#NTIMES: 186
#time[d] Lbol[erg/s] Edep[erg/s]
1.3194e+01 1.3061e+42 3.0603e+42
1.3468e+01 1.3777e+42 3.0056e+42
1.3748e+01 1.4523e+42 2.9513e+42
1.4035e+01 1.5307e+42 2.8974e+42
1.4327e+01 1.6096e+42 2.8441e+42
1.4625e+01 1.6913e+42 2.7913e+42
1.4929e+01 1.7755e+42 2.7389e+42
1.5240e+01 1.8573e+42 2.6871e+42
1.5557e+01 1.9402e+42 2.6358e+42
1.5881e+01 2.0205e+42 2.5852e+42
1.6211e+01 2.1022e+42 2.5351e+42
1.6549e+01 2.1799e+42 2.4856e+42
1.6893e+01 2.2535e+42 2.4367e+42
1.7245e+01 2.3249e+42 2.3884e+42
1.7604e+01 2.3958e+42 2.3408e+42
1.7970e+01 2.4543e+42 2.2939e+42
1.8344e+01 2.5119e+42 2.2475e+42
1.8726e+01 2.5628e+42 2.2019e+42
1.9115e+01 2.6063e+42 2.1570e+42
1.9513e+01 2.6454e+42 2.1128e+42
1.9919e+01 2.6728e+42 2.0692e+42
2.0334e+01 2.6962e+42 2.0263e+42
2.0757e+01 2.7126e+42 1.9840e+42
2.1189e+01 2.7241e+42 1.9425e+42
2.1630e+01 2.7231e+42 1.9017e+42
2.2080e+01 2.7230e+42 1.8616e+42
2.2540e+01 2.7048e+42 1.8220e+42
2.3009e+01 2.6882e+42 1.7833e+42
2.3488e+01 2.6581e+42 1.7453e+42
2.3977e+01 2.6204e+42 1.7078e+42
2.4476e+01 2.5785e+42 1.6710e+42
2.4985e+01 2.5321e+42 1.6349e+42
2.5505e+01 2.4809e+42 1.5994e+42
2.6036e+01 2.4249e+42 1.5646e+42
2.6578e+01 2.3653e+42 1.5303e+42
2.7131e+01 2.3003e+42 1.4967e+42
2.7695e+01 2.2369e+42 1.4636e+42
2.8272e+01 2.1665e+42 1.4312e+42
2.8860e+01 2.0963e+42 1.3994e+42
2.9461e+01 2.0243e+42 1.3682e+42
3.0074e+01 1.9491e+42 1.3372e+42
3.0700e+01 1.8744e+42 1.3072e+42
3.1339e+01 1.8014e+42 1.2773e+42
3.1991e+01 1.7279e+42 1.2482e+42
3.2657e+01 1.6521e+42 1.2194e+42
3.3336e+01 1.5745e+42 1.1912e+42
3.4030e+01 1.4978e+42 1.1634e+42
3.4738e+01 1.4233e+42 1.1361e+42
3.5461e+01 1.3533e+42 1.1093e+42
3.6199e+01 1.2901e+42 1.0827e+42
3.6953e+01 1.2325e+42 1.0566e+42
3.7722e+01 1.1816e+42 1.0309e+42
3.8507e+01 1.1368e+42 1.0057e+42
3.9308e+01 1.0947e+42 9.8057e+41
4.0126e+01 1.0570e+42 9.5625e+41
4.0962e+01 1.0236e+42 9.3171e+41
4.1814e+01 9.9166e+41 9.0776e+41
4.2684e+01 9.6295e+41 8.8395e+41
4.3573e+01 9.3302e+41 8.6077e+41
4.4479e+01 9.0197e+41 8.3773e+41
4.5405e+01 8.7157e+41 8.1507e+41
4.6350e+01 8.4158e+41 7.9270e+41
4.7315e+01 8.0947e+41 7.7044e+41
4.8299e+01 7.7956e+41 7.4831e+41
4.9305e+01 7.4978e+41 7.2680e+41
5.0331e+01 7.2262e+41 7.0545e+41
5.1378e+01 6.9736e+41 6.8479e+41
5.2448e+01 6.7371e+41 6.6390e+41
5.3539e+01 6.4977e+41 6.4349e+41
5.4653e+01 6.2941e+41 6.2330e+41
5.5791e+01 6.0758e+41 6.0330e+41
5.6952e+01 5.8694e+41 5.8357e+41
5.8137e+01 5.6724e+41 5.6424e+41
5.9347e+01 5.4713e+41 5.4559e+41
