#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 co7 co8
4.933016e+03 2.363172e-13 6.925733e-05 9.990837e-01 8.469984e-04 1.888198e-15 1.125432e-38 1.338351e-72 7.417085e-119 2.335095e-178 
5.244785e+03 6.805646e-13 1.435917e-04 9.996572e-01 1.991836e-04 4.861176e-17 9.273628e-42 1.341186e-77 2.841918e-126 9.846998e-189 
5.576259e+03 1.975571e-12 3.006877e-04 9.996547e-01 4.457563e-05 1.091971e-18 5.776369e-45 8.361228e-83 5.275223e-134 1.477062e-199 
5.928682e+03 6.210475e-12 6.690376e-04 9.993220e-01 9.005189e-06 1.916779e-20 2.221656e-48 2.396679e-88 3.105238e-142 4.432021e-211 
6.303378e+03 1.980913e-11 1.515383e-03 9.984830e-01 1.656647e-06 2.578077e-22 4.912151e-52 2.693657e-94 4.366356e-151 1.720858e-223 
6.701756e+03 6.962635e-11 3.689042e-03 9.963107e-01 2.631183e-07 2.377297e-24 5.154658e-56 8.962949e-101 9.963107e-161 5.193125e-237 
7.125310e+03 3.139739e-10 1.045038e-02 9.895496e-01 3.144363e-08 1.100527e-26 1.488948e-60 3.828725e-108 1.128271e-171 2.455378e-252 
7.575635e+03 1.837102e-09 3.493983e-02 9.650602e-01 2.621941e-09 2.110342e-29 7.906517e-66 1.069705e-116 2.273124e-184 4.203244e-270 
8.054419e+03 1.365105e-08 1.357027e-01 8.642972e-01 1.227787e-10 1.042003e-32 3.166397e-72 4.620355e-127 9.450727e-200 1.252019e-291 
8.563463e+03 8.730822e-08 4.476987e-01 5.523012e-01 2.482566e-12 9.860529e-37 6.317991e-80 1.715481e-139 3.514644e-218 0.000000e+00 
9.105475e+03 3.209876e-07 8.324512e-01 1.675484e-01 1.516754e-14 1.298060e-41 4.938270e-89 4.691357e-154 1.153439e-239 0.000000e+00 
9.611971e+03 8.816786e-07 9.732816e-01 2.671753e-02 4.064882e-17 6.230911e-47 1.164121e-98 3.215646e-169 7.671749e-262 0.000000e+00 
1.001075e+04 2.082050e-06 9.955656e-01 4.432313e-03 1.782017e-19 1.036479e-51 3.250363e-107 1.302418e-182 2.386630e-281 0.000000e+00 
1.035413e+04 3.827252e-06 9.989777e-01 1.018438e-03 1.900652e-21 9.341091e-56 1.589283e-114 3.989424e-194 3.444527e-298 0.000000e+00 
1.071873e+04 6.032052e-06 9.997046e-01 2.893882e-04 3.420042e-23 2.142224e-59 3.607956e-121 1.181982e-204 0.000000e+00 0.000000e+00 
1.109526e+04 9.318460e-06 9.999022e-01 8.847302e-05 7.904986e-25 8.428495e-63 2.203973e-127 1.696169e-214 0.000000e+00 0.000000e+00 
1.142152e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.087333e+01 
#NVEL: 115
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 co7 co8
4.242332e+02 5.932106e-20 1.902879e-10 1.645550e-03 9.954561e-01 2.898335e-03 2.458167e-12 5.688321e-28 4.706408e-51 3.934422e-82 
8.515108e+02 5.343290e-19 8.348890e-10 3.473138e-03 9.951877e-01 1.339162e-03 5.042730e-13 5.076125e-29 1.756606e-52 5.944410e-84 
8.638199e+02 2.532204e-19 5.107694e-10 2.735647e-03 9.955676e-01 1.696793e-03 8.007826e-13 9.955676e-29 4.237655e-52 1.735750e-83 
8.922215e+02 1.624258e-19 3.806698e-10 2.363472e-03 9.956753e-01 1.961179e-03 1.071105e-12 1.528714e-28 7.442422e-52 3.489892e-83 
9.416122e+02 8.297431e-20 2.450933e-10 1.908409e-03 9.956917e-01 2.399872e-03 1.576512e-12 2.674326e-28 1.519068e-51 8.169778e-83 
1.002576e+03 8.899289e-20 2.570214e-10 1.954110e-03 9.957246e-01 2.321283e-03 1.474917e-12 2.414632e-28 1.319335e-51 6.783374e-83 
1.065938e+03 9.331162e-20 2.674098e-10 2.010271e-03 9.957415e-01 2.248246e-03 1.352705e-12 2.066633e-28 1.033317e-51 4.746994e-83 
1.133306e+03 9.456590e-20 2.717987e-10 2.029096e-03 9.957602e-01 2.210713e-03 1.296367e-12 1.910106e-28 9.143458e-52 3.989303e-83 
1.204932e+03 1.001823e-19 2.836486e-10 2.082101e-03 9.957875e-01 2.130382e-03 1.188910e-12 1.647576e-28 7.302442e-52 2.914942e-83 
1.281084e+03 1.190971e-19 3.207614e-10 2.226815e-03 9.958116e-01 1.961599e-03 9.908075e-13 1.220995e-28 4.728854e-52 1.611313e-83 
1.362050e+03 1.464634e-19 3.707015e-10 2.409560e-03 9.958060e-01 1.784455e-03 8.068209e-13 8.722388e-29 2.903828e-52 8.358955e-84 
1.448132e+03 1.755394e-19 4.239121e-10 2.603218e-03 9.957666e-01 1.630212e-03 6.515158e-13 6.116852e-29 1.718409e-52 4.039967e-84 
1.539655e+03 1.922983e-19 4.550570e-10 2.715663e-03 9.957430e-01 1.541322e-03 5.700445e-13 4.868621e-29 1.213485e-52 2.471008e-84 
1.636962e+03 2.212643e-19 5.089079e-10 2.916666e-03 9.956894e-01 1.393965e-03 4.465516e-13 3.178160e-29 6.356320e-53 9.896549e-85 
1.740419e+03 2.388283e-19 5.470460e-10 3.049902e-03 9.956559e-01 1.294191e-03 3.711521e-13 2.291461e-29 3.808343e-53 4.744292e-85 
1.850415e+03 2.505701e-19 5.784438e-10 3.198767e-03 9.956164e-01 1.184877e-03 2.945532e-13 1.492758e-29 1.932589e-53 1.759322e-85 
1.967362e+03 2.899033e-19 6.608089e-10 3.495892e-03 9.954767e-01 1.027451e-03 2.057034e-13 7.833783e-30 7.055734e-54 4.124727e-86 
2.091700e+03 3.521450e-19 7.901998e-10 3.963758e-03 9.951925e-01 8.437871e-04 1.241864e-13 3.189719e-30 1.735207e-54 5.460800e-87 
2.223897e+03 4.799534e-19 1.034670e-09 4.752807e-03 9.946184e-01 6.288124e-04 6.001087e-14 8.744631e-31 2.329677e-55 3.050608e-88 
2.364448e+03 7.205287e-19 1.495643e-09 6.113577e-03 9.934563e-01 4.301338e-04 2.287133e-14 1.566604e-31 1.593897e-56 6.441090e-90 
2.513883e+03 1.287093e-18 2.499026e-09 8.596275e-03 9.911552e-01 2.484934e-04 5.777824e-15 1.343462e-32 3.499577e-58 2.658739e-92 
2.672762e+03 2.948353e-18 5.236627e-09 1.416970e-02 9.857181e-01 1.122134e-04 7.832938e-16 3.850461e-34 1.399368e-60 9.461133e-96 
2.841682e+03 8.575835e-18 1.364757e-08 2.711071e-02 9.728501e-01 3.914454e-05 5.532797e-17 3.430334e-36 8.990795e-64 2.429820e-100 
3.021278e+03 3.398405e-17 4.693035e-08 6.249939e-02 9.374909e-01 9.653924e-06 1.662930e-18 6.752167e-39 5.546821e-68 2.131676e-106 
3.212225e+03 1.379603e-16 1.730931e-07 1.508138e-01 8.491843e-01 1.782344e-06 2.519275e-20 3.873172e-42 4.952861e-73 1.122534e-113 
3.415240e+03 6.323524e-16 6.926464e-07 3.632350e-01 6.367641e-01 2.088233e-07 1.573528e-22 5.367642e-46 5.367642e-79 3.117644e-122 
3.631085e+03 4.761888e-15 3.457545e-06 7.556910e-01 2.443056e-01 6.211159e-09 9.585888e-26 2.236017e-51 4.202884e-87 1.142853e-133 
3.860572e+03 2.726955e-14 1.224155e-05 9.580346e-01 4.195315e-02 5.134565e-11 7.545305e-30 4.539706e-58 4.633631e-97 1.296164e-147 
4.104562e+03 3.301871e-14 1.749633e-05 9.869724e-01 1.301009e-02 1.920110e-12 7.859889e-33 4.091449e-63 9.062201e-105 1.220257e-158 
4.363973e+03 7.259210e-14 3.170875e-05 9.963306e-01 3.637653e-03 7.130444e-14 1.186261e-35 9.818444e-68 1.126707e-111 2.366084e-168 
4.639779e+03 1.986814e-13 6.338991e-05 9.990070e-01 9.295693e-04 2.284725e-15 1.523150e-38 2.040573e-72 1.285718e-118 4.659046e-178 
4.933016e+03 5.622970e-13 1.291201e-04 9.996392e-01 2.316872e-04 6.898552e-17 1.725940e-41 3.462292e-77 1.098562e-125 6.143616e-188 
5.244785e+03 1.550755e-12 2.600283e-04 9.996829e-01 5.704562e-05 2.004904e-18 1.794445e-44 5.039953e-82 7.283009e-133 5.510718e-198 
5.576259e+03 4.308506e-12 5.305031e-04 9.994562e-01 1.333585e-05 5.011936e-20 1.365826e-47 4.337816e-87 2.145460e-140 1.565131e-208 
5.928682e+03 1.308831e-11 1.152273e-03 9.988450e-01 2.771090e-06 9.299591e-22 5.761363e-51 1.421554e-92 1.518620e-148 6.011857e-220 
6.303378e+03 4.182528e-11 2.627485e-03 9.973720e-01 5.076230e-07 1.229735e-23 1.226160e-54 1.497845e-98 1.933972e-157 2.030492e-232 
6.701756e+03 1.505266e-10 6.438957e-03 9.935610e-01 7.846147e-08 1.078845e-25 1.181186e-58 4.392136e-105 3.688542e-167 4.818557e-246 
7.125310e+03 6.988695e-10 1.849949e-02 9.815005e-01 9.146968e-09 4.707091e-28 3.067831e-63 1.593011e-112 3.314491e-178 1.659815e-261 
7.575635e+03 4.095497e-09 6.185300e-02 9.381470e-01 7.181677e-10 8.022774e-31 1.313406e-68 3.170290e-121 4.056677e-191 1.416925e-279 
8.054419e+03 2.862254e-08 2.254025e-01 7.745975e-01 2.844365e-11 2.933810e-34 3.121646e-75 6.055456e-132 5.116279e-207 8.032200e-302 
8.563463e+03 1.503876e-07 6.108526e-01 3.891472e-01 4.077519e-13 1.612403e-38 2.651162e-83 6.310077e-145 3.162790e-226 0.000000e+00 
9.105475e+03 4.789947e-07 9.148013e-01 8.519823e-02 1.491951e-15 9.736941e-44 6.360421e-93 3.215546e-160 1.020808e-248 0.000000e+00 
9.611971e+03 1.252386e-06 9.881117e-01 1.188706e-02 3.215874e-18 3.343235e-49 9.042655e-103 1.071958e-175 2.536613e-271 0.000000e+00 
1.001075e+04 2.880343e-06 9.980137e-01 1.983394e-03 1.437645e-20 5.760687e-54 2.652948e-111 4.573177e-189 8.363102e-291 0.000000e+00 
1.035413e+04 5.055462e-06 9.995039e-01 4.910606e-04 1.861395e-22 7.387637e-58 2.368390e-118 3.491021e-200 4.418097e-307 0.000000e+00 
1.071873e+04 7.744132e-06 9.998489e-01 1.434021e-04 3.632019e-24 2.003872e-61 7.034427e-125 1.550914e-210 0.000000e+00 0.000000e+00 
1.109526e+04 1.156909e-05 9.999415e-01 4.697399e-05 1.046450e-25 1.244113e-64 9.883142e-131 8.313467e-220 0.000000e+00 0.000000e+00 
1.142152e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
