#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3
917.72 1.4051e-05 2.1952e-02 9.1602e-01 6.2017e-02
973.04 1.8539e-05 2.9907e-02 9.1037e-01 5.9707e-02
1034.98 7.5199e-06 1.7186e-02 9.1658e-01 6.6225e-02
1099.97 6.4120e-06 1.1593e-02 9.2519e-01 6.3213e-02
1169.04 7.6627e-06 1.2359e-02 9.2480e-01 6.2833e-02
1242.44 1.0441e-05 1.5617e-02 9.2334e-01 6.1031e-02
1320.45 8.7616e-06 1.4175e-02 9.2527e-01 6.0547e-02
1403.37 3.2058e-06 7.0112e-03 9.2149e-01 7.1500e-02
1491.49 3.3897e-06 7.4994e-03 9.1832e-01 7.4175e-02
1585.14 1.5621e-05 2.4766e-02 9.2195e-01 5.3266e-02
1684.67 7.6974e-06 1.4611e-02 9.1751e-01 6.7875e-02
1790.45 3.8631e-06 8.4708e-03 9.1618e-01 7.5345e-02
1902.87 5.0207e-06 1.2009e-02 9.3020e-01 5.7784e-02
2022.36 4.4823e-06 1.0594e-02 9.2869e-01 6.0716e-02
2149.34 3.0642e-06 9.2157e-03 9.2475e-01 6.6029e-02
2284.30 2.6331e-06 9.6936e-03 9.1746e-01 7.2842e-02
2427.74 3.1875e-07 2.2443e-03 9.2268e-01 7.5074e-02
2580.18 2.4169e-07 2.0983e-03 9.1502e-01 8.2877e-02
2742.19 1.8641e-07 1.9259e-03 9.0702e-01 9.1058e-02
2914.37 1.9349e-07 2.2281e-03 8.9954e-01 9.8237e-02
3097.37 2.7752e-07 3.1357e-03 8.9070e-01 1.0617e-01
3291.85 4.0723e-07 4.5236e-03 8.7464e-01 1.2084e-01
3498.55 1.2315e-06 1.1561e-02 8.5711e-01 1.3133e-01
3718.23 2.1056e-05 9.8623e-02 8.0466e-01 9.6693e-02
3951.70 7.3625e-05 1.6553e-01 7.5676e-01 7.7636e-02
4199.83 6.1002e-05 1.5056e-01 7.5091e-01 9.8473e-02
4463.54 4.9194e-05 1.2787e-01 7.6973e-01 1.0235e-01
4743.81 5.3927e-05 1.1111e-01 7.9628e-01 9.2565e-02
5041.68 6.1184e-05 1.0329e-01 8.1061e-01 8.6046e-02
5358.25 7.6713e-05 1.0409e-01 8.1271e-01 8.3119e-02
5694.70 8.7483e-05 9.8301e-02 8.2498e-01 7.6634e-02
6052.28 1.0688e-04 9.8495e-02 8.2639e-01 7.5005e-02
6432.31 1.2661e-04 9.9184e-02 8.2595e-01 7.4744e-02
6836.20 1.6739e-04 1.0062e-01 8.2391e-01 7.5298e-02
7265.45 1.8118e-04 9.3806e-02 8.3198e-01 7.4029e-02
7721.65 2.1876e-04 9.6436e-02 8.3290e-01 7.0445e-02
8206.56 2.5503e-04 1.0515e-01 8.2696e-01 6.7635e-02
8717.73 2.7719e-04 1.0755e-01 8.2724e-01 6.4925e-02
9214.74 4.4955e-04 1.1805e-01 8.1793e-01 6.3571e-02
9629.11 4.9643e-04 1.3607e-01 8.0262e-01 6.0816e-02
9954.11 5.4306e-04 1.4463e-01 7.9595e-01 5.8877e-02
10245.64 6.1969e-04 1.6750e-01 7.6884e-01 6.3040e-02
10541.49 5.8753e-04 1.9631e-01 7.3577e-01 6.7330e-02
10839.94 8.4569e-04 2.1271e-01 7.2677e-01 5.9673e-02
11119.11 1.1337e-03 2.6751e-01 6.7461e-01 5.6750e-02
11355.83 8.8399e-04 2.4814e-01 7.0873e-01 4.2240e-02
11539.81 1.1113e-03 2.3990e-01 7.2794e-01 3.1048e-02
11677.16 1.0352e-03 2.7364e-01 6.9554e-01 2.9782e-02
11784.05 7.0249e-04 2.1833e-01 7.5893e-01 2.2038e-02
11875.85 6.5758e-04 2.3325e-01 7.4398e-01 2.2113e-02
11963.37 7.7378e-04 2.7608e-01 6.9783e-01 2.5315e-02
12055.39 6.0476e-04 2.7832e-01 6.9126e-01 2.9820e-02
12170.41 4.6004e-04 3.0597e-01 6.5459e-01 3.8976e-02
12360.89 1.3133e-04 1.4489e-01 8.0036e-01 5.4620e-02
12670.46 2.4295e-05 3.9112e-02 8.6428e-01 9.6584e-02
13075.34 1.2788e-05 2.8828e-02 8.4145e-01 1.2971e-01
13530.52 8.9814e-06 2.2789e-02 8.1411e-01 1.6309e-01
14012.75 6.1547e-06 1.8035e-02 8.0050e-01 1.8146e-01
14508.81 4.6076e-06 1.4939e-02 7.7949e-01 2.0557e-01
15002.30 4.3560e-07 1.5626e-03 5.1125e-01 4.8719e-01
15475.29 4.0994e-07 1.1537e-03 5.3105e-01 4.6780e-01
15923.68 7.4119e-06 2.1706e-02 7.6940e-01 2.0888e-01
16355.64 2.6943e-06 1.0086e-02 8.0804e-01 1.8187e-01
16776.27 2.7100e-06 9.6909e-03 8.1333e-01 1.7698e-01
17183.14 2.2805e-06 7.8868e-03 8.2863e-01 1.6348e-01
17580.45 2.8946e-06 1.0556e-02 8.1471e-01 1.7473e-01
17990.34 4.1750e-06 1.3378e-02 7.6655e-01 2.2007e-01
18458.06 2.4399e-06 8.4196e-03 8.3116e-01 1.6042e-01
19084.69 2.6756e-06 1.0624e-02 8.2363e-01 1.6575e-01
19999.79 1.6486e-06 8.9733e-03 6.6195e-01 3.2907e-01
21193.46 2.1395e-07 2.3633e-03 6.4520e-01 3.5244e-01
22528.72 1.6567e-07 2.5014e-03 4.7278e-01 5.2472e-01
23943.32 9.9565e-08 1.9380e-03 2.2919e-01 7.6888e-01
25446.74 3.6920e-08 9.9579e-04 1.6771e-01 8.3130e-01
27044.57 6.3297e-09 3.0967e-04 2.3575e-01 7.6394e-01
28744.18 1.0981e-09 1.0844e-04 2.7188e-01 7.2801e-01
30520.16 2.0857e-10 3.5261e-05 1.9525e-01 8.0471e-01
32243.50 1.3060e-10 3.1750e-05 1.5324e-01 8.4673e-01
33773.01 9.6374e-11 2.9430e-05 1.2103e-01 8.7894e-01
35108.48 5.8553e-11 2.3409e-05 9.2555e-02 9.0742e-01
36326.30 1.8290e-11 1.0833e-05 6.7093e-02 9.3290e-01
37486.70 5.2523e-12 5.4190e-06 4.8235e-02 9.5176e-01
38628.25 2.3867e-12 3.8595e-06 3.5561e-02 9.6443e-01
39768.62 8.9129e-13 1.9297e-06 2.6624e-02 9.7337e-01
40915.31 2.2879e-13 6.3158e-07 1.9994e-02 9.8001e-01
42074.51 1.0669e-13 4.4356e-07 1.5658e-02 9.8434e-01
43252.44 3.5990e-14 2.0637e-07 1.1708e-02 9.8829e-01
44454.05 1.4454e-14 1.0521e-07 8.7329e-03 9.9127e-01
45683.04 1.3612e-14 1.1949e-07 6.4857e-03 9.9351e-01
46941.68 5.4016e-15 6.4188e-08 4.7822e-03 9.9522e-01
48230.81 1.9592e-15 3.8593e-08 3.5316e-03 9.9647e-01
49550.29 7.2375e-16 1.9766e-08 2.6221e-03 9.9738e-01
50899.37 1.3944e-16 5.1570e-09 1.9542e-03 9.9805e-01
52276.86 3.9208e-17 2.1051e-09 1.4510e-03 9.9855e-01
53681.16 2.3917e-17 1.6351e-09 1.0748e-03 9.9893e-01
55110.21 1.6451e-17 1.5268e-09 7.9899e-04 9.9920e-01
56561.17 6.6177e-18 8.2701e-10 5.9623e-04 9.9940e-01
58030.00 3.9354e-18 6.3001e-10 1.5542e-04 9.9984e-01
59510.42 1.0921e-18 2.2037e-10 7.4876e-05 9.9993e-01
60993.45 9.8624e-19 2.7201e-10 7.1911e-05 9.9993e-01
62466.44 8.0271e-19 2.8211e-10 1.9501e-04 9.9980e-01
63912.69 4.7245e-19 2.1912e-10 1.5084e-04 9.9985e-01
65311.62 1.3942e-19 9.6970e-11 1.1824e-04 9.9988e-01
66639.26 5.7582e-20 4.5813e-11 9.4414e-05 9.9991e-01
67870.77 7.9985e-16 2.4466e-11 7.6907e-05 9.9992e-01
68864.47 1.1096e-20 1.5146e-11 6.3751e-05 9.9994e-01
69459.55 7.0946e-21 1.1564e-11 5.9113e-05 9.9994e-01
69744.99 9.2020e-21 1.4173e-11 5.6852e-05 9.9994e-01
69888.26 8.7834e-21 1.3040e-11 5.5760e-05 9.9994e-01
69959.62 8.1162e-21 1.2761e-11 5.5232e-05 9.9994e-01
69991.15 9.2240e-21 1.4342e-11 5.4946e-05 9.9995e-01
69999.53 1.7044e-16 1.4345e-11 5.4970e-05 9.9995e-01
#TIME: 233.01
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3
425.78 2.2041e-05 3.8240e-02 8.9939e-01 6.2345e-02
857.79 5.0480e-05 6.4614e-02 8.7480e-01 6.0540e-02
878.44 2.8715e-05 2.9615e-02 9.1277e-01 5.7588e-02
917.72 6.4859e-06 8.7026e-03 9.1730e-01 7.3996e-02
973.04 7.2129e-06 9.0921e-03 9.1596e-01 7.4942e-02
1034.98 2.6945e-05 3.7706e-02 8.9435e-01 6.7915e-02
1099.97 1.0341e-05 1.6540e-02 9.2413e-01 5.9324e-02
1169.04 3.4590e-06 6.6739e-03 9.1501e-01 7.8314e-02
1242.44 4.3169e-06 8.5959e-03 9.1082e-01 8.0584e-02
1320.45 5.6016e-06 1.0008e-02 9.1720e-01 7.2782e-02
1403.37 1.5294e-05 2.9469e-02 9.1068e-01 5.9834e-02
1491.49 1.8054e-05 3.2001e-02 9.0957e-01 5.8414e-02
1585.14 8.4665e-06 1.3705e-02 9.1800e-01 6.8289e-02
1684.67 2.1684e-05 3.1977e-02 9.1097e-01 5.7032e-02
1790.45 1.4588e-05 2.7717e-02 9.1265e-01 5.9622e-02
1902.87 2.0299e-06 4.9258e-03 9.1656e-01 7.8508e-02
2022.36 5.1446e-06 1.1008e-02 9.2841e-01 6.0581e-02
2149.34 3.6055e-06 9.4938e-03 9.2522e-01 6.5285e-02
2284.30 2.6715e-06 9.1424e-03 9.1891e-01 7.1948e-02
2427.74 3.7041e-07 2.4359e-03 9.2208e-01 7.5484e-02
2580.18 2.4571e-07 2.0355e-03 9.1535e-01 8.2616e-02
2742.19 2.0866e-07 1.9839e-03 9.0756e-01 9.0460e-02
2914.37 2.2090e-07 2.3015e-03 8.9969e-01 9.8007e-02
3097.37 3.1383e-07 3.2424e-03 8.9080e-01 1.0595e-01
3291.85 4.9568e-07 4.9019e-03 8.7392e-01 1.2118e-01
3498.55 1.4164e-06 1.1930e-02 8.5541e-01 1.3266e-01
3718.23 2.5868e-05 1.0288e-01 8.0388e-01 9.3217e-02
3951.70 8.1604e-05 1.6429e-01 7.5948e-01 7.6140e-02
4199.83 6.6086e-05 1.4977e-01 7.5354e-01 9.6627e-02
4463.54 5.5964e-05 1.2724e-01 7.7143e-01 1.0128e-01
4743.81 6.3227e-05 1.1208e-01 7.9549e-01 9.2367e-02
5041.68 6.9201e-05 1.0562e-01 8.1132e-01 8.2988e-02
5358.25 8.3431e-05 1.0242e-01 8.1920e-01 7.8289e-02
5694.70 1.0164e-04 9.5029e-02 8.2659e-01 7.8275e-02
6052.28 1.0601e-04 9.5689e-02 8.2885e-01 7.5359e-02
6432.31 1.4483e-04 9.7579e-02 8.2669e-01 7.5585e-02
6836.20 1.6359e-04 9.6119e-02 8.2818e-01 7.5540e-02
7265.45 1.8605e-04 9.6379e-02 8.3060e-01 7.2836e-02
7721.65 2.0996e-04 1.0090e-01 8.3084e-01 6.8050e-02
8206.56 3.0273e-04 1.0323e-01 8.2852e-01 6.7954e-02
8717.73 3.4566e-04 1.0656e-01 8.2796e-01 6.5135e-02
9214.74 4.5260e-04 1.1781e-01 8.1580e-01 6.5934e-02
9629.11 4.9681e-04 1.3590e-01 8.0291e-01 6.0693e-02
9954.11 5.0986e-04 1.4551e-01 7.9411e-01 5.9876e-02
10245.64 5.4271e-04 1.8617e-01 7.4325e-01 7.0030e-02
10541.49 7.0337e-04 1.9477e-01 7.3790e-01 6.6633e-02
10839.94 8.1273e-04 2.0859e-01 7.2841e-01 6.2185e-02
11119.11 1.2736e-03 2.3088e-01 7.1882e-01 4.9033e-02
11355.83 9.7745e-04 2.6055e-01 6.9509e-01 4.3386e-02
11539.81 8.4329e-04 2.2011e-01 7.5081e-01 2.8236e-02
11677.16 9.1169e-04 2.3484e-01 7.3743e-01 2.6823e-02
11784.05 9.9141e-04 2.4399e-01 7.3130e-01 2.3719e-02
11875.85 6.5840e-04 2.4382e-01 7.3361e-01 2.1905e-02
11963.37 5.8158e-04 2.5477e-01 7.2094e-01 2.3712e-02
12055.39 6.8664e-04 3.0907e-01 6.5887e-01 3.1377e-02
12170.41 5.1105e-04 3.3150e-01 6.2939e-01 3.8598e-02
12360.89 1.7423e-04 1.9442e-01 7.4060e-01 6.4806e-02
12670.46 3.5665e-05 5.6989e-02 8.5317e-01 8.9806e-02
13075.34 1.2999e-05 2.7300e-02 8.5852e-01 1.1417e-01
13530.52 8.3622e-06 2.1057e-02 8.2371e-01 1.5523e-01
14012.75 9.7991e-06 2.5424e-02 7.8893e-01 1.8564e-01
14508.81 7.5257e-06 2.1942e-02 7.6968e-01 2.0837e-01
15002.30 9.1689e-06 2.6628e-02 7.6889e-01 2.0447e-01
15475.29 6.4501e-06 1.9244e-02 8.0940e-01 1.7135e-01
15923.68 7.1988e-07 2.6198e-03 5.3407e-01 4.6331e-01
16355.64 5.4491e-06 1.7207e-02 7.4553e-01 2.3725e-01
16776.27 4.6635e-06 1.5101e-02 7.4434e-01 2.4056e-01
17183.14 3.2524e-06 1.0587e-02 8.3135e-01 1.5806e-01
17580.45 3.1671e-06 1.0809e-02 8.4046e-01 1.4873e-01
17990.34 3.0511e-06 1.0447e-02 7.9747e-01 1.9207e-01
18458.06 2.2448e-06 8.4626e-03 8.2228e-01 1.6925e-01
19084.69 2.4162e-06 8.8972e-03 8.0563e-01 1.8547e-01
19999.79 1.7485e-06 8.9104e-03 6.6055e-01 3.3054e-01
21193.46 3.7996e-07 3.4861e-03 6.3612e-01 3.6039e-01
22528.72 3.8365e-07 4.6922e-03 3.2509e-01 6.7021e-01
23943.32 9.9768e-08 2.0525e-03 1.9942e-01 7.9852e-01
25446.74 2.3526e-08 7.4453e-04 2.1001e-01 7.8925e-01
27044.57 9.8493e-09 4.5807e-04 1.3172e-01 8.6783e-01
28744.18 7.7341e-10 7.5082e-05 2.7335e-01 7.2657e-01
30520.16 2.4203e-10 3.9264e-05 1.8846e-01 8.1150e-01
32243.50 1.3321e-10 3.0464e-05 1.4881e-01 8.5116e-01
33773.01 6.4665e-11 1.8622e-05 1.2332e-01 8.7666e-01
35108.48 2.8197e-11 1.1468e-05 9.4523e-02 9.0547e-01
36326.30 1.2306e-11 8.0773e-06 6.8740e-02 9.3125e-01
37486.70 8.2394e-12 7.5942e-06 4.9389e-02 9.5060e-01
38628.25 2.5446e-12 3.1263e-06 3.6458e-02 9.6354e-01
39768.62 1.1950e-12 2.3938e-06 2.7309e-02 9.7269e-01
40915.31 3.7751e-13 1.1334e-06 2.0475e-02 9.7952e-01
42074.51 1.4256e-13 5.7242e-07 1.6083e-02 9.8392e-01
43252.44 5.7152e-14 3.1518e-07 1.2036e-02 9.8796e-01
44454.05 1.5949e-14 1.2419e-07 8.9811e-03 9.9102e-01
45683.04 4.7008e-15 4.8267e-08 6.6847e-03 9.9332e-01
46941.68 2.4793e-15 3.3729e-08 4.9568e-03 9.9504e-01
48230.81 1.6157e-15 2.7546e-08 3.6623e-03 9.9634e-01
49550.29 7.0864e-16 1.6223e-08 2.6993e-03 9.9730e-01
50899.37 3.0955e-16 1.0305e-08 1.9984e-03 9.9800e-01
52276.86 1.7044e-16 7.8048e-09 1.4824e-03 9.9852e-01
53681.16 3.3476e-17 2.3008e-09 1.1028e-03 9.9890e-01
55110.21 8.8012e-18 8.4218e-10 8.2078e-04 9.9918e-01
56561.17 5.3088e-18 6.4068e-10 6.1222e-04 9.9939e-01
58030.00 3.2478e-18 5.4601e-10 4.5860e-04 9.9954e-01
59510.42 1.3382e-18 3.0150e-10 3.4535e-04 9.9965e-01
60993.45 8.0907e-19 2.3711e-10 1.5292e-04 9.9985e-01
62466.44 2.6926e-19 9.9778e-11 5.0106e-05 9.9995e-01
63912.69 1.6574e-19 7.6638e-11 3.8346e-05 9.9996e-01
65311.62 1.7450e-19 9.9241e-11 8.5939e-05 9.9991e-01
66639.26 5.1298e-16 1.1089e-10 9.6708e-05 9.9990e-01
67870.77 5.6042e-20 6.4787e-11 7.8709e-05 9.9992e-01
68864.47 2.4218e-20 3.3443e-11 6.5258e-05 9.9993e-01
69459.55 1.6808e-20 2.5478e-11 6.0499e-05 9.9994e-01
69744.99 8.3821e-21 1.2362e-11 5.8144e-05 9.9994e-01
69888.26 9.8062e-21 1.1897e-11 5.7057e-05 9.9994e-01
69959.62 5.0284e-16 1.1657e-11 5.6486e-05 9.9994e-01
69991.15 6.9327e-21 1.2704e-11 5.6250e-05 9.9994e-01
69999.53 8.9572e-21 1.2696e-11 5.6236e-05 9.9994e-01
#TIME: 236.36
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3
425.78 3.8310e-05 3.6173e-02 9.0197e-01 6.1822e-02
857.79 7.3195e-05 5.7151e-02 8.8534e-01 5.7433e-02
878.44 1.0200e-05 1.5168e-02 9.1426e-01 7.0566e-02
917.72 2.4150e-05 3.9161e-02 8.9809e-01 6.2723e-02
973.04 2.6333e-05 3.8313e-02 8.9946e-01 6.2203e-02
1034.98 4.4174e-05 4.8404e-02 8.8912e-01 6.2431e-02
1099.97 8.3193e-06 1.0712e-02 9.1357e-01 7.5711e-02
1169.04 1.5068e-05 2.5168e-02 9.1044e-01 6.4380e-02
1242.44 2.0716e-05 3.3400e-02 9.0343e-01 6.3148e-02
1320.45 2.3197e-05 2.9346e-02 9.0867e-01 6.1957e-02
1403.37 2.9575e-05 3.8925e-02 9.0101e-01 6.0031e-02
1491.49 4.5079e-05 4.5166e-02 8.9831e-01 5.6482e-02
1585.14 2.7327e-05 3.1757e-02 9.0878e-01 5.9438e-02
1684.67 3.9300e-05 4.0206e-02 9.0296e-01 5.6798e-02
1790.45 3.0509e-05 3.2871e-02 9.0889e-01 5.8207e-02
1902.87 1.6356e-05 3.1707e-02 9.0706e-01 6.1217e-02
2022.36 1.7278e-06 4.5919e-03 9.1398e-01 8.1425e-02
2149.34 3.8611e-06 9.1373e-03 9.2634e-01 6.4519e-02
2284.30 2.3242e-06 7.5069e-03 9.2203e-01 7.0462e-02
2427.74 1.3162e-07 9.5847e-04 8.9584e-01 1.0320e-01
2580.18 2.7025e-07 2.0287e-03 9.1617e-01 8.1800e-02
2742.19 2.3434e-07 2.0262e-03 9.0871e-01 8.9262e-02
2914.37 2.4337e-07 2.3452e-03 9.0002e-01 9.7636e-02
3097.37 3.5598e-07 3.2895e-03 8.8923e-01 1.0748e-01
3291.85 5.6386e-07 5.0784e-03 8.7318e-01 1.2174e-01
3498.55 1.5166e-06 1.1817e-02 8.6012e-01 1.2806e-01
3718.23 2.8939e-05 1.0931e-01 7.9311e-01 9.7551e-02
3951.70 8.9279e-05 1.6715e-01 7.5605e-01 7.6706e-02
4199.83 7.3721e-05 1.5197e-01 7.5109e-01 9.6866e-02
4463.54 6.2343e-05 1.2748e-01 7.7178e-01 1.0068e-01
4743.81 6.5205e-05 1.1209e-01 7.9527e-01 9.2568e-02
5041.68 7.2167e-05 9.9014e-02 8.1716e-01 8.3757e-02
5358.25 9.8645e-05 1.0170e-01 8.1466e-01 8.3546e-02
5694.70 1.2242e-04 1.0203e-01 8.1911e-01 7.8735e-02
6052.28 1.3747e-04 1.0061e-01 8.2273e-01 7.6516e-02
6432.31 1.5528e-04 9.6486e-02 8.2901e-01 7.4348e-02
6836.20 1.9118e-04 9.6723e-02 8.2837e-01 7.4715e-02
7265.45 2.1846e-04 9.8681e-02 8.3115e-01 6.9948e-02
7721.65 2.1455e-04 9.7464e-02 8.3306e-01 6.9258e-02
8206.56 3.0054e-04 1.0582e-01 8.2514e-01 6.8741e-02
8717.73 3.3893e-04 1.0495e-01 8.2762e-01 6.7085e-02
9214.74 5.0661e-04 1.2198e-01 8.1678e-01 6.0736e-02
9629.11 5.1928e-04 1.3378e-01 8.0659e-01 5.9106e-02
9954.11 5.3906e-04 1.5111e-01 7.8864e-01 5.9703e-02
10245.64 5.4710e-04 1.5905e-01 7.7890e-01 6.1509e-02
10541.49 6.9057e-04 1.8493e-01 7.5246e-01 6.1919e-02
10839.94 9.6285e-04 2.1312e-01 7.2631e-01 5.9610e-02
11119.11 1.0076e-03 2.3963e-01 7.0517e-01 5.4193e-02
11355.83 8.8580e-04 2.3606e-01 7.2322e-01 3.9832e-02
11539.81 8.8737e-04 2.1902e-01 7.5176e-01 2.8329e-02
11677.16 7.6825e-04 2.4977e-01 7.2286e-01 2.6608e-02
11784.05 7.5143e-04 2.6355e-01 7.0943e-01 2.6271e-02
11875.85 8.2387e-04 2.7084e-01 7.0315e-01 2.5187e-02
11963.37 7.6664e-04 2.5802e-01 7.1720e-01 2.4019e-02
12055.39 6.5921e-04 3.1076e-01 6.5639e-01 3.2191e-02
12170.41 4.3981e-04 3.0710e-01 6.5690e-01 3.5555e-02
12360.89 1.7989e-04 1.6128e-01 7.8200e-01 5.6538e-02
12670.46 3.2848e-05 4.7102e-02 8.7326e-01 7.9603e-02
13075.34 1.8197e-05 3.3421e-02 8.4646e-01 1.2011e-01
13530.52 1.0082e-05 2.0548e-02 8.4715e-01 1.3230e-01
14012.75 1.1454e-05 2.5102e-02 7.8544e-01 1.8944e-01
14508.81 8.3908e-06 2.1862e-02 7.7226e-01 2.0587e-01
15002.30 1.3091e-05 3.5571e-02 7.4604e-01 2.1838e-01
15475.29 1.3018e-06 3.5441e-03 6.6480e-01 3.3165e-01
15923.68 2.1864e-06 7.3286e-03 8.9657e-01 9.6096e-02
16355.64 4.6061e-06 1.5988e-02 8.0279e-01 1.8122e-01
16776.27 4.1464e-06 1.3457e-02 8.3447e-01 1.5206e-01
17183.14 4.3135e-06 1.4626e-02 8.1477e-01 1.7060e-01
17580.45 4.1893e-06 1.1846e-02 8.8116e-01 1.0699e-01
17990.34 3.6083e-06 1.1720e-02 8.5424e-01 1.3403e-01
18458.06 7.0770e-06 2.3093e-02 7.8128e-01 1.9562e-01
19084.69 4.0267e-06 1.3846e-02 7.5094e-01 2.3521e-01
19999.79 9.5998e-07 5.3094e-03 7.3365e-01 2.6104e-01
21193.46 1.2983e-07 1.1909e-03 7.8479e-01 2.1402e-01
22528.72 1.3067e-07 1.7533e-03 3.9835e-01 5.9989e-01
23943.32 7.4315e-08 1.5934e-03 2.7408e-01 7.2432e-01
25446.74 1.6171e-08 5.7432e-04 2.9148e-01 7.0794e-01
27044.57 1.0044e-08 4.4564e-04 2.2881e-01 7.7074e-01
28744.18 1.4150e-09 1.3636e-04 1.4958e-01 8.5028e-01
30520.16 2.5812e-10 3.9393e-05 1.9030e-01 8.0966e-01
32243.50 1.4133e-10 3.0218e-05 1.5104e-01 8.4893e-01
33773.01 6.4787e-11 1.9422e-05 1.2598e-01 8.7400e-01
35108.48 3.8556e-11 1.4430e-05 9.6800e-02 9.0319e-01
36326.30 1.0444e-11 6.0895e-06 7.0406e-02 9.2959e-01
37486.70 2.6837e-12 2.3748e-06 5.0832e-02 9.4917e-01
38628.25 1.7083e-12 2.1137e-06 3.7511e-02 9.6249e-01
39768.62 1.4579e-12 2.7315e-06 2.8046e-02 9.7195e-01
40915.31 6.5838e-13 1.6508e-06 2.1052e-02 9.7895e-01
42074.51 1.7282e-13 6.4797e-07 1.6530e-02 9.8347e-01
43252.44 6.7361e-14 3.5063e-07 1.2358e-02 9.8764e-01
44454.05 5.1974e-14 3.8105e-07 9.1808e-03 9.9082e-01
45683.04 1.1313e-14 1.2214e-07 6.8465e-03 9.9315e-01
46941.68 2.1928e-15 3.1255e-08 5.0989e-03 9.9490e-01
48230.81 9.3609e-16 1.7376e-08 3.7757e-03 9.9622e-01
49550.29 4.3190e-16 1.1421e-08 2.7915e-03 9.9721e-01
50899.37 2.5447e-16 8.5194e-09 2.0618e-03 9.9794e-01
52276.86 1.5170e-16 6.3328e-09 1.5280e-03 9.9847e-01
53681.16 1.0534e-16 6.0020e-09 1.1330e-03 9.9887e-01
55110.21 6.1148e-17 4.9450e-09 8.4299e-04 9.9916e-01
56561.17 8.4396e-18 1.0738e-09 6.2914e-04 9.9937e-01
58030.00 1.6866e-18 3.0290e-10 4.7156e-04 9.9953e-01
59510.42 1.0724e-18 2.3713e-10 3.5467e-04 9.9965e-01
60993.45 6.0878e-19 1.7302e-10 2.6880e-04 9.9973e-01
62466.44 2.5649e-19 9.7724e-11 2.0538e-04 9.9979e-01
63912.69 1.3677e-19 7.0785e-11 1.5878e-04 9.9984e-01
65311.62 6.8265e-20 4.2274e-11 3.2280e-05 9.9997e-01
66639.26 4.4577e-20 3.5015e-11 2.4132e-05 9.9998e-01
67870.77 3.5672e-20 3.2817e-11 2.4834e-05 9.9998e-01
68864.47 2.8589e-20 3.8452e-11 6.6880e-05 9.9993e-01
69459.55 4.1325e-20 4.9035e-11 6.1954e-05 9.9994e-01
69744.99 3.3516e-20 5.1076e-11 5.9583e-05 9.9994e-01
69888.26 3.3569e-20 4.8809e-11 5.8413e-05 9.9994e-01
69959.62 2.9830e-20 4.8187e-11 5.7858e-05 9.9994e-01
69991.15 3.1850e-20 5.0732e-11 5.7579e-05 9.9994e-01
69999.53 3.1006e-20 5.0776e-11 5.7607e-05 9.9994e-01
#TIME: 239.76
#NVEL: 115
#vel_mid[km/s] ca0 ca1 ca2 ca3
425.78 6.6780e-05 3.9837e-02 8.9971e-01 6.0381e-02
857.79 6.0346e-05 1.9550e-02 9.1144e-01 6.8952e-02
878.44 1.1194e-04 5.3716e-02 8.8726e-01 5.8914e-02
917.72 6.4975e-05 4.5802e-02 8.9127e-01 6.2867e-02
973.04 4.9627e-05 4.4159e-02 8.9128e-01 6.4511e-02
1034.98 3.7476e-05 3.7623e-02 9.0061e-01 6.1733e-02
1099.97 3.5979e-05 4.0915e-02 8.9738e-01 6.1667e-02
1169.04 2.4079e-05 2.0225e-02 9.1760e-01 6.2149e-02
1242.44 3.7341e-05 3.3529e-02 9.0344e-01 6.2993e-02
1320.45 4.8516e-05 3.7992e-02 9.0067e-01 6.1294e-02
1403.37 4.9526e-05 4.3226e-02 8.9853e-01 5.8194e-02
1491.49 6.2230e-05 4.7876e-02 8.9654e-01 5.5519e-02
1585.14 4.7914e-05 4.2775e-02 9.0026e-01 5.6920e-02
1684.67 6.6192e-05 5.1627e-02 8.9236e-01 5.5948e-02
1790.45 6.2257e-05 4.7526e-02 8.9500e-01 5.7414e-02
1902.87 2.7925e-05 3.4555e-02 9.0540e-01 6.0014e-02
2022.36 1.2199e-05 2.4386e-02 9.1129e-01 6.4307e-02
2149.34 3.3122e-06 7.7197e-03 9.2788e-01 6.4402e-02
2284.30 2.5768e-06 7.5932e-03 9.2237e-01 7.0030e-02
2427.74 3.5206e-06 1.9523e-02 9.0276e-01 7.7712e-02
2580.18 3.1601e-07 2.1659e-03 9.1637e-01 8.1467e-02
2742.19 2.6865e-07 2.0577e-03 9.0811e-01 8.9834e-02
2914.37 2.7679e-07 2.3808e-03 9.0062e-01 9.7003e-02
3097.37 3.8769e-07 3.3225e-03 8.9246e-01 1.0422e-01
3291.85 6.0683e-07 5.0900e-03 8.7311e-01 1.2180e-01
