#NTIMES:    67
#NSTAGES:     8
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5           fe6           fe7
    8.529418E+02   4.8434E-031   3.6512E-022   7.7819E-015   1.1999E-008   4.7365E-004   2.7002E-001   7.2235E-001   7.1579E-003
    8.665100E+02   4.8304E-031   3.6420E-022   7.7639E-015   1.1975E-008   4.7296E-004   2.6982E-001   7.2254E-001   7.1685E-003
    8.942973E+02   4.7454E-031   3.5818E-022   7.6461E-015   1.1819E-008   4.6842E-004   2.6853E-001   7.2376E-001   7.2390E-003
    9.477414E+02   4.3688E-031   3.3144E-022   7.1208E-015   1.1120E-008   4.4782E-004   2.6259E-001   7.2938E-001   7.5750E-003
    1.006873E+03   3.5640E-031   2.7382E-022   5.9771E-015   9.5710E-009   4.0085E-004   2.4842E-001   7.4272E-001   8.4566E-003
    1.069683E+03   2.3141E-031   1.8269E-022   4.1257E-015   6.9666E-009   3.1679E-004   2.2045E-001   7.6863E-001   1.0603E-002
    1.136412E+03   1.0033E-031   8.3383E-023   2.0082E-015   3.7514E-009   1.9951E-004   1.7321E-001   8.1045E-001   1.6143E-002
    1.207303E+03   2.3836E-032   2.1557E-023   5.7783E-016   1.2782E-009   8.8368E-005   1.1140E-001   8.5675E-001   3.1771E-002
    1.282616E+03   3.1574E-033   3.1657E-024   9.7219E-017   2.6932E-010   2.6585E-005   5.6193E-002   8.6668E-001   7.7100E-002
    1.362627E+03   2.9258E-034   3.2433E-025   1.1464E-017   4.0635E-011   5.9637E-006   2.2754E-002   7.8427E-001   1.9297E-001
    1.447629E+03   2.2461E-035   2.7487E-026   1.1184E-018   5.0818E-012   1.1043E-006   7.6143E-003   5.8899E-001   4.0339E-001
    1.537935E+03   1.4831E-036   2.0177E-027   9.5039E-020   5.5359E-013   1.7515E-007   2.1265E-003   3.5517E-001   6.4270E-001
    1.633873E+03   7.9326E-038   1.2223E-028   6.7840E-021   5.1362E-014   2.3629E-008   5.0087E-004   1.7725E-001   8.2225E-001
    1.735796E+03   3.4900E-039   6.2160E-030   4.1487E-022   4.1617E-015   2.8042E-009   1.0426E-004   7.8094E-002   9.2180E-001
    1.844077E+03   1.3629E-040   2.8613E-031   2.3412E-023   3.1696E-016   3.1475E-010   2.0590E-005   3.2544E-002   9.6744E-001
    1.959113E+03   5.3708E-042   1.3427E-032   1.3597E-024   2.5028E-017   3.6434E-011   4.1484E-006   1.3568E-002   9.8643E-001
    2.081325E+03   2.5041E-043   7.4178E-034   9.2345E-026   2.2869E-018   4.7675E-012   9.1483E-007   5.9212E-003   9.9408E-001
    2.211161E+03   1.5534E-044   5.3869E-035   8.1205E-027   2.6457E-019   7.6221E-013   2.3440E-007   2.8044E-003   9.9720E-001
    2.349097E+03   1.4536E-045   5.8013E-036   1.0356E-027   4.2869E-020   1.6268E-013   7.4648E-008   1.4981E-003   9.9850E-001
    2.495636E+03   2.4291E-046   1.0891E-036   2.2290E-028   1.1130E-020   5.2122E-014   3.2263E-008   9.4794E-004   9.9905E-001
    2.651318E+03   8.7603E-047   4.2727E-037   9.6011E-029   5.3840E-021   2.8583E-014   2.0870E-008   7.4976E-004   9.9925E-001
    2.816710E+03   8.8757E-047   4.5004E-037   1.0450E-028   5.9651E-021   3.2035E-014   2.3048E-008   7.9674E-004   9.9920E-001
    2.992420E+03   2.8543E-046   1.4435E-036   3.2633E-028   1.7081E-020   8.1903E-014   4.7361E-008   1.1949E-003   9.9881E-001
    3.179092E+03   2.4739E-045   1.2610E-035   2.7459E-027   1.2382E-019   4.8181E-013   1.8550E-007   2.5832E-003   9.9742E-001
    3.377408E+03   6.9649E-044   3.4093E-034   6.7141E-026   2.3637E-018   6.5000E-012   1.3569E-006   7.8955E-003   9.9210E-001
    3.588095E+03   1.9461E-041   7.1849E-032   9.9635E-024   2.0885E-016   2.9572E-010   2.3352E-005   3.7562E-002   9.6241E-001
    3.811925E+03   2.6112E-038   6.7061E-029   5.9390E-021   6.4373E-014   3.7437E-008   8.1951E-004   2.4177E-001   7.5741E-001
    4.049718E+03   7.5761E-035   1.4316E-025   8.2659E-018   4.2761E-011   7.8053E-006   3.0134E-002   8.3744E-001   1.3242E-001
    4.302345E+03   1.3850E-031   2.1059E-022   8.4522E-015   2.0079E-008   8.9445E-004   4.0783E-001   5.8915E-001   2.1210E-003
    4.570731E+03   2.9971E-029   3.4681E-020   9.4454E-013   1.0628E-006   1.2837E-002   8.8813E-001   9.9013E-002   1.3875E-005
    4.855859E+03   5.0247E-028   4.8262E-019   1.0240E-011   7.2823E-006   4.0457E-002   9.3562E-001   2.3912E-002   5.2382E-007
    5.158774E+03   1.5593E-027   1.4061E-018   2.7224E-011   1.6052E-005   6.4071E-002   9.2349E-001   1.2423E-002   1.2062E-007
    5.480585E+03   2.1071E-027   1.9208E-018   3.7127E-011   2.0949E-005   7.5161E-002   9.1516E-001   9.6582E-003   6.8243E-008
    5.822472E+03   2.8328E-027   2.6115E-018   5.0416E-011   2.7234E-005   8.7872E-002   9.0460E-001   7.4986E-003   3.8613E-008
    6.185685E+03   5.7908E-027   5.2300E-018   9.6749E-011   4.6448E-005   1.1925E-001   8.7615E-001   4.5512E-003   1.2866E-008
    6.571556E+03   1.9252E-026   1.6515E-017   2.8006E-010   1.0924E-004   1.9124E-001   8.0669E-001   1.9577E-003   2.0962E-009
    6.981499E+03   9.8518E-026   7.7140E-017   1.1384E-009   3.2837E-004   3.3669E-001   6.6241E-001   5.7008E-004   1.6378E-010
    7.417014E+03   6.9728E-025   4.7590E-016   5.7639E-009   1.1120E-003   5.7205E-001   4.2674E-001   9.9291E-005   5.4648E-012
    7.879698E+03   7.4185E-024   4.1520E-015   3.7925E-008   4.1686E-003   8.3080E-001   1.6503E-001   6.4882E-006   3.7970E-014
    8.371244E+03   1.9147E-022   7.9381E-014   4.6765E-007   2.1186E-002   9.5487E-001   2.3941E-002   5.8388E-008   1.0276E-017
    8.885954E+03   3.2995E-020   8.1649E-012   2.2271E-005   2.1755E-001   7.8183E-001   5.9408E-004   1.3435E-011   6.5515E-024
    9.292299E+03   4.2206E-018   5.8372E-010   6.1693E-004   8.7128E-001   1.2810E-001   1.1700E-006   7.0450E-017   1.9665E-032
    9.603069E+03   2.0449E-016   1.6041E-008   6.0254E-003   9.8997E-001   4.0077E-003   2.5286E-010   1.9020E-023   1.1594E-042
    9.880445E+03   1.7641E-014   7.0568E-007   7.3915E-002   9.2603E-001   5.0975E-005   8.6869E-015   2.3582E-031   6.6366E-055
    1.014571E+04   9.7901E-013   2.1932E-005   5.8966E-001   4.1031E-001   1.4786E-007   2.3877E-020   5.4091E-041   1.0493E-069
    1.040500E+04   1.6797E-011   1.8325E-004   9.7414E-001   2.5678E-002   3.0369E-011   1.9373E-027   1.1751E-052   9.5279E-081
    1.066740E+04   2.9700E-010   1.2783E-003   9.9804E-001   6.8229E-004   1.4001E-015   1.6330E-035   1.0054E-065   8.1146E-089
    1.092056E+04   7.6915E-009   1.1281E-002   9.8871E-001   1.1321E-005   1.7814E-020   1.3206E-044   5.5584E-073   6.7696E-098
    1.114200E+04   2.6159E-007   1.1494E-001   8.8506E-001   1.1067E-007   5.9807E-026   9.8168E-055   1.9073E-078   5.0893E-108
    1.132530E+04   5.7749E-006   6.6355E-001   3.3644E-001   2.6368E-010   1.7336E-032   2.7771E-062   6.0453E-085   1.5598E-115
    1.147967E+04   3.3481E-005   9.7154E-001   2.8430E-002   1.0139E-013   4.2490E-040   1.3772E-065   1.9059E-092   9.8814E-119
    1.162183E+04   9.6182E-005   9.9718E-001   2.7220E-003   8.7996E-017   6.6775E-047   2.0162E-068   5.0412E-099   2.4298E-121
    1.176625E+04   2.5689E-004   9.9942E-001   3.2759E-004   1.7379E-019   7.7180E-053   5.3972E-071   7.8561E-105   8.7630E-124
    1.193122E+04   7.1871E-004   9.9925E-001   3.6231E-005   2.7250E-022   2.3416E-056   9.2871E-074   2.6014E-108   1.6469E-126
    1.213758E+04   1.3159E-003   9.9868E-001   6.0104E-006   9.3653E-025   4.0253E-057   3.2687E-076   4.5609E-109   5.9410E-129
    1.241113E+04   2.3901E-003   9.9761E-001   1.0955E-006   4.5021E-027   7.6109E-058   1.6119E-078   8.7941E-110   3.0030E-131
    1.279441E+04   5.1782E-003   9.9482E-001   1.5184E-007   1.0446E-029   1.1145E-058   3.9049E-081   1.3325E-110   7.5592E-134
    1.324099E+04   1.1744E-002   9.8826E-001   1.9714E-008   2.0606E-032   1.5566E-059   8.1904E-084   1.9573E-111   1.6726E-136
    1.372203E+04   2.6623E-002   9.7338E-001   2.5763E-009   4.2712E-035   2.2325E-060   1.8423E-086   3.0103E-112   4.0438E-139
    1.422243E+04   5.6519E-002   9.4348E-001   3.6956E-010   1.2094E-037   3.5986E-061   5.8019E-089   5.3382E-113   1.4040E-141
    1.472866E+04   1.1264E-001   8.8736E-001   5.7571E-011   4.8844E-040   6.4630E-062   2.6784E-091   1.0864E-113   7.3593E-144
    1.522301E+04   2.1219E-001   7.8781E-001   9.0158E-012   2.4065E-042   1.1985E-062   1.5521E-093   2.3564E-114   5.0030E-146
    1.568286E+04   3.4545E-001   6.5455E-001   1.5313E-012   1.7018E-044   2.4683E-063   1.3246E-095   5.8445E-115   5.1682E-148
    1.611717E+04   4.7372E-001   5.2628E-001   3.0862E-013   1.9936E-046   6.2318E-064   1.9368E-097   1.8436E-115   9.5147E-150
    1.653790E+04   5.9141E-001   4.0859E-001   6.7571E-014   3.2090E-048   1.7873E-064   4.0649E-099   6.9133E-116   2.6387E-151
    1.694753E+04   7.0092E-001   2.9908E-001   1.4326E-014   5.5593E-050   5.2190E-065   9.6311E-101   2.7711E-116   8.6935E-153
    1.733756E+04   7.7965E-001   2.2035E-001   3.3710E-015   1.8450E-051   1.7581E-065   4.5377E-102   1.3301E-116   5.9223E-154
    1.771638E+04   8.2542E-001   1.7458E-001   9.6797E-016   7.6234E-052   7.3944E-066   2.7241E-102   8.1572E-117   5.2686E-154
    1.810647E+04   8.5707E-001   1.4293E-001   2.8589E-016   8.8043E-052   3.2133E-066   4.5965E-102   5.1992E-117   1.3256E-153
    1.854351E+04   8.9135E-001   1.0865E-001   9.7210E-017   9.9214E-052   1.6049E-066   7.5618E-102   3.8053E-117   3.2490E-153
    1.907943E+04   9.2685E-001   7.3148E-002   5.0196E-016   1.0055E-051   1.2225E-065   1.1238E-101   4.2608E-116   7.2427E-153
    1.988346E+04   9.3470E-001   6.5298E-002   8.9075E-015   1.0083E-050   3.3900E-064   1.7477E-100   1.8319E-114   1.8097E-151
    2.108996E+04   7.1966E-001   2.8034E-001   2.7130E-013   2.9130E-047   1.3499E-062   6.6353E-097   9.4073E-113   9.1148E-148
    2.240558E+04   4.3228E-001   5.6772E-001   1.5939E-012   3.3964E-045   5.9018E-062   5.8006E-095   3.0431E-112   5.9146E-146
    2.380327E+04   1.9960E-001   8.0040E-001   6.9198E-012   1.7367E-043   1.4864E-061   1.7244E-093   4.4361E-112   1.0169E-144
    2.528815E+04   9.9110E-002   9.0089E-001   2.0855E-011   3.3654E-042   2.8415E-061   2.1240E-092   5.3777E-112   7.9378E-144
    2.686566E+04   4.9795E-002   9.5021E-001   6.6981E-011   8.1031E-041   5.5594E-061   3.1144E-091   6.4016E-112   7.0750E-143
    2.854158E+04   2.5483E-002   9.7452E-001   2.6310E-010   4.2415E-039   1.2039E-060   8.9410E-090   7.6100E-112   1.1138E-141
    3.032216E+04   1.5687E-002   9.8431E-001   9.5491E-010   2.0046E-037   2.6647E-060   2.5560E-088   1.0192E-111   1.9248E-140
    3.214676E+04   1.1730E-002   9.8827E-001   2.5327E-009   3.1643E-036   5.3669E-060   3.0453E-087   1.5479E-111   1.7275E-139
    3.374841E+04   9.4603E-003   9.9054E-001   6.2157E-009   3.1069E-035   1.0966E-059   2.4771E-086   2.6126E-111   1.1601E-138
    3.511584E+04   7.2224E-003   9.9278E-001   2.3328E-008   5.7990E-034   3.3942E-059   3.7901E-085   6.5880E-111   1.4452E-137
    3.634765E+04   5.2901E-003   9.9471E-001   1.3119E-007   1.6587E-032   1.6089E-058   9.0835E-084   2.5949E-110   2.8764E-136
    3.752110E+04   3.9735E-003   9.9603E-001   7.4126E-007   3.4513E-031   8.0373E-058   1.6663E-082   1.1321E-109   4.6104E-135
    3.867315E+04   3.1585E-003   9.9684E-001   2.9591E-006   3.4711E-030   2.9726E-057   1.5546E-081   3.8463E-109   3.9546E-134
    3.982516E+04   2.5883E-003   9.9740E-001   8.1952E-006   1.7510E-029   7.8472E-057   7.5426E-081   9.6203E-109   1.8195E-133
    4.097952E+04   2.1323E-003   9.9785E-001   1.6958E-005   5.6009E-029   1.5728E-056   2.4936E-080   1.8600E-108   5.8399E-133
    4.214604E+04   1.7464E-003   9.9823E-001   2.8540E-005   1.4381E-028   2.5938E-056   1.1710E-079   2.9955E-108   2.8154E-132
    4.332848E+04   1.4171E-003   9.9854E-001   3.9846E-005   3.8101E-028   3.5718E-056   2.0487E-078   4.0576E-108   5.0710E-131
    4.453404E+04   1.1392E-003   9.9881E-001   4.9532E-005   1.9798E-027   4.4092E-056   4.2674E-077   4.9600E-108   1.0467E-129
    4.576491E+04   9.1238E-004   9.9903E-001   5.7145E-005   2.8277E-026   5.0825E-056   6.0894E-076   5.6935E-108   1.4780E-128
    4.702488E+04   7.3222E-004   9.9920E-001   6.3506E-005   4.0704E-025   5.6949E-056   5.7482E-075   6.3977E-108   1.3870E-127
    4.831380E+04   5.9278E-004   9.9934E-001   6.9340E-005   4.0155E-024   6.3794E-056   3.5884E-074   7.2791E-108   8.6770E-127
    4.963268E+04   4.8690E-004   9.9944E-001   7.5007E-005   2.6191E-023   7.2642E-056   1.5139E-073   8.5907E-108   3.7103E-126
    5.097977E+04   4.0638E-004   9.9951E-001   8.0683E-005   1.1587E-022   8.4346E-056   4.4806E-073   1.0613E-107   1.1284E-125
    5.235530E+04   3.4350E-004   9.9957E-001   8.6540E-005   3.6561E-022   9.9000E-056   1.0002E-072   1.3624E-107   2.6266E-125
    5.375646E+04   2.9321E-004   9.9961E-001   9.2787E-005   8.6450E-022   1.1612E-055   1.7664E-072   1.7859E-107   4.9245E-125
    5.518257E+04   2.4900E-004   9.9965E-001   9.9015E-005   1.6295E-021   1.3448E-055   2.6800E-072   2.3351E-107   7.9892E-125
    5.662992E+04   2.0975E-004   9.9969E-001   1.0419E-004   2.5752E-021   1.5225E-055   3.5308E-072   2.9835E-107   1.1521E-124
    5.809534E+04   1.7711E-004   9.9972E-001   1.0716E-004   3.4557E-021   1.6760E-055   4.2393E-072   3.6862E-107   1.5359E-124
    5.957240E+04   1.4947E-004   9.9974E-001   1.0715E-004   4.1269E-021   1.7930E-055   4.7270E-072   4.4019E-107   1.9325E-124
    6.105188E+04   1.2440E-004   9.9977E-001   1.0428E-004   4.4867E-021   1.8762E-055   4.9943E-072   5.1336E-107   2.3350E-124
    6.252238E+04   1.0334E-004   9.9980E-001   9.9329E-005   4.5476E-021   1.9406E-055   5.1005E-072   5.9444E-107   2.7554E-124
    6.396513E+04   8.7942E-005   9.9982E-001   9.3161E-005   4.3805E-021   2.0001E-055   5.1212E-072   6.9237E-107   3.2197E-124
    6.536243E+04   7.7642E-005   9.9984E-001   8.6427E-005   4.0686E-021   2.0629E-055   5.1125E-072   8.1620E-107   3.7567E-124
    6.668591E+04   7.0511E-005   9.9985E-001   8.0148E-005   3.7156E-021   2.1415E-055   5.1351E-072   9.7589E-107   4.4058E-124
    6.791728E+04   6.4804E-005   9.9986E-001   7.5013E-005   3.3716E-021   2.2498E-055   5.2003E-072   1.1846E-106   5.1848E-124
    6.902385E+04   5.9350E-005   9.9987E-001   6.9156E-005   2.9022E-021   2.3151E-055   5.0086E-072   1.3988E-106   5.7323E-124
    6.952592E+04   5.6660E-005   9.9988E-001   6.2487E-005   2.3719E-021   2.2037E-055   4.3289E-072   1.4283E-106   5.3252E-124
    6.977833E+04   5.5329E-005   9.9989E-001   5.6605E-005   1.9165E-021   2.0484E-055   3.6003E-072   1.3734E-106   4.5761E-124
    6.990487E+04   5.4607E-005   9.9989E-001   5.1267E-005   1.5103E-021   1.8799E-055   2.8814E-072   1.2841E-106   3.7309E-124
    6.996823E+04   5.4276E-005   9.9990E-001   4.7323E-005   1.2164E-021   1.7471E-055   2.3398E-072   1.2053E-106   3.0600E-124
    6.999835E+04   5.4120E-005   9.9990E-001   4.4574E-005   1.0205E-021   1.6519E-055   1.9724E-072   1.1463E-106   2.5947E-124
    6.999993E+04   5.4101E-005   9.9990E-001   4.4292E-005   9.9955E-022   1.6420E-055   1.9329E-072   1.1401E-106   2.5442E-124
#TIME:     2.090
#NVEL: 115
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5           fe6           fe7
    8.484664E+02   1.9212E-030   1.5914E-021   3.5483E-014   4.9639E-008   1.4266E-003   4.6320E-001   5.3365E-001   1.7180E-003
    8.544589E+02   1.9213E-030   1.5914E-021   3.5483E-014   4.9639E-008   1.4266E-003   4.6320E-001   5.3365E-001   1.7180E-003
    8.726916E+02   1.9089E-030   1.5818E-021   3.5288E-014   4.9408E-008   1.4219E-003   4.6257E-001   5.3429E-001   1.7256E-003
    9.103324E+02   1.8289E-030   1.5196E-021   3.4017E-014   4.7898E-008   1.3909E-003   4.5833E-001   5.3850E-001   1.7768E-003
    9.699487E+02   1.5628E-030   1.3115E-021   2.9733E-014   4.2739E-008   1.2829E-003   4.4292E-001   5.5382E-001   1.9755E-003
    1.030036E+03   1.1304E-030   9.6841E-022   2.2535E-014   3.3791E-008   1.0850E-003   4.1193E-001   5.8454E-001   2.4429E-003
    1.093869E+03   6.1056E-031   5.4376E-022   1.3290E-014   2.1570E-008   7.8540E-004   3.5599E-001   6.3963E-001   3.5913E-003
    1.161658E+03   2.0808E-031   1.9783E-022   5.2537E-015   9.7516E-009   4.3947E-004   2.6932E-001   7.2352E-001   6.7219E-003
    1.233648E+03   3.9230E-032   4.0995E-023   1.2296E-015   2.7848E-009   1.7237E-004   1.6609E-001   8.1751E-001   1.6233E-002
    1.310100E+03   4.5316E-033   5.2552E-024   1.8140E-016   5.2282E-010   4.7926E-005   8.1807E-002   8.7224E-001   4.5909E-002
    1.391289E+03   3.8670E-034   4.9917E-025   1.9996E-017   7.4795E-011   1.0478E-005   3.3482E-002   8.3708E-001   1.2943E-001
    1.477510E+03   2.8607E-035   4.1219E-026   1.9225E-018   9.3484E-012   1.9852E-006   1.1777E-002   6.8272E-001   3.0550E-001
    1.569074E+03   1.8720E-036   3.0230E-027   1.6459E-019   1.0367E-012   3.2672E-007   3.4888E-003   4.4862E-001   5.4789E-001
    1.666313E+03   9.8839E-038   1.8154E-028   1.1699E-020   9.6345E-014   4.4803E-008   8.5006E-004   2.3682E-001   7.6233E-001
    1.769578E+03   4.2853E-039   9.0950E-030   7.0467E-022   7.6958E-015   5.2905E-009   1.7813E-004   1.0675E-001   8.9307E-001
    1.879242E+03   1.6137E-040   4.0441E-031   3.8477E-023   5.6807E-016   5.8089E-010   3.4770E-005   4.4567E-002   9.5540E-001
    1.995702E+03   6.4441E-042   1.9175E-032   2.2500E-024   4.4946E-017   6.7470E-011   7.0302E-006   1.8666E-002   9.8133E-001
    2.119380E+03   3.2466E-043   1.1372E-033   1.6275E-025   4.3246E-018   9.2327E-012   1.6022E-006   8.2994E-003   9.9170E-001
    2.250722E+03   2.3511E-044   9.5452E-035   1.6338E-026   5.6059E-019   1.6277E-012   4.4116E-007   4.0887E-003   9.9591E-001
    2.390204E+03   2.7603E-045   1.2731E-035   2.5386E-027   1.0792E-019   4.0283E-013   1.5672E-007   2.3185E-003   9.9768E-001
    2.538329E+03   6.0953E-046   3.1127E-036   6.9850E-028   3.4785E-020   1.5543E-013   7.7740E-008   1.5819E-003   9.9842E-001
    2.695634E+03   3.0814E-046   1.6835E-036   4.0593E-028   2.1954E-020   1.0711E-013   5.9609E-008   1.3738E-003   9.9863E-001
    2.862688E+03   4.4938E-046   2.5133E-036   6.1347E-028   3.2680E-020   1.5482E-013   7.9700E-008   1.6232E-003   9.9838E-001
    3.040094E+03   1.9413E-045   1.0843E-035   2.5667E-027   1.2335E-019   5.0568E-013   1.9806E-007   2.7125E-003   9.9729E-001
    3.228495E+03   2.1852E-044   1.2329E-034   2.8073E-026   1.1515E-018   3.7124E-012   9.2150E-007   6.4669E-003   9.9353E-001
    3.428571E+03   1.0539E-042   5.4197E-033   1.0585E-024   3.2111E-017   6.7538E-011   8.3316E-006   2.2051E-002   9.7794E-001
    3.641046E+03   4.2082E-040   1.6053E-030   2.1669E-022   3.8171E-015   3.8909E-009   1.6830E-004   1.1144E-001   8.8839E-001
    3.866689E+03   7.1577E-037   1.8864E-027   1.6044E-019   1.4112E-012   5.3624E-007   5.6077E-003   5.6380E-001   4.3059E-001
    4.106315E+03   1.7332E-033   3.4020E-024   1.8907E-016   7.6316E-010   7.9337E-005   1.1991E-001   8.5714E-001   2.2871E-002
    4.360791E+03   1.8107E-030   2.8318E-021   1.0841E-013   1.9462E-007   4.5585E-003   7.4646E-001   2.4885E-001   1.3217E-004
    4.631038E+03   2.2476E-028   2.6497E-019   6.8489E-012   5.7870E-006   3.6791E-002   9.3792E-001   2.5278E-002   5.5821E-007
    4.918032E+03   3.6383E-027   3.5419E-018   7.0871E-011   3.7255E-005   1.0659E-001   8.8803E-001   5.3407E-003   1.7855E-008
    5.222812E+03   1.2475E-026   1.1280E-017   2.0301E-010   8.6024E-005   1.6916E-001   8.2833E-001   2.4274E-003   3.2673E-009
    5.546480E+03   1.8986E-026   1.7162E-017   3.0393E-010   1.2002E-004   2.0338E-001   7.9481E-001   1.6954E-003   1.5123E-009
    5.890206E+03   2.9457E-026   2.6579E-017   4.6201E-010   1.6913E-004   2.4475E-001   7.5393E-001   1.1511E-003   6.6625E-010
    6.255234E+03   6.6310E-026   5.8052E-017   9.5293E-010   3.0034E-004   3.2810E-001   6.7102E-001   5.8276E-004   1.6392E-010
    6.642883E+03   2.2572E-025   1.8590E-016   2.7544E-009   6.8096E-004   4.7893E-001   5.2020E-001   1.9018E-004   1.7774E-011
    7.054555E+03   1.0673E-024   7.9334E-016   1.0043E-008   1.7630E-003   6.8132E-001   3.1688E-001   3.6675E-005   7.9772E-013
    7.491740E+03   6.7307E-024   4.2965E-015   4.3522E-008   4.8374E-003   8.6017E-001   1.3499E-001   3.6166E-006   1.2405E-014
    7.956017E+03   7.1489E-023   3.6718E-014   2.7047E-007   1.5773E-002   9.5111E-001   3.3122E-002   1.1745E-007   3.1487E-017
    8.451079E+03   2.4267E-021   8.9508E-013   3.9929E-006   8.3612E-002   9.1342E-001   2.9633E-003   4.3397E-010   2.0961E-021
    8.939374E+03   3.1881E-019   7.0772E-011   1.4137E-004   5.7724E-001   4.2258E-001   3.2539E-005   3.1606E-014   2.7581E-028
    9.299758E+03   1.3629E-017   1.8270E-009   1.5042E-003   9.6612E-001   3.2371E-002   3.4623E-008   1.0730E-019   6.6827E-037
    9.605367E+03   6.6310E-016   4.9435E-008   1.3825E-002   9.8532E-001   8.5086E-004   5.8528E-012   2.0858E-026   2.5872E-047
    9.888011E+03   5.5461E-014   2.1552E-006   1.6421E-001   8.3578E-001   8.4036E-006   1.2581E-016   1.1998E-034   4.7065E-060
    1.015306E+04   1.8054E-012   4.0209E-005   7.8228E-001   2.1768E-001   1.3252E-008   1.6972E-022   1.1734E-044   3.6008E-075
    1.041413E+04   2.4542E-011   2.5989E-004   9.8888E-001   1.0865E-002   2.3361E-012   1.3468E-029   3.0174E-056   6.4890E-083
    1.068189E+04   4.1262E-010   1.7510E-003   9.9795E-001   2.9668E-004   1.1547E-016   1.2992E-037   6.6317E-069   6.3879E-091
    1.094077E+04   1.0689E-008   1.5439E-002   9.8456E-001   4.8997E-006   1.4335E-021   1.0044E-046   4.4334E-074   5.1054E-100
    1.116307E+04   3.2915E-007   1.4593E-001   8.5407E-001   5.0161E-008   5.6956E-027   1.0432E-056   1.8192E-079   5.4207E-110
    1.134864E+04   6.2580E-006   7.2072E-001   2.7928E-001   1.0525E-010   1.5284E-033   1.1125E-062   5.3581E-086   6.2862E-116
    1.150785E+04   3.3334E-005   9.7798E-001   2.1990E-002   3.7535E-014   3.4025E-041   5.3102E-066   1.5913E-093   3.9766E-119
    1.165691E+04   9.4744E-005   9.9779E-001   2.1110E-003   3.3076E-017   5.5459E-048   7.9617E-069   4.3986E-100   1.0092E-121
    1.181226E+04   2.5076E-004   9.9950E-001   2.5163E-004   6.2124E-020   5.7059E-054   1.9782E-071   5.9526E-106   3.2972E-124
    1.199154E+04   6.3541E-004   9.9933E-001   3.0936E-005   1.2212E-022   2.0233E-056   4.2133E-074   2.2745E-108   7.5799E-127
    1.221395E+04   1.0259E-003   9.9897E-001   6.1860E-006   6.8034E-025   4.2094E-057   2.4136E-076   4.8403E-109   4.4676E-129
    1.251905E+04   1.8252E-003   9.9817E-001   1.1933E-006   3.8949E-027   8.4915E-058   1.4294E-078   1.0034E-109   2.7322E-131
    1.292384E+04   3.7041E-003   9.9630E-001   1.9238E-007   1.4161E-029   1.4592E-058   5.4774E-081   1.8010E-110   1.0971E-133
    1.338129E+04   7.6551E-003   9.9234E-001   3.0430E-008   4.9268E-032   2.5050E-059   2.0459E-083   3.2838E-111   4.3606E-136
    1.386784E+04   1.5554E-002   9.8445E-001   5.0275E-009   1.9707E-034   4.5844E-060   8.9700E-086   6.5143E-112   2.0745E-138
    1.437060E+04   2.9815E-002   9.7019E-001   9.3122E-010   1.1302E-036   9.6367E-061   5.7834E-088   1.5241E-112   1.4893E-140
    1.487431E+04   5.4963E-002   9.4504E-001   1.9164E-010   9.6819E-039   2.3103E-061   5.7283E-090   4.1916E-113   1.6934E-142
    1.536062E+04   9.7403E-002   9.0260E-001   4.2452E-011   1.1423E-040   6.1225E-062   8.0394E-092   1.3152E-113   2.8200E-144
    1.581001E+04   1.5183E-001   8.4817E-001   1.1229E-011   2.3030E-042   1.9843E-062   1.9787E-093   5.1966E-114   8.4998E-146
    1.623925E+04   2.0825E-001   7.9175E-001   3.5383E-012   7.5083E-044   7.9427E-063   8.1673E-095   2.6372E-114   4.4821E-147
    1.665402E+04   2.7291E-001   7.2709E-001   1.1883E-012   3.1314E-045   3.5406E-063   4.4989E-096   1.5573E-114   3.3052E-148
    1.705609E+04   3.5021E-001   6.4979E-001   3.9448E-013   1.3788E-046   1.6344E-063   2.7346E-097   9.9627E-115   2.8189E-149
    1.743777E+04   4.1831E-001   5.8169E-001   1.4222E-013   7.2615E-048   8.4481E-064   2.0477E-098   7.3511E-115   3.0551E-150
    1.781195E+04   4.6488E-001   5.3512E-001   5.6849E-014   4.3255E-049   4.9187E-064   1.7626E-099   6.2102E-115   3.8712E-151
    1.820412E+04   5.0450E-001   4.9550E-001   2.2249E-014   2.3803E-050   2.8109E-064   1.4071E-100   5.1693E-115   4.5648E-152
    1.864779E+04   5.5837E-001   4.4163E-001   7.3731E-015   4.9957E-051   1.3576E-064   4.2828E-101   3.6322E-115   2.0502E-152
