#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ar0           ar1           ar2           ar3
    2.814466E+03   4.1272E-024   4.8125E-015   4.1195E-007   1.0000E+000
    2.986581E+03   4.5966E-024   5.1652E-015   4.2296E-007   1.0000E+000
    3.169221E+03   5.3792E-024   5.7394E-015   4.4345E-007   1.0000E+000
    3.363030E+03   7.7791E-024   7.3855E-015   5.0892E-007   1.0000E+000
    3.568692E+03   2.1522E-023   1.4814E-014   7.5152E-007   1.0000E+000
    3.786930E+03   1.1236E-022   4.6804E-014   1.4820E-006   1.0000E+000
    4.018515E+03   7.8171E-022   1.9528E-013   3.7591E-006   1.0000E+000
    4.264262E+03   5.7705E-021   1.0139E-012   1.1812E-005   9.9999E-001
    4.525037E+03   5.1750E-020   6.9560E-012   4.1810E-005   9.9996E-001
    4.801759E+03   4.3744E-019   4.4810E-011   1.3123E-004   9.9987E-001
    5.095404E+03   2.1125E-018   1.7909E-010   3.0180E-004   9.9970E-001
    5.407007E+03   5.5668E-018   4.2889E-010   5.1048E-004   9.9949E-001
    5.737665E+03   1.0155E-017   7.5071E-010   7.1743E-004   9.9928E-001
    6.088544E+03   1.7426E-017   1.2500E-009   9.7915E-004   9.9902E-001
    6.460880E+03   3.3996E-017   2.3458E-009   1.4357E-003   9.9856E-001
    6.855986E+03   8.4028E-017   5.4238E-009   2.3794E-003   9.9762E-001
    7.275255E+03   2.9132E-016   1.6696E-008   4.6521E-003   9.9535E-001
    7.720163E+03   1.6882E-015   7.9567E-008   1.1727E-002   9.8827E-001
    8.196160E+03   2.3803E-014   8.1126E-007   4.5989E-002   9.5401E-001
    8.628525E+03   6.6660E-013   1.3911E-005   2.2888E-001   7.7111E-001
    9.023312E+03   2.3595E-011   2.2505E-004   7.4860E-001   2.5117E-001
    9.388550E+03   7.1865E-010   2.2761E-003   9.8033E-001   1.7392E-002
    9.709000E+03   2.4928E-008   2.3010E-002   9.7642E-001   5.7305E-004
    1.000476E+04   1.0657E-006   2.3805E-001   7.6194E-001   1.0107E-005
    1.031378E+04   1.8466E-005   8.4190E-001   1.5808E-001   3.3235E-008
    1.064481E+04   1.3364E-004   9.9223E-001   7.6363E-003   1.5231E-011
    1.096569E+04   1.1074E-003   9.9868E-001   2.0832E-004   2.2700E-015
    1.124010E+04   1.0775E-002   9.8922E-001   4.1984E-006   1.6432E-019
    1.145820E+04   1.4009E-001   8.5991E-001   3.8881E-008   2.2159E-024
    1.163468E+04   7.2306E-001   2.7694E-001   1.0286E-010   5.2604E-030
    1.179247E+04   9.5314E-001   4.6864E-002   4.0163E-013   7.0727E-035
    1.195051E+04   9.9079E-001   9.2073E-003   3.8478E-015   7.1289E-039
    1.213218E+04   9.9765E-001   2.3538E-003   7.5376E-017   2.5832E-042
    1.237300E+04   9.9931E-001   6.9482E-004   2.1637E-018   1.8579E-045
    1.272751E+04   9.9984E-001   1.6039E-004   3.5269E-020   5.1755E-049
    1.315974E+04   9.9996E-001   3.5767E-005   5.1313E-022   1.1747E-052
    1.362472E+04   9.9999E-001   8.4374E-006   8.3105E-024   4.4594E-056
    1.411262E+04   1.0000E+000   2.1664E-006   1.6083E-025   3.7144E-057
    1.461321E+04   1.0000E+000   6.5450E-007   4.9540E-027   1.2993E-057
    1.510506E+04   1.0000E+000   2.2716E-007   2.3506E-028   5.2854E-058
    1.557489E+04   1.0000E+000   8.5619E-008   1.4081E-029   2.3545E-058
    1.601259E+04   1.0000E+000   3.5411E-008   1.0555E-030   1.1640E-058
    1.643563E+04   1.0000E+000   1.5048E-008   8.4056E-032   6.0834E-059
    1.684478E+04   1.0000E+000   6.3408E-009   6.6745E-033   3.2792E-059
    1.723803E+04   1.0000E+000   2.6596E-009   5.2369E-034   1.8324E-059
    1.761347E+04   1.0000E+000   1.1229E-009   4.0855E-035   1.0577E-059
    1.799025E+04   1.0000E+000   4.4702E-010   2.7222E-036   5.8410E-060
    1.839373E+04   1.0000E+000   1.5687E-010   1.3539E-037   2.8539E-060
    1.886098E+04   1.0000E+000   4.4423E-011   3.9098E-039   1.1305E-060
    1.944285E+04   1.0000E+000   1.5804E-011   1.2722E-040   5.6924E-061
    2.044515E+04   1.0000E+000   1.5444E-010   9.4063E-039   8.3508E-060
    2.170270E+04   1.0000E+000   3.1335E-010   6.4072E-038   1.7146E-059
    2.302990E+04   1.0000E+000   5.6636E-010   1.5411E-037   2.1271E-059
    2.443826E+04   1.0000E+000   1.2390E-009   7.8886E-037   2.8023E-059
    2.593275E+04   1.0000E+000   3.2696E-009   7.3225E-036   4.6425E-059
    2.751863E+04   1.0000E+000   1.5123E-008   1.7553E-034   1.2722E-058
    2.920149E+04   1.0000E+000   1.2869E-007   1.2781E-032   6.0652E-058
    3.099027E+04   1.0000E+000   9.9748E-007   7.5798E-031   3.0639E-057
    3.277688E+04   1.0000E+000   4.2137E-006   1.3917E-029   1.0178E-056
    3.426658E+04   9.9999E-001   1.4831E-005   1.9900E-028   2.9638E-056
    3.557209E+04   9.9994E-001   6.1788E-005   6.1343E-027   1.0323E-055
    3.677410E+04   9.9977E-001   2.2541E-004   3.7241E-025   4.9448E-055
    3.793036E+04   9.9941E-001   5.9232E-004   2.3775E-023   3.5485E-053
    3.907608E+04   9.9891E-001   1.0906E-003   8.2483E-022   4.0944E-051
    4.021978E+04   9.9828E-001   1.7234E-003   1.5870E-020   2.5615E-049
    4.136925E+04   9.9775E-001   2.2493E-003   1.8295E-019   9.7021E-048
    4.252802E+04   9.9728E-001   2.7161E-003   1.2796E-018   2.1237E-046
    4.370499E+04   9.9692E-001   3.0759E-003   5.7698E-018   2.7294E-045
    4.490229E+04   9.9665E-001   3.3496E-003   1.7900E-017   2.1301E-044
    4.612538E+04   9.9642E-001   3.5807E-003   4.2201E-017   1.0866E-043
    4.737523E+04   9.9619E-001   3.8073E-003   8.0544E-017   3.9055E-043
    4.865340E+04   9.9596E-001   4.0399E-003   1.3021E-016   1.0493E-042
    4.995931E+04   9.9572E-001   4.2782E-003   1.9407E-016   2.2302E-042
    5.129261E+04   9.9548E-001   4.5224E-003   2.5671E-016   3.9227E-042
    5.265252E+04   9.9524E-001   4.7581E-003   3.2127E-016   6.0790E-042
    5.403675E+04   9.9504E-001   4.9586E-003   3.7901E-016   8.1545E-042
    5.544510E+04   9.9490E-001   5.1049E-003   4.2473E-016   9.9725E-042
    5.687235E+04   9.9481E-001   5.1892E-003   4.5557E-016   1.1229E-041
    5.831795E+04   9.9479E-001   5.2126E-003   4.7138E-016   1.1855E-041
    5.977136E+04   9.9481E-001   5.1852E-003   4.7430E-016   1.1922E-041
    6.122818E+04   9.9489E-001   5.1113E-003   4.6604E-016   1.1523E-041
    6.267131E+04   9.9501E-001   4.9942E-003   4.4819E-016   1.0751E-041
    6.408861E+04   9.9516E-001   4.8419E-003   4.2321E-016   9.7356E-042
    6.545677E+04   9.9534E-001   4.6646E-003   3.9378E-016   8.6117E-042
    6.675345E+04   9.9552E-001   4.4791E-003   3.6339E-016   7.5108E-042
    6.795893E+04   9.9573E-001   4.2667E-003   3.2986E-016   6.3972E-042
    6.904278E+04   9.9610E-001   3.9045E-003   2.7812E-016   4.8414E-042
    6.953515E+04   9.9651E-001   3.4879E-003   2.2335E-016   3.4270E-042
    6.978265E+04   9.9686E-001   3.1382E-003   1.7857E-016   2.4112E-042
    6.990673E+04   9.9716E-001   2.8378E-003   1.4039E-016   1.6595E-042
    6.996885E+04   9.9738E-001   2.6233E-003   1.1354E-016   1.2010E-042
    6.999838E+04   9.9752E-001   2.4766E-003   9.5876E-017   9.3255E-043
    6.999994E+04   9.9754E-001   2.4624E-003   9.4043E-017   9.0638E-043
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           ar0           ar1           ar2           ar3
    8.484663E+02   5.7754E-020   5.1222E-012   2.8320E-005   9.9997E-001
    8.529098E+02   5.7754E-020   5.1222E-012   2.8320E-005   9.9997E-001
    8.663805E+02   5.7498E-020   5.1039E-012   2.8256E-005   9.9997E-001
    8.939634E+02   5.5846E-020   4.9850E-012   2.7840E-005   9.9997E-001
    9.463138E+02   4.9381E-020   4.5138E-012   2.6153E-005   9.9997E-001
    1.004215E+03   3.8851E-020   3.7231E-012   2.3166E-005   9.9998E-001
    1.065627E+03   2.6970E-020   2.7833E-012   1.9281E-005   9.9998E-001
    1.130794E+03   1.6550E-020   1.8922E-012   1.5096E-005   9.9998E-001
    1.199946E+03   9.1854E-021   1.1931E-012   1.1243E-005   9.9999E-001
    1.273327E+03   4.9512E-021   7.3548E-013   8.1909E-006   9.9999E-001
    1.351196E+03   2.6908E-021   4.5633E-013   5.9339E-006   9.9999E-001
    1.433826E+03   1.4116E-021   2.7812E-013   4.2390E-006   1.0000E+000
    1.521510E+03   6.8783E-022   1.6308E-013   2.9774E-006   1.0000E+000
    1.614555E+03   3.1165E-022   9.2341E-014   2.0790E-006   1.0000E+000
    1.713291E+03   1.4308E-022   5.3414E-014   1.4913E-006   1.0000E+000
    1.818065E+03   7.0196E-023   3.2609E-014   1.1170E-006   1.0000E+000
    1.929247E+03   3.6720E-023   2.0920E-014   8.6981E-007   1.0000E+000
    2.047227E+03   2.0665E-023   1.4158E-014   7.0361E-007   1.0000E+000
    2.172422E+03   1.2444E-023   1.0056E-014   5.8820E-007   1.0000E+000
    2.305274E+03   8.0622E-024   7.5161E-015   5.0747E-007   1.0000E+000
    2.446250E+03   5.7250E-024   5.9790E-015   4.5304E-007   1.0000E+000
    2.595847E+03   4.5811E-024   5.1529E-015   4.2100E-007   1.0000E+000
    2.754592E+03   4.2835E-024   4.9275E-015   4.1140E-007   1.0000E+000
    2.923046E+03   4.6392E-024   5.2001E-015   4.2214E-007   1.0000E+000
    3.101800E+03   5.2747E-024   5.6839E-015   4.4368E-007   1.0000E+000
    3.291487E+03   6.7904E-024   6.7928E-015   4.9616E-007   1.0000E+000
    3.492773E+03   1.5012E-023   1.1779E-014   6.8713E-007   1.0000E+000
    3.706369E+03   6.6215E-023   3.3317E-014   1.2810E-006   1.0000E+000
    3.933027E+03   4.4239E-022   1.3415E-013   3.1325E-006   1.0000E+000
    4.173545E+03   3.2895E-021   6.8811E-013   9.6290E-006   9.9999E-001
    4.428773E+03   2.9315E-020   4.8253E-012   3.5070E-005   9.9996E-001
    4.699608E+03   2.9917E-019   3.7770E-011   1.2485E-004   9.9988E-001
    4.987006E+03   2.2047E-018   2.1949E-010   3.5790E-004   9.9964E-001
    5.291980E+03   9.3770E-018   7.9628E-010   7.7059E-004   9.9923E-001
    5.615604E+03   2.3971E-017   1.8663E-009   1.2826E-003   9.9872E-001
    5.959018E+03   4.8141E-017   3.5531E-009   1.8899E-003   9.9811E-001
    6.323434E+03   9.8129E-017   6.8870E-009   2.8179E-003   9.9718E-001
    6.710135E+03   2.4016E-016   1.5700E-008   4.6255E-003   9.9537E-001
    7.120484E+03   8.0869E-016   4.6876E-008   8.8801E-003   9.9112E-001
    7.555927E+03   4.4694E-015   2.1199E-007   2.1676E-002   9.7832E-001
    8.020258E+03   5.3494E-014   1.8332E-006   7.6493E-002   9.2351E-001
    8.469921E+03   1.2720E-012   2.6248E-005   3.2785E-001   6.7212E-001
    8.894827E+03   3.6591E-011   3.3417E-004   8.3277E-001   1.6690E-001
    9.281790E+03   9.9617E-010   3.0210E-003   9.8645E-001   1.0529E-002
    9.618949E+03   3.3375E-008   2.9612E-002   9.7004E-001   3.5085E-004
    9.931316E+03   1.3689E-006   2.8924E-001   7.1076E-001   5.8195E-006
    1.025737E+04   2.0308E-005   8.7489E-001   1.2509E-001   1.5933E-008
    1.060887E+04   1.3835E-004   9.9392E-001   5.9415E-003   7.2721E-012
    1.095166E+04   1.1180E-003   9.9871E-001   1.6837E-004   1.1884E-015
    1.124328E+04   1.0437E-002   9.8956E-001   3.6627E-006   1.0365E-019
    1.147526E+04   1.3523E-001   8.6477E-001   3.5350E-008   1.5506E-024
    1.165590E+04   7.0021E-001   2.9979E-001   1.1610E-010   5.6863E-030
    1.181410E+04   9.4369E-001   5.6314E-002   5.8182E-013   1.2089E-034
    1.197020E+04   9.8749E-001   1.2507E-002   7.5502E-015   2.1102E-038
    1.214718E+04   9.9631E-001   3.6903E-003   2.1339E-016   1.5036E-041
    1.238406E+04   9.9879E-001   1.2063E-003   8.0854E-018   1.8443E-044
    1.272991E+04   9.9969E-001   3.0726E-004   1.7257E-019   8.6854E-048
    1.315742E+04   9.9993E-001   7.3289E-005   2.9905E-021   2.7565E-051
    1.362187E+04   9.9998E-001   1.8105E-005   5.4327E-023   9.6091E-055
    1.410865E+04   1.0000E+000   4.8821E-006   1.1956E-024   8.7921E-057
    1.460697E+04   1.0000E+000   1.5473E-006   4.2134E-026   3.0727E-057
    1.510098E+04   1.0000E+000   5.4117E-007   2.0461E-027   1.2607E-057
    1.556876E+04   1.0000E+000   2.0120E-007   1.1778E-028   5.5352E-058
    1.600838E+04   1.0000E+000   8.0177E-008   7.9212E-030   2.6374E-058
    1.643166E+04   1.0000E+000   3.2792E-008   5.6359E-031   1.3257E-058
    1.684185E+04   1.0000E+000   1.3261E-008   3.9535E-032   6.8571E-059
    1.723657E+04   1.0000E+000   5.3564E-009   2.7592E-033   3.6917E-059
    1.761476E+04   1.0000E+000   2.1953E-009   1.9580E-034   2.0726E-059
    1.799158E+04   1.0000E+000   8.6760E-010   1.2705E-035   1.1362E-059
    1.839781E+04   1.0000E+000   3.0433E-010   6.3382E-037   5.5607E-060
    1.886350E+04   1.0000E+000   8.7005E-011   1.9560E-038   2.2230E-060
    1.945952E+04   1.0000E+000   2.5104E-011   4.7739E-040   9.1340E-061
    2.042608E+04   1.0000E+000   2.0641E-010   1.7428E-038   1.1206E-059
    2.167074E+04   1.0000E+000   3.9612E-010   1.2877E-037   2.1784E-059
    2.299598E+04   1.0000E+000   6.1933E-010   2.5019E-037   2.3591E-059
    2.440227E+04   1.0000E+000   1.2177E-009   7.1198E-037   2.8036E-059
    2.589455E+04   1.0000E+000   3.0549E-009   5.3249E-036   4.4372E-059
    2.747810E+04   1.0000E+000   1.3675E-008   1.1944E-034   1.1755E-058
    2.915849E+04   1.0000E+000   1.1561E-007   8.6078E-033   5.5590E-058
    3.094690E+04   1.0000E+000   9.1200E-007   5.2711E-031   2.8426E-057
    3.269073E+04   1.0000E+000   3.7708E-006   9.1928E-030   9.2622E-057
    3.420753E+04   9.9999E-001   1.3540E-005   1.3432E-028   2.7433E-056
    3.552917E+04   9.9994E-001   5.7463E-005   4.1741E-027   9.5898E-056
    3.673194E+04   9.9979E-001   2.1248E-004   2.5893E-025   3.9405E-055
    3.789213E+04   9.9943E-001   5.6956E-004   1.7863E-023   2.1977E-053
    3.903899E+04   9.9894E-001   1.0635E-003   6.6359E-022   2.7736E-051
    4.018653E+04   9.9831E-001   1.6916E-003   1.3563E-020   1.9203E-049
    4.133736E+04   9.9777E-001   2.2258E-003   1.6301E-019   7.8132E-048
    4.249830E+04   9.9730E-001   2.6973E-003   1.1792E-018   1.8135E-046
    4.367642E+04   9.9694E-001   3.0620E-003   5.4469E-018   2.4330E-045
    4.487492E+04   9.9666E-001   3.3393E-003   1.7196E-017   1.9615E-044
    4.609912E+04   9.9643E-001   3.5726E-003   4.1037E-017   1.0246E-043
    4.734991E+04   9.9620E-001   3.8004E-003   7.8993E-017   3.7459E-043
    4.862936E+04   9.9597E-001   4.0338E-003   1.2852E-016   1.0191E-042
    4.993619E+04   9.9573E-001   4.2727E-003   1.9200E-016   2.1853E-042
    5.127086E+04   9.9548E-001   4.5176E-003   2.5501E-016   3.8688E-042
    5.263171E+04   9.9525E-001   4.7541E-003   3.1976E-016   6.0184E-042
    5.401748E+04   9.9504E-001   4.9557E-003   3.7783E-016   8.1041E-042
    5.542678E+04   9.9490E-001   5.1031E-003   4.2388E-016   9.9330E-042
    5.685552E+04   9.9481E-001   5.1883E-003   4.5504E-016   1.1203E-041
    5.830243E+04   9.9479E-001   5.2125E-003   4.7110E-016   1.1840E-041
    5.975702E+04   9.9481E-001   5.1856E-003   4.7420E-016   1.1917E-041
    6.121611E+04   9.9489E-001   5.1120E-003   4.6606E-016   1.1523E-041
    6.266032E+04   9.9500E-001   4.9952E-003   4.4830E-016   1.0755E-041
    6.407999E+04   9.9516E-001   4.8429E-003   4.2334E-016   9.7403E-042
    6.545013E+04   9.9533E-001   4.6655E-003   3.9391E-016   8.6159E-042
    6.674879E+04   9.9552E-001   4.4798E-003   3.6349E-016   7.5142E-042
    6.795594E+04   9.9573E-001   4.2675E-003   3.2996E-016   6.4005E-042
    6.904141E+04   9.9609E-001   3.9054E-003   2.7825E-016   4.8448E-042
    6.953448E+04   9.9651E-001   3.4888E-003   2.2345E-016   3.4295E-042
    6.978234E+04   9.9686E-001   3.1389E-003   1.7865E-016   2.4129E-042
    6.990660E+04   9.9716E-001   2.8383E-003   1.4045E-016   1.6604E-042
    6.996881E+04   9.9738E-001   2.6235E-003   1.1356E-016   1.2013E-042
    6.999838E+04   9.9752E-001   2.4766E-003   9.5874E-017   9.3251E-043
    6.999994E+04   9.9754E-001   2.4624E-003   9.4041E-017   9.0633E-043
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           ar0           ar1           ar2           ar3
    8.484663E+02   7.3247E-020   7.0818E-012   3.7256E-005   9.9996E-001
    8.538104E+02   7.3247E-020   7.0818E-012   3.7256E-005   9.9996E-001
    8.700455E+02   7.2719E-020   7.0394E-012   3.7116E-005   9.9996E-001
    9.034476E+02   6.9335E-020   6.7663E-012   3.6210E-005   9.9996E-001
    9.596254E+02   5.8444E-020   5.8740E-012   3.3148E-005   9.9997E-001
    1.017895E+03   4.3495E-020   4.6075E-012   2.8478E-005   9.9997E-001
    1.079727E+03   2.8318E-020   3.2478E-012   2.2872E-005   9.9998E-001
    1.145315E+03   1.6257E-020   2.0762E-012   1.7255E-005   9.9998E-001
    1.214887E+03   8.5410E-021   1.2419E-012   1.2447E-005   9.9999E-001
    1.288685E+03   4.4620E-021   7.3931E-013   8.8739E-006   9.9999E-001
    1.366965E+03   2.3640E-021   4.4573E-013   6.3203E-006   9.9999E-001
    1.450001E+03   1.2248E-021   2.6665E-013   4.4636E-006   1.0000E+000
    1.538081E+03   6.0194E-022   1.5570E-013   3.1158E-006   1.0000E+000
    1.631512E+03   2.7619E-022   8.8061E-014   2.1583E-006   1.0000E+000
    1.730617E+03   1.2721E-022   5.0634E-014   1.5290E-006   1.0000E+000
    1.835743E+03   6.1336E-023   3.0363E-014   1.1239E-006   1.0000E+000
    1.947255E+03   3.1787E-023   1.9266E-014   8.6240E-007   1.0000E+000
    2.065540E+03   1.8165E-023   1.3124E-014   6.9385E-007   1.0000E+000
    2.191011E+03   1.1342E-023   9.5220E-015   5.8148E-007   1.0000E+000
    2.324103E+03   7.6763E-024   7.3109E-015   5.0486E-007   1.0000E+000
    2.465280E+03   5.6877E-024   5.9743E-015   4.5446E-007   1.0000E+000
    2.615032E+03   4.7337E-024   5.2830E-015   4.2690E-007   1.0000E+000
    2.773882E+03   4.5705E-024   5.1654E-015   4.2287E-007   1.0000E+000
    2.942380E+03   5.0181E-024   5.5166E-015   4.4037E-007   1.0000E+000
    3.121115E+03   5.8130E-024   6.1401E-015   4.7468E-007   1.0000E+000
    3.310706E+03   7.9605E-024   7.7151E-015   5.5578E-007   1.0000E+000
    3.511813E+03   1.9495E-023   1.4527E-014   8.2221E-007   1.0000E+000
    3.725137E+03   9.2000E-023   4.4123E-014   1.6370E-006   1.0000E+000
    3.951420E+03   6.3468E-022   1.9049E-013   4.2544E-006   1.0000E+000
    4.191448E+03   5.0440E-021   1.1085E-012   1.4080E-005   9.9999E-001
    4.446056E+03   4.6017E-020   8.3548E-012   5.2258E-005   9.9995E-001
    4.716130E+03   4.7472E-019   6.7084E-011   1.8570E-004   9.9981E-001
    5.002610E+03   4.0476E-018   4.4511E-010   5.7156E-004   9.9943E-001
    5.306492E+03   2.2319E-017   2.0227E-009   1.3997E-003   9.9860E-001
    5.628833E+03   7.4084E-017   5.9256E-009   2.6500E-003   9.9735E-001
    5.970755E+03   1.8070E-016   1.3287E-008   4.2919E-003   9.9571E-001
    6.333447E+03   4.2152E-016   2.8765E-008   6.8206E-003   9.9318E-001
    6.718170E+03   1.1578E-015   7.1831E-008   1.1798E-002   9.8820E-001
    7.126263E+03   4.4613E-015   2.3786E-007   2.4021E-002   9.7598E-001
    7.559146E+03   2.9204E-014   1.2176E-006   6.2531E-002   9.3747E-001
    8.018549E+03   3.9141E-013   1.1018E-005   2.1615E-001   7.8384E-001
    8.485246E+03   9.1205E-012   1.3339E-004   6.6803E-001   3.3184E-001
    8.924554E+03   2.0311E-010   1.1448E-003   9.6238E-001   3.6471E-002
    9.306700E+03   5.3303E-009   9.6409E-003   9.8862E-001   1.7357E-003
    9.644838E+03   1.9463E-007   9.5916E-002   9.0404E-001   4.7632E-005
    9.975366E+03   5.6135E-006   6.0986E-001   3.9014E-001   4.0692E-007
    1.032737E+04   4.6195E-005   9.6770E-001   3.2257E-002   4.3859E-010
    1.070063E+04   3.0891E-004   9.9845E-001   1.2416E-003   1.3818E-013
    1.104967E+04   2.5620E-003   9.9740E-001   3.3673E-005   2.0507E-017
    1.133757E+04   2.5745E-002   9.7425E-001   6.3729E-007   1.3067E-021
    1.155835E+04   2.9224E-001   7.0776E-001   4.7872E-009   1.3970E-026
    1.173080E+04   8.1749E-001   1.8251E-001   1.8365E-011   1.0682E-031
    1.188576E+04   9.5980E-001   4.0199E-002   1.8176E-013   9.5478E-036
    1.204313E+04   9.8886E-001   1.1140E-002   4.3266E-015   5.1686E-039
    1.222794E+04   9.9605E-001   3.9518E-003   1.9998E-016   9.2249E-042
    1.249034E+04   9.9865E-001   1.3462E-003   8.6834E-018   1.5145E-044
    1.286583E+04   9.9965E-001   3.5321E-004   2.0010E-019   8.4029E-048
    1.330443E+04   9.9991E-001   8.9316E-005   3.9782E-021   3.4500E-051
    1.377196E+04   9.9998E-001   2.3893E-005   8.7592E-023   1.7155E-054
    1.425899E+04   9.9999E-001   7.2071E-006   2.6361E-024   1.4332E-056
    1.475272E+04   1.0000E+000   2.4856E-006   1.2030E-025   5.1612E-057
    1.523711E+04   1.0000E+000   8.8910E-007   6.2636E-027   2.1676E-057
    1.569061E+04   1.0000E+000   3.3208E-007   3.6181E-028   9.5677E-058
    1.612220E+04   1.0000E+000   1.2947E-007   2.2698E-029   4.4812E-058
    1.653778E+04   1.0000E+000   5.1086E-008   1.4600E-030   2.1877E-058
    1.694182E+04   1.0000E+000   1.9791E-008   9.0183E-032   1.0923E-058
    1.732842E+04   1.0000E+000   7.7591E-009   5.7085E-033   5.7241E-059
    1.770257E+04   1.0000E+000   3.1104E-009   3.7800E-034   3.1424E-059
    1.808043E+04   1.0000E+000   1.1986E-009   2.3352E-035   1.6754E-059
    1.849466E+04   1.0000E+000   4.0867E-010   1.1237E-036   7.9558E-060
    1.897596E+04   1.0000E+000   1.1302E-010   3.4407E-038   3.0706E-060
    1.961658E+04   1.0000E+000   4.2234E-011   1.5314E-039   1.6500E-060
    2.066209E+04   1.0000E+000   3.1826E-010   5.7895E-038   1.7745E-059
    2.191990E+04   1.0000E+000   5.4910E-010   3.0243E-037   2.8729E-059
    2.325141E+04   1.0000E+000   7.8054E-010   4.7578E-037   2.7117E-059
    2.466381E+04   1.0000E+000   1.4166E-009   9.9480E-037   3.0396E-059
    2.616201E+04   1.0000E+000   3.7033E-009   6.9613E-036   4.9302E-059
    2.775121E+04   1.0000E+000   1.8014E-008   1.7741E-034   1.4157E-058
    2.943695E+04   1.0000E+000   1.5538E-007   1.3220E-032   6.9404E-058
    3.122124E+04   1.0000E+000   1.1309E-006   6.8844E-031   3.3815E-057
    3.293283E+04   1.0000E+000   4.4456E-006   1.0916E-029   1.0635E-056
    3.441030E+04   9.9998E-001   1.6194E-005   1.7014E-028   3.1944E-056
    3.570456E+04   9.9993E-001   6.8347E-005   5.8456E-027   1.1194E-055
    3.689064E+04   9.9976E-001   2.4357E-004   3.8538E-025   4.9018E-055
    3.804554E+04   9.9938E-001   6.2447E-004   2.6382E-023   3.0969E-053
    3.918635E+04   9.9887E-001   1.1262E-003   9.2359E-022   4.0521E-051
    4.032970E+04   9.9823E-001   1.7685E-003   1.7864E-020   2.7240E-049
    4.147562E+04   9.9772E-001   2.2793E-003   2.0296E-019   1.0612E-047
    4.263317E+04   9.9726E-001   2.7393E-003   1.3959E-018   2.3471E-046
    4.380750E+04   9.9691E-001   3.0922E-003   6.1670E-018   2.9927E-045
    4.500277E+04   9.9664E-001   3.3623E-003   1.8825E-017   2.3060E-044
    4.622346E+04   9.9641E-001   3.5930E-003   4.3821E-017   1.1595E-043
    4.747056E+04   9.9618E-001   3.8205E-003   8.2799E-017   4.1096E-043
    4.874596E+04   9.9595E-001   4.0537E-003   1.3271E-016   1.0908E-042
    5.004831E+04   9.9571E-001   4.2923E-003   1.9770E-016   2.2943E-042
    5.137819E+04   9.9546E-001   4.5361E-003   2.5966E-016   4.0028E-042
    5.273371E+04   9.9523E-001   4.7698E-003   3.2394E-016   6.1708E-042
    5.411386E+04   9.9503E-001   4.9673E-003   3.8109E-016   8.2245E-042
    5.551697E+04   9.9489E-001   5.1101E-003   4.2606E-016   1.0018E-041
    5.693919E+04   9.9481E-001   5.1912E-003   4.5619E-016   1.1247E-041
    5.837899E+04   9.9479E-001   5.2122E-003   4.7144E-016   1.1850E-041
    5.982604E+04   9.9482E-001   5.1830E-003   4.7395E-016   1.1902E-041
    6.127690E+04   9.9489E-001   5.1079E-003   4.6543E-016   1.1493E-041
    6.271242E+04   9.9501E-001   4.9902E-003   4.4746E-016   1.0719E-041
    6.412293E+04   9.9516E-001   4.8378E-003   4.2246E-016   9.7050E-042
    6.548350E+04   9.9534E-001   4.6609E-003   3.9313E-016   8.5867E-042
    6.677274E+04   9.9552E-001   4.4760E-003   3.6286E-016   7.4920E-042
    6.797092E+04   9.9574E-001   4.2636E-003   3.2936E-016   6.3812E-042
    6.904830E+04   9.9610E-001   3.9005E-003   2.7756E-016   4.8258E-042
    6.953784E+04   9.9652E-001   3.4846E-003   2.2289E-016   3.4158E-042
    6.978391E+04   9.9686E-001   3.1355E-003   1.7820E-016   2.4035E-042
    6.990727E+04   9.9716E-001   2.8361E-003   1.4017E-016   1.6553E-042
    6.996904E+04   9.9738E-001   2.6225E-003   1.1343E-016   1.1993E-042
    6.999839E+04   9.9752E-001   2.4765E-003   9.5861E-017   9.3230E-043
    6.999994E+04   9.9754E-001   2.4624E-003   9.4039E-017   9.0629E-043
#TIME:     4.074
#NVEL: 115
#vel_mid[km/s]           ar0           ar1           ar2           ar3
    8.484663E+02   8.7723E-020   9.5310E-012   4.7963E-005   9.9995E-001
    8.546246E+02   8.7724E-020   9.5312E-012   4.7964E-005   9.9995E-001
    8.733690E+02   8.6842E-020   9.4495E-012   4.7709E-005   9.9995E-001
    9.121003E+02   8.1231E-020   8.9280E-012   4.6059E-005   9.9995E-001
    9.720075E+02   6.5542E-020   7.4443E-012   4.1148E-005   9.9996E-001
    1.030552E+03   4.6835E-020   5.6124E-012   3.4527E-005   9.9997E-001
