#NTIMES:    67
#NSTAGES:     2
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           v0           v1
    6.408861E+04   4.3602E-006   1.0000E+000
    6.545677E+04   3.7726E-006   1.0000E+000
    6.675345E+04   3.2476E-006   1.0000E+000
    6.795893E+04   2.9961E-006   1.0000E+000
    6.904278E+04   2.6581E-006   1.0000E+000
    6.953515E+04   2.5866E-006   1.0000E+000
    6.978265E+04   2.5447E-006   1.0000E+000
    6.990673E+04   2.5288E-006   1.0000E+000
    6.996885E+04   2.5360E-006   1.0000E+000
    6.999838E+04   2.5369E-006   1.0000E+000
    6.999994E+04   2.5381E-006   1.0000E+000
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.484663E+02   2.4736E-008   1.0000E+000
    8.529098E+02   2.4736E-008   1.0000E+000
    8.663805E+02   2.4722E-008   1.0000E+000
    8.939634E+02   2.4626E-008   1.0000E+000
    9.463138E+02   2.4223E-008   1.0000E+000
    1.004215E+03   2.3446E-008   1.0000E+000
    1.065627E+03   2.2299E-008   1.0000E+000
    1.130794E+03   2.0857E-008   1.0000E+000
    1.199946E+03   1.9283E-008   1.0000E+000
    1.273327E+03   1.7992E-008   1.0000E+000
    1.351196E+03   1.7129E-008   1.0000E+000
    1.433826E+03   1.6347E-008   1.0000E+000
    1.521510E+03   1.5310E-008   1.0000E+000
    1.614555E+03   1.3902E-008   1.0000E+000
    1.713291E+03   1.2494E-008   1.0000E+000
    1.818065E+03   1.1293E-008   1.0000E+000
    1.929247E+03   1.0261E-008   1.0000E+000
    2.047227E+03   9.4155E-009   1.0000E+000
    2.172422E+03   8.7085E-009   1.0000E+000
    2.305274E+03   8.1061E-009   1.0000E+000
    2.446250E+03   7.6028E-009   1.0000E+000
    2.595847E+03   7.2106E-009   1.0000E+000
    2.754592E+03   6.9480E-009   1.0000E+000
    2.923046E+03   6.7137E-009   1.0000E+000
    3.101800E+03   6.2556E-009   1.0000E+000
    3.291487E+03   5.8138E-009   1.0000E+000
    3.492773E+03   6.2344E-009   1.0000E+000
    3.706369E+03   7.8102E-009   1.0000E+000
    3.933027E+03   9.8553E-009   1.0000E+000
    4.173545E+03   1.0960E-008   1.0000E+000
    4.428773E+03   1.2084E-008   1.0000E+000
    4.699608E+03   1.5183E-008   1.0000E+000
    4.987006E+03   1.9143E-008   1.0000E+000
    5.291980E+03   2.2374E-008   1.0000E+000
    5.615604E+03   2.4275E-008   1.0000E+000
    5.959018E+03   2.5423E-008   1.0000E+000
    6.323434E+03   2.6436E-008   1.0000E+000
    6.710135E+03   2.7819E-008   1.0000E+000
    7.120484E+03   3.0253E-008   1.0000E+000
    7.555927E+03   3.4465E-008   1.0000E+000
    8.020258E+03   4.1205E-008   1.0000E+000
    8.469921E+03   5.2370E-008   1.0000E+000
    8.894827E+03   7.7944E-008   1.0000E+000
    9.281790E+03   1.2728E-007   1.0000E+000
    9.618949E+03   2.0134E-007   1.0000E+000
    9.931316E+03   3.7301E-007   1.0000E+000
    1.025737E+04   8.3419E-007   1.0000E+000
    1.060887E+04   2.6557E-006   1.0000E+000
    1.095166E+04   1.1188E-005   9.9999E-001
    1.124328E+04   4.3368E-005   9.9996E-001
    1.147526E+04   1.3118E-004   9.9987E-001
    1.165590E+04   2.8265E-004   9.9972E-001
    1.181410E+04   5.2480E-004   9.9948E-001
    1.197020E+04   8.8818E-004   9.9911E-001
    1.214718E+04   1.6236E-003   9.9838E-001
    1.238406E+04   2.6890E-003   9.9731E-001
    1.272991E+04   3.2395E-003   9.9676E-001
    1.315742E+04   2.3387E-003   9.9766E-001
    1.362187E+04   1.2269E-003   9.9877E-001
    1.410865E+04   8.4051E-004   9.9916E-001
    1.460697E+04   7.3188E-004   9.9927E-001
    1.510098E+04   7.0406E-004   9.9930E-001
    1.556876E+04   7.6252E-004   9.9924E-001
    1.600838E+04   1.0033E-003   9.9900E-001
    1.643166E+04   1.5012E-003   9.9850E-001
    1.684185E+04   2.1240E-003   9.9788E-001
    1.723657E+04   2.7372E-003   9.9726E-001
    1.761476E+04   3.2935E-003   9.9671E-001
    1.799158E+04   3.8153E-003   9.9618E-001
    1.839781E+04   4.1574E-003   9.9584E-001
    1.886350E+04   4.0918E-003   9.9591E-001
    1.945952E+04   3.4379E-003   9.9656E-001
    2.042608E+04   2.2160E-003   9.9778E-001
    2.167074E+04   1.2999E-003   9.9870E-001
    2.299598E+04   7.9804E-004   9.9920E-001
    2.440227E+04   5.1085E-004   9.9949E-001
    2.589455E+04   3.5565E-004   9.9964E-001
    2.747810E+04   2.2677E-004   9.9977E-001
    2.915849E+04   1.3385E-004   9.9987E-001
    3.094690E+04   8.9157E-005   9.9991E-001
    3.269073E+04   7.2811E-005   9.9993E-001
    3.420753E+04   6.1952E-005   9.9994E-001
    3.552917E+04   5.0542E-005   9.9995E-001
    3.673194E+04   4.1652E-005   9.9996E-001
    3.789213E+04   3.6148E-005   9.9996E-001
    3.903899E+04   3.3321E-005   9.9997E-001
    4.018653E+04   3.1660E-005   9.9997E-001
    4.133736E+04   3.0296E-005   9.9997E-001
    4.249830E+04   2.8969E-005   9.9997E-001
    4.367642E+04   2.7574E-005   9.9997E-001
    4.487492E+04   2.6092E-005   9.9997E-001
    4.609912E+04   2.4544E-005   9.9998E-001
    4.734991E+04   2.2949E-005   9.9998E-001
    4.862936E+04   2.1293E-005   9.9998E-001
    4.993619E+04   1.9554E-005   9.9998E-001
    5.127086E+04   1.7736E-005   9.9998E-001
    5.263171E+04   1.5871E-005   9.9998E-001
    5.401748E+04   1.4003E-005   9.9999E-001
    5.542678E+04   1.2176E-005   9.9999E-001
    5.685552E+04   1.0435E-005   9.9999E-001
    5.830243E+04   8.8334E-006   9.9999E-001
    5.975702E+04   7.4058E-006   9.9999E-001
    6.121611E+04   6.1859E-006   9.9999E-001
    6.266032E+04   5.1873E-006   9.9999E-001
    6.407999E+04   4.3645E-006   1.0000E+000
    6.545013E+04   3.7754E-006   1.0000E+000
    6.674879E+04   3.2490E-006   1.0000E+000
    6.795594E+04   2.9969E-006   1.0000E+000
    6.904141E+04   2.6584E-006   1.0000E+000
    6.953448E+04   2.5867E-006   1.0000E+000
    6.978234E+04   2.5447E-006   1.0000E+000
    6.990660E+04   2.5287E-006   1.0000E+000
    6.996881E+04   2.5360E-006   1.0000E+000
    6.999838E+04   2.5369E-006   1.0000E+000
    6.999994E+04   2.5381E-006   1.0000E+000
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.484663E+02   2.1501E-008   1.0000E+000
    8.538104E+02   2.1501E-008   1.0000E+000
    8.700455E+02   2.1481E-008   1.0000E+000
    9.034476E+02   2.1352E-008   1.0000E+000
    9.596254E+02   2.0890E-008   1.0000E+000
    1.017895E+03   2.0099E-008   1.0000E+000
    1.079727E+03   1.8985E-008   1.0000E+000
    1.145315E+03   1.7622E-008   1.0000E+000
    1.214887E+03   1.6197E-008   1.0000E+000
    1.288685E+03   1.5084E-008   1.0000E+000
    1.366965E+03   1.4292E-008   1.0000E+000
    1.450001E+03   1.3578E-008   1.0000E+000
    1.538081E+03   1.2739E-008   1.0000E+000
    1.631512E+03   1.1628E-008   1.0000E+000
    1.730617E+03   1.0483E-008   1.0000E+000
    1.835743E+03   9.4296E-009   1.0000E+000
    1.947255E+03   8.5301E-009   1.0000E+000
    2.065540E+03   7.8391E-009   1.0000E+000
    2.191011E+03   7.3016E-009   1.0000E+000
    2.324103E+03   6.8591E-009   1.0000E+000
    2.465280E+03   6.4881E-009   1.0000E+000
    2.615032E+03   6.1943E-009   1.0000E+000
    2.773882E+03   5.9855E-009   1.0000E+000
    2.942380E+03   5.7607E-009   1.0000E+000
    3.121115E+03   5.3573E-009   1.0000E+000
    3.310706E+03   5.0546E-009   1.0000E+000
    3.511813E+03   5.5519E-009   1.0000E+000
    3.725137E+03   6.9857E-009   1.0000E+000
    3.951420E+03   8.7285E-009   1.0000E+000
    4.191448E+03   9.6448E-009   1.0000E+000
    4.446056E+03   1.0684E-008   1.0000E+000
    4.716130E+03   1.3505E-008   1.0000E+000
    5.002610E+03   1.7284E-008   1.0000E+000
    5.306492E+03   2.0758E-008   1.0000E+000
    5.628833E+03   2.3136E-008   1.0000E+000
    5.970755E+03   2.4677E-008   1.0000E+000
    6.333447E+03   2.5906E-008   1.0000E+000
    6.718170E+03   2.7376E-008   1.0000E+000
    7.126263E+03   2.9822E-008   1.0000E+000
    7.559146E+03   3.3990E-008   1.0000E+000
    8.018549E+03   4.0839E-008   1.0000E+000
    8.485246E+03   5.5417E-008   1.0000E+000
    8.924554E+03   8.5971E-008   1.0000E+000
    9.306700E+03   1.3265E-007   1.0000E+000
    9.644838E+03   2.1089E-007   1.0000E+000
    9.975366E+03   4.1101E-007   1.0000E+000
    1.032737E+04   1.0121E-006   1.0000E+000
    1.070063E+04   3.8044E-006   1.0000E+000
    1.104967E+04   1.7663E-005   9.9998E-001
    1.133757E+04   6.6460E-005   9.9993E-001
    1.155835E+04   1.9067E-004   9.9981E-001
    1.173080E+04   3.8169E-004   9.9962E-001
    1.188576E+04   6.7904E-004   9.9932E-001
    1.204313E+04   1.1371E-003   9.9886E-001
    1.222794E+04   2.0001E-003   9.9800E-001
    1.249034E+04   2.9578E-003   9.9704E-001
    1.286583E+04   3.1717E-003   9.9683E-001
    1.330443E+04   1.9282E-003   9.9807E-001
    1.377196E+04   1.0597E-003   9.9894E-001
    1.425899E+04   7.8938E-004   9.9921E-001
    1.475272E+04   7.1566E-004   9.9928E-001
    1.523711E+04   7.0995E-004   9.9929E-001
    1.569061E+04   8.0700E-004   9.9919E-001
    1.612220E+04   1.1135E-003   9.9889E-001
    1.653778E+04   1.6499E-003   9.9835E-001
    1.694182E+04   2.2839E-003   9.9772E-001
    1.732842E+04   2.8765E-003   9.9712E-001
    1.770257E+04   3.4216E-003   9.9658E-001
    1.808043E+04   3.9139E-003   9.9609E-001
    1.849466E+04   4.1838E-003   9.9582E-001
    1.897596E+04   4.0054E-003   9.9599E-001
    1.961658E+04   3.2343E-003   9.9677E-001
    2.066209E+04   1.9962E-003   9.9800E-001
    2.191990E+04   1.1791E-003   9.9882E-001
    2.325141E+04   7.3170E-004   9.9927E-001
    2.466381E+04   4.7681E-004   9.9952E-001
    2.616201E+04   3.3103E-004   9.9967E-001
    2.775121E+04   2.0833E-004   9.9979E-001
    2.943695E+04   1.2432E-004   9.9988E-001
    3.122124E+04   8.5488E-005   9.9991E-001
    3.293283E+04   7.0971E-005   9.9993E-001
    3.441030E+04   6.0236E-005   9.9994E-001
    3.570456E+04   4.9133E-005   9.9995E-001
    3.689064E+04   4.0743E-005   9.9996E-001
    3.804554E+04   3.5646E-005   9.9996E-001
    3.918635E+04   3.3054E-005   9.9997E-001
    4.032970E+04   3.1476E-005   9.9997E-001
    4.147562E+04   3.0136E-005   9.9997E-001
    4.263317E+04   2.8812E-005   9.9997E-001
    4.380750E+04   2.7414E-005   9.9997E-001
    4.500277E+04   2.5931E-005   9.9997E-001
    4.622346E+04   2.4386E-005   9.9998E-001
    4.747056E+04   2.2794E-005   9.9998E-001
    4.874596E+04   2.1139E-005   9.9998E-001
    5.004831E+04   1.9402E-005   9.9998E-001
    5.137819E+04   1.7588E-005   9.9998E-001
    5.273371E+04   1.5732E-005   9.9998E-001
    5.411386E+04   1.3875E-005   9.9999E-001
    5.551697E+04   1.2062E-005   9.9999E-001
    5.693919E+04   1.0338E-005   9.9999E-001
    5.837899E+04   8.7536E-006   9.9999E-001
    5.982604E+04   7.3435E-006   9.9999E-001
    6.127690E+04   6.1400E-006   9.9999E-001
    6.271242E+04   5.1544E-006   9.9999E-001
    6.412293E+04   4.3434E-006   1.0000E+000
    6.548350E+04   3.7613E-006   1.0000E+000
    6.677274E+04   3.2421E-006   1.0000E+000
    6.797092E+04   2.9928E-006   1.0000E+000
    6.904830E+04   2.6570E-006   1.0000E+000
    6.953784E+04   2.5861E-006   1.0000E+000
    6.978391E+04   2.5445E-006   1.0000E+000
    6.990727E+04   2.5288E-006   1.0000E+000
    6.996904E+04   2.5360E-006   1.0000E+000
    6.999839E+04   2.5369E-006   1.0000E+000
    6.999994E+04   2.5381E-006   1.0000E+000
#TIME:     4.074
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.484663E+02   1.8446E-008   1.0000E+000
    8.546246E+02   1.8446E-008   1.0000E+000
    8.733690E+02   1.8424E-008   1.0000E+000
    9.121003E+02   1.8278E-008   1.0000E+000
    9.720075E+02   1.7809E-008   1.0000E+000
    1.030552E+03   1.7080E-008   1.0000E+000
    1.092732E+03   1.6083E-008   1.0000E+000
    1.158663E+03   1.4875E-008   1.0000E+000
    1.228572E+03   1.3645E-008   1.0000E+000
    1.302699E+03   1.2705E-008   1.0000E+000
    1.381298E+03   1.1988E-008   1.0000E+000
    1.464640E+03   1.1316E-008   1.0000E+000
    1.553011E+03   1.0593E-008   1.0000E+000
    1.646713E+03   9.7417E-009   1.0000E+000
    1.746069E+03   8.8630E-009   1.0000E+000
    1.851420E+03   7.9794E-009   1.0000E+000
    1.963127E+03   7.1980E-009   1.0000E+000
    2.081574E+03   6.5990E-009   1.0000E+000
    2.207168E+03   6.1534E-009   1.0000E+000
    2.340339E+03   5.8056E-009   1.0000E+000
    2.481546E+03   5.5225E-009   1.0000E+000
    2.631272E+03   5.2999E-009   1.0000E+000
    2.790032E+03   5.1376E-009   1.0000E+000
    2.958371E+03   4.9536E-009   1.0000E+000
    3.136867E+03   4.6425E-009   1.0000E+000
    3.326133E+03   4.4589E-009   1.0000E+000
    3.526819E+03   4.9716E-009   1.0000E+000
    3.739613E+03   6.2344E-009   1.0000E+000
    3.965245E+03   7.7776E-009   1.0000E+000
    4.204492E+03   8.4936E-009   1.0000E+000
    4.458174E+03   9.4382E-009   1.0000E+000
    4.727162E+03   1.1914E-008   1.0000E+000
    5.012380E+03   1.5443E-008   1.0000E+000
    5.314807E+03   1.9048E-008   1.0000E+000
    5.635480E+03   2.1864E-008   1.0000E+000
    5.975502E+03   2.3805E-008   1.0000E+000
    6.336040E+03   2.5256E-008   1.0000E+000
    6.718331E+03   2.6809E-008   1.0000E+000
    7.123688E+03   2.9256E-008   1.0000E+000
    7.553502E+03   3.3512E-008   1.0000E+000
    8.009249E+03   4.1841E-008   1.0000E+000
    8.485135E+03   5.9672E-008   1.0000E+000
    8.928041E+03   8.9536E-008   1.0000E+000
    9.309622E+03   1.3337E-007   1.0000E+000
    9.659206E+03   2.1639E-007   1.0000E+000
    1.001158E+04   4.4563E-007   1.0000E+000
    1.038656E+04   1.2030E-006   1.0000E+000
    1.077481E+04   5.1702E-006   9.9999E-001
    1.113393E+04   2.5959E-005   9.9997E-001
    1.141288E+04   9.5237E-005   9.9990E-001
    1.162399E+04   2.5018E-004   9.9975E-001
    1.179149E+04   4.8657E-004   9.9951E-001
    1.194550E+04   8.2319E-004   9.9918E-001
    1.210291E+04   1.3879E-003   9.9861E-001
    1.229725E+04   2.2795E-003   9.9772E-001
    1.258159E+04   3.1533E-003   9.9685E-001
    1.298244E+04   2.9633E-003   9.9704E-001
    1.342807E+04   1.6397E-003   9.9836E-001
    1.389672E+04   9.5570E-004   9.9904E-001
    1.438198E+04   7.5827E-004   9.9924E-001
    1.487205E+04   7.0750E-004   9.9929E-001
    1.534277E+04   7.2174E-004   9.9928E-001
    1.579005E+04   8.5560E-004   9.9914E-001
    1.621308E+04   1.2122E-003   9.9879E-001
    1.662445E+04   1.7772E-003   9.9822E-001
    1.702289E+04   2.4166E-003   9.9758E-001
    1.740498E+04   2.9917E-003   9.9701E-001
    1.777587E+04   3.5248E-003   9.9648E-001
    1.815833E+04   3.9893E-003   9.9601E-001
    1.857871E+04   4.1891E-003   9.9581E-001
    1.908315E+04   3.9065E-003   9.9609E-001
    1.977687E+04   3.0285E-003   9.9697E-001
    2.090936E+04   1.7912E-003   9.9821E-001
    2.217533E+04   1.0695E-003   9.9893E-001
    2.351330E+04   6.7187E-004   9.9933E-001
    2.493200E+04   4.4482E-004   9.9956E-001
    2.643630E+04   3.0701E-004   9.9969E-001
    2.803135E+04   1.9107E-004   9.9981E-001
    2.972265E+04   1.1574E-004   9.9988E-001
    3.150236E+04   8.2171E-005   9.9992E-001
    3.318190E+04   6.9113E-005   9.9993E-001
    3.462035E+04   5.8454E-005   9.9994E-001
    3.588584E+04   4.7722E-005   9.9995E-001
    3.706295E+04   3.9816E-005   9.9996E-001
    3.820764E+04   3.5158E-005   9.9996E-001
    3.934338E+04   3.2788E-005   9.9997E-001
    4.048143E+04   3.1288E-005   9.9997E-001
    4.162229E+04   2.9967E-005   9.9997E-001
    4.277661E+04   2.8644E-005   9.9997E-001
    4.394646E+04   2.7244E-005   9.9997E-001
    4.513846E+04   2.5761E-005   9.9997E-001
    4.635494E+04   2.4218E-005   9.9998E-001
    4.759808E+04   2.2629E-005   9.9998E-001
    4.886885E+04   2.0976E-005   9.9998E-001
    5.016630E+04   1.9242E-005   9.9998E-001
    5.149121E+04   1.7433E-005   9.9998E-001
    5.284084E+04   1.5586E-005   9.9998E-001
    5.421530E+04   1.3741E-005   9.9999E-001
    5.561154E+04   1.1944E-005   9.9999E-001
    5.702721E+04   1.0236E-005   9.9999E-001
    5.845902E+04   8.6708E-006   9.9999E-001
    5.989827E+04   7.2788E-006   9.9999E-001
    6.134093E+04   6.0920E-006   9.9999E-001
    6.276717E+04   5.1201E-006   9.9999E-001
    6.416844E+04   4.3212E-006   1.0000E+000
    6.551900E+04   3.7465E-006   1.0000E+000
    6.679834E+04   3.2348E-006   1.0000E+000
    6.798685E+04   2.9885E-006   1.0000E+000
    6.905566E+04   2.6556E-006   1.0000E+000
    6.954143E+04   2.5856E-006   1.0000E+000
    6.978559E+04   2.5443E-006   1.0000E+000
    6.990799E+04   2.5288E-006   1.0000E+000
    6.996928E+04   2.5360E-006   1.0000E+000
    6.999840E+04   2.5369E-006   1.0000E+000
    6.999994E+04   2.5381E-006   1.0000E+000
#TIME:     4.481
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.484663E+02   1.5605E-008   1.0000E+000
    8.532977E+02   1.5605E-008   1.0000E+000
    8.679576E+02   1.5594E-008   1.0000E+000
    8.980375E+02   1.5522E-008   1.0000E+000
    9.515926E+02   1.5242E-008   1.0000E+000
    1.009021E+03   1.4741E-008   1.0000E+000
    1.069901E+03   1.4019E-008   1.0000E+000
    1.134455E+03   1.3100E-008   1.0000E+000
    1.202903E+03   1.2061E-008   1.0000E+000
    1.275481E+03   1.1149E-008   1.0000E+000
    1.352439E+03   1.0454E-008   1.0000E+000
    1.434039E+03   9.8257E-009   1.0000E+000
    1.520563E+03   9.1834E-009   1.0000E+000
    1.612308E+03   8.4962E-009   1.0000E+000
    1.709588E+03   7.8295E-009   1.0000E+000
    1.812738E+03   7.1556E-009   1.0000E+000
    1.922111E+03   6.4642E-009   1.0000E+000
    2.038083E+03   5.8773E-009   1.0000E+000
    2.161053E+03   5.4283E-009   1.0000E+000
    2.291442E+03   5.0913E-009   1.0000E+000
    2.429698E+03   4.8321E-009   1.0000E+000
    2.576297E+03   4.6353E-009   1.0000E+000
    2.731740E+03   4.5041E-009   1.0000E+000
    2.896562E+03   4.3963E-009   1.0000E+000
    3.071329E+03   4.1896E-009   1.0000E+000
    3.256640E+03   3.9723E-009   1.0000E+000
    3.453133E+03   4.1842E-009   1.0000E+000
    3.661481E+03   5.0611E-009   1.0000E+000
    3.882399E+03   6.4213E-009   1.0000E+000
    4.116648E+03   7.2737E-009   1.0000E+000
    4.365029E+03   7.8857E-009   1.0000E+000
    4.628397E+03   9.4594E-009   1.0000E+000
    4.907656E+03   1.2324E-008   1.0000E+000
    5.203764E+03   1.5902E-008   1.0000E+000
    5.517738E+03   1.9354E-008   1.0000E+000
    5.850656E+03   2.1999E-008   1.0000E+000
    6.203661E+03   2.3875E-008   1.0000E+000
    6.577964E+03   2.5500E-008   1.0000E+000
    6.974852E+03   2.7712E-008   1.0000E+000
    7.395686E+03   3.1890E-008   1.0000E+000
    7.841912E+03   4.0268E-008   1.0000E+000
    8.317472E+03   5.6327E-008   1.0000E+000
    8.775815E+03   7.9149E-008   1.0000E+000
    9.179915E+03   1.1532E-007   1.0000E+000
    9.553375E+03   1.8255E-007   1.0000E+000
    9.927458E+03   3.7047E-007   1.0000E+000
    1.031891E+04   9.8882E-007   1.0000E+000
    1.073070E+04   4.3056E-006   1.0000E+000
    1.110549E+04   2.2776E-005   9.9998E-001
    1.140479E+04   9.1642E-005   9.9991E-001
    1.162614E+04   2.5246E-004   9.9975E-001
    1.180051E+04   5.0356E-004   9.9950E-001
    1.195575E+04   8.4736E-004   9.9915E-001
    1.211472E+04   1.4362E-003   9.9856E-001
    1.230461E+04   2.3074E-003   9.9769E-001
    1.258330E+04   3.1577E-003   9.9684E-001
    1.298026E+04   2.9679E-003   9.9703E-001
    1.342489E+04   1.6462E-003   9.9835E-001
    1.389317E+04   9.5845E-004   9.9904E-001
    1.437820E+04   7.5914E-004   9.9924E-001
    1.486430E+04   7.0775E-004   9.9929E-001
    1.533496E+04   7.2052E-004   9.9928E-001
    1.578053E+04   8.5067E-004   9.9915E-001
    1.620241E+04   1.2003E-003   9.9880E-001
    1.661386E+04   1.7613E-003   9.9824E-001
    1.701150E+04   2.3970E-003   9.9760E-001
    1.739470E+04   2.9765E-003   9.9702E-001
    1.776720E+04   3.5131E-003   9.9649E-001
    1.814881E+04   3.9807E-003   9.9602E-001
    1.856946E+04   4.1891E-003   9.9581E-001
    1.907010E+04   3.9186E-003   9.9608E-001
    1.972596E+04   3.0922E-003   9.9691E-001
    2.088300E+04   1.8120E-003   9.9819E-001
    2.214551E+04   1.0816E-003   9.9892E-001
    2.348167E+04   6.7868E-004   9.9932E-001
    2.489846E+04   4.4884E-004   9.9955E-001
    2.640074E+04   3.0998E-004   9.9969E-001
    2.799365E+04   1.9322E-004   9.9981E-001
    2.968267E+04   1.1688E-004   9.9988E-001
    3.146618E+04   8.2603E-005   9.9992E-001
    3.316996E+04   6.9204E-005   9.9993E-001
    3.460598E+04   5.8572E-005   9.9994E-001
    3.587168E+04   4.7828E-005   9.9995E-001
    3.705267E+04   3.9869E-005   9.9996E-001
    3.819628E+04   3.5191E-005   9.9996E-001
    3.933434E+04   3.2803E-005   9.9997E-001
    4.047249E+04   3.1299E-005   9.9997E-001
    4.161441E+04   2.9976E-005   9.9997E-001
    4.276911E+04   2.8653E-005   9.9997E-001
    4.393942E+04   2.7253E-005   9.9997E-001
    4.513222E+04   2.5768E-005   9.9997E-001
    4.634901E+04   2.4226E-005   9.9998E-001
    4.759284E+04   2.2636E-005   9.9998E-001
    4.886386E+04   2.0983E-005   9.9998E-001
    5.016188E+04   1.9248E-005   9.9998E-001
    5.148706E+04   1.7439E-005   9.9998E-001
    5.283703E+04   1.5591E-005   9.9998E-001
    5.421228E+04   1.3745E-005   9.9999E-001
    5.560877E+04   1.1947E-005   9.9999E-001
    5.702532E+04   1.0238E-005   9.9999E-001
    5.845725E+04   8.6726E-006   9.9999E-001
    5.989738E+04   7.2796E-006   9.9999E-001
    6.134005E+04   6.0927E-006   9.9999E-001
    6.276694E+04   5.1202E-006   9.9999E-001
    6.416898E+04   4.3210E-006   1.0000E+000
    6.551984E+04   3.7461E-006   1.0000E+000
    6.679932E+04   3.2345E-006   1.0000E+000
    6.798761E+04   2.9883E-006   1.0000E+000
    6.905614E+04   2.6556E-006   1.0000E+000
    6.954166E+04   2.5855E-006   1.0000E+000
    6.978570E+04   2.5442E-006   1.0000E+000
    6.990804E+04   2.5288E-006   1.0000E+000
    6.996929E+04   2.5360E-006   1.0000E+000
    6.999840E+04   2.5369E-006   1.0000E+000
    6.999994E+04   2.5381E-006   1.0000E+000
#TIME:     4.929
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.484663E+02   1.3017E-008   1.0000E+000
    8.546398E+02   1.3017E-008   1.0000E+000
    8.734311E+02   1.3003E-008   1.0000E+000
    9.122623E+02   1.2909E-008   1.0000E+000
    9.721686E+02   1.2611E-008   1.0000E+000
    1.030297E+03   1.2166E-008   1.0000E+000
    1.092040E+03   1.1566E-008   1.0000E+000
    1.157483E+03   1.0826E-008   1.0000E+000
    1.226848E+03   1.0027E-008   1.0000E+000
    1.300370E+03   9.3595E-009   1.0000E+000
    1.378298E+03   8.7961E-009   1.0000E+000
    1.460895E+03   8.2359E-009   1.0000E+000
    1.548443E+03   7.6380E-009   1.0000E+000
    1.641237E+03   7.0243E-009   1.0000E+000
    1.739592E+03   6.4998E-009   1.0000E+000
    1.843841E+03   5.9876E-009   1.0000E+000
    1.954337E+03   5.4692E-009   1.0000E+000
    2.071456E+03   5.0180E-009   1.0000E+000
    2.195592E+03   4.6600E-009   1.0000E+000
    2.327168E+03   4.3849E-009   1.0000E+000
    2.466629E+03   4.1770E-009   1.0000E+000
    2.614448E+03   4.0328E-009   1.0000E+000
    2.771125E+03   3.9504E-009   1.0000E+000
    2.937191E+03   3.8664E-009   1.0000E+000
    3.113209E+03   3.6895E-009   1.0000E+000
    3.299775E+03   3.5533E-009   1.0000E+000
    3.497522E+03   3.8375E-009   1.0000E+000
    3.707119E+03   4.7381E-009   1.0000E+000
    3.929277E+03   5.9291E-009   1.0000E+000
    4.164748E+03   6.5708E-009   1.0000E+000
    4.414330E+03   7.1374E-009   1.0000E+000
    4.678869E+03   8.6210E-009   1.0000E+000
    4.959261E+03   1.1283E-008   1.0000E+000
    5.256456E+03   1.4754E-008   1.0000E+000
    5.571461E+03   1.8265E-008   1.0000E+000
    5.905344E+03   2.1053E-008   1.0000E+000
    6.259236E+03   2.3155E-008   1.0000E+000
    6.634335E+03   2.5222E-008   1.0000E+000
    7.031913E+03   2.8490E-008   1.0000E+000
    7.453316E+03   3.4653E-008   1.0000E+000
    7.899974E+03   4.5506E-008   1.0000E+000
    8.372722E+03   6.1326E-008   1.0000E+000
    8.812845E+03   8.1927E-008   1.0000E+000
    9.220898E+03   1.2056E-007   1.0000E+000
    9.615742E+03   2.0272E-007   1.0000E+000
    1.001129E+04   4.4615E-007   1.0000E+000
    1.042581E+04   1.3654E-006   1.0000E+000
    1.085166E+04   7.1888E-006   9.9999E-001
    1.121526E+04   3.7767E-005   9.9996E-001
    1.149747E+04   1.4171E-004   9.9986E-001
    1.170403E+04   3.4735E-004   9.9965E-001
    1.187156E+04   6.5180E-004   9.9935E-001
    1.202718E+04   1.0691E-003   9.9893E-001
    1.219382E+04   1.7937E-003   9.9821E-001
    1.240677E+04   2.6645E-003   9.9734E-001
    1.273156E+04   3.3305E-003   9.9667E-001
    1.315126E+04   2.4507E-003   9.9755E-001
    1.360373E+04   1.3117E-003   9.9869E-001
    1.407658E+04   8.5095E-004   9.9915E-001
    1.456009E+04   7.2806E-004   9.9927E-001
    1.503635E+04   7.0307E-004   9.9930E-001
    1.549197E+04   7.4967E-004   9.9925E-001
    1.592206E+04   9.3939E-004   9.9906E-001
    1.633472E+04   1.3602E-003   9.9864E-001
    1.673730E+04   1.9496E-003   9.9805E-001
    1.712618E+04   2.5832E-003   9.9742E-001
    1.750104E+04   3.1345E-003   9.9687E-001
    1.787011E+04   3.6526E-003   9.9635E-001
