#NTIMES:     67
#NSTAGES:     8
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5           co6           co7
    1.876224E+04    1.0000E-99    1.0000E+00    2.3097E-13    6.3315E-50    2.0819E-63    3.9814-100    6.7451-114    1.3129-150
    1.931279E+04    1.0000E-99    1.0000E+00    7.7325E-14    7.2144E-50    1.0103E-63    6.5335-100    4.7325-114    3.1968-150
    2.019566E+04    1.0000E-99    1.0000E+00    2.8276E-13    1.1463E-49    5.7829E-63    1.5932E-99    4.1675-113    1.2462-149
    2.145944E+04    1.0000E-99    1.0000E+00    4.4640E-13    1.7082E-49    1.0394E-62    2.6120E-99    8.1784-113    2.3580-149
    2.278054E+04    1.0000E-99    1.0000E+00    6.5582E-13    4.6392E-49    1.0911E-62    5.1097E-99    5.9639-113    3.5751-149
    2.418297E+04    1.0000E-99    1.0000E+00    3.5979E-12    1.8200E-47    3.6060E-62    1.2291E-97    1.1811-112    5.3266-148
    2.567174E+04    1.0000E-99    1.0000E+00    1.8522E-11    6.5120E-46    1.1670E-61    2.7312E-96    2.4059-112    7.3069-147
    2.725217E+04    1.0000E-99    1.0000E+00    9.9309E-11    3.3699E-44    3.7101E-61    8.2909E-95    4.5390-112    1.2972-145
    2.892988E+04    1.0000E-99    1.0000E+00    5.7991E-10    3.5421E-42    1.2011E-60    4.7876E-93    8.1367-112    4.1066-144
    3.071524E+04    1.0000E-99    1.0000E+00    2.8440E-09    2.5973E-40    3.7323E-60    2.2186E-91    1.5975-111    1.2028-142
    3.253454E+04    1.0000E-99    1.0000E+00    9.8508E-09    5.9695E-39    9.9971E-60    3.9556E-90    3.2911-111    1.6664-141
    3.406578E+04    1.0000E-99    1.0000E+00    2.9789E-08    9.2240E-38    2.5037E-59    5.0957E-89    6.7884-111    1.7951-140
    3.539695E+04    1.0000E-99    1.0000E+00    1.1524E-07    2.6185E-36    7.9295E-59    1.2043E-87    1.7441-110    3.5624-139
    3.661585E+04    1.0000E-99    1.0000E+00    4.5140E-07    8.9697E-35    2.6213E-58    3.6804E-86    4.8108-110    1.0019-137
    3.777830E+04    1.0000E-99    1.0000E+00    1.3496E-06    3.2651E-33    6.9838E-58    1.3420E-84    1.1305-109    3.8426-136
    3.892980E+04    1.0000E-99    1.0000E+00    3.0246E-06    1.5488E-31    1.4558E-57    6.2086E-83    2.1699-109    1.7584-134
    4.007753E+04    1.0000E-99    9.9999E-01    5.2573E-06    5.3174E-30    2.4182E-57    2.0372E-81    3.4302-109    5.5389-133
    4.123136E+04    1.0000E-99    9.9999E-01    7.9938E-06    1.1324E-28    3.5535E-57    4.1862E-80    4.8311-109    1.1036-131
    4.239369E+04    1.0000E-99    9.9999E-01    1.0534E-05    1.4328E-27    4.5791E-57    5.1667E-79    6.0614-109    1.3388-130
    4.357417E+04    1.0000E-99    9.9999E-01    1.2985E-05    1.1172E-26    5.5517E-57    3.9634E-78    7.2112-109    1.0247-129
    4.477506E+04    1.0000E-99    9.9998E-01    1.5365E-05    5.5871E-26    6.5011E-57    1.9667E-77    8.3871-109    5.1643-129
    4.600173E+04    1.0000E-99    9.9998E-01    1.7881E-05    1.9519E-25    7.5307E-57    6.8818E-77    9.8085-109    1.8662-128
    4.725561E+04    1.0000E-99    9.9998E-01    2.0619E-05    5.1047E-25    8.7034E-57    1.8266E-76    1.1723-108    5.1731-128
    4.853804E+04    1.0000E-99    9.9998E-01    2.3400E-05    1.0594E-24    9.9949E-57    3.9162E-76    1.4470-108    1.1525-127
    4.984877E+04    1.0000E-99    9.9997E-01    2.6013E-05    1.8136E-24    1.1403E-56    7.1052E-76    1.8668-108    2.1234-127
    5.118712E+04    1.0000E-99    9.9997E-01    2.8366E-05    2.7768E-24    1.2997E-56    1.1383E-75    2.4976-108    3.3882-127
    5.255270E+04    1.0000E-99    9.9997E-01    3.0393E-05    3.7110E-24    1.4834E-56    1.6367E-75    3.3460-108    4.7141-127
    5.394282E+04    1.0000E-99    9.9997E-01    3.1845E-05    4.5627E-24    1.6777E-56    2.1284E-75    4.3192-108    5.9527-127
    5.535764E+04    1.0000E-99    9.9997E-01    3.2558E-05    5.1882E-24    1.8610E-56    2.5460E-75    5.3073-108    6.9581-127
    5.679173E+04    1.0000E-99    9.9997E-01    3.2561E-05    5.5423E-24    2.0169E-56    2.8478E-75    6.2609-108    7.7288-127
    5.824460E+04    1.0000E-99    9.9997E-01    3.2047E-05    5.6521E-24    2.1454E-56    3.0445E-75    7.2271-108    8.3920-127
    5.970590E+04    1.0000E-99    9.9997E-01    3.1285E-05    5.5886E-24    2.2611E-56    3.1840E-75    8.3324-108    9.1707-127
    6.117089E+04    1.0000E-99    9.9997E-01    3.0457E-05    5.4136E-24    2.3832E-56    3.3186E-75    9.7573-108    1.0326-126
    6.262294E+04    1.0000E-99    9.9997E-01    2.9543E-05    5.1497E-24    2.5194E-56    3.4738E-75    1.1665-107    1.2083-126
    6.404915E+04    1.0000E-99    9.9997E-01    2.8451E-05    4.8076E-24    2.6689E-56    3.6519E-75    1.4200-107    1.4638-126
    6.542661E+04    1.0000E-99    9.9997E-01    2.7110E-05    4.4018E-24    2.8242E-56    3.8359E-75    1.7450-107    1.8099-126
    6.673218E+04    1.0000E-99    9.9997E-01    2.5672E-05    3.9847E-24    2.9902E-56    4.0246E-75    2.1543-107    2.2568-126
    6.794600E+04    1.0000E-99    9.9998E-01    2.4053E-05    3.5396E-24    3.1430E-56    4.1550E-75    2.6389-107    2.7627-126
    6.903701E+04    1.0000E-99    9.9998E-01    2.1589E-05    2.9068E-24    3.1504E-56    3.9360E-75    3.0605-107    3.0906-126
    6.953234E+04    1.0000E-99    9.9998E-01    1.9081E-05    2.2919E-24    2.9340E-56    3.3226E-75    3.0590-107    2.8347-126
    6.978133E+04    1.0000E-99    9.9998E-01    1.7178E-05    1.8251E-24    2.7104E-56    2.7399E-75    2.9302-107    2.4265-126
    6.990616E+04    1.0000E-99    9.9998E-01    1.5470E-05    1.4306E-24    2.4730E-56    2.1879E-75    2.7265-107    1.9799-126
    6.996866E+04    1.0000E-99    9.9999E-01    1.4217E-05    1.1590E-24    2.2877E-56    1.7902E-75    2.5489-107    1.6386-126
    6.999837E+04    1.0000E-99    9.9999E-01    1.3375E-05    9.8556E-25    2.1601E-56    1.5311E-75    2.4219-107    1.4111-126
    6.999994E+04    1.0000E-99    9.9999E-01    1.3276E-05    9.6673E-25    2.1448E-56    1.5027E-75    2.4062-107    1.3858-126
#TIME:     3.061
#NVEL: 115
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5           co6           co7
    8.484663E+02    1.0000E-99    5.1742E-19    1.8456E-11    1.3891E-05    7.5523E-02    9.0832E-01    1.6142E-02    1.2837E-07
    8.542803E+02    1.0000E-99    5.1743E-19    1.8457E-11    1.3891E-05    7.5523E-02    9.0832E-01    1.6142E-02    1.2837E-07
    8.719626E+02    1.0000E-99    5.0984E-19    1.8219E-11    1.3750E-05    7.5083E-02    9.0863E-01    1.6277E-02    1.3074E-07
    9.084326E+02    1.0000E-99    4.6287E-19    1.6740E-11    1.2860E-05    7.2265E-02    9.1054E-01    1.7186E-02    1.4731E-07
    9.669503E+02    1.0000E-99    3.3288E-19    1.2538E-11    1.0235E-05    6.3382E-02    9.1596E-01    2.0647E-02    2.2068E-07
    1.026043E+03    1.0000E-99    1.8927E-19    7.6430E-12    6.9178E-06    5.0523E-02    9.2140E-01    2.8069E-02    4.3620E-07
    1.088789E+03    1.0000E-99    8.1293E-20    3.6396E-12    3.8369E-06    3.5765E-02    9.2043E-01    4.3796E-02    1.1848E-06
    1.155373E+03    1.0000E-99    2.5820E-20    1.3257E-12    1.7108E-06    2.2072E-02    9.0012E-01    7.7803E-02    4.4227E-06
    1.226028E+03    1.0000E-99    6.1562E-21    3.7156E-13    6.1047E-07    1.1685E-02    8.3742E-01    1.5087E-01    2.1437E-05
    1.301004E+03    1.0000E-99    1.1510E-21    8.1827E-14    1.7374E-07    5.1537E-03    7.0093E-01    2.9380E-01    1.2060E-04
    1.380565E+03    1.0000E-99    1.5297E-22    1.2902E-14    3.6025E-08    1.7276E-03    4.7949E-01    5.1808E-01    7.0213E-04
    1.464992E+03    1.0000E-99    1.3053E-23    1.3423E-15    5.0856E-09    4.1185E-04    2.4811E-01    7.4779E-01    3.6849E-03
    1.554581E+03    1.0000E-99    8.1843E-25    1.0570E-16    5.5719E-10    7.7663E-05    1.0327E-01    8.8071E-01    1.5944E-02
    1.649649E+03    1.0000E-99    4.8826E-26    8.0137E-18    5.8885E-11    1.3892E-05    3.9424E-02    9.0445E-01    5.6117E-02
    1.750532E+03    1.0000E-99    3.3260E-27    6.8230E-19    6.8050E-12    2.5903E-06    1.4654E-02    8.2778E-01    1.5757E-01
    1.857583E+03    1.0000E-99    2.4377E-28    6.1653E-20    8.1587E-13    4.8027E-07    5.0866E-03    6.5172E-01    3.4320E-01
    1.971181E+03    1.0000E-99    1.7924E-29    5.5390E-21    9.5645E-14    8.4137E-08    1.5819E-03    4.2827E-01    5.7015E-01
    2.091726E+03    1.0000E-99    1.4060E-30    5.2425E-22    1.1577E-14    1.4664E-08    4.6270E-04    2.4584E-01    7.5370E-01
    2.219642E+03    1.0000E-99    1.3895E-31    6.1359E-23    1.6860E-15    2.9329E-09    1.4469E-04    1.3740E-01    8.6245E-01
    2.355381E+03    1.0000E-99    2.0880E-32    1.0636E-23    3.5017E-16    7.8641E-10    5.5339E-05    8.3147E-02    9.1680E-01
    2.499421E+03    1.0000E-99    5.6351E-33    3.1976E-24    1.2012E-16    3.2228E-10    2.8848E-05    5.8857E-02    9.4111E-01
    2.652270E+03    1.0000E-99    3.2257E-33    1.9496E-24    7.8516E-17    2.2861E-10    2.2595E-05    5.1817E-02    9.4816E-01
    2.814466E+03    1.0000E-99    4.7437E-33    2.8897E-24    1.1550E-16    3.2392E-10    2.9636E-05    6.0336E-02    9.3963E-01
    2.986581E+03    1.0000E-99    1.9133E-32    1.1261E-23    4.1672E-16    9.9586E-10    6.9468E-05    9.6051E-02    9.0388E-01
    3.169221E+03    1.0000E-99    1.8791E-31    1.0543E-22    3.4566E-15    6.3284E-09    2.7902E-04    2.0016E-01    7.9956E-01
    3.363030E+03    1.0000E-99    4.2278E-30    2.1175E-21    5.6287E-14    6.8639E-08    1.5642E-03    4.4847E-01    5.4997E-01
    3.568692E+03    1.0000E-99    3.3385E-28    1.2119E-19    2.0695E-12    1.2600E-06    1.0482E-02    8.0070E-01    1.8881E-01
    3.786930E+03    1.0000E-99    1.1772E-25    2.5528E-17    2.1795E-10    4.5653E-05    8.3534E-02    8.9775E-01    1.8668E-02
    4.018515E+03    1.0000E-99    1.1602E-22    1.4217E-14    5.1727E-08    2.5973E-03    5.8989E-01    4.0724E-01    2.7127E-04
    4.264262E+03    1.0000E-99    5.6964E-20    4.1161E-12    5.8536E-06    5.3037E-02    9.2617E-01    2.0784E-02    1.7981E-07
    4.525037E+03    1.0000E-99    1.3463E-17    5.5886E-10    2.8914E-04    4.4097E-01    5.5836E-01    3.8616E-04    4.1125E-11
    4.801759E+03    1.0000E-99    5.4595E-16    1.3101E-08    2.6578E-03    8.7399E-01    1.2335E-01    4.8616E-06    1.4328E-14
    5.095404E+03    1.0000E-99    5.3588E-15    8.6489E-08    8.8390E-03    9.6299E-01    2.8171E-02    1.4307E-07    3.2513E-17
    5.407007E+03    1.0000E-99    2.1183E-14    2.7085E-07    1.8022E-02    9.7167E-01    1.0311E-02    1.3879E-08    5.9541E-19
    5.737665E+03    1.0000E-99    5.0401E-14    5.6285E-07    2.8479E-02    9.6632E-01    5.1990E-03    2.8541E-09    3.9460E-20
    6.088544E+03    1.0000E-99    1.0987E-13    1.0916E-06    4.3064E-02    9.5420E-01    2.7341E-03    6.5130E-10    3.1305E-21
    6.460880E+03    1.0000E-99    2.8288E-13    2.4361E-06    7.0709E-02    9.2806E-01    1.2252E-03    1.0456E-10    1.3707E-22
    6.855986E+03    1.0000E-99    9.6124E-13    6.8107E-06    1.3134E-01    8.6823E-01    4.1735E-04    9.3838E-12    2.2817E-24
    7.275255E+03    1.0000E-99    4.5167E-12    2.4375E-05    2.7133E-01    7.2855E-01    9.3751E-05    3.7331E-13    1.0269E-26
    7.720163E+03    1.0000E-99    2.9526E-11    1.0871E-04    5.6254E-01    4.3734E-01    9.1969E-06    3.4141E-15    4.7869E-30
    8.196160E+03    1.0000E-99    2.5894E-10    5.4586E-04    8.9200E-01    1.0746E-01    1.4484E-07    1.4711E-18    2.4018E-35
    8.628525E+03    1.0000E-99    2.6015E-09    2.6989E-03    9.8662E-01    1.0680E-02    4.0078E-10    3.7679E-23    2.3901E-42
    9.023312E+03    1.0000E-99    4.5722E-08    1.8320E-02    9.8116E-01    5.2416E-04    2.2582E-13    6.4292E-29    5.0232E-51
    9.388550E+03    1.0000E-99    1.5237E-06    1.7858E-01    8.2141E-01    9.8588E-06    1.4482E-17    2.6934E-36    6.5582E-62
    9.709000E+03    1.0000E-99    2.5434E-05    7.8443E-01    2.1554E-01    3.1465E-08    5.3704E-23    1.7439E-45    7.4732E-75
    1.000476E+04    1.0000E-99    1.4544E-04    9.8803E-01    1.1823E-02    1.3464E-11    1.2746E-29    2.6013E-56    2.2258E-82
    1.031378E+04    1.0000E-99    7.9488E-04    9.9882E-01    3.8794E-04    2.2853E-15    6.1258E-37    1.0648E-67    1.1630E-89
    1.064481E+04    1.0000E-99    5.4291E-03    9.9456E-01    8.2087E-06    1.3473E-19    3.8506E-45    4.5948E-72    8.2132E-98
    1.096569E+04    1.0000E-99    4.8298E-02    9.5170E-01    1.0421E-07    2.4818E-24    2.8843E-54    8.8473E-77    6.7443-107
    1.124010E+04    1.0000E-99    3.6249E-01    6.3751E-01    6.5700E-10    1.3548E-29    4.0223E-62    5.0872E-82    1.0338-114
    1.145820E+04    1.0000E-99    9.0824E-01    9.1755E-02    4.1650E-13    2.4671E-36    2.8430E-65    1.0128E-88    8.3178-118
    1.163468E+04    1.0000E-99    9.9468E-01    5.3226E-03    7.4205E-17    6.5270E-44    7.1281E-69    3.6905E-96    2.9850-121
    1.179247E+04    1.0000E-99    9.9939E-01    6.0843E-04    8.4130E-20    5.4904E-50    1.3303E-71    5.0306-102    9.3018-124
    1.195051E+04    1.0000E-99    9.9989E-01    1.0698E-04    3.6674E-22    7.7396E-55    7.6264E-74    9.2026-107    7.0766-126
    1.213218E+04    1.0000E-99    9.9997E-01    2.6669E-05    3.7773E-24    7.2095E-57    8.7235E-76    9.4025-109    9.0534-128
    1.237300E+04    1.0000E-99    9.9999E-01    7.9698E-06    6.1492E-26    2.2922E-57    1.5005E-77    3.1160-109    1.6519-129
    1.272751E+04    1.0000E-99    1.0000E+00    1.8386E-06    5.5115E-28    5.6812E-58    1.4185E-79    7.9852-110    1.6438-131
    1.315974E+04    1.0000E-99    1.0000E+00    3.9925E-07    4.2691E-30    1.3416E-58    1.1686E-81    1.9515-110    1.4268-133
    1.362472E+04    1.0000E-99    1.0000E+00    8.9757E-08    3.6068E-32    3.3298E-59    1.0635E-83    5.0518-111    1.3786-135
    1.411262E+04    1.0000E-99    1.0000E+00    2.1333E-08    3.5551E-34    8.9130E-60    1.1509E-85    1.4346-111    1.6108-137
    1.461321E+04    1.0000E-99    1.0000E+00    5.9970E-09    5.9855E-36    2.8933E-60    2.1872E-87    5.0945-112    3.4021-139
    1.510506E+04    1.0000E-99    1.0000E+00    1.9467E-09    1.6807E-37    1.1120E-60    7.1445E-89    2.2255-112    1.2804-140
    1.557489E+04    1.0000E-99    1.0000E+00    6.8435E-10    6.1411E-39    4.7492E-61    3.1317E-90    1.1266-112    6.7383-142
    1.601259E+04    1.0000E-99    1.0000E+00    2.6449E-10    2.8580E-40    2.2904E-61    1.8035E-91    6.7239-113    4.8639-143
    1.643563E+04    1.0000E-99    1.0000E+00    1.0581E-10    1.4223E-41    1.1909E-61    1.1594E-92    4.5631-113    4.1343-144
    1.684478E+04    1.0000E-99    1.0000E+00    4.2369E-11    7.1622E-43    6.4851E-62    7.8949E-94    3.4163-113    3.9201-145
    1.723803E+04    1.0000E-99    1.0000E+00    1.7095E-11    3.5940E-44    3.7038E-62    5.5731E-95    2.7976-113    4.0188-146
    1.761347E+04    1.0000E-99    1.0000E+00    7.1388E-12    1.8185E-45    2.2351E-62    4.0478E-96    2.4701-113    4.3267-147
    1.799025E+04    1.0000E-99    1.0000E+00    2.9551E-12    8.0428E-47    1.3486E-62    2.5916E-97    2.1966-113    4.1380-148
    1.839373E+04    1.0000E-99    1.0000E+00    1.1570E-12    2.8026E-48    7.6758E-63    1.3038E-98    1.8342-113    3.0957-149
    1.886098E+04    1.0000E-99    1.0000E+00    3.9629E-13    1.0934E-49    3.8181E-63    7.3560-100    1.3312-113    2.5980-150
    1.944285E+04    1.0000E-99    1.0000E+00    1.3178E-13    7.8122E-50    1.8508E-63    7.6250-100    9.3841-114    4.0222-150
    2.044515E+04    1.0000E-99    1.0000E+00    5.0195E-13    1.3726E-49    1.0987E-62    2.0565E-99    8.5119-113    1.7256-149
    2.170270E+04    1.0000E-99    1.0000E+00    6.7886E-13    2.8122E-49    1.5296E-62    4.1475E-99    1.1855-112    3.5654-149
    2.302990E+04    1.0000E-99    1.0000E+00    8.2801E-13    7.6747E-49    1.2832E-62    7.5320E-99    6.6656-113    4.5587-149
    2.443826E+04    1.0000E-99    1.0000E+00    3.6630E-12    2.0087E-47    3.4368E-62    1.2662E-97    1.0601-112    5.0952-148
    2.593275E+04    1.0000E-99    1.0000E+00    1.8662E-11    7.2552E-46    1.0971E-61    2.8617E-96    2.1173-112    7.2054-147
    2.751863E+04    1.0000E-99    1.0000E+00    1.0190E-10    4.2905E-44    3.5264E-61    9.8998E-95    4.0076-112    1.4551-145
    2.920149E+04    1.0000E-99    1.0000E+00    5.8788E-10    4.6626E-42    1.1419E-60    5.9989E-93    7.2870-112    4.9109-144
    3.099027E+04    1.0000E-99    1.0000E+00    2.8042E-09    3.0407E-40    3.5564E-60    2.5485E-91    1.4682-111    1.3590-142
    3.277688E+04    1.0000E-99    1.0000E+00    9.5916E-09    6.3930E-39    9.5735E-60    4.2285E-90    3.1044-111    1.7823-141
    3.426658E+04    1.0000E-99    1.0000E+00    3.0365E-08    1.0560E-37    2.5107E-59    5.8213E-89    6.7059-111    2.0505-140
    3.557209E+04    1.0000E-99    1.0000E+00    1.2239E-07    3.1875E-36    8.3037E-59    1.4635E-87    1.8029-110    4.3317-139
    3.677410E+04    1.0000E-99    1.0000E+00    4.7962E-07    1.0933E-34    2.7649E-58    4.5015E-86    5.0449-110    1.2325-137
    3.793036E+04    1.0000E-99    1.0000E+00    1.4145E-06    4.0621E-33    7.3091E-58    1.6693E-84    1.1840-109    4.7948-136
    3.907608E+04    1.0000E-99    1.0000E+00    3.1153E-06    1.9798E-31    1.5001E-57    7.9017E-83    2.2405-109    2.2372-134
    4.021978E+04    1.0000E-99    9.9999E-01    5.3308E-06    6.7738E-30    2.4642E-57    2.5827E-81    3.5266-109    7.0089-133
    4.136925E+04    1.0000E-99    9.9999E-01    8.1375E-06    1.4039E-28    3.6222E-57    5.1689E-80    4.9431-109    1.3602-131
    4.252802E+04    1.0000E-99    9.9999E-01    1.0620E-05    1.7157E-27    4.6340E-57    6.1659E-79    6.1727-109    1.5955-130
    4.370499E+04    1.0000E-99    9.9999E-01    1.3079E-05    1.2891E-26    5.6162E-57    4.5611E-78    7.3440-109    1.1790-129
    4.490229E+04    1.0000E-99    9.9998E-01    1.5484E-05    6.2360E-26    6.5835E-57    2.1917E-77    8.5571-109    5.7627-129
    4.612538E+04    1.0000E-99    9.9998E-01    1.8034E-05    2.1204E-25    7.6380E-57    7.4765E-77    1.0034-108    2.0329-128
    4.737523E+04    1.0000E-99    9.9998E-01    2.0795E-05    5.4258E-25    8.8348E-57    1.9458E-76    1.2022-108    5.5277-128
    4.865340E+04    1.0000E-99    9.9998E-01    2.3575E-05    1.1066E-24    1.0147E-56    4.1106E-76    1.4871-108    1.2122-127
    4.995931E+04    1.0000E-99    9.9997E-01    2.6173E-05    1.8683E-24    1.1576E-56    7.3768E-76    1.9202-108    2.2070-127
    5.129261E+04    1.0000E-99    9.9997E-01    2.8502E-05    2.8452E-24    1.3192E-56    1.1703E-75    2.5656-108    3.4864-127
    5.265252E+04    1.0000E-99    9.9997E-01    3.0492E-05    3.7630E-24    1.5042E-56    1.6741E-75    3.4245-108    4.8154-127
    5.403675E+04    1.0000E-99    9.9997E-01    3.1897E-05    4.6010E-24    1.6985E-56    2.1614E-75    4.4010-108    6.0484-127
    5.544510E+04    1.0000E-99    9.9997E-01    3.2566E-05    5.2090E-24    1.8803E-56    2.5734E-75    5.3871-108    7.0440-127
    5.687235E+04    1.0000E-99    9.9997E-01    3.2537E-05    5.5482E-24    2.0342E-56    2.8692E-75    6.3384-108    7.8082-127
    5.831795E+04    1.0000E-99    9.9997E-01    3.2010E-05    5.6483E-24    2.1613E-56    3.0618E-75    7.3063-108    8.4726-127
    5.977136E+04    1.0000E-99    9.9997E-01    3.1246E-05    5.5798E-24    2.2761E-56    3.1995E-75    8.4180-108    9.2602-127
    6.122818E+04    1.0000E-99    9.9997E-01    3.0420E-05    5.4026E-24    2.3978E-56    3.3336E-75    9.8535-108    1.0430-126
    6.267131E+04    1.0000E-99    9.9997E-01    2.9508E-05    5.1379E-24    2.5333E-56    3.4881E-75    1.1772-107    1.2203-126
    6.408861E+04    1.0000E-99    9.9997E-01    2.8416E-05    4.7959E-24    2.6818E-56    3.6649E-75    1.4315-107    1.4771-126
    6.545677E+04    1.0000E-99    9.9997E-01    2.7077E-05    4.3918E-24    2.8358E-56    3.8470E-75    1.7567-107    1.8237-126
    6.675345E+04    1.0000E-99    9.9997E-01    2.5646E-05    3.9769E-24    3.0002E-56    4.0334E-75    2.1655-107    2.2698-126
    6.795893E+04    1.0000E-99    9.9998E-01    2.4029E-05    3.5329E-24    3.1504E-56    4.1595E-75    2.6477-107    2.7723-126
    6.904278E+04    1.0000E-99    9.9998E-01    2.1563E-05    2.9001E-24    3.1544E-56    3.9344E-75    3.0650-107    3.0949-126
    6.953515E+04    1.0000E-99    9.9998E-01    1.9062E-05    2.2868E-24    2.9369E-56    3.3200E-75    3.0612-107    2.8346-126
    6.978265E+04    1.0000E-99    9.9998E-01    1.7162E-05    1.8211E-24    2.7127E-56    2.7372E-75    2.9315-107    2.4254-126
    6.990673E+04    1.0000E-99    9.9998E-01    1.5460E-05    1.4281E-24    2.4755E-56    2.1865E-75    2.7278-107    1.9794-126
    6.996885E+04    1.0000E-99    9.9999E-01    1.4212E-05    1.1579E-24    2.2907E-56    1.7902E-75    2.5507-107    1.6392-126
    6.999838E+04    1.0000E-99    9.9999E-01    1.3375E-05    9.8539E-25    2.1635E-56    1.5323E-75    2.4242-107    1.4127-126
    6.999994E+04    1.0000E-99    9.9999E-01    1.3276E-05    9.6668E-25    2.1482E-56    1.5040E-75    2.4085-107    1.3874-126
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5           co6           co7
    8.484663E+02    1.0000E-99    2.0937E-18    7.2595E-11    4.5255E-05    1.5331E-01    8.4167E-01    4.9808E-03    9.4129E-09
    8.529098E+02    1.0000E-99    2.0937E-18    7.2594E-11    4.5254E-05    1.5330E-01    8.4167E-01    4.9809E-03    9.4133E-09
    8.663805E+02    1.0000E-99    2.0732E-18    7.1972E-11    4.4951E-05    1.5274E-01    8.4220E-01    5.0119E-03    9.5379E-09
    8.939634E+02    1.0000E-99    1.9434E-18    6.8013E-11    4.3010E-05    1.4910E-01    8.4564E-01    5.2201E-03    1.0397E-08
    9.463138E+02    1.0000E-99    1.4778E-18    5.3518E-11    3.5665E-05    1.3450E-01    8.5927E-01    6.1889E-03    1.4937E-08
    1.004215E+03    1.0000E-99    8.6346E-19    3.3438E-11    2.4675E-05    1.0959E-01    8.8182E-01    8.5645E-03    2.9984E-08
    1.065627E+03    1.0000E-99    3.7759E-19    1.6201E-11    1.3958E-05    7.9433E-02    9.0670E-01    1.3849E-02    8.5141E-08
    1.130794E+03    1.0000E-99    1.2221E-19    6.0199E-12    6.3798E-06    5.0614E-02    9.2348E-01    2.5897E-02    3.3897E-07
    1.199946E+03    1.0000E-99    3.0079E-20    1.7512E-12    2.3845E-06    2.8348E-02    9.1751E-01    5.4137E-02    1.7889E-06
    1.273327E+03    1.0000E-99    6.1249E-21    4.2446E-13    7.5630E-07    1.4066E-02    8.6707E-01    1.1885E-01    1.1276E-05
    1.351196E+03    1.0000E-99    1.0355E-21    8.5066E-14    1.9936E-07    5.9627E-03    7.3898E-01    2.5498E-01    7.7338E-05
    1.433826E+03    1.0000E-99    1.2615E-22    1.2433E-14    3.9032E-08    1.9461E-03    5.1398E-01    4.8355E-01    5.1946E-04
    1.521510E+03    1.0000E-99    1.0122E-23    1.2301E-15    5.3178E-09    4.5707E-04    2.6883E-01    7.2776E-01    2.9498E-03
    1.614555E+03    1.0000E-99    6.1059E-25    9.4200E-17    5.7317E-10    8.5860E-05    1.1280E-01    8.7395E-01    1.3161E-02
    1.713291E+03    1.0000E-99    3.7556E-26    7.3636E-18    6.2428E-11    1.5797E-05    4.4047E-02    9.0958E-01    4.6353E-02
    1.818065E+03    1.0000E-99    2.7336E-27    6.6950E-19    7.6843E-12    3.1178E-06    1.7108E-02    8.5298E-01    1.2991E-01
    1.929247E+03    1.0000E-99    2.3010E-28    6.9179E-20    1.0454E-12    6.4670E-07    6.4842E-03    7.0826E-01    2.8525E-01
    2.047227E+03    1.0000E-99    2.2000E-29    7.9490E-21    1.5343E-13    1.3766E-07    2.3471E-03    5.1186E-01    4.8579E-01
    2.172422E+03    1.0000E-99    2.4580E-30    1.0461E-21    2.5057E-14    3.1071E-08    8.3967E-04    3.3363E-01    6.6553E-01
    2.305274E+03    1.0000E-99    3.6738E-31    1.8009E-22    5.1798E-15    8.3971E-09    3.3110E-04    2.1482E-01    7.8485E-01
    2.446250E+03    1.0000E-99    8.8261E-32    4.8407E-23    1.6027E-15    3.1670E-09    1.6411E-04    1.5120E-01    8.4863E-01
    2.595847E+03    1.0000E-99    4.1035E-32    2.4225E-23    8.7386E-16    1.9269E-09    1.1509E-04    1.2633E-01    8.7356E-01
    2.754592E+03    1.0000E-99    4.5256E-32    2.7336E-23    1.0004E-15    2.2000E-09    1.2823E-04    1.3428E-01    8.6559E-01
    2.923046E+03    1.0000E-99    1.3439E-31    7.9236E-23    2.7336E-15    5.2859E-09    2.4727E-04    1.8925E-01    8.1050E-01
    3.101800E+03    1.0000E-99    9.1235E-31    5.1840E-22    1.6155E-14    2.4737E-08    7.7246E-04    3.3175E-01    6.6748E-01
    3.291487E+03    1.0000E-99    1.2019E-29    6.3477E-21    1.6798E-13    1.8113E-07    3.1431E-03    5.9055E-01    4.0631E-01
    3.492773E+03    1.0000E-99    4.5982E-28    1.8993E-19    3.5086E-12    2.0798E-06    1.4817E-02    8.5268E-01    1.3250E-01
    3.706369E+03    1.0000E-99    8.5368E-26    2.2263E-17    2.2079E-10    4.9997E-05    9.0941E-02    8.9346E-01    1.5550E-02
