#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
14757.77 1.9560e-05 6.0277e-01 3.5347e-01 4.3749e-02
15240.48 2.2259e-05 6.6810e-01 2.9946e-01 3.2422e-02
15646.99 3.6681e-05 6.6659e-01 3.1180e-01 2.1576e-02
15960.30 5.6524e-05 7.4043e-01 2.4799e-01 1.1520e-02
16187.41 5.8579e-05 7.3576e-01 2.5480e-01 9.3815e-03
16354.17 7.5700e-05 7.4567e-01 2.4522e-01 9.0374e-03
16484.18 7.1403e-05 6.8284e-01 3.0556e-01 1.1537e-02
16593.12 5.3333e-05 6.6133e-01 3.2350e-01 1.5113e-02
16691.99 4.7296e-05 7.1504e-01 2.7099e-01 1.3920e-02
16788.59 3.4811e-05 5.7414e-01 4.0566e-01 2.0165e-02
16888.37 2.7616e-05 6.0098e-01 3.7673e-01 2.2264e-02
16998.79 2.9933e-05 6.5821e-01 3.1943e-01 2.2333e-02
17146.37 1.8543e-05 4.0452e-01 5.5827e-01 3.7189e-02
17415.23 1.2704e-05 4.2772e-01 5.3372e-01 3.8553e-02
17888.12 8.9947e-06 2.3896e-01 7.0616e-01 5.4869e-02
18532.37 5.2652e-06 2.3042e-01 6.9950e-01 7.0080e-02
19260.76 4.5957e-06 2.0646e-01 7.1686e-01 7.6680e-02
20034.10 2.2583e-06 1.5136e-01 7.3997e-01 1.0867e-01
20838.00 2.4762e-06 1.6359e-01 7.0924e-01 1.2717e-01
21647.97 2.8468e-06 1.7695e-01 6.1585e-01 2.0720e-01
22447.94 3.5091e-06 2.9227e-01 5.6207e-01 1.4566e-01
23245.88 1.5341e-06 1.8184e-01 6.1000e-01 2.0815e-01
24052.47 2.5614e-06 3.2520e-01 4.7249e-01 2.0230e-01
24867.72 3.7535e-07 7.2584e-02 6.1143e-01 3.1598e-01
25698.86 5.6880e-07 1.0150e-01 5.8565e-01 3.1285e-01
26587.16 1.2184e-06 2.4994e-01 4.5600e-01 2.9406e-01
27637.54 5.5837e-07 1.4328e-01 4.5785e-01 3.9887e-01
28986.97 2.1328e-07 5.9013e-02 4.5189e-01 4.8909e-01
#TIME: 220.09
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 2.7245e-04 9.2931e-01 6.8419e-02 1.9959e-03
1919.29 2.4135e-04 9.2812e-01 6.9687e-02 1.9552e-03
2581.60 1.4671e-04 8.9441e-01 1.0175e-01 3.6972e-03
3084.17 1.0489e-04 8.3064e-01 1.6167e-01 7.5870e-03
3472.46 6.0171e-05 7.4130e-01 2.4407e-01 1.4568e-02
3909.64 3.1512e-05 6.0941e-01 3.6200e-01 2.8559e-02
4148.46 3.1993e-05 6.4495e-01 3.2868e-01 2.6334e-02
4670.75 2.6504e-05 6.4562e-01 3.2837e-01 2.5985e-02
4956.05 1.5120e-05 5.5474e-01 4.0851e-01 3.6733e-02
5258.79 7.0491e-06 3.8897e-01 5.5129e-01 5.9735e-02
5580.02 2.0662e-06 1.7589e-01 7.3158e-01 9.2529e-02
5920.87 6.5205e-07 7.4250e-02 8.0659e-01 1.1916e-01
6282.54 4.1963e-07 5.7772e-02 8.0599e-01 1.3623e-01
6666.30 3.6566e-07 5.5965e-02 8.0669e-01 1.3734e-01
7073.50 3.0899e-07 4.9309e-02 8.0532e-01 1.4537e-01
7505.58 3.3091e-07 5.5133e-02 7.9236e-01 1.5251e-01
7964.05 4.1329e-07 6.4867e-02 7.8878e-01 1.4635e-01
8450.53 9.5611e-07 1.1600e-01 7.5366e-01 1.3034e-01
8966.72 2.0996e-06 2.0228e-01 6.9060e-01 1.0713e-01
9514.44 5.0147e-06 3.4077e-01 5.7688e-01 8.2346e-02
10095.62 1.0455e-05 4.6698e-01 4.7223e-01 6.0779e-02
10712.30 1.8260e-05 5.6712e-01 3.8794e-01 4.4924e-02
11366.65 2.5579e-05 6.2225e-01 3.3989e-01 3.7839e-02
12061.10 2.8444e-05 6.6243e-01 3.0315e-01 3.4392e-02
12793.43 2.9288e-05 6.5239e-01 3.1311e-01 3.4469e-02
13528.61 3.2744e-05 6.6263e-01 3.0279e-01 3.4541e-02
14194.74 2.5379e-05 6.3846e-01 3.2258e-01 3.8937e-02
14757.77 2.0620e-05 5.9512e-01 3.6026e-01 4.4604e-02
15240.48 2.4768e-05 6.7702e-01 2.9202e-01 3.0934e-02
15646.99 3.6480e-05 6.8221e-01 2.9660e-01 2.1148e-02
15960.30 5.6415e-05 7.5336e-01 2.3554e-01 1.1038e-02
16187.41 7.2841e-05 7.6670e-01 2.2429e-01 8.9399e-03
16354.17 6.8430e-05 7.5461e-01 2.3622e-01 9.0962e-03
16484.18 6.3752e-05 6.9680e-01 2.9191e-01 1.1231e-02
16593.12 3.7328e-05 6.3003e-01 3.5519e-01 1.4743e-02
16691.99 4.9250e-05 7.2180e-01 2.6579e-01 1.2361e-02
16788.59 5.9154e-05 7.1538e-01 2.6993e-01 1.4628e-02
16888.37 4.1407e-05 6.9198e-01 2.9030e-01 1.7685e-02
16998.79 2.3552e-05 5.0082e-01 4.7337e-01 2.5786e-02
17146.37 1.5878e-05 4.1160e-01 5.5657e-01 3.1817e-02
17415.23 1.6735e-05 4.4193e-01 5.1932e-01 3.8732e-02
17888.12 8.4855e-06 2.7690e-01 6.3901e-01 8.4079e-02
18532.37 6.4049e-06 2.2538e-01 7.0814e-01 6.6470e-02
19260.76 5.0186e-06 2.3394e-01 6.8565e-01 8.0410e-02
20034.10 2.7304e-06 1.7191e-01 7.2220e-01 1.0588e-01
20838.00 1.9914e-06 1.3968e-01 7.3281e-01 1.2751e-01
21647.97 1.0149e-06 8.1965e-02 7.6241e-01 1.5562e-01
22447.94 2.4301e-06 2.0062e-01 6.3049e-01 1.6889e-01
23245.88 9.6511e-07 1.0822e-01 6.7282e-01 2.1896e-01
24052.47 1.1122e-06 1.4713e-01 6.0146e-01 2.5140e-01
24867.72 1.5351e-06 2.6787e-01 4.7972e-01 2.5241e-01
25698.86 7.4333e-07 1.2551e-01 5.4055e-01 3.3394e-01
26587.16 1.0572e-06 1.8381e-01 4.5337e-01 3.6282e-01
27637.54 6.2303e-07 1.5741e-01 4.3322e-01 4.0937e-01
28986.97 4.7710e-07 1.2338e-01 4.3706e-01 4.3956e-01
#TIME: 223.25
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 3.3219e-04 9.2628e-01 7.1257e-02 2.1292e-03
1919.29 2.5716e-04 9.2826e-01 6.9547e-02 1.9315e-03
2581.60 1.4988e-04 8.9484e-01 1.0135e-01 3.6609e-03
3084.17 1.0327e-04 8.3526e-01 1.5724e-01 7.4010e-03
3472.46 6.1095e-05 7.3070e-01 2.5413e-01 1.5108e-02
3909.64 3.6379e-05 6.3114e-01 3.4210e-01 2.6722e-02
4148.46 3.2166e-05 6.4205e-01 3.3105e-01 2.6872e-02
4670.75 2.7065e-05 6.6171e-01 3.1373e-01 2.4530e-02
4956.05 1.6903e-05 5.9402e-01 3.7216e-01 3.3802e-02
5258.79 7.5662e-06 3.9481e-01 5.4655e-01 5.8635e-02
5580.02 2.1513e-06 1.7509e-01 7.3178e-01 9.3127e-02
5920.87 7.3891e-07 7.9484e-02 8.0334e-01 1.1718e-01
6282.54 4.6735e-07 6.0784e-02 8.0217e-01 1.3705e-01
6666.30 3.8261e-07 5.5751e-02 8.0577e-01 1.3848e-01
7073.50 3.4181e-07 5.3319e-02 7.9865e-01 1.4803e-01
7505.58 3.3398e-07 5.5346e-02 7.8886e-01 1.5579e-01
7964.05 4.1327e-07 6.3506e-02 7.8886e-01 1.4763e-01
8450.53 8.8952e-07 1.1110e-01 7.5780e-01 1.3110e-01
8966.72 2.2003e-06 2.0692e-01 6.8439e-01 1.0869e-01
9514.44 4.9004e-06 3.3701e-01 5.7999e-01 8.3001e-02
10095.62 1.0416e-05 4.7326e-01 4.6694e-01 5.9797e-02
10712.30 1.8238e-05 5.8149e-01 3.7455e-01 4.3943e-02
11366.65 2.5913e-05 6.2994e-01 3.3273e-01 3.7307e-02
12061.10 3.0767e-05 6.6103e-01 3.0472e-01 3.4212e-02
12793.43 3.0818e-05 6.5541e-01 3.1010e-01 3.4464e-02
13528.61 3.5656e-05 6.4859e-01 3.1577e-01 3.5599e-02
14194.74 3.0636e-05 6.5636e-01 3.0655e-01 3.7058e-02
14757.77 2.1842e-05 6.0355e-01 3.5360e-01 4.2826e-02
15240.48 2.4354e-05 6.7108e-01 2.9758e-01 3.1315e-02
15646.99 3.5146e-05 7.0920e-01 2.7138e-01 1.9389e-02
15960.30 5.5126e-05 7.6531e-01 2.2394e-01 1.0690e-02
16187.41 7.6286e-05 7.6923e-01 2.2223e-01 8.4631e-03
16354.17 7.5840e-05 7.9157e-01 2.0098e-01 7.3757e-03
16484.18 4.8330e-05 7.5284e-01 2.3770e-01 9.4134e-03
16593.12 4.1355e-05 6.4520e-01 3.3985e-01 1.4915e-02
16691.99 4.0031e-05 6.8305e-01 3.0287e-01 1.4037e-02
16788.59 3.2659e-05 6.4679e-01 3.3485e-01 1.8324e-02
16888.37 3.6898e-05 5.8692e-01 3.9122e-01 2.1823e-02
16998.79 2.7637e-05 6.2593e-01 3.5274e-01 2.1297e-02
17146.37 1.4995e-05 4.1063e-01 5.5554e-01 3.3810e-02
17415.23 1.5852e-05 4.0949e-01 5.4936e-01 4.1127e-02
17888.12 9.0681e-06 3.0589e-01 6.2361e-01 7.0494e-02
18532.37 5.0976e-06 2.1054e-01 7.1754e-01 7.1919e-02
19260.76 4.6904e-06 1.8796e-01 7.3386e-01 7.8173e-02
20034.10 2.6848e-06 1.5219e-01 7.3255e-01 1.1526e-01
20838.00 2.1915e-06 1.4777e-01 7.2285e-01 1.2938e-01
21647.97 2.6615e-06 1.9438e-01 6.7613e-01 1.2949e-01
22447.94 1.2235e-06 1.0972e-01 7.1357e-01 1.7671e-01
23245.88 1.4175e-06 1.7939e-01 5.4434e-01 2.7627e-01
24052.47 1.1051e-06 1.4520e-01 6.0277e-01 2.5203e-01
24867.72 6.7900e-07 1.0637e-01 6.1002e-01 2.8360e-01
25698.86 7.6649e-07 1.1584e-01 5.6498e-01 3.1919e-01
26587.16 7.8240e-07 1.4313e-01 5.1577e-01 3.4110e-01
27637.54 6.9360e-07 1.7898e-01 4.4678e-01 3.7424e-01
28986.97 4.7112e-07 1.1508e-01 4.3575e-01 4.4917e-01
#TIME: 226.46
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 2.8233e-04 9.2430e-01 7.3238e-02 2.1785e-03
1919.29 2.4431e-04 9.3094e-01 6.6973e-02 1.8457e-03
2581.60 1.4677e-04 8.9825e-01 9.8059e-02 3.5467e-03
3084.17 1.0097e-04 8.3793e-01 1.5475e-01 7.2152e-03
3472.46 6.2425e-05 7.4280e-01 2.4263e-01 1.4507e-02
3909.64 3.9533e-05 6.6308e-01 3.1253e-01 2.4347e-02
4148.46 3.1173e-05 6.5681e-01 3.1735e-01 2.5810e-02
4670.75 2.9271e-05 6.7381e-01 3.0227e-01 2.3890e-02
4956.05 1.7155e-05 6.0051e-01 3.6587e-01 3.3608e-02
5258.79 8.1762e-06 4.0383e-01 5.3929e-01 5.6874e-02
5580.02 2.0893e-06 1.7094e-01 7.3666e-01 9.2393e-02
5920.87 7.5023e-07 7.9763e-02 8.0160e-01 1.1864e-01
6282.54 5.0499e-07 6.3364e-02 8.0319e-01 1.3344e-01
6666.30 4.0642e-07 5.7871e-02 8.0474e-01 1.3739e-01
7073.50 3.9269e-07 5.7750e-02 8.0165e-01 1.4059e-01
7505.58 3.4598e-07 5.4448e-02 7.9515e-01 1.5040e-01
7964.05 4.5488e-07 6.7407e-02 7.8668e-01 1.4591e-01
8450.53 9.3925e-07 1.1249e-01 7.5763e-01 1.2989e-01
8966.72 2.1982e-06 2.0600e-01 6.8601e-01 1.0798e-01
9514.44 4.8074e-06 3.4329e-01 5.7461e-01 8.2094e-02
10095.62 1.0555e-05 4.8156e-01 4.5931e-01 5.9124e-02
10712.30 1.7511e-05 5.7295e-01 3.8218e-01 4.4849e-02
11366.65 2.4787e-05 6.3647e-01 3.2722e-01 3.6291e-02
12061.10 2.8813e-05 6.4414e-01 3.2063e-01 3.5197e-02
12793.43 2.9727e-05 6.5757e-01 3.0811e-01 3.4298e-02
13528.61 3.2585e-05 6.7276e-01 2.9366e-01 3.3549e-02
14194.74 2.7585e-05 6.2269e-01 3.3796e-01 3.9317e-02
14757.77 2.7060e-05 6.4018e-01 3.1957e-01 4.0222e-02
15240.48 2.5269e-05 6.5392e-01 3.1433e-01 3.1724e-02
15646.99 3.8075e-05 7.1069e-01 2.7005e-01 1.9228e-02
15960.30 6.4825e-05 7.6646e-01 2.2343e-01 1.0047e-02
16187.41 7.4147e-05 7.8456e-01 2.0761e-01 7.7585e-03
16354.17 8.7714e-05 7.8412e-01 2.0844e-01 7.3558e-03
16484.18 5.5269e-05 7.6036e-01 2.3072e-01 8.8678e-03
16593.12 5.3474e-05 7.1551e-01 2.7245e-01 1.1983e-02
16691.99 3.6884e-05 6.8791e-01 2.9709e-01 1.4966e-02
16788.59 4.8031e-05 6.6659e-01 3.1668e-01 1.6681e-02
16888.37 3.3495e-05 6.2966e-01 3.5227e-01 1.8039e-02
16998.79 2.5416e-05 5.0282e-01 4.7136e-01 2.5790e-02
17146.37 2.0131e-05 4.8794e-01 4.8251e-01 2.9532e-02
17415.23 1.5217e-05 4.0973e-01 5.4949e-01 4.0766e-02
17888.12 1.0130e-05 3.2142e-01 6.2593e-01 5.2635e-02
18532.37 5.8999e-06 2.2685e-01 6.8635e-01 8.6797e-02
19260.76 3.8161e-06 1.6609e-01 7.2262e-01 1.1129e-01
20034.10 3.5707e-06 1.9964e-01 7.0034e-01 1.0001e-01
20838.00 2.0752e-06 1.4144e-01 7.3732e-01 1.2124e-01
21647.97 2.3763e-06 1.6281e-01 6.9547e-01 1.4171e-01
22447.94 1.2585e-06 1.1325e-01 7.0674e-01 1.8001e-01
23245.88 1.4450e-06 1.5620e-01 6.3138e-01 2.1241e-01
24052.47 1.3545e-06 1.9661e-01 5.7186e-01 2.3152e-01
24867.72 1.7321e-06 2.7913e-01 4.8465e-01 2.3622e-01
25698.86 9.7502e-07 1.5271e-01 5.0866e-01 3.3863e-01
26587.16 4.0219e-07 6.5755e-02 5.3771e-01 3.9653e-01
27637.54 4.3251e-07 8.8039e-02 5.2751e-01 3.8445e-01
28986.97 3.3294e-07 8.8357e-02 4.5446e-01 4.5718e-01
#TIME: 229.71
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 2.6707e-04 9.2709e-01 7.0575e-02 2.0691e-03
1919.29 1.5913e-04 8.9136e-01 1.0534e-01 3.1403e-03
2581.60 1.4934e-04 8.9862e-01 9.7725e-02 3.5029e-03
3084.17 9.6102e-05 8.3470e-01 1.5782e-01 7.3866e-03
3472.46 6.7369e-05 7.4527e-01 2.4033e-01 1.4325e-02
3909.64 4.4081e-05 6.6225e-01 3.1348e-01 2.4229e-02
4148.46 3.2443e-05 6.5858e-01 3.1583e-01 2.5556e-02
4670.75 2.8188e-05 6.6597e-01 3.0966e-01 2.4338e-02
4956.05 1.7712e-05 5.8837e-01 3.7851e-01 3.3102e-02
5258.79 8.1123e-06 3.9331e-01 5.4780e-01 5.8885e-02
5580.02 2.3521e-06 1.8280e-01 7.2561e-01 9.1590e-02
5920.87 7.9174e-07 8.2318e-02 8.0052e-01 1.1717e-01
6282.54 5.0940e-07 6.2773e-02 8.0505e-01 1.3217e-01
6666.30 4.1875e-07 5.6089e-02 8.0407e-01 1.3984e-01
7073.50 4.0198e-07 5.6263e-02 7.9830e-01 1.4544e-01
7505.58 3.8449e-07 5.6274e-02 7.8935e-01 1.5437e-01
7964.05 4.8646e-07 6.9095e-02 7.8227e-01 1.4863e-01
8450.53 9.9657e-07 1.1422e-01 7.5332e-01 1.3245e-01
8966.72 2.1669e-06 2.0408e-01 6.8917e-01 1.0675e-01
9514.44 4.6767e-06 3.4144e-01 5.7455e-01 8.4003e-02
10095.62 1.0070e-05 4.7752e-01 4.6246e-01 6.0007e-02
10712.30 1.6904e-05 5.8450e-01 3.7169e-01 4.3784e-02
11366.65 2.4385e-05 6.2584e-01 3.3736e-01 3.6782e-02
12061.10 2.6574e-05 6.5381e-01 3.1170e-01 3.4462e-02
12793.43 2.9613e-05 6.6249e-01 3.0401e-01 3.3475e-02
13528.61 3.2478e-05 6.7046e-01 2.9599e-01 3.3515e-02
14194.74 2.5459e-05 6.3657e-01 3.2456e-01 3.8837e-02
14757.77 2.6951e-05 6.2995e-01 3.3022e-01 3.9808e-02
15240.48 2.8957e-05 6.7961e-01 2.9066e-01 2.9702e-02
15646.99 4.3790e-05 7.5379e-01 2.2959e-01 1.6581e-02
15960.30 7.1059e-05 7.7638e-01 2.1402e-01 9.5292e-03
16187.41 9.0146e-05 8.0528e-01 1.8752e-01 7.1126e-03
16354.17 8.2490e-05 7.8032e-01 2.1188e-01 7.7135e-03
16484.18 5.6705e-05 7.3413e-01 2.5565e-01 1.0161e-02
16593.12 5.4832e-05 7.0301e-01 2.8460e-01 1.2335e-02
16691.99 4.0613e-05 6.9948e-01 2.8631e-01 1.4166e-02
16788.59 3.6618e-05 6.0717e-01 3.7214e-01 2.0660e-02
16888.37 3.3734e-05 5.7716e-01 4.0161e-01 2.1203e-02
16998.79 2.5321e-05 5.4919e-01 4.2601e-01 2.4769e-02
17146.37 2.3296e-05 4.9261e-01 4.7691e-01 3.0465e-02
17415.23 1.5677e-05 4.1776e-01 5.4468e-01 3.7542e-02
17888.12 1.0402e-05 3.1025e-01 6.3621e-01 5.3526e-02
18532.37 6.4586e-06 2.5168e-01 6.7287e-01 7.5441e-02
19260.76 4.6245e-06 2.0471e-01 7.1000e-01 8.5290e-02
20034.10 4.3556e-06 2.4659e-01 6.5053e-01 1.0287e-01
20838.00 4.0412e-06 2.4558e-01 6.1477e-01 1.3965e-01
21647.97 1.8533e-06 1.3875e-01 7.0400e-01 1.5725e-01
22447.94 2.7343e-06 2.5459e-01 5.9889e-01 1.4651e-01
23245.88 2.3753e-06 2.5748e-01 5.6089e-01 1.8164e-01
24052.47 1.8966e-06 2.5217e-01 5.3842e-01 2.0942e-01
24867.72 2.5968e-06 3.3396e-01 4.4547e-01 2.2056e-01
25698.86 1.1942e-06 1.7313e-01 4.7775e-01 3.4912e-01
26587.16 8.8833e-07 1.4987e-01 5.0229e-01 3.4784e-01
27637.54 4.7397e-07 1.0369e-01 4.7543e-01 4.2088e-01
28986.97 5.1746e-07 1.3444e-01 4.3309e-01 4.3247e-01
#TIME: 233.01
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 3.1129e-04 9.3446e-01 6.3430e-02 1.8026e-03
1919.29 7.5257e-04 9.2442e-01 7.2775e-02 2.0497e-03
2581.60 1.4817e-04 8.9772e-01 9.8626e-02 3.5082e-03
3084.17 1.0265e-04 8.3419e-01 1.5836e-01 7.3416e-03
3472.46 6.3320e-05 7.4462e-01 2.4105e-01 1.4269e-02
3909.64 4.0631e-05 6.6413e-01 3.1172e-01 2.4104e-02
4148.46 3.2417e-05 6.5824e-01 3.1640e-01 2.5323e-02
4670.75 2.9970e-05 6.6628e-01 3.0975e-01 2.3941e-02
4956.05 1.7307e-05 5.9410e-01 3.7168e-01 3.4198e-02
5258.79 7.7205e-06 3.9878e-01 5.4368e-01 5.7533e-02
5580.02 2.5749e-06 1.8883e-01 7.2114e-01 9.0031e-02
5920.87 8.7785e-07 8.6462e-02 7.9925e-01 1.1429e-01
6282.54 5.3285e-07 6.5964e-02 8.0200e-01 1.3204e-01
6666.30 4.2627e-07 5.6101e-02 8.0403e-01 1.3987e-01
7073.50 3.8932e-07 5.3300e-02 7.9969e-01 1.4701e-01
7505.58 3.7657e-07 5.4834e-02 7.9124e-01 1.5393e-01
7964.05 4.9707e-07 7.0112e-02 7.7818e-01 1.5171e-01
8450.53 9.2926e-07 1.0311e-01 7.6606e-01 1.3083e-01
8966.72 2.2111e-06 2.0895e-01 6.8474e-01 1.0630e-01
9514.44 4.8693e-06 3.2965e-01 5.8560e-01 8.4746e-02
10095.62 1.0261e-05 4.7549e-01 4.6476e-01 5.9736e-02
10712.30 1.8189e-05 5.9480e-01 3.6222e-01 4.2963e-02
11366.65 2.3432e-05 6.1237e-01 3.4971e-01 3.7894e-02
12061.10 2.6625e-05 6.4226e-01 3.2207e-01 3.5643e-02
12793.43 2.8111e-05 6.6324e-01 3.0383e-01 3.2899e-02
13528.61 3.4689e-05 6.5209e-01 3.1344e-01 3.4430e-02
14194.74 2.6310e-05 6.5378e-01 3.0971e-01 3.6490e-02
14757.77 2.3360e-05 6.4133e-01 3.1937e-01 3.9277e-02
15240.48 2.9963e-05 6.7776e-01 2.9324e-01 2.8970e-02
15646.99 3.9786e-05 7.4693e-01 2.3649e-01 1.6548e-02
15960.30 7.5074e-05 8.0940e-01 1.8226e-01 8.2675e-03
16187.41 7.8008e-05 8.2253e-01 1.7082e-01 6.5673e-03
16354.17 8.7874e-05 7.9089e-01 2.0191e-01 7.1076e-03
16484.18 7.1468e-05 7.9494e-01 1.9746e-01 7.5299e-03
16593.12 6.0645e-05 6.9975e-01 2.8787e-01 1.2323e-02
16691.99 3.7040e-05 6.3571e-01 3.4760e-01 1.6648e-02
16788.59 5.8997e-05 6.6026e-01 3.2310e-01 1.6581e-02
16888.37 3.7353e-05 5.8959e-01 3.8935e-01 2.1024e-02
16998.79 2.6338e-05 4.8349e-01 4.8910e-01 2.7376e-02
17146.37 2.7757e-05 5.5549e-01 4.1785e-01 2.6628e-02
17415.23 1.8879e-05 4.7654e-01 4.8922e-01 3.4226e-02
17888.12 1.0791e-05 3.8298e-01 5.6812e-01 4.8890e-02
18532.37 7.3296e-06 2.9345e-01 6.4329e-01 6.3255e-02
19260.76 3.6998e-06 1.6514e-01 7.4857e-01 8.6289e-02
20034.10 4.7171e-06 2.2399e-01 6.6674e-01 1.0926e-01
20838.00 3.6316e-06 2.0746e-01 6.7848e-01 1.1406e-01
21647.97 2.3862e-06 1.5862e-01 7.0644e-01 1.3494e-01
22447.94 1.7978e-06 1.4709e-01 5.9782e-01 2.5509e-01
23245.88 1.1236e-06 1.0999e-01 6.7449e-01 2.1552e-01
24052.47 2.0290e-06 2.6783e-01 5.2087e-01 2.1130e-01
24867.72 1.8428e-06 2.9736e-01 4.6817e-01 2.3446e-01
25698.86 1.1384e-06 1.7834e-01 4.6435e-01 3.5731e-01
26587.16 4.7091e-07 9.4506e-02 5.4111e-01 3.6438e-01
27637.54 4.8248e-07 9.8049e-02 4.4108e-01 4.6087e-01
28986.97 2.4724e-07 5.9588e-02 4.6816e-01 4.7225e-01
#TIME: 236.36
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 3.1224e-04 9.3363e-01 6.4226e-02 1.8279e-03
1919.29 9.6870e-04 9.2531e-01 7.1681e-02 2.0356e-03
2581.60 1.5880e-04 9.0142e-01 9.5037e-02 3.3884e-03
3084.17 1.0623e-04 8.4123e-01 1.5160e-01 7.0623e-03
3472.46 6.4707e-05 7.4457e-01 2.4117e-01 1.4201e-02
3909.64 3.6391e-05 6.5968e-01 3.1604e-01 2.4243e-02
4148.46 3.5303e-05 6.6418e-01 3.1078e-01 2.5004e-02
4670.75 3.0728e-05 6.7282e-01 3.0349e-01 2.3660e-02
4956.05 1.9281e-05 6.0863e-01 3.5913e-01 3.2224e-02
5258.79 8.7203e-06 3.9821e-01 5.4378e-01 5.8005e-02
5580.02 2.5851e-06 1.8637e-01 7.2227e-01 9.1360e-02
5920.87 9.9687e-07 9.7988e-02 7.8740e-01 1.1461e-01
6282.54 5.4432e-07 6.4978e-02 8.0060e-01 1.3442e-01
6666.30 4.3622e-07 5.6474e-02 8.0337e-01 1.4016e-01
7073.50 3.8353e-07 5.2327e-02 8.0245e-01 1.4522e-01
7505.58 3.8513e-07 5.5813e-02 7.8815e-01 1.5604e-01
7964.05 4.9919e-07 6.9019e-02 7.8014e-01 1.5084e-01
8450.53 1.0296e-06 1.1027e-01 7.5964e-01 1.3009e-01
8966.72 2.3530e-06 2.0178e-01 6.8990e-01 1.0832e-01
9514.44 4.9750e-06 3.3332e-01 5.8207e-01 8.4597e-02
10095.62 1.1241e-05 4.8202e-01 4.5862e-01 5.9343e-02
10712.30 1.8506e-05 5.9124e-01 3.6579e-01 4.2949e-02
11366.65 2.4088e-05 6.2550e-01 3.3766e-01 3.6816e-02
12061.10 2.7123e-05 6.4959e-01 3.1594e-01 3.4437e-02
12793.43 3.1845e-05 6.7281e-01 2.9447e-01 3.2689e-02
13528.61 3.0680e-05 6.5947e-01 3.0646e-01 3.4036e-02
14194.74 2.8289e-05 6.5433e-01 3.0912e-01 3.6516e-02
14757.77 2.6601e-05 6.7369e-01 2.9073e-01 3.5555e-02
15240.48 2.8712e-05 6.8561e-01 2.8557e-01 2.8791e-02
15646.99 4.9409e-05 7.2453e-01 2.5761e-01 1.7820e-02
15960.30 7.2442e-05 7.8385e-01 2.0738e-01 8.7032e-03
16187.41 8.0409e-05 8.0488e-01 1.8842e-01 6.6230e-03
16354.17 9.4237e-05 8.0068e-01 1.9250e-01 6.7251e-03
16484.18 6.6676e-05 7.2606e-01 2.6505e-01 8.8224e-03
16593.12 7.3291e-05 6.9930e-01 2.8860e-01 1.2030e-02
16691.99 3.3400e-05 7.1061e-01 2.7585e-01 1.3507e-02
16788.59 7.1387e-05 7.6078e-01 2.2613e-01 1.3020e-02
16888.37 5.9271e-05 6.2305e-01 3.5939e-01 1.7506e-02
16998.79 3.0304e-05 5.6124e-01 4.0924e-01 2.9494e-02
17146.37 3.3360e-05 6.1342e-01 3.6344e-01 2.3108e-02
17415.23 1.9766e-05 4.1239e-01 5.5092e-01 3.6674e-02
17888.12 1.3758e-05 4.0726e-01 5.4609e-01 4.6629e-02
18532.37 7.0694e-06 2.5918e-01 6.7247e-01 6.8340e-02
19260.76 6.5171e-06 2.6195e-01 6.6029e-01 7.7755e-02
20034.10 4.1917e-06 2.2452e-01 6.8073e-01 9.4750e-02
20838.00 4.9055e-06 2.6683e-01 6.2929e-01 1.0388e-01
21647.97 3.4693e-06 2.4532e-01 6.2716e-01 1.2752e-01
22447.94 3.5785e-06 2.6134e-01 5.4790e-01 1.9075e-01
23245.88 2.3895e-06 2.2584e-01 5.1672e-01 2.5744e-01
24052.47 1.6685e-06 1.8537e-01 5.8936e-01 2.2526e-01
24867.72 7.1714e-07 8.7718e-02 5.6620e-01 3.4608e-01
25698.86 7.3367e-07 1.2289e-01 5.1543e-01 3.6167e-01
26587.16 4.7617e-07 9.2984e-02 5.6182e-01 3.4519e-01
27637.54 2.2717e-07 5.4925e-02 5.3242e-01 4.1266e-01
28986.97 2.3066e-07 6.7640e-02 4.6735e-01 4.6501e-01
#TIME: 239.76
#NVEL 78
#vel_mid[km/s] si0 si1 si2 si3
1060.83 4.2555e-04 9.3120e-01 6.6478e-02 1.8927e-03
1919.29 1.1547e-03 9.2789e-01 6.9023e-02 1.9339e-03
2581.60 1.6437e-04 9.0232e-01 9.4191e-02 3.3277e-03
3084.17 1.0512e-04 8.4533e-01 1.4775e-01 6.8142e-03
3472.46 6.7102e-05 7.5285e-01 2.3330e-01 1.3778e-02
