#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3
67870.77 4.1074e-16 3.2541e-09 1.5160e-04 9.9985e-01
68864.47 2.0368e-16 7.8743e-09 2.4769e-04 9.9975e-01
69459.55 1.8418e-16 6.7261e-09 2.2891e-04 9.9977e-01
69744.99 3.3616e-16 6.2109e-09 2.1985e-04 9.9978e-01
69888.26 3.9157e-16 5.9655e-09 2.1537e-04 9.9978e-01
69959.62 3.0218e-16 5.8476e-09 2.1325e-04 9.9979e-01
69991.15 2.6794e-16 5.7927e-09 2.1230e-04 9.9979e-01
69999.53 2.8846e-16 5.7909e-09 2.1222e-04 9.9979e-01
#TIME: 239.76
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3
425.78 4.9429e-03 8.7039e-01 1.2263e-01 2.0391e-03
857.79 3.6476e-03 8.7554e-01 1.1880e-01 2.0082e-03
878.44 1.1254e-02 8.6881e-01 1.1803e-01 1.9086e-03
917.72 5.8493e-03 8.6019e-01 1.3175e-01 2.2144e-03
973.04 6.6903e-03 8.6498e-01 1.2621e-01 2.1124e-03
1034.98 4.7969e-03 8.6874e-01 1.2436e-01 2.0997e-03
1099.97 5.4538e-03 8.6741e-01 1.2502e-01 2.1210e-03
1169.04 2.2608e-03 8.7248e-01 1.2318e-01 2.0779e-03
1242.44 4.0858e-03 8.6538e-01 1.2833e-01 2.2055e-03
1320.45 4.8555e-03 8.6994e-01 1.2316e-01 2.0375e-03
1403.37 5.7612e-03 8.7516e-01 1.1722e-01 1.8548e-03
1491.49 7.6436e-03 8.8000e-01 1.1065e-01 1.7060e-03
1585.14 6.4546e-03 8.7750e-01 1.1429e-01 1.7550e-03
1684.67 8.4940e-03 8.7699e-01 1.1278e-01 1.7381e-03
1790.45 7.5448e-03 8.7661e-01 1.1405e-01 1.7872e-03
1902.87 4.8356e-03 8.7436e-01 1.1888e-01 1.9309e-03
2022.36 3.6763e-03 8.6932e-01 1.2488e-01 2.1332e-03
2149.34 1.0397e-03 8.7149e-01 1.2535e-01 2.1236e-03
2284.30 1.0262e-03 8.6230e-01 1.3421e-01 2.4653e-03
2427.74 3.4721e-03 8.4821e-01 1.4536e-01 2.9581e-03
2580.18 3.8548e-04 8.4702e-01 1.4954e-01 3.0579e-03
2742.19 3.5107e-04 8.3541e-01 1.6078e-01 3.4566e-03
2914.37 3.8891e-04 8.2905e-01 1.6686e-01 3.7065e-03
3097.37 4.5045e-04 8.2248e-01 1.7324e-01 3.8289e-03
3291.85 5.1313e-04 8.0851e-01 1.8687e-01 4.1112e-03
3498.55 8.0778e-04 8.0644e-01 1.8905e-01 3.7081e-03
3718.23 9.7065e-03 8.4204e-01 1.4604e-01 2.2184e-03
3951.70 5.4189e-02 8.2439e-01 1.1981e-01 1.6190e-03
4199.83 4.0560e-02 8.1514e-01 1.4199e-01 2.3057e-03
4463.54 5.0003e-02 7.9268e-01 1.5438e-01 2.9390e-03
4743.81 5.8501e-02 7.8627e-01 1.5220e-01 3.0366e-03
5041.68 6.8204e-02 7.8591e-01 1.4303e-01 2.8536e-03
5358.25 7.6633e-02 7.8125e-01 1.3939e-01 2.7268e-03
5694.70 7.4710e-02 7.8098e-01 1.4142e-01 2.8847e-03
6052.28 7.4041e-02 7.8664e-01 1.3663e-01 2.6875e-03
6432.31 8.1294e-02 7.8493e-01 1.3128e-01 2.4944e-03
6836.20 7.9427e-02 7.8158e-01 1.3627e-01 2.7262e-03
7265.45 8.6363e-02 7.8265e-01 1.2856e-01 2.4326e-03
7721.65 8.8269e-02 7.8628e-01 1.2319e-01 2.2624e-03
8206.56 9.2991e-02 7.8016e-01 1.2454e-01 2.3151e-03
8717.73 1.0224e-01 7.8245e-01 1.1341e-01 1.9031e-03
9214.74 1.1976e-01 7.7855e-01 1.0015e-01 1.5404e-03
9629.11 1.2596e-01 7.7674e-01 9.5968e-02 1.3379e-03
9954.11 1.2421e-01 7.7859e-01 9.5904e-02 1.3001e-03
10245.64 1.3476e-01 7.7192e-01 9.2163e-02 1.1608e-03
10541.49 1.3039e-01 7.7900e-01 8.9562e-02 1.0520e-03
10839.94 1.3151e-01 7.8386e-01 8.3806e-02 8.2316e-04
11119.11 1.6248e-01 7.6669e-01 7.0233e-02 5.9077e-04
11355.83 1.4533e-01 7.9745e-01 5.6807e-02 4.0828e-04
11539.81 1.6893e-01 7.8624e-01 4.4574e-02 2.6367e-04
11677.16 1.4271e-01 8.1556e-01 4.1528e-02 1.9937e-04
11784.05 1.6350e-01 8.0041e-01 3.5914e-02 1.7045e-04
11875.85 1.6671e-01 7.9715e-01 3.5968e-02 1.6680e-04
11963.37 1.1428e-01 8.4305e-01 4.2462e-02 2.0605e-04
12055.39 7.4997e-02 8.7590e-01 4.8827e-02 2.7995e-04
12170.41 8.0949e-02 8.6391e-01 5.4813e-02 3.2548e-04
12360.89 2.3468e-03 9.3176e-01 6.5486e-02 4.0761e-04
12670.46 6.6795e-04 9.0812e-01 9.0524e-02 6.8867e-04
13075.34 3.0215e-04 8.4909e-01 1.4928e-01 1.3263e-03
13530.52 2.1609e-04 7.8305e-01 2.1449e-01 2.2468e-03
14012.75 1.6494e-04 7.2212e-01 2.7459e-01 3.1259e-03
14508.81 1.5028e-04 6.9631e-01 2.9949e-01 4.0489e-03
15002.30 1.0992e-04 5.3229e-01 4.5974e-01 7.8575e-03
15475.29 2.2202e-04 7.6652e-01 2.2962e-01 3.6420e-03
15923.68 1.4933e-04 6.5713e-01 3.3702e-01 5.7028e-03
16355.64 1.7045e-04 7.4964e-01 2.4599e-01 4.1991e-03
16776.27 1.5319e-04 7.6360e-01 2.3226e-01 3.9839e-03
17183.14 1.8381e-04 7.4004e-01 2.5547e-01 4.3054e-03
17580.45 1.8095e-04 5.3286e-01 4.5994e-01 7.0112e-03
17990.34 1.4200e-04 6.4003e-01 3.5327e-01 6.5653e-03
18458.06 9.1734e-05 4.2458e-01 5.6479e-01 1.0545e-02
19084.69 1.4002e-04 5.2533e-01 4.6455e-01 9.9847e-03
19999.79 7.9337e-05 5.2380e-01 4.6063e-01 1.5498e-02
21193.46 8.8067e-06 9.6278e-02 8.5522e-01 4.8497e-02
22528.72 1.1802e-05 2.1476e-01 7.1467e-01 7.0553e-02
23943.32 5.8069e-06 1.1865e-01 7.8667e-01 9.4671e-02
25446.74 1.2530e-06 6.5176e-02 7.6595e-01 1.6887e-01
27044.57 1.5831e-06 8.1591e-02 7.2839e-01 1.9002e-01
28744.18 1.4208e-06 1.3107e-01 5.7760e-01 2.9132e-01
30520.16 5.1518e-07 7.2246e-02 5.3661e-01 3.9114e-01
32243.50 3.5581e-07 4.8269e-02 4.5329e-01 4.9844e-01
33773.01 1.8407e-07 3.5077e-02 4.0823e-01 5.5669e-01
35108.48 7.1268e-08 2.1989e-02 3.4455e-01 6.3346e-01
36326.30 2.3339e-08 1.2273e-02 2.7339e-01 7.1433e-01
37486.70 1.0102e-08 6.6139e-03 2.0976e-01 7.8363e-01
38628.25 4.2114e-09 3.6561e-03 1.6063e-01 8.3571e-01
39768.62 1.4553e-09 2.0541e-03 1.2290e-01 8.7504e-01
40915.31 4.9941e-10 1.1485e-03 9.3291e-02 9.0556e-01
42074.51 2.8398e-10 6.9595e-04 7.3269e-02 9.2603e-01
43252.44 1.7765e-10 3.8361e-04 5.4809e-02 9.4481e-01
44454.05 7.2943e-11 2.0985e-04 4.0752e-02 9.5904e-01
45683.04 3.7748e-11 1.1398e-04 3.0132e-02 9.6975e-01
46941.68 1.3689e-11 6.1511e-05 2.2179e-02 9.7776e-01
48230.81 5.2728e-12 3.3071e-05 1.6280e-02 9.8369e-01
49550.29 1.9217e-12 1.7769e-05 1.1934e-02 9.8805e-01
50899.37 1.0232e-12 9.5473e-06 8.7485e-03 9.9124e-01
52276.86 4.3490e-13 5.1405e-06 6.4134e-03 9.9358e-01
53681.16 2.3800e-13 2.7773e-06 4.7094e-03 9.9529e-01
55110.21 1.3167e-13 1.5082e-06 3.4672e-03 9.9653e-01
56561.17 1.0667e-13 8.2336e-07 2.5590e-03 9.9744e-01
58030.00 1.1859e-13 4.5350e-07 1.8972e-03 9.9810e-01
59510.42 2.0242e-14 2.5235e-07 1.4136e-03 9.9859e-01
60993.45 3.1841e-15 1.4264e-07 1.0613e-03 9.9894e-01
62466.44 1.2055e-15 8.1976e-08 8.0344e-04 9.9920e-01
63912.69 5.7081e-16 4.8273e-08 6.1567e-04 9.9938e-01
65311.62 3.1925e-16 2.9228e-08 4.7849e-04 9.9952e-01
66639.26 1.6364e-16 1.8396e-08 3.7918e-04 9.9962e-01
67870.77 4.3286e-17 5.3204e-09 1.9657e-04 9.9980e-01
68864.47 4.1964e-18 1.3207e-09 9.1034e-05 9.9991e-01
69459.55 1.3512e-17 1.0941e-09 8.1287e-05 9.9992e-01
69744.99 2.7013e-18 9.9992e-10 7.7235e-05 9.9992e-01
69888.26 7.3186e-18 9.5282e-10 7.4999e-05 9.9993e-01
69959.62 6.0834e-18 9.3050e-10 7.3962e-05 9.9993e-01
69991.15 4.6122e-18 9.2008e-10 7.3434e-05 9.9993e-01
69999.53 4.3554e-16 9.1917e-10 7.3370e-05 9.9993e-01
#TIME: 243.21
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3
425.78 5.2960e-03 8.7362e-01 1.1916e-01 1.9251e-03
857.79 1.0876e-02 8.6443e-01 1.2255e-01 2.1407e-03
878.44 3.5284e-02 8.4660e-01 1.1611e-01 2.0096e-03
917.72 7.3735e-03 8.7056e-01 1.2009e-01 1.9774e-03
973.04 3.5033e-03 8.7856e-01 1.1604e-01 1.9021e-03
1034.98 6.7515e-03 8.7095e-01 1.2036e-01 1.9410e-03
1099.97 4.5087e-03 8.6632e-01 1.2702e-01 2.1429e-03
1169.04 5.5527e-03 8.7081e-01 1.2166e-01 1.9770e-03
1242.44 6.5420e-03 8.7012e-01 1.2134e-01 1.9947e-03
1320.45 5.2270e-03 8.7229e-01 1.2050e-01 1.9903e-03
1403.37 7.2614e-03 8.7452e-01 1.1639e-01 1.8350e-03
1491.49 7.5192e-03 8.8073e-01 1.1009e-01 1.6599e-03
1585.14 7.9730e-03 8.7898e-01 1.1134e-01 1.7003e-03
1684.67 7.6818e-03 8.7982e-01 1.1085e-01 1.6505e-03
1790.45 7.0331e-03 8.8012e-01 1.1117e-01 1.6859e-03
1902.87 4.8729e-03 8.7496e-01 1.1828e-01 1.8868e-03
2022.36 3.7933e-03 8.7104e-01 1.2308e-01 2.0846e-03
2149.34 7.2111e-04 8.5338e-01 1.4327e-01 2.6268e-03
2284.30 8.9489e-04 8.6366e-01 1.3301e-01 2.4323e-03
2427.74 1.5461e-03 8.5436e-01 1.4133e-01 2.7588e-03
2580.18 4.0264e-04 8.4852e-01 1.4807e-01 3.0014e-03
2742.19 3.8012e-04 8.3624e-01 1.5996e-01 3.4252e-03
2914.37 3.8734e-04 8.2846e-01 1.6745e-01 3.7022e-03
3097.37 4.6865e-04 8.2006e-01 1.7561e-01 3.8570e-03
3291.85 5.5966e-04 8.0556e-01 1.8972e-01 4.1608e-03
3498.55 8.2898e-04 8.0705e-01 1.8842e-01 3.6961e-03
3718.23 9.6432e-03 8.4264e-01 1.4552e-01 2.2064e-03
3951.70 5.4370e-02 8.2439e-01 1.1965e-01 1.5885e-03
4199.83 4.0373e-02 8.1295e-01 1.4434e-01 2.3390e-03
4463.54 5.1296e-02 7.8962e-01 1.5613e-01 2.9525e-03
4743.81 6.1020e-02 7.8285e-01 1.5307e-01 3.0604e-03
5041.68 6.5251e-02 7.9146e-01 1.4050e-01 2.7812e-03
5358.25 7.7550e-02 7.8261e-01 1.3713e-01 2.7117e-03
5694.70 7.6906e-02 7.8250e-01 1.3793e-01 2.6673e-03
6052.28 7.9544e-02 7.8505e-01 1.3288e-01 2.5248e-03
6432.31 8.2911e-02 7.8547e-01 1.2915e-01 2.4685e-03
6836.20 8.6032e-02 7.7866e-01 1.3273e-01 2.5757e-03
7265.45 8.2024e-02 7.8422e-01 1.3120e-01 2.5568e-03
7721.65 9.7667e-02 7.7748e-01 1.2259e-01 2.2605e-03
8206.56 9.7424e-02 7.8054e-01 1.1990e-01 2.1387e-03
8717.73 1.0670e-01 7.8057e-01 1.1089e-01 1.8462e-03
9214.74 1.1659e-01 7.8054e-01 1.0134e-01 1.5360e-03
9629.11 1.2216e-01 7.8183e-01 9.4685e-02 1.3277e-03
9954.11 1.3893e-01 7.6706e-01 9.2824e-02 1.1815e-03
10245.64 1.3268e-01 7.7450e-01 9.1675e-02 1.1431e-03
10541.49 1.2772e-01 7.8496e-01 8.6319e-02 1.0011e-03
10839.94 1.3741e-01 7.8171e-01 8.0110e-02 7.7022e-04
11119.11 1.8019e-01 7.5624e-01 6.3029e-02 5.4521e-04
11355.83 1.5037e-01 7.8912e-01 6.0081e-02 4.2091e-04
11539.81 1.6575e-01 7.8941e-01 4.4581e-02 2.5395e-04
11677.16 1.5925e-01 8.0031e-01 4.0239e-02 2.0421e-04
11784.05 1.5752e-01 8.0603e-01 3.6274e-02 1.7438e-04
11875.85 1.6149e-01 8.0183e-01 3.6505e-02 1.7267e-04
11963.37 1.1657e-01 8.4452e-01 3.8724e-02 1.8712e-04
12055.39 8.4416e-02 8.6126e-01 5.4030e-02 2.9028e-04
12170.41 1.0285e-01 8.4433e-01 5.2514e-02 3.0606e-04
12360.89 2.7509e-03 9.3176e-01 6.5108e-02 3.8316e-04
12670.46 6.2438e-04 8.9639e-01 1.0222e-01 7.6719e-04
13075.34 3.9087e-04 8.4381e-01 1.5443e-01 1.3763e-03
13530.52 3.8607e-04 8.1471e-01 1.8305e-01 1.8619e-03
14012.75 2.8308e-04 7.7662e-01 2.2045e-01 2.6452e-03
14508.81 2.0106e-04 7.2338e-01 2.7277e-01 3.6483e-03
15002.30 2.7180e-04 8.5790e-01 1.3962e-01 2.2159e-03
15475.29 1.9873e-04 7.1627e-01 2.7967e-01 3.8627e-03
15923.68 1.8034e-04 7.1882e-01 2.7655e-01 4.4423e-03
16355.64 1.6401e-04 7.0925e-01 2.8571e-01 4.8711e-03
16776.27 9.6397e-05 4.9308e-01 4.9836e-01 8.4599e-03
17183.14 1.8542e-04 8.1065e-01 1.8596e-01 3.1983e-03
17580.45 1.6587e-04 5.9717e-01 3.9679e-01 5.8728e-03
17990.34 1.6387e-04 7.3290e-01 2.6248e-01 4.4548e-03
18458.06 1.1685e-04 4.3023e-01 5.5885e-01 1.0805e-02
19084.69 1.6576e-04 6.2960e-01 3.6191e-01 8.3320e-03
19999.79 1.4896e-04 6.0684e-01 3.8033e-01 1.2688e-02
21193.46 2.9278e-05 2.4089e-01 7.1467e-01 4.4410e-02
22528.72 2.8411e-05 4.4022e-01 5.1676e-01 4.2993e-02
23943.32 7.5464e-06 1.3791e-01 7.6472e-01 9.7356e-02
25446.74 1.1600e-05 3.3870e-01 5.4945e-01 1.1184e-01
27044.57 6.2982e-06 2.7040e-01 5.2099e-01 2.0860e-01
28744.18 1.1461e-07 1.2509e-02 6.4493e-01 3.4256e-01
30520.16 4.1927e-07 5.5584e-02 5.1339e-01 4.3102e-01
32243.50 2.6631e-07 4.9138e-02 4.5567e-01 4.9519e-01
33773.01 1.6918e-07 3.5889e-02 4.1096e-01 5.5315e-01
35108.48 8.5042e-08 2.2569e-02 3.4755e-01 6.2988e-01
36326.30 2.9572e-08 1.2648e-02 2.7618e-01 7.1117e-01
37486.70 1.0551e-08 6.8176e-03 2.1213e-01 7.8106e-01
38628.25 4.0427e-09 3.7789e-03 1.6282e-01 8.3340e-01
39768.62 1.7684e-09 2.1283e-03 1.2477e-01 8.7310e-01
40915.31 7.5466e-10 1.1933e-03 9.4843e-02 9.0396e-01
42074.51 3.2312e-10 7.2469e-04 7.4570e-02 9.2471e-01
43252.44 1.1930e-10 3.9954e-04 5.5813e-02 9.4379e-01
44454.05 5.0542e-11 2.1881e-04 4.1533e-02 9.5825e-01
45683.04 2.2277e-11 1.1889e-04 3.0727e-02 9.6915e-01
46941.68 1.5889e-11 6.4242e-05 2.2631e-02 9.7730e-01
48230.81 8.1066e-12 3.4592e-05 1.6624e-02 9.8334e-01
49550.29 2.8472e-12 1.8589e-05 1.2191e-02 9.8779e-01
50899.37 9.1244e-13 9.9900e-06 8.9338e-03 9.9106e-01
52276.86 3.8887e-13 5.3761e-06 6.5507e-03 9.9344e-01
53681.16 1.8404e-13 2.9061e-06 4.8136e-03 9.9518e-01
55110.21 9.9122e-14 1.5774e-06 3.5431e-03 9.9646e-01
56561.17 5.0720e-14 8.6208e-07 2.6156e-03 9.9738e-01
58030.00 2.2762e-14 4.7540e-07 1.9404e-03 9.9806e-01
59510.42 1.6562e-14 2.6432e-07 1.4448e-03 9.9855e-01
60993.45 2.8947e-14 1.4924e-07 1.0846e-03 9.9892e-01
62466.44 4.4456e-15 8.5644e-08 8.2050e-04 9.9918e-01
63912.69 7.3861e-16 5.0454e-08 6.2897e-04 9.9937e-01
65311.62 2.9575e-16 3.0564e-08 4.8899e-04 9.9951e-01
66639.26 9.5091e-17 1.9209e-08 3.8705e-04 9.9961e-01
67870.77 5.4343e-17 4.8407e-10 4.9331e-05 9.9995e-01
68864.47 6.3162e-18 3.3700e-10 4.0964e-05 9.9996e-01
69459.55 2.1324e-17 4.6562e-10 4.8904e-05 9.9995e-01
69744.99 2.8237e-18 4.8886e-10 5.0341e-05 9.9995e-01
69888.26 6.7752e-18 4.6760e-10 4.9172e-05 9.9995e-01
69959.62 9.6891e-18 4.5764e-10 4.8634e-05 9.9995e-01
69991.15 5.4590e-18 4.5282e-10 4.8369e-05 9.9995e-01
69999.53 4.5547e-19 4.5272e-10 4.8359e-05 9.9995e-01
#TIME: 246.70
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3
425.78 6.8958e-03 8.7786e-01 1.1348e-01 1.7643e-03
857.79 1.5953e-02 8.6686e-01 1.1527e-01 1.9168e-03
878.44 3.5651e-02 8.4177e-01 1.2060e-01 1.9762e-03
917.72 1.1435e-02 8.6819e-01 1.1844e-01 1.9324e-03
973.04 3.9028e-03 8.7899e-01 1.1534e-01 1.7657e-03
1034.98 8.2774e-03 8.7725e-01 1.1268e-01 1.7846e-03
1099.97 7.2221e-03 8.7553e-01 1.1538e-01 1.8620e-03
1169.04 4.5968e-03 8.7752e-01 1.1599e-01 1.8974e-03
1242.44 8.0767e-03 8.7144e-01 1.1858e-01 1.9021e-03
1320.45 6.2280e-03 8.7390e-01 1.1800e-01 1.8702e-03
1403.37 9.7888e-03 8.7508e-01 1.1341e-01 1.7194e-03
1491.49 9.2390e-03 8.8046e-01 1.0870e-01 1.6094e-03
1585.14 8.2175e-03 8.8036e-01 1.0976e-01 1.6630e-03
1684.67 9.5747e-03 8.8076e-01 1.0805e-01 1.6161e-03
1790.45 9.0446e-03 8.7934e-01 1.0995e-01 1.6634e-03
1902.87 6.3483e-03 8.7629e-01 1.1553e-01 1.8300e-03
2022.36 3.9218e-03 8.7151e-01 1.2253e-01 2.0468e-03
2149.34 4.9637e-03 8.6311e-01 1.2960e-01 2.3274e-03
2284.30 8.6000e-04 8.6676e-01 1.3004e-01 2.3392e-03
2427.74 1.4651e-03 8.5051e-01 1.4512e-01 2.9037e-03
2580.18 3.9500e-04 8.4711e-01 1.4948e-01 3.0162e-03
2742.19 3.8821e-04 8.3744e-01 1.5877e-01 3.3934e-03
2914.37 4.0155e-04 8.2880e-01 1.6712e-01 3.6776e-03
3097.37 4.4618e-04 8.2146e-01 1.7428e-01 3.8150e-03
3291.85 5.2910e-04 8.0808e-01 1.8729e-01 4.1067e-03
3498.55 8.5279e-04 8.1090e-01 1.8463e-01 3.6137e-03
3718.23 9.8729e-03 8.4113e-01 1.4680e-01 2.2034e-03
3951.70 5.5205e-02 8.2597e-01 1.1726e-01 1.5624e-03
4199.83 4.2579e-02 8.1434e-01 1.4081e-01 2.2697e-03
4463.54 4.9245e-02 7.9331e-01 1.5453e-01 2.9161e-03
4743.81 6.2010e-02 7.8898e-01 1.4612e-01 2.8805e-03
5041.68 7.0382e-02 7.8650e-01 1.4041e-01 2.7074e-03
5358.25 7.6213e-02 7.7768e-01 1.4317e-01 2.9365e-03
5694.70 7.7151e-02 7.8443e-01 1.3577e-01 2.6449e-03
6052.28 8.4434e-02 7.8353e-01 1.2956e-01 2.4769e-03
6432.31 8.3164e-02 7.7898e-01 1.3515e-01 2.7055e-03
6836.20 8.4848e-02 7.8353e-01 1.2911e-01 2.5100e-03
7265.45 8.4645e-02 7.8627e-01 1.2672e-01 2.3648e-03
7721.65 8.9351e-02 7.8033e-01 1.2788e-01 2.4449e-03
8206.56 9.6401e-02 7.8224e-01 1.1926e-01 2.1002e-03
8717.73 9.9427e-02 7.8220e-01 1.1632e-01 2.0490e-03
9214.74 1.2179e-01 7.7329e-01 1.0335e-01 1.5732e-03
9629.11 1.3377e-01 7.7565e-01 8.9408e-02 1.1716e-03
9954.11 1.3738e-01 7.6648e-01 9.4943e-02 1.2048e-03
10245.64 1.3479e-01 7.7689e-01 8.7254e-02 1.0686e-03
10541.49 1.1623e-01 7.8110e-01 1.0151e-01 1.1660e-03
10839.94 1.3742e-01 7.8568e-01 7.6145e-02 7.5110e-04
11119.11 1.6374e-01 7.6887e-01 6.6838e-02 5.5124e-04
11355.83 1.5961e-01 7.8650e-01 5.3529e-02 3.6608e-04
11539.81 1.6196e-01 7.9524e-01 4.2552e-02 2.4507e-04
11677.16 1.6918e-01 7.9309e-01 3.7540e-02 1.9417e-04
11784.05 1.7263e-01 7.9304e-01 3.4172e-02 1.5690e-04
11875.85 1.7646e-01 7.8357e-01 3.9784e-02 1.8420e-04
11963.37 1.1721e-01 8.4186e-01 4.0744e-02 1.9037e-04
12055.39 7.3437e-02 8.7869e-01 4.7611e-02 2.6294e-04
12170.41 1.0675e-01 8.3727e-01 5.5639e-02 3.3225e-04
12360.89 3.3179e-03 9.2331e-01 7.2947e-02 4.2885e-04
12670.46 5.8808e-04 8.9281e-01 1.0583e-01 7.6467e-04
13075.34 3.3605e-04 8.5752e-01 1.4090e-01 1.2429e-03
13530.52 3.9027e-04 8.0792e-01 1.8991e-01 1.7789e-03
14012.75 3.4718e-04 7.3033e-01 2.6638e-01 2.9446e-03
14508.81 3.0793e-04 7.5153e-01 2.4474e-01 3.4188e-03
15002.30 2.7281e-04 7.7467e-01 2.2184e-01 3.2192e-03
15475.29 1.7396e-04 6.3377e-01 3.6070e-01 5.3506e-03
15923.68 2.7086e-04 7.3579e-01 2.6004e-01 3.8950e-03
16355.64 1.9259e-04 6.5660e-01 3.3754e-01 5.6662e-03
16776.27 1.8489e-04 6.4951e-01 3.4454e-01 5.7575e-03
17183.14 1.5363e-04 7.1952e-01 2.7577e-01 4.5657e-03
17580.45 7.6565e-05 3.5084e-01 6.3873e-01 1.0360e-02
17990.34 1.1233e-04 4.3700e-01 5.5365e-01 9.2353e-03
18458.06 1.7114e-04 6.6568e-01 3.2794e-01 6.2057e-03
19084.69 1.7405e-04 6.2463e-01 3.6773e-01 7.4639e-03
19999.79 1.3374e-04 5.1898e-01 4.6603e-01 1.4853e-02
21193.46 2.8359e-05 2.3281e-01 7.2187e-01 4.5286e-02
22528.72 2.9179e-05 3.4863e-01 6.0506e-01 4.6283e-02
23943.32 2.1080e-05 3.9954e-01 5.2886e-01 7.1585e-02
25446.74 9.1438e-06 3.3395e-01 5.5338e-01 1.1267e-01
27044.57 7.4566e-06 2.5662e-01 5.5232e-01 1.9106e-01
28744.18 1.6430e-06 1.2938e-01 5.7165e-01 2.9897e-01
30520.16 4.2379e-07 7.2910e-02 5.0960e-01 4.1749e-01
32243.50 3.0360e-07 5.0114e-02 4.5823e-01 4.9166e-01
33773.01 1.9245e-07 3.6634e-02 4.1357e-01 5.4980e-01
35108.48 5.8996e-08 2.3103e-02 3.5021e-01 6.2668e-01
36326.30 2.3150e-08 1.3001e-02 2.7897e-01 7.0803e-01
37486.70 1.0879e-08 7.0474e-03 2.1491e-01 7.7804e-01
38628.25 5.8513e-09 3.9137e-03 1.6518e-01 8.3091e-01
39768.62 2.2561e-09 2.2069e-03 1.2672e-01 8.7108e-01
40915.31 8.3146e-10 1.2389e-03 9.6414e-02 9.0235e-01
42074.51 3.4050e-10 7.5413e-04 7.5890e-02 9.2336e-01
43252.44 1.5805e-10 4.1679e-04 5.6886e-02 9.4270e-01
44454.05 7.0475e-11 2.2872e-04 4.2385e-02 9.5739e-01
45683.04 3.0892e-11 1.2445e-04 3.1383e-02 9.6849e-01
46941.68 1.0344e-11 6.7253e-05 2.3115e-02 9.7682e-01
48230.81 4.8244e-12 3.6216e-05 1.6985e-02 9.8298e-01
49550.29 3.1132e-12 1.9468e-05 1.2462e-02 9.8752e-01
50899.37 1.4747e-12 1.0464e-05 9.1298e-03 9.9086e-01
52276.86 5.4242e-13 5.6394e-06 6.7007e-03 9.9329e-01
53681.16 2.0885e-13 3.0443e-06 4.9210e-03 9.9508e-01
55110.21 8.4342e-14 1.6524e-06 3.6217e-03 9.9638e-01
56561.17 3.5808e-14 9.0328e-07 2.6755e-03 9.9732e-01
58030.00 1.7814e-14 4.9776e-07 1.9836e-03 9.9802e-01
59510.42 1.2072e-14 2.7695e-07 1.4783e-03 9.9852e-01
60993.45 4.7946e-15 1.5652e-07 1.1094e-03 9.9889e-01
62466.44 3.0804e-15 8.9881e-08 8.3957e-04 9.9916e-01
63912.69 6.2969e-15 5.2867e-08 6.4311e-04 9.9936e-01
65311.62 1.3713e-15 3.1958e-08 4.9922e-04 9.9950e-01
66639.26 8.5125e-18 9.8140e-10 7.1111e-05 9.9993e-01
67870.77 6.2905e-18 3.3056e-10 4.0136e-05 9.9996e-01
68864.47 8.7997e-18 2.7263e-10 3.6487e-05 9.9996e-01
69459.55 2.2167e-17 1.3184e-10 2.4879e-05 9.9998e-01
69744.99 2.9575e-18 1.1291e-10 2.2950e-05 9.9998e-01
69888.26 7.0502e-18 1.0804e-10 2.2432e-05 9.9998e-01
69959.62 1.0078e-17 1.0560e-10 2.2161e-05 9.9998e-01
69991.15 8.4484e-18 1.4891e-10 2.6551e-05 9.9997e-01
69999.53 4.1394e-18 1.5450e-10 2.7091e-05 9.9997e-01
#TIME: 250.25
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3
425.78 6.8392e-03 8.7775e-01 1.1364e-01 1.7686e-03
857.79 1.5173e-02 8.5838e-01 1.2443e-01 2.0160e-03
878.44 2.6773e-02 8.6126e-01 1.1026e-01 1.7085e-03
917.72 4.5337e-03 8.7747e-01 1.1615e-01 1.8517e-03
973.04 5.6747e-03 8.7718e-01 1.1535e-01 1.7968e-03
1034.98 4.6873e-03 8.6965e-01 1.2371e-01 1.9505e-03
1099.97 6.9323e-03 8.7626e-01 1.1499e-01 1.8186e-03
1169.04 4.9964e-03 8.7808e-01 1.1505e-01 1.8765e-03
1242.44 6.4082e-03 8.7577e-01 1.1591e-01 1.9062e-03
1320.45 6.4286e-03 8.7636e-01 1.1539e-01 1.8281e-03
1403.37 9.5117e-03 8.7778e-01 1.1102e-01 1.6893e-03
1491.49 9.9061e-03 8.8235e-01 1.0618e-01 1.5609e-03
1585.14 1.0236e-02 8.8076e-01 1.0742e-01 1.5914e-03
