#Magnitudes for spectra_ddc25_stella calculated by wsynphot
#with vega calibration file: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/calspec/alpha_lyr_stis_003.fits 
#and with scipy 1D interpolation kind='cubic'.
#U,B,V,R,I are Generic Bessell filters and J, H, K are 2MASS filters, taken from http://svo2.cab.inta-csic.es/theory/fps/index.php 
#
#NTIMES: 1206
#NBANDS: 8
#time[d] U B V R I J H K
1.032600e-06 0.142314 0.648598 0.461323 0.193628 -0.246107 0.020074 -0.337882 -0.416590
2.107200e-06 0.146204 0.651345 0.461323 0.193628 -0.246107 0.020074 -0.337882 -0.416590
2.584000e-06 0.148162 0.651345 0.461323 0.193275 -0.247421 0.020072 -0.337883 -0.416590
3.195300e-06 0.150663 0.652150 0.461323 0.193275 -0.247421 0.020072 -0.337883 -0.416590
3.829700e-06 0.152618 0.653815 0.461567 0.193275 -0.247421 0.018423 -0.339716 -0.416590
4.884700e-06 0.156793 0.654650 0.463289 0.193275 -0.247421 0.018423 -0.337883 -0.416590
5.616800e-06 0.159572 0.656588 0.463289 0.193275 -0.247421 0.018423 -0.337883 -0.416590
6.282100e-06 0.159852 0.656588 0.463289 0.193628 -0.246107 0.020072 -0.337883 -0.414454
7.047000e-06 0.164024 0.657925 0.463534 0.193628 -0.246107 0.018423 -0.337883 -0.414454
8.200500e-06 0.165132 0.659893 0.465765 0.194867 -0.246107 0.020074 -0.337882 -0.414454
9.533000e-06 0.169583 0.662361 0.466009 0.194867 -0.246107 0.020074 -0.337882 -0.414090
1.020690e-05 0.169583 0.662361 0.466032 0.195776 -0.244918 0.020074 -0.337217 -0.411954
1.317250e-05 0.174308 0.664863 0.468532 0.198234 -0.243604 0.022574 -0.334715 -0.409454
1.510470e-05 0.177083 0.667362 0.471011 0.199868 -0.241106 0.022574 -0.332882 -0.409090
1.720340e-05 0.179028 0.667923 0.473511 0.202012 -0.239920 0.025073 -0.332216 -0.406954
1.722200e-05 0.179028 0.667923 0.473511 0.202012 -0.239920 0.025073 -0.332216 -0.406954
1.890350e-05 0.181529 0.669893 0.475253 0.203232 -0.238606 0.025073 -0.330382 -0.404453
2.005360e-05 0.179304 0.668514 0.477753 0.205734 -0.236107 0.027573 -0.329717 -0.404089
2.323200e-05 0.179019 0.669406 0.480766 0.209471 -0.233606 0.030072 -0.324719 -0.399454
2.325780e-05 0.179019 0.669406 0.480766 0.209471 -0.233606 0.030072 -0.324719 -0.399454
2.529880e-05 0.179019 0.668828 0.483265 0.211972 -0.231106 0.032573 -0.322219 -0.396954
2.671150e-05 0.181519 0.670799 0.485522 0.214472 -0.228604 0.035074 -0.322218 -0.394819
2.859800e-05 0.177621 0.666138 0.488311 0.219075 -0.226106 0.038424 -0.317217 -0.389817
2.982230e-05 0.179010 0.666694 0.490275 0.219472 -0.223607 0.040074 -0.317217 -0.389453
3.071160e-05 0.180120 0.668637 0.490275 0.219472 -0.223607 0.040074 -0.317217 -0.389453
3.702720e-05 0.179575 0.663887 0.483288 0.213209 -0.231106 0.032573 -0.324717 -0.396954
4.201150e-05 0.162631 0.641888 0.462531 0.191575 -0.253607 0.010073 -0.344717 -0.417319
4.385300e-05 0.155116 0.631887 0.452531 0.181929 -0.262293 0.000074 -0.354718 -0.427318
4.385400e-05 0.155116 0.631887 0.452531 0.181929 -0.262293 0.000074 -0.354718 -0.427318
4.391640e-05 0.154837 0.631858 0.450811 0.181575 -0.263607 0.000074 -0.354718 -0.427318
4.491780e-05 0.149558 0.626888 0.448042 0.178166 -0.267292 -0.004927 -0.359718 -0.431953
4.660550e-05 0.120617 0.592933 0.452447 0.192837 -0.251108 0.010924 -0.344715 -0.414819
4.728990e-05 0.120060 0.592933 0.452447 0.192837 -0.251108 0.010075 -0.344715 -0.414819
4.810350e-05 0.117806 0.586843 0.452473 0.195691 -0.247294 0.015073 -0.339717 -0.411954
4.949750e-05 0.117811 0.589343 0.455501 0.200690 -0.242292 0.020074 -0.334717 -0.407318
5.148510e-05 0.121955 0.596900 0.467494 0.213191 -0.229792 0.030923 -0.324717 -0.394819
5.317050e-05 0.125785 0.605494 0.480522 0.228234 -0.213607 0.047574 -0.307219 -0.379454
5.554510e-05 0.132035 0.620833 0.505563 0.256995 -0.183606 0.077573 -0.277217 -0.349818
5.939930e-05 0.138253 0.644802 0.548632 0.308252 -0.131108 0.130074 -0.224716 -0.299453
6.088850e-05 0.265657 0.722987 0.522269 0.265753 -0.173606 0.087573 -0.267217 -0.341953
6.114390e-05 0.265337 0.724167 0.524519 0.268254 -0.171104 0.090074 -0.264718 -0.339453
6.139980e-05 0.264697 0.724710 0.525296 0.270752 -0.168604 0.092574 -0.262217 -0.336954
6.215170e-05 0.265906 0.727240 0.530048 0.276147 -0.161103 0.100073 -0.257216 -0.329453
6.286780e-05 0.265758 0.729198 0.532851 0.282012 -0.156104 0.105073 -0.249716 -0.324454
6.385620e-05 0.265272 0.730547 0.535879 0.287404 -0.148606 0.112574 -0.244716 -0.316954
6.487400e-05 0.263952 0.730004 0.536178 0.291160 -0.143605 0.117573 -0.237218 -0.311953
6.636070e-05 0.259259 0.726583 0.533975 0.292807 -0.138608 0.122574 -0.232218 -0.306954
6.760910e-05 0.253253 0.721037 0.529272 0.291601 -0.137419 0.125923 -0.229717 -0.301953
6.939070e-05 0.237916 0.704340 0.515109 0.284837 -0.138608 0.127573 -0.227217 -0.301953
6.986130e-05 0.232916 0.699341 0.510652 0.283238 -0.139920 0.125074 -0.229717 -0.301953
7.080240e-05 0.218253 0.684370 0.498938 0.276515 -0.142421 0.125073 -0.229718 -0.302318
7.123780e-05 0.209406 0.676871 0.491978 0.272760 -0.144918 0.122575 -0.232217 -0.304454
7.210870e-05 0.191425 0.660354 0.479764 0.264046 -0.151235 0.120074 -0.234716 -0.306954
7.239270e-05 0.185077 0.653658 0.474530 0.260631 -0.152421 0.117575 -0.234716 -0.306954
7.296060e-05 0.168244 0.639609 0.463082 0.254412 -0.156233 0.115076 -0.237218 -0.309453
7.350280e-05 0.152227 0.625213 0.453342 0.247298 -0.161235 0.112575 -0.239717 -0.311953
7.385310e-05 0.100817 0.566936 0.396376 0.193535 -0.213736 0.061723 -0.291552 -0.362319
7.413040e-05 0.091138 0.557537 0.391142 0.189773 -0.216236 0.059224 -0.292216 -0.364454
7.440540e-05 0.079782 0.549260 0.384152 0.184813 -0.220049 0.057574 -0.294718 -0.366954
7.458420e-05 0.072601 0.542330 0.379175 0.181392 -0.221235 0.056724 -0.294718 -0.366954
7.489370e-05 0.058742 0.531580 0.371928 0.176432 -0.225051 0.054225 -0.297216 -0.369453
