#Magnitudes for spectra_ddc25_urilight calculated by wsynphot
#with vega calibration file: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/calspec/alpha_lyr_stis_003.fits 
#and with scipy 1D interpolation kind='cubic'.
#U,B,V,R,I are Generic Bessell filters and J, H, K are 2MASS filters, taken from http://svo2.cab.inta-csic.es/theory/fps/index.php 
#
#NTIMES: 108
#NBANDS: 8
#time[d] U B V R I J H K
2.037028e+00 inf inf -7.652767 -10.706625 -11.319980 -12.238751 -12.982133 -13.359565
2.112455e+00 inf -7.518398 -9.392112 -10.667639 -11.028764 -12.027278 -13.284255 -13.169802
2.190675e+00 inf -7.303786 -7.359071 -10.104772 -10.760014 -11.939322 -12.954705 -13.229306
2.271792e+00 inf -6.662542 -8.062792 -10.203354 -11.019576 -11.992558 -12.182307 -13.334695
2.355913e+00 inf -7.074921 -8.980907 -10.292026 -11.047238 -12.001194 -12.790676 -13.117968
2.443148e+00 inf -6.760567 -9.241171 -10.912146 -11.489563 -12.402426 -12.473933 -12.038025
2.533613e+00 inf -7.144574 -9.993326 -11.178482 -11.485336 -12.816471 -13.081129 -13.692339
2.627428e+00 inf -7.997653 -9.745081 -11.244655 -11.939375 -12.648394 -13.383244 -13.792034
2.724717e+00 inf -6.838386 -10.116185 -11.452021 -11.969491 -13.000684 -13.525447 -14.160196
2.825608e+00 inf -7.484747 -10.058600 -11.677154 -12.297761 -12.945416 -13.649159 -14.237267
2.930235e+00 inf -7.537421 -10.522462 -12.036128 -12.409052 -13.490556 -13.876752 -13.907669
3.038736e+00 inf -8.415736 -10.112047 -12.121068 -12.666255 -13.496481 -14.184752 -14.514901
3.151255e+00 inf -8.456424 -11.061979 -12.443368 -12.820556 -13.893808 -14.167719 -14.411904
3.267940e+00 inf -8.962600 -11.350677 -12.850672 -13.197996 -14.084081 -14.344369 -14.565450
3.388946e+00 -6.648817 -9.308014 -11.482773 -13.020360 -13.403876 -14.189549 -14.489986 -15.063741
3.514432e+00 -7.226635 -10.109129 -12.033602 -13.302648 -13.655975 -14.444060 -14.749261 -14.941163
3.644565e+00 -7.779769 -10.808577 -12.407707 -13.622046 -13.961700 -14.613824 -14.897381 -15.023332
3.779516e+00 -8.126316 -11.204506 -12.759905 -13.808048 -14.203061 -14.796433 -15.037576 -15.260343
3.919465e+00 -7.656332 -11.671899 -12.994679 -14.073075 -14.416443 -14.917329 -15.218682 -15.454333
4.064595e+00 -8.096561 -11.975513 -13.326282 -14.239006 -14.557920 -15.043094 -15.274437 -15.234810
4.215100e+00 -9.981469 -12.332659 -13.505280 -14.375863 -14.675792 -15.237157 -15.402722 -15.583422
4.371177e+00 -10.433812 -12.551234 -13.697951 -14.539559 -14.858236 -15.230568 -15.503272 -15.763210
4.533034e+00 -10.875142 -12.862078 -13.883769 -14.676055 -15.002874 -15.362345 -15.532749 -15.883803
4.700883e+00 -11.098935 -13.064093 -14.086415 -14.804264 -15.028075 -15.410747 -15.663302 -15.948151
4.874948e+00 -11.615584 -13.220226 -14.249282 -14.924429 -15.187639 -15.573024 -15.778830 -15.967081
5.055458e+00 -11.756735 -13.423303 -14.371557 -15.020329 -15.266552 -15.737782 -15.875236 -16.126355
5.242653e+00 -12.293644 -13.649874 -14.516401 -15.146152 -15.350855 -15.711498 -15.926644 -16.193654
5.436778e+00 -12.424595 -13.770444 -14.666895 -15.257062 -15.457387 -15.778150 -16.079404 -16.237576
5.638092e+00 -12.601044 -13.885794 -14.775342 -15.367090 -15.557175 -15.883665 -16.105925 -16.218037
5.846861e+00 -12.799101 -13.994384 -14.867522 -15.468698 -15.660467 -16.011468 -16.216682 -16.258158
6.063359e+00 -13.011961 -14.159814 -15.016851 -15.584425 -15.748474 -16.067185 -16.294497 -16.425217
6.287873e+00 -13.275494 -14.273102 -15.113041 -15.684011 -15.838265 -16.138386 -16.374931 -16.528907
6.520702e+00 -13.423120 -14.369653 -15.199708 -15.774980 -15.918512 -16.235033 -16.456950 -16.579004
6.762152e+00 -13.521549 -14.443974 -15.318988 -15.860799 -15.998407 -16.349622 -16.486349 -16.612439
7.012541e+00 -13.703923 -14.561765 -15.408409 -15.968452 -16.085684 -16.413845 -16.574406 -16.723170
7.272203e+00 -13.814344 -14.656648 -15.512845 -16.068133 -16.186958 -16.511456 -16.634993 -16.803085
7.541479e+00 -13.922532 -14.751441 -15.613313 -16.147421 -16.263404 -16.576681 -16.731454 -16.903312
7.820726e+00 -14.068082 -14.843048 -15.714283 -16.240463 -16.366223 -16.666349 -16.841887 -16.921211
8.110313e+00 -14.226719 -14.948288 -15.809663 -16.348180 -16.455334 -16.736470 -16.904229 -17.007279
8.410623e+00 -14.339595 -15.044796 -15.922178 -16.437770 -16.557581 -16.865990 -16.995600 -17.091932
8.722052e+00 -14.504301 -15.144551 -16.018382 -16.542434 -16.643622 -16.971250 -17.087945 -17.160466
9.045013e+00 -14.651142 -15.235203 -16.117574 -16.628961 -16.733313 -17.022954 -17.146175 -17.283623
9.379933e+00 -14.758530 -15.329083 -16.223341 -16.725613 -16.827181 -17.135895 -17.266338 -17.375203
9.727255e+00 -14.921867 -15.455151 -16.331052 -16.813951 -16.921509 -17.228769 -17.346037 -17.431154
1.008744e+01 -15.078267 -15.558198 -16.409238 -16.912879 -17.017946 -17.300912 -17.434134 -17.511101
1.046096e+01 -15.202405 -15.643755 -16.509462 -17.003442 -17.117294 -17.416510 -17.510933 -17.614394
1.084831e+01 -15.347239 -15.750995 -16.615458 -17.095655 -17.201645 -17.498317 -17.622860 -17.704155
1.125000e+01 -15.487192 -15.861582 -16.707319 -17.181117 -17.294516 -17.579084 -17.694333 -17.830756
1.166656e+01 -15.618484 -15.953880 -16.798822 -17.269698 -17.381190 -17.647121 -17.780553 -17.874033
1.209856e+01 -15.745507 -16.053320 -16.888805 -17.344729 -17.466186 -17.727665 -17.872475 -17.944625
1.254655e+01 -15.866551 -16.146775 -16.976435 -17.435619 -17.549806 -17.806911 -17.933496 -18.013450
1.301112e+01 -15.968379 -16.238382 -17.062049 -17.506548 -17.624653 -17.881877 -18.009574 -18.115161
1.349289e+01 -16.071354 -16.314424 -17.140603 -17.573124 -17.697092 -17.933863 -18.081120 -18.181889
1.399251e+01 -16.158381 -16.399108 -17.219345 -17.644064 -17.760727 -17.998342 -18.132652 -18.228628
1.451063e+01 -16.232656 -16.464045 -17.285333 -17.709989 -17.829094 -18.061222 -18.197124 -18.316035
1.504793e+01 -16.293992 -16.528898 -17.354052 -17.768512 -17.896503 -18.115307 -18.269913 -18.366663
1.560513e+01 -16.351351 -16.587976 -17.405640 -17.821299 -17.944791 -18.149098 -18.321568 -18.425783
1.618296e+01 -16.387639 -16.637660 -17.460430 -17.865348 -17.994100 -18.195576 -18.360580 -18.469555
1.678218e+01 -16.414985 -16.666067 -17.509294 -17.904664 -18.045712 -18.228691 -18.398339 -18.526591
1.740360e+01 -16.430706 -16.698637 -17.550296 -17.939568 -18.073152 -18.248429 -18.440358 -18.561074
1.804802e+01 -16.421534 -16.718931 -17.577005 -17.968843 -18.105272 -18.264334 -18.450596 -18.604546
1.871630e+01 -16.399611 -16.722505 -17.604609 -17.994189 -18.130426 -18.281676 -18.479422 -18.618161
1.940933e+01 -16.368728 -16.723882 -17.618377 -18.006411 -18.152941 -18.290348 -18.497612 -18.660074
2.012802e+01 -16.305785 -16.708304 -17.627880 -18.017540 -18.157995 -18.282997 -18.520688 -18.650985
2.087333e+01 -16.249294 -16.683497 -17.627857 -18.017713 -18.167939 -18.269901 -18.506604 -18.678131
2.164623e+01 -16.144715 -16.636959 -17.613318 -18.009404 -18.153920 -18.252228 -18.510387 -18.660305
2.244774e+01 -16.045243 -16.597817 -17.600029 -18.000625 -18.145516 -18.229473 -18.500633 -18.687662
2.327894e+01 -15.909023 -16.529250 -17.575601 -17.979678 -18.129702 -18.197050 -18.471900 -18.661976
2.414092e+01 -15.763635 -16.462907 -17.534737 -17.947905 -18.094088 -18.158185 -18.448321 -18.645299
2.503481e+01 -15.556275 -16.375504 -17.497609 -17.919534 -18.062062 -18.100873 -18.421049 -18.620900
2.596181e+01 -15.371114 -16.279416 -17.448984 -17.875903 -18.021308 -18.043220 -18.370401 -18.598096
2.692312e+01 -15.160649 -16.176050 -17.395148 -17.835170 -17.980661 -17.977594 -18.319220 -18.556675
2.792004e+01 -14.905907 -16.058998 -17.328743 -17.781804 -17.937991 -17.912368 -18.276809 -18.502631
2.895387e+01 -14.669607 -15.938713 -17.251253 -17.719081 -17.886145 -17.834043 -18.210222 -18.434688
3.002597e+01 -14.428355 -15.795775 -17.169252 -17.655412 -17.829616 -17.774342 -18.150987 -18.374575
3.113778e+01 -14.170935 -15.662743 -17.077699 -17.583374 -17.770745 -17.728870 -18.092283 -18.313215
3.229075e+01 -13.909842 -15.511722 -16.970513 -17.505619 -17.708156 -17.695653 -18.022107 -18.230684
3.348642e+01 -13.669721 -15.356608 -16.870992 -17.424311 -17.628299 -17.656919 -17.961900 -18.166852
3.472636e+01 -13.430622 -15.218350 -16.767519 -17.340758 -17.546084 -17.651965 -17.910465 -18.101820
3.601222e+01 -13.198949 -15.106662 -16.675508 -17.253240 -17.474059 -17.647701 -17.876189 -18.021879
3.734568e+01 -12.987246 -15.000528 -16.586711 -17.184593 -17.404351 -17.634351 -17.834670 -17.945276
3.872852e+01 -12.769433 -14.903091 -16.505781 -17.112440 -17.341376 -17.624634 -17.790855 -17.888613
4.016256e+01 -12.649325 -14.832742 -16.431471 -17.043220 -17.279777 -17.612233 -17.760597 -17.820668
4.164970e+01 -12.506486 -14.749485 -16.363211 -16.982094 -17.228005 -17.561447 -17.724234 -17.710140
4.319192e+01 -12.357840 -14.687558 -16.295831 -16.924693 -17.184870 -17.508083 -17.679829 -17.620445
4.479123e+01 -12.199375 -14.615237 -16.230534 -16.861697 -17.130834 -17.433537 -17.638357 -17.500860
4.644977e+01 -12.100045 -14.575409 -16.178319 -16.805270 -17.078122 -17.360397 -17.551658 -17.337217
4.816972e+01 -12.004115 -14.522417 -16.120788 -16.747606 -17.023576 -17.273090 -17.491762 -17.170040
4.995336e+01 -11.856557 -14.451439 -16.053778 -16.688570 -16.964434 -17.203748 -17.421065 -17.051256
5.180304e+01 -11.710420 -14.408855 -15.998369 -16.630974 -16.906284 -17.149201 -17.368553 -16.917768
5.372120e+01 -11.544404 -14.337460 -15.943616 -16.579500 -16.842781 -17.096048 -17.298279 -16.805831
5.571040e+01 -11.504565 -14.264872 -15.869533 -16.524841 -16.787083 -17.057773 -17.259237 -16.675466
5.777325e+01 -11.402728 -14.188921 -15.804453 -16.473108 -16.733113 -17.018400 -17.186321 -16.571239
5.991249e+01 -11.220092 -14.110785 -15.734718 -16.409616 -16.682462 -17.007174 -17.140881 -16.469528
6.213094e+01 -11.169568 -14.001323 -15.655457 -16.356799 -16.622525 -16.972786 -17.074583 -16.353896
6.443153e+01 -10.875143 -13.894577 -15.570794 -16.297777 -16.575150 -16.943407 -17.021774 -16.170733
6.681731e+01 -10.835977 -13.769086 -15.481109 -16.229178 -16.530368 -16.920001 -16.974449 -16.073047
6.929144e+01 -10.568521 -13.618635 -15.382112 -16.165421 -16.487065 -16.907188 -16.889853 -15.864272
