#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
3084.17 2.6388e-03 3.5728e-01 5.5484e-01 8.5241e-02
3472.46 5.6113e-04 1.4725e-01 7.1544e-01 1.3675e-01
3909.64 1.6481e-04 9.3369e-02 7.2914e-01 1.7733e-01
4148.46 2.0916e-04 1.2228e-01 6.9884e-01 1.7867e-01
4670.75 2.5666e-04 1.2952e-01 6.9614e-01 1.7408e-01
4956.05 1.2735e-04 8.7560e-02 7.1439e-01 1.9792e-01
5258.79 2.3037e-05 3.7147e-02 7.2782e-01 2.3501e-01
5580.02 2.6971e-06 1.2674e-02 7.2717e-01 2.6016e-01
5920.87 4.6787e-07 5.1310e-03 7.0917e-01 2.8569e-01
6282.54 2.4840e-07 3.3291e-03 6.8208e-01 3.1459e-01
6666.30 2.2726e-07 3.3746e-03 6.7590e-01 3.2073e-01
7073.50 2.1734e-07 3.2542e-03 6.6777e-01 3.2898e-01
7505.58 2.4212e-07 3.6735e-03 6.5721e-01 3.3911e-01
7964.05 3.4129e-07 4.4230e-03 6.5714e-01 3.3844e-01
8450.53 1.6094e-06 9.9723e-03 6.6645e-01 3.2358e-01
8966.72 5.6671e-06 2.0765e-02 6.7276e-01 3.0647e-01
9514.44 2.5582e-05 4.3579e-02 6.6519e-01 2.9120e-01
10095.62 9.5039e-05 9.1254e-02 6.4811e-01 2.6054e-01
10712.30 2.0401e-04 1.3591e-01 6.2664e-01 2.3725e-01
11366.65 2.4598e-04 1.5093e-01 6.2283e-01 2.2599e-01
12061.10 4.4204e-04 1.9114e-01 5.8767e-01 2.2075e-01
12793.43 5.8146e-04 2.0802e-01 5.7393e-01 2.1747e-01
13528.61 4.5399e-04 2.1192e-01 5.6502e-01 2.2260e-01
14194.74 2.8854e-04 1.2764e-01 6.1971e-01 2.5236e-01
14757.77 1.4056e-04 8.1637e-02 6.4675e-01 2.7147e-01
15240.48 1.0866e-04 6.7842e-02 6.8624e-01 2.4581e-01
15646.99 1.3552e-04 4.8789e-02 7.7655e-01 1.7453e-01
15960.30 1.9370e-04 6.4823e-02 8.0862e-01 1.2637e-01
16187.41 2.9912e-04 9.1545e-02 8.0802e-01 1.0014e-01
16354.17 1.4346e-04 4.9134e-02 8.4094e-01 1.0978e-01
16484.18 5.2883e-05 2.5583e-02 8.6882e-01 1.0554e-01
16593.12 7.3301e-05 4.2285e-02 8.3092e-01 1.2672e-01
16691.99 1.8109e-04 6.3430e-02 7.9554e-01 1.4085e-01
16788.59 3.1205e-05 2.2129e-02 8.3444e-01 1.4340e-01
16888.37 5.2163e-05 2.2735e-02 8.1762e-01 1.5959e-01
16998.79 2.2081e-05 2.5883e-02 7.9934e-01 1.7476e-01
17146.37 1.7145e-05 2.6639e-02 7.9598e-01 1.7736e-01
17415.23 7.0510e-06 1.0775e-02 7.9310e-01 1.9612e-01
17888.12 1.5757e-06 5.7272e-03 7.8808e-01 2.0619e-01
18532.37 1.5314e-06 4.7266e-03 7.4247e-01 2.5280e-01
19260.76 8.9711e-07 3.6443e-03 7.3618e-01 2.6017e-01
20034.10 3.8900e-07 2.3391e-03 6.7120e-01 3.2646e-01
20838.00 2.8055e-07 2.0764e-03 6.2548e-01 3.7245e-01
21647.97 5.7856e-07 2.5521e-03 5.8411e-01 4.1334e-01
22447.94 9.5020e-07 3.4843e-03 5.5886e-01 4.3765e-01
23245.88 3.0511e-07 1.1603e-03 4.6510e-01 5.3374e-01
24052.47 5.0775e-05 4.1047e-02 4.2391e-01 5.3499e-01
24867.72 9.0494e-06 2.7260e-02 3.7236e-01 6.0037e-01
25698.86 9.0348e-07 2.6691e-03 3.7353e-01 6.2380e-01
26587.16 1.1554e-04 3.1206e-02 3.2923e-01 6.3945e-01
27637.54 1.3353e-05 2.0090e-02 2.7739e-01 7.0250e-01
28986.97 1.0117e-07 8.1994e-04 2.6765e-01 7.3153e-01
#TIME: 220.09
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.3141e-02 6.1160e-01 3.3230e-01 3.2962e-02
1919.29 1.8943e-02 6.3206e-01 3.1868e-01 3.0321e-02
2581.60 1.1818e-02 5.4643e-01 3.9354e-01 4.8219e-02
3084.17 2.9245e-03 3.5365e-01 5.5775e-01 8.5676e-02
3472.46 5.7590e-04 1.5807e-01 7.0659e-01 1.3476e-01
3909.64 1.5393e-04 9.7809e-02 7.2487e-01 1.7716e-01
4148.46 2.3048e-04 1.1723e-01 7.0379e-01 1.7875e-01
4670.75 2.6586e-04 1.3525e-01 6.9209e-01 1.7239e-01
4956.05 1.4774e-04 1.0939e-01 6.9594e-01 1.9452e-01
5258.79 2.3876e-05 3.6184e-02 7.2962e-01 2.3418e-01
5580.02 2.6832e-06 1.1819e-02 7.2629e-01 2.6189e-01
5920.87 4.6087e-07 4.9052e-03 7.0703e-01 2.8806e-01
6282.54 2.3445e-07 3.3438e-03 6.8139e-01 3.1527e-01
6666.30 2.3246e-07 3.4470e-03 6.7731e-01 3.1924e-01
7073.50 2.3542e-07 3.6360e-03 6.6934e-01 3.2703e-01
7505.58 2.5388e-07 3.7009e-03 6.5683e-01 3.3947e-01
7964.05 3.4298e-07 4.4402e-03 6.5808e-01 3.3748e-01
8450.53 1.5041e-06 1.0091e-02 6.6508e-01 3.2483e-01
8966.72 5.4585e-06 2.0274e-02 6.7260e-01 3.0712e-01
9514.44 2.5084e-05 4.4896e-02 6.6563e-01 2.8945e-01
10095.62 8.3633e-05 8.7798e-02 6.4970e-01 2.6242e-01
10712.30 1.9271e-04 1.4243e-01 6.2345e-01 2.3393e-01
11366.65 2.5704e-04 1.5356e-01 6.1913e-01 2.2706e-01
12061.10 5.0089e-04 2.0752e-01 5.7449e-01 2.1748e-01
12793.43 4.1454e-04 2.0844e-01 5.7568e-01 2.1546e-01
13528.61 3.6762e-04 1.8922e-01 5.8515e-01 2.2526e-01
14194.74 2.8748e-04 1.6964e-01 5.8969e-01 2.4038e-01
14757.77 2.8523e-04 1.1798e-01 6.2300e-01 2.5874e-01
15240.48 1.5753e-04 6.5370e-02 6.8789e-01 2.4658e-01
15646.99 1.3603e-04 5.2303e-02 7.6290e-01 1.8466e-01
15960.30 2.0968e-04 7.0126e-02 8.0503e-01 1.2463e-01
16187.41 1.7689e-04 5.3915e-02 8.3756e-01 1.0835e-01
16354.17 8.7201e-05 4.3049e-02 8.4960e-01 1.0726e-01
16484.18 7.0648e-05 3.3557e-02 8.5379e-01 1.1258e-01
16593.12 4.3141e-05 2.5291e-02 8.5099e-01 1.2368e-01
16691.99 9.7260e-05 3.0426e-02 8.3755e-01 1.3193e-01
16788.59 1.1530e-04 3.5098e-02 8.1785e-01 1.4694e-01
16888.37 9.7312e-05 4.1469e-02 8.1386e-01 1.4457e-01
16998.79 1.0405e-05 1.2789e-02 8.2958e-01 1.5762e-01
17146.37 7.5548e-06 1.1307e-02 8.2452e-01 1.6417e-01
17415.23 5.5921e-06 7.5967e-03 7.9566e-01 1.9674e-01
17888.12 1.3308e-06 3.6476e-03 7.7291e-01 2.2344e-01
18532.37 1.2170e-06 4.2537e-03 7.5407e-01 2.4167e-01
19260.76 9.4495e-07 4.1120e-03 7.0751e-01 2.8838e-01
20034.10 4.0338e-07 2.3153e-03 6.6256e-01 3.3513e-01
20838.00 2.5622e-07 1.7748e-03 6.2641e-01 3.7182e-01
21647.97 2.0773e-07 1.5609e-03 5.8590e-01 4.1254e-01
22447.94 8.6187e-07 3.9021e-03 5.3737e-01 4.5873e-01
23245.88 3.3751e-07 3.1409e-03 4.8877e-01 5.0809e-01
24052.47 3.4869e-06 2.1379e-02 4.1380e-01 5.6482e-01
24867.72 1.3327e-05 8.6068e-03 3.7424e-01 6.1714e-01
25698.86 3.0439e-07 1.1034e-03 3.4986e-01 6.4904e-01
26587.16 5.7892e-06 5.5168e-03 3.3518e-01 6.5929e-01
27637.54 2.7111e-05 1.3232e-02 2.7876e-01 7.0798e-01
28986.97 9.9483e-06 8.4733e-03 2.6115e-01 7.3037e-01
#TIME: 223.25
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 1.7819e-02 6.1289e-01 3.3536e-01 3.3934e-02
1919.29 1.6740e-02 6.3268e-01 3.2043e-01 3.0152e-02
2581.60 8.9299e-03 5.4643e-01 3.9629e-01 4.8348e-02
3084.17 3.0201e-03 3.5509e-01 5.5627e-01 8.5619e-02
3472.46 6.0705e-04 1.6039e-01 7.0549e-01 1.3352e-01
3909.64 2.0417e-04 9.6082e-02 7.2712e-01 1.7659e-01
4148.46 2.0387e-04 1.1187e-01 7.0850e-01 1.7943e-01
4670.75 2.5241e-04 1.3396e-01 6.9393e-01 1.7186e-01
4956.05 1.5115e-04 8.9092e-02 7.1095e-01 1.9981e-01
5258.79 1.9806e-05 3.6216e-02 7.3004e-01 2.3372e-01
5580.02 2.4799e-06 1.1275e-02 7.2629e-01 2.6243e-01
5920.87 5.3739e-07 5.5207e-03 7.0864e-01 2.8584e-01
6282.54 2.2942e-07 3.1730e-03 6.7952e-01 3.1730e-01
6666.30 2.3450e-07 3.3429e-03 6.7614e-01 3.2052e-01
7073.50 2.2624e-07 3.4166e-03 6.6350e-01 3.3309e-01
7505.58 2.2074e-07 3.3444e-03 6.5056e-01 3.4610e-01
7964.05 3.5401e-07 4.6319e-03 6.5797e-01 3.3740e-01
8450.53 1.3137e-06 9.1743e-03 6.6613e-01 3.2469e-01
8966.72 4.7663e-06 1.8238e-02 6.7311e-01 3.0865e-01
9514.44 2.2311e-05 4.2981e-02 6.6568e-01 2.9132e-01
10095.62 7.2807e-05 7.5292e-02 6.5803e-01 2.6660e-01
10712.30 1.7271e-04 1.3718e-01 6.2475e-01 2.3790e-01
11366.65 2.5569e-04 1.7514e-01 6.0191e-01 2.2269e-01
12061.10 4.8112e-04 2.0119e-01 5.8112e-01 2.1720e-01
12793.43 4.7412e-04 1.9293e-01 5.8576e-01 2.2084e-01
13528.61 4.0150e-04 1.8523e-01 5.8991e-01 2.2445e-01
14194.74 6.1412e-04 1.6389e-01 5.9550e-01 2.3999e-01
14757.77 2.6937e-04 1.0623e-01 6.3367e-01 2.5983e-01
15240.48 2.4996e-04 8.3960e-02 6.7562e-01 2.4017e-01
15646.99 1.1009e-04 5.6960e-02 7.5871e-01 1.8422e-01
15960.30 2.2280e-04 6.5372e-02 8.0835e-01 1.2605e-01
16187.41 1.9432e-04 5.4290e-02 8.3474e-01 1.1078e-01
16354.17 1.5081e-04 4.0462e-02 8.5017e-01 1.0922e-01
16484.18 1.3832e-04 4.5316e-02 8.3943e-01 1.1511e-01
16593.12 7.1784e-05 3.9319e-02 8.3130e-01 1.2930e-01
16691.99 1.5660e-04 4.6243e-02 8.2445e-01 1.2915e-01
16788.59 4.5763e-05 2.4039e-02 8.2659e-01 1.4933e-01
16888.37 3.6275e-05 2.3424e-02 8.1546e-01 1.6108e-01
16998.79 3.8548e-05 2.6397e-02 8.0777e-01 1.6579e-01
17146.37 8.1641e-06 1.3569e-02 8.1463e-01 1.7179e-01
17415.23 5.7295e-06 9.4427e-03 7.9935e-01 1.9120e-01
17888.12 2.6491e-06 7.2355e-03 7.6362e-01 2.2914e-01
18532.37 6.8539e-07 2.8933e-03 7.3849e-01 2.5861e-01
19260.76 5.4853e-07 3.0808e-03 7.3240e-01 2.6452e-01
20034.10 3.8143e-07 2.0387e-03 6.6476e-01 3.3320e-01
20838.00 6.9107e-07 3.2957e-03 6.1925e-01 3.7745e-01
21647.97 4.2892e-07 2.2511e-03 6.1556e-01 3.8218e-01
22447.94 2.3526e-07 1.5588e-03 5.4853e-01 4.4991e-01
23245.88 5.4234e-07 1.7704e-03 4.8682e-01 5.1141e-01
24052.47 1.3295e-06 7.3371e-03 4.2967e-01 5.6300e-01
24867.72 1.6938e-07 1.2618e-03 4.0477e-01 5.9396e-01
25698.86 1.7919e-07 8.1666e-04 3.6833e-01 6.3085e-01
26587.16 5.6610e-07 1.4017e-03 3.2899e-01 6.6961e-01
27637.54 4.9032e-05 2.0135e-02 2.8539e-01 6.9443e-01
28986.97 6.6188e-06 1.1552e-02 2.6236e-01 7.2608e-01
#TIME: 226.46
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.3160e-02 6.0384e-01 3.3873e-01 3.4270e-02
1919.29 1.6516e-02 6.3249e-01 3.2098e-01 3.0020e-02
2581.60 1.1469e-02 5.4519e-01 3.9500e-01 4.8340e-02
3084.17 3.1421e-03 3.6379e-01 5.4914e-01 8.3923e-02
3472.46 5.7645e-04 1.5985e-01 7.0565e-01 1.3393e-01
3909.64 1.9001e-04 1.0654e-01 7.1796e-01 1.7531e-01
4148.46 2.3590e-04 1.2244e-01 6.9926e-01 1.7806e-01
4670.75 2.3272e-04 1.2805e-01 6.9771e-01 1.7400e-01
4956.05 1.2889e-04 8.4596e-02 7.1377e-01 2.0151e-01
5258.79 2.6676e-05 4.0314e-02 7.2901e-01 2.3065e-01
5580.02 2.6175e-06 1.2156e-02 7.2691e-01 2.6093e-01
5920.87 4.9969e-07 4.9897e-03 7.0731e-01 2.8770e-01
6282.54 2.5901e-07 3.4870e-03 6.8152e-01 3.1499e-01
6666.30 2.3371e-07 3.3179e-03 6.7663e-01 3.2005e-01
7073.50 2.2238e-07 3.2689e-03 6.7148e-01 3.2525e-01
7505.58 2.1056e-07 3.2833e-03 6.5405e-01 3.4267e-01
7964.05 3.5702e-07 4.4239e-03 6.5905e-01 3.3653e-01
8450.53 1.4860e-06 1.0140e-02 6.6740e-01 3.2246e-01
8966.72 5.6206e-06 2.1955e-02 6.7041e-01 3.0762e-01
9514.44 2.2056e-05 4.2327e-02 6.6650e-01 2.9115e-01
10095.62 7.7203e-05 8.0444e-02 6.5416e-01 2.6532e-01
10712.30 1.7401e-04 1.3115e-01 6.2971e-01 2.3896e-01
11366.65 3.2644e-04 1.8901e-01 5.9197e-01 2.1870e-01
12061.10 4.8498e-04 2.0427e-01 5.8213e-01 2.1312e-01
12793.43 4.2467e-04 2.1798e-01 5.6853e-01 2.1306e-01
13528.61 5.6745e-04 1.6506e-01 6.0163e-01 2.3275e-01
14194.74 3.8130e-04 1.5203e-01 6.0888e-01 2.3871e-01
14757.77 3.7577e-04 1.4915e-01 5.9831e-01 2.5217e-01
15240.48 3.0667e-04 1.3510e-01 6.4523e-01 2.1936e-01
15646.99 1.7307e-04 5.0475e-02 7.6430e-01 1.8505e-01
15960.30 1.0307e-04 4.7531e-02 8.2384e-01 1.2853e-01
16187.41 2.7867e-04 7.1626e-02 8.2307e-01 1.0503e-01
16354.17 2.6974e-04 7.0359e-02 8.3137e-01 9.8002e-02
16484.18 1.5182e-04 4.3650e-02 8.4344e-01 1.1276e-01
16593.12 7.5640e-05 2.7679e-02 8.4549e-01 1.2676e-01
16691.99 5.4760e-05 2.3681e-02 8.3088e-01 1.4539e-01
16788.59 2.6418e-05 2.1350e-02 8.2880e-01 1.4983e-01
16888.37 3.7311e-05 2.2744e-02 8.3651e-01 1.4071e-01
16998.79 1.3278e-05 1.3340e-02 8.2609e-01 1.6056e-01
17146.37 7.6434e-06 8.0749e-03 8.1427e-01 1.7765e-01
17415.23 5.1690e-06 7.1664e-03 8.0127e-01 1.9156e-01
17888.12 2.1141e-06 5.5034e-03 7.6502e-01 2.2947e-01
18532.37 2.0564e-06 6.1942e-03 7.6854e-01 2.2527e-01
19260.76 6.8885e-07 3.8821e-03 7.1120e-01 2.8491e-01
20034.10 5.4967e-07 2.8504e-03 6.7303e-01 3.2412e-01
20838.00 2.3520e-07 1.8141e-03 6.3349e-01 3.6470e-01
21647.97 2.0812e-07 1.2179e-03 6.1606e-01 3.8272e-01
22447.94 6.9883e-07 3.8214e-03 5.3298e-01 4.6320e-01
23245.88 4.3859e-07 2.6130e-03 4.7390e-01 5.2348e-01
24052.47 8.3810e-07 6.1004e-03 4.3145e-01 5.6245e-01
24867.72 2.8681e-05 4.7640e-02 3.7663e-01 5.7570e-01
25698.86 4.1483e-07 1.4124e-03 3.8238e-01 6.1620e-01
26587.16 5.7804e-08 5.6016e-04 3.1970e-01 6.7974e-01
27637.54 4.5198e-07 2.0133e-03 3.1329e-01 6.8470e-01
28986.97 3.7380e-06 1.6241e-02 2.5625e-01 7.2750e-01
#TIME: 229.71
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 1.8425e-02 6.1576e-01 3.3282e-01 3.2996e-02
1919.29 1.3757e-02 6.0414e-01 3.4695e-01 3.5152e-02
2581.60 9.6986e-03 5.5386e-01 3.8925e-01 4.7190e-02
3084.17 2.9836e-03 3.5986e-01 5.5269e-01 8.4472e-02
3472.46 5.5575e-04 1.5614e-01 7.0887e-01 1.3444e-01
3909.64 2.3296e-04 1.1047e-01 7.1570e-01 1.7360e-01
4148.46 2.1187e-04 1.1298e-01 7.0713e-01 1.7968e-01
4670.75 2.3790e-04 1.2683e-01 6.9982e-01 1.7311e-01
4956.05 1.3762e-04 9.6726e-02 7.0842e-01 1.9472e-01
5258.79 2.2838e-05 3.6376e-02 7.3052e-01 2.3308e-01
5580.02 2.7663e-06 1.2667e-02 7.2722e-01 2.6011e-01
5920.87 5.4039e-07 5.4644e-03 7.0815e-01 2.8639e-01
6282.54 2.6397e-07 3.5839e-03 6.8635e-01 3.1007e-01
6666.30 2.1488e-07 3.1334e-03 6.7613e-01 3.2074e-01
7073.50 2.2649e-07 3.2532e-03 6.6731e-01 3.2944e-01
7505.58 2.1620e-07 3.2416e-03 6.5199e-01 3.4477e-01
7964.05 3.9972e-07 4.7556e-03 6.5639e-01 3.3885e-01
8450.53 1.2308e-06 8.6644e-03 6.6584e-01 3.2549e-01
8966.72 6.0362e-06 2.1730e-02 6.7184e-01 3.0643e-01
9514.44 2.3113e-05 4.1513e-02 6.6495e-01 2.9351e-01
10095.62 8.6711e-05 8.8557e-02 6.4679e-01 2.6456e-01
10712.30 1.7552e-04 1.2852e-01 6.3162e-01 2.3968e-01
11366.65 2.5793e-04 1.5132e-01 6.2255e-01 2.2587e-01
12061.10 5.2518e-04 2.1190e-01 5.7477e-01 2.1281e-01
12793.43 4.4049e-04 2.2234e-01 5.6629e-01 2.1093e-01
13528.61 5.9393e-04 2.2123e-01 5.6198e-01 2.1620e-01
14194.74 5.3788e-04 1.9752e-01 5.7292e-01 2.2902e-01
14757.77 2.8593e-04 1.0570e-01 6.3539e-01 2.5862e-01
15240.48 1.7299e-04 7.2572e-02 6.8860e-01 2.3866e-01
15646.99 3.6113e-04 8.4534e-02 7.3623e-01 1.7888e-01
15960.30 2.1023e-04 6.8578e-02 8.0676e-01 1.2445e-01
16187.41 3.4751e-04 7.4400e-02 8.1972e-01 1.0554e-01
16354.17 1.5208e-04 4.3301e-02 8.5030e-01 1.0625e-01
16484.18 8.7651e-05 3.1495e-02 8.5543e-01 1.1299e-01
16593.12 7.7652e-05 3.7218e-02 8.3735e-01 1.2536e-01
16691.99 1.2202e-04 4.8382e-02 8.1204e-01 1.3946e-01
16788.59 4.9090e-05 4.0127e-02 8.2091e-01 1.3891e-01
16888.37 2.1613e-05 1.5199e-02 8.3777e-01 1.4701e-01
16998.79 1.1484e-05 1.3461e-02 8.1826e-01 1.6827e-01
17146.37 1.0712e-05 1.3144e-02 8.1320e-01 1.7364e-01
17415.23 5.9688e-06 8.6354e-03 8.0536e-01 1.8600e-01
17888.12 2.0282e-06 5.3623e-03 7.6866e-01 2.2598e-01
18532.37 9.4226e-07 3.5010e-03 7.4752e-01 2.4898e-01
19260.76 8.2335e-07 3.8376e-03 7.1120e-01 2.8496e-01
20034.10 1.3487e-06 4.7365e-03 6.7704e-01 3.1822e-01
20838.00 1.0996e-06 3.1849e-03 6.2275e-01 3.7407e-01
21647.97 1.8253e-07 1.2402e-03 5.9551e-01 4.0325e-01
22447.94 2.0950e-06 6.7828e-03 5.5598e-01 4.3723e-01
23245.88 1.9711e-06 4.6920e-03 4.8709e-01 5.0822e-01
24052.47 2.0378e-06 3.2121e-03 4.4115e-01 5.5564e-01
24867.72 1.6884e-05 3.4822e-02 3.8471e-01 5.8045e-01
25698.86 8.2062e-07 2.7106e-03 3.3222e-01 6.6507e-01
26587.16 2.4880e-07 1.6131e-03 3.2760e-01 6.7078e-01
27637.54 2.7166e-07 1.2412e-03 3.2519e-01 6.7357e-01
28986.97 2.6130e-05 1.6548e-02 2.5938e-01 7.2405e-01
#TIME: 233.01
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.6485e-02 6.1953e-01 3.2293e-01 3.1061e-02
1919.29 4.2385e-02 5.9497e-01 3.3093e-01 3.1710e-02
2581.60 1.1067e-02 5.5587e-01 3.8657e-01 4.6495e-02
3084.17 3.0126e-03 3.6294e-01 5.5048e-01 8.3563e-02
3472.46 5.4165e-04 1.5335e-01 7.1174e-01 1.3437e-01
3909.64 2.0975e-04 1.0505e-01 7.2050e-01 1.7425e-01
4148.46 2.0754e-04 1.1050e-01 7.1095e-01 1.7835e-01
4670.75 2.6139e-04 1.3241e-01 6.9624e-01 1.7109e-01
4956.05 1.0348e-04 8.7943e-02 7.1296e-01 1.9899e-01
5258.79 2.0109e-05 3.5278e-02 7.3258e-01 2.3212e-01
5580.02 2.7393e-06 1.1779e-02 7.2886e-01 2.5936e-01
5920.87 5.6573e-07 5.2294e-03 7.1281e-01 2.8196e-01
6282.54 2.9788e-07 3.7037e-03 6.8439e-01 3.1191e-01
6666.30 2.2363e-07 3.2761e-03 6.7573e-01 3.2099e-01
7073.50 1.7329e-07 2.7267e-03 6.6569e-01 3.3159e-01
7505.58 2.4332e-07 3.5275e-03 6.5305e-01 3.4342e-01
7964.05 3.6328e-07 4.4022e-03 6.5200e-01 3.4360e-01
8450.53 1.2431e-06 9.1643e-03 6.6729e-01 3.2355e-01
8966.72 5.3428e-06 2.0226e-02 6.7166e-01 3.0811e-01
9514.44 2.2775e-05 4.4268e-02 6.6446e-01 2.9125e-01
10095.62 8.6734e-05 8.8467e-02 6.4842e-01 2.6303e-01
10712.30 2.2373e-04 1.3170e-01 6.2815e-01 2.3992e-01
11366.65 2.7872e-04 1.6949e-01 6.1002e-01 2.2022e-01
12061.10 4.4456e-04 1.9437e-01 5.9004e-01 2.1515e-01
12793.43 5.6280e-04 2.4540e-01 5.5090e-01 2.0314e-01
13528.61 5.3048e-04 2.2556e-01 5.6411e-01 2.0980e-01
14194.74 7.1908e-04 1.9332e-01 5.7857e-01 2.2739e-01
14757.77 2.9884e-04 1.1948e-01 6.2334e-01 2.5688e-01
15240.48 3.4387e-04 9.0509e-02 6.8109e-01 2.2806e-01
15646.99 2.5088e-04 7.2384e-02 7.4944e-01 1.7792e-01
15960.30 3.1950e-04 7.6210e-02 8.0145e-01 1.2203e-01
16187.41 4.5258e-04 8.4390e-02 8.0925e-01 1.0591e-01
16354.17 2.1129e-04 7.6064e-02 8.2263e-01 1.0110e-01
16484.18 2.5519e-04 5.9278e-02 8.2937e-01 1.1110e-01
16593.12 7.9249e-05 5.1720e-02 8.2667e-01 1.2153e-01
16691.99 1.3398e-04 8.7783e-02 7.7956e-01 1.3252e-01
16788.59 6.1750e-05 3.7453e-02 8.1155e-01 1.5094e-01
16888.37 2.6215e-05 1.8035e-02 8.2787e-01 1.5407e-01
16998.79 1.8229e-05 2.0898e-02 8.2130e-01 1.5778e-01
17146.37 1.9856e-05 2.1904e-02 8.0107e-01 1.7700e-01
17415.23 8.6960e-06 1.1879e-02 7.9710e-01 1.9102e-01
17888.12 5.5497e-06 1.1966e-02 7.6364e-01 2.2439e-01
18532.37 1.3640e-06 4.1055e-03 7.4101e-01 2.5488e-01
19260.76 7.0429e-07 3.6827e-03 7.1453e-01 2.8178e-01
20034.10 6.0944e-07 2.3368e-03 6.7383e-01 3.2383e-01
20838.00 4.8031e-07 1.9985e-03 6.3537e-01 3.6263e-01
21647.97 4.1627e-07 2.1895e-03 6.1409e-01 3.8372e-01
22447.94 2.3041e-07 1.1266e-03 5.2421e-01 4.7466e-01
23245.88 1.0144e-07 1.0213e-03 4.9224e-01 5.0674e-01
24052.47 3.0557e-06 4.3996e-03 4.3090e-01 5.6470e-01
24867.72 7.7519e-06 8.1806e-03 4.1307e-01 5.7875e-01
25698.86 2.2761e-06 3.1045e-03 3.0736e-01 6.8953e-01
26587.16 1.4323e-07 9.1740e-04 3.4421e-01 6.5487e-01
27637.54 4.8978e-07 1.3506e-03 2.9098e-01 7.0767e-01
28986.97 3.9306e-06 1.6268e-02 2.5767e-01 7.2606e-01
#TIME: 236.36
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.2720e-02 6.2048e-01 3.2532e-01 3.1475e-02
1919.29 2.7309e-02 6.1928e-01 3.2204e-01 3.1377e-02
2581.60 1.0600e-02 5.5523e-01 3.8747e-01 4.6705e-02
3084.17 3.0740e-03 3.5841e-01 5.5415e-01 8.4364e-02
3472.46 5.8333e-04 1.6308e-01 7.0389e-01 1.3245e-01
3909.64 2.2049e-04 1.1055e-01 7.1654e-01 1.7269e-01
4148.46 2.6928e-04 1.1946e-01 7.0336e-01 1.7691e-01
4670.75 2.6637e-04 1.4048e-01 6.8949e-01 1.6977e-01
4956.05 1.1926e-04 9.0256e-02 7.1145e-01 1.9818e-01
5258.79 2.8223e-05 3.7852e-02 7.3003e-01 2.3209e-01
5580.02 2.7623e-06 1.1746e-02 7.2909e-01 2.5916e-01
5920.87 5.5022e-07 4.6864e-03 7.1005e-01 2.8526e-01
6282.54 2.8526e-07 3.5795e-03 6.8065e-01 3.1577e-01
6666.30 2.1914e-07 3.1720e-03 6.7560e-01 3.2123e-01
7073.50 1.8109e-07 2.8810e-03 6.6854e-01 3.2858e-01
7505.58 1.8908e-07 2.9458e-03 6.4936e-01 3.4770e-01
7964.05 3.7680e-07 4.4349e-03 6.5459e-01 3.4097e-01
8450.53 1.3148e-06 9.0204e-03 6.6883e-01 3.2214e-01
8966.72 5.1643e-06 2.0217e-02 6.7269e-01 3.0709e-01
9514.44 2.2252e-05 4.5421e-02 6.6360e-01 2.9095e-01
10095.62 8.2103e-05 8.6594e-02 6.4992e-01 2.6340e-01
10712.30 2.0401e-04 1.3658e-01 6.2571e-01 2.3750e-01
11366.65 2.9999e-04 1.6051e-01 6.1531e-01 2.2388e-01
12061.10 4.4137e-04 1.8914e-01 5.9364e-01 2.1678e-01
12793.43 5.7642e-04 2.1782e-01 5.6980e-01 2.1181e-01
13528.61 4.0365e-04 2.2476e-01 5.6372e-01 2.1111e-01
14194.74 3.5594e-04 1.5143e-01 6.0951e-01 2.3870e-01
14757.77 2.0934e-04 9.9585e-02 6.3820e-01 2.6201e-01
15240.48 3.0474e-04 9.1404e-02 6.7510e-01 2.3319e-01
15646.99 1.7606e-04 7.7907e-02 7.4766e-01 1.7425e-01
15960.30 2.4017e-04 6.3634e-02 8.1869e-01 1.1744e-01
16187.41 2.6703e-04 6.2915e-02 8.3709e-01 9.9724e-02
16354.17 3.6337e-04 9.4593e-02 8.0823e-01 9.6809e-02
16484.18 6.9456e-05 3.4004e-02 8.6705e-01 9.8882e-02
16593.12 5.8580e-05 2.5849e-02 8.5130e-01 1.2279e-01
16691.99 2.7494e-04 7.6615e-02 7.8937e-01 1.3374e-01
