#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7 s8
4.242332e+02 1.488655e-24 3.117039e-16 3.117039e-09 3.976912e-04 3.896299e-01 6.099724e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 3.924407e-24 4.693379e-16 3.195210e-09 3.367566e-04 3.288017e-01 6.708615e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 8.896843e-25 1.378408e-16 1.252786e-09 1.806902e-04 2.495246e-01 7.502947e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.774161e-25 5.089289e-17 5.668071e-10 1.043803e-04 1.915968e-01 8.082989e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 3.672603e-26 8.814248e-18 1.385458e-10 3.875230e-05 1.160036e-01 8.839576e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 1.662493e-26 4.094198e-18 7.022171e-11 2.305158e-05 8.684663e-02 9.131303e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 5.607875e-27 1.468965e-18 2.878378e-11 1.171202e-05 5.955265e-02 9.404356e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 1.984588e-27 5.514124e-19 1.227017e-11 6.135084e-06 4.123174e-02 9.587621e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 6.229019e-28 1.839956e-19 4.719679e-12 2.946805e-06 2.731185e-02 9.726852e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 1.945105e-28 5.986468e-20 1.734286e-12 1.366347e-06 1.750196e-02 9.824967e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 6.475201e-29 2.052407e-20 6.663097e-13 6.489654e-07 1.137496e-02 9.886244e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 1.670353e-29 5.597940e-21 2.099227e-13 2.663536e-07 6.816846e-03 9.931829e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 3.539651e-30 1.295938e-21 5.812379e-14 9.961314e-08 3.868472e-03 9.961314e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 8.301007e-31 3.296458e-22 1.740019e-14 3.958942e-08 2.282777e-03 9.977172e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 1.792516e-31 7.810249e-23 4.903812e-15 1.504433e-08 1.312378e-03 9.986876e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 3.700884e-32 1.802859e-23 1.374614e-15 5.709935e-09 7.613247e-04 9.992387e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 9.320529e-33 4.976572e-24 4.470480e-16 2.429242e-09 4.681352e-04 9.995319e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.571132e-33 1.527968e-24 1.598181e-16 1.116721e-09 3.009128e-04 9.996991e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 8.793034e-34 5.691118e-25 6.793452e-17 5.844932e-10 2.089307e-04 9.997911e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 3.649913e-34 2.562705e-25 3.416940e-17 3.494597e-10 1.568686e-04 9.998431e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.164212e-34 1.615945e-25 2.322921e-17 2.640339e-10 1.340369e-04 9.998660e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.010365e-34 1.563617e-25 2.308196e-17 2.669849e-10 1.361517e-04 9.998638e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 3.235668e-34 2.542873e-25 3.692282e-17 3.889099e-10 1.708370e-04 9.998292e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 1.023109e-33 7.951017e-25 1.058187e-16 8.886431e-10 2.765317e-04 9.997235e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 4.900201e-33 3.852237e-24 4.613951e-16 2.886752e-09 5.530920e-04 9.994469e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 6.125266e-32 4.447111e-23 4.186997e-15 1.606833e-08 1.497753e-03 9.985022e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 7.608177e-30 3.685211e-21 1.821802e-13 2.728245e-07 7.370421e-03 9.926293e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.840879e-27 9.568079e-19 2.272703e-11 1.070443e-05 5.909028e-02 9.408990e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 1.054533e-25 4.605239e-17 8.743280e-10 1.958895e-04 3.090182e-01 6.907859e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 7.353696e-24 2.802354e-15 2.905041e-08 2.282296e-03 7.983066e-01 1.994110e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 3.960884e-22 1.151132e-13 5.662826e-07 1.380121e-02 9.623710e-01 2.382719e-02 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.147150e-20 4.558195e-12 1.004602e-05 7.137173e-02 9.266330e-01 1.985214e-03 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 1.076165e-18 1.672336e-10 1.592847e-04 3.118434e-01 6.878897e-01 1.076165e-04 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.336064e-17 2.770456e-09 1.216298e-03 7.078983e-01 2.908818e-01 3.603846e-06 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.481826e-16 2.282333e-08 4.902789e-03 9.163144e-01 7.878275e-02 8.960269e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.751423e-15 1.277767e-07 1.435652e-02 9.656690e-01 1.997430e-02 2.529833e-09 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 1.247307e-14 7.028801e-07 4.058828e-02 9.547793e-01 4.631695e-03 6.256852e-11 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.161532e-13 4.707724e-06 1.236327e-01 8.755486e-01 8.139522e-04 8.799483e-13 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.481315e-12 3.910095e-05 3.890857e-01 6.108021e-01 7.310387e-05 3.347388e-15 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 2.162609e-11 3.222712e-04 8.374810e-01 1.621957e-01 1.081305e-06 5.618543e-19 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 3.826301e-10 2.552938e-03 9.876328e-01 9.814213e-03 1.080806e-09 9.379406e-25 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.297140e-08 2.896129e-02 9.708152e-01 2.235322e-04 1.403195e-13 4.087213e-32 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 4.004092e-07 2.772063e-01 7.227899e-01 3.388078e-06 1.057491e-17 8.429126e-40 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 3.230025e-06 7.854563e-01 2.145404e-01 3.325377e-08 1.008340e-21 6.352780e-47 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.046864e-05 9.687399e-01 3.124967e-02 1.906230e-10 7.015552e-26 4.874949e-54 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 3.277353e-05 9.972517e-01 2.715521e-03 3.979643e-13 9.129769e-31 2.504834e-62 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.535699e-04 9.997506e-01 9.585237e-05 9.447815e-17 2.494223e-37 2.071648e-73 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.541479e-03 9.984577e-01 7.847527e-07 6.621351e-22 1.327774e-46 5.745511e-89 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 8.418461e-03 9.915815e-01 1.261105e-08 1.986491e-26 7.287126e-55 4.791535e-103 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 2.999450e-02 9.700055e-01 5.159604e-10 6.363511e-30 3.033847e-61 6.397909e-114 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.610311e-02 9.438969e-01 1.019712e-10 1.114481e-31 1.929492e-64 2.338893e-119 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 7.296925e-02 9.270307e-01 4.346030e-11 1.262047e-32 3.396053e-66 2.143185e-122 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 8.640616e-02 9.135938e-01 2.294992e-11 2.427078e-33 1.574023e-67 1.018162e-124 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 1.113892e-01 8.886108e-01 1.020025e-11 3.191489e-34 3.829787e-69 1.733417e-127 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 1.307420e-01 8.692580e-01 5.922261e-12 8.127208e-35 3.053004e-70 2.212014e-129 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 1.788181e-01 8.211819e-01 2.287030e-12 7.981581e-36 4.658480e-72 1.849578e-132 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 2.852186e-01 7.147814e-01 5.995836e-13 3.712700e-37 2.172103e-74 2.685635e-136 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 5.446304e-01 4.553696e-01 3.333333e-14 5.620642e-40 2.545328e-79 1.806137e-144 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 5.502318e-01 4.497682e-01 1.378671e-14 4.621329e-41 1.870170e-81 2.287481e-148 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 6.239316e-01 3.760684e-01 3.504274e-15 1.618234e-42 3.903134e-84 4.871795e-153 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 7.905337e-01 2.094663e-01 1.983887e-16 2.618328e-45 4.536757e-89 2.401813e-161 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 8.411131e-01 1.588869e-01 4.578097e-17 8.644524e-47 9.515260e-92 6.077199e-166 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 9.027670e-01 9.723296e-02 5.194002e-18 6.770753e-49 1.793167e-95 3.060751e-172 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 9.337420e-01 6.625796e-02 1.018628e-18 1.846263e-50 3.088894e-98 6.625796e-177 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 9.252540e-01 7.474601e-02 1.066763e-18 1.513062e-50 1.643687e-98 1.549347e-177 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 8.962264e-01 1.037736e-01 2.140330e-18 4.416274e-50 7.075472e-98 9.964623e-177 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 9.298578e-01 7.014218e-02 3.687204e-19 8.464455e-52 6.199052e-101 6.369668e-182 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 9.359457e-01 6.405426e-02 1.868877e-19 1.537302e-52 2.547099e-102 2.260739e-184 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 9.107516e-01 8.924843e-02 3.888309e-19 5.010438e-52 1.351775e-101 2.145094e-183 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 9.044715e-01 9.552846e-02 2.992886e-19 1.956301e-52 1.829268e-102 4.603659e-185 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 9.025070e-01 9.749304e-02 1.987001e-19 5.738162e-53 1.559889e-103 4.763231e-187 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 9.184385e-01 8.156152e-02 5.263158e-20 2.073893e-54 3.102126e-106 8.034158e-192 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 9.080393e-01 9.196067e-02 1.573164e-20 4.499711e-56 1.231926e-109 3.354540e-198 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 9.010695e-01 9.893048e-02 5.320856e-21 1.631016e-57 1.510695e-112 1.263369e-203 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 9.475333e-01 5.246672e-02 1.179849e-22 1.701906e-61 7.073871e-120 2.088228e-216 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 9.566091e-01 4.339094e-02 1.923788e-23 1.569684e-63 9.671793e-124 2.626711e-223 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 9.604929e-01 3.950707e-02 6.188837e-24 7.765495e-65 2.999275e-126 8.109822e-228 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 9.407540e-01 5.924596e-02 1.393178e-23 2.585278e-64 1.454219e-125 5.529623e-227 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 9.975410e-01 2.458959e-03 4.802975e-29 3.345662e-76 2.159286e-146 5.829252e-262 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 9.981147e-01 1.885328e-03 8.104350e-30 4.239855e-78 6.381109e-150 3.600038e-268 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 9.979172e-01 2.082839e-03 6.670358e-30 1.819188e-78 9.820981e-151 9.122307e-270 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 9.948187e-01 5.181347e-03 8.742346e-29 2.430523e-76 2.694301e-147 2.204428e-264 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 9.847495e-01 1.525054e-02 2.079884e-27 1.127088e-73 6.274510e-143 1.835875e-257 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 9.685230e-01 3.147700e-02 1.676290e-26 6.099832e-72 4.055690e-140 4.702924e-253 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 9.429726e-01 5.702739e-02 9.803922e-26 1.863493e-70 1.100135e-137 3.300404e-249 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 9.071680e-01 9.283196e-02 4.512338e-25 3.807286e-69 1.609871e-135 9.377203e-246 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 8.606039e-01 1.393961e-01 1.719400e-24 5.550533e-68 1.390345e-133 1.209546e-242 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 8.026388e-01 1.973612e-01 5.744915e-24 6.432106e-67 8.466190e-132 9.098406e-240 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 7.347447e-01 2.652553e-01 1.685347e-23 5.811540e-66 3.428809e-130 3.565795e-237 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 6.566604e-01 3.433396e-01 4.646654e-23 4.777986e-65 1.200750e-128 1.131957e-234 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 5.669811e-01 4.330189e-01 1.283019e-22 4.150943e-64 4.811321e-127 4.613208e-232 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 4.679943e-01 5.320057e-01 3.769559e-22 4.352774e-63 2.816501e-125 3.726885e-229 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 3.589744e-01 6.410256e-01 1.282051e-21 7.051282e-62 3.782051e-123 1.320513e-225 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 2.520954e-01 7.479046e-01 5.157963e-21 1.834300e-60 1.260477e-120 2.304965e-221 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 1.582003e-01 8.417997e-01 2.404451e-20 7.498791e-59 9.966134e-118 1.819061e-216 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 8.825675e-02 9.117433e-01 1.305616e-19 4.631656e-57 1.706783e-114 5.404814e-211 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 4.181185e-02 9.581882e-01 8.275261e-19 4.311847e-55 6.032230e-111 5.182927e-205 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 1.628664e-02 9.837134e-01 6.449511e-18 6.449511e-53 4.706840e-107 1.661238e-198 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 5.264818e-03 9.947352e-01 6.041197e-17 1.450858e-50 7.060194e-103 1.375646e-191 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 1.510351e-03 9.984896e-01 6.488380e-16 4.397680e-48 1.723025e-98 2.361050e-184 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 4.322599e-04 9.995677e-01 6.805568e-15 1.281361e-45 3.918518e-94 3.594190e-177 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 1.312328e-04 9.998688e-01 6.795983e-14 3.374557e-43 7.772417e-90 4.663450e-170 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 4.366970e-05 9.999563e-01 6.168488e-13 7.251679e-41 1.113976e-85 3.785468e-163 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 1.302963e-05 9.999870e-01 6.821103e-12 2.516524e-38 3.708561e-81 1.228461e-155 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 1.851761e-06 9.999981e-01 3.529405e-10 3.858816e-34 1.110586e-73 3.529405e-143 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 5.538972e-10 9.883914e-01 1.160862e-02 1.416252e-15 2.802653e-40 4.079602e-87 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 3.014548e-10 9.714051e-01 2.859488e-02 1.162950e-14 1.044375e-38 1.308889e-84 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 1.612508e-10 9.319436e-01 6.805641e-02 9.258124e-14 3.819742e-37 4.199877e-82 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 4.340206e-11 7.175258e-01 2.824742e-01 3.577320e-12 2.494845e-34 1.587629e-77 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 3.348264e-11 6.584546e-01 3.415454e-01 6.270997e-12 6.976484e-34 8.734602e-77 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 2.758621e-11 6.123662e-01 3.876338e-01 9.274673e-12 1.450654e-33 2.936980e-76 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 2.484700e-11 5.887393e-01 4.112607e-01 1.123623e-11 2.068543e-33 5.373317e-76 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 2.225032e-11 5.625790e-01 4.374210e-01 1.378003e-11 3.059418e-33 1.027813e-75 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 5.357143e-12 2.803571e-01 7.196429e-01 1.128571e-10 1.928571e-31 1.241071e-72 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 4.172932e-12 2.443609e-01 7.556391e-01 1.516917e-10 3.552632e-31 3.627820e-72 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 5.436778e+00 
#NVEL: 115
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7 s8
4.242332e+02 1.410801e-24 3.211824e-16 3.361910e-09 4.322455e-04 4.112336e-01 5.883342e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 3.578606e-24 4.643315e-16 3.327216e-09 3.563818e-04 3.430730e-01 6.565707e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 8.331705e-25 1.403940e-16 1.338819e-09 1.953641e-04 2.643162e-01 7.354885e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.535869e-25 5.049493e-17 5.917027e-10 1.114448e-04 2.013124e-01 7.985762e-01 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 4.065310e-26 1.053028e-17 1.699526e-10 4.658168e-05 1.304287e-01 8.695247e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 1.928122e-26 5.110352e-18 8.950022e-11 2.845223e-05 9.944468e-02 9.005269e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 7.030062e-27 1.962328e-18 3.902515e-11 1.522257e-05 7.002384e-02 9.299609e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 2.309592e-27 6.867851e-19 1.564652e-11 7.615561e-06 4.735494e-02 9.526374e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 7.490609e-28 2.356867e-19 6.153000e-12 3.745304e-06 3.156757e-02 9.684287e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 2.481440e-28 8.086836e-20 2.370662e-12 1.787966e-06 2.071559e-02 9.792826e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 7.948401e-29 2.676338e-20 8.851262e-13 8.319219e-07 1.330108e-02 9.866981e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.202615e-29 7.853895e-21 2.982970e-13 3.587115e-07 8.193727e-03 9.918059e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 4.765308e-30 1.851972e-21 8.371780e-14 1.353781e-07 4.700326e-03 9.952995e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 1.059614e-30 4.461066e-22 2.395263e-14 5.217933e-08 2.715818e-03 9.972841e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.581492e-31 1.183778e-22 7.487752e-15 2.139358e-08 1.633043e-03 9.983669e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 5.568626e-32 2.855251e-23 2.169518e-15 8.394320e-09 9.576619e-04 9.990423e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 1.433111e-32 8.061247e-24 7.165553e-16 3.601633e-09 5.939866e-04 9.994060e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 3.879135e-33 2.413270e-24 2.513978e-16 1.629983e-09 3.767237e-04 9.996233e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 1.374993e-33 9.252559e-25 1.094266e-16 8.679645e-10 2.652591e-04 9.997347e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 5.951182e-34 4.328132e-25 5.691494e-17 5.323603e-10 2.014746e-04 9.997985e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 3.590358e-34 2.753144e-25 3.912363e-17 4.041165e-10 1.738828e-04 9.998261e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 3.372325e-34 2.695485e-25 3.942295e-17 4.120411e-10 1.769283e-04 9.998231e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 5.454930e-34 4.437612e-25 6.340698e-17 6.051289e-10 2.218806e-04 9.997781e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 1.726649e-33 1.389109e-24 1.817526e-16 1.389109e-09 3.609087e-04 9.996391e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 8.750277e-33 7.129855e-24 8.372178e-16 4.693821e-09 7.399925e-04 9.992600e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 1.161941e-31 8.714556e-23 7.918064e-15 2.698701e-08 2.042767e-03 9.979572e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 1.486410e-29 7.448601e-21 3.542224e-13 4.667790e-07 1.016320e-02 9.898363e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 5.444318e-27 1.909310e-18 4.406099e-11 1.813084e-05 8.077848e-02 9.192034e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 1.843308e-25 8.398945e-17 1.531135e-09 3.025107e-04 3.865001e-01 6.131973e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 1.067200e-23 4.283572e-15 4.246645e-08 2.961573e-03 8.456363e-01 1.514021e-01 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 5.139345e-22 1.569397e-13 7.484818e-07 1.648729e-02 9.657829e-01 1.772902e-02 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.762580e-20 6.161390e-12 1.312644e-05 8.438425e-02 9.141627e-01 1.439890e-03 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 1.395518e-18 2.268996e-10 2.064274e-04 3.582625e-01 6.414605e-01 7.062889e-05 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 3.042084e-17 3.735263e-09 1.533613e-03 7.578273e-01 2.406371e-01 1.921505e-06 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 3.274303e-16 3.082140e-08 6.028636e-03 9.344385e-01 5.953278e-02 4.069329e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 2.612047e-15 1.902653e-07 1.865748e-02 9.677285e-01 1.361381e-02 9.062204e-10 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 2.016821e-14 1.114917e-06 5.438619e-02 9.426940e-01 2.918726e-03 1.898984e-11 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 2.025615e-13 7.866467e-06 1.686374e-01 8.308955e-01 4.592050e-04 2.123946e-13 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 2.509123e-12 6.259432e-05 4.905897e-01 5.093145e-01 3.322314e-05 5.724438e-16 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 3.353513e-11 4.633298e-04 8.946650e-01 1.048713e-01 3.359437e-07 5.344290e-20 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 6.403060e-10 3.742048e-03 9.909498e-01 5.308165e-03 2.425402e-10 5.218078e-26 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 2.117691e-08 4.144101e-02 9.584376e-01 1.214021e-04 3.295200e-14 2.501066e-33 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 5.550446e-07 3.463295e-01 6.536682e-01 1.800454e-06 2.614673e-18 6.112371e-41 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 3.922857e-06 8.430818e-01 1.569143e-01 1.316484e-08 1.662227e-22 2.606373e-48 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.196016e-05 9.784006e-01 2.158749e-02 7.172616e-11 1.119416e-26 1.967247e-55 0.000000e+00 0.000000e+00 0.000000e+00 
