#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] al0 al1 al2 al3 al4 al5 al6 al7 al8
3.860572e+03 2.132339e+04 7.240887e+10 2.272391e-20 5.790461e-12 5.060571e-05 9.999494e-01 7.128593e-17 1.547367e-41 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.019428e+04 3.816986e+10 1.843012e-20 7.319764e-12 6.796924e-05 9.999320e-01 3.241610e-18 1.137178e-44 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 1.933735e+04 3.052172e+10 3.946531e-20 1.687386e-11 1.190932e-04 9.998809e-01 1.729222e-19 1.359671e-47 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 1.854496e+04 2.803820e+10 1.278137e-19 5.118536e-11 2.391643e-04 9.997608e-01 8.111832e-21 1.257184e-50 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 1.775834e+04 2.648537e+10 4.929861e-19 1.803114e-10 5.213497e-04 9.994787e-01 2.964670e-22 6.658689e-54 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 1.694069e+04 2.473991e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 1.608361e+04 2.256862e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 1.515696e+04 2.018627e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.416587e+04 1.666817e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 1.316778e+04 1.330371e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.220493e+04 1.173377e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.129744e+04 1.064996e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.043088e+04 9.429035e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 9.607681e+03 7.582378e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 8.847913e+03 5.598632e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 8.222420e+03 4.571286e+09 6.065209e-09 1.673911e-01 8.326075e-01 1.402172e-06 3.043474e-67 4.065212e-149 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 7.748586e+03 4.061021e+09 2.832801e-08 4.941427e-01 5.058572e-01 7.657081e-08 5.750798e-73 1.480298e-160 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 7.342346e+03 3.327855e+09 6.538266e-08 8.008109e-01 1.991890e-01 3.345159e-09 1.591485e-78 1.657374e-171 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 6.949184e+03 2.781265e+09 1.197917e-07 9.523808e-01 4.761904e-02 6.671626e-11 6.622023e-85 6.770833e-184 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 6.535263e+03 2.665467e+09 2.458253e-07 9.934832e-01 6.516552e-03 4.349216e-13 1.319311e-92 1.172397e-198 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 6.155841e+03 3.077264e+09 6.003892e-07 9.993475e-01 6.519181e-04 1.499021e-15 6.394262e-101 1.936236e-214 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 5.847885e+03 2.755885e+09 1.057184e-06 9.998984e-01 1.005106e-04 1.343614e-17 3.239254e-108 1.822732e-228 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 5.656434e+03 2.218070e+09 1.370996e-06 9.999675e-01 3.113021e-05 6.515625e-19 3.692188e-113 4.429720e-238 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.562252e+03 1.882463e+09 1.454516e-06 9.999795e-01 1.909052e-05 1.781782e-19 2.095411e-115 1.695420e-242 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.501743e+03 1.523599e+09 1.383397e-06 9.999839e-01 1.476660e-05 8.445459e-20 6.735643e-117 1.642461e-245 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.465888e+03 1.272648e+09 1.284005e-06 9.999856e-01 1.313591e-05 5.786899e-20 8.816441e-118 2.455586e-247 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.438618e+03 1.116863e+09 1.212887e-06 9.999868e-01 1.199984e-05 4.335427e-20 1.922555e-118 1.058051e-248 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.397317e+03 9.832861e+08 1.171220e-06 9.999886e-01 1.020536e-05 2.746544e-20 2.397233e-119 1.602721e-250 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 5.361976e+03 8.984530e+08 1.176045e-06 9.999902e-01 8.661887e-06 1.732377e-20 3.352080e-120 3.161941e-252 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.311230e+03 9.317012e+08 1.404752e-06 9.999931e-01 5.458296e-06 5.553533e-21 7.380902e-122 2.273794e-255 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 5.241684e+03 8.981864e+08 1.612895e-06 9.999950e-01 3.370951e-06 1.645153e-21 9.301029e-124 4.978470e-259 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 5.186459e+03 4.799006e+08 1.009519e-06 9.999950e-01 3.999980e-06 1.838086e-21 1.123804e-124 2.942842e-261 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 5.102630e+03 3.046623e+08 8.302356e-07 9.999962e-01 2.944286e-06 6.896526e-22 6.100773e-127 6.246661e-266 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 4.984289e+03 2.027349e+08 7.734495e-07 9.999976e-01 1.637164e-06 1.300882e-22 3.628310e-130 2.088491e-272 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.883082e+03 1.378902e+08 7.352929e-07 9.999984e-01 8.995083e-07 2.419114e-23 2.230389e-133 7.671556e-279 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.778766e+03 9.905883e+07 7.422672e-07 9.999988e-01 4.570441e-07 3.814428e-24 9.587617e-137 1.563572e-285 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.682043e+03 8.299064e+07 8.533324e-07 9.999989e-01 2.164442e-07 5.333328e-25 4.977772e-140 5.955549e-292 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 4.593990e+03 7.231979e+07 1.035293e-06 9.999989e-01 9.352931e-08 6.117640e-26 1.511763e-143 8.764696e-299 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 4.526098e+03 6.365966e+07 1.173552e-06 9.999988e-01 4.950407e-08 1.190081e-26 2.983467e-146 4.694209e-304 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 4.450830e+03 5.960374e+07 1.408933e-06 9.999986e-01 2.542952e-08 2.176400e-27 6.036647e-149 2.932413e-309 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 4.378045e+03 5.759657e+07 1.836112e-06 9.999982e-01 1.084975e-08 2.564487e-28 3.019721e-152 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 4.320440e+03 5.434174e+07 2.241010e-06 9.999978e-01 5.412250e-09 4.355170e-29 4.904852e-155 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 4.255587e+03 4.622728e+07 2.566095e-06 9.999974e-01 2.640671e-09 6.711847e-30 3.762702e-158 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 4.181847e+03 3.853388e+07 2.880944e-06 9.999971e-01 1.309520e-09 1.065473e-30 2.910706e-161 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 4.121475e+03 3.027903e+07 2.914277e-06 9.999971e-01 7.799977e-10 2.599992e-31 8.142833e-164 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 4.003594e+03 1.239846e+07 1.964493e-06 9.999980e-01 4.319518e-10 3.798809e-32 2.781060e-168 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.927287e+03 5.831817e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.831175e+03 2.416364e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.694452e+03 9.864458e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.621620e+03 5.211943e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.542811e+03 2.837690e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.376800e+03 8.597898e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 3.090857e+03 8.926990e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 2.831993e+03 2.008784e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 3.751870e+03 1.004775e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 3.705700e+03 6.628038e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 3.692757e+03 4.324278e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 3.676146e+03 2.772795e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 3.649623e+03 1.791324e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 3.603221e+03 1.160480e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 3.551692e+03 7.541180e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 3.481867e+03 4.809642e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 3.202132e+03 1.529083e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 3.318759e+03 1.775295e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 3.396360e+03 1.444163e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 3.477767e+03 1.042167e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 3.566930e+03 7.239377e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 3.664183e+03 5.241193e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 3.769579e+03 4.160269e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 3.891318e+03 3.327155e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 4.131475e+03 2.427416e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 6.064490e+03 2.602182e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 7.549587e+03 1.145948e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 6.226808e+03 1.189128e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 7.584289e+03 5.661547e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 5.858594e+03 5.691580e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 5.327488e+03 2.437918e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 5.456239e+03 1.718438e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 5.600844e+03 1.220957e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 5.758813e+03 8.982153e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 5.978962e+03 7.004783e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 6.861193e+03 6.119361e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 6.900345e+03 5.635818e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 6.927304e+03 5.316587e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 6.940620e+03 5.163556e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 6.954796e+03 5.004315e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 7.109015e+03 3.550433e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 7.132842e+03 3.371400e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.301112e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] al0 al1 al2 al3 al4 al5 al6 al7 al8
4.242332e+02 2.650002e+04 9.170111e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.653115e+04 1.842493e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.653689e+04 1.428918e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.653542e+04 1.232696e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 2.654533e+04 9.742956e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 2.657570e+04 9.959018e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 2.659569e+04 9.945821e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 2.663218e+04 9.934344e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.666315e+04 1.000985e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 2.670739e+04 1.044030e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 2.674827e+04 1.101633e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.678951e+04 1.144981e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.683915e+04 1.160491e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.688521e+04 1.173217e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.693359e+04 1.170175e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.697557e+04 1.134637e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.699342e+04 1.122741e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.699433e+04 1.098889e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.693169e+04 1.083383e+11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.681496e+04 1.056355e+11 1.348239e-22 5.734810e-14 2.555904e-06 9.999974e-01 3.498394e-11 1.541530e-28 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.658311e+04 1.020023e+11 1.506520e-22 6.393814e-14 2.763931e-06 9.999972e-01 2.301299e-11 5.871870e-29 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.620773e+04 9.665124e+10 1.817386e-22 7.678237e-14 3.147816e-06 9.999969e-01 1.139127e-11 1.165214e-29 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.565633e+04 8.896468e+10 2.455119e-22 1.032047e-13 3.884600e-06 9.999961e-01 3.858959e-12 9.743552e-31 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.489531e+04 7.919549e+10 3.776171e-22 1.576182e-13 5.238068e-06 9.999948e-01 8.190433e-13 2.766652e-32 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.398080e+04 6.463227e+10 5.507772e-22 2.441389e-13 7.265572e-06 9.999927e-01 1.207022e-13 3.335913e-34 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.298062e+04 5.502979e+10 1.100322e-21 4.882886e-13 1.167210e-05 9.999883e-01 1.117044e-14 1.424733e-36 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.186554e+04 6.169255e+10 6.606495e-21 2.167033e-12 2.853389e-05 9.999715e-01 4.292937e-16 8.817229e-40 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.063245e+04 6.321177e+10 4.200218e-20 1.089347e-11 7.722981e-05 9.999228e-01 8.725613e-18 1.249226e-43 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 1.957163e+04 3.324199e+10 3.325747e-20 1.362180e-11 1.021635e-04 9.998978e-01 4.014083e-19 9.491784e-47 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 1.876394e+04 2.671867e+10 7.245971e-20 3.187605e-11 1.803718e-04 9.998196e-01 2.161352e-20 1.156868e-49 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 1.801970e+04 2.478972e+10 2.403798e-19 9.896025e-11 3.677577e-04 9.996322e-01 1.009662e-21 1.053124e-52 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 1.726692e+04 2.354536e+10 9.613347e-19 3.603113e-10 8.175129e-04 9.991825e-01 3.534987e-23 5.056469e-56 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 1.647309e+04 2.197293e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 1.562608e+04 1.984311e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 1.470903e+04 1.741953e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.374626e+04 1.415449e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 1.279345e+04 1.161531e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.188296e+04 1.045691e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.103338e+04 9.504403e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.022132e+04 8.370044e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 9.432795e+03 6.696056e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 8.701026e+03 4.995177e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 8.102917e+03 4.073009e+09 7.852635e-09 2.123120e-01 7.876872e-01 8.119237e-07 1.623847e-68 1.008240e-151 0.000000e+00 0.000000e+00 0.000000e+00 
