#NTIMES:    67
#NSTAGES:     5
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    1.614555E+03   4.6495E-023   1.0134E-014   7.5386E-008   5.8030E-003   9.9420E-001
    1.713291E+03   7.8484E-024   2.0065E-015   2.0825E-008   2.8031E-003   9.9720E-001
    1.818065E+03   1.5664E-024   4.6648E-016   6.5289E-009   1.4561E-003   9.9854E-001
    1.929247E+03   3.6829E-025   1.2687E-016   2.3186E-009   8.1261E-004   9.9919E-001
    2.047227E+03   1.0244E-025   4.0334E-017   9.3085E-010   4.8625E-004   9.9951E-001
    2.172422E+03   3.3484E-026   1.4899E-017   4.2109E-010   3.1143E-004   9.9969E-001
    2.305274E+03   1.3171E-026   6.5386E-018   2.1905E-010   2.1602E-004   9.9978E-001
    2.446250E+03   6.5483E-027   3.5618E-018   1.3597E-010   1.6573E-004   9.9983E-001
    2.595847E+03   4.3875E-027   2.5465E-018   1.0543E-010   1.4429E-004   9.9986E-001
    2.754592E+03   4.3078E-027   2.5733E-018   1.0843E-010   1.4748E-004   9.9985E-001
    2.923046E+03   6.4280E-027   3.8437E-018   1.5459E-010   1.8186E-004   9.9982E-001
    3.101800E+03   1.3200E-026   7.9942E-018   2.9600E-010   2.6735E-004   9.9973E-001
    3.291487E+03   3.9613E-026   2.4011E-017   7.6891E-010   4.6914E-004   9.9953E-001
    3.492773E+03   2.9349E-025   1.5339E-016   3.4668E-009   1.1084E-003   9.9889E-001
    3.706369E+03   7.8765E-024   2.9944E-015   3.6243E-008   4.1647E-003   9.9584E-001
    3.933027E+03   6.8118E-022   1.8226E-013   9.4646E-007   2.6521E-002   9.7348E-001
    4.173545E+03   1.2027E-019   2.4853E-011   4.7887E-005   2.3409E-001   7.6586E-001
    4.428773E+03   1.1224E-017   1.7632E-009   1.1305E-003   8.1683E-001   1.8204E-001
    4.699608E+03   3.4495E-016   3.6476E-008   7.8747E-003   9.7328E-001   1.8850E-002
    4.987006E+03   5.1419E-015   3.7382E-007   3.2611E-002   9.6478E-001   2.6119E-003
    5.291980E+03   3.4738E-014   1.9317E-006   8.7401E-002   9.1201E-001   5.8234E-004
    5.615604E+03   1.1658E-013   5.5089E-006   1.6182E-001   8.3798E-001   2.0008E-004
    5.959018E+03   2.7783E-013   1.1731E-005   2.4878E-001   7.5113E-001   8.3366E-005
    6.323434E+03   6.3916E-013   2.4170E-005   3.6687E-001   6.3308E-001   3.1595E-005
    6.710135E+03   1.6313E-012   5.3597E-005   5.3677E-001   4.6317E-001   8.5889E-006
    7.120484E+03   4.7840E-012   1.2855E-004   7.4139E-001   2.5848E-001   1.3218E-006
    7.555927E+03   1.6852E-011   3.3807E-004   9.0819E-001   9.1469E-002   8.0471E-008
    8.020258E+03   8.4490E-011   1.1118E-003   9.8271E-001   1.6182E-002   1.0834E-009
    8.469921E+03   6.7613E-010   5.0205E-003   9.9354E-001   1.4369E-003   3.0117E-012
    8.894827E+03   1.0802E-008   3.5359E-002   9.6458E-001   5.9731E-005   1.4628E-015
    9.281790E+03   2.6694E-007   3.1013E-001   6.8987E-001   8.0823E-007   7.3073E-020
    9.618949E+03   2.2988E-006   8.8922E-001   1.1078E-001   1.2727E-009   1.5897E-025
    9.931316E+03   9.1200E-006   9.9516E-001   4.8271E-003   3.2140E-013   2.7088E-032
    1.025737E+04   3.6706E-005   9.9983E-001   1.3552E-004   3.1593E-017   8.8761E-040
    1.060887E+04   1.7370E-004   9.9982E-001   2.4771E-006   1.0622E-021   4.0598E-048
    1.095166E+04   1.0709E-003   9.9893E-001   2.8341E-008   1.1841E-026   2.6896E-057
    1.124328E+04   7.5053E-003   9.9249E-001   2.3418E-010   5.9112E-032   2.3700E-063
    1.147526E+04   7.4165E-002   9.2584E-001   7.8371E-013   3.4900E-038   9.1695E-066
    1.165590E+04   4.5141E-001   5.4859E-001   1.2920E-015   6.0783E-045   2.1357E-068
    1.181410E+04   8.0755E-001   1.9245E-001   4.2374E-018   1.1388E-050   1.1563E-070
    1.197020E+04   9.3697E-001   6.3032E-002   3.5610E-020   2.9799E-053   1.3144E-072
    1.214718E+04   9.7500E-001   2.4996E-002   6.6227E-022   1.3255E-053   2.7869E-074
    1.238406E+04   9.8936E-001   1.0641E-002   1.6827E-023   6.0691E-054   7.6529E-076
    1.272991E+04   9.9644E-001   3.5584E-003   2.3018E-025   2.1840E-054   1.1302E-077
    1.315742E+04   9.9889E-001   1.1136E-003   2.4288E-027   7.4387E-055   1.3011E-079
    1.362187E+04   9.9964E-001   3.5732E-004   2.5940E-029   2.6445E-055   1.5430E-081
    1.410865E+04   9.9988E-001   1.2287E-004   3.3164E-031   1.0290E-055   2.2377E-083
    1.460697E+04   9.9995E-001   4.8442E-005   7.3945E-033   4.7063E-056   5.8033E-085
    1.510098E+04   9.9998E-001   2.0604E-005   2.4434E-034   2.3824E-056   2.2889E-086
    1.556876E+04   9.9999E-001   9.1272E-006   9.7472E-036   1.2837E-056   1.1142E-087
    1.600838E+04   1.0000E+000   4.2774E-006   4.5482E-037   7.4887E-057   6.4971E-089
    1.643166E+04   1.0000E+000   2.0427E-006   2.2242E-038   4.5986E-057   4.1034E-090
    1.684185E+04   1.0000E+000   9.5850E-007   1.0596E-039   2.8812E-057   2.6219E-091
    1.723657E+04   1.0000E+000   4.4854E-007   4.9574E-041   1.8627E-057   1.7025E-092
    1.761476E+04   1.0000E+000   2.1357E-007   2.3217E-042   1.2487E-057   1.1286E-093
    1.799158E+04   1.0000E+000   9.8693E-008   9.7764E-044   8.1722E-058   6.7711E-095
    1.839781E+04   1.0000E+000   4.0962E-008   3.1123E-045   4.8088E-058   3.0770E-096
    1.886350E+04   1.0000E+000   1.4328E-008   5.9249E-047   2.3784E-058   8.3519E-098
    1.945952E+04   1.0000E+000   5.3930E-009   8.2609E-049   1.2875E-058   1.6807E-099
    2.042608E+04   1.0000E+000   5.6426E-008   7.6092E-048   2.0509E-057   2.3477E-098
    2.167074E+04   1.0000E+000   1.8658E-007   6.6353E-046   7.0536E-057   2.3337E-096
    2.299598E+04   1.0000E+000   4.2890E-007   4.8009E-044   1.1365E-056   1.1567E-094
    2.440227E+04   1.0000E+000   9.3649E-007   7.2984E-043   1.4706E-056   1.0205E-093
    2.589455E+04   1.0000E+000   2.0711E-006   7.8167E-042   2.0347E-056   6.7638E-093
    2.747810E+04   9.9999E-001   6.4130E-006   2.0121E-040   3.7095E-056   1.0188E-091
    2.915849E+04   9.9997E-001   3.0824E-005   1.5683E-038   9.9216E-056   4.4039E-090
    3.094690E+04   9.9986E-001   1.4469E-004   1.2811E-036   2.9925E-055   2.3130E-088
    3.269073E+04   9.9958E-001   4.2400E-004   3.8038E-035   6.8531E-055   5.3746E-087
    3.420753E+04   9.9889E-001   1.1081E-003   1.1734E-033   1.4644E-054   1.3571E-085
    3.552917E+04   9.9680E-001   3.2048E-003   8.8752E-032   3.4198E-054   8.2973E-084
    3.673194E+04   9.9195E-001   8.0476E-003   9.0779E-030   7.0877E-054   7.0973E-082
    3.789213E+04   9.8518E-001   1.4819E-002   6.3737E-028   1.1703E-053   4.3980E-080
    3.903899E+04   9.7796E-001   2.2036E-002   2.1165E-026   1.5768E-053   1.3480E-078
    4.018653E+04   9.7305E-001   2.6951E-002   3.7745E-025   1.8357E-053   2.2792E-077
    4.133736E+04   9.6953E-001   3.0475E-002   3.9230E-024   2.0059E-053   2.2832E-076
    4.249830E+04   9.6739E-001   3.2609E-002   2.4599E-023   2.1135E-053   1.3971E-075
    4.367642E+04   9.6618E-001   3.3817E-002   9.9545E-023   2.2037E-053   5.5693E-075
    4.487492E+04   9.6543E-001   3.4568E-002   2.8285E-022   2.3167E-053   1.5713E-074
    4.609912E+04   9.6467E-001   3.5332E-002   6.1262E-022   2.4853E-053   3.3985E-074
    4.734991E+04   9.6359E-001   3.6406E-002   1.0883E-021   2.7247E-053   6.0636E-074
    4.862936E+04   9.6220E-001   3.7800E-002   1.7051E-021   3.0194E-053   9.5708E-074
    4.993619E+04   9.6056E-001   3.9437E-002   2.3513E-021   3.3421E-053   1.3484E-073
    5.127086E+04   9.5874E-001   4.1263E-002   3.0227E-021   3.6731E-053   1.7950E-073
    5.263171E+04   9.5689E-001   4.3109E-002   3.6561E-021   3.9932E-053   2.2890E-073
    5.401748E+04   9.5529E-001   4.4709E-002   4.1949E-021   4.2841E-053   2.8104E-073
    5.542678E+04   9.5412E-001   4.5879E-002   4.5953E-021   4.5384E-053   3.3205E-073
    5.685552E+04   9.5346E-001   4.6542E-002   4.8392E-021   4.7592E-053   3.7783E-073
    5.830243E+04   9.5329E-001   4.6706E-002   4.9321E-021   4.9579E-053   4.1601E-073
    5.975702E+04   9.5354E-001   4.6458E-002   4.8995E-021   5.1559E-053   4.4673E-073
    6.121611E+04   9.5416E-001   4.5837E-002   4.7585E-021   5.3773E-053   4.7104E-073
    6.266032E+04   9.5513E-001   4.4869E-002   4.5234E-021   5.6449E-053   4.9006E-073
    6.407999E+04   9.5638E-001   4.3616E-002   4.2169E-021   5.9838E-053   5.0579E-073
    6.545013E+04   9.5783E-001   4.2165E-002   3.8662E-021   6.4088E-053   5.1957E-073
    6.674879E+04   9.5934E-001   4.0655E-002   3.5073E-021   6.9254E-053   5.3283E-073
    6.795594E+04   9.6111E-001   3.8894E-002   3.1216E-021   7.4757E-053   5.3885E-073
    6.904141E+04   9.6413E-001   3.5866E-002   2.5767E-021   7.7630E-053   5.0384E-073
    6.953448E+04   9.6788E-001   3.2123E-002   2.0325E-021   7.3669E-053   4.2230E-073
    6.978234E+04   9.7052E-001   2.9483E-002   1.6389E-021   6.9630E-053   3.5125E-073
    6.990660E+04   9.7317E-001   2.6829E-002   1.2953E-021   6.4349E-053   2.8222E-073
    6.996881E+04   9.7514E-001   2.4863E-002   1.0598E-021   6.0115E-053   2.3292E-073
    6.999838E+04   9.7639E-001   2.3606E-002   9.1228E-022   5.7341E-053   2.0151E-073
    6.999994E+04   9.7677E-001   2.3233E-002   8.8785E-022   5.6460E-053   1.9620E-073
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.484663E+02   1.5561E-017   1.4853E-009   8.2264E-004   7.2441E-001   2.7476E-001
    8.538104E+02   1.5560E-017   1.4853E-009   8.2263E-004   7.2441E-001   2.7477E-001
    8.700455E+02   1.5378E-017   1.4698E-009   8.1678E-004   7.2301E-001   2.7617E-001
    9.034476E+02   1.4228E-017   1.3719E-009   7.7908E-004   7.1368E-001   2.8554E-001
    9.596254E+02   1.0733E-017   1.0683E-009   6.5557E-004   6.7883E-001   3.2051E-001
    1.017895E+03   6.5130E-018   6.8508E-010   4.8055E-004   6.1426E-001   3.8526E-001
    1.079727E+03   3.0549E-018   3.4837E-010   2.9656E-004   5.1406E-001   4.8564E-001
    1.145315E+03   1.0810E-018   1.3687E-010   1.4958E-004   3.8430E-001   6.1556E-001
    1.214887E+03   2.9601E-019   4.2237E-011   6.1732E-005   2.5157E-001   7.4837E-001
    1.288685E+03   7.0055E-020   1.1160E-011   2.2035E-005   1.4703E-001   8.5294E-001
    1.366965E+03   1.5050E-020   2.6399E-012   7.0523E-006   7.8684E-002   9.2131E-001
    1.450001E+03   2.8826E-021   5.5724E-013   2.0375E-006   3.9114E-002   9.6088E-001
    1.538081E+03   4.9171E-022   1.0640E-013   5.4205E-007   1.8432E-002   9.8157E-001
    1.631512E+03   7.7390E-023   1.9293E-014   1.3931E-007   8.5229E-003   9.9148E-001
    1.730617E+03   1.3000E-023   3.7775E-015   3.8196E-008   4.0954E-003   9.9590E-001
    1.835743E+03   2.5219E-024   8.5438E-016   1.1768E-008   2.1064E-003   9.9789E-001
    1.947255E+03   5.8852E-025   2.3047E-016   4.1716E-009   1.1744E-003   9.9883E-001
    2.065540E+03   1.6982E-025   7.5424E-017   1.7189E-009   7.1280E-004   9.9929E-001
    2.191011E+03   5.9624E-026   2.9515E-017   8.1500E-010   4.6835E-004   9.9953E-001
    2.324103E+03   2.5491E-026   1.3858E-017   4.4739E-010   3.3452E-004   9.9967E-001
    2.465280E+03   1.3771E-026   8.0852E-018   2.9326E-010   2.6443E-004   9.9974E-001
    2.615032E+03   1.0025E-026   6.2106E-018   2.4078E-010   2.3768E-004   9.9976E-001
    2.773882E+03   1.0670E-026   6.7643E-018   2.6316E-010   2.5150E-004   9.9975E-001
    2.942380E+03   1.6914E-026   1.0778E-017   3.9598E-010   3.2025E-004   9.9968E-001
    3.121115E+03   3.7099E-026   2.4085E-017   8.0260E-010   4.8704E-004   9.9951E-001
    3.310706E+03   1.2457E-025   8.0325E-017   2.2454E-009   8.9104E-004   9.9911E-001
    3.511813E+03   1.1157E-024   6.0951E-016   1.1467E-008   2.2576E-003   9.9774E-001
    3.725137E+03   3.5678E-023   1.4173E-014   1.3700E-007   9.1701E-003   9.9083E-001
    3.951420E+03   3.4451E-021   9.7412E-013   3.9138E-006   6.1092E-002   9.3890E-001
    4.191448E+03   5.6775E-019   1.2384E-010   1.7653E-004   4.4932E-001   5.5050E-001
    4.446056E+03   3.1724E-017   5.1924E-009   2.4443E-003   9.2124E-001   7.6320E-002
    4.716130E+03   8.6113E-016   9.3728E-008   1.4912E-002   9.7791E-001   7.1792E-003
    5.002610E+03   1.4835E-014   1.0762E-006   6.5175E-002   9.3398E-001   8.4138E-004
    5.306492E+03   1.2816E-013   6.7565E-006   1.9013E-001   8.0973E-001   1.3528E-004
    5.628833E+03   5.1650E-013   2.2003E-005   3.5991E-001   6.4004E-001   3.1387E-005
    5.970755E+03   1.3086E-012   4.8033E-005   5.2290E-001   4.7704E-001   9.0787E-006
    6.333447E+03   2.8589E-012   9.1788E-005   6.7683E-001   3.2307E-001   2.4357E-006
    6.718170E+03   6.4332E-012   1.7627E-004   8.1877E-001   1.8105E-001   4.5339E-007
    7.126263E+03   1.6609E-011   3.6526E-004   9.2442E-001   7.5219E-002   4.5221E-008
    7.559146E+03   5.5863E-011   8.9573E-004   9.7888E-001   2.0223E-002   1.7262E-009
    8.018549E+03   2.9459E-010   3.0088E-003   9.9407E-001   2.9196E-003   1.5431E-011
    8.485246E+03   3.0861E-009   1.6088E-002   9.8372E-001   1.9237E-004   2.1790E-014
    8.924554E+03   6.1238E-008   1.2837E-001   8.7163E-001   5.2418E-006   4.3560E-018
    9.306700E+03   8.9749E-007   6.6922E-001   3.3078E-001   3.0421E-008   6.7079E-023
    9.644838E+03   4.1317E-006   9.7586E-001   2.4137E-002   1.8630E-011   4.6078E-029
    9.975366E+03   1.5971E-005   9.9913E-001   8.4908E-004   3.2089E-015   4.2889E-036
    1.032737E+04   6.6576E-005   9.9991E-001   2.0386E-005   2.1087E-019   6.5831E-044
    1.070063E+04   3.3601E-004   9.9966E-001   3.2240E-007   4.9801E-024   1.5937E-052
    1.104967E+04   2.1215E-003   9.9788E-001   3.5102E-009   4.9617E-029   1.1984E-061
    1.133757E+04   1.5932E-002   9.8407E-001   2.4657E-011   1.6858E-034   2.6275E-064
    1.155835E+04   1.5238E-001   8.4762E-001   7.0555E-014   7.6873E-041   8.8525E-067
    1.173080E+04   5.7588E-001   4.2412E-001   1.6638E-016   3.9687E-047   3.1919E-069
    1.188576E+04   8.4216E-001   1.5784E-001   1.1219E-018   4.8400E-052   3.3154E-071
    1.204313E+04   9.3866E-001   6.1345E-002   1.8089E-020   2.9264E-053   6.8105E-073
    1.222794E+04   9.7162E-001   2.8384E-002   5.7768E-022   1.5130E-053   2.4466E-074
    1.249034E+04   9.8757E-001   1.2433E-002   1.7170E-023   7.1999E-054   7.9246E-076
    1.286583E+04   9.9574E-001   4.2560E-003   2.5479E-025   2.6778E-054   1.2814E-077
    1.330443E+04   9.9860E-001   1.3966E-003   3.0793E-027   9.6172E-055   1.6995E-079
    1.377196E+04   9.9952E-001   4.7935E-004   4.0070E-029   3.6774E-055   2.4706E-081
    1.425899E+04   9.9982E-001   1.8135E-004   7.3614E-031   1.5857E-055   5.1891E-083
    1.475272E+04   9.9992E-001   7.6788E-005   2.2539E-032   7.8454E-056   1.8622E-084
    1.523711E+04   9.9997E-001   3.3202E-005   8.1142E-034   4.0614E-056   8.0519E-086
    1.569061E+04   9.9999E-001   1.4719E-005   3.2304E-035   2.1975E-056   3.9261E-087
    1.612220E+04   9.9999E-001   6.7418E-006   1.3805E-036   1.2603E-056   2.1091E-088
    1.653778E+04   1.0000E+000   3.1043E-006   5.9601E-038   7.5033E-057   1.1825E-089
    1.694182E+04   1.0000E+000   1.3973E-006   2.4246E-039   4.5337E-057   6.4861E-091
    1.732842E+04   1.0000E+000   6.3492E-007   1.0019E-040   2.8468E-057   3.7206E-092
    1.770257E+04   1.0000E+000   2.9534E-007   4.3111E-042   1.8605E-057   2.2606E-093
    1.808043E+04   1.0000E+000   1.3269E-007   1.7445E-043   1.1798E-057   1.2979E-094
    1.849466E+04   1.0000E+000   5.3341E-008   5.5165E-045   6.7096E-058   5.8408E-096
    1.897596E+04   1.0000E+000   1.7990E-008   1.1188E-046   3.1918E-058   1.6839E-097
    1.961658E+04   1.0000E+000   8.5158E-009   3.1085E-048   2.1913E-058   6.8182E-099
    2.066209E+04   1.0000E+000   8.7325E-008   3.7904E-047   3.2698E-057   1.2183E-097
    2.191990E+04   1.0000E+000   2.4067E-007   1.0278E-045   8.5959E-057   3.4175E-096
    2.325141E+04   1.0000E+000   5.0429E-007   5.0700E-044   1.2290E-056   1.1335E-094
    2.466381E+04   1.0000E+000   1.0583E-006   6.5455E-043   1.5418E-056   8.5365E-094
    2.616201E+04   1.0000E+000   2.3979E-006   7.5518E-042   2.1784E-056   6.0247E-093
    2.775121E+04   9.9999E-001   7.9087E-006   2.3852E-040   4.1591E-056   1.1020E-091
    2.943695E+04   9.9996E-001   3.8683E-005   2.0560E-038   1.1550E-055   5.3511E-090
    3.122124E+04   9.9983E-001   1.7134E-004   1.5504E-036   3.3934E-055   2.6811E-088
    3.293283E+04   9.9952E-001   4.8300E-004   4.5124E-035   7.5912E-055   6.2007E-087
    3.441030E+04   9.9873E-001   1.2716E-003   1.5972E-033   1.6344E-054   1.7967E-085
    3.570456E+04   9.9636E-001   3.6445E-003   1.3543E-031   3.7932E-054   1.2357E-083
    3.689064E+04   9.9120E-001   8.7989E-003   1.4031E-029   7.5743E-054   1.0785E-081
    3.804554E+04   9.8431E-001   1.5689E-002   9.4325E-028   1.2339E-053   6.4386E-080
    3.918635E+04   9.7718E-001   2.2818E-002   2.9203E-026   1.6169E-053   1.8470E-078
    4.032970E+04   9.7259E-001   2.7413E-002   4.9111E-025   1.8590E-053   2.9516E-077
    4.147562E+04   9.6924E-001   3.0758E-002   4.8189E-024   2.0194E-053   2.7964E-076
    4.263317E+04   9.6724E-001   3.2761E-002   2.8735E-023   2.1222E-053   1.6298E-075
    4.380750E+04   9.6610E-001   3.3897E-002   1.1147E-022   2.2124E-053   6.2388E-075
    4.500277E+04   9.6537E-001   3.4631E-002   3.0674E-022   2.3291E-053   1.7075E-074
    4.622346E+04   9.6459E-001   3.5415E-002   6.4899E-022   2.5035E-053   3.6141E-074
    4.747056E+04   9.6348E-001   3.6518E-002   1.1341E-021   2.7481E-053   6.3591E-074
    4.874596E+04   9.6207E-001   3.7933E-002   1.7587E-021   3.0457E-053   9.9409E-074
    5.004831E+04   9.6042E-001   3.9581E-002   2.4018E-021   3.3691E-053   1.3913E-073
    5.137819E+04   9.5859E-001   4.1408E-002   3.0698E-021   3.6991E-053   1.8448E-073
    5.273371E+04   9.5677E-001   4.3235E-002   3.6955E-021   4.0168E-053   2.3441E-073
    5.411386E+04   9.5520E-001   4.4803E-002   4.2238E-021   4.3043E-053   2.8679E-073
    5.551697E+04   9.5406E-001   4.5935E-002   4.6130E-021   4.5555E-053   3.3766E-073
    5.693919E+04   9.5344E-001   4.6564E-002   4.8468E-021   4.7737E-053   3.8303E-073
    5.837899E+04   9.5330E-001   4.6702E-002   4.9320E-021   4.9709E-053   4.2070E-073
    5.982604E+04   9.5356E-001   4.6436E-002   4.8942E-021   5.1684E-053   4.5089E-073
    6.127690E+04   9.5420E-001   4.5803E-002   4.7497E-021   5.3902E-053   4.7470E-073
    6.271242E+04   9.5517E-001   4.4828E-002   4.5129E-021   5.6585E-053   4.9326E-073
    6.412293E+04   9.5643E-001   4.3574E-002   4.2063E-021   5.9980E-053   5.0858E-073
    6.548350E+04   9.5787E-001   4.2128E-002   3.8571E-021   6.4229E-053   5.2199E-073
    6.677274E+04   9.5938E-001   4.0624E-002   3.5000E-021   6.9378E-053   5.3485E-073
    6.797092E+04   9.6114E-001   3.8861E-002   3.1151E-021   7.4832E-053   5.4021E-073
    6.904830E+04   9.6418E-001   3.5822E-002   2.5698E-021   7.7614E-053   5.0418E-073
    6.953784E+04   9.6791E-001   3.2090E-002   2.0275E-021   7.3639E-053   4.2241E-073
    6.978391E+04   9.7055E-001   2.9454E-002   1.6349E-021   6.9590E-053   3.5125E-073
    6.990727E+04   9.7319E-001   2.6810E-002   1.2929E-021   6.4321E-053   2.8233E-073
    6.996904E+04   9.7515E-001   2.4854E-002   1.0588E-021   6.0108E-053   2.3320E-073
    6.999839E+04   9.7640E-001   2.3605E-002   9.1217E-022   5.7351E-053   2.0192E-073
    6.999994E+04   9.7677E-001   2.3233E-002   8.8783E-022   5.6472E-053   1.9662E-073
#TIME:     4.074
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.484663E+02   3.1370E-017   3.2835E-009   1.5110E-003   8.4281E-001   1.5568E-001
    8.546246E+02   3.1370E-017   3.2835E-009   1.5110E-003   8.4281E-001   1.5568E-001
    8.733690E+02   3.0890E-017   3.2393E-009   1.4976E-003   8.4149E-001   1.5701E-001
    9.121003E+02   2.7894E-017   2.9607E-009   1.4113E-003   8.3259E-001   1.6600E-001
    9.720075E+02   2.0023E-017   2.2102E-009   1.1623E-003   8.0133E-001   1.9750E-001
    1.030552E+03   1.1769E-017   1.3820E-009   8.4709E-004   7.4426E-001   2.5489E-001
    1.092732E+03   5.3929E-018   6.9140E-010   5.2540E-004   6.4815E-001   3.5133E-001
    1.158663E+03   1.8772E-018   2.6920E-010   2.6846E-004   5.0843E-001   4.9130E-001
    1.228572E+03   5.0909E-019   8.2708E-011   1.1237E-004   3.4786E-001   6.5203E-001
    1.302699E+03   1.1990E-019   2.1802E-011   4.0528E-005   2.0966E-001   7.9030E-001
    1.381298E+03   2.5538E-020   5.1386E-012   1.3060E-005   1.1435E-001   8.8563E-001
    1.464640E+03   4.9232E-021   1.0975E-012   3.8402E-006   5.7910E-002   9.4209E-001
    1.553011E+03   8.7057E-022   2.1717E-013   1.0571E-006   2.7935E-002   9.7206E-001
    1.646713E+03   1.4503E-022   4.1241E-014   2.8216E-007   1.3201E-002   9.8680E-001
    1.746069E+03   2.5279E-023   8.2770E-015   7.8875E-008   6.4052E-003   9.9359E-001
    1.851420E+03   4.8999E-024   1.8621E-015   2.4259E-008   3.2889E-003   9.9671E-001
    1.963127E+03   1.1359E-024   4.9818E-016   8.5767E-009   1.8306E-003   9.9817E-001
    2.081574E+03   3.3138E-025   1.6439E-016   3.5717E-009   1.1177E-003   9.9888E-001
    2.207168E+03   1.2123E-025   6.6571E-017   1.7455E-009   7.4684E-004   9.9925E-001
    2.340339E+03   5.5227E-026   3.2970E-017   1.0015E-009   5.4665E-004   9.9945E-001
    2.481546E+03   3.2072E-026   2.0460E-017   6.9010E-010   4.4424E-004   9.9956E-001
    2.631272E+03   2.5173E-026   1.6793E-017   5.9750E-010   4.1138E-004   9.9959E-001
    2.790032E+03   2.8828E-026   1.9587E-017   6.8973E-010   4.4910E-004   9.9955E-001
    2.958371E+03   4.9067E-026   3.3497E-017   1.0971E-009   5.9066E-004   9.9941E-001
    3.136867E+03   1.1758E-025   8.1541E-017   2.3685E-009   9.3142E-004   9.9907E-001
    3.326133E+03   4.5424E-025   3.0911E-016   7.2663E-009   1.7949E-003   9.9821E-001
    3.526819E+03   4.8566E-024   2.7689E-015   4.1981E-008   4.8801E-003   9.9512E-001
    3.739613E+03   1.7359E-022   7.2363E-014   5.4804E-007   2.0864E-002   9.7914E-001
    3.965245E+03   1.8544E-020   5.4992E-012   1.6661E-005   1.4029E-001   8.5969E-001
    4.204492E+03   2.1905E-018   5.0189E-010   5.2468E-004   6.8905E-001   3.1043E-001
    4.458174E+03   7.9677E-017   1.3581E-008   4.7645E-003   9.6440E-001   3.0834E-002
    4.727162E+03   1.9619E-015   2.2169E-007   2.6705E-002   9.7044E-001   2.8574E-003
    5.012380E+03   3.8008E-014   2.7823E-006   1.2066E-001   8.7906E-001   2.8063E-004
    5.314807E+03   3.9235E-013   1.9809E-005   3.5593E-001   6.4402E-001   2.9609E-005
    5.635480E+03   1.7556E-012   6.7593E-005   6.1927E-001   3.8066E-001   3.8417E-006
    5.975502E+03   4.5217E-012   1.4354E-004   7.8895E-001   2.1091E-001   6.5358E-007
    6.336040E+03   9.5326E-012   2.5710E-004   8.8935E-001   1.1039E-001   1.1412E-007
    6.718331E+03   2.0569E-011   4.6338E-004   9.5016E-001   4.9380E-002   1.4622E-008
    7.123688E+03   5.2939E-011   9.3763E-004   9.8221E-001   1.6848E-002   1.0196E-009
    7.553502E+03   1.8822E-010   2.3686E-003   9.9381E-001   3.8223E-003   2.7364E-011
    8.009249E+03   1.1420E-009   8.6490E-003   9.9088E-001   4.6891E-004   1.7079E-013
    8.485135E+03   1.4589E-008   5.2124E-002   9.4785E-001   2.3925E-005   1.3791E-016
    8.928041E+03   2.6390E-007   3.6593E-001   6.3407E-001   3.8028E-007   1.0988E-020
    9.309622E+03   1.8140E-006   8.9618E-001   1.0381E-001   8.1613E-010   4.9441E-026
    9.659206E+03   6.9410E-006   9.9494E-001   5.0550E-003   2.8452E-013   1.5939E-032
    1.001158E+04   2.7537E-005   9.9982E-001   1.5192E-004   3.3779E-017   7.5441E-040
    1.038656E+04   1.1673E-004   9.9988E-001   3.2853E-006   1.6795E-021   6.7744E-048
    1.077481E+04   6.1625E-004   9.9938E-001   4.8515E-008   3.4155E-026   1.2814E-056
    1.113393E+04   4.0144E-003   9.9599E-001   4.7808E-010   2.6434E-031   4.6027E-063
    1.141288E+04   3.1537E-002   9.6846E-001   3.0988E-012   7.7320E-037   3.4374E-065
    1.162399E+04   2.4630E-001   7.5370E-001   9.6142E-015   4.9490E-043   1.3092E-067
    1.179149E+04   6.4408E-001   3.5592E-001   3.9837E-017   1.1113E-048   8.4151E-070
    1.194550E+04   8.5705E-001   1.4295E-001   4.6423E-019   9.9114E-053   1.4301E-071
    1.210291E+04   9.3470E-001   6.5301E-002   1.3340E-020   3.1134E-053   5.0329E-073
    1.229725E+04   9.6644E-001   3.3565E-002   6.2503E-022   1.7874E-053   2.6438E-074
    1.258159E+04   9.8483E-001   1.5174E-002   2.1346E-023   8.8740E-054   9.9415E-076
    1.298244E+04   9.9473E-001   5.2663E-003   3.2551E-025   3.3782E-054   1.6681E-077
    1.342807E+04   9.9819E-001   1.8080E-003   4.4657E-027   1.2739E-054   2.5219E-079
    1.389672E+04   9.9933E-001   6.6998E-004   7.5516E-029   5.2768E-055   4.7831E-081
