#NTIMES:    67
#NSTAGES:     5
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           si0           si1           si2           si3           si4
    3.363030E+03   1.0000E-099   1.7164E-022   3.1944E-014   7.2703E-007   1.0000E+000
    3.568692E+03   1.0000E-099   5.7736E-022   7.9832E-014   1.1834E-006   1.0000E+000
    3.786930E+03   1.0000E-099   4.0126E-021   3.4503E-013   2.6511E-006   1.0000E+000
    4.018515E+03   1.0000E-099   4.3317E-020   2.2489E-012   7.8925E-006   9.9999E-001
    4.264262E+03   1.0000E-099   5.8424E-019   1.9538E-011   2.9412E-005   9.9997E-001
    4.525037E+03   1.0000E-099   9.7602E-018   2.0263E-010   1.2085E-004   9.9988E-001
    4.801759E+03   1.0000E-099   1.3545E-016   1.7071E-009   4.2483E-004   9.9958E-001
    5.095404E+03   1.0000E-099   9.2917E-016   8.0962E-009   1.0590E-003   9.9894E-001
    5.407007E+03   1.0000E-099   3.0811E-015   2.1590E-008   1.8897E-003   9.9811E-001
    5.737665E+03   1.0000E-099   6.5823E-015   4.0648E-008   2.7564E-003   9.9724E-001
    6.088544E+03   1.0000E-099   1.3083E-014   7.2419E-008   3.8960E-003   9.9610E-001
    6.460880E+03   1.0000E-099   3.0498E-014   1.4750E-007   5.9625E-003   9.9404E-001
    6.855986E+03   1.0000E-099   9.4256E-014   3.7826E-007   1.0432E-002   9.8957E-001
    7.275255E+03   1.0000E-099   4.2946E-013   1.3235E-006   2.1779E-002   9.7822E-001
    7.720163E+03   1.0000E-099   3.4866E-012   7.3840E-006   5.8981E-002   9.4101E-001
    8.196160E+03   1.0000E-099   7.0413E-011   8.5807E-005   2.3016E-001   7.6976E-001
    8.628525E+03   1.0000E-099   1.7959E-009   1.0777E-003   6.9441E-001   3.0451E-001
    9.023312E+03   1.0000E-099   4.0774E-008   9.4412E-003   9.5844E-001   3.2119E-002
    9.388550E+03   1.0000E-099   1.4197E-006   9.6468E-002   9.0239E-001   1.1424E-003
    9.709000E+03   1.0000E-099   3.4621E-005   6.2786E-001   3.7209E-001   1.0350E-005
    1.000476E+04   1.0000E-099   2.3727E-004   9.7362E-001   2.6141E-002   1.0505E-008
    1.031378E+04   1.0000E-099   1.2652E-003   9.9785E-001   8.8961E-004   3.5042E-012
    1.064481E+04   1.0000E-099   8.2073E-003   9.9177E-001   1.8964E-005   4.1550E-016
    1.096569E+04   1.0000E-099   6.7644E-002   9.3236E-001   2.3633E-007   1.5878E-020
    1.124010E+04   1.0000E-099   4.3211E-001   5.6789E-001   1.3586E-009   1.7684E-025
    1.145820E+04   1.0000E-099   9.2451E-001   7.5491E-002   8.0686E-013   7.6107E-032
    1.163468E+04   1.0000E-099   9.9529E-001   4.7051E-003   1.5704E-016   6.1786E-039
    1.179247E+04   1.0000E-099   9.9942E-001   5.7997E-004   1.9347E-019   1.3762E-044
    1.195051E+04   1.0000E-099   9.9989E-001   1.0879E-004   9.0185E-022   4.0363E-049
    1.213218E+04   1.0000E-099   9.9997E-001   2.9353E-005   1.0330E-023   5.4864E-053
    1.237300E+04   1.0000E-099   9.9999E-001   9.6576E-006   1.9367E-025   3.2054E-056
    1.272751E+04   1.0000E-099   1.0000E+000   2.4456E-006   1.9402E-027   4.0837E-057
    1.315974E+04   1.0000E-099   1.0000E+000   5.7614E-007   1.6266E-029   1.0651E-057
    1.362472E+04   1.0000E-099   1.0000E+000   1.3958E-007   1.4880E-031   2.9033E-058
    1.411262E+04   1.0000E-099   1.0000E+000   3.5526E-008   1.5920E-033   8.4723E-059
    1.461321E+04   1.0000E-099   1.0000E+000   1.0593E-008   2.8157E-035   2.9607E-059
    1.510506E+04   1.0000E-099   1.0000E+000   3.6240E-009   7.9542E-037   1.2116E-059
    1.557489E+04   1.0000E-099   1.0000E+000   1.3462E-009   2.8876E-038   5.5010E-060
    1.601259E+04   1.0000E-099   1.0000E+000   5.5343E-010   1.3453E-039   2.8328E-060
    1.643563E+04   1.0000E-099   1.0000E+000   2.3696E-010   6.8389E-041   1.5839E-060
    1.684478E+04   1.0000E-099   1.0000E+000   1.0145E-010   3.5924E-042   9.2954E-061
    1.723803E+04   1.0000E-099   1.0000E+000   4.4019E-011   1.9322E-043   5.7727E-061
    1.761347E+04   1.0000E-099   1.0000E+000   2.0258E-011   1.1016E-044   3.8814E-061
    1.799025E+04   1.0000E-099   1.0000E+000   9.6017E-012   5.8650E-046   2.7022E-061
    1.839373E+04   1.0000E-099   1.0000E+000   4.3984E-012   2.5694E-047   1.8042E-061
    1.886098E+04   1.0000E-099   1.0000E+000   1.7636E-012   7.5694E-049   1.0457E-061
    1.944285E+04   1.0000E-099   1.0000E+000   5.9565E-013   1.0140E-049   5.0938E-062
    2.044515E+04   1.0000E-099   1.0000E+000   8.0953E-013   5.7574E-049   1.0301E-061
    2.170270E+04   1.0000E-099   1.0000E+000   1.0807E-012   1.8117E-047   1.3362E-061
    2.302990E+04   1.0000E-099   1.0000E+000   1.0876E-012   2.0755E-046   9.5740E-062
    2.443826E+04   1.0000E-099   1.0000E+000   2.1438E-012   4.9135E-045   1.3255E-061
    2.593275E+04   1.0000E-099   1.0000E+000   7.0544E-012   9.7375E-044   2.9280E-061
    2.751863E+04   1.0000E-099   1.0000E+000   2.8523E-011   2.5519E-042   7.1124E-061
    2.920149E+04   1.0000E-099   1.0000E+000   1.2108E-010   8.6890E-041   1.7018E-060
    3.099027E+04   1.0000E-099   1.0000E+000   3.8058E-010   1.6437E-039   3.4919E-060
    3.277688E+04   1.0000E-099   1.0000E+000   8.3919E-010   1.3530E-038   6.0671E-060
    3.426658E+04   1.0000E-099   1.0000E+000   1.7017E-009   1.0368E-037   1.0292E-059
    3.557209E+04   1.0000E-099   1.0000E+000   4.1950E-009   1.7433E-036   2.1380E-059
    3.677410E+04   1.0000E-099   1.0000E+000   1.3393E-008   6.9068E-035   6.1041E-059
    3.793036E+04   1.0000E-099   1.0000E+000   5.4574E-008   3.7871E-033   2.3506E-058
    3.907608E+04   1.0000E-099   1.0000E+000   2.1517E-007   1.3405E-031   8.9892E-058
    4.021978E+04   1.0000E-099   1.0000E+000   6.5884E-007   2.9838E-030   2.7710E-057
    4.136925E+04   1.0000E-099   1.0000E+000   1.5518E-006   4.4800E-029   7.2214E-057
    4.252802E+04   1.0000E-099   1.0000E+000   2.8939E-006   4.3342E-028   1.7864E-056
    4.370499E+04   1.0000E-099   1.0000E+000   4.6097E-006   2.7356E-027   4.5385E-056
    4.490229E+04   1.0000E-099   9.9999E-001   6.3680E-006   1.1658E-026   1.0930E-055
    4.612538E+04   1.0000E-099   9.9999E-001   8.1035E-006   3.5606E-026   2.3288E-055
    4.737523E+04   1.0000E-099   9.9999E-001   9.7211E-006   8.3784E-026   4.3397E-055
    4.865340E+04   1.0000E-099   9.9999E-001   1.1194E-005   1.6002E-025   7.1229E-055
    4.995931E+04   1.0000E-099   9.9999E-001   1.2517E-005   2.5805E-025   1.0824E-054
    5.129261E+04   1.0000E-099   9.9999E-001   1.3715E-005   3.8285E-025   1.4882E-054
    5.265252E+04   1.0000E-099   9.9999E-001   1.4774E-005   5.0192E-025   1.9320E-054
    5.403675E+04   1.0000E-099   9.9998E-001   1.5636E-005   6.1683E-025   2.3508E-054
    5.544510E+04   1.0000E-099   9.9998E-001   1.6259E-005   7.1109E-025   2.6908E-054
    5.687235E+04   1.0000E-099   9.9998E-001   1.6634E-005   7.7786E-025   2.9152E-054
    5.831795E+04   1.0000E-099   9.9998E-001   1.6780E-005   8.1600E-025   3.0133E-054
    5.977136E+04   1.0000E-099   9.9998E-001   1.6739E-005   8.2907E-025   2.9998E-054
    6.122818E+04   1.0000E-099   9.9998E-001   1.6535E-005   8.2042E-025   2.8890E-054
    6.267131E+04   1.0000E-099   9.9998E-001   1.6183E-005   7.9328E-025   2.6979E-054
    6.408861E+04   1.0000E-099   9.9998E-001   1.5714E-005   7.5239E-025   2.4533E-054
    6.545677E+04   1.0000E-099   9.9998E-001   1.5160E-005   7.0271E-025   2.1833E-054
    6.675345E+04   1.0000E-099   9.9999E-001   1.4579E-005   6.5079E-025   1.9206E-054
    6.795893E+04   1.0000E-099   9.9999E-001   1.3918E-005   5.9314E-025   1.6539E-054
    6.904278E+04   1.0000E-099   9.9999E-001   1.2806E-005   5.0346E-025   1.2841E-054
    6.953515E+04   1.0000E-099   9.9999E-001   1.1459E-005   4.0491E-025   9.3287E-055
    6.978265E+04   1.0000E-099   9.9999E-001   1.0235E-005   3.2153E-025   6.7657E-055
    6.990673E+04   1.0000E-099   9.9999E-001   9.1130E-006   2.4922E-025   4.8502E-055
    6.996885E+04   1.0000E-099   9.9999E-001   8.2795E-006   1.9839E-025   3.6716E-055
    6.999838E+04   1.0000E-099   9.9999E-001   7.6960E-006   1.6520E-025   2.9725E-055
    6.999994E+04   1.0000E-099   9.9999E-001   7.6362E-006   1.6174E-025   2.9050E-055
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           si0           si1           si2           si3           si4
    8.484663E+02   1.0000E-099   6.6342E-018   1.0828E-010   7.2779E-005   9.9993E-001
    8.529098E+02   1.0000E-099   6.6342E-018   1.0828E-010   7.2779E-005   9.9993E-001
    8.663805E+02   1.0000E-099   6.5987E-018   1.0782E-010   7.2598E-005   9.9993E-001
    8.939634E+02   1.0000E-099   6.3706E-018   1.0486E-010   7.1423E-005   9.9993E-001
    9.463138E+02   1.0000E-099   5.4919E-018   9.3224E-011   6.6674E-005   9.9993E-001
    1.004215E+03   1.0000E-099   4.1142E-018   7.4183E-011   5.8340E-005   9.9994E-001
    1.065627E+03   1.0000E-099   2.6528E-018   5.2464E-011   4.7656E-005   9.9995E-001
    1.130794E+03   1.0000E-099   1.4750E-018   3.3025E-011   3.6369E-005   9.9996E-001
    1.199946E+03   1.0000E-099   7.2567E-019   1.8873E-011   2.6221E-005   9.9997E-001
    1.273327E+03   1.0000E-099   3.4042E-019   1.0324E-011   1.8368E-005   9.9998E-001
    1.351196E+03   1.0000E-099   1.5839E-019   5.5629E-012   1.2700E-005   9.9999E-001
    1.433826E+03   1.0000E-099   7.0254E-020   2.8858E-012   8.5889E-006   9.9999E-001
    1.521510E+03   1.0000E-099   2.8834E-020   1.4229E-012   5.6734E-006   9.9999E-001
    1.614555E+03   1.0000E-099   1.1099E-020   6.7870E-013   3.7151E-006   1.0000E+000
    1.713291E+03   1.0000E-099   4.3988E-021   3.3470E-013   2.5015E-006   1.0000E+000
    1.818065E+03   1.0000E-099   1.8956E-021   1.7699E-013   1.7643E-006   1.0000E+000
    1.929247E+03   1.0000E-099   8.8540E-022   1.0000E-013   1.2998E-006   1.0000E+000
    2.047227E+03   1.0000E-099   4.5134E-022   6.0528E-014   9.9990E-007   1.0000E+000
    2.172422E+03   1.0000E-099   2.4968E-022   3.9060E-014   7.9984E-007   1.0000E+000
    2.305274E+03   1.0000E-099   1.5118E-022   2.7042E-014   6.6596E-007   1.0000E+000
    2.446250E+03   1.0000E-099   1.0252E-022   2.0420E-014   5.8027E-007   1.0000E+000
    2.595847E+03   1.0000E-099   8.0453E-023   1.7214E-014   5.3369E-007   1.0000E+000
    2.754592E+03   1.0000E-099   7.6247E-023   1.6713E-014   5.2523E-007   1.0000E+000
    2.923046E+03   1.0000E-099   8.7294E-023   1.8786E-014   5.5498E-007   1.0000E+000
    3.101800E+03   1.0000E-099   1.1018E-022   2.3117E-014   6.1618E-007   1.0000E+000
    3.291487E+03   1.0000E-099   1.6427E-022   3.2609E-014   7.4272E-007   1.0000E+000
    3.492773E+03   1.0000E-099   4.3670E-022   6.9463E-014   1.1239E-006   1.0000E+000
    3.706369E+03   1.0000E-099   2.4979E-021   2.6038E-013   2.3433E-006   1.0000E+000
    3.933027E+03   1.0000E-099   2.4767E-020   1.5601E-012   6.5988E-006   9.9999E-001
    4.173545E+03   1.0000E-099   3.2646E-019   1.3061E-011   2.3857E-005   9.9998E-001
    4.428773E+03   1.0000E-099   5.6176E-018   1.4188E-010   1.0174E-004   9.9990E-001
    4.699608E+03   1.0000E-099   1.0115E-016   1.5036E-009   4.1241E-004   9.9959E-001
    4.987006E+03   1.0000E-099   1.1580E-015   1.0785E-008   1.3090E-003   9.9869E-001
    5.291980E+03   1.0000E-099   6.7867E-015   4.5368E-008   3.0402E-003   9.9696E-001
    5.615604E+03   1.0000E-099   2.1601E-014   1.1763E-007   5.3348E-003   9.9467E-001
    5.959018E+03   1.0000E-099   5.1468E-014   2.4242E-007   8.1951E-003   9.9180E-001
    6.323434E+03   1.0000E-099   1.2507E-013   5.1023E-007   1.2757E-002   9.8724E-001
    6.710135E+03   1.0000E-099   3.7718E-013   1.2844E-006   2.2027E-002   9.7797E-001
    7.120484E+03   1.0000E-099   1.6296E-012   4.3185E-006   4.4731E-002   9.5526E-001
    7.555927E+03   1.0000E-099   1.1967E-011   2.2193E-005   1.1378E-001   8.8620E-001
    8.020258E+03   1.0000E-099   1.7639E-010   1.9588E-004   3.5888E-001   6.4093E-001
    8.469921E+03   1.0000E-099   3.1701E-009   1.7671E-003   8.0134E-001   1.9689E-001
    8.894827E+03   1.0000E-099   6.4886E-008   1.3843E-002   9.6835E-001   1.7802E-002
    9.281790E+03   1.0000E-099   2.1019E-006   1.3374E-001   8.6565E-001   6.0444E-004
    9.618949E+03   1.0000E-099   4.1051E-005   7.0590E-001   2.9405E-001   4.6336E-006
    9.931316E+03   1.0000E-099   2.5540E-004   9.8133E-001   1.8418E-002   4.2152E-009
    1.025737E+04   1.0000E-099   1.3515E-003   9.9804E-001   6.1292E-004   1.3459E-012
    1.060887E+04   1.0000E-099   8.5513E-003   9.9144E-001   1.3255E-005   1.6371E-016
    1.095166E+04   1.0000E-099   6.8665E-002   9.3133E-001   1.7280E-007   6.9555E-021
    1.124328E+04   1.0000E-099   4.2503E-001   5.7497E-001   1.1071E-009   9.7711E-026
    1.147526E+04   1.0000E-099   9.2164E-001   7.8356E-002   7.0986E-013   4.8903E-032
    1.165590E+04   1.0000E-099   9.9472E-001   5.2787E-003   1.7888E-016   6.5825E-039
    1.181410E+04   1.0000E-099   9.9929E-001   7.1101E-004   2.8701E-019   2.4117E-044
    1.197020E+04   1.0000E-099   9.9985E-001   1.5105E-004   1.8800E-021   1.3079E-048
    1.214718E+04   1.0000E-099   9.9995E-001   4.7294E-005   3.2810E-023   3.8403E-052
    1.238406E+04   1.0000E-099   9.9998E-001   1.7296E-005   8.5285E-025   2.5069E-055
    1.272991E+04   1.0000E-099   1.0000E+000   4.8362E-006   1.1646E-026   8.1250E-057
    1.315742E+04   1.0000E-099   1.0000E+000   1.2131E-006   1.1765E-028   2.2458E-057
    1.362187E+04   1.0000E-099   1.0000E+000   3.0595E-007   1.2059E-030   6.3768E-058
    1.410865E+04   1.0000E-099   1.0000E+000   8.1523E-008   1.4704E-032   1.9494E-058
    1.460697E+04   1.0000E-099   1.0000E+000   2.5477E-008   2.9821E-034   7.1396E-059
    1.510098E+04   1.0000E-099   1.0000E+000   8.7748E-009   8.5344E-036   2.9440E-059
    1.556876E+04   1.0000E-099   1.0000E+000   3.2104E-009   2.9425E-037   1.3148E-059
    1.600838E+04   1.0000E-099   1.0000E+000   1.2684E-009   1.2050E-038   6.5061E-060
    1.643166E+04   1.0000E-099   1.0000E+000   5.2032E-010   5.3469E-040   3.4815E-060
    1.684185E+04   1.0000E-099   1.0000E+000   2.1198E-010   2.4075E-041   1.9438E-060
    1.723657E+04   1.0000E-099   1.0000E+000   8.7335E-011   1.1076E-042   1.1469E-060
    1.761476E+04   1.0000E-099   1.0000E+000   3.8313E-011   5.4808E-044   7.3691E-061
    1.799158E+04   1.0000E-099   1.0000E+000   1.7580E-011   2.6921E-045   4.9676E-061
    1.839781E+04   1.0000E-099   1.0000E+000   7.8012E-012   1.0982E-046   3.2220E-061
    1.886350E+04   1.0000E-099   1.0000E+000   3.0811E-012   3.0046E-048   1.8415E-061
    1.945952E+04   1.0000E-099   1.0000E+000   9.9800E-013   1.3472E-049   8.6295E-062
    2.042608E+04   1.0000E-099   1.0000E+000   1.1432E-012   6.2573E-049   1.4727E-061
    2.167074E+04   1.0000E-099   1.0000E+000   1.5690E-012   1.2914E-047   1.9480E-061
    2.299598E+04   1.0000E-099   1.0000E+000   1.4182E-012   1.2621E-046   1.2181E-061
    2.440227E+04   1.0000E-099   1.0000E+000   2.0986E-012   2.4674E-045   1.2680E-061
    2.589455E+04   1.0000E-099   1.0000E+000   5.9511E-012   4.7472E-044   2.5043E-061
    2.747810E+04   1.0000E-099   1.0000E+000   2.3440E-011   1.2579E-042   5.9953E-061
    2.915849E+04   1.0000E-099   1.0000E+000   1.0126E-010   4.4792E-041   1.4596E-060
    3.094690E+04   1.0000E-099   1.0000E+000   3.2935E-010   9.1201E-040   3.0815E-060
    3.269073E+04   1.0000E-099   1.0000E+000   7.2896E-010   7.5073E-039   5.3834E-060
    3.420753E+04   1.0000E-099   1.0000E+000   1.5078E-009   6.0697E-038   9.2779E-060
    3.552917E+04   1.0000E-099   1.0000E+000   3.7666E-009   1.0782E-036   1.9452E-059
    3.673194E+04   1.0000E-099   1.0000E+000   1.2058E-008   4.5092E-035   5.5415E-059
    3.789213E+04   1.0000E-099   1.0000E+000   4.9744E-008   2.7049E-033   2.1523E-058
    3.903899E+04   1.0000E-099   1.0000E+000   1.9970E-007   1.0349E-031   8.3571E-058
    4.018653E+04   1.0000E-099   1.0000E+000   6.2497E-007   2.4659E-030   2.6212E-057
    4.133736E+04   1.0000E-099   1.0000E+000   1.4952E-006   3.8831E-029   6.8826E-057
    4.249830E+04   1.0000E-099   1.0000E+000   2.8228E-006   3.9075E-028   1.7072E-056
    4.367642E+04   1.0000E-099   1.0000E+000   4.5290E-006   2.5384E-027   4.3516E-056
    4.487492E+04   1.0000E-099   9.9999E-001   6.2940E-006   1.1056E-026   1.0556E-055
    4.609912E+04   1.0000E-099   9.9999E-001   8.0380E-006   3.4302E-026   2.2675E-055
    4.734991E+04   1.0000E-099   9.9999E-001   9.6659E-006   8.1617E-026   4.2550E-055
    4.862936E+04   1.0000E-099   9.9999E-001   1.1149E-005   1.5716E-025   7.0232E-055
    4.993619E+04   1.0000E-099   9.9999E-001   1.2481E-005   2.5494E-025   1.0705E-054
    5.127086E+04   1.0000E-099   9.9999E-001   1.3686E-005   3.7910E-025   1.4772E-054
    5.263171E+04   1.0000E-099   9.9999E-001   1.4752E-005   4.9893E-025   1.9217E-054
    5.401748E+04   1.0000E-099   9.9998E-001   1.5620E-005   6.1435E-025   2.3424E-054
    5.542678E+04   1.0000E-099   9.9998E-001   1.6248E-005   7.0924E-025   2.6847E-054
    5.685552E+04   1.0000E-099   9.9998E-001   1.6628E-005   7.7664E-025   2.9115E-054
    5.830243E+04   1.0000E-099   9.9998E-001   1.6777E-005   8.1529E-025   3.0116E-054
    5.975702E+04   1.0000E-099   9.9998E-001   1.6739E-005   8.2875E-025   2.9996E-054
    6.121611E+04   1.0000E-099   9.9998E-001   1.6536E-005   8.2037E-025   2.8897E-054
    6.266032E+04   1.0000E-099   9.9998E-001   1.6186E-005   7.9340E-025   2.6993E-054
    6.407999E+04   1.0000E-099   9.9998E-001   1.5717E-005   7.5258E-025   2.4547E-054
    6.545013E+04   1.0000E-099   9.9998E-001   1.5162E-005   7.0290E-025   2.1845E-054
    6.674879E+04   1.0000E-099   9.9999E-001   1.4581E-005   6.5095E-025   1.9215E-054
    6.795594E+04   1.0000E-099   9.9999E-001   1.3920E-005   5.9331E-025   1.6547E-054
    6.904141E+04   1.0000E-099   9.9999E-001   1.2809E-005   5.0369E-025   1.2850E-054
    6.953448E+04   1.0000E-099   9.9999E-001   1.1462E-005   4.0510E-025   9.3355E-055
    6.978234E+04   1.0000E-099   9.9999E-001   1.0238E-005   3.2169E-025   6.7705E-055
    6.990660E+04   1.0000E-099   9.9999E-001   9.1145E-006   2.4932E-025   4.8528E-055
    6.996881E+04   1.0000E-099   9.9999E-001   8.2802E-006   1.9843E-025   3.6728E-055
    6.999838E+04   1.0000E-099   9.9999E-001   7.6959E-006   1.6520E-025   2.9727E-055
    6.999994E+04   1.0000E-099   9.9999E-001   7.6362E-006   1.6173E-025   2.9051E-055
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           si0           si1           si2           si3           si4
    8.484663E+02   1.0000E-099   1.0571E-017   1.7492E-010   1.0117E-004   9.9990E-001
    8.538104E+02   1.0000E-099   1.0571E-017   1.7492E-010   1.0117E-004   9.9990E-001
    8.700455E+02   1.0000E-099   1.0479E-017   1.7369E-010   1.0075E-004   9.9990E-001
    9.034476E+02   1.0000E-099   9.8893E-018   1.6584E-010   9.8055E-005   9.9990E-001
    9.596254E+02   1.0000E-099   8.0368E-018   1.4055E-010   8.8985E-005   9.9991E-001
    1.017895E+03   1.0000E-099   5.6200E-018   1.0573E-010   7.5314E-005   9.9992E-001
    1.079727E+03   1.0000E-099   3.3465E-018   7.0055E-011   5.9190E-005   9.9994E-001
    1.145315E+03   1.0000E-099   1.7134E-018   4.1222E-011   4.3404E-005   9.9996E-001
    1.214887E+03   1.0000E-099   7.8711E-019   2.2257E-011   3.0251E-005   9.9997E-001
    1.288685E+03   1.0000E-099   3.5435E-019   1.1746E-011   2.0727E-005   9.9998E-001
    1.366965E+03   1.0000E-099   1.5992E-019   6.1679E-012   1.4108E-005   9.9999E-001
    1.450001E+03   1.0000E-099   6.9967E-020   3.1605E-012   9.4635E-006   9.9999E-001
    1.538081E+03   1.0000E-099   2.8946E-020   1.5615E-012   6.2390E-006   9.9999E-001
    1.631512E+03   1.0000E-099   1.1253E-020   7.4602E-013   4.0684E-006   1.0000E+000
    1.730617E+03   1.0000E-099   4.4579E-021   3.6576E-013   2.7139E-006   1.0000E+000
    1.835743E+03   1.0000E-099   1.8833E-021   1.8999E-013   1.8841E-006   1.0000E+000
    1.947255E+03   1.0000E-099   8.7132E-022   1.0634E-013   1.3719E-006   1.0000E+000
    2.065540E+03   1.0000E-099   4.5200E-022   6.5013E-014   1.0533E-006   1.0000E+000
    2.191011E+03   1.0000E-099   2.6019E-022   4.3053E-014   8.4748E-007   1.0000E+000
    2.324103E+03   1.0000E-099   1.6522E-022   3.0765E-014   7.1219E-007   1.0000E+000
    2.465280E+03   1.0000E-099   1.1742E-022   2.3986E-014   6.2738E-007   1.0000E+000
    2.615032E+03   1.0000E-099   9.6355E-023   2.0877E-014   5.8503E-007   1.0000E+000
    2.773882E+03   1.0000E-099   9.4983E-023   2.0899E-014   5.8582E-007   1.0000E+000
    2.942380E+03   1.0000E-099   1.1124E-022   2.4010E-014   6.3076E-007   1.0000E+000
    3.121115E+03   1.0000E-099   1.4443E-022   3.0388E-014   7.2012E-007   1.0000E+000
    3.310706E+03   1.0000E-099   2.3098E-022   4.5377E-014   9.0800E-007   1.0000E+000
    3.511813E+03   1.0000E-099   6.8927E-022   1.0596E-013   1.4647E-006   1.0000E+000
    3.725137E+03   1.0000E-099   4.3108E-021   4.3125E-013   3.2483E-006   1.0000E+000
    3.951420E+03   1.0000E-099   4.5332E-020   2.7654E-012   9.6475E-006   9.9999E-001
    4.191448E+03   1.0000E-099   6.6275E-019   2.5736E-011   3.7394E-005   9.9996E-001
    4.446056E+03   1.0000E-099   1.1735E-017   2.8791E-010   1.6186E-004   9.9984E-001
    4.716130E+03   1.0000E-099   2.1176E-016   3.0533E-009   6.5387E-004   9.9935E-001
    5.002610E+03   1.0000E-099   2.8693E-015   2.5124E-008   2.2446E-003   9.9776E-001
    5.306492E+03   1.0000E-099   2.2752E-014   1.3504E-007   6.0034E-003   9.9400E-001
    5.628833E+03   1.0000E-099   9.7855E-014   4.4679E-007   1.2114E-002   9.8789E-001
    5.970755E+03   1.0000E-099   2.9024E-013   1.0998E-006   2.0581E-002   9.7942E-001
    6.333447E+03   1.0000E-099   8.1431E-013   2.6029E-006   3.4161E-002   9.6584E-001
    6.718170E+03   1.0000E-099   2.7392E-012   7.1645E-006   6.1639E-002   9.3835E-001
    7.126263E+03   1.0000E-099   1.3110E-011   2.6116E-005   1.2853E-001   8.7144E-001
    7.559146E+03   1.0000E-099   1.0112E-010   1.3709E-004   3.1004E-001   6.8983E-001
    8.018549E+03   1.0000E-099   1.1787E-009   9.2581E-004   6.8696E-001   3.1212E-001
    8.485246E+03   1.0000E-099   1.7613E-008   6.2343E-003   9.4708E-001   4.6690E-002
    8.924554E+03   1.0000E-099   4.1007E-007   5.0077E-002   9.4727E-001   2.6494E-003
    9.306700E+03   1.0000E-099   1.0810E-005   3.8993E-001   6.1001E-001   5.4959E-005
    9.644838E+03   1.0000E-099   9.9689E-005   9.1742E-001   8.2485E-002   1.4705E-007
    9.975366E+03   1.0000E-099   5.2055E-004   9.9591E-001   3.5686E-003   8.0058E-011
    1.032737E+04   1.0000E-099   2.8649E-003   9.9703E-001   1.0107E-004   1.7828E-014
    1.070063E+04   1.0000E-099   1.9379E-002   9.8062E-001   1.8832E-006   1.5704E-018
    1.104967E+04   1.0000E-099   1.4812E-001   8.5188E-001   2.1812E-008   5.6247E-023
    1.133757E+04   1.0000E-099   6.5521E-001   3.4479E-001   7.9887E-011   3.7489E-028
    1.155835E+04   1.0000E-099   9.6954E-001   3.0461E-002   3.1002E-014   1.0417E-034
    1.173080E+04   1.0000E-099   9.9727E-001   2.7317E-003   1.7283E-017   5.8399E-041
    1.188576E+04   1.0000E-099   9.9950E-001   5.0274E-004   7.0897E-020   1.2671E-045
    1.204313E+04   1.0000E-099   9.9986E-001   1.3939E-004   9.6790E-022   2.5881E-049
    1.222794E+04   1.0000E-099   9.9995E-001   5.3846E-005   3.0575E-023   2.2339E-052
    1.249034E+04   1.0000E-099   9.9998E-001   2.0631E-005   9.4953E-025   2.1805E-055
    1.286583E+04   1.0000E-099   9.9999E-001   5.8391E-006   1.3760E-026   1.0102E-056
    1.330443E+04   1.0000E-099   1.0000E+000   1.5299E-006   1.5859E-028   2.9362E-057
    1.377196E+04   1.0000E-099   1.0000E+000   4.1032E-007   1.9554E-030   8.9082E-058
    1.425899E+04   1.0000E-099   1.0000E+000   1.2167E-007   3.3081E-032   3.0488E-058
    1.475272E+04   1.0000E-099   1.0000E+000   4.1267E-008   8.7232E-034   1.2186E-058
    1.523711E+04   1.0000E-099   1.0000E+000   1.4472E-008   2.6470E-035   5.1404E-059
    1.569061E+04   1.0000E-099   1.0000E+000   5.3186E-009   9.0879E-037   2.3142E-059
    1.612220E+04   1.0000E-099   1.0000E+000   2.0642E-009   3.4515E-038   1.1335E-059
    1.653778E+04   1.0000E-099   1.0000E+000   8.1952E-010   1.3833E-039   5.9192E-060
    1.694182E+04   1.0000E-099   1.0000E+000   3.1985E-010   5.4332E-041   3.1909E-060
    1.732842E+04   1.0000E-099   1.0000E+000   1.2793E-010   2.2316E-042   1.8295E-060
    1.770257E+04   1.0000E-099   1.0000E+000   5.4803E-011   1.0058E-043   1.1442E-060
    1.808043E+04   1.0000E-099   1.0000E+000   2.4430E-011   4.5273E-045   7.4508E-061
    1.849466E+04   1.0000E-099   1.0000E+000   1.0409E-011   1.6802E-046   4.6193E-061
    1.897596E+04   1.0000E-099   1.0000E+000   3.9414E-012   4.2031E-048   2.5171E-061
