#NTIMES:     67
#NSTAGES:     5
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           cl0           cl1           cl2           cl3           cl4
    5.810025E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9337E-34
    5.957651E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9051E-34
    6.105433E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8543E-34
    6.252431E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7814E-34
    6.396560E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6891E-34
    6.536290E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5815E-34
    6.668564E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4673E-34
    6.791678E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.3460E-34
    6.902342E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1780E-34
    6.952571E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0173E-34
    6.977823E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.9219E-35
    6.990483E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.8728E-35
    6.996822E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.1469E-35
    6.999835E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.6695E-35
    6.999993E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.6233E-35
#TIME:     1.900
#NVEL: 115
#vel_mid[km/s]           cl0           cl1           cl2           cl3           cl4
    8.484664E+02    1.0000E-99    1.0000E-99    1.0000E-99    3.5544E-06    1.0000E+00
    8.529418E+02    1.0000E-99    1.0000E-99    1.0000E-99    3.5544E-06    1.0000E+00
    8.665100E+02    1.0000E-99    1.0000E-99    1.0000E-99    3.5525E-06    1.0000E+00
    8.942973E+02    1.0000E-99    1.0000E-99    1.0000E-99    3.5395E-06    1.0000E+00
    9.477414E+02    1.0000E-99    1.0000E-99    1.0000E-99    3.4797E-06    1.0000E+00
    1.006873E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.3375E-06    1.0000E+00
    1.069683E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.0576E-06    1.0000E+00
    1.136412E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.5870E-06    1.0000E+00
    1.207303E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.9530E-06    1.0000E+00
    1.282616E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.3284E-06    1.0000E+00
    1.362627E+03    1.0000E-99    1.0000E-99    1.0000E-99    8.5972E-07    1.0000E+00
    1.447629E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.5595E-07    1.0000E+00
    1.537935E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.6496E-07    1.0000E+00
    1.633873E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.3944E-07    1.0000E+00
    1.735796E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.5551E-07    1.0000E+00
    1.844077E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0012E-07    1.0000E+00
    1.959113E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.4720E-08    1.0000E+00
    2.081325E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.2838E-08    1.0000E+00
    2.211161E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.9471E-08    1.0000E+00
    2.349097E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.1418E-08    1.0000E+00
    2.495636E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.6815E-08    1.0000E+00
    2.651318E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.4623E-08    1.0000E+00
    2.816710E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.4592E-08    1.0000E+00
    2.992420E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.6966E-08    1.0000E+00
    3.179092E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.2394E-08    1.0000E+00
    3.377408E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.4587E-08    1.0000E+00
    3.588095E+03    1.0000E-99    1.0000E-99    1.0000E-99    7.3771E-08    1.0000E+00
    3.811925E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.9951E-07    1.0000E+00
    4.049718E+03    1.0000E-99    1.0000E-99    1.0000E-99    7.2005E-07    1.0000E+00
    4.302345E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.3087E-06    1.0000E+00
    4.570731E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.3040E-05    9.9999E-01
    4.855859E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.9207E-05    9.9997E-01
    5.158774E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.1143E-05    9.9996E-01
    5.480585E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.6004E-05    9.9995E-01
    5.822472E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.1405E-05    9.9995E-01
    6.185685E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.5141E-05    9.9993E-01
    6.571556E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.6735E-05    9.9990E-01
    6.981499E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.6771E-04    9.9983E-01
    7.417014E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.4009E-04    9.9966E-01
    7.879698E+03    1.0000E-99    1.0000E-99    1.0000E-99    8.9608E-04    9.9910E-01
    8.371244E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.0653E-03    9.9593E-01
    8.885954E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.0571E-02    9.4943E-01
    9.292299E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.7492E-01    4.2508E-01
    9.603069E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.8056E-01    1.9441E-02
    9.880445E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.9973E-01    2.6618E-04
    1.014571E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7745E-06
    1.040500E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.1762E-09
    1.066740E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1837E-11
    1.092056E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0488E-14
    1.114200E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.3353E-18
    1.132530E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.5995E-22
    1.147967E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.3998E-26
    1.162183E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2316E-29
    1.176625E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.7524E-33
    1.193122E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.9293E-36
    1.213758E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.1105E-39
    1.241113E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.8292E-42
    1.279441E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.9368E-45
    1.324099E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.5310E-48
    1.372203E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.8174E-49
    1.422243E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.6708E-49
    1.472866E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0323E-48
    1.522301E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.3675E-48
    1.568286E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7817E-48
    1.611717E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.0892E-48
    1.653790E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.1356E-48
    1.694753E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.9746E-48
    1.733756E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.4494E-48
    1.771638E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.7285E-47
    1.810647E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2402E-45
    1.854351E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.3128E-44
    1.907943E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.2689E-42
    1.988346E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.2479E-40
    2.108996E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6334E-38
    2.240558E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2306E-37
    2.380327E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.9487E-37
    2.528815E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2654E-36
    2.686566E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.2342E-36
    2.854158E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    9.7634E-36
    3.032216E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.4556E-35
    3.214676E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.1304E-35
    3.374841E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.7950E-35
    3.511584E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.2959E-35
    3.634765E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1359E-34
    3.752110E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.3940E-34
    3.867315E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5398E-34
    3.982516E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6011E-34
    4.097952E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6174E-34
    4.214604E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6098E-34
    4.332848E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5915E-34
    4.453404E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5733E-34
    4.576491E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5681E-34
    4.702488E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5858E-34
    4.831380E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6247E-34
    4.963268E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6791E-34
    5.097977E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7452E-34
    5.235530E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8153E-34
    5.375646E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8769E-34
    5.518257E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9200E-34
    5.662992E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9394E-34
    5.809534E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9337E-34
    5.957240E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9052E-34
    6.105188E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8544E-34
    6.252238E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7815E-34
    6.396513E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6892E-34
    6.536243E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5816E-34
    6.668591E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4673E-34
    6.791728E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.3460E-34
    6.902385E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1779E-34
    6.952592E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0172E-34
    6.977833E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.9212E-35
    6.990487E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.8723E-35
    6.996823E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.1467E-35
    6.999835E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.6695E-35
    6.999993E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.6233E-35
#TIME:     2.090
#NVEL: 115
#vel_mid[km/s]           cl0           cl1           cl2           cl3           cl4
    8.484664E+02    1.0000E-99    1.0000E-99    1.0000E-99    5.0610E-06    9.9999E-01
    8.544589E+02    1.0000E-99    1.0000E-99    1.0000E-99    5.0610E-06    9.9999E-01
    8.726916E+02    1.0000E-99    1.0000E-99    1.0000E-99    5.0537E-06    9.9999E-01
    9.103324E+02    1.0000E-99    1.0000E-99    1.0000E-99    5.0056E-06    9.9999E-01
    9.699487E+02    1.0000E-99    1.0000E-99    1.0000E-99    4.8336E-06    1.0000E+00
    1.030036E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.5012E-06    1.0000E+00
    1.093869E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.9403E-06    1.0000E+00
    1.161658E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.1423E-06    1.0000E+00
    1.233648E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.2401E-06    1.0000E+00
    1.310100E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.4675E-06    1.0000E+00
    1.391289E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.2467E-07    1.0000E+00
    1.477510E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.8518E-07    1.0000E+00
    1.569074E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.7756E-07    1.0000E+00
    1.666313E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.4451E-07    1.0000E+00
    1.769578E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.5761E-07    1.0000E+00
    1.879242E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0073E-07    1.0000E+00
    1.995702E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.5177E-08    1.0000E+00
    2.119380E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.3584E-08    1.0000E+00
    2.250722E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.0612E-08    1.0000E+00
    2.390204E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.2934E-08    1.0000E+00
    2.538329E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.8689E-08    1.0000E+00
    2.695634E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.7003E-08    1.0000E+00
    2.862688E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.7810E-08    1.0000E+00
    3.040094E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.1510E-08    1.0000E+00
    3.228495E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.9369E-08    1.0000E+00
    3.428571E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.8940E-08    1.0000E+00
    3.641046E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.1043E-07    1.0000E+00
    3.866689E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.2809E-07    1.0000E+00
    4.106315E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.3483E-06    1.0000E+00
    4.360791E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.5865E-06    9.9999E-01
    4.631038E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.5605E-05    9.9997E-01
    4.918032E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.8380E-05    9.9994E-01
    5.222812E+03    1.0000E-99    1.0000E-99    1.0000E-99    8.5920E-05    9.9991E-01
    5.546480E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0024E-04    9.9990E-01
    5.890206E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.1802E-04    9.9988E-01
    6.255234E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.5767E-04    9.9984E-01
    6.642883E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.4784E-04    9.9975E-01
    7.054555E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.5757E-04    9.9954E-01
    7.491740E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0106E-03    9.9899E-01
    7.956017E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.0365E-03    9.9696E-01
    8.451079E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.7003E-02    9.8300E-01
    8.939374E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.1114E-01    7.8886E-01
    9.299758E+03    1.0000E-99    1.0000E-99    1.0000E-99    8.5756E-01    1.4244E-01
    9.605367E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.9582E-01    4.1815E-03
    9.888011E+03    1.0000E-99    1.0000E-99    1.0000E-99    9.9995E-01    4.8806E-05
    1.015306E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.0539E-07
    1.041413E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1554E-09
    1.068189E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.3303E-12
    1.094077E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.0368E-15
    1.116307E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    9.5077E-19
    1.134864E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5213E-22
    1.150785E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2209E-26
    1.165691E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.8441E-30
    1.181226E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8547E-33
    1.199154E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.2251E-36
    1.221395E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6959E-39
    1.251905E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.0236E-42
    1.292384E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.4414E-45
    1.338129E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.9962E-48
    1.386784E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.0123E-49
    1.437060E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.6291E-49
    1.487431E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.6593E-49
    1.536062E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.9151E-49
    1.581001E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.6873E-49
    1.623925E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0830E-48
    1.665402E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.3915E-48
    1.705609E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.0487E-48
    1.743777E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.9119E-48
    1.781195E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.8673E-47
    1.820412E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5164E-45
    1.864779E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.5416E-44
    1.920359E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.2245E-42
    2.005936E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.6530E-40
    2.130772E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.4474E-38
    2.262820E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5626E-37
    2.403051E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    5.7258E-37
    2.551973E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4190E-36
    2.710124E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    3.6805E-36
    2.878075E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1018E-35
    3.056769E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    2.6276E-35
    3.237278E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    4.3054E-35
    3.394267E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.0098E-35
    3.528265E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.5908E-35
    3.650263E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1657E-34
    3.766798E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4128E-34
    3.881713E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5472E-34
    3.996497E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6019E-34
    4.111662E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6153E-34
    4.227996E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6066E-34
    4.345978E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5884E-34
    4.466233E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5714E-34
    4.589009E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5684E-34
    4.714653E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5883E-34
    4.843145E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6288E-34
    4.974589E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6841E-34
    5.108800E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7506E-34
    5.245815E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8201E-34
    5.385334E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8804E-34
    5.527316E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9219E-34
    5.671355E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9398E-34
    5.817175E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9328E-34
    5.964076E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.9033E-34
    6.111196E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.8518E-34
    6.257335E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.7786E-34
    6.400692E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.6862E-34
    6.539460E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.5789E-34
    6.670874E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.4652E-34
    6.793132E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.3442E-34
    6.903018E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.1761E-34
    6.952901E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    1.0158E-34
    6.977977E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    8.9105E-35
    6.990549E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.8658E-35
    6.996844E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    7.1437E-35
    6.999836E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.6692E-35
    6.999993E+04    1.0000E-99    1.0000E-99    1.0000E-99    1.0000E+00    6.6233E-35
#TIME:     2.300
#NVEL: 115
#vel_mid[km/s]           cl0           cl1           cl2           cl3           cl4
    8.484664E+02    1.0000E-99    1.0000E-99    1.0000E-99    7.3909E-06    9.9999E-01
    8.533851E+02    1.0000E-99    1.0000E-99    1.0000E-99    7.3909E-06    9.9999E-01
    8.683130E+02    1.0000E-99    1.0000E-99    1.0000E-99    7.3810E-06    9.9999E-01
    8.989568E+02    1.0000E-99    1.0000E-99    1.0000E-99    7.3164E-06    9.9999E-01
    9.539520E+02    1.0000E-99    1.0000E-99    1.0000E-99    7.0569E-06    9.9999E-01
    1.013075E+03    1.0000E-99    1.0000E-99    1.0000E-99    6.5410E-06    9.9999E-01
    1.075858E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.7118E-06    9.9999E-01
    1.142531E+03    1.0000E-99    1.0000E-99    1.0000E-99    4.5857E-06    1.0000E+00
    1.213335E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.3191E-06    1.0000E+00
    1.288528E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.1935E-06    1.0000E+00
    1.368381E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.3657E-06    1.0000E+00
    1.453182E+03    1.0000E-99    1.0000E-99    1.0000E-99    8.3397E-07    1.0000E+00
    1.543238E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.1796E-07    1.0000E+00
    1.638876E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.2828E-07    1.0000E+00
    1.740440E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.1013E-07    1.0000E+00
    1.848299E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.3397E-07    1.0000E+00
    1.962841E+03    1.0000E-99    1.0000E-99    1.0000E-99    8.5909E-08    1.0000E+00
    2.084483E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.6759E-08    1.0000E+00
    2.213662E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.9364E-08    1.0000E+00
    2.350847E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.9125E-08    1.0000E+00
    2.496533E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.3368E-08    1.0000E+00
    2.651248E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.0763E-08    1.0000E+00
    2.815551E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.1119E-08    1.0000E+00
    2.990037E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.4794E-08    1.0000E+00
    3.175335E+03    1.0000E-99    1.0000E-99    1.0000E-99    3.2676E-08    1.0000E+00
    3.372117E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.0629E-08    1.0000E+00
    3.581093E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.0634E-07    1.0000E+00
    3.803021E+03    1.0000E-99    1.0000E-99    1.0000E-99    2.9774E-07    1.0000E+00
    4.038701E+03    1.0000E-99    1.0000E-99    1.0000E-99    1.2005E-06    1.0000E+00
    4.288987E+03    1.0000E-99    1.0000E-99    1.0000E-99    5.9479E-06    9.9999E-01
