#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6 si7 si8
2.672762e+03 1.636363e-29 1.116161e-21 7.424239e-14 4.570705e-07 3.914140e-01 6.085856e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 1.319109e-29 9.628938e-22 6.790349e-14 4.434135e-07 4.025972e-01 5.974023e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.275860e-29 1.668964e-21 1.124137e-13 6.993099e-07 5.862065e-01 4.137928e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 7.560323e-29 5.181280e-21 2.859426e-13 1.464026e-06 9.070100e-01 9.298854e-02 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 4.711202e-28 2.542866e-20 9.225282e-13 3.094806e-06 9.954631e-01 4.533792e-03 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 6.804336e-27 2.305142e-19 4.485307e-12 7.776383e-06 9.998207e-01 1.714970e-04 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 1.141275e-25 2.505370e-18 2.679278e-11 2.304288e-05 9.999740e-01 2.994487e-06 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.933509e-24 5.577798e-17 3.776376e-10 1.280828e-04 9.998719e-01 9.089745e-10 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 5.343166e-22 6.410092e-15 1.903396e-08 1.357130e-03 9.986429e-01 9.730366e-14 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.011147e-20 1.773093e-13 2.889485e-07 6.739394e-03 9.932603e-01 2.593969e-16 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 1.010764e-19 7.938196e-13 9.943289e-07 1.388773e-02 9.861113e-01 1.717477e-17 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 1.580519e-19 1.238785e-12 1.460912e-06 1.751386e-02 9.824847e-01 6.416052e-18 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 1.632426e-19 1.338956e-12 1.604913e-06 1.870870e-02 9.812897e-01 4.337851e-18 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.242878e-19 1.869065e-12 2.137444e-06 2.233293e-02 9.776649e-01 1.936160e-18 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 4.018629e-19 3.386834e-12 3.593980e-06 3.055401e-02 9.694424e-01 4.971499e-19 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 1.184690e-18 9.883698e-12 8.924664e-06 5.223918e-02 9.477519e-01 5.111091e-20 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 4.493993e-18 3.628839e-11 2.643525e-05 9.757012e-02 9.024034e-01 3.496663e-21 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 2.277769e-17 1.775888e-10 9.805988e-05 2.020394e-01 7.978626e-01 1.127303e-22 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 2.167753e-16 1.618777e-09 5.813520e-04 4.842254e-01 5.151933e-01 4.462193e-25 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 7.215786e-15 4.826886e-08 6.970351e-03 9.211990e-01 7.183061e-02 2.994306e-30 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 4.486527e-12 2.115077e-05 3.610586e-01 6.387959e-01 1.243409e-04 8.652587e-43 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.527930e-08 1.145283e-02 9.885044e-01 4.278204e-05 4.676795e-15 3.109006e-76 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.401333e-04 9.948854e-01 4.974427e-03 4.549781e-16 1.000952e-37 4.064471e-142 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.852421e-01 8.147579e-01 1.056879e-09 2.317448e-36 2.075327e-76 4.957725e-249 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 9.988889e-01 1.111064e-03 3.680398e-21 7.264647e-67 4.754070e-133 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.000000e+00 5.432624e-11 7.801418e-45 6.347518e-126 2.141844e-240 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.000000e+00 5.104575e-23 8.039216e-85 2.398693e-227 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.000000e+00 2.166667e-21 8.035714e-84 1.059524e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.000000e+00 2.182927e-21 8.170732e-84 1.079268e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.000000e+00 2.255034e-21 8.724832e-84 1.194631e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.000000e+00 2.459016e-21 1.032787e-83 1.532787e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 1.000000e+00 2.637255e-21 1.196078e-83 1.921569e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 1.000000e+00 2.784667e-21 1.330327e-83 2.254791e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 1.000000e+00 2.913486e-21 1.450382e-83 2.557252e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 1.000000e+00 2.965517e-21 1.503448e-83 2.717241e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 1.000000e+00 2.759051e-21 1.298377e-83 2.184769e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 1.000000e+00 2.656642e-21 1.209273e-83 1.954887e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 1.000000e+00 3.584906e-21 2.202156e-83 4.797844e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 1.000000e+00 1.532710e-22 4.028037e-86 3.757009e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 1.000000e+00 1.442748e-22 3.549618e-86 3.099237e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 1.000000e+00 1.394770e-22 3.325031e-86 2.814446e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 1.000000e+00 1.351085e-22 3.116371e-86 2.564103e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 1.000000e+00 1.254848e-22 2.689751e-86 2.049861e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 1.000000e+00 1.191406e-22 2.429687e-86 1.757813e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 1.000000e+00 1.160920e-22 2.298851e-86 1.620690e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 1.000000e+00 1.091667e-22 2.041667e-86 1.350000e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 1.000000e+00 9.721578e-23 1.612529e-86 9.547564e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 1.000000e+00 8.685121e-23 1.288927e-86 6.799308e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 1.000000e+00 8.179104e-23 1.143284e-86 5.671642e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 1.000000e+00 8.087432e-23 1.114754e-86 5.464481e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 1.000000e+00 9.191656e-23 1.447197e-86 8.044329e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 1.000000e+00 1.756522e-22 5.286957e-86 5.660870e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 1.000000e+00 3.633218e-22 2.273356e-85 5.051903e-234 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 1.000000e+00 7.846154e-22 1.053846e-84 5.038462e-233 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 1.000000e+00 1.854200e-21 5.879556e-84 6.624406e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 1.000000e+00 1.318681e-15 2.967033e-72 2.373626e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 1.000000e+00 1.864865e-15 5.945946e-72 6.756757e-214 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 1.000000e+00 2.825279e-15 1.375465e-71 2.354399e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 1.000000e+00 4.082687e-15 2.868217e-71 7.105943e-213 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 1.000000e+00 5.099602e-15 4.422311e-71 1.358566e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 1.000000e+00 6.079545e-15 6.306818e-71 2.318182e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 1.000000e+00 7.543860e-15 9.736842e-71 4.438596e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 1.000000e+00 9.536517e-15 1.558989e-70 9.002809e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 1.000000e+00 1.209932e-14 2.505643e-70 1.835214e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 1.000000e+00 1.514184e-14 3.936170e-70 3.617021e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 1.000000e+00 1.885246e-14 6.065574e-70 6.885246e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 1.000000e+00 2.305785e-14 9.173554e-70 1.289256e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 1.000000e+00 2.848181e-14 1.392723e-69 2.409034e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 1.000000e+00 3.497164e-14 2.098299e-69 4.442344e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 1.000000e+00 4.301994e-14 3.162393e-69 8.233618e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 1.000000e+00 5.278970e-14 4.763948e-69 1.519313e-209 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 1.000000e+00 6.451613e-14 7.161290e-69 2.806452e-209 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 1.000000e+00 7.922330e-14 1.077670e-68 5.184466e-209 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 1.000000e+00 9.736842e-14 1.622807e-68 9.561404e-209 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 1.000000e+00 1.190789e-13 2.434211e-68 1.758772e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 1.000000e+00 1.460526e-13 3.651316e-68 3.226974e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 1.000000e+00 1.788177e-13 5.467980e-68 5.911330e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 1.000000e+00 2.167883e-13 8.102190e-68 1.065693e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 1.000000e+00 2.655060e-13 1.207835e-67 1.947769e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 1.000000e+00 3.226324e-13 1.781701e-67 3.483146e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 1.000000e+00 3.900709e-13 2.624113e-67 6.217494e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 1.000000e+00 4.724138e-13 3.827586e-67 1.096552e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 1.000000e+00 5.700000e-13 5.550000e-67 1.910000e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 1.000000e+00 6.773050e-13 7.872340e-67 3.234043e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 1.000000e+00 8.064193e-13 1.113340e-66 5.436309e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 1.000000e+00 9.423077e-13 1.524725e-66 8.708791e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 1.000000e+00 1.094444e-12 2.055556e-66 1.362963e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 1.000000e+00 1.420561e-12 3.457944e-66 2.975078e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.000000e+00 1.476351e-12 3.750000e-66 3.361486e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.000000e+00 1.523297e-12 3.978495e-66 3.691756e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.000000e+00 1.546125e-12 4.095941e-66 3.837638e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.000000e+00 1.572519e-12 4.236641e-66 4.045802e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.000000e+00 1.865591e-12 5.967742e-66 6.774194e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.000000e+00 1.920455e-12 6.306818e-66 7.329545e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.112455e+00 
#NVEL: 115
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6 si7 si8
4.242332e+02 4.942663e-25 8.428240e-18 6.571170e-11 3.871277e-05 9.999607e-01 5.664063e-07 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 3.366009e-24 3.239255e-17 1.496395e-10 5.492650e-05 9.999440e-01 1.024591e-06 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 1.127806e-24 1.410898e-17 8.538447e-11 4.132243e-05 9.999571e-01 1.529615e-06 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 6.878043e-25 9.787984e-18 6.719319e-11 3.687689e-05 9.999616e-01 1.544914e-06 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 3.442838e-25 5.999799e-18 4.959565e-11 3.214657e-05 9.999665e-01 1.348948e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 5.368213e-25 8.749660e-18 6.578692e-11 3.809063e-05 9.999612e-01 7.565496e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 5.012968e-25 8.223373e-18 6.289236e-11 3.703807e-05 9.999621e-01 8.289160e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 4.855081e-25 8.026015e-18 6.157664e-11 3.657758e-05 9.999626e-01 8.683885e-07 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.522216e-25 4.534893e-18 3.968032e-11 2.796093e-05 9.999695e-01 2.560431e-06 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 1.115755e-25 2.205194e-18 2.257824e-11 1.957834e-05 9.999688e-01 1.163122e-05 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 3.263994e-26 7.547029e-19 9.960546e-12 1.172280e-05 9.998856e-01 1.026702e-04 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 1.253843e-26 3.321636e-19 5.386437e-12 8.019806e-06 9.994833e-01 5.087190e-04 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 4.963900e-27 1.509746e-19 3.060643e-12 5.684051e-06 9.979239e-01 2.070435e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 1.989631e-27 6.956310e-20 1.742249e-12 4.059609e-06 9.916441e-01 8.351800e-03 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 7.428162e-28 3.025659e-20 9.586918e-13 2.821682e-06 9.654911e-01 3.450611e-02 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.596851e-28 1.250700e-20 5.039294e-13 1.880962e-06 8.857367e-01 1.142614e-01 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 7.029141e-29 4.024660e-21 2.096410e-13 1.015694e-06 6.580711e-01 3.419279e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 1.304347e-29 8.961842e-22 6.069208e-14 3.806565e-07 3.362909e-01 6.637087e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.034013e-30 1.632653e-22 1.408163e-14 1.122449e-07 1.292517e-01 8.707482e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 3.505800e-31 3.264552e-23 3.495534e-15 3.475002e-08 5.040550e-02 9.495945e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 8.870875e-32 9.444423e-24 1.208274e-15 1.437694e-08 2.496845e-02 9.750315e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 4.052229e-32 4.755741e-24 6.838136e-16 9.173796e-09 1.789734e-02 9.821026e-01 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 4.138216e-32 5.110697e-24 7.614318e-16 1.053176e-08 2.131181e-02 9.786882e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 1.340000e-31 1.615385e-23 2.200000e-15 2.769231e-08 5.076923e-02 9.492307e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 1.288265e-30 1.466836e-22 1.632653e-14 1.696428e-07 2.461734e-01 7.538264e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 1.659339e-29 1.560438e-21 1.219779e-13 8.901091e-07 8.087905e-01 1.912086e-01 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.178965e-28 1.318235e-20 5.722691e-13 2.310789e-06 9.847992e-01 1.519848e-02 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.913884e-27 1.157072e-19 2.744261e-12 5.894406e-06 9.995652e-01 4.289043e-04 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.824014e-26 1.046274e-18 1.722186e-11 2.064771e-05 9.999788e-01 5.749878e-07 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 1.580758e-24 3.799533e-17 3.151994e-10 1.228421e-04 9.998772e-01 4.666093e-10 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.696102e-23 4.851150e-16 2.512694e-09 4.245903e-04 9.995754e-01 4.346777e-12 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 1.182513e-22 1.860854e-15 7.617584e-09 8.222591e-04 9.991777e-01 3.584206e-13 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.016877e-22 3.101424e-15 1.179683e-08 1.075034e-03 9.989250e-01 1.179683e-13 0.000000e+00 0.000000e+00 0.000000e+00 
