#NTIMES: 380
#time[d] Lbol[erg/s] Edep[erg/s]
1.30000e+00 -4.18700e+38 7.89800e+42
1.30000e+00 -2.52500e+38 7.89800e+42
1.30000e+00 6.98200e+37 7.89800e+42
1.30000e+00 6.17200e+38 7.89800e+42
1.30000e+00 1.41000e+39 7.89800e+42
1.30100e+00 2.38400e+39 7.89700e+42
1.30100e+00 3.36600e+39 7.89700e+42
1.30200e+00 3.97900e+39 7.89600e+42
1.30300e+00 4.31100e+39 7.89600e+42
1.30500e+00 4.46900e+39 7.89500e+42
1.30600e+00 4.51200e+39 7.89400e+42
1.30700e+00 4.47800e+39 7.89300e+42
1.30900e+00 4.39100e+39 7.89200e+42
1.31100e+00 4.26900e+39 7.89000e+42
1.31200e+00 4.12300e+39 7.88900e+42
1.31400e+00 3.96100e+39 7.88800e+42
1.31600e+00 3.79000e+39 7.88600e+42
1.31800e+00 3.61500e+39 7.88500e+42
1.32100e+00 3.43800e+39 7.88300e+42
1.32300e+00 3.26300e+39 7.88100e+42
1.32600e+00 3.09100e+39 7.87900e+42
1.32800e+00 2.92300e+39 7.87700e+42
1.33100e+00 2.76100e+39 7.87500e+42
1.33400e+00 2.60500e+39 7.87300e+42
1.33700e+00 2.45600e+39 7.87100e+42
1.34100e+00 2.31300e+39 7.86900e+42
1.34400e+00 2.17700e+39 7.86600e+42
1.34800e+00 2.04900e+39 7.86400e+42
1.35200e+00 1.92700e+39 7.86100e+42
1.35500e+00 1.81100e+39 7.85800e+42
1.35900e+00 1.70200e+39 7.85500e+42
1.36400e+00 1.60000e+39 7.85200e+42
1.36800e+00 1.50300e+39 7.84900e+42
1.37300e+00 1.41200e+39 7.84600e+42
1.37700e+00 1.32600e+39 7.84200e+42
1.38200e+00 1.24600e+39 7.83900e+42
1.38700e+00 1.17000e+39 7.83500e+42
1.39300e+00 1.09900e+39 7.83100e+42
1.39800e+00 1.03300e+39 7.82700e+42
1.40400e+00 9.70600e+38 7.82300e+42
1.41000e+00 9.12200e+38 7.81900e+42
1.41600e+00 8.58100e+38 7.81400e+42
1.42300e+00 8.06900e+38 7.80900e+42
1.43000e+00 7.59000e+38 7.80500e+42
1.43700e+00 7.14200e+38 7.80000e+42
1.44400e+00 6.72300e+38 7.79400e+42
1.45200e+00 6.33100e+38 7.78900e+42
1.46000e+00 5.96500e+38 7.78300e+42
1.46800e+00 5.62300e+38 7.77700e+42
1.47700e+00 5.30400e+38 7.77100e+42
1.48600e+00 5.00700e+38 7.76500e+42
1.49500e+00 4.72900e+38 7.75800e+42
1.50500e+00 4.47000e+38 7.75100e+42
1.51600e+00 4.21200e+38 7.74300e+42
1.52700e+00 3.98700e+38 7.73500e+42
1.53800e+00 3.77900e+38 7.72700e+42
1.55100e+00 3.75200e+38 7.71900e+42
1.56400e+00 3.58000e+38 7.70900e+42
1.57800e+00 3.42200e+38 7.69900e+42
1.59300e+00 3.27800e+38 7.68900e+42
1.60900e+00 3.14800e+38 7.67800e+42
1.62600e+00 3.03000e+38 7.66600e+42
1.64500e+00 2.92600e+38 7.65300e+42
1.66500e+00 2.83400e+38 7.63900e+42
1.68700e+00 2.64400e+38 7.62300e+42
1.71100e+00 2.57100e+38 7.60700e+42
1.73700e+00 2.50900e+38 7.58900e+42
1.76500e+00 2.45700e+38 7.56900e+42
1.79400e+00 2.54200e+38 7.54900e+42
1.82300e+00 2.49800e+38 7.52900e+42
1.85300e+00 2.46300e+38 7.50900e+42
1.88300e+00 2.43900e+38 7.48800e+42
1.91400e+00 2.42300e+38 7.46700e+42
1.94500e+00 2.41600e+38 7.44600e+42
1.97700e+00 2.41800e+38 7.42500e+42
2.00900e+00 2.42900e+38 7.40300e+42
2.04200e+00 2.33200e+38 7.38100e+42
2.07600e+00 2.36800e+38 7.35900e+42
2.11000e+00 2.41800e+38 7.33600e+42
2.14500e+00 2.48500e+38 7.31300e+42
2.18000e+00 2.57200e+38 7.29000e+42
2.21600e+00 2.68500e+38 7.26600e+42
2.25200e+00 2.82800e+38 7.24200e+42
2.28900e+00 3.00800e+38 7.21800e+42
2.32700e+00 3.23300e+38 7.19400e+42
2.36600e+00 3.51100e+38 7.16900e+42
2.40500e+00 3.85400e+38 7.14400e+42
2.44400e+00 4.27300e+38 7.11800e+42
2.48400e+00 4.78200e+38 7.09300e+42
2.52400e+00 5.46700e+38 7.06800e+42
2.56100e+00 6.08100e+38 7.04400e+42
2.59600e+00 6.88000e+38 7.02200e+42
2.63000e+00 7.79500e+38 7.00100e+42
2.66300e+00 8.60000e+38 6.98000e+42
2.69600e+00 9.74000e+38 6.96000e+42
2.72900e+00 1.07200e+39 6.93900e+42
2.76100e+00 1.21600e+39 6.91900e+42
2.79400e+00 1.33600e+39 6.89900e+42
2.82700e+00 1.47000e+39 6.87900e+42
2.86000e+00 1.61800e+39 6.85900e+42
2.89400e+00 1.78200e+39 6.83800e+42
2.92800e+00 1.96400e+39 6.81700e+42
2.96300e+00 2.16600e+39 6.79600e+42
2.99900e+00 2.39000e+39 6.77500e+42
3.03500e+00 2.63900e+39 6.75300e+42
3.07300e+00 2.91500e+39 6.73000e+42
3.11200e+00 3.22100e+39 6.70700e+42
3.15100e+00 3.56200e+39 6.68400e+42
3.19200e+00 3.90700e+39 6.66000e+42
3.23500e+00 4.32900e+39 6.63400e+42
3.27900e+00 4.79900e+39 6.60900e+42
3.32500e+00 5.32300e+39 6.58200e+42
3.37300e+00 5.90900e+39 6.55400e+42
3.42300e+00 6.56300e+39 6.52600e+42
3.47500e+00 7.29600e+39 6.49600e+42
3.53000e+00 8.11800e+39 6.46500e+42
3.58700e+00 9.01300e+39 6.43200e+42
3.64600e+00 1.00200e+40 6.40000e+42
3.70500e+00 1.11100e+40 6.36600e+42
3.76600e+00 1.22800e+40 6.33300e+42
3.82800e+00 1.35400e+40 6.29900e+42
3.89000e+00 1.48900e+40 6.26500e+42
3.95400e+00 1.63400e+40 6.23000e+42
4.01900e+00 1.79200e+40 6.19500e+42
4.08400e+00 1.95700e+40 6.16000e+42
4.15100e+00 2.13300e+40 6.12500e+42
4.21900e+00 2.32100e+40 6.08900e+42
4.28700e+00 2.52000e+40 6.05300e+42
4.35700e+00 2.73100e+40 6.01700e+42
4.42800e+00 2.95400e+40 5.98000e+42
4.50100e+00 3.19000e+40 5.94400e+42
4.57400e+00 3.43900e+40 5.90600e+42
4.64900e+00 3.70100e+40 5.86900e+42
4.72500e+00 3.97700e+40 5.83100e+42
4.80200e+00 4.26800e+40 5.79300e+42
4.88000e+00 4.57300e+40 5.75500e+42
4.95900e+00 4.89200e+40 5.71600e+42
5.04000e+00 5.23100e+40 5.67700e+42
5.12200e+00 5.58200e+40 5.63800e+42
5.20600e+00 5.94900e+40 5.59900e+42
5.29000e+00 6.33200e+40 5.55900e+42
5.37700e+00 6.73200e+40 5.51900e+42
5.46400e+00 7.14900e+40 5.47900e+42
5.55300e+00 7.58400e+40 5.43800e+42
5.64400e+00 8.03700e+40 5.39700e+42
5.73500e+00 8.50800e+40 5.35600e+42
5.82900e+00 8.99800e+40 5.31500e+42
5.92400e+00 9.50800e+40 5.27400e+42
6.02000e+00 1.00400e+41 5.23200e+42
6.11800e+00 1.05900e+41 5.19000e+42
6.21800e+00 1.11600e+41 5.14800e+42
6.31900e+00 1.17500e+41 5.10600e+42
6.42200e+00 1.23700e+41 5.06300e+42
6.52600e+00 1.30100e+41 5.02000e+42
6.63300e+00 1.36800e+41 4.97700e+42
6.74100e+00 1.43700e+41 4.93400e+42
6.85000e+00 1.50900e+41 4.89100e+42
6.96200e+00 1.58400e+41 4.84700e+42
7.07500e+00 1.66200e+41 4.80400e+42
7.19000e+00 1.74400e+41 4.76000e+42
7.30700e+00 1.82900e+41 4.71600e+42
7.42600e+00 1.91700e+41 4.67200e+42
7.54700e+00 2.01100e+41 4.62700e+42
7.67000e+00 2.10800e+41 4.58300e+42
7.79500e+00 2.21000e+41 4.53800e+42
7.92200e+00 2.31800e+41 4.49400e+42
8.05100e+00 2.43100e+41 4.44900e+42
8.18300e+00 2.55000e+41 4.40400e+42
8.31600e+00 2.67500e+41 4.35900e+42
8.45200e+00 2.80700e+41 4.31400e+42
8.58900e+00 2.94700e+41 4.26900e+42
8.72900e+00 3.09400e+41 4.22400e+42
8.87200e+00 3.25100e+41 4.17900e+42
9.01700e+00 3.41600e+41 4.13400e+42
9.16400e+00 3.59000e+41 4.08900e+42
9.31300e+00 3.77500e+41 4.04300e+42
9.46500e+00 3.97000e+41 3.99800e+42
9.62000e+00 4.17700e+41 3.95300e+42
9.77700e+00 4.39600e+41 3.90800e+42
9.93600e+00 4.62600e+41 3.86300e+42
1.01000e+01 4.87000e+41 3.81700e+42
1.02600e+01 5.12600e+41 3.77200e+42
1.04300e+01 5.39600e+41 3.72700e+42
1.06000e+01 5.68000e+41 3.68200e+42
1.07800e+01 5.97800e+41 3.63700e+42
1.09500e+01 6.29000e+41 3.59300e+42
1.11300e+01 6.61600e+41 3.54800e+42
1.13100e+01 6.95700e+41 3.50300e+42
1.15000e+01 7.31200e+41 3.45900e+42
1.16900e+01 7.68100e+41 3.41500e+42
1.18800e+01 8.06400e+41 3.37100e+42
1.20700e+01 8.46000e+41 3.32700e+42
1.22700e+01 8.86900e+41 3.28300e+42
1.24700e+01 9.29000e+41 3.23900e+42
1.26700e+01 9.72300e+41 3.19600e+42
1.28800e+01 1.01700e+42 3.15300e+42
1.30900e+01 1.06200e+42 3.11000e+42
1.33100e+01 1.10800e+42 3.06700e+42
1.35300e+01 1.15500e+42 3.02500e+42
1.37500e+01 1.20300e+42 2.98200e+42
1.39700e+01 1.25000e+42 2.94000e+42
1.42000e+01 1.29900e+42 2.89900e+42
1.44400e+01 1.34700e+42 2.85700e+42
1.46700e+01 1.39600e+42 2.81600e+42
1.49200e+01 1.44400e+42 2.77500e+42
1.51600e+01 1.49200e+42 2.73500e+42
1.54100e+01 1.53900e+42 2.69500e+42
1.56600e+01 1.58500e+42 2.65500e+42
1.59200e+01 1.63100e+42 2.61600e+42
1.61800e+01 1.67500e+42 2.57700e+42
1.64500e+01 1.71800e+42 2.53800e+42
1.67200e+01 1.76000e+42 2.50000e+42
1.69900e+01 1.79900e+42 2.46200e+42
1.72700e+01 1.83700e+42 2.42500e+42
1.75500e+01 1.87300e+42 2.38900e+42
1.78300e+01 1.90700e+42 2.35200e+42
1.81200e+01 1.93800e+42 2.31700e+42
1.84100e+01 1.96700e+42 2.28200e+42
1.87100e+01 2.02300e+42 2.24700e+42
1.90200e+01 2.04700e+42 2.21200e+42
1.93300e+01 2.06800e+42 2.17700e+42
1.96500e+01 2.08600e+42 2.14300e+42
1.99700e+01 2.10100e+42 2.10900e+42
2.03000e+01 2.11300e+42 2.07600e+42
2.06300e+01 2.12200e+42 2.04400e+42
2.09600e+01 2.12900e+42 2.01200e+42
2.13000e+01 2.13200e+42 1.98100e+42
2.16400e+01 2.13200e+42 1.95000e+42
2.19800e+01 2.13000e+42 1.92000e+42
2.23300e+01 2.12500e+42 1.89000e+42
2.26800e+01 2.11700e+42 1.86200e+42
2.30400e+01 2.10700e+42 1.83300e+42
2.34000e+01 2.09400e+42 1.80500e+42
2.37600e+01 2.07900e+42 1.77800e+42
2.41300e+01 2.06100e+42 1.75100e+42
2.45000e+01 2.04200e+42 1.72500e+42
2.48700e+01 2.02100e+42 1.69900e+42
2.52400e+01 1.99800e+42 1.67400e+42
2.56200e+01 1.97400e+42 1.64900e+42
2.60100e+01 1.94800e+42 1.62400e+42
2.64000e+01 1.92200e+42 1.60000e+42
2.67900e+01 1.89400e+42 1.57600e+42
2.72000e+01 1.86500e+42 1.55300e+42
2.76000e+01 1.83500e+42 1.53000e+42
2.80200e+01 1.80400e+42 1.50700e+42
2.84400e+01 1.77300e+42 1.48400e+42
2.88700e+01 1.74100e+42 1.46100e+42
2.93000e+01 1.70900e+42 1.43900e+42
2.97500e+01 1.67700e+42 1.41700e+42
3.02000e+01 1.64500e+42 1.39500e+42
3.06600e+01 1.61300e+42 1.37300e+42
3.11200e+01 1.58100e+42 1.35100e+42
3.16000e+01 1.54900e+42 1.33000e+42
3.20800e+01 1.51700e+42 1.30900e+42
3.25700e+01 1.48500e+42 1.28800e+42
3.30700e+01 1.45400e+42 1.26700e+42
3.35700e+01 1.42300e+42 1.24600e+42
3.40900e+01 1.39300e+42 1.22600e+42
3.46100e+01 1.36300e+42 1.20500e+42
3.51400e+01 1.33300e+42 1.18500e+42
3.56800e+01 1.30500e+42 1.16500e+42
