#NTIMES:    67
#NSTAGES:     5
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           s0           s1           s2           s3           s4
    8.484664E+02   1.0000E-099   5.7148E-018   2.2481E-011   2.8897E-005   9.9997E-001
    8.537111E+02   1.0000E-099   5.7148E-018   2.2481E-011   2.8897E-005   9.9997E-001
    8.696409E+02   1.0000E-099   5.7146E-018   2.2481E-011   2.8897E-005   9.9997E-001
    9.023975E+02   1.0000E-099   5.7132E-018   2.2477E-011   2.8894E-005   9.9997E-001
    9.595256E+02   1.0000E-099   5.7052E-018   2.2452E-011   2.8877E-005   9.9997E-001
    1.020168E+03   1.0000E-099   5.6706E-018   2.2348E-011   2.8808E-005   9.9997E-001
    1.084643E+03   1.0000E-099   5.5250E-018   2.1916E-011   2.8516E-005   9.9997E-001
    1.153193E+03   1.0000E-099   5.0592E-018   2.0496E-011   2.7537E-005   9.9997E-001
    1.226076E+03   1.0000E-099   3.9391E-018   1.6903E-011   2.4898E-005   9.9998E-001
    1.303565E+03   1.0000E-099   2.3748E-018   1.1390E-011   2.0265E-005   9.9998E-001
    1.385951E+03   1.0000E-099   1.1647E-018   6.5632E-012   1.5257E-005   9.9998E-001
    1.473544E+03   1.0000E-099   6.0118E-019   3.9667E-012   1.1823E-005   9.9999E-001
    1.566673E+03   1.0000E-099   3.4199E-019   2.6057E-012   9.5851E-006   9.9999E-001
    1.665687E+03   1.0000E-099   1.8936E-019   1.6858E-012   7.7304E-006   9.9999E-001
    1.770960E+03   1.0000E-099   9.8088E-020   1.0446E-012   6.1179E-006   9.9999E-001
    1.882885E+03   1.0000E-099   4.8626E-020   6.3188E-013   4.7935E-006   1.0000E+000
    2.001885E+03   1.0000E-099   2.4333E-020   3.8533E-013   3.7804E-006   1.0000E+000
    2.128405E+03   1.0000E-099   1.1860E-020   2.3149E-013   2.9657E-006   1.0000E+000
    2.262922E+03   1.0000E-099   5.9456E-021   1.4216E-013   2.3562E-006   1.0000E+000
    2.405940E+03   1.0000E-099   3.2226E-021   9.2548E-014   1.9256E-006   1.0000E+000
    2.557997E+03   1.0000E-099   2.0138E-021   6.6758E-014   1.6506E-006   1.0000E+000
    2.719664E+03   1.0000E-099   1.5001E-021   5.4611E-014   1.4979E-006   1.0000E+000
    2.891548E+03   1.0000E-099   1.3867E-021   5.2155E-014   1.4568E-006   1.0000E+000
    3.074296E+03   1.0000E-099   1.6273E-021   5.9137E-014   1.5315E-006   1.0000E+000
    3.268593E+03   1.0000E-099   2.4434E-021   8.0875E-014   1.7515E-006   1.0000E+000
    3.475170E+03   1.0000E-099   5.7887E-021   1.5442E-013   2.3639E-006   1.0000E+000
    3.694803E+03   1.0000E-099   2.8509E-020   4.8239E-013   4.1311E-006   1.0000E+000
    3.928317E+03   1.0000E-099   1.2321E-019   1.3996E-012   7.0259E-006   9.9999E-001
    4.176589E+03   1.0000E-099   5.6773E-019   5.0475E-012   1.3811E-005   9.9999E-001
    4.440552E+03   1.0000E-099   2.8841E-018   1.9731E-011   2.9122E-005   9.9997E-001
    4.721197E+03   1.0000E-099   5.5890E-018   3.4405E-011   3.9625E-005   9.9996E-001
    5.019580E+03   1.0000E-099   5.5026E-018   3.4717E-011   4.0011E-005   9.9996E-001
    5.336820E+03   1.0000E-099   4.2011E-018   2.8673E-011   3.6252E-005   9.9996E-001
    5.674111E+03   1.0000E-099   3.5613E-018   2.5830E-011   3.4461E-005   9.9997E-001
    6.032718E+03   1.0000E-099   3.7579E-018   2.7512E-011   3.5828E-005   9.9996E-001
    6.413989E+03   1.0000E-099   5.0967E-018   3.6022E-011   4.1744E-005   9.9996E-001
    6.819357E+03   1.0000E-099   8.6271E-018   5.6747E-011   5.3924E-005   9.9995E-001
    7.250345E+03   1.0000E-099   1.7272E-017   1.0187E-010   7.4803E-005   9.9993E-001
    7.708571E+03   1.0000E-099   4.2423E-017   2.1613E-010   1.1390E-004   9.9989E-001
    8.195757E+03   1.0000E-099   1.6714E-016   6.7716E-010   2.1578E-004   9.9978E-001
    8.713734E+03   1.0000E-099   2.8391E-015   7.0808E-009   8.0543E-004   9.9919E-001
    9.265736E+03   1.0000E-099   1.1783E-012   9.2667E-007   1.2396E-002   9.8760E-001
    9.730049E+03   1.0000E-099   5.4840E-009   6.7616E-004   4.1695E-001   5.8238E-001
    1.007065E+04   1.0000E-099   3.3623E-006   4.7496E-002   9.4008E-001   1.2426E-002
    1.038606E+04   1.0000E-099   6.7794E-004   7.2948E-001   2.6982E-001   1.5561E-005
    1.073942E+04   1.0000E-099   3.9497E-002   9.5941E-001   1.0883E-003   2.3175E-011
    1.109135E+04   1.0000E-099   8.7234E-001   1.2766E-001   7.3128E-008   5.5427E-020
    1.139716E+04   1.0000E-099   9.9844E-001   1.5623E-003   1.1290E-012   1.0853E-028
    1.162381E+04   1.0000E-099   9.9991E-001   8.5033E-005   9.3145E-016   3.4247E-034
    1.176945E+04   1.0000E-099   9.9999E-001   1.3578E-005   9.7412E-018   8.9556E-038
    1.187333E+04   1.0000E-099   1.0000E+000   1.2383E-006   2.1627E-020   1.1805E-042
    1.195289E+04   1.0000E-099   1.0000E+000   8.4345E-008   2.1803E-023   4.5060E-048
    1.202256E+04   1.0000E-099   1.0000E+000   1.2448E-008   1.5872E-025   3.8935E-052
    1.209014E+04   1.0000E-099   1.0000E+000   3.0594E-009   4.3118E-027   4.6691E-055
    1.216053E+04   1.0000E-099   1.0000E+000   9.0033E-010   1.8984E-028   1.4586E-057
    1.223534E+04   1.0000E-099   1.0000E+000   2.8008E-010   9.8265E-030   6.3906E-060
    1.232375E+04   1.0000E-099   1.0000E+000   7.8507E-011   3.9514E-031   3.2943E-062
    1.250197E+04   1.0000E-099   1.0000E+000   7.7654E-012   1.1553E-033   1.5569E-063
    1.286275E+04   1.0000E-099   1.0000E+000   1.3083E-013   3.9201E-038   2.7503E-065
    1.329903E+04   1.0000E-099   1.0000E+000   1.5702E-015   5.7451E-043   3.5340E-067
    1.377115E+04   1.0000E-099   1.0000E+000   1.7053E-017   1.5948E-047   4.2066E-069
    1.426656E+04   1.0000E-099   1.0000E+000   1.8758E-019   2.2575E-048   5.1711E-071
    1.477463E+04   1.0000E-099   1.0000E+000   2.1992E-021   1.3748E-049   6.9174E-073
    1.526589E+04   1.0000E-099   1.0000E+000   3.0254E-023   4.8195E-051   1.1059E-074
    1.572906E+04   1.0000E-099   1.0000E+000   1.1230E-024   1.7848E-051   4.8779E-076
    1.616952E+04   1.0000E-099   1.0000E+000   4.4059E-025   2.0419E-051   2.3521E-076
    1.660645E+04   1.0000E-099   1.0000E+000   3.2002E-025   2.6782E-051   2.2258E-076
    1.703197E+04   1.0000E-099   1.0000E+000   2.4427E-025   3.7875E-051   2.3726E-076
    1.744332E+04   1.0000E-099   1.0000E+000   3.3310E-025   5.7021E-051   4.8148E-076
    1.785831E+04   1.0000E-099   1.0000E+000   1.1932E-024   8.8996E-051   2.6669E-075
    1.832060E+04   1.0000E-099   1.0000E+000   9.9572E-024   1.4044E-050   3.4835E-074
    1.892199E+04   1.0000E-099   1.0000E+000   2.5874E-022   2.3604E-050   1.5058E-072
    1.996231E+04   1.0000E-099   1.0000E+000   1.9536E-020   4.2841E-050   2.0375E-070
    2.122427E+04   1.0000E-099   1.0000E+000   1.8584E-019   5.6376E-050   1.7973E-069
    2.256566E+04   1.0000E-099   1.0000E+000   7.9176E-019   3.0541E-049   4.9610E-069
    2.399182E+04   1.0000E-099   1.0000E+000   3.3490E-018   2.1718E-048   1.2027E-068
    2.550812E+04   1.0000E-099   1.0000E+000   9.8870E-018   9.1042E-048   2.3511E-068
    2.712025E+04   1.0000E-099   1.0000E+000   3.6652E-017   7.7661E-047   5.4332E-068
    2.883426E+04   1.0000E-099   1.0000E+000   2.0988E-016   2.1487E-045   1.8333E-067
    3.064338E+04   1.0000E-099   1.0000E+000   1.0264E-015   4.4192E-044   6.0562E-067
    3.235088E+04   1.0000E-099   1.0000E+000   2.6788E-015   2.7750E-043   1.3027E-066
    3.380823E+04   1.0000E-099   1.0000E+000   5.9945E-015   1.3748E-042   2.5249E-066
    3.508839E+04   1.0000E-099   1.0000E+000   1.7364E-014   1.2006E-041   6.1843E-066
    3.626091E+04   1.0000E-099   1.0000E+000   5.3675E-014   1.4295E-040   1.6325E-065
    3.738763E+04   1.0000E-099   1.0000E+000   1.3786E-013   1.5021E-039   3.8146E-065
    3.851143E+04   1.0000E-099   1.0000E+000   3.3426E-013   1.6159E-038   8.8755E-065
    3.964177E+04   1.0000E-099   1.0000E+000   1.0385E-012   1.7559E-037   2.7230E-064
    4.078173E+04   1.0000E-099   1.0000E+000   3.8498E-012   1.8271E-036   1.0017E-063
    4.193492E+04   1.0000E-099   1.0000E+000   1.2749E-011   1.6522E-035   3.3003E-063
    4.310910E+04   1.0000E-099   1.0000E+000   3.3363E-011   1.2067E-034   8.6227E-063
    4.430822E+04   1.0000E-099   1.0000E+000   6.9982E-011   6.7663E-034   1.8116E-062
    4.553678E+04   1.0000E-099   1.0000E+000   1.2039E-010   2.8865E-033   3.1264E-062
    4.679661E+04   1.0000E-099   1.0000E+000   1.7859E-010   9.4847E-033   4.6608E-062
    4.808867E+04   1.0000E-099   1.0000E+000   2.3714E-010   2.4143E-032   6.2440E-062
    4.941212E+04   1.0000E-099   1.0000E+000   2.8990E-010   4.9093E-032   7.7689E-062
    5.076662E+04   1.0000E-099   1.0000E+000   3.3459E-010   8.2100E-032   9.2700E-062
    5.215004E+04   1.0000E-099   1.0000E+000   3.7070E-010   1.1851E-031   1.0848E-061
    5.356182E+04   1.0000E-099   1.0000E+000   3.9753E-010   1.5321E-031   1.2540E-061
    5.499834E+04   1.0000E-099   1.0000E+000   4.1445E-010   1.8094E-031   1.4267E-061
    5.645897E+04   1.0000E-099   1.0000E+000   4.2145E-010   1.9790E-031   1.5884E-061
    5.793703E+04   1.0000E-099   1.0000E+000   4.1925E-010   2.0305E-031   1.7268E-061
    5.943021E+04   1.0000E-099   1.0000E+000   4.0935E-010   1.9816E-031   1.8403E-061
    6.092474E+04   1.0000E-099   1.0000E+000   3.9276E-010   1.8572E-031   1.9315E-061
    6.241442E+04   1.0000E-099   1.0000E+000   3.7034E-010   1.6815E-031   2.0076E-061
    6.387469E+04   1.0000E-099   1.0000E+000   3.4330E-010   1.4790E-031   2.0733E-061
    6.529340E+04   1.0000E-099   1.0000E+000   3.1255E-010   1.2674E-031   2.1283E-061
    6.663598E+04   1.0000E-099   1.0000E+000   2.8047E-010   1.0675E-031   2.1697E-061
    6.788610E+04   1.0000E-099   1.0000E+000   2.4805E-010   8.8164E-032   2.1883E-061
    6.900952E+04   1.0000E-099   1.0000E+000   2.1202E-010   6.8060E-032   2.1221E-061
    6.951894E+04   1.0000E-099   1.0000E+000   1.8288E-010   5.1904E-032   1.9444E-061
    6.977506E+04   1.0000E-099   1.0000E+000   1.5929E-010   3.9827E-032   1.7461E-061
    6.990347E+04   1.0000E-099   1.0000E+000   1.3803E-010   3.0038E-032   1.5374E-061
    6.996776E+04   1.0000E-099   1.0000E+000   1.2201E-010   2.3503E-032   1.3703E-061
    6.999832E+04   1.0000E-099   1.0000E+000   1.1065E-010   1.9373E-032   1.2487E-061
    6.999993E+04   1.0000E-099   1.0000E+000   1.0945E-010   1.8956E-032   1.2357E-061
#TIME:     1.181
#NVEL: 115
#vel_mid[km/s]           s0           s1           s2           s3           s4
    8.484664E+02   1.0000E-099   5.7212E-018   2.4541E-011   3.0707E-005   9.9997E-001
    8.530996E+02   1.0000E-099   5.7212E-018   2.4541E-011   3.0707E-005   9.9997E-001
    8.671518E+02   1.0000E-099   5.7208E-018   2.4540E-011   3.0707E-005   9.9997E-001
    8.959544E+02   1.0000E-099   5.7180E-018   2.4531E-011   3.0700E-005   9.9997E-001
    9.506741E+02   1.0000E-099   5.7030E-018   2.4481E-011   3.0667E-005   9.9997E-001
    1.010759E+03   1.0000E-099   5.6489E-018   2.4301E-011   3.0548E-005   9.9997E-001
    1.074640E+03   1.0000E-099   5.4624E-018   2.3684E-011   3.0137E-005   9.9997E-001
    1.142557E+03   1.0000E-099   4.9329E-018   2.1897E-011   2.8916E-005   9.9997E-001
    1.214768E+03   1.0000E-099   3.8053E-018   1.7894E-011   2.5989E-005   9.9997E-001
    1.291542E+03   1.0000E-099   2.3381E-018   1.2185E-011   2.1212E-005   9.9998E-001
    1.373168E+03   1.0000E-099   1.1989E-018   7.2047E-012   1.6112E-005   9.9998E-001
    1.459953E+03   1.0000E-099   6.1342E-019   4.2935E-012   1.2343E-005   9.9999E-001
    1.552223E+03   1.0000E-099   3.3395E-019   2.7152E-012   9.7851E-006   9.9999E-001
    1.650324E+03   1.0000E-099   1.8080E-019   1.7202E-012   7.7859E-006   9.9999E-001
    1.754626E+03   1.0000E-099   9.2225E-020   1.0499E-012   6.0971E-006   9.9999E-001
    1.865520E+03   1.0000E-099   4.5025E-020   6.2551E-013   4.7292E-006   1.0000E+000
    1.983421E+03   1.0000E-099   2.2066E-020   3.7462E-013   3.6872E-006   1.0000E+000
    2.108775E+03   1.0000E-099   1.0584E-020   2.2181E-013   2.8655E-006   1.0000E+000
    2.242051E+03   1.0000E-099   5.2153E-021   1.3420E-013   2.2555E-006   1.0000E+000
    2.383750E+03   1.0000E-099   2.7691E-021   8.5904E-014   1.8258E-006   1.0000E+000
    2.534404E+03   1.0000E-099   1.6885E-021   6.0809E-014   1.5500E-006   1.0000E+000
    2.694580E+03   1.0000E-099   1.2254E-021   4.8800E-014   1.3940E-006   1.0000E+000
    2.864879E+03   1.0000E-099   1.1090E-021   4.5909E-014   1.3474E-006   1.0000E+000
    3.045941E+03   1.0000E-099   1.2884E-021   5.1711E-014   1.4146E-006   1.0000E+000
    3.238447E+03   1.0000E-099   1.8888E-021   6.9646E-014   1.6109E-006   1.0000E+000
    3.443118E+03   1.0000E-099   3.8501E-021   1.2044E-013   2.0778E-006   1.0000E+000
    3.660726E+03   1.0000E-099   1.8912E-020   3.7814E-013   3.6514E-006   1.0000E+000
    3.892086E+03   1.0000E-099   9.2150E-020   1.2021E-012   6.5263E-006   9.9999E-001
    4.138068E+03   1.0000E-099   4.4119E-019   4.4175E-012   1.3012E-005   9.9999E-001
    4.399596E+03   1.0000E-099   2.7218E-018   2.0604E-011   3.0398E-005   9.9997E-001
    4.677653E+03   1.0000E-099   7.1770E-018   4.6351E-011   4.7664E-005   9.9995E-001
    4.973284E+03   1.0000E-099   8.4691E-018   5.4140E-011   5.2161E-005   9.9995E-001
    5.287599E+03   1.0000E-099   6.8677E-018   4.6863E-011   4.8468E-005   9.9995E-001
    5.621778E+03   1.0000E-099   5.8026E-018   4.2114E-011   4.6017E-005   9.9995E-001
    5.977078E+03   1.0000E-099   6.0135E-018   4.4300E-011   4.7552E-005   9.9995E-001
    6.354833E+03   1.0000E-099   8.1014E-018   5.7827E-011   5.5379E-005   9.9994E-001
    6.756462E+03   1.0000E-099   1.3797E-017   9.1956E-011   7.2047E-005   9.9993E-001
    7.183475E+03   1.0000E-099   2.8442E-017   1.6989E-010   1.0176E-004   9.9990E-001
    7.637475E+03   1.0000E-099   7.2441E-017   3.7239E-010   1.5808E-004   9.9984E-001
    8.120168E+03   1.0000E-099   2.9036E-016   1.1842E-009   3.0255E-004   9.9970E-001
    8.633367E+03   1.0000E-099   4.4317E-015   1.1329E-008   1.0785E-003   9.9892E-001
    9.180416E+03   1.0000E-099   1.2608E-012   1.0828E-006   1.3977E-002   9.8602E-001
    9.633911E+03   1.0000E-099   2.8588E-009   4.5131E-004   3.5729E-001   6.4226E-001
    9.968907E+03   1.0000E-099   1.2400E-006   2.7368E-002   9.4804E-001   2.4587E-002
    1.026517E+04   1.0000E-099   2.6136E-004   5.3145E-001   4.6821E-001   8.2005E-005
    1.058473E+04   1.0000E-099   9.8964E-003   9.8212E-001   7.9837E-003   2.2172E-009
    1.091142E+04   1.0000E-099   4.1264E-001   5.8735E-001   8.6191E-006   4.7236E-016
    1.122162E+04   1.0000E-099   9.8596E-001   1.4038E-002   2.2389E-010   1.2332E-024
    1.147449E+04   1.0000E-099   9.9968E-001   3.2133E-004   2.0131E-014   6.6181E-032
    1.165043E+04   1.0000E-099   9.9998E-001   1.9287E-005   1.9860E-017   2.6504E-037
    1.177495E+04   1.0000E-099   1.0000E+000   1.3076E-006   2.2078E-020   1.0702E-042
    1.186650E+04   1.0000E-099   1.0000E+000   8.2875E-008   1.9410E-023   4.9917E-048
    1.194567E+04   1.0000E-099   1.0000E+000   8.0232E-009   5.1799E-026   6.0800E-053
    1.202145E+04   1.0000E-099   1.0000E+000   1.4107E-009   6.0841E-028   1.3239E-056
    1.209846E+04   1.0000E-099   1.0000E+000   3.6154E-010   1.8490E-029   2.0111E-059
    1.218311E+04   1.0000E-099   1.0000E+000   1.0032E-010   7.0390E-031   6.7109E-062
    1.228749E+04   1.0000E-099   1.0000E+000   2.3630E-011   1.8100E-032   4.5784E-063
    1.251862E+04   1.0000E-099   1.0000E+000   1.3583E-012   1.3340E-035   2.6803E-064
    1.290385E+04   1.0000E-099   1.0000E+000   2.1653E-014   3.8833E-040   4.5107E-066
    1.334824E+04   1.0000E-099   1.0000E+000   2.7832E-016   6.7159E-045   6.2414E-068
    1.382518E+04   1.0000E-099   1.0000E+000   3.1823E-018   8.8672E-050   7.8547E-070
    1.432209E+04   1.0000E-099   1.0000E+000   3.7395E-020   1.0822E-051   1.0355E-071
    1.482935E+04   1.0000E-099   1.0000E+000   4.5581E-022   1.1700E-051   1.4451E-073
    1.531696E+04   1.0000E-099   1.0000E+000   6.2946E-024   1.3766E-051   2.3242E-075
    1.577592E+04   1.0000E-099   1.0000E+000   1.3136E-025   1.6592E-051   5.7659E-077
    1.621311E+04   1.0000E-099   1.0000E+000   8.5937E-027   2.0699E-051   4.6525E-078
    1.664574E+04   1.0000E-099   1.0000E+000   4.3699E-027   2.7424E-051   3.0986E-078
    1.706456E+04   1.0000E-099   1.0000E+000   4.2818E-027   3.8803E-051   4.2408E-078
    1.746774E+04   1.0000E-099   1.0000E+000   8.6911E-027   5.8095E-051   1.2732E-077
    1.787274E+04   1.0000E-099   1.0000E+000   4.5467E-026   8.9737E-051   1.0188E-076
    1.831787E+04   1.0000E-099   1.0000E+000   4.6225E-025   1.3940E-050   1.5968E-075
    1.888335E+04   1.0000E-099   1.0000E+000   1.8792E-023   2.2609E-050   1.0443E-073
    1.977667E+04   1.0000E-099   1.0000E+000   2.7900E-021   3.9694E-050   2.7059E-071
    2.102804E+04   1.0000E-099   1.0000E+000   5.8024E-020   4.5404E-050   6.4265E-070
    2.235703E+04   1.0000E-099   1.0000E+000   2.9169E-019   3.4971E-050   2.2010E-069
    2.377000E+04   1.0000E-099   1.0000E+000   1.3168E-018   5.7565E-050   5.6619E-069
    2.527228E+04   1.0000E-099   1.0000E+000   4.0396E-018   2.5732E-049   1.1204E-068
    2.686951E+04   1.0000E-099   1.0000E+000   1.4074E-017   4.0537E-048   2.4248E-068
    2.856767E+04   1.0000E-099   1.0000E+000   7.7774E-017   2.4918E-046   7.5676E-068
    3.038009E+04   1.0000E-099   1.0000E+000   4.5606E-016   1.0027E-044   2.8084E-067
    3.217003E+04   1.0000E-099   1.0000E+000   1.4993E-015   9.0786E-044   7.3146E-067
    3.368115E+04   1.0000E-099   1.0000E+000   3.7713E-015   4.8518E-043   1.5825E-066
    3.500039E+04   1.0000E-099   1.0000E+000   1.1752E-014   3.8717E-042   4.1936E-066
    3.620154E+04   1.0000E-099   1.0000E+000   3.7753E-014   3.7849E-041   1.1684E-065
    3.734821E+04   1.0000E-099   1.0000E+000   9.7409E-014   3.3273E-040   2.7370E-065
    3.848550E+04   1.0000E-099   1.0000E+000   2.2437E-013   3.4817E-039   6.0141E-065
    3.962436E+04   1.0000E-099   1.0000E+000   6.7862E-013   4.6422E-038   1.7912E-064
    4.077048E+04   1.0000E-099   1.0000E+000   2.7044E-012   6.3042E-037   7.0729E-064
    4.192841E+04   1.0000E-099   1.0000E+000   9.8519E-012   7.3105E-036   2.5593E-063
    4.310644E+04   1.0000E-099   1.0000E+000   2.7866E-011   6.5612E-035   7.2165E-063
    4.430849E+04   1.0000E-099   1.0000E+000   6.1857E-011   4.3281E-034   1.6023E-062
    4.553924E+04   1.0000E-099   1.0000E+000   1.1070E-010   2.0926E-033   2.8737E-062
    4.680058E+04   1.0000E-099   1.0000E+000   1.6877E-010   7.5545E-033   4.3970E-062
    4.809366E+04   1.0000E-099   1.0000E+000   2.2824E-010   2.0603E-032   5.9861E-062
    4.941773E+04   1.0000E-099   1.0000E+000   2.8252E-010   4.4005E-032   7.5159E-062
    5.077256E+04   1.0000E-099   1.0000E+000   3.2882E-010   7.6157E-032   9.0059E-062
    5.215608E+04   1.0000E-099   1.0000E+000   3.6637E-010   1.1261E-031   1.0561E-061
    5.356778E+04   1.0000E-099   1.0000E+000   3.9437E-010   1.4796E-031   1.2241E-061
    5.500407E+04   1.0000E-099   1.0000E+000   4.1220E-010   1.7668E-031   1.3985E-061
    5.646436E+04   1.0000E-099   1.0000E+000   4.1987E-010   1.9469E-031   1.5648E-061
    5.794201E+04   1.0000E-099   1.0000E+000   4.1815E-010   2.0077E-031   1.7096E-061
    5.943469E+04   1.0000E-099   1.0000E+000   4.0859E-010   1.9661E-031   1.8294E-061
    6.092874E+04   1.0000E-099   1.0000E+000   3.9223E-010   1.8469E-031   1.9260E-061
    6.241779E+04   1.0000E-099   1.0000E+000   3.6997E-010   1.6748E-031   2.0059E-061
    6.387748E+04   1.0000E-099   1.0000E+000   3.4304E-010   1.4747E-031   2.0741E-061
    6.529546E+04   1.0000E-099   1.0000E+000   3.1237E-010   1.2647E-031   2.1304E-061
    6.663745E+04   1.0000E-099   1.0000E+000   2.8034E-010   1.0658E-031   2.1725E-061
    6.788699E+04   1.0000E-099   1.0000E+000   2.4796E-010   8.8057E-032   2.1912E-061
    6.900992E+04   1.0000E-099   1.0000E+000   2.1196E-010   6.7993E-032   2.1247E-061
    6.951913E+04   1.0000E-099   1.0000E+000   1.8283E-010   5.1857E-032   1.9467E-061
    6.977515E+04   1.0000E-099   1.0000E+000   1.5926E-010   3.9793E-032   1.7482E-061
    6.990351E+04   1.0000E-099   1.0000E+000   1.3800E-010   3.0014E-032   1.5392E-061
    6.996778E+04   1.0000E-099   1.0000E+000   1.2199E-010   2.3486E-032   1.3720E-061
    6.999832E+04   1.0000E-099   1.0000E+000   1.1063E-010   1.9361E-032   1.2502E-061
    6.999993E+04   1.0000E-099   1.0000E+000   1.0943E-010   1.8944E-032   1.2372E-061
#TIME:     1.300
#NVEL: 115
#vel_mid[km/s]           s0           s1           s2           s3           s4
    8.484664E+02   1.0000E-099   5.9601E-018   2.7845E-011   3.3434E-005   9.9997E-001
    8.546387E+02   1.0000E-099   5.9601E-018   2.7845E-011   3.3434E-005   9.9997E-001
    8.734266E+02   1.0000E-099   5.9584E-018   2.7839E-011   3.3430E-005   9.9997E-001
    9.122504E+02   1.0000E-099   5.9467E-018   2.7796E-011   3.3403E-005   9.9997E-001
    9.729374E+02   1.0000E-099   5.8958E-018   2.7610E-011   3.3283E-005   9.9997E-001
    1.034021E+03   1.0000E-099   5.7447E-018   2.7058E-011   3.2926E-005   9.9997E-001
    1.098948E+03   1.0000E-099   5.3243E-018   2.5510E-011   3.1910E-005   9.9997E-001
    1.167952E+03   1.0000E-099   4.4014E-018   2.1986E-011   2.9478E-005   9.9997E-001
    1.241289E+03   1.0000E-099   2.9914E-018   1.6212E-011   2.5052E-005   9.9997E-001
    1.319230E+03   1.0000E-099   1.7125E-018   1.0369E-011   1.9734E-005   9.9998E-001
    1.402066E+03   1.0000E-099   8.9424E-019   6.1871E-012   1.5024E-005   9.9998E-001
    1.490103E+03   1.0000E-099   4.6761E-019   3.7419E-012   1.1572E-005   9.9999E-001
    1.583668E+03   1.0000E-099   2.4780E-019   2.3138E-012   9.0515E-006   9.9999E-001
    1.683108E+03   1.0000E-099   1.2790E-019   1.4129E-012   7.0562E-006   9.9999E-001
    1.788792E+03   1.0000E-099   6.3640E-020   8.4534E-013   5.4605E-006   9.9999E-001
    1.901111E+03   1.0000E-099   3.0239E-020   4.9289E-013   4.1829E-006   1.0000E+000
    2.020484E+03   1.0000E-099   1.4525E-020   2.9040E-013   3.2296E-006   1.0000E+000
    2.147352E+03   1.0000E-099   6.9341E-021   1.7101E-013   2.4993E-006   1.0000E+000
    2.282186E+03   1.0000E-099   3.4810E-021   1.0469E-013   1.9752E-006   1.0000E+000
    2.425487E+03   1.0000E-099   1.9226E-021   6.8839E-014   1.6170E-006   1.0000E+000
    2.577785E+03   1.0000E-099   1.2351E-021   5.0533E-014   1.3948E-006   1.0000E+000
    2.739646E+03   1.0000E-099   9.6167E-022   4.2634E-014   1.2831E-006   1.0000E+000
    2.911671E+03   1.0000E-099   9.3499E-022   4.2249E-014   1.2712E-006   1.0000E+000
    3.094498E+03   1.0000E-099   1.1679E-021   5.0336E-014   1.3716E-006   1.0000E+000
    3.288804E+03   1.0000E-099   1.8100E-021   7.1232E-014   1.6050E-006   1.0000E+000
    3.495311E+03   1.0000E-099   4.7831E-021   1.4789E-013   2.2861E-006   1.0000E+000
    3.714785E+03   1.0000E-099   2.4134E-020   4.7864E-013   4.1111E-006   1.0000E+000
    3.948039E+03   1.0000E-099   1.3419E-019   1.7272E-012   7.9245E-006   9.9999E-001
    4.195940E+03   1.0000E-099   7.1952E-019   7.2822E-012   1.7381E-005   9.9998E-001
    4.459407E+03   1.0000E-099   4.3958E-018   3.3924E-011   4.0945E-005   9.9996E-001
    4.739417E+03   1.0000E-099   1.1451E-017   7.5699E-011   6.4061E-005   9.9994E-001
    5.037010E+03   1.0000E-099   1.3730E-017   8.9568E-011   7.0634E-005   9.9993E-001
    5.353288E+03   1.0000E-099   1.1469E-017   7.9434E-011   6.6516E-005   9.9993E-001
    5.689426E+03   1.0000E-099   1.0240E-017   7.4582E-011   6.4687E-005   9.9994E-001
    6.046670E+03   1.0000E-099   1.1433E-017   8.3432E-011   6.9187E-005   9.9993E-001
    6.426346E+03   1.0000E-099   1.6512E-017   1.1570E-010   8.3446E-005   9.9992E-001
    6.829862E+03   1.0000E-099   3.0563E-017   1.9745E-010   1.1309E-004   9.9989E-001
    7.258715E+03   1.0000E-099   6.9342E-017   3.9512E-010   1.6725E-004   9.9983E-001
    7.714496E+03   1.0000E-099   2.0303E-016   9.7140E-010   2.7751E-004   9.9972E-001
    8.198896E+03   1.0000E-099   1.0592E-015   3.8328E-009   6.0111E-004   9.9940E-001
    8.713932E+03   1.0000E-099   2.6686E-014   5.4296E-008   2.6826E-003   9.9732E-001
    9.244168E+03   1.0000E-099   1.2580E-011   7.4125E-006   4.2400E-002   9.5759E-001
    9.656678E+03   1.0000E-099   1.5046E-008   1.6408E-003   6.1961E-001   3.7875E-001
    9.958915E+03   1.0000E-099   3.0446E-006   4.9506E-002   9.4057E-001   9.9250E-003
    1.024193E+04   1.0000E-099   3.8013E-004   6.3613E-001   3.6346E-001   3.2146E-005
    1.053980E+04   1.0000E-099   9.7959E-003   9.8309E-001   7.1129E-003   1.5347E-009
