#NTIMES: 200
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
3.9517e+03 8.5300e+04 8.7839e-10 1.0750e+14 1.9807e+13
4.1999e+03 7.0746e+04 5.4035e-10 5.8351e+13 1.2010e+13
4.4636e+03 6.1505e+04 4.0965e-10 4.0585e+13 8.7248e+12
4.7438e+03 5.8009e+04 3.8710e-10 3.6488e+13 7.9016e+12
5.0416e+03 5.7070e+04 3.7652e-10 3.4689e+13 7.4635e+12
5.3582e+03 5.7045e+04 3.6037e-10 3.2866e+13 7.0234e+12
5.6947e+03 5.6807e+04 3.3930e-10 3.0776e+13 6.5551e+12
6.0522e+03 5.6095e+04 3.2102e-10 2.9002e+13 6.1796e+12
6.4323e+03 5.4662e+04 2.9729e-10 2.6726e+13 5.7214e+12
6.8362e+03 5.2665e+04 2.7039e-10 2.4125e+13 5.2134e+12
7.2654e+03 5.0493e+04 2.4948e-10 2.2008e+13 4.8247e+12
7.7216e+03 4.8039e+04 2.3054e-10 2.0005e+13 4.4762e+12
8.2065e+03 4.4832e+04 2.0933e-10 1.7799e+13 4.0891e+12
8.7177e+03 3.9803e+04 1.8105e-10 1.4956e+13 3.5811e+12
9.2147e+03 3.3238e+04 1.6162e-10 1.2760e+13 3.2796e+12
9.6291e+03 2.7343e+04 1.4545e-10 1.0618e+13 3.0489e+12
9.9539e+03 2.2699e+04 1.2665e-10 7.7053e+12 2.7494e+12
1.0246e+04 1.8926e+04 1.0538e-10 5.5868e+12 2.3980e+12
1.0542e+04 1.5604e+04 8.9828e-11 3.6191e+12 2.1819e+12
1.0840e+04 1.2927e+04 8.6283e-11 3.2876e+12 2.2562e+12
1.1119e+04 1.0912e+04 8.7952e-11 3.1858e+12 2.4610e+12
1.1356e+04 9.5694e+03 9.9386e-11 3.3472e+12 2.9261e+12
1.1540e+04 8.5796e+03 1.2922e-10 3.5030e+12 3.9353e+12
1.1677e+04 7.7824e+03 1.5596e-10 2.6526e+12 4.8468e+12
1.1784e+04 7.1557e+03 1.6831e-10 1.7897e+12 5.2952e+12
1.1876e+04 6.7242e+03 1.6636e-10 1.4098e+12 5.2713e+12
1.1964e+04 6.3747e+03 1.4899e-10 1.1495e+12 4.7413e+12
1.2056e+04 6.1002e+03 1.1038e-10 8.1289e+11 3.5229e+12
1.2170e+04 5.8577e+03 8.5668e-11 6.0697e+11 2.7410e+12
1.2360e+04 5.5640e+03 6.5472e-11 4.3917e+11 2.1023e+12
1.2670e+04 5.1583e+03 4.4976e-11 2.7701e+11 1.4520e+12
1.3075e+04 4.7601e+03 3.1224e-11 1.7490e+11 1.0132e+12
1.3530e+04 4.4284e+03 2.2458e-11 1.0857e+11 7.3235e+11
1.4013e+04 4.0892e+03 1.6385e-11 6.5746e+10 5.3740e+11
1.4509e+04 3.8572e+03 1.2338e-11 3.9975e+10 4.0793e+11
1.5002e+04 3.6473e+03 1.0124e-11 2.3793e+10 3.3877e+11
1.5476e+04 3.4694e+03 8.8181e-12 1.3308e+10 3.0013e+11
1.5924e+04 3.3324e+03 7.3298e-12 6.9008e+09 2.5519e+11
1.6356e+04 3.2158e+03 6.1090e-12 3.6471e+09 2.1880e+11
1.6776e+04 3.1287e+03 5.6506e-12 2.1256e+09 2.0902e+11
1.7184e+04 3.0558e+03 5.4663e-12 1.3653e+09 2.0887e+11
1.7580e+04 2.9939e+03 5.0382e-12 9.3583e+08 1.9838e+11
1.7990e+04 2.9310e+03 4.2920e-12 6.5057e+08 1.7356e+11
1.8458e+04 2.8782e+03 3.6071e-12 4.5057e+08 1.4920e+11
1.9085e+04 2.8140e+03 2.8165e-12 2.7684e+08 1.1875e+11
2.0000e+04 2.7544e+03 1.5531e-12 1.0617e+08 6.6604e+10
2.1194e+04 2.7075e+03 6.8776e-13 2.7754e+07 2.9819e+10
2.2528e+04 2.6408e+03 3.3993e-13 7.7885e+06 1.4793e+10
2.3943e+04 2.6832e+03 1.6724e-13 2.6975e+06 7.2861e+09
2.5446e+04 2.6412e+03 9.5081e-14 1.4329e+06 4.1434e+09
2.7044e+04 2.7375e+03 5.0035e-14 8.6232e+05 2.1806e+09
2.8744e+04 2.6663e+03 2.2675e-14 4.8651e+05 9.8822e+08
3.0520e+04 2.7558e+03 1.1011e-14 2.8190e+05 4.7987e+08
3.2244e+04 2.6916e+03 6.8506e-15 1.9288e+05 2.9855e+08
3.3773e+04 2.7223e+03 4.6795e-15 1.4039e+05 2.0394e+08
3.5108e+04 2.7959e+03 2.9392e-15 9.4403e+04 1.2809e+08
3.6326e+04 2.3824e+03 1.7557e-15 6.0275e+04 7.6515e+07
3.7486e+04 2.7607e+03 1.0551e-15 3.8428e+04 4.5983e+07
3.8628e+04 2.5357e+03 6.6250e-16 2.5353e+04 2.8872e+07
3.9769e+04 2.4519e+03 4.2815e-16 1.7106e+04 1.8659e+07
4.0916e+04 3.2649e+03 2.7979e-16 1.1620e+04 1.2194e+07
4.2074e+04 2.6497e+03 1.8410e-16 7.9155e+03 8.0232e+06
4.3252e+04 2.5349e+03 1.2166e-16 5.3921e+03 5.3021e+06
4.4454e+04 3.7654e+03 8.0736e-17 3.6718e+03 3.5186e+06
4.5683e+04 3.0524e+03 5.3587e-17 2.4906e+03 2.3354e+06
4.6942e+04 2.2954e+03 3.5658e-17 1.6869e+03 1.5540e+06
4.8231e+04 3.0005e+03 2.3759e-17 1.1401e+03 1.0354e+06
4.9550e+04 3.2705e+03 1.5837e-17 7.6872e+02 6.9019e+05
5.0900e+04 2.7003e+03 1.0591e-17 5.1893e+02 4.6157e+05
5.2277e+04 2.6202e+03 7.0882e-18 3.5013e+02 3.0891e+05
5.3682e+04 2.1832e+03 4.7641e-18 2.3707e+02 2.0762e+05
5.5110e+04 2.7848e+03 3.2115e-18 1.6099e+02 1.3996e+05
5.6562e+04 2.3671e+03 2.1739e-18 1.0986e+02 9.4740e+04
5.8030e+04 2.5334e+03 1.4802e-18 7.5493e+01 6.4507e+04
5.9510e+04 2.5456e+03 1.0126e-18 5.2218e+01 4.4129e+04
6.0994e+04 2.3453e+03 7.0042e-19 3.6605e+01 3.0525e+04
6.2466e+04 2.7373e+03 4.8877e-19 2.5960e+01 2.1301e+04
6.3912e+04 3.4821e+03 3.4631e-19 1.8748e+01 1.5092e+04
6.5312e+04 2.8779e+03 2.5000e-19 1.3834e+01 1.0895e+04
6.6639e+04 2.6898e+03 1.8461e-19 1.0466e+01 8.0457e+03
6.7870e+04 2.4252e+03 1.4008e-19 8.1487e+00 6.1048e+03
6.8864e+04 2.3614e+03 1.0959e-19 6.5430e+00 4.7759e+03
6.9460e+04 2.1103e+03 9.8323e-20 5.9424e+00 4.2850e+03
6.9745e+04 1.9844e+03 9.3514e-20 5.6840e+00 4.0754e+03
6.9888e+04 2.0050e+03 9.0244e-20 5.5102e+00 3.9329e+03
6.9960e+04 2.0737e+03 8.9497e-20 5.4679e+00 3.9004e+03
6.9991e+04 2.0717e+03 8.8581e-20 5.4189e+00 3.8604e+03
7.0000e+04 2.0661e+03 3.5429e-20 2.6069e+00 1.5441e+03
#TIME: 1.3409
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
4.2577e+02 7.1350e+04 2.0704e-11 1.6114e+12 2.2788e+11
8.5779e+02 7.2153e+04 1.9112e-09 1.2896e+14 2.1035e+13
8.7843e+02 7.1937e+04 1.9108e-09 1.2893e+14 2.1032e+13
9.1772e+02 7.1974e+04 1.9113e-09 1.2897e+14 2.1037e+13
9.7304e+02 7.2044e+04 1.9103e-09 1.2894e+14 2.1025e+13
1.0350e+03 7.2109e+04 1.9107e-09 1.2906e+14 2.1030e+13
1.1000e+03 7.2418e+04 1.9094e-09 1.2925e+14 2.1016e+13
1.1690e+03 7.3243e+04 1.9056e-09 1.2981e+14 2.0974e+13
1.2425e+03 7.5153e+04 1.9215e-09 1.3299e+14 2.1144e+13
1.3205e+03 7.8579e+04 2.0044e-09 1.4325e+14 2.2044e+13
1.4033e+03 8.3056e+04 2.1120e-09 1.5771e+14 2.3202e+13
1.4915e+03 8.7596e+04 2.1959e-09 1.7103e+14 2.4101e+13
1.5852e+03 9.1863e+04 2.2343e-09 1.8055e+14 2.4511e+13
1.6847e+03 9.6469e+04 2.2526e-09 1.8794e+14 2.4717e+13
1.7904e+03 1.0144e+05 2.2404e-09 1.9127e+14 2.4608e+13
1.9028e+03 1.0671e+05 2.1835e-09 1.8918e+14 2.4043e+13
2.0223e+03 1.1248e+05 2.1452e-09 1.8836e+14 2.3734e+13
2.1493e+03 1.1872e+05 2.0978e-09 1.8796e+14 2.3395e+13
2.2843e+03 1.2507e+05 2.0561e-09 1.8995e+14 2.3222e+13
2.4277e+03 1.3060e+05 1.9916e-09 1.9020e+14 2.2933e+13
2.5802e+03 1.3436e+05 1.9004e-09 1.8679e+14 2.2536e+13
2.7422e+03 1.3528e+05 1.7668e-09 1.7847e+14 2.1913e+13
2.9144e+03 1.3268e+05 1.5845e-09 1.6539e+14 2.1069e+13
3.0973e+03 1.2614e+05 1.3433e-09 1.4645e+14 1.9835e+13
3.2918e+03 1.1531e+05 1.0144e-09 1.1678e+14 1.7192e+13
3.4986e+03 1.0352e+05 8.1957e-10 1.0061e+14 1.6001e+13
3.7182e+03 9.3896e+04 8.4159e-10 1.0794e+14 1.8212e+13
3.9517e+03 8.3858e+04 8.2575e-10 1.0179e+14 1.8620e+13
4.1999e+03 6.9521e+04 5.0797e-10 5.5009e+13 1.1291e+13
4.4636e+03 6.0430e+04 3.8510e-10 3.8267e+13 8.2019e+12
4.7438e+03 5.6977e+04 3.6390e-10 3.4369e+13 7.4281e+12
5.0416e+03 5.6042e+04 3.5396e-10 3.2658e+13 7.0163e+12
5.3582e+03 5.5999e+04 3.3878e-10 3.0935e+13 6.6026e+12
5.6947e+03 5.5764e+04 3.1897e-10 2.8966e+13 6.1623e+12
6.0522e+03 5.5058e+04 3.0178e-10 2.7296e+13 5.8093e+12
6.4323e+03 5.3657e+04 2.7947e-10 2.5158e+13 5.3785e+12
6.8362e+03 5.1697e+04 2.5419e-10 2.2720e+13 4.9010e+12
7.2654e+03 4.9561e+04 2.3453e-10 2.0738e+13 4.5356e+12
7.7216e+03 4.7150e+04 2.1673e-10 1.8854e+13 4.2080e+12
8.2065e+03 4.4004e+04 1.9678e-10 1.6767e+13 3.8441e+12
8.7177e+03 3.9057e+04 1.7020e-10 1.4094e+13 3.3665e+12
9.2147e+03 3.2624e+04 1.5194e-10 1.2013e+13 3.0831e+12
9.6291e+03 2.6843e+04 1.3673e-10 1.0045e+13 2.8662e+12
9.9539e+03 2.2280e+04 1.1906e-10 7.2780e+12 2.5846e+12
1.0246e+04 1.8569e+04 9.9064e-11 5.3098e+12 2.2543e+12
1.0542e+04 1.5301e+04 8.4445e-11 3.4157e+12 2.0512e+12
1.0840e+04 1.2688e+04 8.1112e-11 3.1031e+12 2.1210e+12
1.1119e+04 1.0696e+04 8.2682e-11 3.0035e+12 2.3136e+12
1.1356e+04 9.3593e+03 9.3430e-11 3.1962e+12 2.7508e+12
1.1540e+04 8.3523e+03 1.2148e-10 3.4420e+12 3.6995e+12
1.1677e+04 7.5486e+03 1.4661e-10 2.7720e+12 4.5564e+12
1.1784e+04 6.9317e+03 1.5822e-10 1.8532e+12 4.9779e+12
1.1876e+04 6.4992e+03 1.5639e-10 1.4070e+12 4.9554e+12
1.1964e+04 6.1458e+03 1.4006e-10 1.1156e+12 4.4572e+12
1.2056e+04 5.8982e+03 1.0377e-10 7.8354e+11 3.3118e+12
1.2170e+04 5.6731e+03 8.0535e-11 5.8256e+11 2.5768e+12
1.2360e+04 5.3885e+03 6.1549e-11 4.2020e+11 1.9763e+12
1.2670e+04 5.0053e+03 4.2281e-11 2.6492e+11 1.3650e+12
1.3075e+04 4.6175e+03 2.9353e-11 1.6757e+11 9.5245e+11
1.3530e+04 4.2576e+03 2.1112e-11 1.0586e+11 6.8847e+11
1.4013e+04 3.8877e+03 1.5403e-11 6.2477e+10 5.0520e+11
1.4509e+04 3.6750e+03 1.1599e-11 3.9045e+10 3.8348e+11
1.5002e+04 3.4847e+03 9.5169e-12 2.4239e+10 3.1847e+11
1.5476e+04 3.3174e+03 8.2897e-12 1.4347e+10 2.8214e+11
1.5924e+04 3.1908e+03 6.8906e-12 8.0704e+09 2.3990e+11
1.6356e+04 3.0937e+03 5.7429e-12 4.4844e+09 2.0568e+11
1.6776e+04 3.0254e+03 5.3120e-12 2.7905e+09 1.9649e+11
1.7184e+04 2.9623e+03 5.1387e-12 1.8392e+09 1.9635e+11
1.7580e+04 2.9105e+03 4.7363e-12 1.2269e+09 1.8649e+11
1.7990e+04 2.8650e+03 4.0348e-12 7.9042e+08 1.6316e+11
1.8458e+04 2.8345e+03 3.3910e-12 5.2463e+08 1.4026e+11
1.9085e+04 2.7745e+03 2.6477e-12 3.1022e+08 1.1163e+11
2.0000e+04 2.6992e+03 1.4601e-12 1.2047e+08 6.2612e+10
2.1194e+04 2.6251e+03 6.4654e-13 3.2387e+07 2.8032e+10
2.2528e+04 2.5954e+03 3.1956e-13 9.0200e+06 1.3907e+10
2.3943e+04 2.5528e+03 1.5722e-13 3.9757e+06 6.8495e+09
2.5446e+04 2.5226e+03 8.9383e-14 1.8803e+06 3.8951e+09
2.7044e+04 2.5595e+03 4.7037e-14 1.4124e+06 2.0499e+09
2.8744e+04 2.5182e+03 2.1317e-14 6.1608e+05 9.2900e+08
3.0520e+04 2.5171e+03 1.0351e-14 3.9207e+05 4.5111e+08
3.2244e+04 2.4794e+03 6.4401e-15 2.3303e+05 2.8066e+08
3.3773e+04 2.5194e+03 4.3991e-15 1.7484e+05 1.9172e+08
3.5108e+04 2.5748e+03 2.7630e-15 1.2556e+05 1.2042e+08
3.6326e+04 3.1917e+03 1.6505e-15 3.2896e+04 7.1930e+07
3.7486e+04 2.4848e+03 9.9188e-16 4.6735e+04 4.3227e+07
3.8628e+04 2.2540e+03 6.2280e-16 2.2861e+04 2.7142e+07
3.9769e+04 2.6684e+03 4.0250e-16 1.3214e+04 1.7541e+07
4.0916e+04 3.0006e+03 2.6302e-16 9.6898e+04 1.1463e+07
4.2074e+04 2.3277e+03 1.7307e-16 8.2334e+03 7.5424e+06
4.3252e+04 2.8849e+03 1.1437e-16 5.0108e+03 4.9844e+06
4.4454e+04 3.4743e+03 7.5898e-17 6.3105e+05 3.3077e+06
4.5683e+04 2.7875e+03 5.0376e-17 1.0693e+04 2.1954e+06
4.6942e+04 3.3721e+03 3.3521e-17 1.0731e+03 1.4609e+06
4.8231e+04 2.7372e+03 2.2335e-17 4.8384e+03 9.7339e+05
4.9550e+04 2.9905e+03 1.4888e-17 2.2034e+04 6.4883e+05
5.0900e+04 2.3660e+03 9.9564e-18 5.8765e+02 4.3391e+05
5.2277e+04 2.3630e+03 6.6635e-18 3.5272e+02 2.9040e+05
5.3682e+04 6.2914e+03 4.4786e-18 1.4080e+02 1.9518e+05
5.5110e+04 2.5106e+03 3.0190e-18 3.5981e+02 1.3157e+05
5.6562e+04 3.6000e+03 2.0436e-18 9.6930e+01 8.9063e+04
5.8030e+04 2.0567e+03 1.3915e-18 7.2929e+01 6.0641e+04
5.9510e+04 2.0574e+03 9.5189e-19 5.2137e+01 4.1484e+04
6.0994e+04 2.1082e+03 6.5845e-19 3.1982e+01 2.8696e+04
6.2466e+04 2.4836e+03 4.5948e-19 8.2677e+01 2.0025e+04
6.3912e+04 3.1895e+03 3.2556e-19 5.9461e+03 1.4188e+04
6.5312e+04 2.5876e+03 2.3502e-19 1.7102e+02 1.0242e+04
6.6639e+04 2.3901e+03 1.7355e-19 3.2633e+01 7.5635e+03
6.7870e+04 2.0379e+03 1.3169e-19 6.9087e+00 5.7390e+03
6.8864e+04 2.0941e+03 1.0302e-19 5.1894e+00 4.4897e+03
6.9460e+04 1.8608e+03 9.2431e-20 3.8252e+00 4.0283e+03
6.9745e+04 2.8604e+03 8.7910e-20 2.5927e+00 3.8312e+03
6.9888e+04 2.6636e+03 8.4836e-20 2.6999e+00 3.6973e+03
6.9960e+04 2.0003e+03 8.4134e-20 3.2328e+00 3.6666e+03
6.9991e+04 2.0053e+03 8.3272e-20 3.1875e+00 3.6291e+03
7.0000e+04 1.9332e+03 3.3306e-20 1.3835e+00 1.4515e+03
#TIME: 1.3688
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
4.2577e+02 6.9906e+04 1.9463e-11 1.4920e+12 2.1422e+11
8.5779e+02 7.0984e+04 1.7966e-09 1.2054e+14 1.9775e+13
8.7843e+02 7.0900e+04 1.7963e-09 1.2036e+14 1.9771e+13
9.1772e+02 7.0932e+04 1.7968e-09 1.2042e+14 1.9777e+13
9.7304e+02 7.0978e+04 1.7958e-09 1.2040e+14 1.9765e+13
1.0350e+03 7.1047e+04 1.7962e-09 1.2048e+14 1.9770e+13
1.1000e+03 7.1364e+04 1.7950e-09 1.2063e+14 1.9757e+13
1.1690e+03 7.2150e+04 1.7914e-09 1.2106e+14 1.9717e+13
1.2425e+03 7.4015e+04 1.8063e-09 1.2382e+14 1.9877e+13
1.3205e+03 7.7402e+04 1.8843e-09 1.3311e+14 2.0723e+13
1.4033e+03 8.1819e+04 1.9854e-09 1.4646e+14 2.1812e+13
1.4915e+03 8.6305e+04 2.0643e-09 1.5890e+14 2.2657e+13
1.5852e+03 9.0504e+04 2.1004e-09 1.6786e+14 2.3043e+13
1.6847e+03 9.5047e+04 2.1176e-09 1.7517e+14 2.3235e+13
1.7904e+03 9.9945e+04 2.1061e-09 1.7884e+14 2.3133e+13
1.9028e+03 1.0515e+05 2.0527e-09 1.7727e+14 2.2603e+13
2.0223e+03 1.1081e+05 2.0166e-09 1.7654e+14 2.2312e+13
2.1493e+03 1.1696e+05 1.9721e-09 1.7587e+14 2.1994e+13
2.2843e+03 1.2326e+05 1.9329e-09 1.7739e+14 2.1830e+13
2.4277e+03 1.2872e+05 1.8722e-09 1.7764e+14 2.1559e+13
2.5802e+03 1.3247e+05 1.7865e-09 1.7470e+14 2.1185e+13
2.7422e+03 1.3338e+05 1.6609e-09 1.6705e+14 2.0600e+13
2.9144e+03 1.3085e+05 1.4895e-09 1.5479e+14 1.9807e+13
3.0973e+03 1.2441e+05 1.2628e-09 1.3698e+14 1.8646e+13
3.2918e+03 1.1370e+05 9.5360e-10 1.0931e+14 1.6162e+13
3.4986e+03 1.0205e+05 7.7046e-10 9.4319e+13 1.5042e+13
3.7182e+03 9.2586e+04 7.9116e-10 1.0102e+14 1.7121e+13
3.9517e+03 8.2700e+04 7.7627e-10 9.4701e+13 1.7504e+13
4.1999e+03 6.8493e+04 4.7753e-10 5.1472e+13 1.0614e+13
4.4636e+03 5.9509e+04 3.6202e-10 3.5781e+13 7.7105e+12
4.7438e+03 5.6067e+04 3.4209e-10 3.2186e+13 6.9830e+12
5.0416e+03 5.5126e+04 3.3274e-10 3.0603e+13 6.5958e+12
5.3582e+03 5.5067e+04 3.1847e-10 2.8996e+13 6.2069e+12
5.6947e+03 5.4810e+04 2.9985e-10 2.7154e+13 5.7930e+12
6.0522e+03 5.4113e+04 2.8370e-10 2.5585e+13 5.4611e+12
6.4323e+03 5.2746e+04 2.6273e-10 2.3570e+13 5.0562e+12
6.8362e+03 5.0812e+04 2.3896e-10 2.1262e+13 4.6073e+12
7.2654e+03 4.8704e+04 2.2047e-10 1.9379e+13 4.2638e+12
7.7216e+03 4.6337e+04 2.0374e-10 1.7607e+13 3.9558e+12
8.2065e+03 4.3241e+04 1.8499e-10 1.5681e+13 3.6137e+12
8.7177e+03 3.8379e+04 1.6000e-10 1.3162e+13 3.1648e+12
9.2147e+03 3.2074e+04 1.4283e-10 1.1252e+13 2.8983e+12
9.6291e+03 2.6393e+04 1.2854e-10 9.3061e+12 2.6944e+12
9.9539e+03 2.1917e+04 1.1193e-10 6.7721e+12 2.4297e+12
1.0246e+04 1.8258e+04 9.3127e-11 4.8679e+12 2.1193e+12
1.0542e+04 1.5046e+04 7.9385e-11 3.1825e+12 1.9282e+12
1.0840e+04 1.2493e+04 7.6252e-11 2.8960e+12 1.9939e+12
1.1119e+04 1.0540e+04 7.7727e-11 2.8106e+12 2.1749e+12
1.1356e+04 9.2170e+03 8.7832e-11 2.9336e+12 2.5859e+12
1.1540e+04 8.2245e+03 1.1420e-10 3.0273e+12 3.4778e+12
1.1677e+04 7.4313e+03 1.3783e-10 2.2458e+12 4.2833e+12
1.1784e+04 6.8358e+03 1.4874e-10 1.5245e+12 4.6796e+12
1.1876e+04 6.4087e+03 1.4702e-10 1.2238e+12 4.6584e+12
1.1964e+04 6.0505e+03 1.3167e-10 1.0002e+12 4.1901e+12
1.2056e+04 5.7919e+03 9.7549e-11 7.0989e+11 3.1134e+12
1.2170e+04 5.5703e+03 7.5709e-11 5.2867e+11 2.4224e+12
1.2360e+04 5.2850e+03 5.7861e-11 3.8058e+11 1.8579e+12
1.2670e+04 4.9019e+03 3.9747e-11 2.4065e+11 1.2832e+12
1.3075e+04 4.5062e+03 2.7594e-11 1.4924e+11 8.9538e+11
1.3530e+04 4.1129e+03 1.9847e-11 8.8912e+10 6.4721e+11
1.4013e+04 3.7499e+03 1.4480e-11 4.9261e+10 4.7492e+11
1.4509e+04 3.5246e+03 1.0904e-11 2.9447e+10 3.6050e+11
