#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    1.240205E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.1322E-035
    1.278298E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.9184E-038
    1.322858E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7467E-041
    1.370575E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7165E-044
    1.420178E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.4721E-047
    1.470702E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8572E-047
    1.519696E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3107E-047
    1.565957E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1882E-047
    1.609234E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6156E-047
    1.651495E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.4469E-047
    1.692455E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.0506E-047
    1.731721E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7045E-046
    1.769696E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9814E-045
    1.808759E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.5299E-044
    1.852935E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.9731E-042
    1.906701E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.6764E-040
    1.994530E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.2612E-037
    2.117993E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.7800E-035
    2.250116E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.5765E-034
    2.390481E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.6582E-033
    2.539603E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0619E-032
    2.698026E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.3547E-032
    2.866333E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.6847E-031
    3.045152E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.2091E-030
    3.226704E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.8217E-030
    3.382732E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1656E-029
    3.517472E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.4611E-029
    3.639050E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.7358E-029
    3.755859E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.8074E-029
    3.870545E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0316E-028
    3.985415E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2180E-028
    4.100485E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3437E-028
    4.216875E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4208E-028
    4.334886E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4640E-028
    4.455240E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4887E-028
    4.578168E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5127E-028
    4.704010E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5500E-028
    4.832776E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6022E-028
    4.964517E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6659E-028
    5.099120E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7387E-028
    5.236527E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8139E-028
    5.376545E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8799E-028
    5.519002E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9274E-028
    5.663644E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9517E-028
    5.810025E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9519E-028
    5.957651E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9306E-028
    6.105433E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8891E-028
    6.252431E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8275E-028
    6.396560E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7483E-028
    6.536290E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6550E-028
    6.668564E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5555E-028
    6.791678E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4479E-028
    6.902342E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2911E-028
    6.952571E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1277E-028
    6.977823E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.9079E-029
    6.990483E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.6975E-029
    6.996822E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.8281E-029
    6.999835E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.2391E-029
    6.999993E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.1803E-029
#TIME:     1.900
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    8.484664E+02   1.0000E-099   1.0000E-099   2.0807E-006   1.0000E+000
    8.529418E+02   1.0000E-099   1.0000E-099   2.0807E-006   1.0000E+000
    8.665100E+02   1.0000E-099   1.0000E-099   2.0797E-006   1.0000E+000
    8.942973E+02   1.0000E-099   1.0000E-099   2.0731E-006   1.0000E+000
    9.477414E+02   1.0000E-099   1.0000E-099   2.0426E-006   1.0000E+000
    1.006873E+03   1.0000E-099   1.0000E-099   1.9699E-006   1.0000E+000
    1.069683E+03   1.0000E-099   1.0000E-099   1.8254E-006   1.0000E+000
    1.136412E+03   1.0000E-099   1.0000E-099   1.5785E-006   1.0000E+000
    1.207303E+03   1.0000E-099   1.0000E-099   1.2367E-006   1.0000E+000
    1.282616E+03   1.0000E-099   1.0000E-099   8.8739E-007   1.0000E+000
    1.362627E+03   1.0000E-099   1.0000E-099   6.1200E-007   1.0000E+000
    1.447629E+03   1.0000E-099   1.0000E-099   4.2202E-007   1.0000E+000
    1.537935E+03   1.0000E-099   1.0000E-099   2.9425E-007   1.0000E+000
    1.633873E+03   1.0000E-099   1.0000E-099   2.0436E-007   1.0000E+000
    1.735796E+03   1.0000E-099   1.0000E-099   1.4026E-007   1.0000E+000
    1.844077E+03   1.0000E-099   1.0000E-099   9.5243E-008   1.0000E+000
    1.959113E+03   1.0000E-099   1.0000E-099   6.4763E-008   1.0000E+000
    2.081325E+03   1.0000E-099   1.0000E-099   4.4937E-008   1.0000E+000
    2.211161E+03   1.0000E-099   1.0000E-099   3.2244E-008   1.0000E+000
    2.349097E+03   1.0000E-099   1.0000E-099   2.4265E-008   1.0000E+000
    2.495636E+03   1.0000E-099   1.0000E-099   1.9524E-008   1.0000E+000
    2.651318E+03   1.0000E-099   1.0000E-099   1.7164E-008   1.0000E+000
    2.816710E+03   1.0000E-099   1.0000E-099   1.7005E-008   1.0000E+000
    2.992420E+03   1.0000E-099   1.0000E-099   1.9207E-008   1.0000E+000
    3.179092E+03   1.0000E-099   1.0000E-099   2.3980E-008   1.0000E+000
    3.377408E+03   1.0000E-099   1.0000E-099   3.4308E-008   1.0000E+000
    3.588095E+03   1.0000E-099   1.0000E-099   6.6750E-008   1.0000E+000
    3.811925E+03   1.0000E-099   1.0000E-099   1.5988E-007   1.0000E+000
    4.049718E+03   1.0000E-099   1.0000E-099   4.7903E-007   1.0000E+000
    4.302345E+03   1.0000E-099   1.0000E-099   1.7209E-006   1.0000E+000
    4.570731E+03   1.0000E-099   1.0000E-099   5.5299E-006   9.9999E-001
    4.855859E+03   1.0000E-099   1.0000E-099   1.1048E-005   9.9999E-001
    5.158774E+03   1.0000E-099   1.0000E-099   1.4785E-005   9.9999E-001
    5.480585E+03   1.0000E-099   1.0000E-099   1.6166E-005   9.9998E-001
    5.822472E+03   1.0000E-099   1.0000E-099   1.7664E-005   9.9998E-001
    6.185685E+03   1.0000E-099   1.0000E-099   2.1518E-005   9.9998E-001
    6.571556E+03   1.0000E-099   1.0000E-099   3.0016E-005   9.9997E-001
    6.981499E+03   1.0000E-099   1.0000E-099   4.7888E-005   9.9995E-001
    7.417014E+03   1.0000E-099   1.0000E-099   8.7637E-005   9.9991E-001
    7.879698E+03   1.0000E-099   1.0000E-099   2.0120E-004   9.9980E-001
    8.371244E+03   1.0000E-099   1.0000E-099   7.3743E-004   9.9926E-001
    8.885954E+03   1.0000E-099   1.0000E-099   6.6715E-003   9.9333E-001
    9.292299E+03   1.0000E-099   1.0000E-099   9.7344E-002   9.0266E-001
    9.603069E+03   1.0000E-099   1.0000E-099   7.0540E-001   2.9460E-001
    9.880445E+03   1.0000E-099   1.0000E-099   9.8975E-001   1.0253E-002
    1.014571E+04   1.0000E-099   1.0000E-099   9.9986E-001   1.4476E-004
    1.040500E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1463E-006
    1.066740E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.3264E-009
    1.092056E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2687E-011
    1.114200E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5666E-014
    1.132530E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.2428E-018
    1.147967E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.5763E-021
    1.162183E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0083E-024
    1.176625E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.0742E-027
    1.193122E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.7503E-030
    1.213758E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6528E-032
    1.241113E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.2514E-035
    1.279441E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2378E-037
    1.324099E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0811E-040
    1.372203E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.6148E-043
    1.422243E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.5222E-046
    1.472866E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.6610E-048
    1.522301E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.9270E-049
    1.568286E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.9140E-049
    1.611717E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1284E-048
    1.653790E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0959E-048
    1.694753E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.3024E-048
    1.733756E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.3469E-047
    1.771638E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.9668E-046
    1.810647E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6479E-044
    1.854351E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2054E-042
    1.907943E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0439E-040
    1.988346E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0412E-037
    2.108996E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.1456E-035
    2.240558E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.4750E-034
    2.380327E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.6373E-033
    2.528815E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7261E-032
    2.686566E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.9349E-032
    2.854158E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.8943E-031
    3.032216E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9038E-030
    3.214676E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.2399E-030
    3.374841E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0771E-029
    3.511584E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.3103E-029
    3.634765E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.5434E-029
    3.752110E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.5714E-029
    3.867315E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0142E-028
    3.982516E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2049E-028
    4.097952E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3346E-028
    4.214604E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4147E-028
    4.332848E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4600E-028
    4.453404E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4860E-028
    4.576491E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5107E-028
    4.702488E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5484E-028
    4.831380E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6008E-028
    4.963268E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6647E-028
    5.097977E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7377E-028
    5.235530E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8131E-028
    5.375646E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8793E-028
    5.518257E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9271E-028
    5.662992E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9515E-028
    5.809534E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9518E-028
    5.957240E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9307E-028
    6.105188E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8892E-028
    6.252238E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8275E-028
    6.396513E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7483E-028
    6.536243E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6550E-028
    6.668591E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5554E-028
    6.791728E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4479E-028
    6.902385E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2910E-028
    6.952592E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1276E-028
    6.977833E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.9071E-029
    6.990487E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.6969E-029
    6.996823E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.8279E-029
    6.999835E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.2390E-029
    6.999993E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.1803E-029
#TIME:     2.090
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    8.484664E+02   1.0000E-099   1.0000E-099   2.7238E-006   1.0000E+000
    8.544589E+02   1.0000E-099   1.0000E-099   2.7238E-006   1.0000E+000
    8.726916E+02   1.0000E-099   1.0000E-099   2.7204E-006   1.0000E+000
    9.103324E+02   1.0000E-099   1.0000E-099   2.6979E-006   1.0000E+000
    9.699487E+02   1.0000E-099   1.0000E-099   2.6175E-006   1.0000E+000
    1.030036E+03   1.0000E-099   1.0000E-099   2.4607E-006   1.0000E+000
    1.093869E+03   1.0000E-099   1.0000E-099   2.1925E-006   1.0000E+000
    1.161658E+03   1.0000E-099   1.0000E-099   1.8022E-006   1.0000E+000
    1.233648E+03   1.0000E-099   1.0000E-099   1.3451E-006   1.0000E+000
    1.310100E+03   1.0000E-099   1.0000E-099   9.3583E-007   1.0000E+000
    1.391289E+03   1.0000E-099   1.0000E-099   6.3067E-007   1.0000E+000
    1.477510E+03   1.0000E-099   1.0000E-099   4.2639E-007   1.0000E+000
    1.569074E+03   1.0000E-099   1.0000E-099   2.9267E-007   1.0000E+000
    1.666313E+03   1.0000E-099   1.0000E-099   2.0096E-007   1.0000E+000
    1.769578E+03   1.0000E-099   1.0000E-099   1.3708E-007   1.0000E+000
    1.879242E+03   1.0000E-099   1.0000E-099   9.2491E-008   1.0000E+000
    1.995702E+03   1.0000E-099   1.0000E-099   6.2972E-008   1.0000E+000
    2.119380E+03   1.0000E-099   1.0000E-099   4.4107E-008   1.0000E+000
    2.250722E+03   1.0000E-099   1.0000E-099   3.2242E-008   1.0000E+000
    2.390204E+03   1.0000E-099   1.0000E-099   2.4926E-008   1.0000E+000
    2.538329E+03   1.0000E-099   1.0000E-099   2.0723E-008   1.0000E+000
    2.695634E+03   1.0000E-099   1.0000E-099   1.8954E-008   1.0000E+000
    2.862688E+03   1.0000E-099   1.0000E-099   1.9585E-008   1.0000E+000
    3.040094E+03   1.0000E-099   1.0000E-099   2.2806E-008   1.0000E+000
    3.228495E+03   1.0000E-099   1.0000E-099   2.9253E-008   1.0000E+000
    3.428571E+03   1.0000E-099   1.0000E-099   4.4962E-008   1.0000E+000
    3.641046E+03   1.0000E-099   1.0000E-099   9.1878E-008   1.0000E+000
    3.866689E+03   1.0000E-099   1.0000E-099   2.3790E-007   1.0000E+000
    4.106315E+03   1.0000E-099   1.0000E-099   7.9106E-007   1.0000E+000
    4.360791E+03   1.0000E-099   1.0000E-099   2.9977E-006   1.0000E+000
    4.631038E+03   1.0000E-099   1.0000E-099   9.5565E-006   9.9999E-001
    4.918032E+03   1.0000E-099   1.0000E-099   1.9406E-005   9.9998E-001
    5.222812E+03   1.0000E-099   1.0000E-099   2.6981E-005   9.9997E-001
    5.546480E+03   1.0000E-099   1.0000E-099   3.0611E-005   9.9997E-001
    5.890206E+03   1.0000E-099   1.0000E-099   3.5001E-005   9.9996E-001
    6.255234E+03   1.0000E-099   1.0000E-099   4.4614E-005   9.9996E-001
    6.642883E+03   1.0000E-099   1.0000E-099   6.5356E-005   9.9993E-001
    7.054555E+03   1.0000E-099   1.0000E-099   1.1010E-004   9.9989E-001
    7.491740E+03   1.0000E-099   1.0000E-099   2.1696E-004   9.9978E-001
    7.956017E+03   1.0000E-099   1.0000E-099   5.5804E-004   9.9944E-001
    8.451079E+03   1.0000E-099   1.0000E-099   2.4697E-003   9.9753E-001
    8.939374E+03   1.0000E-099   1.0000E-099   2.5335E-002   9.7467E-001
    9.299758E+03   1.0000E-099   1.0000E-099   2.7234E-001   7.2766E-001
    9.605367E+03   1.0000E-099   1.0000E-099   8.9769E-001   1.0231E-001
    9.888011E+03   1.0000E-099   1.0000E-099   9.9750E-001   2.5029E-003
    1.015306E+04   1.0000E-099   1.0000E-099   9.9997E-001   3.3325E-005
    1.041413E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.8173E-007
    1.068189E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3696E-009
    1.094077E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.2271E-012
    1.116307E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.4339E-015
    1.134864E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.4307E-018
    1.150785E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.4897E-022
    1.165691E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.9473E-025
    1.181226E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1242E-027
    1.199154E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.1572E-030
    1.221395E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.1811E-033
    1.251905E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7488E-035
    1.292384E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1604E-037
    1.338129E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.3792E-040
    1.386784E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0928E-042
    1.437060E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.0224E-045
    1.487431E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7385E-047
    1.536062E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.7435E-049
    1.581001E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.2393E-049
    1.623925E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.2284E-049
    1.665402E+04   1.0000E-099   1.0000E-099   1.0000E+000   6.3425E-049
    1.705609E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2466E-048
    1.743777E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.6705E-048
    1.781195E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.0654E-046
    1.820412E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3395E-044
    1.864779E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4247E-042
    1.920359E+04   1.0000E-099   1.0000E-099   1.0000E+000   3.7347E-040
    2.005936E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.9634E-037
    2.130772E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.7920E-035
    2.262820E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.8099E-034
    2.403051E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.4441E-033
    2.551973E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9712E-032
    2.710124E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.2134E-032
    2.878075E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.6404E-031
    3.056769E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.1493E-030
    3.237278E+04   1.0000E-099   1.0000E-099   1.0000E+000   5.6146E-030
    3.394267E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1550E-029
    3.528265E+04   1.0000E-099   1.0000E-099   1.0000E+000   2.4768E-029
    3.650263E+04   1.0000E-099   1.0000E-099   1.0000E+000   4.7756E-029
    3.766798E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.9069E-029
    3.881713E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.0336E-028
    3.996497E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2169E-028
    4.111662E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.3412E-028
    4.227996E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4177E-028
    4.345978E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4609E-028
    4.466233E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4867E-028
    4.589009E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5126E-028
    4.714653E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5519E-028
    4.843145E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6055E-028
    4.974589E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6701E-028
    5.108800E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7433E-028
    5.245815E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8182E-028
    5.385334E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8831E-028
    5.527316E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9292E-028
    5.671355E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9521E-028
    5.817175E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9512E-028
    5.964076E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.9292E-028
    6.111196E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8870E-028
    6.257335E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.8250E-028
    6.400692E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.7457E-028
    6.539460E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.6527E-028
    6.670874E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.5536E-028
    6.793132E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.4462E-028
    6.903018E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.2892E-028
    6.952901E+04   1.0000E-099   1.0000E-099   1.0000E+000   1.1261E-028
    6.977977E+04   1.0000E-099   1.0000E-099   1.0000E+000   9.8948E-029
    6.990549E+04   1.0000E-099   1.0000E-099   1.0000E+000   8.6891E-029
    6.996844E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.8241E-029
    6.999836E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.2387E-029
    6.999993E+04   1.0000E-099   1.0000E-099   1.0000E+000   7.1803E-029
#TIME:     2.300
#NVEL: 115
#vel_mid[km/s]           k0           k1           k2           k3
    8.484664E+02   1.0000E-099   1.0000E-099   3.6417E-006   1.0000E+000
    8.533851E+02   1.0000E-099   1.0000E-099   3.6417E-006   1.0000E+000
    8.683130E+02   1.0000E-099   1.0000E-099   3.6375E-006   1.0000E+000
    8.989568E+02   1.0000E-099   1.0000E-099   3.6099E-006   1.0000E+000
    9.539520E+02   1.0000E-099   1.0000E-099   3.4987E-006   1.0000E+000
    1.013075E+03   1.0000E-099   1.0000E-099   3.2761E-006   1.0000E+000
    1.075858E+03   1.0000E-099   1.0000E-099   2.9131E-006   1.0000E+000
    1.142531E+03   1.0000E-099   1.0000E-099   2.4091E-006   1.0000E+000
    1.213335E+03   1.0000E-099   1.0000E-099   1.8226E-006   1.0000E+000
    1.288528E+03   1.0000E-099   1.0000E-099   1.2779E-006   1.0000E+000
    1.368381E+03   1.0000E-099   1.0000E-099   8.5254E-007   1.0000E+000
    1.453182E+03   1.0000E-099   1.0000E-099   5.5873E-007   1.0000E+000
    1.543238E+03   1.0000E-099   1.0000E-099   3.7104E-007   1.0000E+000
    1.638876E+03   1.0000E-099   1.0000E-099   2.5031E-007   1.0000E+000
    1.740440E+03   1.0000E-099   1.0000E-099   1.7002E-007   1.0000E+000
    1.848299E+03   1.0000E-099   1.0000E-099   1.1473E-007   1.0000E+000
    1.962841E+03   1.0000E-099   1.0000E-099   7.7602E-008   1.0000E+000
    2.084483E+03   1.0000E-099   1.0000E-099   5.3826E-008   1.0000E+000
    2.213662E+03   1.0000E-099   1.0000E-099   3.8938E-008   1.0000E+000
    2.350847E+03   1.0000E-099   1.0000E-099   2.9793E-008   1.0000E+000
    2.496533E+03   1.0000E-099   1.0000E-099   2.4451E-008   1.0000E+000
    2.651248E+03   1.0000E-099   1.0000E-099   2.1917E-008   1.0000E+000
    2.815551E+03   1.0000E-099   1.0000E-099   2.2087E-008   1.0000E+000
    2.990037E+03   1.0000E-099   1.0000E-099   2.5131E-008   1.0000E+000
    3.175335E+03   1.0000E-099   1.0000E-099   3.1289E-008   1.0000E+000
    3.372117E+03   1.0000E-099   1.0000E-099   4.4891E-008   1.0000E+000
    3.581093E+03   1.0000E-099   1.0000E-099   8.5790E-008   1.0000E+000
    3.803021E+03   1.0000E-099   1.0000E-099   2.1112E-007   1.0000E+000
    4.038701E+03   1.0000E-099   1.0000E-099   6.9765E-007   1.0000E+000
    4.288987E+03   1.0000E-099   1.0000E-099   2.6764E-006   1.0000E+000
    4.554784E+03   1.0000E-099   1.0000E-099   1.0104E-005   9.9999E-001
    4.837053E+03   1.0000E-099   1.0000E-099   2.6792E-005   9.9997E-001
    5.136815E+03   1.0000E-099   1.0000E-099   4.5159E-005   9.9995E-001
    5.455153E+03   1.0000E-099   1.0000E-099   5.7307E-005   9.9994E-001
    5.793220E+03   1.0000E-099   1.0000E-099   6.7474E-005   9.9993E-001
    6.152237E+03   1.0000E-099   1.0000E-099   8.5751E-005   9.9991E-001
    6.533503E+03   1.0000E-099   1.0000E-099   1.2423E-004   9.9988E-001
    6.938396E+03   1.0000E-099   1.0000E-099   2.0791E-004   9.9979E-001
    7.368382E+03   1.0000E-099   1.0000E-099   4.0809E-004   9.9959E-001
    7.825015E+03   1.0000E-099   1.0000E-099   1.0217E-003   9.9898E-001
