#NTIMES: 4
#NWAVE: 10000
#TIMES[d]: 5.0 10.0 15.0 20.0
#wavelength[Ang] flux_t0[erg/s/Ang] flux_t1[erg/s/Ang] ... flux_tn[erg/s/Ang]
4.404122E+03 2.948765E+37 1.680179E+38 3.279014E+38 3.226142E+38
4.400343E+03 2.883806E+37 1.632323E+38 3.225539E+38 3.172734E+38
4.396571E+03 2.818167E+37 1.591725E+38 3.165526E+38 3.114926E+38
4.392805E+03 2.752609E+37 1.555408E+38 3.089142E+38 3.042218E+38
4.389045E+03 2.685459E+37 1.519087E+38 3.006137E+38 2.966838E+38
4.385292E+03 2.618618E+37 1.480985E+38 2.924765E+38 2.895504E+38
4.381545E+03 2.550418E+37 1.443384E+38 2.844165E+38 2.826602E+38
4.377805E+03 2.485434E+37 1.404014E+38 2.775025E+38 2.767586E+38
4.374071E+03 2.423527E+37 1.363823E+38 2.710230E+38 2.715567E+38
4.370343E+03 2.363486E+37 1.326243E+38 2.651421E+38 2.668699E+38
4.366622E+03 2.307607E+37 1.291246E+38 2.594443E+38 2.626216E+38
4.362907E+03 2.253414E+37 1.259137E+38 2.540593E+38 2.585068E+38
4.359198E+03 2.203336E+37 1.229033E+38 2.472049E+38 2.534417E+38
4.355496E+03 2.156096E+37 1.200725E+38 2.400491E+38 2.483255E+38
4.351799E+03 2.112172E+37 1.173271E+38 2.328288E+38 2.433223E+38
4.348110E+03 2.069687E+37 1.146501E+38 2.259141E+38 2.388633E+38
4.344426E+03 2.027397E+37 1.120530E+38 2.191790E+38 2.349239E+38
4.340749E+03 1.986979E+37 1.093526E+38 2.129328E+38 2.312684E+38
4.337078E+03 1.947850E+37 1.066664E+38 2.072298E+38 2.283516E+38
4.333413E+03 1.909657E+37 1.041632E+38 2.008554E+38 2.236131E+38
4.329754E+03 1.873168E+37 1.017821E+38 1.946455E+38 2.194300E+38
4.326102E+03 1.836958E+37 9.951598E+37 1.881277E+38 2.138357E+38
4.322455E+03 1.802076E+37 9.753901E+37 1.820842E+38 2.076300E+38
4.318815E+03 1.769837E+37 9.568832E+37 1.763322E+38 2.004880E+38
4.315181E+03 1.740004E+37 9.407462E+37 1.719762E+38 1.958206E+38
4.311553E+03 1.713346E+37 9.263963E+37 1.693338E+38 1.939109E+38
4.307931E+03 1.690049E+37 9.124216E+37 1.677623E+38 1.950394E+38
4.304315E+03 1.668851E+37 8.987347E+37 1.665987E+38 1.989248E+38
4.300705E+03 1.649808E+37 8.856173E+37 1.663662E+38 2.040229E+38
4.297102E+03 1.632793E+37 8.744188E+37 1.669415E+38 2.098144E+38
4.293504E+03 1.619112E+37 8.674664E+37 1.699955E+38 2.181744E+38
4.289912E+03 1.607276E+37 8.655445E+37 1.743500E+38 2.280966E+38
4.286327E+03 1.597781E+37 8.686435E+37 1.801822E+38 2.394770E+38
4.282747E+03 1.589092E+37 8.759648E+37 1.871758E+38 2.522196E+38
4.279173E+03 1.583770E+37 8.865799E+37 1.954981E+38 2.658547E+38
4.275606E+03 1.580528E+37 9.012669E+37 2.049862E+38 2.803710E+38
4.272044E+03 1.578057E+37 9.189812E+37 2.156481E+38 2.954410E+38
4.268488E+03 1.577825E+37 9.402554E+37 2.274704E+38 3.111040E+38
4.264938E+03 1.578724E+37 9.650468E+37 2.398575E+38 3.271560E+38
4.261394E+03 1.582432E+37 9.927524E+37 2.529990E+38 3.428765E+38
4.257856E+03 1.586395E+37 1.023382E+38 2.660859E+38 3.562776E+38
4.254323E+03 1.590874E+37 1.056929E+38 2.799431E+38 3.700935E+38
4.250797E+03 1.597603E+37 1.092462E+38 2.941200E+38 3.832421E+38
4.247276E+03 1.603799E+37 1.131185E+38 3.085554E+38 3.953462E+38
4.243762E+03 1.611251E+37 1.173341E+38 3.231931E+38 4.071452E+38
4.240253E+03 1.619396E+37 1.218607E+38 3.375260E+38 4.189448E+38
4.236750E+03 1.628462E+37 1.266078E+38 3.518394E+38 4.294579E+38
4.233252E+03 1.637988E+37 1.316198E+38 3.651452E+38 4.373239E+38
4.229761E+03 1.648832E+37 1.368798E+38 3.772829E+38 4.439367E+38
4.226275E+03 1.660576E+37 1.423800E+38 3.889885E+38 4.483369E+38
4.222795E+03 1.673590E+37 1.479723E+38 4.005847E+38 4.526688E+38
4.219320E+03 1.688496E+37 1.539238E+38 4.126426E+38 4.582258E+38
4.215852E+03 1.705626E+37 1.597862E+38 4.252135E+38 4.640962E+38
4.212389E+03 1.724783E+37 1.655752E+38 4.381986E+38 4.726595E+38
4.208931E+03 1.746663E+37 1.709614E+38 4.508572E+38 4.806966E+38
4.205480E+03 1.772071E+37 1.759908E+38 4.622524E+38 4.889259E+38
4.202034E+03 1.799794E+37 1.805602E+38 4.700738E+38 4.940982E+38
4.198593E+03 1.829292E+37 1.843762E+38 4.766598E+38 4.989427E+38
4.195159E+03 1.857745E+37 1.875482E+38 4.816586E+38 5.023972E+38
4.191730E+03 1.880067E+37 1.899140E+38 4.848805E+38 5.055576E+38
4.188306E+03 1.899795E+37 1.917151E+38 4.886183E+38 5.086035E+38
4.184888E+03 1.915395E+37 1.930170E+38 4.934911E+38 5.124331E+38
4.181476E+03 1.924416E+37 1.939785E+38 4.986424E+38 5.171524E+38
4.178069E+03 1.929129E+37 1.944877E+38 5.044629E+38 5.231435E+38
4.174668E+03 1.927512E+37 1.946308E+38 5.101623E+38 5.291895E+38
4.171272E+03 1.924733E+37 1.954498E+38 5.136271E+38 5.306120E+38
4.167882E+03 1.921398E+37 1.962060E+38 5.141180E+38 5.295437E+38
4.164498E+03 1.917567E+37 1.968641E+38 5.132119E+38 5.272939E+38
4.161119E+03 1.912684E+37 1.974754E+38 5.127201E+38 5.255768E+38
4.157745E+03 1.908083E+37 1.981936E+38 5.120605E+38 5.236352E+38
4.154377E+03 1.904035E+37 1.987051E+38 5.115443E+38 5.218755E+38
4.151014E+03 1.898874E+37 1.991483E+38 5.110033E+38 5.197359E+38
4.147657E+03 1.894491E+37 1.992739E+38 5.103177E+38 5.173764E+38
4.144305E+03 1.890078E+37 1.992638E+38 5.099583E+38 5.154545E+38
4.140958E+03 1.886628E+37 1.990845E+38 5.100693E+38 5.141102E+38
4.137617E+03 1.883242E+37 1.989723E+38 5.104236E+38 5.131024E+38
4.134281E+03 1.880583E+37 1.989710E+38 5.117831E+38 5.125587E+38
4.130951E+03 1.878821E+37 1.989715E+38 5.135955E+38 5.125949E+38
4.127626E+03 1.876846E+37 1.989252E+38 5.158729E+38 5.131947E+38
4.124307E+03 1.875507E+37 1.993258E+38 5.175405E+38 5.119288E+38
4.120992E+03 1.874444E+37 1.999112E+38 5.171730E+38 5.089044E+38
4.117683E+03 1.874450E+37 2.004949E+38 5.160882E+38 5.056045E+38
4.114380E+03 1.875668E+37 2.010784E+38 5.143173E+38 5.021708E+38
4.111081E+03 1.877864E+37 2.016327E+38 5.114698E+38 4.984750E+38
4.107788E+03 1.880208E+37 2.020461E+38 5.082073E+38 4.953242E+38
4.104501E+03 1.882331E+37 2.023402E+38 5.041560E+38 4.926442E+38
4.101218E+03 1.884017E+37 2.025026E+38 5.027024E+38 4.913377E+38
4.097941E+03 1.887366E+37 2.027517E+38 5.018289E+38 4.901140E+38
4.094669E+03 1.890741E+37 2.030602E+38 5.018571E+38 4.904506E+38
4.091402E+03 1.894693E+37 2.031140E+38 5.024628E+38 4.908880E+38
4.088140E+03 1.897894E+37 2.027942E+38 5.033172E+38 4.917870E+38
4.084884E+03 1.901462E+37 2.025059E+38 5.039253E+38 4.932349E+38
4.081633E+03 1.906010E+37 2.019955E+38 5.041498E+38 4.943566E+38
4.078387E+03 1.910068E+37 2.012838E+38 5.058745E+38 4.961750E+38
4.075146E+03 1.915551E+37 2.004356E+38 5.087475E+38 4.997857E+38
4.071910E+03 1.922535E+37 1.993782E+38 5.127023E+38 5.048326E+38
4.068679E+03 1.929678E+37 1.986254E+38 5.172139E+38 5.113237E+38
4.065454E+03 1.937875E+37 1.985340E+38 5.216780E+38 5.166751E+38
4.062233E+03 1.947859E+37 1.986504E+38 5.261907E+38 5.227996E+38
4.059018E+03 1.958645E+37 1.990058E+38 5.298538E+38 5.278613E+38
4.055808E+03 1.973138E+37 1.995509E+38 5.278845E+38 5.260746E+38
4.052603E+03 1.989388E+37 2.002113E+38 5.241152E+38 5.242333E+38
4.049403E+03 2.009535E+37 2.008845E+38 5.196006E+38 5.215097E+38
4.046208E+03 2.031572E+37 2.013686E+38 5.139787E+38 5.185766E+38
4.043018E+03 2.055806E+37 2.018080E+38 5.077487E+38 5.164799E+38
4.039833E+03 2.085151E+37 2.021656E+38 5.020208E+38 5.142927E+38
4.036653E+03 2.116624E+37 2.022132E+38 4.963955E+38 5.125793E+38
4.033478E+03 2.147083E+37 2.022578E+38 4.927283E+38 5.121397E+38
4.030308E+03 2.182746E+37 2.021710E+38 4.896050E+38 5.122387E+38
4.027143E+03 2.218882E+37 2.020396E+38 4.864017E+38 5.124401E+38
4.023983E+03 2.255290E+37 2.017564E+38 4.837013E+38 5.138389E+38
4.020828E+03 2.292208E+37 2.012491E+38 4.818583E+38 5.152194E+38
4.017678E+03 2.328426E+37 2.007168E+38 4.816112E+38 5.182277E+38
4.014533E+03 2.363266E+37 2.003979E+38 4.817170E+38 5.218837E+38
4.011392E+03 2.398352E+37 2.000328E+38 4.821953E+38 5.258840E+38
4.008257E+03 2.431105E+37 1.998236E+38 4.838005E+38 5.309262E+38
4.005127E+03 2.463289E+37 2.000773E+38 4.855494E+38 5.360848E+38
4.002001E+03 2.495206E+37 2.005467E+38 4.872202E+38 5.415612E+38
3.998880E+03 2.528231E+37 2.015638E+38 4.860925E+38 5.443168E+38
3.995764E+03 2.563162E+37 2.027965E+38 4.844466E+38 5.466858E+38
3.992654E+03 2.598686E+37 2.042448E+38 4.838380E+38 5.499531E+38
3.989547E+03 2.637888E+37 2.058223E+38 4.836833E+38 5.532506E+38
3.986446E+03 2.677364E+37 2.076964E+38 4.825232E+38 5.560935E+38
3.983350E+03 2.721092E+37 2.094241E+38 4.817544E+38 5.588427E+38
3.980258E+03 2.769117E+37 2.110607E+38 4.817579E+38 5.624397E+38
3.977171E+03 2.821324E+37 2.126111E+38 4.820443E+38 5.662421E+38
3.974089E+03 2.875842E+37 2.141522E+38 4.826515E+38 5.704145E+38
3.971012E+03 2.933713E+37 2.155495E+38 4.834019E+38 5.747717E+38
3.967939E+03 2.993521E+37 2.165627E+38 4.849818E+38 5.803331E+38
3.964871E+03 3.056134E+37 2.173156E+38 4.872128E+38 5.869221E+38
3.961808E+03 3.120307E+37 2.180779E+38 4.903318E+38 5.952357E+38
3.958750E+03 3.186014E+37 2.190478E+38 4.955049E+38 6.047990E+38
3.955696E+03 3.252091E+37 2.204154E+38 5.013792E+38 6.154453E+38
3.952647E+03 3.317077E+37 2.220333E+38 5.085180E+38 6.276843E+38
3.949603E+03 3.380544E+37 2.238420E+38 5.169185E+38 6.407706E+38
3.946564E+03 3.439954E+37 2.258879E+38 5.258757E+38 6.528971E+38
3.943529E+03 3.494703E+37 2.282494E+38 5.357081E+38 6.642013E+38
3.940498E+03 3.547323E+37 2.308358E+38 5.456993E+38 6.733714E+38
3.937473E+03 3.599891E+37 2.339024E+38 5.551568E+38 6.805039E+38
3.934452E+03 3.651975E+37 2.372462E+38 5.644699E+38 6.865012E+38
3.931436E+03 3.705452E+37 2.409905E+38 5.727979E+38 6.917508E+38
3.928424E+03 3.758147E+37 2.446554E+38 5.791688E+38 6.949018E+38
3.925417E+03 3.808782E+37 2.480419E+38 5.835658E+38 6.970593E+38
3.922415E+03 3.853444E+37 2.511489E+38 5.868614E+38 6.970579E+38
3.919417E+03 3.897146E+37 2.542758E+38 5.893541E+38 6.971106E+38
3.916424E+03 3.942212E+37 2.568392E+38 5.914798E+38 6.961957E+38
3.913435E+03 3.984889E+37 2.590476E+38 5.930725E+38 6.958892E+38
3.910451E+03 4.031868E+37 2.610239E+38 5.956945E+38 6.967248E+38
3.907471E+03 4.072673E+37 2.624333E+38 5.975889E+38 6.993884E+38
3.904496E+03 4.121272E+37 2.634731E+38 6.006760E+38 7.030539E+38
3.901525E+03 4.163633E+37 2.639051E+38 6.046352E+38 7.081926E+38
3.898559E+03 4.206459E+37 2.647148E+38 6.084969E+38 7.134681E+38
3.895598E+03 4.246378E+37 2.650504E+38 6.122584E+38 7.179223E+38
3.892641E+03 4.279766E+37 2.652638E+38 6.164642E+38 7.209668E+38
3.889688E+03 4.310167E+37 2.656154E+38 6.185586E+38 7.227558E+38
3.886740E+03 4.331266E+37 2.657808E+38 6.198127E+38 7.229872E+38
3.883797E+03 4.342466E+37 2.657381E+38 6.189422E+38 7.196809E+38
3.880858E+03 4.343296E+37 2.655937E+38 6.168507E+38 7.140196E+38
3.877923E+03 4.334125E+37 2.649591E+38 6.139300E+38 7.073030E+38
3.874993E+03 4.319607E+37 2.642946E+38 6.113385E+38 7.000865E+38
3.872067E+03 4.299084E+37 2.631852E+38 6.079663E+38 6.927554E+38
3.869145E+03 4.274911E+37 2.617883E+38 6.054665E+38 6.863488E+38
3.866228E+03 4.251529E+37 2.600291E+38 6.025227E+38 6.793160E+38
3.863316E+03 4.226060E+37 2.580323E+38 5.995949E+38 6.728824E+38
3.860408E+03 4.200633E+37 2.562408E+38 5.950099E+38 6.607554E+38
3.857504E+03 4.173365E+37 2.543663E+38 5.889935E+38 6.478772E+38
3.854604E+03 4.145119E+37 2.522758E+38 5.816579E+38 6.348985E+38
3.851709E+03 4.115899E+37 2.499082E+38 5.750948E+38 6.219244E+38
3.848818E+03 4.086581E+37 2.474509E+38 5.668138E+38 6.084754E+38
3.845932E+03 4.056377E+37 2.447377E+38 5.577386E+38 5.933207E+38
3.843050E+03 4.019583E+37 2.416416E+38 5.496293E+38 5.782088E+38
3.840172E+03 3.986974E+37 2.383854E+38 5.412968E+38 5.638797E+38
3.837299E+03 3.949275E+37 2.351680E+38 5.317433E+38 5.472845E+38
3.834429E+03 3.909297E+37 2.316467E+38 5.187275E+38 5.275511E+38
3.831564E+03 3.871290E+37 2.279007E+38 5.041285E+38 5.080776E+38
3.828704E+03 3.827625E+37 2.238883E+38 4.887808E+38 4.877547E+38
3.825847E+03 3.784860E+37 2.194020E+38 4.728605E+38 4.682793E+38
3.822995E+03 3.739402E+37 2.146243E+38 4.571988E+38 4.492476E+38
3.820147E+03 3.690502E+37 2.091135E+38 4.418278E+38 4.312784E+38
3.817304E+03 3.642595E+37 2.034936E+38 4.258035E+38 4.139268E+38
3.814464E+03 3.591208E+37 1.977764E+38 4.098676E+38 3.960806E+38
3.811629E+03 3.538824E+37 1.915325E+38 3.943483E+38 3.795887E+38
3.808798E+03 3.485553E+37 1.851206E+38 3.788865E+38 3.630352E+38
3.805972E+03 3.429377E+37 1.785191E+38 3.653074E+38 3.468651E+38
3.803149E+03 3.371561E+37 1.720796E+38 3.528348E+38 3.330135E+38
3.800331E+03 3.311443E+37 1.660311E+38 3.404889E+38 3.195777E+38
3.797516E+03 3.248561E+37 1.602877E+38 3.292050E+38 3.070376E+38
3.794706E+03 3.182485E+37 1.545200E+38 3.183786E+38 2.950240E+38
3.791901E+03 3.115140E+37 1.490474E+38 3.079381E+38 2.830803E+38
3.789099E+03 3.044429E+37 1.437541E+38 2.981408E+38 2.722211E+38
3.786301E+03 2.971518E+37 1.385158E+38 2.885953E+38 2.613486E+38
3.783508E+03 2.896549E+37 1.333539E+38 2.795016E+38 2.512241E+38
3.780718E+03 2.819506E+37 1.282166E+38 2.711502E+38 2.413839E+38
3.777933E+03 2.742131E+37 1.232584E+38 2.633402E+38 2.318251E+38
3.775152E+03 2.664018E+37 1.184526E+38 2.553501E+38 2.234421E+38
3.772375E+03 2.584956E+37 1.138330E+38 2.468730E+38 2.150997E+38
3.769602E+03 2.505038E+37 1.096024E+38 2.382577E+38 2.070513E+38
3.766833E+03 2.423373E+37 1.054037E+38 2.296816E+38 1.991724E+38
3.764068E+03 2.340785E+37 1.013083E+38 2.210867E+38 1.915014E+38
3.761307E+03 2.258604E+37 9.737799E+37 2.127108E+38 1.841425E+38
3.758551E+03 2.173511E+37 9.350974E+37 2.044409E+38 1.768614E+38
3.755798E+03 2.088624E+37 8.970740E+37 1.965310E+38 1.698487E+38
3.753049E+03 2.002868E+37 8.588429E+37 1.887793E+38 1.630925E+38
3.750305E+03 1.916166E+37 8.217450E+37 1.809863E+38 1.564830E+38
3.747564E+03 1.828586E+37 7.866675E+37 1.734879E+38 1.502097E+38
3.744827E+03 1.741518E+37 7.527630E+37 1.662067E+38 1.441576E+38
3.742095E+03 1.656012E+37 7.214670E+37 1.593719E+38 1.385881E+38
3.739366E+03 1.571732E+37 6.926307E+37 1.531417E+38 1.334427E+38
3.736642E+03 1.486621E+37 6.661209E+37 1.470831E+38 1.284599E+38
3.733921E+03 1.404362E+37 6.409467E+37 1.414207E+38 1.244005E+38
3.731204E+03 1.324515E+37 6.175127E+37 1.359373E+38 1.206165E+38
3.728491E+03 1.247408E+37 5.951825E+37 1.304887E+38 1.174229E+38
3.725782E+03 1.173242E+37 5.732632E+37 1.255893E+38 1.146781E+38
3.723077E+03 1.103660E+37 5.531487E+37 1.209391E+38 1.122311E+38
3.720377E+03 1.038354E+37 5.339106E+37 1.166416E+38 1.098810E+38
3.717679E+03 9.768199E+36 5.158273E+37 1.131432E+38 1.077203E+38
3.714986E+03 9.193083E+36 4.990258E+37 1.100357E+38 1.060253E+38
3.712297E+03 8.668415E+36 4.832337E+37 1.076216E+38 1.046104E+38
3.709612E+03 8.173577E+36 4.681063E+37 1.055606E+38 1.034736E+38
3.706930E+03 7.704379E+36 4.537499E+37 1.038123E+38 1.025547E+38
3.704252E+03 7.272568E+36 4.406162E+37 1.025176E+38 1.018096E+38
3.701579E+03 6.885311E+36 4.281233E+37 1.017845E+38 1.013142E+38
3.698909E+03 6.525064E+36 4.164042E+37 1.014089E+38 1.009977E+38
3.696243E+03 6.191083E+36 4.055293E+37 1.013854E+38 1.009447E+38
3.693581E+03 5.876911E+36 3.953005E+37 1.016259E+38 1.011041E+38
3.690922E+03 5.592526E+36 3.854319E+37 1.021842E+38 1.014485E+38
3.688268E+03 5.337972E+36 3.764553E+37 1.031274E+38 1.020676E+38
3.685617E+03 5.105318E+36 3.683577E+37 1.043789E+38 1.028771E+38
3.682970E+03 4.895478E+36 3.605900E+37 1.060264E+38 1.039336E+38
3.680327E+03 4.701575E+36 3.534640E+37 1.079823E+38 1.052525E+38
3.677687E+03 4.518509E+36 3.468232E+37 1.102784E+38 1.069345E+38
3.675052E+03 4.349676E+36 3.407156E+37 1.129835E+38 1.088398E+38
3.672420E+03 4.194189E+36 3.351123E+37 1.159734E+38 1.111037E+38
3.669792E+03 4.055494E+36 3.302290E+37 1.194661E+38 1.137117E+38
3.667168E+03 3.925155E+36 3.256180E+37 1.233253E+38 1.165946E+38
3.664547E+03 3.805223E+36 3.216945E+37 1.275697E+38 1.197989E+38
3.661931E+03 3.693969E+36 3.180516E+37 1.322241E+38 1.234401E+38
3.659318E+03 3.588732E+36 3.146613E+37 1.373401E+38 1.274385E+38
3.656708E+03 3.489872E+36 3.115885E+37 1.427799E+38 1.316768E+38
3.654103E+03 3.393085E+36 3.090785E+37 1.486211E+38 1.364888E+38
3.651501E+03 3.305870E+36 3.068312E+37 1.547853E+38 1.413122E+38
3.648903E+03 3.222399E+36 3.049229E+37 1.612013E+38 1.465385E+38
3.646308E+03 3.146345E+36 3.034949E+37 1.677804E+38 1.517968E+38
3.643717E+03 3.071572E+36 3.024891E+37 1.745513E+38 1.573217E+38
3.641130E+03 3.001820E+36 3.017748E+37 1.813349E+38 1.629810E+38
3.638547E+03 2.931802E+36 3.014850E+37 1.881784E+38 1.685914E+38
3.635967E+03 2.866601E+36 3.016258E+37 1.952503E+38 1.742607E+38
3.633391E+03 2.804262E+36 3.019438E+37 2.021106E+38 1.796376E+38
3.630818E+03 2.747450E+36 3.032283E+37 2.088861E+38 1.851980E+38
3.628250E+03 2.691007E+36 3.046223E+37 2.157651E+38 1.903296E+38
3.625684E+03 2.638331E+36 3.066553E+37 2.220656E+38 1.956952E+38
3.623123E+03 2.587051E+36 3.094862E+37 2.284867E+38 2.005097E+38
3.620565E+03 2.538433E+36 3.129809E+37 2.345225E+38 2.055226E+38
3.618010E+03 2.492847E+36 3.171102E+37 2.401613E+38 2.100073E+38
3.615460E+03 2.450394E+36 3.221121E+37 2.460932E+38 2.144222E+38
3.612913E+03 2.410617E+36 3.278350E+37 2.519623E+38 2.189197E+38
3.610369E+03 2.372481E+36 3.341591E+37 2.580291E+38 2.232837E+38
3.607829E+03 2.340653E+36 3.413568E+37 2.643043E+38 2.279793E+38
3.605293E+03 2.310241E+36 3.492741E+37 2.708863E+38 2.322518E+38
3.602760E+03 2.283558E+36 3.579868E+37 2.774899E+38 2.368007E+38
3.600230E+03 2.260179E+36 3.675406E+37 2.841222E+38 2.411342E+38
3.597705E+03 2.240292E+36 3.778733E+37 2.905910E+38 2.451629E+38
3.595182E+03 2.225698E+36 3.889751E+37 2.966517E+38 2.488755E+38
3.592664E+03 2.215070E+36 4.011610E+37 3.025392E+38 2.521574E+38
3.590149E+03 2.209502E+36 4.139741E+37 3.084581E+38 2.552601E+38
3.587637E+03 2.208111E+36 4.273102E+37 3.138440E+38 2.579815E+38
3.585129E+03 2.215154E+36 4.417801E+37 3.188916E+38 2.606402E+38
3.582624E+03 2.221063E+36 4.564349E+37 3.231498E+38 2.619566E+38
3.580123E+03 2.238864E+36 4.719886E+37 3.262074E+38 2.631328E+38
3.577626E+03 2.256800E+36 4.882678E+37 3.288774E+38 2.634777E+38
3.575131E+03 2.288247E+36 5.049191E+37 3.310131E+38 2.640825E+38
3.572641E+03 2.324054E+36 5.215646E+37 3.327923E+38 2.638566E+38
3.570154E+03 2.363135E+36 5.389246E+37 3.344580E+38 2.640639E+38
3.567670E+03 2.403401E+36 5.564623E+37 3.359266E+38 2.644429E+38
3.565189E+03 2.449194E+36 5.735674E+37 3.379229E+38 2.651826E+38
3.562713E+03 2.505087E+36 5.905195E+37 3.396915E+38 2.664337E+38
3.560239E+03 2.555438E+36 6.067597E+37 3.417074E+38 2.674730E+38
3.557769E+03 2.621483E+36 6.215782E+37 3.424975E+38 2.680020E+38
3.555303E+03 2.681182E+36 6.360829E+37 3.432596E+38 2.683013E+38
3.552840E+03 2.755000E+36 6.479044E+37 3.432158E+38 2.684606E+38
3.550380E+03 2.846309E+36 6.593250E+37 3.421049E+38 2.680410E+38
3.547924E+03 2.926392E+36 6.708232E+37 3.410840E+38 2.681177E+38
3.545471E+03 3.010780E+36 6.813690E+37 3.398994E+38 2.684765E+38
3.543021E+03 3.108761E+36 6.924368E+37 3.393278E+38 2.694570E+38
3.540575E+03 3.212170E+36 7.038548E+37 3.389389E+38 2.709859E+38
3.538132E+03 3.316879E+36 7.137373E+37 3.393069E+38 2.731013E+38
3.535693E+03 3.425194E+36 7.243366E+37 3.404709E+38 2.755769E+38
3.533257E+03 3.534771E+36 7.346377E+37 3.419116E+38 2.782006E+38
3.530824E+03 3.658764E+36 7.448901E+37 3.437508E+38 2.811385E+38
3.528395E+03 3.784845E+36 7.557647E+37 3.453811E+38 2.837840E+38
3.525969E+03 3.912311E+36 7.676115E+37 3.469919E+38 2.858417E+38
3.523546E+03 4.041610E+36 7.803160E+37 3.466245E+38 2.865998E+38
3.521127E+03 4.186207E+36 7.943391E+37 3.459121E+38 2.869585E+38
3.518711E+03 4.336776E+36 8.083945E+37 3.450565E+38 2.869762E+38
3.516298E+03 4.483750E+36 8.232029E+37 3.434459E+38 2.865395E+38
3.513889E+03 4.651204E+36 8.382373E+37 3.414310E+38 2.856433E+38
3.511483E+03 4.818154E+36 8.517941E+37 3.390358E+38 2.840299E+38
3.509080E+03 5.002608E+36 8.656429E+37 3.359974E+38 2.819660E+38
3.506680E+03 5.184737E+36 8.780380E+37 3.330693E+38 2.793848E+38
3.504284E+03 5.365125E+36 8.887081E+37 3.296876E+38 2.760483E+38
3.501891E+03 5.546556E+36 8.975776E+37 3.261471E+38 2.730103E+38
3.499501E+03 5.730227E+36 9.052265E+37 3.228702E+38 2.696973E+38
3.497115E+03 5.927467E+36 9.119272E+37 3.193584E+38 2.666243E+38
3.494732E+03 6.130753E+36 9.170752E+37 3.163040E+38 2.636436E+38
3.492352E+03 6.335752E+36 9.207812E+37 3.130583E+38 2.605463E+38
3.489975E+03 6.546595E+36 9.235930E+37 3.094677E+38 2.572910E+38
3.487602E+03 6.761716E+36 9.255138E+37 3.061608E+38 2.543334E+38
3.485231E+03 6.977292E+36 9.256812E+37 3.030294E+38 2.519547E+38
3.482864E+03 7.202171E+36 9.250952E+37 3.005104E+38 2.497314E+38
3.480500E+03 7.431431E+36 9.232595E+37 2.977485E+38 2.475363E+38
3.478140E+03 7.665719E+36 9.209404E+37 2.951923E+38 2.453873E+38
3.475782E+03 7.902350E+36 9.181733E+37 2.925054E+38 2.435685E+38
3.473428E+03 7.935224E+36 9.105361E+37 2.900044E+38 2.419488E+38
3.471077E+03 7.921189E+36 9.029750E+37 2.877975E+38 2.409731E+38
3.468729E+03 7.907901E+36 8.962788E+37 2.859703E+38 2.402250E+38
3.466385E+03 7.880220E+36 8.901540E+37 2.845295E+38 2.397793E+38
3.464043E+03 7.855184E+36 8.848848E+37 2.832158E+38 2.393721E+38
3.461705E+03 7.820111E+36 8.810627E+37 2.821254E+38 2.391372E+38
3.459370E+03 7.779409E+36 8.779491E+37 2.812694E+38 2.388357E+38
3.457038E+03 7.736004E+36 8.757463E+37 2.805610E+38 2.386693E+38
3.454709E+03 7.692264E+36 8.743611E+37 2.799084E+38 2.383800E+38
3.452383E+03 7.652609E+36 8.738631E+37 2.791423E+38 2.380849E+38
3.450060E+03 7.615324E+36 8.747278E+37 2.784565E+38 2.377268E+38
3.447741E+03 7.586872E+36 8.759025E+37 2.777595E+38 2.374349E+38
3.445424E+03 7.562560E+36 8.776865E+37 2.771136E+38 2.370535E+38
3.443111E+03 7.539924E+36 8.788484E+37 2.764851E+38 2.366404E+38
3.440801E+03 7.528086E+36 8.798055E+37 2.758688E+38 2.362949E+38
3.438494E+03 7.518584E+36 8.810021E+37 2.753685E+38 2.360008E+38
3.436190E+03 7.517778E+36 8.816993E+37 2.749994E+38 2.357286E+38
3.433889E+03 7.519390E+36 8.818594E+37 2.745823E+38 2.356147E+38
3.431591E+03 7.524245E+36 8.823836E+37 2.742863E+38 2.355760E+38
3.429296E+03 7.532003E+36 8.824224E+37 2.740238E+38 2.357554E+38
3.427005E+03 7.540906E+36 8.825298E+37 2.739191E+38 2.362595E+38
3.424716E+03 7.551406E+36 8.829467E+37 2.740632E+38 2.368217E+38
3.422431E+03 7.558282E+36 8.831201E+37 2.743131E+38 2.374389E+38
3.420148E+03 7.561195E+36 8.831316E+37 2.745937E+38 2.381465E+38
3.417869E+03 7.561936E+36 8.838220E+37 2.748603E+38 2.389319E+38
3.415592E+03 7.561841E+36 8.849539E+37 2.753122E+38 2.395559E+38
3.413319E+03 7.561530E+36 8.861936E+37 2.757107E+38 2.401467E+38
3.411048E+03 7.561631E+36 8.877341E+37 2.760464E+38 2.406398E+38
3.408781E+03 7.560005E+36 8.894592E+37 2.761001E+38 2.408005E+38
3.406517E+03 7.562599E+36 8.911639E+37 2.759020E+38 2.407126E+38
3.404255E+03 7.563045E+36 8.929714E+37 2.753868E+38 2.404962E+38
3.401997E+03 7.567756E+36 8.949227E+37 2.747903E+38 2.402044E+38
3.399742E+03 7.572274E+36 8.966302E+37 2.739719E+38 2.397010E+38
3.397489E+03 7.578707E+36 8.981187E+37 2.726563E+38 2.389556E+38
3.395240E+03 7.588509E+36 8.997232E+37 2.713263E+38 2.377099E+38
