#NTIMES: 50
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
38628.25 1.4336e+04 1.7659e-22 2.0824e+01 7.6357e+00
39768.62 1.3808e+04 1.1407e-22 1.3727e+01 4.9327e+00
40915.31 1.3205e+04 7.4536e-23 9.0940e+00 3.2229e+00
42074.51 1.2559e+04 4.9045e-23 6.0697e+00 2.1207e+00
43252.44 1.1904e+04 3.2426e-23 4.0530e+00 1.4021e+00
44454.05 1.1263e+04 2.1503e-23 2.7088e+00 9.2970e-01
45683.04 1.0644e+04 1.4285e-23 1.8101e+00 6.1773e-01
46941.68 1.0050e+04 9.5023e-24 1.2099e+00 4.1091e-01
48230.81 9.4826e+03 6.3284e-24 8.0874e-01 2.7359e-01
49550.29 8.9417e+03 4.2212e-24 5.4095e-01 1.8252e-01
50899.37 8.4288e+03 2.8207e-24 3.6224e-01 1.2197e-01
52276.86 7.9454e+03 1.8895e-24 2.4304e-01 8.1702e-02
53681.16 7.4883e+03 1.2692e-24 1.6345e-01 5.4885e-02
55110.21 7.0558e+03 8.5575e-25 1.1030e-01 3.7002e-02
56561.17 6.6494e+03 5.7924e-25 7.4709e-02 2.5042e-02
58030.00 6.2691e+03 3.9423e-25 5.0873e-02 1.7048e-02
59510.42 5.9141e+03 2.6994e-25 3.4847e-02 1.1672e-02
60993.45 5.5848e+03 1.8652e-25 2.4085e-02 8.0660e-03
62466.44 5.2801e+03 1.3022e-25 1.6818e-02 5.6309e-03
63912.69 4.9999e+03 9.2314e-26 1.1924e-02 3.9911e-03
65311.62 4.7469e+03 6.6589e-26 8.6026e-03 2.8800e-03
66639.26 4.5222e+03 4.9198e-26 6.3563e-03 2.1276e-03
67870.77 4.3248e+03 3.7315e-26 4.8214e-03 1.6136e-03
68864.47 4.1719e+03 2.9230e-26 3.7769e-03 1.2639e-03
69459.55 4.0831e+03 2.6198e-26 3.3852e-03 1.1328e-03
69744.99 4.0410e+03 2.4802e-26 3.2048e-03 1.0724e-03
69888.26 4.0206e+03 2.4132e-26 3.1183e-03 1.0436e-03
69959.62 4.0104e+03 2.3804e-26 3.0759e-03 1.0293e-03
69991.15 4.0058e+03 2.3650e-26 3.0560e-03 1.0226e-03
69999.53 4.0046e+03 2.3642e-26 3.0549e-03 1.0223e-03
#TIME: 204.93
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
425.78 4.6190e+03 5.1898e-16 5.7985e+06 4.0339e+06
857.79 4.4210e+03 5.1898e-16 5.7555e+06 4.0335e+06
878.44 4.9569e+03 5.1898e-16 5.7018e+06 4.0342e+06
917.72 4.9561e+03 5.1898e-16 5.8096e+06 4.0337e+06
973.04 4.6531e+03 5.1898e-16 5.8834e+06 4.0339e+06
1034.98 4.4564e+03 5.1883e-16 5.8751e+06 4.0325e+06
1099.97 7.2817e+03 5.1800e-16 6.2033e+06 4.0266e+06
1169.04 4.9159e+03 5.1768e-16 5.7791e+06 4.0289e+06
1242.44 4.9187e+03 5.2222e-16 5.8038e+06 4.0992e+06
1320.45 5.0469e+03 5.4371e-16 6.2441e+06 4.3890e+06
1403.37 4.3591e+03 5.7394e-16 6.8651e+06 4.8539e+06
1491.49 4.3680e+03 5.9631e-16 7.3887e+06 5.2769e+06
1585.14 4.5882e+03 6.0676e-16 7.7549e+06 5.5550e+06
1684.67 4.3941e+03 6.1135e-16 8.0598e+06 5.7800e+06
1790.45 4.4252e+03 6.0836e-16 8.3360e+06 5.9456e+06
1902.87 4.6273e+03 5.9322e-16 8.4716e+06 5.9715e+06
2022.36 4.8991e+03 5.8245e-16 8.5966e+06 6.0123e+06
2149.34 3.9095e+03 5.6991e-16 8.7866e+06 6.0210e+06
2284.30 4.0167e+03 5.5809e-16 8.9800e+06 6.0386e+06
2427.74 4.1216e+03 5.4081e-16 9.1316e+06 6.0131e+06
2580.18 4.2608e+03 5.1613e-16 9.1591e+06 5.9412e+06
2742.19 4.4006e+03 4.7996e-16 8.9658e+06 5.8004e+06
2914.37 4.5245e+03 4.3023e-16 8.5152e+06 5.5924e+06
3097.37 4.6356e+03 3.6465e-16 7.7196e+06 5.2795e+06
3291.85 4.7857e+03 2.7559e-16 6.3819e+06 4.5932e+06
3498.55 4.8254e+03 2.2247e-16 5.4626e+06 4.2798e+06
3718.23 4.5575e+03 2.2858e-16 5.4789e+06 4.8827e+06
3951.70 4.2316e+03 2.2426e-16 5.0274e+06 4.9970e+06
4199.83 4.3260e+03 1.3795e-16 3.2093e+06 3.0318e+06
4463.54 4.2409e+03 1.0456e-16 2.3496e+06 2.2032e+06
4743.81 4.0817e+03 9.8818e-17 2.0151e+06 1.9958e+06
5041.68 3.9509e+03 9.6107e-17 1.8352e+06 1.8848e+06
5358.25 3.8527e+03 9.2022e-17 1.6893e+06 1.7740e+06
