#NTIMES:     67
#NSTAGES:     2
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           na0           na1
    2.960855E+03    5.1257E-07    1.0000E+00
    3.143134E+03    4.9964E-07    1.0000E+00
    3.336633E+03    4.9195E-07    1.0000E+00
    3.542046E+03    5.3256E-07    1.0000E+00
    3.760104E+03    6.1465E-07    1.0000E+00
    3.991586E+03    6.8826E-07    1.0000E+00
    4.237318E+03    6.8898E-07    1.0000E+00
    4.498179E+03    6.9923E-07    1.0000E+00
    4.775099E+03    7.5427E-07    1.0000E+00
    5.069067E+03    7.9821E-07    1.0000E+00
    5.381133E+03    8.1193E-07    1.0000E+00
    5.712410E+03    8.0800E-07    1.0000E+00
    6.064081E+03    8.0108E-07    1.0000E+00
    6.437403E+03    7.9462E-07    1.0000E+00
    6.833706E+03    7.9314E-07    1.0000E+00
    7.254408E+03    8.0388E-07    1.0000E+00
    7.701009E+03    8.2786E-07    1.0000E+00
    8.174877E+03    8.5859E-07    1.0000E+00
    8.633340E+03    8.9061E-07    1.0000E+00
    9.016369E+03    9.3460E-07    1.0000E+00
    9.370620E+03    1.0343E-06    1.0000E+00
    9.693341E+03    1.0794E-06    1.0000E+00
    9.981137E+03    1.0250E-06    1.0000E+00
    1.026978E+04    1.0298E-06    1.0000E+00
    1.058006E+04    1.0699E-06    1.0000E+00
    1.088843E+04    1.2280E-06    1.0000E+00
    1.116155E+04    1.4952E-06    1.0000E+00
    1.138266E+04    1.9837E-06    1.0000E+00
    1.156405E+04    2.8085E-06    1.0000E+00
    1.172405E+04    3.0855E-06    1.0000E+00
    1.188282E+04    3.6751E-06    1.0000E+00
    1.206070E+04    4.2849E-06    1.0000E+00
    1.228375E+04    4.2944E-06    1.0000E+00
    1.260432E+04    5.4072E-06    9.9999E-01
    1.302879E+04    7.6879E-06    9.9999E-01
    1.349075E+04    1.0875E-05    9.9999E-01
    1.397794E+04    1.4541E-05    9.9999E-01
    1.448110E+04    1.8521E-05    9.9998E-01
    1.498114E+04    2.3012E-05    9.9998E-01
    1.546149E+04    2.7740E-05    9.9997E-01
    1.590990E+04    3.0472E-05    9.9997E-01
    1.633791E+04    3.1184E-05    9.9997E-01
    1.675352E+04    3.2504E-05    9.9997E-01
    1.715312E+04    3.4730E-05    9.9997E-01
    1.753381E+04    3.5159E-05    9.9996E-01
    1.791089E+04    3.2627E-05    9.9997E-01
    1.830780E+04    2.8462E-05    9.9997E-01
    1.876224E+04    2.3636E-05    9.9998E-01
    1.931279E+04    1.7711E-05    9.9998E-01
    2.019566E+04    1.0922E-05    9.9999E-01
    2.145944E+04    1.1942E-05    9.9999E-01
    2.278054E+04    2.0940E-05    9.9998E-01
    2.418297E+04    5.9538E-05    9.9994E-01
    2.567174E+04    1.6000E-04    9.9984E-01
    2.725217E+04    1.7836E-04    9.9982E-01
    2.892988E+04    2.1740E-04    9.9978E-01
    3.071524E+04    3.4936E-04    9.9965E-01
    3.253454E+04    6.2645E-04    9.9937E-01
    3.406578E+04    9.9881E-04    9.9900E-01
    3.539695E+04    1.3804E-03    9.9862E-01
    3.661585E+04    1.7503E-03    9.9825E-01
    3.777830E+04    2.2368E-03    9.9776E-01
    3.892980E+04    3.1146E-03    9.9689E-01
    4.007753E+04    4.6507E-03    9.9535E-01
    4.123136E+04    6.7792E-03    9.9322E-01
    4.239369E+04    8.7658E-03    9.9123E-01
    4.357417E+04    9.8123E-03    9.9019E-01
    4.477506E+04    9.6617E-03    9.9034E-01
    4.600173E+04    8.4179E-03    9.9158E-01
    4.725561E+04    6.6886E-03    9.9331E-01
    4.853804E+04    5.1969E-03    9.9480E-01
    4.984877E+04    4.1335E-03    9.9587E-01
    5.118712E+04    3.3174E-03    9.9668E-01
    5.255270E+04    2.5919E-03    9.9741E-01
    5.394282E+04    1.9480E-03    9.9805E-01
    5.535764E+04    1.4031E-03    9.9860E-01
    5.679173E+04    9.7624E-04    9.9902E-01
    5.824460E+04    6.7671E-04    9.9932E-01
    5.970590E+04    4.8327E-04    9.9952E-01
    6.117089E+04    3.5659E-04    9.9964E-01
    6.262294E+04    2.6709E-04    9.9973E-01
    6.404915E+04    2.0043E-04    9.9980E-01
    6.542661E+04    1.5151E-04    9.9985E-01
    6.673218E+04    1.1595E-04    9.9988E-01
    6.794600E+04    8.9801E-05    9.9991E-01
    6.903701E+04    7.0985E-05    9.9993E-01
    6.953234E+04    6.3610E-05    9.9994E-01
    6.978133E+04    6.0157E-05    9.9994E-01
    6.990616E+04    5.8419E-05    9.9994E-01
    6.996866E+04    5.7508E-05    9.9994E-01
    6.999837E+04    5.7035E-05    9.9994E-01
    6.999994E+04    5.6989E-05    9.9994E-01
#TIME:     3.061
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.484663E+02    9.7433E-07    1.0000E+00
    8.542803E+02    9.7433E-07    1.0000E+00
    8.719626E+02    9.7392E-07    1.0000E+00
    9.084326E+02    9.7122E-07    1.0000E+00
    9.669503E+02    9.6205E-07    1.0000E+00
    1.026043E+03    9.4634E-07    1.0000E+00
    1.088789E+03    9.2351E-07    1.0000E+00
    1.155373E+03    8.9447E-07    1.0000E+00
    1.226028E+03    8.6372E-07    1.0000E+00
    1.301004E+03    8.4202E-07    1.0000E+00
    1.380565E+03    8.2497E-07    1.0000E+00
    1.464992E+03    8.0026E-07    1.0000E+00
    1.554581E+03    7.6335E-07    1.0000E+00
    1.649649E+03    7.1917E-07    1.0000E+00
    1.750532E+03    6.7843E-07    1.0000E+00
    1.857583E+03    6.3960E-07    1.0000E+00
    1.971181E+03    6.0226E-07    1.0000E+00
    2.091726E+03    5.6847E-07    1.0000E+00
    2.219642E+03    5.3904E-07    1.0000E+00
    2.355381E+03    5.1448E-07    1.0000E+00
    2.499421E+03    4.9532E-07    1.0000E+00
    2.652270E+03    4.8253E-07    1.0000E+00
    2.814466E+03    4.7679E-07    1.0000E+00
    2.986581E+03    4.7177E-07    1.0000E+00
    3.169221E+03    4.5759E-07    1.0000E+00
    3.363030E+03    4.5142E-07    1.0000E+00
    3.568692E+03    4.9183E-07    1.0000E+00
    3.786930E+03    5.6855E-07    1.0000E+00
    4.018515E+03    6.2509E-07    1.0000E+00
    4.264262E+03    6.1996E-07    1.0000E+00
    4.525037E+03    6.2913E-07    1.0000E+00
    4.801759E+03    6.8149E-07    1.0000E+00
    5.095404E+03    7.2497E-07    1.0000E+00
    5.407007E+03    7.4191E-07    1.0000E+00
    5.737665E+03    7.4176E-07    1.0000E+00
    6.088544E+03    7.3698E-07    1.0000E+00
    6.460880E+03    7.3097E-07    1.0000E+00
    6.855986E+03    7.2863E-07    1.0000E+00
    7.275255E+03    7.3675E-07    1.0000E+00
    7.720163E+03    7.5477E-07    1.0000E+00
    8.196160E+03    7.7188E-07    1.0000E+00
    8.628525E+03    7.8252E-07    1.0000E+00
    9.023312E+03    8.3025E-07    1.0000E+00
    9.388550E+03    9.0264E-07    1.0000E+00
    9.709000E+03    8.7775E-07    1.0000E+00
    1.000476E+04    8.5105E-07    1.0000E+00
    1.031378E+04    8.4493E-07    1.0000E+00
    1.064481E+04    8.7129E-07    1.0000E+00
    1.096569E+04    1.0216E-06    1.0000E+00
    1.124010E+04    1.2518E-06    1.0000E+00
    1.145820E+04    1.8128E-06    1.0000E+00
    1.163468E+04    2.4324E-06    1.0000E+00
    1.179247E+04    2.5724E-06    1.0000E+00
    1.195051E+04    3.0179E-06    1.0000E+00
    1.213218E+04    3.1429E-06    1.0000E+00
    1.237300E+04    3.1211E-06    1.0000E+00
    1.272751E+04    3.9645E-06    1.0000E+00
    1.315974E+04    5.4941E-06    9.9999E-01
    1.362472E+04    7.4122E-06    9.9999E-01
    1.411262E+04    9.4620E-06    9.9999E-01
    1.461321E+04    1.1558E-05    9.9999E-01
    1.510506E+04    1.3901E-05    9.9999E-01
    1.557489E+04    1.6167E-05    9.9998E-01
    1.601259E+04    1.7315E-05    9.9998E-01
    1.643563E+04    1.7582E-05    9.9998E-01
    1.684478E+04    1.8144E-05    9.9998E-01
    1.723803E+04    1.8797E-05    9.9998E-01
    1.761347E+04    1.8250E-05    9.9998E-01
    1.799025E+04    1.6329E-05    9.9998E-01
    1.839373E+04    1.3906E-05    9.9999E-01
    1.886098E+04    1.1345E-05    9.9999E-01
    1.944285E+04    8.3179E-06    9.9999E-01
    2.044515E+04    5.1065E-06    9.9999E-01
    2.170270E+04    6.2068E-06    9.9999E-01
    2.302990E+04    1.0796E-05    9.9999E-01
    2.443826E+04    3.1141E-05    9.9997E-01
    2.593275E+04    6.7359E-05    9.9993E-01
    2.751863E+04    7.3519E-05    9.9993E-01
    2.920149E+04    9.9532E-05    9.9990E-01
    3.099027E+04    1.6107E-04    9.9984E-01
    3.277688E+04    2.5820E-04    9.9974E-01
    3.426658E+04    3.6504E-04    9.9963E-01
    3.557209E+04    4.5564E-04    9.9954E-01
    3.677410E+04    5.2649E-04    9.9947E-01
    3.793036E+04    6.1024E-04    9.9939E-01
    3.907608E+04    7.7161E-04    9.9923E-01
    4.021978E+04    1.1040E-03    9.9890E-01
    4.136925E+04    1.7158E-03    9.9828E-01
    4.252802E+04    2.5444E-03    9.9746E-01
    4.370499E+04    3.3360E-03    9.9666E-01
    4.490229E+04    3.8750E-03    9.9612E-01
    4.612538E+04    3.9755E-03    9.9602E-01
    4.737523E+04    3.6270E-03    9.9637E-01
    4.865340E+04    3.1266E-03    9.9687E-01
    4.995931E+04    2.7007E-03    9.9730E-01
    5.129261E+04    2.3354E-03    9.9766E-01
    5.265252E+04    1.9522E-03    9.9805E-01
    5.403675E+04    1.5487E-03    9.9845E-01
    5.544510E+04    1.1561E-03    9.9884E-01
    5.687235E+04    8.1889E-04    9.9918E-01
    5.831795E+04    5.7261E-04    9.9943E-01
    5.977136E+04    4.1439E-04    9.9959E-01
    6.122818E+04    3.1381E-04    9.9969E-01
    6.267131E+04    2.4259E-04    9.9976E-01
    6.408861E+04    1.8703E-04    9.9981E-01
    6.545677E+04    1.4441E-04    9.9986E-01
    6.675345E+04    1.1199E-04    9.9989E-01
    6.795893E+04    8.6905E-05    9.9991E-01
    6.904278E+04    6.8210E-05    9.9993E-01
    6.953515E+04    6.0844E-05    9.9994E-01
    6.978265E+04    5.7403E-05    9.9994E-01
    6.990673E+04    5.5679E-05    9.9994E-01
    6.996885E+04    5.4779E-05    9.9995E-01
    6.999838E+04    5.4313E-05    9.9995E-01
    6.999994E+04    5.4269E-05    9.9995E-01
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.484663E+02    8.8035E-07    1.0000E+00
    8.529098E+02    8.8035E-07    1.0000E+00
    8.663805E+02    8.8011E-07    1.0000E+00
    8.939634E+02    8.7852E-07    1.0000E+00
    9.463138E+02    8.7180E-07    1.0000E+00
    1.004215E+03    8.5860E-07    1.0000E+00
    1.065627E+03    8.3852E-07    1.0000E+00
    1.130794E+03    8.1232E-07    1.0000E+00
    1.199946E+03    7.8243E-07    1.0000E+00
    1.273327E+03    7.5782E-07    1.0000E+00
    1.351196E+03    7.4181E-07    1.0000E+00
    1.433826E+03    7.2521E-07    1.0000E+00
    1.521510E+03    6.9991E-07    1.0000E+00
    1.614555E+03    6.6315E-07    1.0000E+00
    1.713291E+03    6.2408E-07    1.0000E+00
    1.818065E+03    5.8793E-07    1.0000E+00
    1.929247E+03    5.5415E-07    1.0000E+00
    2.047227E+03    5.2485E-07    1.0000E+00
    2.172422E+03    4.9975E-07    1.0000E+00
    2.305274E+03    4.7840E-07    1.0000E+00
    2.446250E+03    4.6097E-07    1.0000E+00
    2.595847E+03    4.4830E-07    1.0000E+00
    2.754592E+03    4.4158E-07    1.0000E+00
    2.923046E+03    4.3729E-07    1.0000E+00
    3.101800E+03    4.2470E-07    1.0000E+00
    3.291487E+03    4.1119E-07    1.0000E+00
    3.492773E+03    4.3104E-07    1.0000E+00
    3.706369E+03    4.9055E-07    1.0000E+00
    3.933027E+03    5.5203E-07    1.0000E+00
    4.173545E+03    5.5967E-07    1.0000E+00
    4.428773E+03    5.5242E-07    1.0000E+00
    4.699608E+03    5.8917E-07    1.0000E+00
    4.987006E+03    6.3705E-07    1.0000E+00
    5.291980E+03    6.6703E-07    1.0000E+00
    5.615604E+03    6.7625E-07    1.0000E+00
    5.959018E+03    6.7521E-07    1.0000E+00
    6.323434E+03    6.6969E-07    1.0000E+00
    6.710135E+03    6.6382E-07    1.0000E+00
    7.120484E+03    6.6415E-07    1.0000E+00
    7.555927E+03    6.7206E-07    1.0000E+00
    8.020258E+03    6.7671E-07    1.0000E+00
    8.469921E+03    6.7603E-07    1.0000E+00
    8.894827E+03    7.1079E-07    1.0000E+00
    9.281790E+03    7.5481E-07    1.0000E+00
    9.618949E+03    7.1872E-07    1.0000E+00
    9.931316E+03    7.0250E-07    1.0000E+00
    1.025737E+04    6.8593E-07    1.0000E+00
    1.060887E+04    6.8400E-07    1.0000E+00
    1.095166E+04    7.9791E-07    1.0000E+00
    1.124328E+04    9.7833E-07    1.0000E+00
    1.147526E+04    1.4582E-06    1.0000E+00
    1.165590E+04    2.0026E-06    1.0000E+00
    1.181410E+04    2.1076E-06    1.0000E+00
    1.197020E+04    2.3656E-06    1.0000E+00
    1.214718E+04    2.3166E-06    1.0000E+00
    1.238406E+04    2.2049E-06    1.0000E+00
    1.272991E+04    2.6706E-06    1.0000E+00
    1.315742E+04    3.5758E-06    1.0000E+00
    1.362187E+04    4.7073E-06    1.0000E+00
    1.410865E+04    5.8745E-06    9.9999E-01
    1.460697E+04    7.0069E-06    9.9999E-01
    1.510098E+04    8.2945E-06    9.9999E-01
    1.556876E+04    9.5129E-06    9.9999E-01
    1.600838E+04    1.0091E-05    9.9999E-01
    1.643166E+04    1.0160E-05    9.9999E-01
    1.684185E+04    1.0399E-05    9.9999E-01
    1.723657E+04    1.0660E-05    9.9999E-01
    1.761476E+04    1.0197E-05    9.9999E-01
    1.799158E+04    8.9588E-06    9.9999E-01
    1.839781E+04    7.4820E-06    9.9999E-01
    1.886350E+04    6.0126E-06    9.9999E-01
    1.945952E+04    4.3411E-06    1.0000E+00
    2.042608E+04    2.6879E-06    1.0000E+00
    2.167074E+04    3.1212E-06    1.0000E+00
    2.299598E+04    5.1807E-06    9.9999E-01
    2.440227E+04    1.4278E-05    9.9999E-01
    2.589455E+04    2.9401E-05    9.9997E-01
    2.747810E+04    3.2274E-05    9.9997E-01
    2.915849E+04    4.5880E-05    9.9995E-01
    3.094690E+04    7.3630E-05    9.9993E-01
    3.269073E+04    1.0565E-04    9.9989E-01
    3.420753E+04    1.3733E-04    9.9986E-01
    3.552917E+04    1.6243E-04    9.9984E-01
    3.673194E+04    1.8021E-04    9.9982E-01
    3.789213E+04    1.9789E-04    9.9980E-01
    3.903899E+04    2.2468E-04    9.9978E-01
    4.018653E+04    2.6677E-04    9.9973E-01
    4.133736E+04    3.3679E-04    9.9966E-01
    4.249830E+04    4.4900E-04    9.9955E-01
    4.367642E+04    6.0531E-04    9.9939E-01
    4.487492E+04    8.0533E-04    9.9919E-01
    4.609912E+04    1.0238E-03    9.9898E-01
    4.734991E+04    1.1839E-03    9.9882E-01
    4.862936E+04    1.2373E-03    9.9876E-01
    4.993619E+04    1.2028E-03    9.9880E-01
    5.127086E+04    1.1151E-03    9.9888E-01
    5.263171E+04    9.9218E-04    9.9901E-01
    5.401748E+04    8.4765E-04    9.9915E-01
    5.542678E+04    6.8883E-04    9.9931E-01
    5.685552E+04    5.3177E-04    9.9947E-01
    5.830243E+04    4.0005E-04    9.9960E-01
    5.975702E+04    3.0366E-04    9.9970E-01
    6.121611E+04    2.3609E-04    9.9976E-01
    6.266032E+04    1.8653E-04    9.9981E-01
    6.407999E+04    1.4829E-04    9.9985E-01
    6.545013E+04    1.1921E-04    9.9988E-01
    6.674879E+04    9.5824E-05    9.9990E-01
    6.795594E+04    7.5660E-05    9.9992E-01
    6.904141E+04    5.9279E-05    9.9994E-01
    6.953448E+04    5.2659E-05    9.9995E-01
    6.978234E+04    4.9561E-05    9.9995E-01
    6.990660E+04    4.8012E-05    9.9995E-01
    6.996881E+04    4.7206E-05    9.9995E-01
    6.999838E+04    4.6790E-05    9.9995E-01
    6.999994E+04    4.6752E-05    9.9995E-01
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.484663E+02    7.9027E-07    1.0000E+00
    8.538104E+02    7.9027E-07    1.0000E+00
    8.700455E+02    7.8994E-07    1.0000E+00
    9.034476E+02    7.8778E-07    1.0000E+00
    9.596254E+02    7.8000E-07    1.0000E+00
    1.017895E+03    7.6635E-07    1.0000E+00
    1.079727E+03    7.4648E-07    1.0000E+00
    1.145315E+03    7.2115E-07    1.0000E+00
    1.214887E+03    6.9355E-07    1.0000E+00
    1.288685E+03    6.7253E-07    1.0000E+00
    1.366965E+03    6.5815E-07    1.0000E+00
    1.450001E+03    6.4320E-07    1.0000E+00
    1.538081E+03    6.2203E-07    1.0000E+00
    1.631512E+03    5.9129E-07    1.0000E+00
    1.730617E+03    5.5809E-07    1.0000E+00
    1.835743E+03    5.2544E-07    1.0000E+00
    1.947255E+03    4.9531E-07    1.0000E+00
    2.065540E+03    4.7053E-07    1.0000E+00
    2.191011E+03    4.5046E-07    1.0000E+00
    2.324103E+03    4.3382E-07    1.0000E+00
    2.465280E+03    4.2027E-07    1.0000E+00
    2.615032E+03    4.1044E-07    1.0000E+00
    2.773882E+03    4.0502E-07    1.0000E+00
    2.942380E+03    3.9991E-07    1.0000E+00
    3.121115E+03    3.8692E-07    1.0000E+00
    3.310706E+03    3.7590E-07    1.0000E+00
    3.511813E+03    3.9728E-07    1.0000E+00
    3.725137E+03    4.5124E-07    1.0000E+00
    3.951420E+03    5.0152E-07    1.0000E+00
    4.191448E+03    5.0127E-07    1.0000E+00
    4.446056E+03    4.9086E-07    1.0000E+00
    4.716130E+03    5.2259E-07    1.0000E+00
    5.002610E+03    5.6637E-07    1.0000E+00
    5.306492E+03    5.9694E-07    1.0000E+00
    5.628833E+03    6.0898E-07    1.0000E+00
    5.970755E+03    6.0973E-07    1.0000E+00
    6.333447E+03    6.0389E-07    1.0000E+00
    6.718170E+03    5.9548E-07    1.0000E+00
    7.126263E+03    5.9045E-07    1.0000E+00
    7.559146E+03    5.8882E-07    1.0000E+00
    8.018549E+03    5.8152E-07    1.0000E+00
    8.485246E+03    5.8665E-07    1.0000E+00
    8.924554E+03    6.1529E-07    1.0000E+00
    9.306700E+03    6.0958E-07    1.0000E+00
    9.644838E+03    5.7700E-07    1.0000E+00
    9.975366E+03    5.7595E-07    1.0000E+00
    1.032737E+04    5.4788E-07    1.0000E+00
    1.070063E+04    5.5891E-07    1.0000E+00
    1.104967E+04    6.6760E-07    1.0000E+00
    1.133757E+04    8.5981E-07    1.0000E+00
    1.155835E+04    1.3771E-06    1.0000E+00
    1.173080E+04    1.6885E-06    1.0000E+00
    1.188576E+04    1.7791E-06    1.0000E+00
    1.204313E+04    1.8551E-06    1.0000E+00
    1.222794E+04    1.6922E-06    1.0000E+00
    1.249034E+04    1.6361E-06    1.0000E+00
    1.286583E+04    1.9958E-06    1.0000E+00
    1.330443E+04    2.6058E-06    1.0000E+00
    1.377196E+04    3.2952E-06    1.0000E+00
    1.425899E+04    3.9508E-06    1.0000E+00
    1.475272E+04    4.5907E-06    1.0000E+00
    1.523711E+04    5.3124E-06    9.9999E-01
    1.569061E+04    5.8921E-06    9.9999E-01
    1.612220E+04    6.1233E-06    9.9999E-01
    1.653778E+04    6.1942E-06    9.9999E-01
    1.694182E+04    6.3642E-06    9.9999E-01
    1.732842E+04    6.3649E-06    9.9999E-01
    1.770257E+04    5.8290E-06    9.9999E-01
    1.808043E+04    4.9197E-06    1.0000E+00
    1.849466E+04    4.0072E-06    1.0000E+00
    1.897596E+04    3.1930E-06    1.0000E+00
    1.961658E+04    2.3088E-06    1.0000E+00
    2.066209E+04    1.4760E-06    1.0000E+00
    2.191990E+04    1.8263E-06    1.0000E+00
    2.325141E+04    3.2092E-06    1.0000E+00
    2.466381E+04    8.7528E-06    9.9999E-01
    2.616201E+04    1.4776E-05    9.9999E-01
    2.775121E+04    1.6421E-05    9.9998E-01
    2.943695E+04    2.4904E-05    9.9998E-01
    3.122124E+04    3.9343E-05    9.9996E-01
    3.293283E+04    5.0576E-05    9.9995E-01
    3.441030E+04    5.9576E-05    9.9994E-01
    3.570456E+04    6.6281E-05    9.9993E-01
    3.689064E+04    7.1186E-05    9.9993E-01
    3.804554E+04    7.6277E-05    9.9992E-01
    3.918635E+04    8.2211E-05    9.9992E-01
    4.032970E+04    8.6749E-05    9.9991E-01
    4.147562E+04    8.9186E-05    9.9991E-01
    4.263317E+04    9.2789E-05    9.9991E-01
    4.380750E+04    1.0342E-04    9.9990E-01
    4.500277E+04    1.2870E-04    9.9987E-01
    4.622346E+04    1.7473E-04    9.9983E-01
    4.747056E+04    2.3399E-04    9.9977E-01
    4.874596E+04    2.8249E-04    9.9972E-01
    5.004831E+04    3.0131E-04    9.9970E-01
    5.137819E+04    2.9452E-04    9.9971E-01
    5.273371E+04    2.7676E-04    9.9972E-01
    5.411386E+04    2.5761E-04    9.9974E-01
    5.551697E+04    2.3683E-04    9.9976E-01
    5.693919E+04    2.1343E-04    9.9979E-01
    5.837899E+04    1.8863E-04    9.9981E-01
    5.982604E+04    1.6072E-04    9.9984E-01
    6.127690E+04    1.3049E-04    9.9987E-01
    6.271242E+04    1.0424E-04    9.9990E-01
    6.412293E+04    8.5830E-05    9.9991E-01
    6.548350E+04    7.4016E-05    9.9993E-01
    6.677274E+04    6.4237E-05    9.9994E-01
    6.797092E+04    5.3465E-05    9.9995E-01
    6.904830E+04    4.2777E-05    9.9996E-01
    6.953784E+04    3.8121E-05    9.9996E-01
    6.978391E+04    3.5904E-05    9.9996E-01
    6.990727E+04    3.4790E-05    9.9997E-01
    6.996904E+04    3.4210E-05    9.9997E-01
    6.999839E+04    3.3910E-05    9.9997E-01
    6.999994E+04    3.3882E-05    9.9997E-01
#TIME:     4.074
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.484663E+02    7.0324E-07    1.0000E+00
    8.546246E+02    7.0324E-07    1.0000E+00
    8.733690E+02    7.0287E-07    1.0000E+00
    9.121003E+02    7.0042E-07    1.0000E+00
    9.720075E+02    6.9243E-07    1.0000E+00
    1.030552E+03    6.7965E-07    1.0000E+00
    1.092732E+03    6.6152E-07    1.0000E+00
    1.158663E+03    6.3858E-07    1.0000E+00
    1.228572E+03    6.1442E-07    1.0000E+00
    1.302699E+03    5.9694E-07    1.0000E+00
    1.381298E+03    5.8412E-07    1.0000E+00
    1.464640E+03    5.7024E-07    1.0000E+00
    1.553011E+03    5.5179E-07    1.0000E+00
    1.646713E+03    5.2707E-07    1.0000E+00
    1.746069E+03    5.0028E-07    1.0000E+00
    1.851420E+03    4.7186E-07    1.0000E+00
    1.963127E+03    4.4510E-07    1.0000E+00
    2.081574E+03    4.2333E-07    1.0000E+00
    2.207168E+03    4.0636E-07    1.0000E+00
    2.340339E+03    3.9286E-07    1.0000E+00
    2.481546E+03    3.8211E-07    1.0000E+00
    2.631272E+03    3.7438E-07    1.0000E+00
    2.790032E+03    3.6994E-07    1.0000E+00
    2.958371E+03    3.6485E-07    1.0000E+00
    3.136867E+03    3.5288E-07    1.0000E+00
    3.326133E+03    3.4433E-07    1.0000E+00
    3.526819E+03    3.6543E-07    1.0000E+00
    3.739613E+03    4.1280E-07    1.0000E+00
    3.965245E+03    4.5459E-07    1.0000E+00
    4.204492E+03    4.4617E-07    1.0000E+00
    4.458174E+03    4.3279E-07    1.0000E+00
    4.727162E+03    4.5836E-07    1.0000E+00
    5.012380E+03    4.9720E-07    1.0000E+00
    5.314807E+03    5.2675E-07    1.0000E+00
    5.635480E+03    5.4012E-07    1.0000E+00
    5.975502E+03    5.4132E-07    1.0000E+00
    6.336040E+03    5.3392E-07    1.0000E+00
    6.718331E+03    5.2173E-07    1.0000E+00
    7.123688E+03    5.1016E-07    1.0000E+00
    7.553502E+03    5.0033E-07    1.0000E+00
    8.009249E+03    4.9563E-07    1.0000E+00
    8.485135E+03    5.0505E-07    1.0000E+00
    8.928041E+03    5.0891E-07    1.0000E+00
    9.309622E+03    4.7530E-07    1.0000E+00
    9.659206E+03    4.7360E-07    1.0000E+00
    1.001158E+04    4.6848E-07    1.0000E+00
    1.038656E+04    4.3301E-07    1.0000E+00
    1.077481E+04    4.6012E-07    1.0000E+00
    1.113393E+04    5.5426E-07    1.0000E+00
    1.141288E+04    7.7345E-07    1.0000E+00
    1.162399E+04    1.2350E-06    1.0000E+00
    1.179149E+04    1.3982E-06    1.0000E+00
    1.194550E+04    1.4868E-06    1.0000E+00
    1.210291E+04    1.4297E-06    1.0000E+00
    1.229725E+04    1.2540E-06    1.0000E+00
    1.258159E+04    1.2247E-06    1.0000E+00
    1.298244E+04    1.4978E-06    1.0000E+00
    1.342807E+04    1.8987E-06    1.0000E+00
    1.389672E+04    2.3146E-06    1.0000E+00
    1.438198E+04    2.6828E-06    1.0000E+00
    1.487205E+04    3.0651E-06    1.0000E+00
    1.534277E+04    3.4701E-06    1.0000E+00
    1.579005E+04    3.7387E-06    1.0000E+00
    1.621308E+04    3.8096E-06    1.0000E+00
    1.662445E+04    3.8558E-06    1.0000E+00
    1.702289E+04    3.9710E-06    1.0000E+00
    1.740498E+04    3.9113E-06    1.0000E+00
    1.777587E+04    3.4851E-06    1.0000E+00
    1.815833E+04    2.8616E-06    1.0000E+00
    1.857871E+04    2.2870E-06    1.0000E+00
    1.908315E+04    1.7941E-06    1.0000E+00
    1.977687E+04    1.2560E-06    1.0000E+00
    2.090936E+04    8.5910E-07    1.0000E+00
    2.217533E+04    1.1313E-06    1.0000E+00
    2.351330E+04    2.1475E-06    1.0000E+00
    2.493200E+04    5.5792E-06    9.9999E-01
    2.643630E+04    7.9870E-06    9.9999E-01
    2.803135E+04    9.2148E-06    9.9999E-01
    2.972265E+04    1.4683E-05    9.9999E-01
    3.150236E+04    2.2434E-05    9.9998E-01
    3.318190E+04    2.6145E-05    9.9997E-01
    3.462035E+04    2.8384E-05    9.9997E-01
    3.588584E+04    2.9970E-05    9.9997E-01
    3.706295E+04    3.1286E-05    9.9997E-01
    3.820764E+04    3.2857E-05    9.9997E-01
    3.934338E+04    3.4238E-05    9.9997E-01
    4.048143E+04    3.3909E-05    9.9997E-01
    4.162229E+04    3.1820E-05    9.9997E-01
    4.277661E+04    2.9615E-05    9.9997E-01
    4.394646E+04    2.8989E-05    9.9997E-01
    4.513846E+04    3.0991E-05    9.9997E-01
    4.635494E+04    3.6238E-05    9.9996E-01
    4.759808E+04    4.3674E-05    9.9996E-01
    4.886885E+04    4.8936E-05    9.9995E-01
    5.016630E+04    4.9074E-05    9.9995E-01
    5.149121E+04    4.6637E-05    9.9995E-01
    5.284084E+04    4.5026E-05    9.9995E-01
    5.421530E+04    4.5811E-05    9.9995E-01
    5.561154E+04    4.8563E-05    9.9995E-01
    5.702721E+04    5.2571E-05    9.9995E-01
    5.845902E+04    5.6835E-05    9.9994E-01
    5.989827E+04    5.6583E-05    9.9994E-01
    6.134093E+04    4.8632E-05    9.9995E-01
