#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 24
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7
1.999980E+04 1.654977E-03 9.983450E-01 1.020034E-08 4.033732E-26 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.119348E+04 3.132330E-03 9.968677E-01 9.839750E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.252870E+04 4.992391E-03 9.950076E-01 1.612065E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.394330E+04 5.768876E-03 9.942311E-01 5.260344E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.544675E+04 6.274366E-03 9.937256E-01 2.305172E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.704458E+04 5.859726E-03 9.941403E-01 1.296208E-11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.874418E+04 4.448622E-03 9.955514E-01 9.704523E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.052015E+04 3.437026E-03 9.965630E-01 7.551698E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.224350E+04 3.203213E-03 9.967968E-01 5.161496E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.377303E+04 3.142762E-03 9.968572E-01 3.496895E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.473940E+04 2.591184E-03 9.974088E-01 3.123784E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
#
#TIME: 10.0
#NVEL: 30
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7
1.200363E+04 9.912523E-05 9.998520E-01 4.892449E-05 4.168724E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.205538E+04 7.429898E-05 9.998558E-01 6.987473E-05 9.619037E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.217040E+04 5.736456E-05 9.998460E-01 9.664903E-05 2.136228E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.236090E+04 4.731454E-05 9.998362E-01 1.164745E-04 3.414842E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.267048E+04 3.607033E-05 9.998148E-01 1.490911E-04 6.248538E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.307535E+04 2.820635E-05 9.997900E-01 1.817995E-04 1.020624E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.353053E+04 2.226298E-05 9.997551E-01 2.226410E-04 1.684146E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.401275E+04 1.810642E-05 9.997273E-01 2.545740E-04 2.295593E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.450883E+04 1.583580E-05 9.997310E-01 2.531489E-04 2.180507E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.500233E+04 1.527061E-05 9.997619E-01 2.228070E-04 1.563882E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.547530E+04 1.634808E-05 9.998176E-01 1.660175E-04 7.497224E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.592370E+04 1.758478E-05 9.998660E-01 1.163941E-04 2.987836E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.635565E+04 1.974823E-05 9.999045E-01 7.579325E-05 9.938550E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.677625E+04 2.571844E-05 9.999337E-01 4.058892E-05 2.127131E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.718313E+04 3.771124E-05 9.999445E-01 1.783633E-05 2.840076E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.758045E+04 5.608714E-05 9.999368E-01 7.149434E-06 2.925724E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.799035E+04 8.174261E-05 9.999155E-01 2.724289E-06 2.546870E-20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.845805E+04 1.246179E-04 9.998745E-01 9.073261E-07 1.560984E-21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.908468E+04 2.051602E-04 9.997946E-01 2.244132E-07 4.329377E-23 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.999980E+04 2.829973E-04 9.997169E-01 5.403865E-08 9.606868E-25 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.119348E+04 3.202432E-04 9.996797E-01 1.597177E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.252870E+04 3.313052E-04 9.996687E-01 6.635951E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.394330E+04 2.970939E-04 9.997029E-01 3.765530E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.544675E+04 2.768740E-04 9.997231E-01 2.304459E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.704458E+04 2.386953E-04 9.997613E-01 1.535783E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.874418E+04 1.737304E-04 9.998263E-01 1.265909E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.052015E+04 1.299447E-04 9.998701E-01 1.063831E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.224350E+04 1.149812E-04 9.998850E-01 8.121908E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.377303E+04 1.056780E-04 9.998943E-01 6.334751E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.473940E+04 8.440427E-05 9.999156E-01 6.149633E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
#
#TIME: 15.0
#NVEL: 41
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7
9.653898E+03 1.981565E-06 9.605927E-01 3.940528E-02 3.972689E-10 1.898129E-25 0.000000E+00 0.000000E+00 0.000000E+00
9.954100E+03 2.246422E-06 9.709350E-01 2.906274E-02 1.948095E-10 5.662214E-26 0.000000E+00 0.000000E+00 0.000000E+00
1.024563E+04 2.470376E-06 9.788028E-01 2.119469E-02 8.810417E-11 1.356687E-26 0.000000E+00 0.000000E+00 0.000000E+00
1.054150E+04 2.697693E-06 9.841687E-01 1.582856E-02 4.243463E-11 3.646957E-27 0.000000E+00 0.000000E+00 0.000000E+00
1.083998E+04 3.311322E-06 9.893744E-01 1.062226E-02 1.660295E-11 7.241823E-28 0.000000E+00 0.000000E+00 0.000000E+00
1.111913E+04 4.307298E-06 9.933435E-01 6.652203E-03 5.575058E-12 1.114339E-28 0.000000E+00 0.000000E+00 0.000000E+00
1.135580E+04 6.216561E-06 9.962542E-01 3.739549E-03 1.498062E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.153978E+04 9.934236E-06 9.980560E-01 1.934081E-03 3.466826E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.167715E+04 1.433702E-05 9.988434E-01 1.142262E-03 1.081725E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.178405E+04 1.801634E-05 9.992029E-01 7.790679E-04 4.506087E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.187585E+04 2.051384E-05 9.993739E-01 6.055987E-04 2.517727E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.196338E+04 2.004912E-05 9.994137E-01 5.662675E-04 2.100185E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.205538E+04 1.669369E-05 9.993571E-01 6.261947E-04 2.469267E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.217040E+04 1.408935E-05 9.993009E-01 6.849835E-04 2.851784E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.236090E+04 1.229146E-05 9.992805E-01 7.072047E-04 2.920334E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.267048E+04 1.040413E-05 9.992954E-01 6.942086E-04 2.554305E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.307535E+04 9.384586E-06 9.993910E-01 5.996521E-04 1.640446E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.353053E+04 8.787213E-06 9.995000E-01 4.911779E-04 9.300672E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.401275E+04 8.263887E-06 9.995929E-01 3.988759E-04 5.128073E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.450883E+04 8.108820E-06 9.996897E-01 3.022396E-04 2.384178E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.500233E+04 8.684544E-06 9.997834E-01 2.079123E-04 8.989384E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.547530E+04 9.924878E-06 9.998575E-01 1.325526E-04 2.864774E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.592370E+04 1.106630E-05 9.999039E-01 8.506638E-05 9.056755E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.635565E+04 1.244999E-05 9.999328E-01 5.472749E-05 2.896071E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.677625E+04 1.574100E-05 9.999531E-01 3.113052E-05 7.171888E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.718313E+04 2.115147E-05 9.999623E-01 1.654238E-05 1.533441E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.758045E+04 2.921057E-05 9.999630E-01 7.814941E-06 2.381313E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.799035E+04 3.776668E-05 9.999583E-01 3.908902E-06 4.110281E-20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.845805E+04 5.071282E-05 9.999475E-01 1.756391E-06 5.384911E-21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.908468E+04 7.081667E-05 9.999285E-01 6.530214E-07 4.242728E-22 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.999980E+04 8.335343E-05 9.999164E-01 2.334822E-07 2.587923E-23 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.119348E+04 7.926314E-05 9.999206E-01 1.045113E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.252870E+04 7.510818E-05 9.999248E-01 5.308941E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.394330E+04 6.227695E-05 9.999377E-01 3.606670E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.544675E+04 5.645051E-05 9.999435E-01 2.354081E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.704458E+04 4.574150E-05 9.999542E-01 1.814149E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.874418E+04 3.090019E-05 9.999691E-01 1.775453E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.052015E+04 2.171816E-05 9.999783E-01 1.716250E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.224350E+04 1.858346E-05 9.999814E-01 1.418932E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.377303E+04 1.668386E-05 9.999833E-01 1.171691E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.473940E+04 1.290242E-05 9.999871E-01 1.216030E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
#
#TIME: 20.0
#NVEL: 45
#vel_mid[km/s] s0 s1 s2 s3 s4 s5 s6 s7
7.728350E+03 6.336985E-07 8.203537E-01 1.796456E-01 1.923469E-08 2.055964E-22 0.000000E+00 0.000000E+00 0.000000E+00
8.206558E+03 7.926133E-07 8.669693E-01 1.330299E-01 9.642100E-09 6.879018E-23 0.000000E+00 0.000000E+00 0.000000E+00
8.717733E+03 1.084491E-06 9.229157E-01 7.708324E-02 2.442850E-09 6.142393E-24 0.000000E+00 0.000000E+00 0.000000E+00
9.214737E+03 1.612401E-06 9.639856E-01 3.601280E-02 3.691773E-10 2.152081E-25 0.000000E+00 0.000000E+00 0.000000E+00
9.629110E+03 2.311972E-06 9.832323E-01 1.676543E-02 5.604670E-11 7.498468E-27 0.000000E+00 0.000000E+00 0.000000E+00
9.954100E+03 2.821138E-06 9.899673E-01 1.002992E-02 1.556713E-11 7.473506E-28 0.000000E+00 0.000000E+00 0.000000E+00
1.024563E+04 3.094659E-06 9.929220E-01 7.074931E-03 6.373041E-12 1.454860E-28 0.000000E+00 0.000000E+00 0.000000E+00
1.054150E+04 3.347746E-06 9.947540E-01 5.242611E-03 2.980183E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.083998E+04 4.053914E-06 9.964780E-01 3.517912E-03 1.152295E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.111913E+04 5.125075E-06 9.977044E-01 2.290474E-03 4.243004E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.135580E+04 7.287689E-06 9.986953E-01 1.297455E-03 1.148416E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.153978E+04 1.127303E-05 9.992823E-01 7.064031E-04 2.993145E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.167715E+04 1.654665E-05 9.995891E-01 3.943443E-04 7.958928E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.178405E+04 2.076154E-05 9.997123E-01 2.669555E-04 3.218354E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.187585E+04 2.364278E-05 9.997708E-01 2.055547E-04 1.733678E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.196338E+04 2.321656E-05 9.997878E-01 1.889522E-04 1.368685E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.205538E+04 1.982032E-05 9.997838E-01 1.964202E-04 1.358960E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.217040E+04 1.716512E-05 9.997809E-01 2.019028E-04 1.327717E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.236090E+04 1.592606E-05 9.998044E-01 1.796822E-04 9.169795E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.267048E+04 1.476856E-05 9.998432E-01 1.420521E-04 4.555225E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.307535E+04 1.473087E-05 9.998888E-01 9.647411E-05 1.562726E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.353053E+04 1.507386E-05 9.999212E-01 6.376617E-05 5.068869E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.401275E+04 1.570332E-05 9.999437E-01 4.061655E-05 1.498536E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.450883E+04 1.639998E-05 9.999572E-01 2.640436E-05 4.690427E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.500233E+04 1.893986E-05 9.999660E-01 1.509280E-05 1.100527E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.547530E+04 2.228086E-05 9.999688E-01 8.888502E-06 2.858655E-19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.592370E+04 2.568359E-05 9.999691E-01 5.212751E-06 7.145420E-20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.635565E+04 3.014805E-05 9.999668E-01 3.005942E-06 1.722243E-20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.677625E+04 3.960255E-05 9.999589E-01 1.540621E-06 3.251812E-21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.718313E+04 5.550880E-05 9.999438E-01 7.271710E-07 5.107637E-22 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.758045E+04 7.514426E-05 9.999245E-01 3.497663E-07 8.198961E-23 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.799035E+04 9.315256E-05 9.999067E-01 1.879981E-07 1.678559E-23 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.845805E+04 1.188963E-04 9.998810E-01 9.176861E-08 2.667895E-24 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.908468E+04 1.492998E-04 9.998507E-01 4.209722E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.999980E+04 1.495763E-04 9.998504E-01 2.163175E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.119348E+04 1.269169E-04 9.998731E-01 1.271020E-08 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.252870E+04 1.109349E-04 9.998891E-01 7.818966E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.394330E+04 8.884321E-05 9.999112E-01 5.769108E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.544675E+04 7.658154E-05 9.999234E-01 4.224028E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.704458E+04 5.959267E-05 9.999404E-01 3.586393E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.874418E+04 3.981266E-05 9.999602E-01 3.635627E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.052015E+04 2.767001E-05 9.999723E-01 3.639812E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.224350E+04 2.364397E-05 9.999764E-01 3.017302E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.377303E+04 2.106552E-05 9.999789E-01 2.533671E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
3.473940E+04 1.635802E-05 9.999836E-01 2.624002E-09 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
