#NTIMES:    67
#NSTAGES:     8
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    1.557489E+04   1.0000E-099   1.0000E+000   6.6995E-011   7.7012E-042   1.4763E-061   1.3147E-093   3.0745E-113   2.2026E-145
    1.601259E+04   1.0000E-099   1.0000E+000   2.3945E-011   2.9965E-043   6.5200E-062   6.3658E-095   1.6688E-113   1.3409E-146
    1.643563E+04   1.0000E-099   1.0000E+000   8.8609E-012   1.2448E-044   3.1107E-062   3.4465E-096   1.0243E-113   9.6336E-148
    1.684478E+04   1.0000E-099   1.0000E+000   3.2872E-012   5.2049E-046   1.5602E-062   1.9733E-097   6.9447E-114   7.7144E-149
    1.723803E+04   1.0000E-099   1.0000E+000   1.2302E-012   2.1538E-047   8.2326E-063   1.1671E-098   5.1689E-114   6.6563E-150
    1.761347E+04   1.0000E-099   1.0000E+000   4.7674E-013   9.2550E-049   4.5956E-063   7.3274E-100   4.1606E-114   6.2202E-151
    1.799025E+04   1.0000E-099   1.0000E+000   1.8306E-013   8.8895E-050   2.5626E-063   1.0390E-100   3.3750E-114   1.3249E-151
    1.839373E+04   1.0000E-099   1.0000E+000   6.6341E-014   8.4183E-050   1.3433E-063   1.4493E-100   2.5657E-114   2.7666E-151
    1.886098E+04   1.0000E-099   1.0000E+000   2.0759E-014   1.2057E-049   6.0535E-064   3.0516E-100   1.6708E-114   8.6757E-151
    1.944285E+04   1.0000E-099   1.0000E+000   6.0240E-015   1.7457E-049   2.5342E-064   6.5092E-100   1.0088E-114   2.7543E-150
    2.044515E+04   1.0000E-099   1.0000E+000   1.7105E-014   3.5209E-049   1.0786E-063   2.1286E-099   6.5175E-114   1.5197E-149
    2.170270E+04   1.0000E-099   1.0000E+000   1.8548E-014   4.9234E-046   1.1489E-063   3.3018E-096   6.8924E-114   2.7801E-146
    2.302990E+04   1.0000E-099   1.0000E+000   2.1085E-014   3.8261E-044   9.4188E-064   1.7279E-094   3.7601E-114   9.6796E-145
    2.443826E+04   1.0000E-099   1.0000E+000   9.7216E-014   4.8283E-043   2.7094E-063   1.2882E-093   6.2669E-114   4.2885E-144
    2.593275E+04   1.0000E-099   1.0000E+000   4.6978E-013   4.5437E-042   8.2770E-063   7.6045E-093   1.1991E-113   1.5949E-143
    2.751863E+04   1.0000E-099   1.0000E+000   2.6499E-012   9.9853E-041   2.7554E-062   9.8380E-092   2.3523E-113   1.2156E-142
    2.920149E+04   1.0000E-099   1.0000E+000   1.8829E-011   6.1109E-039   1.1011E-061   3.3662E-090   5.2453E-113   2.3245E-141
    3.099027E+04   1.0000E-099   1.0000E+000   1.2058E-010   3.4880E-037   4.6085E-061   1.2496E-088   1.4304E-112   5.6006E-140
    3.277688E+04   1.0000E-099   1.0000E+000   5.1477E-010   7.6715E-036   1.5487E-060   2.1567E-087   3.7704E-112   7.5766E-139
    3.426658E+04   1.0000E-099   1.0000E+000   1.9288E-009   1.4613E-034   4.8120E-060   3.3928E-086   9.6742E-112   9.8271E-138
    3.557209E+04   1.0000E-099   1.0000E+000   9.0357E-009   5.5267E-033   1.8550E-059   1.0475E-084   3.0464E-111   2.4674E-136
    3.677410E+04   1.0000E-099   1.0000E+000   3.8832E-008   2.3321E-031   6.7929E-059   3.7331E-083   9.4339E-111   7.3894E-135
    3.793036E+04   1.0000E-099   1.0000E+000   1.1759E-007   5.8644E-030   1.8448E-058   8.3736E-082   2.2877E-110   1.4713E-133
    3.907608E+04   1.0000E-099   1.0000E+000   2.5430E-007   7.0386E-029   3.7113E-058   9.3595E-081   4.2793E-110   1.5261E-132
    4.021978E+04   1.0000E-099   1.0000E+000   4.4883E-007   4.7457E-028   6.2465E-058   6.0306E-080   6.8779E-110   9.3691E-132
    4.136925E+04   1.0000E-099   1.0000E+000   7.2863E-007   2.0371E-027   9.8316E-058   2.5143E-079   1.0550E-109   3.7833E-131
    4.252802E+04   1.0000E-099   1.0000E+000   1.1240E-006   5.9054E-027   1.4916E-057   7.1694E-079   1.5700E-109   1.0574E-130
    4.370499E+04   1.0000E-099   1.0000E+000   1.5808E-006   1.2529E-026   2.0928E-057   1.5117E-078   2.2017E-109   2.2066E-130
    4.490229E+04   1.0000E-099   1.0000E+000   2.0407E-006   2.0876E-026   2.7361E-057   2.5264E-078   2.9061E-109   3.6799E-130
    4.612538E+04   1.0000E-099   1.0000E+000   2.4309E-006   3.0147E-026   3.3628E-057   3.6901E-078   3.6498E-109   5.4531E-130
    4.737523E+04   1.0000E-099   1.0000E+000   2.7297E-006   3.8412E-026   3.9782E-057   4.7846E-078   4.4669E-109   7.3014E-130
    4.865340E+04   1.0000E-099   1.0000E+000   2.9407E-006   4.5820E-026   4.5964E-057   5.8554E-078   5.4196E-109   9.4863E-130
    4.995931E+04   1.0000E-099   1.0000E+000   3.0800E-006   5.2062E-026   5.2077E-057   6.9009E-078   6.5817E-109   1.2105E-129
    5.129261E+04   1.0000E-099   1.0000E+000   3.1629E-006   5.7172E-026   5.7764E-057   7.9735E-078   8.0299E-109   1.5145E-129
    5.265252E+04   1.0000E-099   1.0000E+000   3.1962E-006   6.0916E-026   6.2538E-057   9.0712E-078   9.7834E-109   1.8362E-129
    5.403675E+04   1.0000E-099   1.0000E+000   3.1738E-006   6.2705E-026   6.5882E-057   1.0081E-077   1.1720E-108   2.1392E-129
    5.544510E+04   1.0000E-099   1.0000E+000   3.0922E-006   6.2156E-026   6.7555E-057   1.0855E-077   1.3643E-108   2.4024E-129
    5.687235E+04   1.0000E-099   1.0000E+000   2.9525E-006   5.9277E-026   6.7591E-057   1.1288E-077   1.5393E-108   2.6270E-129
    5.831795E+04   1.0000E-099   1.0000E+000   2.7612E-006   5.4498E-026   6.6293E-057   1.1376E-077   1.6961E-108   2.8378E-129
    5.977136E+04   1.0000E-099   1.0000E+000   2.5449E-006   4.8806E-026   6.4502E-057   1.1260E-077   1.8584E-108   3.0907E-129
    6.122818E+04   1.0000E-099   1.0000E+000   2.3292E-006   4.3022E-026   6.3102E-057   1.1111E-077   2.0674E-108   3.4534E-129
    6.267131E+04   1.0000E-099   1.0000E+000   2.1280E-006   3.7578E-026   6.2640E-057   1.1028E-077   2.3663E-108   3.9850E-129
    6.408861E+04   1.0000E-099   1.0000E+000   1.9609E-006   3.2880E-026   6.3847E-057   1.1133E-077   2.8212E-108   4.7754E-129
    6.545677E+04   1.0000E-099   1.0000E+000   1.8079E-006   2.8688E-026   6.6124E-057   1.1340E-077   3.4528E-108   5.8465E-129
    6.675345E+04   1.0000E-099   1.0000E+000   1.7020E-006   2.5434E-026   7.0617E-057   1.1803E-077   4.3727E-108   7.3393E-129
    6.795893E+04   1.0000E-099   1.0000E+000   1.5811E-006   2.2209E-026   7.4712E-057   1.2101E-077   5.4665E-108   9.0278E-129
    6.904278E+04   1.0000E-099   1.0000E+000   1.4459E-006   1.8342E-026   7.7392E-057   1.1637E-077   6.5855E-108   1.0242E-128
    6.953515E+04   1.0000E-099   1.0000E+000   1.2880E-006   1.4481E-026   7.3158E-057   9.8851E-078   6.7983E-108   9.5914E-129
    6.978265E+04   1.0000E-099   1.0000E+000   1.1444E-006   1.1350E-026   6.6964E-057   8.0456E-078   6.4316E-108   8.0869E-129
    6.990673E+04   1.0000E-099   1.0000E+000   1.0115E-006   8.7311E-027   6.0107E-057   6.3151E-078   5.8935E-108   6.4934E-129
    6.996885E+04   1.0000E-099   1.0000E+000   9.1018E-007   6.9443E-027   5.4519E-057   5.0767E-078   5.4041E-108   5.2831E-129
    6.999838E+04   1.0000E-099   1.0000E+000   8.3862E-007   5.8027E-027   5.0460E-057   4.2692E-078   5.0344E-108   4.4750E-129
    6.999994E+04   1.0000E-099   1.0000E+000   8.2984E-007   5.6776E-027   4.9953E-057   4.1795E-078   4.9867E-108   4.3838E-129
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    8.484663E+02   1.0000E-099   4.0430E-018   1.1141E-010   7.1071E-005   1.9872E-001   7.9900E-001   2.2128E-003   1.8032E-009
    8.529098E+02   1.0000E-099   4.0429E-018   1.1140E-010   7.1069E-005   1.9872E-001   7.9900E-001   2.2128E-003   1.8033E-009
    8.663805E+02   1.0000E-099   4.0032E-018   1.1044E-010   7.0596E-005   1.9801E-001   7.9969E-001   2.2276E-003   1.8282E-009
    8.939634E+02   1.0000E-099   3.7515E-018   1.0430E-010   6.7557E-005   1.9345E-001   8.0416E-001   2.3270E-003   2.0006E-009
    9.463138E+02   1.0000E-099   2.8487E-018   8.1832E-011   5.6042E-005   1.7507E-001   8.2208E-001   2.7926E-003   2.9199E-009
    1.004215E+03   1.0000E-099   1.6582E-018   5.0779E-011   3.8757E-005   1.4335E-001   8.5266E-001   3.9520E-003   6.0370E-009
    1.065627E+03   1.0000E-099   7.1942E-019   2.4292E-011   2.1862E-005   1.0446E-001   8.8893E-001   6.5959E-003   1.7884E-008
    1.130794E+03   1.0000E-099   2.2987E-019   8.8483E-012   9.9314E-006   6.6871E-002   9.2028E-001   1.2840E-002   7.5192E-008
    1.199946E+03   1.0000E-099   5.5753E-020   2.5130E-012   3.6881E-006   3.7705E-002   9.3405E-001   2.8237E-002   4.2481E-007
    1.273327E+03   1.0000E-099   1.1280E-020   5.9799E-013   1.1732E-006   1.9048E-002   9.1450E-001   6.6452E-002   2.9286E-006
    1.351196E+03   1.0000E-099   1.9441E-021   1.2036E-013   3.1860E-007   8.4599E-003   8.3315E-001   1.5837E-001   2.2821E-005
    1.433826E+03   1.0000E-099   2.5104E-022   1.8309E-014   6.6882E-008   3.0142E-003   6.4705E-001   3.4976E-001   1.8290E-004
    1.521510E+03   1.0000E-099   2.1448E-023   1.8883E-015   9.8158E-009   7.7645E-004   3.8023E-001   6.1774E-001   1.2495E-003
    1.614555E+03   1.0000E-099   1.3079E-024   1.4291E-016   1.0816E-009   1.5163E-004   1.6986E-001   8.2365E-001   6.3378E-003
    1.713291E+03   1.0000E-099   7.8219E-026   1.0618E-017   1.1573E-010   2.7814E-005   6.7628E-002   9.0819E-001   2.4159E-002
    1.818065E+03   1.0000E-099   5.5736E-027   9.2455E-019   1.4075E-011   5.4934E-006   2.6830E-002   9.0023E-001   7.2930E-002
    1.929247E+03   1.0000E-099   4.7655E-028   9.5051E-020   1.9609E-012   1.1793E-006   1.0723E-002   8.1235E-001   1.7693E-001
    2.047227E+03   1.0000E-099   4.7900E-029   1.1263E-020   3.0472E-013   2.6808E-007   4.2159E-003   6.5483E-001   3.4096E-001
    2.172422E+03   1.0000E-099   5.6424E-030   1.5357E-021   5.2789E-014   6.4644E-008   1.6358E-003   4.7360E-001   5.2476E-001
    2.305274E+03   1.0000E-099   8.6946E-031   2.6866E-022   1.1306E-014   1.8204E-008   6.8060E-004   3.2770E-001   6.7162E-001
    2.446250E+03   1.0000E-099   2.1096E-031   7.2189E-023   3.5450E-015   6.9854E-009   3.4628E-004   2.3974E-001   7.5991E-001
    2.595847E+03   1.0000E-099   9.8321E-032   3.6056E-023   1.9405E-015   4.2754E-009   2.4521E-004   2.0335E-001   7.9641E-001
    2.754592E+03   1.0000E-099   1.0886E-031   4.0968E-023   2.2279E-015   4.8921E-009   2.7311E-004   2.1528E-001   7.8444E-001
    2.923046E+03   1.0000E-099   3.2397E-031   1.2050E-022   6.0766E-015   1.1680E-008   5.1789E-004   2.9387E-001   7.0561E-001
    3.101800E+03   1.0000E-099   2.1536E-030   7.8931E-022   3.4895E-014   5.2627E-008   1.5283E-003   4.7302E-001   5.2545E-001
    3.291487E+03   1.0000E-099   2.6699E-029   9.3626E-021   3.3789E-013   3.5401E-007   5.5687E-003   7.2490E-001   2.6953E-001
    3.492773E+03   1.0000E-099   9.8219E-028   2.7834E-019   6.6985E-012   3.7930E-006   2.3769E-002   9.0244E-001   7.3784E-002
    3.706369E+03   1.0000E-099   1.9118E-025   3.5604E-017   4.3394E-010   9.1443E-005   1.4061E-001   8.5178E-001   7.5113E-003
    3.933027E+03   1.0000E-099   1.0986E-022   1.2226E-014   6.0998E-008   3.2472E-003   6.9022E-001   3.0642E-001   1.1083E-004
    4.173545E+03   1.0000E-099   4.7646E-020   3.2524E-012   5.8756E-006   5.5757E-002   9.3086E-001   1.3374E-002   6.9370E-008
    4.428773E+03   1.0000E-099   1.4453E-017   5.9327E-010   3.5478E-004   4.9661E-001   5.0287E-001   1.6256E-004   7.6379E-012
    4.699608E+03   1.0000E-099   8.3670E-016   1.9435E-008   3.9044E-003   9.2128E-001   7.4816E-002   8.2769E-007   6.1200E-016
    4.987006E+03   1.0000E-099   1.5271E-014   2.1645E-007   1.7495E-002   9.7203E-001   1.0471E-002   7.8487E-009   2.1401E-019
    5.291980E+03   1.0000E-099   1.1765E-013   1.1772E-006   4.9082E-002   9.4859E-001   2.3305E-003   2.4120E-010   5.7846E-022
    5.615604E+03   1.0000E-099   4.3822E-013   3.5351E-006   9.5222E-002   9.0396E-001   8.1327E-004   2.1651E-011   9.7515E-024
    5.959018E+03   1.0000E-099   1.1491E-012   7.9588E-006   1.5406E-001   8.4558E-001   3.4830E-004   3.1990E-012   3.8717E-025
    6.323434E+03   1.0000E-099   2.9649E-012   1.7658E-005   2.4334E-001   7.5650E-001   1.3807E-004   4.1627E-013   1.2713E-026
    6.710135E+03   1.0000E-099   8.8560E-012   4.3671E-005   3.9411E-001   6.0581E-001   4.0418E-005   3.0696E-014   1.7092E-028
    7.120484E+03   1.0000E-099   3.1727E-011   1.2063E-004   6.2022E-001   3.7966E-001   6.8605E-006   8.7290E-016   5.4247E-031
    7.555927E+03   1.0000E-099   1.3741E-010   3.6156E-004   8.5189E-001   1.4775E-001   4.5041E-007   5.0248E-018   1.6533E-034
    8.020258E+03   1.0000E-099   8.2954E-010   1.2877E-003   9.7190E-001   2.6810E-002   6.1017E-009   1.9251E-021   1.0955E-039
    8.469921E+03   1.0000E-099   7.9956E-009   6.1032E-003   9.9158E-001   2.3215E-003   1.6394E-011   4.2645E-026   1.7289E-046
    8.894827E+03   1.0000E-099   1.5843E-007   4.4887E-002   9.5502E-001   9.2215E-005   7.7076E-015   4.3451E-032   4.8133E-055
    9.281790E+03   1.0000E-099   4.7252E-006   3.8015E-001   6.1985E-001   1.0894E-006   3.5229E-019   9.1200E-040   1.1913E-065
    9.618949E+03   1.0000E-099   4.5632E-005   9.2121E-001   7.8740E-002   1.3108E-009   6.4016E-025   2.2696E-049   8.6695E-078
    9.931316E+03   1.0000E-099   2.4342E-004   9.9663E-001   3.1228E-003   2.9383E-013   1.0931E-031   1.2211E-060   1.4513E-084
    1.025737E+04   1.0000E-099   1.4297E-003   9.9849E-001   8.3021E-005   2.6931E-017   3.8729E-039   5.2777E-070   5.6263E-092
    1.060887E+04   1.0000E-099   1.0417E-002   9.8958E-001   1.4405E-006   8.5371E-022   1.9837E-047   1.8413E-074   3.2745E-100
    1.095166E+04   1.0000E-099   9.5784E-002   9.0422E-001   1.4580E-008   8.4108E-027   1.3983E-056   1.9779E-079   2.5441E-109
    1.124328E+04   1.0000E-099   5.6020E-001   4.3980E-001   5.7447E-011   2.0064E-032   9.5399E-064   5.2113E-085   1.9151E-116
    1.147526E+04   1.0000E-099   9.6182E-001   3.8177E-002   1.7515E-014   1.0848E-039   3.4084E-067   3.2107E-092   7.7835E-120
    1.165590E+04   1.0000E-099   9.9806E-001   1.9375E-003   2.4310E-018   1.6042E-047   6.7198E-071   6.5417E-100   2.1374E-123
    1.181410E+04   1.0000E-099   9.9979E-001   2.1026E-004   2.4336E-021   9.3185E-054   1.1151E-073   6.1404E-106   5.8164E-126
    1.197020E+04   1.0000E-099   9.9996E-001   3.7421E-005   1.0973E-023   3.0528E-056   6.8360E-076   2.6814E-108   4.8017E-128
    1.214718E+04   1.0000E-099   9.9999E-001   9.8249E-006   1.3234E-025   9.0504E-057   9.4352E-078   8.9419E-109   7.5217E-130
    1.238406E+04   1.0000E-099   1.0000E+000   2.9951E-006   2.3494E-027   2.9623E-057   1.8110E-079   3.1158E-109   1.5467E-131
    1.272991E+04   1.0000E-099   1.0000E+000   6.9230E-007   2.1975E-029   7.3202E-058   1.8168E-081   8.1267E-110   1.6397E-133
    1.315742E+04   1.0000E-099   1.0000E+000   1.4346E-007   1.5357E-031   1.6315E-058   1.3649E-083   1.9150E-110   1.2964E-135
    1.362187E+04   1.0000E-099   1.0000E+000   2.9929E-008   1.0721E-033   3.7134E-059   1.0361E-085   4.6610E-111   1.0436E-137
    1.410865E+04   1.0000E-099   1.0000E+000   6.6403E-009   8.9039E-036   9.1667E-060   9.5305E-088   1.2537E-111   1.0367E-139
    1.460697E+04   1.0000E-099   1.0000E+000   1.7674E-009   1.3458E-037   2.7835E-060   1.6362E-089   4.2625E-112   1.9793E-141
    1.510098E+04   1.0000E-099   1.0000E+000   5.2653E-010   3.1188E-039   9.7141E-061   4.4333E-091   1.7168E-112   6.1942E-143
    1.556876E+04   1.0000E-099   1.0000E+000   1.6666E-010   8.8723E-041   3.6903E-061   1.5175E-092   7.7472E-113   2.5491E-144
    1.600838E+04   1.0000E-099   1.0000E+000   5.6534E-011   2.9768E-042   1.5465E-061   6.3357E-094   3.9879E-113   1.3379E-145
    1.643166E+04   1.0000E-099   1.0000E+000   1.9774E-011   1.0562E-043   6.9662E-062   2.9271E-095   2.3077E-113   8.1937E-147
    1.684185E+04   1.0000E-099   1.0000E+000   6.8824E-012   3.6980E-045   3.2768E-062   1.4031E-096   1.4660E-113   5.4922E-148
    1.723657E+04   1.0000E-099   1.0000E+000   2.4137E-012   1.2842E-046   1.6210E-062   6.9684E-098   1.0231E-113   3.9820E-149
    1.761476E+04   1.0000E-099   1.0000E+000   8.8162E-013   4.5974E-048   8.5479E-063   3.6533E-099   7.7946E-114   3.1143E-150
    1.799158E+04   1.0000E-099   1.0000E+000   3.2581E-013   2.0901E-049   4.5881E-063   2.4499E-100   6.0862E-114   3.1325E-151
    1.839781E+04   1.0000E-099   1.0000E+000   1.1389E-013   8.8035E-050   2.3263E-063   1.5247E-100   4.4877E-114   2.9293E-151
    1.886350E+04   1.0000E-099   1.0000E+000   3.5002E-014   1.2163E-049   1.0307E-063   3.0962E-100   2.8761E-114   8.8567E-151
    1.945952E+04   1.0000E-099   1.0000E+000   9.3541E-015   1.7751E-049   3.9980E-064   6.7170E-100   1.6251E-114   2.8861E-150
    2.042608E+04   1.0000E-099   1.0000E+000   2.3048E-014   3.0218E-049   1.4831E-063   1.8158E-099   9.1689E-114   1.2603E-149
    2.167074E+04   1.0000E-099   1.0000E+000   2.6503E-014   2.3986E-046   1.6836E-063   1.6450E-096   1.0555E-113   1.4056E-146
    2.299598E+04   1.0000E-099   1.0000E+000   2.3630E-014   2.1708E-044   1.0522E-063   1.0157E-094   4.3876E-114   5.9037E-145
    2.440227E+04   1.0000E-099   1.0000E+000   7.7992E-014   2.8548E-043   2.2510E-063   7.8589E-094   5.4444E-114   2.6964E-144
    2.589455E+04   1.0000E-099   1.0000E+000   3.6452E-013   2.7040E-042   6.6326E-063   4.6374E-093   9.8985E-114   9.9671E-144
    2.747810E+04   1.0000E-099   1.0000E+000   2.0617E-012   5.9983E-041   2.2136E-062   6.0482E-092   1.9383E-113   7.6584E-143
    2.915849E+04   1.0000E-099   1.0000E+000   1.4744E-011   3.7977E-039   8.9185E-062   2.1352E-090   4.3608E-113   1.5076E-141
    3.094690E+04   1.0000E-099   1.0000E+000   9.6589E-011   2.3201E-037   3.8168E-061   8.4354E-089   1.2083E-112   3.8454E-140
    3.269073E+04   1.0000E-099   1.0000E+000   4.0711E-010   4.9568E-036   1.2713E-060   1.4172E-087   3.1659E-112   5.0749E-139
    3.420753E+04   1.0000E-099   1.0000E+000   1.5800E-009   1.0037E-034   4.0748E-060   2.3608E-086   8.3492E-112   6.9430E-138
    3.552917E+04   1.0000E-099   1.0000E+000   7.6830E-009   4.0489E-033   1.6234E-059   7.7510E-085   2.7089E-111   1.8485E-136
    3.673194E+04   1.0000E-099   1.0000E+000   3.4128E-008   1.7980E-031   6.1182E-059   2.9017E-083   8.6132E-111   5.8036E-135
    3.789213E+04   1.0000E-099   1.0000E+000   1.0732E-007   4.8459E-030   1.7168E-058   6.9590E-082   2.1511E-110   1.2323E-133
    3.903899E+04   1.0000E-099   1.0000E+000   2.3842E-007   6.1276E-029   3.5339E-058   8.1808E-081   4.1101E-110   1.3415E-132
    4.018653E+04   1.0000E-099   1.0000E+000   4.2886E-007   4.3117E-028   6.0391E-058   5.4954E-080   6.6935E-110   8.5735E-132
    4.133736E+04   1.0000E-099   1.0000E+000   7.0436E-007   1.9042E-027   9.5871E-058   2.3570E-079   1.0328E-109   3.5585E-131
    4.249830E+04   1.0000E-099   1.0000E+000   1.0959E-006   5.6425E-027   1.4622E-057   6.8745E-079   1.5476E-109   1.0166E-130
    4.367642E+04   1.0000E-099   1.0000E+000   1.5535E-006   1.2156E-026   2.0636E-057   1.4738E-078   2.1819E-109   2.1553E-130
    4.487492E+04   1.0000E-099   1.0000E+000   2.0166E-006   2.0471E-026   2.7080E-057   2.4952E-078   2.8945E-109   3.6385E-130
    4.609912E+04   1.0000E-099   1.0000E+000   2.4119E-006   2.9725E-026   3.3372E-057   3.6714E-078   3.6507E-109   5.4213E-130
    4.734991E+04   1.0000E-099   1.0000E+000   2.7157E-006   3.8069E-026   3.9551E-057   4.7953E-078   4.4827E-109   7.2982E-130
    4.862936E+04   1.0000E-099   1.0000E+000   2.9310E-006   4.5543E-026   4.5764E-057   5.8942E-078   5.4516E-109   9.5026E-130
    4.993619E+04   1.0000E-099   1.0000E+000   3.0734E-006   5.1846E-026   5.1916E-057   6.9650E-078   6.6282E-109   1.2139E-129
    5.127086E+04   1.0000E-099   1.0000E+000   3.1587E-006   5.7014E-026   5.7655E-057   8.0583E-078   8.0888E-109   1.5201E-129
    5.263171E+04   1.0000E-099   1.0000E+000   3.1938E-006   6.0811E-026   6.2484E-057   9.1715E-078   9.8520E-109   1.8446E-129
    5.401748E+04   1.0000E-099   1.0000E+000   3.1730E-006   6.2652E-026   6.5884E-057   1.0192E-077   1.1799E-108   2.1507E-129
    5.542678E+04   1.0000E-099   1.0000E+000   3.0926E-006   6.2148E-026   6.7600E-057   1.0972E-077   1.3730E-108   2.4162E-129
    5.685552E+04   1.0000E-099   1.0000E+000   2.9538E-006   5.9303E-026   6.7666E-057   1.1404E-077   1.5488E-108   2.6421E-129
    5.830243E+04   1.0000E-099   1.0000E+000   2.7630E-006   5.4542E-026   6.6381E-057   1.1484E-077   1.7057E-108   2.8529E-129
    5.975702E+04   1.0000E-099   1.0000E+000   2.5468E-006   4.8855E-026   6.4589E-057   1.1356E-077   1.8675E-108   3.1044E-129
    6.121611E+04   1.0000E-099   1.0000E+000   2.3307E-006   4.3065E-026   6.3176E-057   1.1193E-077   2.0758E-108   3.4655E-129
    6.266032E+04   1.0000E-099   1.0000E+000   2.1293E-006   3.7614E-026   6.2698E-057   1.1096E-077   2.3736E-108   3.9949E-129
    6.407999E+04   1.0000E-099   1.0000E+000   1.9618E-006   3.2906E-026   6.3891E-057   1.1189E-077   2.8278E-108   4.7840E-129
    6.545013E+04   1.0000E-099   1.0000E+000   1.8085E-006   2.8705E-026   6.6157E-057   1.1386E-077   3.4589E-108   5.8539E-129
    6.674879E+04   1.0000E-099   1.0000E+000   1.7024E-006   2.5445E-026   7.0646E-057   1.1842E-077   4.3790E-108   7.3468E-129
    6.795594E+04   1.0000E-099   1.0000E+000   1.5814E-006   2.2218E-026   7.4744E-057   1.2136E-077   5.4739E-108   9.0370E-129
    6.904141E+04   1.0000E-099   1.0000E+000   1.4463E-006   1.8351E-026   7.7435E-057   1.1668E-077   6.5947E-108   1.0254E-128
    6.953448E+04   1.0000E-099   1.0000E+000   1.2883E-006   1.4489E-026   7.3203E-057   9.9104E-078   6.8083E-108   9.6044E-129
    6.978234E+04   1.0000E-099   1.0000E+000   1.1447E-006   1.1356E-026   6.7006E-057   8.0659E-078   6.4414E-108   8.0984E-129
    6.990660E+04   1.0000E-099   1.0000E+000   1.0117E-006   8.7347E-027   6.0143E-057   6.3301E-078   5.9022E-108   6.5021E-129
    6.996881E+04   1.0000E-099   1.0000E+000   9.1027E-007   6.9458E-027   5.4547E-057   5.0877E-078   5.4117E-108   5.2892E-129
    6.999838E+04   1.0000E-099   1.0000E+000   8.3861E-007   5.8026E-027   5.0480E-057   4.2775E-078   5.0409E-108   4.4792E-129
    6.999994E+04   1.0000E-099   1.0000E+000   8.2983E-007   5.6775E-027   4.9973E-057   4.1876E-078   4.9931E-108   4.3879E-129
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5           ni6           ni7
    8.484663E+02   1.0000E-099   1.4657E-017   4.0251E-010   2.0812E-004   3.5615E-001   6.4307E-001   5.6679E-004   1.0716E-010
    8.538104E+02   1.0000E-099   1.4657E-017   4.0251E-010   2.0812E-004   3.5615E-001   6.4308E-001   5.6680E-004   1.0716E-010
    8.700455E+02   1.0000E-099   1.4437E-017   3.9721E-010   2.0606E-004   3.5447E-001   6.4475E-001   5.7379E-004   1.0977E-010
    9.034476E+02   1.0000E-099   1.3065E-017   3.6397E-010   1.9296E-004   3.4353E-001   6.5565E-001   6.2179E-004   1.2857E-010
    9.596254E+02   1.0000E-099   9.1013E-018   2.6514E-010   1.5194E-004   3.0581E-001   6.9321E-001   8.2494E-004   2.2513E-010
    1.017895E+03   1.0000E-099   4.8155E-018   1.5161E-010   9.9352E-005   2.4688E-001   7.5170E-001   1.3199E-003   5.7931E-010
    1.079727E+03   1.0000E-099   1.8627E-018   6.5695E-011   5.2287E-005   1.7617E-001   8.2125E-001   2.5269E-003   2.1998E-009
    1.145315E+03   1.0000E-099   5.2493E-019   2.1456E-011   2.1956E-005   1.0954E-001   8.8482E-001   5.6112E-003   1.1808E-008
    1.214887E+03   1.0000E-099   1.1438E-019   5.5478E-012   7.6116E-006   6.0115E-002   9.2613E-001   1.3746E-002   8.1710E-008
    1.288685E+03   1.0000E-099   2.1901E-020   1.2578E-012   2.3410E-006   3.0161E-002   9.3476E-001   3.5076E-002   6.5031E-007
    1.366965E+03   1.0000E-099   3.7731E-021   2.5461E-013   6.4555E-007   1.3823E-002   8.9600E-001   9.0172E-002   5.6339E-006
    1.450001E+03   1.0000E-099   5.3489E-022   4.2651E-014   1.4959E-007   5.4616E-003   7.7306E-001   2.2143E-001   5.0219E-005
    1.538081E+03   1.0000E-099   5.5295E-023   5.3025E-015   2.6317E-008   1.6809E-003   5.3868E-001   4.5924E-001   3.9831E-004
    1.631512E+03   1.0000E-099   3.9982E-024   4.7314E-016   3.3984E-009   3.8449E-004   2.8145E-001   7.1580E-001   2.3640E-003
    1.730617E+03   1.0000E-099   2.5942E-025   3.8035E-017   3.9247E-010   7.6482E-005   1.2219E-001   8.6772E-001   1.0018E-002
    1.835743E+03   1.0000E-099   1.8963E-026   3.4129E-018   4.9374E-011   1.5777E-005   5.1105E-002   9.1628E-001   3.2601E-002
    1.947255E+03   1.0000E-099   1.7473E-027   3.7910E-019   7.4290E-012   3.6691E-006   2.2116E-002   8.9285E-001   8.5026E-002
