#NTIMES: 4
#NVEL: 524
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] ne_t0[/cm^3] ne_t1[/cm^3] … ne_tn[/cm^3]
1.444238E+04 6.685508E+09 9.553642E+08 2.855707E+08 1.153525E+08
1.449402E+04 6.495807E+09 9.213131E+08 2.752264E+08 1.111161E+08
1.454567E+04 6.358069E+09 8.979636E+08 2.681430E+08 1.081965E+08
1.459732E+04 6.241203E+09 8.789127E+08 2.623694E+08 1.058059E+08
1.464896E+04 6.124338E+09 8.598619E+08 2.565959E+08 1.034153E+08
1.470061E+04 6.007473E+09 8.408111E+08 2.508224E+08 1.010247E+08
1.475226E+04 5.890608E+09 8.217603E+08 2.450488E+08 9.863405E+07
1.480390E+04 5.773743E+09 8.027095E+08 2.392753E+08 9.624344E+07
1.485555E+04 5.656878E+09 7.836587E+08 2.335018E+08 9.385284E+07
1.490720E+04 5.540013E+09 7.646079E+08 2.277282E+08 9.146223E+07
1.495884E+04 5.423148E+09 7.455571E+08 2.219547E+08 8.907162E+07
1.501049E+04 5.312309E+09 7.276185E+08 2.165226E+08 8.682208E+07
1.506213E+04 5.233573E+09 7.156047E+08 2.129093E+08 8.532398E+07
1.511378E+04 5.154836E+09 7.035910E+08 2.092960E+08 8.382588E+07
1.516543E+04 5.076100E+09 6.915773E+08 2.056827E+08 8.232778E+07
1.521707E+04 4.997364E+09 6.795636E+08 2.020694E+08 8.082967E+07
1.526872E+04 4.918628E+09 6.675498E+08 1.984561E+08 7.933157E+07
1.532037E+04 4.839892E+09 6.555361E+08 1.948428E+08 7.783347E+07
1.537201E+04 4.761155E+09 6.435224E+08 1.912295E+08 7.633537E+07
1.542366E+04 4.682419E+09 6.315087E+08 1.876162E+08 7.483727E+07
1.547531E+04 4.603682E+09 6.194949E+08 1.840028E+08 7.333916E+07
1.552695E+04 4.514037E+09 6.065792E+08 1.801524E+08 7.176212E+07
1.557860E+04 4.424392E+09 5.936635E+08 1.763021E+08 7.018508E+07
1.563024E+04 4.334747E+09 5.807478E+08 1.724517E+08 6.860803E+07
1.568189E+04 4.245102E+09 5.678321E+08 1.686013E+08 6.703099E+07
1.573354E+04 4.155457E+09 5.549164E+08 1.647509E+08 6.545395E+07
1.578518E+04 4.065812E+09 5.420007E+08 1.609005E+08 6.387690E+07
1.583683E+04 3.976167E+09 5.290850E+08 1.570502E+08 6.229986E+07
1.588848E+04 3.886522E+09 5.161694E+08 1.531998E+08 6.072282E+07
1.594012E+04 3.802775E+09 5.042082E+08 1.496403E+08 5.926522E+07
1.599177E+04 3.731678E+09 4.942945E+08 1.467047E+08 5.806380E+07
1.604342E+04 3.660581E+09 4.843809E+08 1.437691E+08 5.686238E+07
1.609506E+04 3.589484E+09 4.744672E+08 1.408336E+08 5.566097E+07
1.614671E+04 3.518386E+09 4.645535E+08 1.378980E+08 5.445955E+07
1.619835E+04 3.447289E+09 4.546398E+08 1.349624E+08 5.325814E+07
1.625000E+04 3.376192E+09 4.447261E+08 1.320268E+08 5.205672E+07
1.630165E+04 3.305095E+09 4.348124E+08 1.290913E+08 5.085530E+07
1.635329E+04 3.233998E+09 4.248987E+08 1.261557E+08 4.965389E+07
1.640494E+04 3.206659E+09 4.213121E+08 1.251163E+08 4.918460E+07
1.645659E+04 3.181412E+09 4.180279E+08 1.241675E+08 4.875032E+07
1.650823E+04 3.156165E+09 4.147437E+08 1.232187E+08 4.831603E+07
1.655988E+04 3.130919E+09 4.114596E+08 1.222700E+08 4.788175E+07
1.661153E+04 3.105672E+09 4.081754E+08 1.213212E+08 4.744747E+07
1.666317E+04 3.080425E+09 4.048913E+08 1.203725E+08 4.701318E+07
1.671482E+04 3.055178E+09 4.016071E+08 1.194237E+08 4.657890E+07
1.676646E+04 3.029932E+09 3.983230E+08 1.184749E+08 4.614461E+07
1.681811E+04 3.019944E+09 3.972998E+08 1.182346E+08 4.596121E+07
1.686976E+04 3.013522E+09 3.968051E+08 1.181599E+08 4.583645E+07
1.692140E+04 3.007101E+09 3.963104E+08 1.180851E+08 4.571169E+07
1.697305E+04 3.000680E+09 3.958157E+08 1.180104E+08 4.558693E+07
1.702470E+04 2.994259E+09 3.953210E+08 1.179357E+08 4.546217E+07
1.707634E+04 2.987838E+09 3.948263E+08 1.178609E+08 4.533741E+07
1.712799E+04 2.981417E+09 3.943316E+08 1.177862E+08 4.521265E+07
1.717964E+04 2.974996E+09 3.938370E+08 1.177115E+08 4.508788E+07
1.723128E+04 2.949922E+09 3.911079E+08 1.169912E+08 4.471711E+07
1.728293E+04 2.923496E+09 3.882169E+08 1.162241E+08 4.432851E+07
1.733457E+04 2.897070E+09 3.853259E+08 1.154570E+08 4.393991E+07
1.738622E+04 2.870644E+09 3.824349E+08 1.146899E+08 4.355130E+07
1.743787E+04 2.844218E+09 3.795440E+08 1.139228E+08 4.316270E+07
1.748951E+04 2.817792E+09 3.766530E+08 1.131558E+08 4.277410E+07
1.754116E+04 2.791366E+09 3.737620E+08 1.123887E+08 4.238550E+07
1.759281E+04 2.758981E+09 3.701309E+08 1.114116E+08 4.192725E+07
1.764445E+04 2.707651E+09 3.641462E+08 1.097668E+08 4.124753E+07
1.769610E+04 2.656321E+09 3.581615E+08 1.081219E+08 4.056781E+07
1.774775E+04 2.604991E+09 3.521768E+08 1.064771E+08 3.988809E+07
1.779939E+04 2.553661E+09 3.461921E+08 1.048323E+08 3.920837E+07
1.785104E+04 2.502331E+09 3.402075E+08 1.031875E+08 3.852865E+07
1.790268E+04 2.451001E+09 3.342228E+08 1.015426E+08 3.784893E+07
1.795433E+04 2.399670E+09 3.282381E+08 9.989781E+07 3.716921E+07
1.800598E+04 2.348982E+09 3.223943E+08 9.830434E+07 3.650945E+07
1.805762E+04 2.299774E+09 3.168750E+08 9.682927E+07 3.589568E+07
1.810927E+04 2.250566E+09 3.113558E+08 9.535419E+07 3.528191E+07
1.816092E+04 2.201358E+09 3.058366E+08 9.387912E+07 3.466814E+07
1.821256E+04 2.152150E+09 3.003174E+08 9.240405E+07 3.405438E+07
1.826421E+04 2.102942E+09 2.947982E+08 9.092897E+07 3.344061E+07
1.831586E+04 2.053734E+09 2.892789E+08 8.945390E+07 3.282684E+07
1.836750E+04 2.004527E+09 2.837597E+08 8.797882E+07 3.221307E+07
1.841915E+04 1.955319E+09 2.782405E+08 8.650375E+07 3.159930E+07
1.847079E+04 1.906882E+09 2.727256E+08 8.502777E+07 3.099671E+07
1.852244E+04 1.860800E+09 2.672239E+08 8.354901E+07 3.042824E+07
1.857409E+04 1.814719E+09 2.617223E+08 8.207025E+07 2.985978E+07
1.862573E+04 1.768637E+09 2.562206E+08 8.059149E+07 2.929131E+07
1.867738E+04 1.722556E+09 2.507189E+08 7.911274E+07 2.872284E+07
1.872903E+04 1.676474E+09 2.452172E+08 7.763398E+07 2.815437E+07
1.878067E+04 1.630393E+09 2.397155E+08 7.615522E+07 2.758591E+07
1.883232E+04 1.584311E+09 2.342139E+08 7.467647E+07 2.701744E+07
1.888397E+04 1.538229E+09 2.287122E+08 7.319771E+07 2.644897E+07
1.893561E+04 1.492148E+09 2.232105E+08 7.171895E+07 2.588051E+07
1.898726E+04 1.446066E+09 2.177088E+08 7.024019E+07 2.531204E+07
1.903890E+04 1.399985E+09 2.122071E+08 6.876144E+07 2.474357E+07
1.909055E+04 1.354805E+09 2.067064E+08 6.725812E+07 2.417154E+07
1.914220E+04 1.316646E+09 2.012129E+08 6.556354E+07 2.357170E+07
1.919384E+04 1.278486E+09 1.957194E+08 6.386896E+07 2.297187E+07
1.924549E+04 1.240327E+09 1.902259E+08 6.217438E+07 2.237204E+07
1.929714E+04 1.202168E+09 1.847324E+08 6.047979E+07 2.177220E+07
1.934878E+04 1.164009E+09 1.792389E+08 5.878521E+07 2.117237E+07
1.940043E+04 1.125850E+09 1.737454E+08 5.709063E+07 2.057254E+07
1.945208E+04 1.087691E+09 1.682519E+08 5.539605E+07 1.997270E+07
1.950372E+04 1.049532E+09 1.627584E+08 5.370146E+07 1.937287E+07
1.955537E+04 1.011373E+09 1.572649E+08 5.200688E+07 1.877304E+07
1.960701E+04 9.732143E+08 1.517714E+08 5.031230E+07 1.817321E+07
1.965866E+04 9.350553E+08 1.462779E+08 4.861772E+07 1.757337E+07
1.971031E+04 8.968962E+08 1.407844E+08 4.692313E+07 1.697354E+07
1.976195E+04 8.587372E+08 1.352909E+08 4.522855E+07 1.637371E+07
1.981360E+04 8.205782E+08 1.297974E+08 4.353397E+07 1.577387E+07
1.986525E+04 7.824192E+08 1.243039E+08 4.183938E+07 1.517404E+07
1.991689E+04 7.442602E+08 1.188104E+08 4.014480E+07 1.457421E+07
1.996854E+04 7.061011E+08 1.133169E+08 3.845022E+07 1.397437E+07
2.002019E+04 6.764514E+08 1.089329E+08 3.707327E+07 1.348562E+07
2.007183E+04 6.598507E+08 1.062503E+08 3.618341E+07 1.316722E+07
2.012348E+04 6.432500E+08 1.035677E+08 3.529354E+07 1.284882E+07
2.017512E+04 6.266493E+08 1.008852E+08 3.440368E+07 1.253041E+07
2.022677E+04 6.100485E+08 9.820257E+07 3.351382E+07 1.221201E+07
2.027842E+04 5.934478E+08 9.551997E+07 3.262395E+07 1.189360E+07
2.033006E+04 5.768471E+08 9.283738E+07 3.173409E+07 1.157520E+07
2.038171E+04 5.602464E+08 9.015479E+07 3.084423E+07 1.125679E+07
2.043336E+04 5.436457E+08 8.747220E+07 2.995437E+07 1.093839E+07
2.048500E+04 5.270450E+08 8.478961E+07 2.906450E+07 1.061998E+07
2.053665E+04 5.104443E+08 8.210702E+07 2.817464E+07 1.030158E+07
2.058830E+04 4.938435E+08 7.942443E+07 2.728478E+07 9.983173E+06
2.063994E+04 4.772428E+08 7.674184E+07 2.639491E+07 9.664768E+06
2.069159E+04 4.606421E+08 7.405925E+07 2.550505E+07 9.346364E+06
2.074323E+04 4.440414E+08 7.137665E+07 2.461519E+07 9.027959E+06
2.079488E+04 4.274407E+08 6.869406E+07 2.372533E+07 8.709554E+06
2.084653E+04 4.108400E+08 6.601147E+07 2.283546E+07 8.391150E+06
2.089817E+04 3.942393E+08 6.332888E+07 2.194560E+07 8.072745E+06
2.094982E+04 3.776385E+08 6.064629E+07 2.105574E+07 7.754340E+06
2.100147E+04 3.610378E+08 5.796370E+07 2.016588E+07 7.435936E+06
2.105311E+04 3.444371E+08 5.528111E+07 1.927601E+07 7.117531E+06
2.110476E+04 3.278364E+08 5.259852E+07 1.838615E+07 6.799126E+06
2.115641E+04 3.112357E+08 4.991593E+07 1.749629E+07 6.480722E+06
2.120805E+04 2.976832E+08 4.772395E+07 1.676508E+07 6.218306E+06
2.125970E+04 2.918826E+08 4.677962E+07 1.643732E+07 6.098275E+06
2.131134E+04 2.860820E+08 4.583529E+07 1.610957E+07 5.978244E+06
2.136299E+04 2.802814E+08 4.489096E+07 1.578182E+07 5.858212E+06
2.141464E+04 2.744808E+08 4.394663E+07 1.545407E+07 5.738181E+06
2.146628E+04 2.686802E+08 4.300229E+07 1.512631E+07 5.618149E+06
2.151793E+04 2.628795E+08 4.205796E+07 1.479856E+07 5.498118E+06
2.156958E+04 2.570789E+08 4.111363E+07 1.447081E+07 5.378087E+06
2.162122E+04 2.512783E+08 4.016930E+07 1.414306E+07 5.258055E+06
2.167287E+04 2.454777E+08 3.922497E+07 1.381530E+07 5.138024E+06
2.172452E+04 2.396771E+08 3.828064E+07 1.348755E+07 5.017992E+06
2.177616E+04 2.338765E+08 3.733631E+07 1.315980E+07 4.897961E+06
2.182781E+04 2.280759E+08 3.639198E+07 1.283205E+07 4.777930E+06
2.187945E+04 2.222753E+08 3.544765E+07 1.250430E+07 4.657898E+06
2.193110E+04 2.164746E+08 3.450332E+07 1.217654E+07 4.537867E+06
2.198275E+04 2.106740E+08 3.355899E+07 1.184879E+07 4.417835E+06
2.203439E+04 2.048734E+08 3.261466E+07 1.152104E+07 4.297804E+06
2.208604E+04 1.990728E+08 3.167033E+07 1.119329E+07 4.177772E+06
2.213769E+04 1.932722E+08 3.072600E+07 1.086553E+07 4.057741E+06
2.218933E+04 1.874716E+08 2.978167E+07 1.053778E+07 3.937710E+06
2.224098E+04 1.816710E+08 2.883734E+07 1.021003E+07 3.817678E+06
2.229263E+04 1.758703E+08 2.789301E+07 9.882276E+06 3.697647E+06
2.234427E+04 1.700697E+08 2.694868E+07 9.554524E+06 3.577615E+06
2.239592E+04 1.642691E+08 2.600435E+07 9.226772E+06 3.457584E+06
2.244756E+04 1.584685E+08 2.506002E+07 8.899019E+06 3.337553E+06
2.249921E+04 1.526679E+08 2.411569E+07 8.571267E+06 3.217521E+06
2.255086E+04 1.481712E+08 2.338869E+07 8.317931E+06 3.124317E+06
2.260250E+04 1.454099E+08 2.295092E+07 8.163636E+06 3.066818E+06
2.265415E+04 1.426486E+08 2.251316E+07 8.009340E+06 3.009318E+06
2.270580E+04 1.398872E+08 2.207540E+07 7.855044E+06 2.951819E+06
2.275744E+04 1.371259E+08 2.163764E+07 7.700748E+06 2.894320E+06
2.280909E+04 1.343646E+08 2.119987E+07 7.546453E+06 2.836820E+06
2.286074E+04 1.316033E+08 2.076211E+07 7.392157E+06 2.779321E+06
2.291238E+04 1.288420E+08 2.032435E+07 7.237861E+06 2.721821E+06
2.296403E+04 1.260807E+08 1.988659E+07 7.083566E+06 2.664322E+06
2.301567E+04 1.233194E+08 1.944882E+07 6.929270E+06 2.606822E+06
2.306732E+04 1.205580E+08 1.901106E+07 6.774974E+06 2.549323E+06
2.311897E+04 1.177967E+08 1.857330E+07 6.620679E+06 2.491823E+06
2.317061E+04 1.150354E+08 1.813554E+07 6.466383E+06 2.434324E+06
2.322226E+04 1.122741E+08 1.769777E+07 6.312087E+06 2.376824E+06
2.327391E+04 1.095128E+08 1.726001E+07 6.157792E+06 2.319325E+06
2.332555E+04 1.067515E+08 1.682225E+07 6.003496E+06 2.261826E+06
2.337720E+04 1.039901E+08 1.638449E+07 5.849200E+06 2.204326E+06
2.342885E+04 1.012288E+08 1.594672E+07 5.694905E+06 2.146827E+06
2.348049E+04 9.846751E+07 1.550896E+07 5.540609E+06 2.089327E+06
2.353214E+04 9.570619E+07 1.507120E+07 5.386313E+06 2.031828E+06
2.358378E+04 9.294488E+07 1.463343E+07 5.232017E+06 1.974328E+06
2.363543E+04 9.018356E+07 1.419567E+07 5.077722E+06 1.916829E+06
2.368708E+04 8.742224E+07 1.375791E+07 4.923426E+06 1.859329E+06
2.373872E+04 8.466093E+07 1.332015E+07 4.769130E+06 1.801830E+06
2.379037E+04 8.189961E+07 1.288238E+07 4.614835E+06 1.744330E+06
2.384202E+04 7.913830E+07 1.244462E+07 4.460539E+06 1.686831E+06
2.389366E+04 7.637698E+07 1.200686E+07 4.306243E+06 1.629331E+06
2.394531E+04 7.368038E+07 1.157936E+07 4.155535E+06 1.573162E+06
2.399696E+04 7.258254E+07 1.140528E+07 4.093440E+06 1.549848E+06
2.404860E+04 7.148470E+07 1.123120E+07 4.031345E+06 1.526534E+06
2.410025E+04 7.038686E+07 1.105712E+07 3.969250E+06 1.503220E+06
2.415189E+04 6.928902E+07 1.088304E+07 3.907155E+06 1.479906E+06
2.420354E+04 6.819118E+07 1.070897E+07 3.845060E+06 1.456593E+06
2.425519E+04 6.709334E+07 1.053489E+07 3.782965E+06 1.433279E+06
2.430683E+04 6.599550E+07 1.036081E+07 3.720870E+06 1.409965E+06
2.435848E+04 6.489766E+07 1.018673E+07 3.658775E+06 1.386651E+06
2.441013E+04 6.379982E+07 1.001265E+07 3.596680E+06 1.363337E+06
2.446177E+04 6.270198E+07 9.838575E+06 3.534585E+06 1.340023E+06
2.451342E+04 6.160414E+07 9.664497E+06 3.472491E+06 1.316709E+06
2.456507E+04 6.050630E+07 9.490419E+06 3.410396E+06 1.293395E+06
2.461671E+04 5.940846E+07 9.316341E+06 3.348301E+06 1.270082E+06
2.466836E+04 5.831062E+07 9.142263E+06 3.286206E+06 1.246768E+06
2.472000E+04 5.721278E+07 8.968185E+06 3.224111E+06 1.223454E+06
2.477165E+04 5.611494E+07 8.794107E+06 3.162016E+06 1.200140E+06
2.482330E+04 5.501710E+07 8.620028E+06 3.099921E+06 1.176826E+06
2.487494E+04 5.391926E+07 8.445950E+06 3.037826E+06 1.153512E+06
2.492659E+04 5.282142E+07 8.271872E+06 2.975731E+06 1.130198E+06
2.497824E+04 5.172358E+07 8.097794E+06 2.913636E+06 1.106884E+06
2.502988E+04 5.062574E+07 7.923716E+06 2.851541E+06 1.083571E+06
2.508153E+04 4.952790E+07 7.749638E+06 2.789446E+06 1.060257E+06
2.513318E+04 4.843006E+07 7.575560E+06 2.727351E+06 1.036943E+06
2.518482E+04 4.733222E+07 7.401482E+06 2.665256E+06 1.013629E+06
2.523647E+04 4.623438E+07 7.227404E+06 2.603162E+06 9.903151E+05
2.528811E+04 4.513654E+07 7.053326E+06 2.541067E+06 9.670012E+05
2.533976E+04 4.403870E+07 6.879248E+06 2.478972E+06 9.436874E+05
2.539141E+04 4.294086E+07 6.705170E+06 2.416877E+06 9.203735E+05
2.544305E+04 4.184302E+07 6.531092E+06 2.354782E+06 8.970596E+05
2.549470E+04 4.117192E+07 6.425664E+06 2.317125E+06 8.828649E+05
