#NTIMES: 257
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
3.750e+08 1.043776e-01 1e-99 4.263879e-01 1e-99 1e-99
4.250e+08 5.231231e-02 1e-99 1.714894e-01 1e-99 1e-99
4.750e+08 2.811337e-02 1e-99 1.695884e-02 1e-99 1e-99
5.250e+08 2.706262e-02 1e-99 1.944387e-02 1e-99 1e-99
5.750e+08 2.488739e-02 1e-99 1.994375e-02 1e-99 1e-99
6.250e+08 2.358308e-02 1e-99 1.772521e-02 1e-99 1e-99
6.750e+08 2.298558e-02 1e-99 1.564462e-02 1e-99 1e-99
7.250e+08 2.237365e-02 1e-99 1.512607e-02 1e-99 1e-99
7.750e+08 2.160978e-02 1e-99 1.557103e-02 1e-99 1e-99
8.250e+08 2.057352e-02 1e-99 1.636175e-02 1e-99 1e-99
8.750e+08 1.928729e-02 1e-99 1.716975e-02 1e-99 1e-99
9.250e+08 1.789131e-02 1e-99 1.783046e-02 1e-99 1e-99
9.750e+08 1.665898e-02 1e-99 1.839444e-02 1e-99 1e-99
1.025e+09 1.572424e-02 1e-99 1.891585e-02 1e-99 1e-99
1.075e+09 1.513676e-02 1e-99 1.942580e-02 1e-99 1e-99
1.125e+09 1.481899e-02 1e-99 2.004363e-02 1e-99 1e-99
1.175e+09 1.463992e-02 1e-99 2.088436e-02 1e-99 1e-99
1.225e+09 1.455186e-02 1e-99 2.231308e-02 1e-99 1e-99
1.275e+09 1.449792e-02 1e-99 2.417752e-02 1e-99 1e-99
1.325e+09 1.446424e-02 1e-99 2.641496e-02 1e-99 1e-99
1.375e+09 1.443554e-02 1e-99 2.863265e-02 1e-99 1e-99
1.425e+09 1.441402e-02 1e-99 3.099564e-02 1e-99 1e-99
1.475e+09 1.439347e-02 1e-99 3.324359e-02 1e-99 1e-99
1.525e+09 1.437558e-02 1e-99 3.587186e-02 1e-99 1e-99
1.575e+09 1.435842e-02 1e-99 3.899804e-02 1e-99 1e-99
1.625e+09 1.434289e-02 1e-99 4.298284e-02 1e-99 1e-99
1.675e+09 1.433015e-02 1e-99 4.806145e-02 1e-99 1e-99
1.725e+09 1.431700e-02 1e-99 5.403444e-02 1e-99 1e-99
1.775e+09 1.430234e-02 1e-99 6.101869e-02 1e-99 1e-99
1.825e+09 1.428882e-02 1e-99 6.943919e-02 1e-99 1e-99
1.875e+09 1.427342e-02 1e-99 7.931004e-02 1e-99 1e-99
1.925e+09 1.425584e-02 1e-99 9.090298e-02 1e-99 1e-99
1.975e+09 1.424429e-02 1e-99 1.049789e-01 1e-99 1e-99
2.025e+09 1.422166e-02 1e-99 1.209631e-01 1e-99 1e-99
2.075e+09 1.419827e-02 1e-99 1.398638e-01 1e-99 1e-99
2.125e+09 1.417202e-02 1e-99 1.620624e-01 1e-99 1e-99
2.175e+09 1.414769e-02 1e-99 1.883673e-01 1e-99 1e-99
2.225e+09 1.412017e-02 1e-99 2.192163e-01 1e-99 1e-99
2.275e+09 1.409025e-02 1e-99 2.554570e-01 1e-99 1e-99
2.325e+09 1.407086e-02 1e-99 2.987109e-01 1e-99 1e-99
2.375e+09 1.402999e-02 1e-99 3.483736e-01 1e-99 1e-99
2.425e+09 1.398826e-02 1e-99 4.067972e-01 1e-99 1e-99
2.475e+09 1.394995e-02 1e-99 4.757132e-01 1e-99 1e-99
2.525e+09 1.389960e-02 1e-99 5.559056e-01 1e-99 1e-99
2.575e+09 1.384898e-02 1e-99 6.499507e-01 1e-99 1e-99
2.625e+09 1.377287e-02 1e-99 7.583842e-01 1e-99 1e-99
2.675e+09 1.367199e-02 1e-99 8.833308e-01 1e-99 1e-99
2.725e+09 1.360501e-02 1e-99 1.032227e+00 1e-99 1e-99
2.775e+09 1.352973e-02 1e-99 1.205272e+00 1e-99 1e-99
2.825e+09 1.343651e-02 1e-99 1.404909e+00 1e-99 1e-99
2.875e+09 1.331014e-02 1e-99 1.632527e+00 1e-99 1e-99
2.925e+09 1.317801e-02 1e-99 1.896576e+00 1e-99 1e-99
2.975e+09 1.301172e-02 1e-99 2.199846e+00 1e-99 1e-99
3.025e+09 1.277515e-02 1e-99 2.546918e+00 1e-99 1e-99
3.075e+09 1.244842e-02 1e-99 2.949350e+00 1e-99 1e-99
3.125e+09 1.209381e-02 1e-99 3.426892e+00 1e-99 1e-99
3.175e+09 1.135993e-02 1e-99 3.945086e+00 1e-99 1e-99
3.225e+09 1.069014e-02 1e-99 4.542866e+00 1e-99 1e-99
3.275e+09 1.024500e-02 1e-99 5.230874e+00 1e-99 1e-99
3.325e+09 9.736360e-03 1e-99 5.930941e+00 1e-99 1e-99
3.375e+09 9.464356e-03 1e-99 6.719491e+00 1e-99 1e-99
3.425e+09 9.258655e-03 1e-99 7.557206e+00 1e-99 1e-99
3.475e+09 9.151784e-03 1e-99 8.519412e+00 1e-99 1e-99
3.525e+09 9.057176e-03 1e-99 9.524830e+00 1e-99 1e-99
3.575e+09 8.940795e-03 1e-99 1.035291e+01 1e-99 1e-99
3.625e+09 8.898265e-03 1e-99 1.135491e+01 1e-99 1e-99
3.675e+09 8.863164e-03 1e-99 1.227539e+01 1e-99 1e-99
3.725e+09 8.795162e-03 1e-99 1.254377e+01 1e-99 1e-99
3.775e+09 8.741504e-03 1e-99 1.270621e+01 1e-99 1e-99
3.825e+09 8.686389e-03 1e-99 1.267085e+01 1e-99 1e-99
3.875e+09 8.685681e-03 1e-99 1.312922e+01 1e-99 1e-99
3.925e+09 8.622516e-03 1e-99 1.269547e+01 1e-99 1e-99
3.975e+09 8.644506e-03 1e-99 1.312901e+01 1e-99 1e-99
4.025e+09 8.536031e-03 1e-99 1.206046e+01 1e-99 1e-99
#TIME: 20.108941
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 1.667946e-01 1e-99 4.529952e-01 1e-99 1e-99
7.500e+07 1.701697e-01 1e-99 5.069576e-01 1e-99 1e-99
1.250e+08 1.719079e-01 1e-99 5.771150e-01 1e-99 1e-99
1.750e+08 1.538699e-01 1e-99 5.985237e-01 1e-99 1e-99
2.250e+08 1.237679e-01 1e-99 5.200805e-01 1e-99 1e-99
2.750e+08 1.097258e-01 1e-99 4.694439e-01 1e-99 1e-99
3.250e+08 1.130018e-01 1e-99 4.877684e-01 1e-99 1e-99
3.750e+08 9.082458e-02 1e-99 4.213314e-01 1e-99 1e-99
4.250e+08 4.772486e-02 1e-99 1.454844e-01 1e-99 1e-99
4.750e+08 2.749802e-02 1e-99 1.833859e-02 1e-99 1e-99
5.250e+08 2.540281e-02 1e-99 1.965677e-02 1e-99 1e-99
5.750e+08 2.373804e-02 1e-99 1.773189e-02 1e-99 1e-99
6.250e+08 2.304071e-02 1e-99 1.529084e-02 1e-99 1e-99
6.750e+08 2.240066e-02 1e-99 1.457958e-02 1e-99 1e-99
7.250e+08 2.158919e-02 1e-99 1.493359e-02 1e-99 1e-99
7.750e+08 2.047671e-02 1e-99 1.563776e-02 1e-99 1e-99
8.250e+08 1.911558e-02 1e-99 1.633057e-02 1e-99 1e-99
8.750e+08 1.763305e-02 1e-99 1.682304e-02 1e-99 1e-99
9.250e+08 1.639686e-02 1e-99 1.722609e-02 1e-99 1e-99
9.750e+08 1.553933e-02 1e-99 1.765261e-02 1e-99 1e-99
1.025e+09 1.502930e-02 1e-99 1.811183e-02 1e-99 1e-99
1.075e+09 1.474667e-02 1e-99 1.861548e-02 1e-99 1e-99
1.125e+09 1.460727e-02 1e-99 1.949369e-02 1e-99 1e-99
1.175e+09 1.453131e-02 1e-99 2.083543e-02 1e-99 1e-99
1.225e+09 1.448656e-02 1e-99 2.261801e-02 1e-99 1e-99
1.275e+09 1.445530e-02 1e-99 2.464752e-02 1e-99 1e-99
1.325e+09 1.442997e-02 1e-99 2.670120e-02 1e-99 1e-99
1.375e+09 1.440859e-02 1e-99 2.874054e-02 1e-99 1e-99
1.425e+09 1.438894e-02 1e-99 3.082445e-02 1e-99 1e-99
1.475e+09 1.436995e-02 1e-99 3.318044e-02 1e-99 1e-99
1.525e+09 1.435234e-02 1e-99 3.617366e-02 1e-99 1e-99
1.575e+09 1.433569e-02 1e-99 3.990091e-02 1e-99 1e-99
1.625e+09 1.431999e-02 1e-99 4.446589e-02 1e-99 1e-99
1.675e+09 1.430630e-02 1e-99 5.004775e-02 1e-99 1e-99
1.725e+09 1.429370e-02 1e-99 5.673184e-02 1e-99 1e-99
1.775e+09 1.427908e-02 1e-99 6.454235e-02 1e-99 1e-99
1.825e+09 1.425914e-02 1e-99 7.356702e-02 1e-99 1e-99
1.875e+09 1.424118e-02 1e-99 8.438838e-02 1e-99 1e-99
1.925e+09 1.421639e-02 1e-99 9.693159e-02 1e-99 1e-99
1.975e+09 1.420039e-02 1e-99 1.121038e-01 1e-99 1e-99
2.025e+09 1.416985e-02 1e-99 1.294496e-01 1e-99 1e-99
2.075e+09 1.414358e-02 1e-99 1.501005e-01 1e-99 1e-99
2.125e+09 1.412679e-02 1e-99 1.748088e-01 1e-99 1e-99
2.175e+09 1.408558e-02 1e-99 2.029316e-01 1e-99 1e-99
2.225e+09 1.406162e-02 1e-99 2.368176e-01 1e-99 1e-99
2.275e+09 1.401243e-02 1e-99 2.756237e-01 1e-99 1e-99
2.325e+09 1.397167e-02 1e-99 3.217391e-01 1e-99 1e-99
2.375e+09 1.393124e-02 1e-99 3.760281e-01 1e-99 1e-99
2.425e+09 1.387315e-02 1e-99 4.389649e-01 1e-99 1e-99
2.475e+09 1.384083e-02 1e-99 5.143678e-01 1e-99 1e-99
2.525e+09 1.375245e-02 1e-99 5.994754e-01 1e-99 1e-99
2.575e+09 1.369733e-02 1e-99 7.013355e-01 1e-99 1e-99
2.625e+09 1.362219e-02 1e-99 8.190961e-01 1e-99 1e-99
2.675e+09 1.354070e-02 1e-99 9.560913e-01 1e-99 1e-99
2.725e+09 1.345462e-02 1e-99 1.115378e+00 1e-99 1e-99
2.775e+09 1.332695e-02 1e-99 1.295974e+00 1e-99 1e-99
2.825e+09 1.322830e-02 1e-99 1.509787e+00 1e-99 1e-99
2.875e+09 1.309078e-02 1e-99 1.753777e+00 1e-99 1e-99
2.925e+09 1.292655e-02 1e-99 2.036419e+00 1e-99 1e-99
2.975e+09 1.269927e-02 1e-99 2.362035e+00 1e-99 1e-99
3.025e+09 1.234230e-02 1e-99 2.734407e+00 1e-99 1e-99
3.075e+09 1.190817e-02 1e-99 3.171397e+00 1e-99 1e-99
3.125e+09 1.114640e-02 1e-99 3.652332e+00 1e-99 1e-99
3.175e+09 1.067117e-02 1e-99 4.233553e+00 1e-99 1e-99
3.225e+09 1.013619e-02 1e-99 4.863513e+00 1e-99 1e-99
3.275e+09 9.694159e-03 1e-99 5.537117e+00 1e-99 1e-99
3.325e+09 9.399834e-03 1e-99 6.262725e+00 1e-99 1e-99
3.375e+09 9.195122e-03 1e-99 7.031032e+00 1e-99 1e-99
3.425e+09 9.095716e-03 1e-99 7.920308e+00 1e-99 1e-99
3.475e+09 8.993010e-03 1e-99 8.796878e+00 1e-99 1e-99
3.525e+09 8.936840e-03 1e-99 9.768951e+00 1e-99 1e-99
3.575e+09 8.882974e-03 1e-99 1.066610e+01 1e-99 1e-99
3.625e+09 8.838809e-03 1e-99 1.146475e+01 1e-99 1e-99
3.675e+09 8.782835e-03 1e-99 1.190511e+01 1e-99 1e-99
3.725e+09 8.769383e-03 1e-99 1.264433e+01 1e-99 1e-99
3.775e+09 8.733222e-03 1e-99 1.290211e+01 1e-99 1e-99
3.825e+09 8.680790e-03 1e-99 1.277262e+01 1e-99 1e-99
3.875e+09 8.580226e-03 1e-99 1.206748e+01 1e-99 1e-99
3.925e+09 8.592427e-03 1e-99 1.236068e+01 1e-99 1e-99
3.975e+09 8.430398e-03 1e-99 1.115753e+01 1e-99 1e-99
4.025e+09 8.582732e-03 1e-99 1.235723e+01 1e-99 1e-99
#TIME: 21.108941
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 1.723249e-01 1e-99 5.196477e-01 1e-99 1e-99
7.500e+07 1.659561e-01 1e-99 5.557633e-01 1e-99 1e-99
1.250e+08 1.471907e-01 1e-99 5.671085e-01 1e-99 1e-99
1.750e+08 1.217148e-01 1e-99 5.230602e-01 1e-99 1e-99
2.250e+08 1.069651e-01 1e-99 4.801130e-01 1e-99 1e-99
2.750e+08 1.065695e-01 1e-99 4.915760e-01 1e-99 1e-99
3.250e+08 1.134291e-01 1e-99 5.353875e-01 1e-99 1e-99
3.750e+08 7.308689e-02 1e-99 3.740770e-01 1e-99 1e-99
4.250e+08 4.477859e-02 1e-99 1.281165e-01 1e-99 1e-99
4.750e+08 2.604046e-02 1e-99 1.916999e-02 1e-99 1e-99
5.250e+08 2.397818e-02 1e-99 1.783921e-02 1e-99 1e-99
5.750e+08 2.312115e-02 1e-99 1.506461e-02 1e-99 1e-99
6.250e+08 2.241328e-02 1e-99 1.403525e-02 1e-99 1e-99
6.750e+08 2.147671e-02 1e-99 1.428358e-02 1e-99 1e-99
7.250e+08 2.028654e-02 1e-99 1.490015e-02 1e-99 1e-99
7.750e+08 1.881629e-02 1e-99 1.544209e-02 1e-99 1e-99
8.250e+08 1.732977e-02 1e-99 1.579016e-02 1e-99 1e-99
8.750e+08 1.614916e-02 1e-99 1.607835e-02 1e-99 1e-99
9.250e+08 1.535998e-02 1e-99 1.640124e-02 1e-99 1e-99
9.750e+08 1.489692e-02 1e-99 1.669763e-02 1e-99 1e-99
1.025e+09 1.467840e-02 1e-99 1.719260e-02 1e-99 1e-99
1.075e+09 1.456225e-02 1e-99 1.796985e-02 1e-99 1e-99
1.125e+09 1.450765e-02 1e-99 1.931992e-02 1e-99 1e-99
1.175e+09 1.447197e-02 1e-99 2.099939e-02 1e-99 1e-99
1.225e+09 1.444495e-02 1e-99 2.281520e-02 1e-99 1e-99
1.275e+09 1.442231e-02 1e-99 2.462128e-02 1e-99 1e-99
1.325e+09 1.440236e-02 1e-99 2.648038e-02 1e-99 1e-99
1.375e+09 1.438108e-02 1e-99 2.832626e-02 1e-99 1e-99
1.425e+09 1.436057e-02 1e-99 3.060691e-02 1e-99 1e-99
1.475e+09 1.433805e-02 1e-99 3.334228e-02 1e-99 1e-99
1.525e+09 1.431637e-02 1e-99 3.676176e-02 1e-99 1e-99
1.575e+09 1.429854e-02 1e-99 4.099533e-02 1e-99 1e-99
1.625e+09 1.427750e-02 1e-99 4.598511e-02 1e-99 1e-99
1.675e+09 1.426176e-02 1e-99 5.205619e-02 1e-99 1e-99
1.725e+09 1.424868e-02 1e-99 5.932170e-02 1e-99 1e-99
1.775e+09 1.422478e-02 1e-99 6.766336e-02 1e-99 1e-99
1.825e+09 1.420054e-02 1e-99 7.753912e-02 1e-99 1e-99
1.875e+09 1.418652e-02 1e-99 8.945037e-02 1e-99 1e-99
1.925e+09 1.414979e-02 1e-99 1.029273e-01 1e-99 1e-99
1.975e+09 1.411287e-02 1e-99 1.188526e-01 1e-99 1e-99
2.025e+09 1.409796e-02 1e-99 1.381894e-01 1e-99 1e-99
2.075e+09 1.406157e-02 1e-99 1.603686e-01 1e-99 1e-99
2.125e+09 1.401264e-02 1e-99 1.861446e-01 1e-99 1e-99
2.175e+09 1.397063e-02 1e-99 2.167343e-01 1e-99 1e-99
2.225e+09 1.392450e-02 1e-99 2.526209e-01 1e-99 1e-99
2.275e+09 1.389166e-02 1e-99 2.953550e-01 1e-99 1e-99
2.325e+09 1.385310e-02 1e-99 3.454371e-01 1e-99 1e-99
2.375e+09 1.377931e-02 1e-99 4.027983e-01 1e-99 1e-99
2.425e+09 1.372065e-02 1e-99 4.709042e-01 1e-99 1e-99
2.475e+09 1.366244e-02 1e-99 5.508614e-01 1e-99 1e-99
2.525e+09 1.359664e-02 1e-99 6.441240e-01 1e-99 1e-99
2.575e+09 1.355498e-02 1e-99 7.548779e-01 1e-99 1e-99
2.625e+09 1.341257e-02 1e-99 8.763012e-01 1e-99 1e-99
2.675e+09 1.334338e-02 1e-99 1.024033e+00 1e-99 1e-99
2.725e+09 1.324696e-02 1e-99 1.193439e+00 1e-99 1e-99
2.775e+09 1.310710e-02 1e-99 1.385859e+00 1e-99 1e-99
2.825e+09 1.295703e-02 1e-99 1.610039e+00 1e-99 1e-99
2.875e+09 1.279033e-02 1e-99 1.872156e+00 1e-99 1e-99
2.925e+09 1.240761e-02 1e-99 2.160251e+00 1e-99 1e-99
2.975e+09 1.212318e-02 1e-99 2.514984e+00 1e-99 1e-99
3.025e+09 1.158507e-02 1e-99 2.911991e+00 1e-99 1e-99
3.075e+09 1.086966e-02 1e-99 3.360791e+00 1e-99 1e-99
3.125e+09 1.035713e-02 1e-99 3.889401e+00 1e-99 1e-99
3.175e+09 9.880333e-03 1e-99 4.470285e+00 1e-99 1e-99
3.225e+09 9.552449e-03 1e-99 5.110155e+00 1e-99 1e-99
3.275e+09 9.264952e-03 1e-99 5.760163e+00 1e-99 1e-99
3.325e+09 9.156386e-03 1e-99 6.536437e+00 1e-99 1e-99
3.375e+09 9.022061e-03 1e-99 7.283074e+00 1e-99 1e-99
3.425e+09 8.966657e-03 1e-99 8.179871e+00 1e-99 1e-99
3.475e+09 8.891910e-03 1e-99 8.979225e+00 1e-99 1e-99
3.525e+09 8.861915e-03 1e-99 9.937675e+00 1e-99 1e-99
3.575e+09 8.811343e-03 1e-99 1.064577e+01 1e-99 1e-99
3.625e+09 8.763980e-03 1e-99 1.120407e+01 1e-99 1e-99
3.675e+09 8.742738e-03 1e-99 1.186233e+01 1e-99 1e-99
3.725e+09 8.651666e-03 1e-99 1.164082e+01 1e-99 1e-99
3.775e+09 8.621250e-03 1e-99 1.185979e+01 1e-99 1e-99
3.825e+09 8.586803e-03 1e-99 1.189951e+01 1e-99 1e-99
3.875e+09 8.555747e-03 1e-99 1.184520e+01 1e-99 1e-99
3.925e+09 8.481632e-03 1e-99 1.136972e+01 1e-99 1e-99
3.975e+09 8.560943e-03 1e-99 1.202126e+01 1e-99 1e-99
4.025e+09 8.395539e-03 1e-99 1.073801e+01 1e-99 1e-99
#TIME: 22.108941
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 1.480997e-01 1e-99 5.080247e-01 1e-99 1e-99
7.500e+07 1.342799e-01 1e-99 5.115752e-01 1e-99 1e-99
1.250e+08 1.165662e-01 1e-99 4.929395e-01 1e-99 1e-99
1.750e+08 1.039161e-01 1e-99 4.720492e-01 1e-99 1e-99
2.250e+08 1.006531e-01 1e-99 4.827862e-01 1e-99 1e-99
2.750e+08 1.081599e-01 1e-99 5.355604e-01 1e-99 1e-99
3.250e+08 1.039677e-01 1e-99 5.543314e-01 1e-99 1e-99
3.750e+08 6.097999e-02 1e-99 3.148459e-01 1e-99 1e-99
4.250e+08 4.250254e-02 1e-99 1.205072e-01 1e-99 1e-99
4.750e+08 2.439284e-02 1e-99 1.804923e-02 1e-99 1e-99
5.250e+08 2.326843e-02 1e-99 1.518908e-02 1e-99 1e-99
5.750e+08 2.249252e-02 1e-99 1.359104e-02 1e-99 1e-99
6.250e+08 2.147062e-02 1e-99 1.368532e-02 1e-99 1e-99
6.750e+08 2.008952e-02 1e-99 1.417014e-02 1e-99 1e-99
7.250e+08 1.854152e-02 1e-99 1.457229e-02 1e-99 1e-99
7.750e+08 1.695334e-02 1e-99 1.470641e-02 1e-99 1e-99
8.250e+08 1.580555e-02 1e-99 1.481618e-02 1e-99 1e-99
8.750e+08 1.513665e-02 1e-99 1.504857e-02 1e-99 1e-99
9.250e+08 1.478125e-02 1e-99 1.531478e-02 1e-99 1e-99
9.750e+08 1.462066e-02 1e-99 1.582156e-02 1e-99 1e-99
1.025e+09 1.453377e-02 1e-99 1.662429e-02 1e-99 1e-99
1.075e+09 1.449128e-02 1e-99 1.794693e-02 1e-99 1e-99
1.125e+09 1.446245e-02 1e-99 1.954004e-02 1e-99 1e-99
1.175e+09 1.443763e-02 1e-99 2.115825e-02 1e-99 1e-99
1.225e+09 1.441578e-02 1e-99 2.278858e-02 1e-99 1e-99
1.275e+09 1.439215e-02 1e-99 2.439183e-02 1e-99 1e-99
1.325e+09 1.436620e-02 1e-99 2.619731e-02 1e-99 1e-99
1.375e+09 1.433519e-02 1e-99 2.834918e-02 1e-99 1e-99
1.425e+09 1.430397e-02 1e-99 3.099954e-02 1e-99 1e-99
1.475e+09 1.427163e-02 1e-99 3.418148e-02 1e-99 1e-99
1.525e+09 1.424571e-02 1e-99 3.799354e-02 1e-99 1e-99
1.575e+09 1.422053e-02 1e-99 4.253219e-02 1e-99 1e-99
1.625e+09 1.419967e-02 1e-99 4.795298e-02 1e-99 1e-99
1.675e+09 1.417165e-02 1e-99 5.434332e-02 1e-99 1e-99
1.725e+09 1.414776e-02 1e-99 6.195118e-02 1e-99 1e-99
1.775e+09 1.411276e-02 1e-99 7.083843e-02 1e-99 1e-99
1.825e+09 1.409230e-02 1e-99 8.151331e-02 1e-99 1e-99
1.875e+09 1.406097e-02 1e-99 9.397170e-02 1e-99 1e-99
1.925e+09 1.402245e-02 1e-99 1.085458e-01 1e-99 1e-99
1.975e+09 1.399584e-02 1e-99 1.259293e-01 1e-99 1e-99
2.025e+09 1.395107e-02 1e-99 1.460613e-01 1e-99 1e-99
2.075e+09 1.392128e-02 1e-99 1.700875e-01 1e-99 1e-99
2.125e+09 1.390079e-02 1e-99 1.986202e-01 1e-99 1e-99
2.175e+09 1.381525e-02 1e-99 2.304937e-01 1e-99 1e-99
2.225e+09 1.377590e-02 1e-99 2.693239e-01 1e-99 1e-99
2.275e+09 1.368673e-02 1e-99 3.133997e-01 1e-99 1e-99
2.325e+09 1.368461e-02 1e-99 3.683712e-01 1e-99 1e-99
2.375e+09 1.359216e-02 1e-99 4.293149e-01 1e-99 1e-99
2.425e+09 1.352233e-02 1e-99 5.017984e-01 1e-99 1e-99
2.475e+09 1.346599e-02 1e-99 5.874596e-01 1e-99 1e-99
2.525e+09 1.338122e-02 1e-99 6.859515e-01 1e-99 1e-99
2.575e+09 1.330522e-02 1e-99 8.014591e-01 1e-99 1e-99
2.625e+09 1.320405e-02 1e-99 9.341874e-01 1e-99 1e-99
2.675e+09 1.311565e-02 1e-99 1.090147e+00 1e-99 1e-99
2.725e+09 1.294334e-02 1e-99 1.264513e+00 1e-99 1e-99
2.775e+09 1.280020e-02 1e-99 1.472382e+00 1e-99 1e-99
2.825e+09 1.251133e-02 1e-99 1.704789e+00 1e-99 1e-99
2.875e+09 1.216212e-02 1e-99 1.977042e+00 1e-99 1e-99
2.925e+09 1.167467e-02 1e-99 2.290576e+00 1e-99 1e-99
2.975e+09 1.108790e-02 1e-99 2.653026e+00 1e-99 1e-99
3.025e+09 1.042929e-02 1e-99 3.064774e+00 1e-99 1e-99
3.075e+09 9.920063e-03 1e-99 3.537387e+00 1e-99 1e-99
3.125e+09 9.521537e-03 1e-99 4.056575e+00 1e-99 1e-99
3.175e+09 9.264362e-03 1e-99 4.620663e+00 1e-99 1e-99
3.225e+09 9.124859e-03 1e-99 5.248164e+00 1e-99 1e-99
3.275e+09 9.004457e-03 1e-99 5.886777e+00 1e-99 1e-99
3.325e+09 8.945608e-03 1e-99 6.627066e+00 1e-99 1e-99
3.375e+09 8.913237e-03 1e-99 7.478100e+00 1e-99 1e-99
3.425e+09 8.849841e-03 1e-99 8.214148e+00 1e-99 1e-99
3.475e+09 8.814981e-03 1e-99 9.052845e+00 1e-99 1e-99
3.525e+09 8.786196e-03 1e-99 9.886410e+00 1e-99 1e-99
3.575e+09 8.733016e-03 1e-99 1.042700e+01 1e-99 1e-99
3.625e+09 8.652998e-03 1e-99 1.062688e+01 1e-99 1e-99
3.675e+09 8.603254e-03 1e-99 1.091167e+01 1e-99 1e-99
3.725e+09 8.548977e-03 1e-99 1.102174e+01 1e-99 1e-99
3.775e+09 8.511590e-03 1e-99 1.110942e+01 1e-99 1e-99
3.825e+09 8.478519e-03 1e-99 1.110497e+01 1e-99 1e-99
3.875e+09 8.373391e-03 1e-99 1.059369e+01 1e-99 1e-99
3.925e+09 8.433865e-03 1e-99 1.094607e+01 1e-99 1e-99
3.975e+09 8.224286e-03 1e-99 9.831285e+00 1e-99 1e-99
4.025e+09 8.473434e-03 1e-99 1.107617e+01 1e-99 1e-99
#TIME: 23.108941
#NVEL: 81
#vel_mid[km/s] Rossmean[cm^2/g] Fluxmean[cm^2/g] Planckmean[cm^2/g] Jcmf[erg/s/cm^2] Hcmf[erg/s/cm^2]
2.500e+07 1.178504e-01 1e-99 4.415765e-01 1e-99 1e-99
7.500e+07 1.093076e-01 1e-99 4.452970e-01 1e-99 1e-99
1.250e+08 1.008891e-01 1e-99 4.480195e-01 1e-99 1e-99
1.750e+08 9.700661e-02 1e-99 4.662473e-01 1e-99 1e-99
2.250e+08 1.006969e-01 1e-99 5.149862e-01 1e-99 1e-99
2.750e+08 1.092741e-01 1e-99 5.865541e-01 1e-99 1e-99
3.250e+08 8.223107e-02 1e-99 5.052041e-01 1e-99 1e-99
3.750e+08 5.407818e-02 1e-99 2.695363e-01 1e-99 1e-99
4.250e+08 3.984399e-02 1e-99 1.210153e-01 1e-99 1e-99
4.750e+08 2.345185e-02 1e-99 1.548031e-02 1e-99 1e-99
