#NTIMES: 4
#NVEL: 591
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] Tgas_t0[K] Tgas_t1[K] ... Tgas_tn[K]
2.219669E+04 7.924122E+03 7.770564E+03 7.393534E+03 7.992034E+03
2.224661E+04 7.919563E+03 7.766545E+03 7.392704E+03 7.992112E+03
2.229653E+04 7.915555E+03 7.765266E+03 7.389114E+03 7.995206E+03
2.234644E+04 7.913062E+03 7.762150E+03 7.386931E+03 7.993361E+03
2.239636E+04 7.909897E+03 7.760029E+03 7.385699E+03 7.988160E+03
2.244627E+04 7.908166E+03 7.760677E+03 7.384075E+03 7.987782E+03
2.249619E+04 7.906101E+03 7.761154E+03 7.380693E+03 7.989697E+03
2.254610E+04 7.901674E+03 7.759672E+03 7.375905E+03 7.986394E+03
2.259602E+04 7.897223E+03 7.756701E+03 7.373670E+03 7.983313E+03
2.264593E+04 7.893397E+03 7.754960E+03 7.373403E+03 7.985243E+03
2.269585E+04 7.888411E+03 7.750651E+03 7.373105E+03 7.983955E+03
2.274576E+04 7.884713E+03 7.746780E+03 7.372446E+03 7.980974E+03
2.279568E+04 7.880585E+03 7.745141E+03 7.369652E+03 7.978304E+03
2.284559E+04 7.876123E+03 7.740847E+03 7.366061E+03 7.972867E+03
2.289551E+04 7.873661E+03 7.740810E+03 7.363642E+03 7.969242E+03
2.294542E+04 7.873147E+03 7.740412E+03 7.364423E+03 7.970052E+03
2.299534E+04 7.870283E+03 7.737832E+03 7.363732E+03 7.968602E+03
2.304525E+04 7.863751E+03 7.733467E+03 7.359872E+03 7.967767E+03
2.309517E+04 7.861943E+03 7.727696E+03 7.358000E+03 7.966745E+03
2.314508E+04 7.859102E+03 7.724977E+03 7.357999E+03 7.963973E+03
2.319500E+04 7.854098E+03 7.726076E+03 7.358744E+03 7.955415E+03
2.324492E+04 7.848897E+03 7.724939E+03 7.360510E+03 7.947809E+03
2.329483E+04 7.844490E+03 7.722183E+03 7.358834E+03 7.944623E+03
2.334475E+04 7.840915E+03 7.719785E+03 7.355574E+03 7.943574E+03
2.339466E+04 7.838207E+03 7.717381E+03 7.352345E+03 7.943463E+03
2.344458E+04 7.833530E+03 7.715322E+03 7.349549E+03 7.941672E+03
2.349449E+04 7.830529E+03 7.714545E+03 7.347241E+03 7.939985E+03
2.354441E+04 7.826027E+03 7.712614E+03 7.346268E+03 7.936504E+03
2.359432E+04 7.823220E+03 7.711041E+03 7.343602E+03 7.935791E+03
2.364424E+04 7.819491E+03 7.710379E+03 7.341048E+03 7.933338E+03
2.369415E+04 7.813947E+03 7.705776E+03 7.339932E+03 7.928612E+03
2.374407E+04 7.812281E+03 7.702572E+03 7.339189E+03 7.924730E+03
2.379398E+04 7.810640E+03 7.700794E+03 7.336208E+03 7.921970E+03
2.384390E+04 7.808844E+03 7.697606E+03 7.332654E+03 7.920291E+03
2.389381E+04 7.802580E+03 7.694983E+03 7.332270E+03 7.920369E+03
2.394373E+04 7.798686E+03 7.694005E+03 7.331023E+03 7.921311E+03
2.399364E+04 7.798983E+03 7.693000E+03 7.328674E+03 7.920940E+03
2.404356E+04 7.796404E+03 7.691241E+03 7.325957E+03 7.915646E+03
2.409347E+04 7.789438E+03 7.690028E+03 7.324451E+03 7.910884E+03
2.414339E+04 7.786339E+03 7.687973E+03 7.323765E+03 7.910479E+03
2.419331E+04 7.782342E+03 7.686926E+03 7.322325E+03 7.905481E+03
2.424322E+04 7.776911E+03 7.685212E+03 7.320238E+03 7.899774E+03
2.429314E+04 7.775577E+03 7.683798E+03 7.315917E+03 7.900349E+03
2.434305E+04 7.775830E+03 7.679911E+03 7.314494E+03 7.900080E+03
2.439297E+04 7.773326E+03 7.677260E+03 7.313173E+03 7.894791E+03
2.444288E+04 7.767550E+03 7.675932E+03 7.310052E+03 7.893823E+03
2.449280E+04 7.765610E+03 7.672514E+03 7.308080E+03 7.891898E+03
2.454271E+04 7.761183E+03 7.670410E+03 7.307267E+03 7.890308E+03
2.459263E+04 7.755771E+03 7.668755E+03 7.305259E+03 7.890947E+03
2.464254E+04 7.753457E+03 7.667915E+03 7.304610E+03 7.891430E+03
2.469246E+04 7.748401E+03 7.667218E+03 7.304478E+03 7.884246E+03
2.474237E+04 7.744137E+03 7.664756E+03 7.302919E+03 7.882128E+03
2.479229E+04 7.738753E+03 7.663248E+03 7.300555E+03 7.882342E+03
2.484220E+04 7.736341E+03 7.662655E+03 7.298092E+03 7.879270E+03
2.489212E+04 7.732364E+03 7.662324E+03 7.296760E+03 7.874703E+03
2.494203E+04 7.729090E+03 7.659613E+03 7.294710E+03 7.872074E+03
2.499195E+04 7.725833E+03 7.656409E+03 7.292627E+03 7.872508E+03
2.504186E+04 7.722897E+03 7.653121E+03 7.290057E+03 7.870871E+03
2.509178E+04 7.721469E+03 7.647249E+03 7.288634E+03 7.869117E+03
2.514169E+04 7.717945E+03 7.642774E+03 7.287736E+03 7.863390E+03
2.519161E+04 7.716751E+03 7.642572E+03 7.284341E+03 7.858778E+03
2.524153E+04 7.713889E+03 7.642595E+03 7.284390E+03 7.859552E+03
2.529144E+04 7.706819E+03 7.641380E+03 7.285337E+03 7.859524E+03
2.534136E+04 7.703280E+03 7.640086E+03 7.284527E+03 7.858907E+03
2.539127E+04 7.702169E+03 7.638925E+03 7.280574E+03 7.851831E+03
2.544119E+04 7.698407E+03 7.637798E+03 7.279213E+03 7.848834E+03
2.549110E+04 7.698248E+03 7.634025E+03 7.278160E+03 7.848688E+03
2.554102E+04 7.698479E+03 7.633392E+03 7.277956E+03 7.845704E+03
2.559093E+04 7.692036E+03 7.629800E+03 7.274195E+03 7.843488E+03
2.564085E+04 7.688984E+03 7.626096E+03 7.273112E+03 7.841983E+03
2.569076E+04 7.686676E+03 7.624795E+03 7.270520E+03 7.842229E+03
2.574068E+04 7.683536E+03 7.623172E+03 7.268201E+03 7.839085E+03
2.579059E+04 7.679782E+03 7.621965E+03 7.265878E+03 7.838146E+03
2.584051E+04 7.674291E+03 7.619268E+03 7.266400E+03 7.836626E+03
2.589042E+04 7.671564E+03 7.617392E+03 7.264858E+03 7.832952E+03
2.594034E+04 7.669316E+03 7.615246E+03 7.259451E+03 7.830719E+03
2.599025E+04 7.665125E+03 7.613662E+03 7.255995E+03 7.829265E+03
2.604017E+04 7.661215E+03 7.613997E+03 7.254595E+03 7.826810E+03
2.609008E+04 7.659663E+03 7.610343E+03 7.250984E+03 7.825205E+03
2.614000E+04 7.661331E+03 7.606474E+03 7.249472E+03 7.826174E+03
2.618992E+04 7.658697E+03 7.603269E+03 7.250210E+03 7.821617E+03
2.623983E+04 7.653798E+03 7.600841E+03 7.249441E+03 7.816453E+03
2.628975E+04 7.651049E+03 7.599233E+03 7.247379E+03 7.815842E+03
2.633966E+04 7.647620E+03 7.596767E+03 7.244908E+03 7.814016E+03
2.638958E+04 7.645967E+03 7.593213E+03 7.242483E+03 7.811285E+03
2.643949E+04 7.640338E+03 7.591297E+03 7.241317E+03 7.805508E+03
2.648941E+04 7.635747E+03 7.589631E+03 7.239893E+03 7.800793E+03
2.653932E+04 7.633927E+03 7.586686E+03 7.235919E+03 7.798200E+03
2.658924E+04 7.631982E+03 7.583460E+03 7.235020E+03 7.798210E+03
2.663915E+04 7.628845E+03 7.581714E+03 7.232436E+03 7.797212E+03
2.668907E+04 7.626701E+03 7.581211E+03 7.229782E+03 7.793001E+03
2.673898E+04 7.626939E+03 7.579593E+03 7.229554E+03 7.790320E+03
2.678890E+04 7.625816E+03 7.578413E+03 7.228764E+03 7.791128E+03
2.683881E+04 7.626736E+03 7.577576E+03 7.225417E+03 7.787980E+03
2.688873E+04 7.622122E+03 7.573210E+03 7.222758E+03 7.786564E+03
2.693864E+04 7.616379E+03 7.573920E+03 7.221786E+03 7.784967E+03
2.698856E+04 7.613380E+03 7.573587E+03 7.219787E+03 7.783737E+03
2.703847E+04 7.609930E+03 7.571092E+03 7.216959E+03 7.784094E+03
2.708839E+04 7.608903E+03 7.567647E+03 7.215939E+03 7.780594E+03
2.713831E+04 7.606783E+03 7.565461E+03 7.218194E+03 7.778830E+03
2.718822E+04 7.603273E+03 7.563625E+03 7.216781E+03 7.773958E+03
2.723814E+04 7.598977E+03 7.561538E+03 7.213305E+03 7.771833E+03
2.728805E+04 7.596864E+03 7.557754E+03 7.211039E+03 7.766701E+03
2.733797E+04 7.595074E+03 7.555272E+03 7.208320E+03 7.764560E+03
2.738788E+04 7.593298E+03 7.553655E+03 7.205865E+03 7.762040E+03
2.743780E+04 7.588844E+03 7.555239E+03 7.205462E+03 7.759440E+03
2.748771E+04 7.584917E+03 7.554128E+03 7.204390E+03 7.758884E+03
2.753763E+04 7.583669E+03 7.551698E+03 7.202408E+03 7.756465E+03
2.758754E+04 7.581480E+03 7.550444E+03 7.199913E+03 7.752652E+03
2.763746E+04 7.578280E+03 7.548834E+03 7.199053E+03 7.750560E+03
2.768737E+04 7.576782E+03 7.546132E+03 7.197668E+03 7.751001E+03
2.773729E+04 7.574432E+03 7.543419E+03 7.194895E+03 7.753236E+03
2.778720E+04 7.571734E+03 7.542287E+03 7.193882E+03 7.753573E+03
2.783712E+04 7.569573E+03 7.541366E+03 7.192167E+03 7.746967E+03
2.788703E+04 7.567086E+03 7.539728E+03 7.191325E+03 7.746954E+03
2.793695E+04 7.565710E+03 7.535478E+03 7.191107E+03 7.745956E+03
2.798686E+04 7.564558E+03 7.533953E+03 7.189488E+03 7.741295E+03
2.803678E+04 7.562362E+03 7.530245E+03 7.185391E+03 7.737019E+03
2.808669E+04 7.558613E+03 7.527291E+03 7.183498E+03 7.734759E+03
2.813661E+04 7.555347E+03 7.525113E+03 7.182249E+03 7.732799E+03
2.818653E+04 7.551866E+03 7.524284E+03 7.181027E+03 7.732608E+03
2.823644E+04 7.550683E+03 7.522085E+03 7.178818E+03 7.730896E+03
2.828636E+04 7.549271E+03 7.520983E+03 7.175773E+03 7.727347E+03
2.833627E+04 7.545554E+03 7.518908E+03 7.173940E+03 7.724023E+03
2.838619E+04 7.545346E+03 7.517095E+03 7.175159E+03 7.724218E+03
2.843610E+04 7.546730E+03 7.512894E+03 7.176483E+03 7.724368E+03
2.848602E+04 7.542190E+03 7.510374E+03 7.174095E+03 7.720675E+03
2.853593E+04 7.538952E+03 7.508912E+03 7.168568E+03 7.717647E+03
2.858585E+04 7.538168E+03 7.506289E+03 7.164067E+03 7.719070E+03
2.863576E+04 7.533131E+03 7.503717E+03 7.161648E+03 7.715392E+03
2.868568E+04 7.532248E+03 7.500685E+03 7.159997E+03 7.710863E+03
2.873559E+04 7.529245E+03 7.499312E+03 7.157212E+03 7.708809E+03
2.878551E+04 7.527858E+03 7.498273E+03 7.155930E+03 7.705913E+03
2.883542E+04 7.525312E+03 7.496192E+03 7.154032E+03 7.708764E+03
2.888534E+04 7.525517E+03 7.493796E+03 7.151722E+03 7.711126E+03
2.893525E+04 7.522792E+03 7.492744E+03 7.148430E+03 7.705843E+03
2.898517E+04 7.519968E+03 7.488770E+03 7.147387E+03 7.701654E+03
2.903508E+04 7.517746E+03 7.487218E+03 7.145722E+03 7.701826E+03
2.908500E+04 7.516552E+03 7.485678E+03 7.144417E+03 7.701891E+03
2.913492E+04 7.513919E+03 7.483841E+03 7.142737E+03 7.700263E+03
2.918483E+04 7.512170E+03 7.480012E+03 7.139982E+03 7.697395E+03
2.923475E+04 7.509285E+03 7.477960E+03 7.138690E+03 7.691473E+03
2.928466E+04 7.506814E+03 7.476617E+03 7.136039E+03 7.690031E+03
2.933458E+04 7.504539E+03 7.474363E+03 7.134664E+03 7.685998E+03
2.938449E+04 7.502964E+03 7.471293E+03 7.133461E+03 7.686638E+03
2.943441E+04 7.499223E+03 7.470796E+03 7.131550E+03 7.682397E+03
2.948432E+04 7.497834E+03 7.470277E+03 7.129958E+03 7.678376E+03
2.953424E+04 7.496377E+03 7.468134E+03 7.128802E+03 7.674605E+03
2.958415E+04 7.494741E+03 7.466181E+03 7.126591E+03 7.671696E+03
2.963407E+04 7.492713E+03 7.462861E+03 7.124130E+03 7.670518E+03
2.968398E+04 7.488466E+03 7.461587E+03 7.122924E+03 7.668391E+03
2.973390E+04 7.486353E+03 7.458639E+03 7.122493E+03 7.667615E+03
2.978381E+04 7.484689E+03 7.455497E+03 7.122962E+03 7.663755E+03
2.983373E+04 7.484558E+03 7.454835E+03 7.119834E+03 7.660848E+03
2.988364E+04 7.482897E+03 7.454420E+03 7.116431E+03 7.658128E+03
2.993356E+04 7.481772E+03 7.452301E+03 7.114193E+03 7.653375E+03
2.998347E+04 7.480814E+03 7.449143E+03 7.113752E+03 7.651899E+03
3.003339E+04 7.477908E+03 7.446179E+03 7.112880E+03 7.653552E+03
3.008331E+04 7.476673E+03 7.443199E+03 7.112688E+03 7.652050E+03
3.013322E+04 7.476273E+03 7.440980E+03 7.110600E+03 7.651234E+03
3.018314E+04 7.470937E+03 7.439772E+03 7.108942E+03 7.648244E+03
3.023305E+04 7.467985E+03 7.437418E+03 7.107435E+03 7.645301E+03
3.028297E+04 7.466552E+03 7.434365E+03 7.105352E+03 7.643274E+03
3.033288E+04 7.462599E+03 7.433486E+03 7.105920E+03 7.646232E+03
3.038280E+04 7.460939E+03 7.432649E+03 7.104002E+03 7.642679E+03
3.043271E+04 7.458517E+03 7.428939E+03 7.101825E+03 7.639530E+03
3.048263E+04 7.454669E+03 7.428096E+03 7.098049E+03 7.636304E+03
3.053254E+04 7.452365E+03 7.426562E+03 7.095990E+03 7.639181E+03
3.058246E+04 7.451640E+03 7.423467E+03 7.096219E+03 7.637104E+03
3.063237E+04 7.449377E+03 7.421394E+03 7.096702E+03 7.632055E+03
3.068229E+04 7.444926E+03 7.419500E+03 7.091939E+03 7.630406E+03
3.073220E+04 7.443097E+03 7.417174E+03 7.089456E+03 7.628852E+03
3.078212E+04 7.443026E+03 7.416984E+03 7.086744E+03 7.623569E+03
3.083203E+04 7.442512E+03 7.412186E+03 7.085090E+03 7.620601E+03
3.088195E+04 7.439355E+03 7.409249E+03 7.083163E+03 7.618077E+03
3.093186E+04 7.435841E+03 7.407615E+03 7.081815E+03 7.615280E+03
3.098178E+04 7.432692E+03 7.406227E+03 7.080533E+03 7.615949E+03
3.103169E+04 7.432497E+03 7.402309E+03 7.079095E+03 7.612559E+03
3.108161E+04 7.428697E+03 7.400366E+03 7.077052E+03 7.612104E+03
3.113153E+04 7.424963E+03 7.398235E+03 7.075129E+03 7.608251E+03
3.118144E+04 7.423665E+03 7.396510E+03 7.074167E+03 7.606488E+03
3.123136E+04 7.422864E+03 7.393448E+03 7.072155E+03 7.602189E+03
3.128127E+04 7.421133E+03 7.392778E+03 7.070911E+03 7.601560E+03
3.133119E+04 7.417953E+03 7.394503E+03 7.068351E+03 7.601131E+03
3.138110E+04 7.416898E+03 7.391329E+03 7.066572E+03 7.599078E+03
3.143102E+04 7.417047E+03 7.390639E+03 7.064745E+03 7.596509E+03
3.148093E+04 7.415391E+03 7.387975E+03 7.063508E+03 7.592907E+03
3.153085E+04 7.412018E+03 7.384846E+03 7.061719E+03 7.592960E+03
3.158076E+04 7.408363E+03 7.383787E+03 7.059721E+03 7.590630E+03
3.163068E+04 7.405558E+03 7.380904E+03 7.057965E+03 7.588166E+03
3.168059E+04 7.403848E+03 7.380819E+03 7.056654E+03 7.586854E+03
3.173051E+04 7.400246E+03 7.378271E+03 7.054851E+03 7.585922E+03
3.178042E+04 7.398937E+03 7.374538E+03 7.052700E+03 7.583272E+03
3.183034E+04 7.396993E+03 7.372340E+03 7.051616E+03 7.580264E+03
3.188025E+04 7.399261E+03 7.368876E+03 7.050574E+03 7.576635E+03
3.193017E+04 7.396188E+03 7.367125E+03 7.048699E+03 7.576208E+03
3.198008E+04 7.394534E+03 7.366107E+03 7.047805E+03 7.574248E+03
3.203000E+04 7.393034E+03 7.364846E+03 7.045632E+03 7.572319E+03
3.207992E+04 7.390003E+03 7.361337E+03 7.044117E+03 7.573924E+03
3.212983E+04 7.386622E+03 7.360405E+03 7.042583E+03 7.575934E+03
3.217975E+04 7.382500E+03 7.358710E+03 7.040425E+03 7.573396E+03
3.222966E+04 7.379345E+03 7.355239E+03 7.039694E+03 7.570900E+03
3.227958E+04 7.377010E+03 7.354015E+03 7.036321E+03 7.567362E+03
3.232949E+04 7.375500E+03 7.352721E+03 7.034565E+03 7.564228E+03
3.237941E+04 7.371781E+03 7.351372E+03 7.032916E+03 7.561512E+03
3.242932E+04 7.371927E+03 7.348808E+03 7.030614E+03 7.558599E+03
3.247924E+04 7.371089E+03 7.346618E+03 7.029611E+03 7.556037E+03
3.252915E+04 7.368516E+03 7.344723E+03 7.028938E+03 7.555407E+03
3.257907E+04 7.366293E+03 7.343633E+03 7.026504E+03 7.555409E+03
3.262898E+04 7.363577E+03 7.340909E+03 7.025078E+03 7.552145E+03
3.267890E+04 7.361918E+03 7.340500E+03 7.021957E+03 7.549580E+03
3.272881E+04 7.361260E+03 7.337686E+03 7.020793E+03 7.546013E+03
3.277873E+04 7.358046E+03 7.337809E+03 7.019002E+03 7.542985E+03
3.282864E+04 7.356324E+03 7.335081E+03 7.017379E+03 7.540885E+03
3.287856E+04 7.355003E+03 7.332440E+03 7.014880E+03 7.540270E+03
3.292847E+04 7.352910E+03 7.331266E+03 7.013589E+03 7.540204E+03
3.297839E+04 7.349433E+03 7.329247E+03 7.012343E+03 7.539548E+03
3.302831E+04 7.346927E+03 7.326390E+03 7.011543E+03 7.539998E+03
3.307822E+04 7.343178E+03 7.323760E+03 7.009901E+03 7.538708E+03
3.312814E+04 7.341127E+03 7.320704E+03 7.007653E+03 7.537141E+03
3.317805E+04 7.340390E+03 7.319399E+03 7.006513E+03 7.535759E+03
3.322797E+04 7.338931E+03 7.316613E+03 7.006254E+03 7.533068E+03
3.327788E+04 7.336016E+03 7.315162E+03 7.003440E+03 7.531028E+03
3.332780E+04 7.334080E+03 7.314114E+03 7.000880E+03 7.530781E+03
3.337771E+04 7.331991E+03 7.311824E+03 6.999117E+03 7.527892E+03
3.342763E+04 7.326885E+03 7.310522E+03 6.997428E+03 7.526384E+03
3.347754E+04 7.325282E+03 7.307773E+03 6.996010E+03 7.524105E+03
3.352746E+04 7.324969E+03 7.306729E+03 6.994039E+03 7.522150E+03
3.357737E+04 7.321046E+03 7.305098E+03 6.991630E+03 7.519167E+03
3.362729E+04 7.317371E+03 7.302218E+03 6.990707E+03 7.517210E+03
3.367720E+04 7.314703E+03 7.299973E+03 6.989459E+03 7.513798E+03
3.372712E+04 7.312419E+03 7.297028E+03 6.988270E+03 7.510830E+03
3.377703E+04 7.310737E+03 7.295223E+03 6.986162E+03 7.508888E+03
3.382695E+04 7.307306E+03 7.292662E+03 6.984551E+03 7.508382E+03
3.387686E+04 7.305272E+03 7.290963E+03 6.983045E+03 7.505063E+03
3.392678E+04 7.302360E+03 7.290193E+03 6.981665E+03 7.506572E+03
3.397669E+04 7.300067E+03 7.287190E+03 6.980369E+03 7.504503E+03
3.402661E+04 7.296941E+03 7.285410E+03 6.979068E+03 7.499985E+03
3.407653E+04 7.294632E+03 7.283138E+03 6.977339E+03 7.497148E+03
3.412644E+04 7.293430E+03 7.281872E+03 6.975004E+03 7.494580E+03
3.417636E+04 7.290447E+03 7.280559E+03 6.972608E+03 7.493287E+03
3.422627E+04 7.288310E+03 7.277653E+03 6.970517E+03 7.497604E+03
3.427619E+04 7.286390E+03 7.275281E+03 6.969609E+03 7.492795E+03
3.432610E+04 7.284829E+03 7.273633E+03 6.968500E+03 7.489231E+03
3.437602E+04 7.283380E+03 7.270987E+03 6.966574E+03 7.486700E+03
3.442593E+04 7.279706E+03 7.268617E+03 6.964657E+03 7.482969E+03
3.447585E+04 7.278460E+03 7.267329E+03 6.962981E+03 7.480776E+03
3.452576E+04 7.276270E+03 7.264695E+03 6.961328E+03 7.478699E+03
3.457568E+04 7.273044E+03 7.263186E+03 6.959344E+03 7.475791E+03
3.462559E+04 7.269243E+03 7.261687E+03 6.957385E+03 7.473056E+03
3.467551E+04 7.266409E+03 7.259900E+03 6.955482E+03 7.470632E+03
3.472542E+04 7.264482E+03 7.257709E+03 6.953465E+03 7.468597E+03
3.477534E+04 7.261526E+03 7.255950E+03 6.952290E+03 7.468144E+03
3.482525E+04 7.258729E+03 7.253029E+03 6.950355E+03 7.467512E+03
3.487517E+04 7.255469E+03 7.251205E+03 6.948407E+03 7.465596E+03
3.492508E+04 7.252815E+03 7.248398E+03 6.947215E+03 7.462388E+03
3.497500E+04 7.249483E+03 7.245943E+03 6.945875E+03 7.461174E+03
