#NTIMES: 4
#NVEL: 591
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] ne_t0[/cm^3] ne_t1[/cm^3] … ne_tn[/cm^3]
7.122288E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.754055E+09
7.172203E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.735111E+09
7.222119E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.716712E+09
7.272034E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.700186E+09
7.321949E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.683991E+09
7.371864E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.668130E+09
7.421780E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.652172E+09
7.471695E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.637258E+09
7.521610E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.621976E+09
7.571525E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.607419E+09
7.621441E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.593101E+09
7.671356E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.579320E+09
7.721271E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.565620E+09
7.771186E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.552524E+09
7.821102E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.539350E+09
7.871017E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.526815E+09
7.920932E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.513962E+09
7.970847E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.500739E+09
8.020763E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.487364E+09
8.070678E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.474025E+09
8.120593E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.460786E+09
8.170508E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.446881E+09
8.220424E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.433233E+09
8.270339E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.419389E+09
8.320254E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.405655E+09
8.370169E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.390824E+09
8.420085E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.376192E+09
8.470000E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.362482E+09
8.519915E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.348492E+09
8.569831E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.334354E+09
8.619746E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.320163E+09
8.669661E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.306107E+09
8.719576E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.292338E+09
8.769492E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.278936E+09
8.819407E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.265817E+09
8.869322E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.252925E+09
8.919237E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.240077E+09
8.969153E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.227236E+09
9.019068E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.214689E+09
9.068983E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.202110E+09
9.118898E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.189640E+09
9.168814E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.177449E+09
9.218729E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.165282E+09
9.268644E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.153007E+09
9.318559E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.140706E+09
9.368475E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.128072E+09
9.418390E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.115768E+09
9.468305E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.103457E+09
9.518220E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.090993E+09
9.568136E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.078285E+09
9.618051E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.065460E+09
9.667966E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.052418E+09
9.717881E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.039179E+09
9.767797E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.025303E+09
9.817712E+03 1.000000E-99 1.000000E-99 1.000000E-99 1.011379E+09
9.867627E+03 1.000000E-99 1.000000E-99 1.000000E-99 9.971627E+08
9.917542E+03 1.000000E-99 1.000000E-99 1.000000E-99 9.824405E+08
9.967458E+03 1.000000E-99 1.000000E-99 1.000000E-99 9.667758E+08
1.001737E+04 1.000000E-99 1.000000E-99 1.000000E-99 9.513814E+08
1.006729E+04 1.000000E-99 1.000000E-99 1.617157E+09 9.353104E+08
1.011720E+04 1.000000E-99 1.000000E-99 1.594502E+09 9.179931E+08
1.016712E+04 1.000000E-99 1.000000E-99 1.571809E+09 9.004180E+08
1.021703E+04 1.000000E-99 1.000000E-99 1.549209E+09 8.820411E+08
1.026695E+04 1.000000E-99 1.000000E-99 1.527247E+09 8.622950E+08
1.031686E+04 1.000000E-99 1.000000E-99 1.505992E+09 8.413042E+08
1.036678E+04 1.000000E-99 1.000000E-99 1.485155E+09 8.196200E+08
1.041669E+04 1.000000E-99 1.000000E-99 1.464725E+09 7.966717E+08
1.046661E+04 1.000000E-99 1.000000E-99 1.444584E+09 7.729601E+08
1.051653E+04 1.000000E-99 1.000000E-99 1.424747E+09 7.488442E+08
1.056644E+04 1.000000E-99 1.000000E-99 1.404953E+09 7.240014E+08
1.061636E+04 1.000000E-99 1.000000E-99 1.385400E+09 6.993724E+08
1.066627E+04 1.000000E-99 1.000000E-99 1.365957E+09 6.736652E+08
1.071619E+04 1.000000E-99 1.000000E-99 1.346558E+09 6.478736E+08
1.076610E+04 1.000000E-99 1.000000E-99 1.327095E+09 6.228079E+08
1.081602E+04 1.000000E-99 1.000000E-99 1.307581E+09 6.000488E+08
1.086593E+04 1.000000E-99 1.000000E-99 1.287982E+09 5.803203E+08
1.091585E+04 1.000000E-99 1.000000E-99 1.268402E+09 5.628997E+08
1.096576E+04 1.000000E-99 1.000000E-99 1.248727E+09 5.473743E+08
1.101568E+04 1.000000E-99 1.000000E-99 1.228708E+09 5.342133E+08
1.106559E+04 1.000000E-99 1.000000E-99 1.208668E+09 5.230889E+08
1.111551E+04 1.000000E-99 1.000000E-99 1.188222E+09 5.130464E+08
1.116542E+04 1.000000E-99 1.000000E-99 1.167350E+09 5.037635E+08
1.121534E+04 1.000000E-99 1.000000E-99 1.146312E+09 4.951039E+08
1.126525E+04 1.000000E-99 1.000000E-99 1.124926E+09 4.867267E+08
1.131517E+04 1.000000E-99 1.000000E-99 1.103475E+09 4.786728E+08
1.136508E+04 1.000000E-99 1.000000E-99 1.081416E+09 4.708081E+08
1.141500E+04 1.000000E-99 1.000000E-99 1.058593E+09 4.629564E+08
1.146492E+04 1.000000E-99 1.000000E-99 1.035601E+09 4.551414E+08
1.151483E+04 1.000000E-99 1.000000E-99 1.012081E+09 4.472523E+08
1.156475E+04 1.000000E-99 1.000000E-99 9.885504E+08 4.392458E+08
1.161466E+04 1.000000E-99 1.000000E-99 9.644294E+08 4.311077E+08
1.166458E+04 1.000000E-99 1.000000E-99 9.405356E+08 4.226694E+08
1.171449E+04 1.000000E-99 1.000000E-99 9.170846E+08 4.141187E+08
1.176441E+04 1.000000E-99 1.000000E-99 8.941975E+08 4.051539E+08
1.181432E+04 1.000000E-99 1.000000E-99 8.714201E+08 3.960486E+08
1.186424E+04 1.000000E-99 1.000000E-99 8.494893E+08 3.865188E+08
1.191415E+04 1.000000E-99 1.000000E-99 8.282422E+08 3.768596E+08
1.196407E+04 1.000000E-99 1.000000E-99 8.081586E+08 3.668937E+08
1.201398E+04 1.000000E-99 1.000000E-99 7.895899E+08 3.572019E+08
1.206390E+04 1.000000E-99 1.000000E-99 7.715979E+08 3.474428E+08
1.211381E+04 1.000000E-99 1.000000E-99 7.543967E+08 3.381629E+08
1.216373E+04 1.000000E-99 1.000000E-99 7.385223E+08 3.290118E+08
1.221364E+04 1.000000E-99 1.000000E-99 7.235532E+08 3.205285E+08
1.226356E+04 1.000000E-99 1.000000E-99 7.093038E+08 3.130227E+08
1.231347E+04 1.000000E-99 1.000000E-99 6.958988E+08 3.063242E+08
1.236339E+04 1.000000E-99 1.000000E-99 6.832465E+08 3.001298E+08
1.241331E+04 1.000000E-99 1.000000E-99 6.712055E+08 2.942843E+08
1.246322E+04 1.000000E-99 1.000000E-99 6.594097E+08 2.886509E+08
1.251314E+04 1.000000E-99 1.000000E-99 6.478282E+08 2.835606E+08
1.256305E+04 1.000000E-99 1.000000E-99 6.365024E+08 2.780886E+08
1.261297E+04 1.000000E-99 1.000000E-99 6.254067E+08 2.729311E+08
1.266288E+04 1.000000E-99 1.000000E-99 6.144387E+08 2.681639E+08
1.271280E+04 1.000000E-99 1.000000E-99 6.037254E+08 2.632945E+08
1.276271E+04 1.000000E-99 1.000000E-99 5.932691E+08 2.585880E+08
1.281263E+04 1.000000E-99 1.000000E-99 5.830207E+08 2.538460E+08
1.286254E+04 1.000000E-99 1.000000E-99 5.728320E+08 2.494147E+08
1.291246E+04 1.000000E-99 1.000000E-99 5.629307E+08 2.449707E+08
1.296237E+04 1.000000E-99 1.000000E-99 5.531919E+08 2.405488E+08
1.301229E+04 1.000000E-99 1.000000E-99 5.435717E+08 2.362792E+08
1.306220E+04 1.000000E-99 1.000000E-99 5.341165E+08 2.320996E+08
1.311212E+04 1.000000E-99 1.000000E-99 5.248944E+08 2.279570E+08
1.316203E+04 1.000000E-99 1.000000E-99 5.158487E+08 2.238814E+08
1.321195E+04 1.000000E-99 1.000000E-99 5.069422E+08 2.199341E+08
1.326186E+04 1.000000E-99 1.000000E-99 4.982169E+08 2.159978E+08
1.331178E+04 1.000000E-99 1.000000E-99 4.895912E+08 2.119575E+08
1.336169E+04 1.000000E-99 1.000000E-99 4.811529E+08 2.081416E+08
1.341161E+04 1.000000E-99 1.000000E-99 4.728681E+08 2.044446E+08
1.346153E+04 1.000000E-99 1.000000E-99 4.647042E+08 2.009260E+08
1.351144E+04 1.000000E-99 1.000000E-99 4.566848E+08 1.973649E+08
1.356136E+04 1.000000E-99 1.000000E-99 4.487473E+08 1.939559E+08
1.361127E+04 1.000000E-99 1.000000E-99 4.409496E+08 1.905145E+08
1.366119E+04 1.000000E-99 1.000000E-99 4.333074E+08 1.870528E+08
1.371110E+04 1.000000E-99 1.000000E-99 4.257738E+08 1.837467E+08
1.376102E+04 1.000000E-99 1.000000E-99 4.184233E+08 1.805506E+08
1.381093E+04 1.000000E-99 1.000000E-99 4.112409E+08 1.774760E+08
1.386085E+04 1.000000E-99 1.000000E-99 4.041694E+08 1.744045E+08
1.391076E+04 1.000000E-99 1.000000E-99 3.972062E+08 1.713243E+08
1.396068E+04 1.000000E-99 1.000000E-99 3.903726E+08 1.682378E+08
1.401059E+04 1.000000E-99 1.000000E-99 3.836390E+08 1.653119E+08
1.406051E+04 1.000000E-99 1.000000E-99 3.769992E+08 1.624674E+08
1.411042E+04 1.000000E-99 1.000000E-99 3.704802E+08 1.596178E+08
1.416034E+04 1.000000E-99 1.000000E-99 3.641199E+08 1.567260E+08
1.421025E+04 1.000000E-99 1.000000E-99 3.579128E+08 1.539998E+08
1.426017E+04 1.000000E-99 1.000000E-99 3.517239E+08 1.513557E+08
1.431008E+04 1.000000E-99 1.000000E-99 3.456675E+08 1.486747E+08
1.436000E+04 1.000000E-99 1.000000E-99 3.396804E+08 1.460855E+08
1.440992E+04 1.000000E-99 1.000000E-99 3.338182E+08 1.434711E+08
1.445983E+04 1.000000E-99 1.000000E-99 3.280318E+08 1.409809E+08
1.450975E+04 1.000000E-99 1.000000E-99 3.223750E+08 1.385983E+08
1.455966E+04 1.000000E-99 1.000000E-99 3.168194E+08 1.362211E+08
1.460958E+04 1.000000E-99 1.000000E-99 3.113992E+08 1.338561E+08
1.465949E+04 1.000000E-99 1.000000E-99 3.060559E+08 1.315647E+08
1.470941E+04 1.000000E-99 1.000000E-99 3.007964E+08 1.292643E+08
1.475932E+04 1.000000E-99 1.000000E-99 2.956293E+08 1.270126E+08
1.480924E+04 1.000000E-99 1.000000E-99 2.905252E+08 1.248091E+08
1.485915E+04 1.000000E-99 1.000000E-99 2.855105E+08 1.226324E+08
1.490907E+04 1.000000E-99 1.000000E-99 2.805802E+08 1.204966E+08
1.495898E+04 1.000000E-99 1.000000E-99 2.757625E+08 1.184321E+08
1.500890E+04 1.000000E-99 1.000000E-99 2.710125E+08 1.164677E+08
1.505881E+04 1.000000E-99 1.000000E-99 2.663396E+08 1.144429E+08
1.510873E+04 1.000000E-99 1.000000E-99 2.617639E+08 1.124449E+08
1.515864E+04 1.000000E-99 1.000000E-99 2.572425E+08 1.104408E+08
1.520856E+04 1.000000E-99 1.000000E-99 2.528319E+08 1.085177E+08
1.525847E+04 1.000000E-99 1.000000E-99 2.485019E+08 1.066527E+08
1.530839E+04 1.000000E-99 1.000000E-99 2.442076E+08 1.048323E+08
1.535831E+04 1.000000E-99 1.000000E-99 2.399934E+08 1.030270E+08
1.540822E+04 1.000000E-99 1.000000E-99 2.358632E+08 1.012209E+08
1.545814E+04 1.000000E-99 1.000000E-99 2.317765E+08 9.945206E+07
1.550805E+04 1.000000E-99 1.000000E-99 2.277746E+08 9.772250E+07
1.555797E+04 1.000000E-99 1.000000E-99 2.238630E+08 9.602775E+07
1.560788E+04 1.000000E-99 1.000000E-99 2.200122E+08 9.434187E+07
1.565780E+04 1.000000E-99 1.000000E-99 2.162613E+08 9.269422E+07
1.570771E+04 1.000000E-99 1.000000E-99 2.125547E+08 9.108940E+07
1.575763E+04 1.000000E-99 1.000000E-99 2.088778E+08 8.949932E+07
1.580754E+04 1.000000E-99 1.000000E-99 2.052658E+08 8.793688E+07
1.585746E+04 1.000000E-99 1.000000E-99 2.017487E+08 8.641989E+07
1.590737E+04 1.000000E-99 1.000000E-99 1.983033E+08 8.490526E+07
1.595729E+04 1.000000E-99 1.000000E-99 1.948930E+08 8.342547E+07
1.600720E+04 1.000000E-99 1.000000E-99 1.915393E+08 8.199614E+07
1.605712E+04 1.000000E-99 1.000000E-99 1.882506E+08 8.060238E+07
1.610703E+04 1.000000E-99 1.000000E-99 1.850210E+08 7.920936E+07
1.615695E+04 1.000000E-99 1.000000E-99 1.818456E+08 7.783843E+07
1.620686E+04 1.000000E-99 1.000000E-99 1.787230E+08 7.650047E+07
1.625678E+04 1.000000E-99 1.000000E-99 1.756551E+08 7.518711E+07
1.630669E+04 1.000000E-99 1.000000E-99 1.726558E+08 7.388974E+07
1.635661E+04 1.000000E-99 1.000000E-99 1.696894E+08 7.260972E+07
1.640653E+04 1.000000E-99 1.000000E-99 1.667541E+08 7.134047E+07
1.645644E+04 1.000000E-99 1.000000E-99 1.638916E+08 7.010078E+07
1.650636E+04 1.000000E-99 1.000000E-99 1.611129E+08 6.889501E+07
1.655627E+04 1.000000E-99 1.000000E-99 1.583354E+08 6.771005E+07
1.660619E+04 1.000000E-99 1.000000E-99 1.556018E+08 6.656777E+07
1.665610E+04 1.000000E-99 1.000000E-99 1.529336E+08 6.543758E+07
1.670602E+04 1.000000E-99 1.000000E-99 1.503041E+08 6.430173E+07
1.675593E+04 1.000000E-99 1.000000E-99 1.477056E+08 6.320195E+07
1.680585E+04 1.000000E-99 1.000000E-99 1.451703E+08 6.211015E+07
1.685576E+04 1.000000E-99 1.000000E-99 1.426720E+08 6.103745E+07
1.690568E+04 1.000000E-99 1.000000E-99 1.402214E+08 5.999492E+07
1.695559E+04 1.000000E-99 1.000000E-99 1.378170E+08 5.897199E+07
1.700551E+04 1.000000E-99 1.000000E-99 1.354475E+08 5.796213E+07
1.705542E+04 1.000000E-99 4.627060E+08 1.331256E+08 5.696171E+07
1.710534E+04 1.000000E-99 4.543290E+08 1.308494E+08 5.596897E+07
1.715525E+04 1.000000E-99 4.461953E+08 1.285997E+08 5.500696E+07
1.720517E+04 1.000000E-99 4.382903E+08 1.263762E+08 5.406855E+07
1.725508E+04 1.000000E-99 4.305862E+08 1.241969E+08 5.312878E+07
1.730500E+04 1.000000E-99 4.229898E+08 1.220612E+08 5.220839E+07
1.735492E+04 1.000000E-99 4.155915E+08 1.199660E+08 5.131999E+07
1.740483E+04 1.000000E-99 4.083487E+08 1.179178E+08 5.043841E+07
1.745475E+04 1.000000E-99 4.011771E+08 1.159069E+08 4.956430E+07
1.750466E+04 1.000000E-99 3.941160E+08 1.139198E+08 4.871747E+07
1.755458E+04 1.000000E-99 3.872694E+08 1.119572E+08 4.788627E+07
1.760449E+04 1.000000E-99 3.805092E+08 1.100397E+08 4.707313E+07
1.765441E+04 1.000000E-99 3.738360E+08 1.081547E+08 4.626795E+07
1.770432E+04 1.000000E-99 3.672512E+08 1.062904E+08 4.546829E+07
1.775424E+04 1.000000E-99 3.608593E+08 1.044635E+08 4.468820E+07
1.780415E+04 1.000000E-99 3.545966E+08 1.026749E+08 4.392652E+07
1.785407E+04 1.000000E-99 3.484087E+08 1.009172E+08 4.317766E+07
1.790398E+04 1.000000E-99 3.423325E+08 9.919708E+07 4.243364E+07
1.795390E+04 1.000000E-99 3.363645E+08 9.749457E+07 4.169945E+07
1.800381E+04 1.000000E-99 3.305143E+08 9.581373E+07 4.098669E+07
1.805373E+04 1.000000E-99 3.247811E+08 9.416477E+07 4.029017E+07
1.810364E+04 1.000000E-99 3.191391E+08 9.254704E+07 3.959701E+07
1.815356E+04 1.000000E-99 3.136062E+08 9.095467E+07 3.891489E+07
1.820347E+04 1.000000E-99 3.081974E+08 8.939196E+07 3.824977E+07
1.825339E+04 1.000000E-99 3.028441E+08 8.785030E+07 3.758893E+07
1.830331E+04 1.000000E-99 2.975824E+08 8.634488E+07 3.694108E+07
1.835322E+04 1.000000E-99 2.924453E+08 8.487481E+07 3.631664E+07
1.840314E+04 1.000000E-99 2.873890E+08 8.341700E+07 3.569855E+07
1.845305E+04 1.000000E-99 2.823983E+08 8.198031E+07 3.509212E+07
1.850297E+04 1.000000E-99 2.774794E+08 8.058223E+07 3.449800E+07
1.855288E+04 1.000000E-99 2.726541E+08 7.921098E+07 3.390785E+07
1.860280E+04 1.000000E-99 2.679186E+08 7.785506E+07 3.332605E+07
1.865271E+04 1.000000E-99 2.633080E+08 7.652071E+07 3.274903E+07
1.870263E+04 1.000000E-99 2.587689E+08 7.521434E+07 3.218436E+07
1.875254E+04 1.000000E-99 2.542909E+08 7.392801E+07 3.162855E+07
1.880246E+04 1.000000E-99 2.498938E+08 7.265562E+07 3.107925E+07
1.885237E+04 1.000000E-99 2.455527E+08 7.140791E+07 3.054641E+07
1.890229E+04 1.000000E-99 2.413179E+08 7.019023E+07 3.002467E+07
1.895220E+04 1.000000E-99 2.371538E+08 6.898833E+07 2.950986E+07
1.900212E+04 1.000000E-99 2.330756E+08 6.780531E+07 2.900538E+07
1.905203E+04 1.000000E-99 2.290641E+08 6.664054E+07 2.851099E+07
1.910195E+04 1.000000E-99 2.251068E+08 6.549863E+07 2.802503E+07
1.915186E+04 1.000000E-99 2.212498E+08 6.437935E+07 2.754887E+07
1.920178E+04 1.000000E-99 2.174317E+08 6.327747E+07 2.708064E+07
1.925169E+04 1.000000E-99 2.136588E+08 6.219267E+07 2.661602E+07
1.930161E+04 1.000000E-99 2.099645E+08 6.112127E+07 2.616025E+07
1.935153E+04 1.000000E-99 2.063536E+08 6.007494E+07 2.571444E+07
1.940144E+04 1.000000E-99 2.027839E+08 5.904762E+07 2.527720E+07
1.945136E+04 1.000000E-99 1.992731E+08 5.803381E+07 2.484748E+07
1.950127E+04 1.000000E-99 1.958718E+08 5.703852E+07 2.441968E+07
1.955119E+04 1.000000E-99 1.925090E+08 5.605896E+07 2.400309E+07
1.960110E+04 1.000000E-99 1.891620E+08 5.510073E+07 2.359621E+07
1.965102E+04 1.000000E-99 1.858851E+08 5.416150E+07 2.319110E+07
1.970093E+04 1.000000E-99 1.826857E+08 5.323125E+07 2.279468E+07
1.975085E+04 1.000000E-99 1.795521E+08 5.231605E+07 2.240210E+07
1.980076E+04 1.000000E-99 1.764805E+08 5.141950E+07 2.201540E+07
1.985068E+04 1.000000E-99 1.734320E+08 5.053723E+07 2.163875E+07
1.990059E+04 1.000000E-99 1.704353E+08 4.967457E+07 2.127047E+07
1.995051E+04 1.000000E-99 1.675121E+08 4.883082E+07 2.090714E+07
2.000042E+04 1.000000E-99 1.646365E+08 4.800004E+07 2.054905E+07
2.005034E+04 1.000000E-99 1.618066E+08 4.717771E+07 2.019964E+07
2.010025E+04 1.000000E-99 1.590274E+08 4.636678E+07 1.985547E+07
2.015017E+04 1.000000E-99 1.562995E+08 4.557153E+07 1.951534E+07
2.020008E+04 1.000000E-99 1.536164E+08 4.479139E+07 1.917884E+07
2.025000E+04 1.000000E-99 1.509851E+08 4.402784E+07 1.885047E+07
2.029992E+04 1.000000E-99 1.483919E+08 4.327528E+07 1.853071E+07
2.034983E+04 1.000000E-99 1.458388E+08 4.253398E+07 1.821576E+07
2.039975E+04 1.000000E-99 1.433394E+08 4.180414E+07 1.790372E+07
2.044966E+04 1.000000E-99 1.408776E+08 4.108765E+07 1.759698E+07
2.049958E+04 1.000000E-99 1.384671E+08 4.038626E+07 1.729860E+07
2.054949E+04 1.088899E+09 1.361006E+08 3.969301E+07 1.700444E+07
2.059941E+04 1.069629E+09 1.337519E+08 3.901299E+07 1.671271E+07
2.064932E+04 1.050907E+09 1.314347E+08 3.835168E+07 1.642678E+07
2.069924E+04 1.032483E+09 1.291694E+08 3.770013E+07 1.614672E+07
2.074915E+04 1.014464E+09 1.269551E+08 3.705483E+07 1.587292E+07
2.079907E+04 9.968399E+08 1.247785E+08 3.642098E+07 1.560336E+07
2.084898E+04 9.795446E+08 1.226365E+08 3.579891E+07 1.533633E+07
2.089890E+04 9.625644E+08 1.205256E+08 3.518838E+07 1.507185E+07
2.094881E+04 9.458552E+08 1.184544E+08 3.458565E+07 1.481122E+07
2.099873E+04 9.293620E+08 1.164219E+08 3.399561E+07 1.455861E+07
2.104864E+04 9.131940E+08 1.144235E+08 3.341736E+07 1.430906E+07
2.109856E+04 8.973783E+08 1.124519E+08 3.284547E+07 1.406246E+07
2.114847E+04 8.817905E+08 1.105112E+08 3.228513E+07 1.382236E+07
2.119839E+04 8.665200E+08 1.086056E+08 3.173372E+07 1.358784E+07
2.124831E+04 8.515844E+08 1.067389E+08 3.118955E+07 1.335626E+07
2.129822E+04 8.369021E+08 1.049191E+08 3.065423E+07 1.312719E+07
2.134814E+04 8.224545E+08 1.031297E+08 3.013100E+07 1.290424E+07
2.139805E+04 8.082429E+08 1.013648E+08 2.961765E+07 1.268666E+07
2.144797E+04 7.942870E+08 9.962537E+07 2.911109E+07 1.247094E+07
2.149788E+04 7.805402E+08 9.791355E+07 2.861392E+07 1.225756E+07
2.154780E+04 7.669747E+08 9.623521E+07 2.812571E+07 1.204782E+07
2.159771E+04 7.537642E+08 9.458620E+07 2.764581E+07 1.184210E+07
2.164763E+04 7.408106E+08 9.296347E+07 2.717356E+07 1.163869E+07
2.169754E+04 7.280057E+08 9.137167E+07 2.670711E+07 1.143859E+07
2.174746E+04 7.154632E+08 8.980572E+07 2.625002E+07 1.124212E+07
2.179737E+04 7.031713E+08 8.826449E+07 2.580258E+07 1.105012E+07
2.184729E+04 6.911010E+08 8.675674E+07 2.536188E+07 1.086437E+07
2.189720E+04 6.792156E+08 8.527026E+07 2.492809E+07 1.068139E+07
2.194712E+04 6.674768E+08 8.380232E+07 2.450233E+07 1.049798E+07
2.199703E+04 6.559671E+08 8.236299E+07 2.408400E+07 1.031798E+07
2.204695E+04 6.447126E+08 8.095205E+07 2.367342E+07 1.014176E+07
2.209686E+04 6.335912E+08 7.957323E+07 2.326917E+07 9.967064E+06
2.214678E+04 6.226419E+08 7.821242E+07 2.287208E+07 9.795287E+06
2.219669E+04 6.119387E+08 7.686561E+07 2.248237E+07 9.628271E+06
2.224661E+04 6.013884E+08 7.554387E+07 2.209885E+07 9.464870E+06
2.229653E+04 5.910081E+08 7.425155E+07 2.171997E+07 9.305597E+06
2.234644E+04 5.808460E+08 7.297836E+07 2.134887E+07 9.147017E+06
2.239636E+04 5.708682E+08 7.173001E+07 2.098503E+07 8.989697E+06
2.244627E+04 5.610778E+08 7.050955E+07 2.062706E+07 8.837059E+06
2.249619E+04 5.514419E+08 6.930914E+07 2.027380E+07 8.687952E+06
2.254610E+04 5.419417E+08 6.812423E+07 1.992561E+07 8.539228E+06
2.259602E+04 5.325990E+08 6.695591E+07 1.958518E+07 8.393131E+06
2.264593E+04 5.234253E+08 6.581081E+07 1.925169E+07 8.251525E+06
2.269585E+04 5.143933E+08 6.467908E+07 1.892359E+07 8.111032E+06
