#NTIMES:    60
#NSTAGES:     6
#TIMES[d]:     2.000    2.001    2.002    2.003    2.005    2.010    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   37.960   41.760   45.940   50.530   55.580   61.140   67.250   73.970   81.370   89.510   98.460  108.300  118.000  128.000  138.000  148.000  158.000  168.000  180.000  190.000  200.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5
    2.123547E+03   1.0000E-099   7.7785E-029   5.3460E-020   6.1973E-012   5.0983E-005   9.9995E-001
    2.322487E+03   1.0000E-099   1.6695E-028   1.0573E-019   1.0572E-011   6.9103E-005   9.9993E-001
    2.540063E+03   1.0000E-099   4.7297E-028   2.6601E-019   2.1705E-011   1.0393E-004   9.9990E-001
    2.778024E+03   1.0000E-099   1.9832E-027   9.4154E-019   5.8005E-011   1.8132E-004   9.9982E-001
    3.038279E+03   1.0000E-099   1.4803E-026   5.5206E-018   2.2952E-010   3.9479E-004   9.9961E-001
    3.248904E+03   1.0000E-099   1.1750E-025   3.4134E-017   9.4792E-010   8.8028E-004   9.9912E-001
    3.422984E+03   1.0000E-099   9.6577E-025   2.1787E-016   4.0226E-009   1.9923E-003   9.9801E-001
    3.565050E+03   1.0000E-099   7.5255E-024   1.3293E-015   1.6518E-008   4.4231E-003   9.9558E-001
    3.694049E+03   1.0000E-099   6.6753E-023   9.1150E-015   7.4446E-008   1.0334E-002   9.8967E-001
    3.798890E+03   1.0000E-099   5.1571E-022   5.5451E-014   3.0571E-007   2.2839E-002   9.7716E-001
    3.892639E+03   1.0000E-099   4.1365E-021   3.4908E-013   1.2870E-006   5.0821E-002   9.4918E-001
    3.972972E+03   1.0000E-099   3.1135E-020   2.0750E-012   5.1484E-006   1.0826E-001   8.9173E-001
    4.039640E+03   1.0000E-099   2.0217E-019   1.0772E-011   1.8300E-005   2.1023E-001   7.8975E-001
    4.098359E+03   1.0000E-099   1.2259E-018   5.2093E-011   6.0136E-005   3.7244E-001   6.2750E-001
    4.145830E+03   1.0000E-099   5.7713E-018   1.9889E-010   1.6005E-004   5.5650E-001   4.4334E-001
    4.187487E+03   1.0000E-099   2.3588E-017   6.6077E-010   3.7105E-004   7.2562E-001   2.7401E-001
    4.223813E+03   1.0000E-099   8.2811E-017   1.9011E-009   7.5351E-004   8.4441E-001   1.5484E-001
    4.260318E+03   1.0000E-099   2.9904E-016   5.5414E-009   1.5045E-003   9.2138E-001   7.7119E-002
    4.293413E+03   1.0000E-099   9.7297E-016   1.4727E-008   2.7866E-003   9.5923E-001   3.7987E-002
    4.323309E+03   1.0000E-099   2.8359E-015   3.5662E-008   4.8309E-003   9.7584E-001   1.9324E-002
    4.350823E+03   1.0000E-099   7.5441E-015   8.0054E-008   7.9592E-003   9.8181E-001   1.0230E-002
    4.376903E+03   1.0000E-099   1.8775E-014   1.7011E-007   1.2648E-002   9.8176E-001   5.5925E-003
    4.402648E+03   1.0000E-099   4.5207E-014   3.5183E-007   1.9734E-002   9.7717E-001   3.0956E-003
    4.428233E+03   1.0000E-099   1.0452E-013   7.0357E-007   3.0100E-002   9.6815E-001   1.7451E-003
    4.452916E+03   1.0000E-099   2.2701E-013   1.3356E-006   4.4379E-002   9.5460E-001   1.0166E-003
    4.478721E+03   1.0000E-099   5.0613E-013   2.5886E-006   6.6050E-002   9.3337E-001   5.7365E-004
    4.503779E+03   1.0000E-099   1.1077E-012   4.9334E-006   9.6869E-002   9.0280E-001   3.2174E-004
    4.528932E+03   1.0000E-099   2.4439E-012   9.4420E-006   1.4145E-001   8.5836E-001   1.7433E-004
    4.555657E+03   1.0000E-099   5.6499E-012   1.8701E-005   2.0841E-001   7.9148E-001   8.6922E-005
    4.579163E+03   1.0000E-099   1.1686E-011   3.3653E-005   2.8691E-001   7.1301E-001   4.4863E-005
    4.602111E+03   1.0000E-099   2.3298E-011   5.8421E-005   3.8087E-001   6.1905E-001   2.2283E-005
    4.623919E+03   1.0000E-099   4.3725E-011   9.5931E-005   4.8179E-001   5.1810E-001   1.0823E-005
    4.645840E+03   1.0000E-099   7.9723E-011   1.5269E-004   5.8684E-001   4.1300E-001   4.9312E-006
    4.669348E+03   1.0000E-099   1.4607E-010   2.4153E-004   6.9303E-001   3.0673E-001   1.9838E-006
    4.697060E+03   1.0000E-099   2.8428E-010   3.9484E-004   7.9756E-001   2.0204E-001   6.2386E-007
    4.734682E+03   1.0000E-099   6.5708E-010   7.1966E-004   8.9469E-001   1.0459E-001   1.1552E-007
    4.777980E+03   1.0000E-099   1.6313E-009   1.3576E-003   9.5383E-001   4.4815E-002   1.4670E-008
    4.831831E+03   1.0000E-099   4.9049E-009   2.8913E-003   9.8264E-001   1.4468E-002   1.0015E-009
    4.894891E+03   1.0000E-099   1.8278E-008   7.0537E-003   9.8937E-001   3.5762E-003   3.7689E-011
    4.958140E+03   1.0000E-099   7.4792E-008   1.8096E-002   9.8110E-001   7.9993E-004   1.1497E-012
    5.040222E+03   1.0000E-099   5.2238E-007   6.5138E-002   9.3477E-001   9.6658E-005   8.7562E-015
    5.141810E+03   1.0000E-099   5.6322E-006   2.9230E-001   7.0769E-001   4.5835E-006   9.9498E-018
    5.295751E+03   1.0000E-099   6.2676E-005   8.6828E-001   1.3166E-001   1.0976E-008   6.3924E-023
    5.565419E+03   1.0000E-099   1.0561E-003   9.9826E-001   6.8673E-004   1.3480E-014   1.9317E-027
    5.940867E+03   1.0000E-099   8.5293E-002   9.1471E-001   8.1378E-008   8.5643E-023   2.8391E-031
    6.497423E+03   1.0000E-099   9.7708E-001   2.2917E-002   8.4311E-015   2.7308E-024   4.7831E-038
    7.106121E+03   1.0000E-099   9.9991E-001   8.8319E-005   8.4019E-022   1.1459E-026   5.5581E-045
    7.771843E+03   1.0000E-099   1.0000E+000   1.9883E-007   3.2365E-022   2.8174E-029   2.4694E-045
    8.499932E+03   1.0000E-099   1.0000E+000   9.4558E-010   3.3768E-022   1.4141E-031   2.8507E-045
    9.296231E+03   1.0000E-099   1.0000E+000   7.1160E-012   3.4969E-022   1.1125E-033   3.2300E-045
    1.016712E+04   1.0000E-099   1.0000E+000   1.5826E-013   3.6737E-022   2.6176E-035   3.7338E-045
    1.104498E+04   1.0000E-099   1.0000E+000   7.5929E-015   3.8531E-022   1.3244E-036   4.2710E-045
    1.192352E+04   1.0000E-099   1.0000E+000   6.3066E-016   4.0757E-022   1.1681E-037   4.9216E-045
    1.280263E+04   1.0000E-099   1.0000E+000   9.5441E-017   4.4508E-022   1.9333E-038   5.9443E-045
    1.368188E+04   1.0000E-099   1.0000E+000   1.9502E-017   4.8232E-022   4.2861E-039   7.0518E-045
    1.456108E+04   1.0000E-099   1.0000E+000   5.1427E-018   5.1800E-022   1.2152E-039   8.2053E-045
    1.544022E+04   1.0000E-099   1.0000E+000   1.7343E-018   5.5202E-022   4.3722E-040   9.3895E-045
    1.631933E+04   1.0000E-099   1.0000E+000   7.5710E-019   5.8438E-022   2.0234E-040   1.0593E-044
    1.719832E+04   1.0000E-099   1.0000E+000   4.3086E-019   6.1512E-022   1.2143E-040   1.1805E-044
    1.807723E+04   1.0000E-099   1.0000E+000   3.0850E-019   6.4429E-022   9.1250E-041   1.3018E-044
    1.895610E+04   1.0000E-099   1.0000E+000   2.5912E-019   6.7194E-022   8.0088E-041   1.4226E-044
    1.983497E+04   1.0000E-099   1.0000E+000   2.3911E-019   6.9812E-022   7.6936E-041   1.5422E-044
    2.071387E+04   1.0000E-099   1.0000E+000   2.3232E-019   7.2291E-022   7.7614E-041   1.6602E-044
    2.159281E+04   1.0000E-099   1.0000E+000   2.3249E-019   7.4639E-022   8.0561E-041   1.7763E-044
    2.247183E+04   1.0000E-099   1.0000E+000   2.3796E-019   7.6868E-022   8.5744E-041   1.8904E-044
    2.335097E+04   1.0000E-099   1.0000E+000   2.5143E-019   7.8992E-022   9.5218E-041   2.0023E-044
    2.423019E+04   1.0000E-099   1.0000E+000   2.8532E-019   8.1022E-022   1.1670E-040   2.1124E-044
    2.510957E+04   1.0000E-099   1.0000E+000   3.8183E-019   8.2971E-022   1.7640E-040   2.2205E-044
    2.598909E+04   1.0000E-099   1.0000E+000   6.8358E-019   8.4842E-022   3.6457E-040   2.3268E-044
    2.686882E+04   1.0000E-099   1.0000E+000   1.6752E-018   8.6639E-022   9.9575E-040   2.4312E-044
    2.774882E+04   1.0000E-099   1.0000E+000   4.9452E-018   8.8362E-022   3.1299E-039   2.5335E-044
    2.862919E+04   1.0000E-099   1.0000E+000   1.5374E-017   9.0012E-022   1.0115E-038   2.6334E-044
    2.951003E+04   1.0000E-099   1.0000E+000   4.7318E-017   9.1591E-022   3.2074E-038   2.7309E-044
    3.039159E+04   1.0000E-099   1.0000E+000   1.4314E-016   9.3102E-022   9.9708E-038   2.8258E-044
    3.127403E+04   1.0000E-099   1.0000E+000   4.3096E-016   9.4549E-022   3.0890E-037   2.9181E-044
    3.215772E+04   1.0000E-099   1.0000E+000   1.2863E-015   9.5935E-022   9.5411E-037   3.0080E-044
    3.304301E+04   1.0000E-099   1.0000E+000   3.7012E-015   9.7270E-022   2.8655E-036   3.0957E-044
    3.393047E+04   1.0000E-099   1.0000E+000   1.0027E-014   9.8569E-022   8.1706E-036   3.1817E-044
    3.482077E+04   1.0000E-099   1.0000E+000   2.5797E-014   9.9868E-022   2.2244E-035   3.2675E-044
    3.571493E+04   1.0000E-099   1.0000E+000   6.4481E-014   1.0124E-021   5.8847E-035   3.3558E-044
    3.661434E+04   1.0000E-099   1.0000E+000   1.5482E-013   1.0284E-021   1.4862E-034   3.4524E-044
    3.752089E+04   1.0000E-099   1.0000E+000   3.3836E-013   1.0490E-021   3.3794E-034   3.5660E-044
    3.843720E+04   1.0000E-099   1.0000E+000   6.5669E-013   1.0778E-021   6.7471E-034   3.7116E-044
    3.936706E+04   1.0000E-099   1.0000E+000   1.2714E-012   1.1193E-021   1.3310E-033   3.9077E-044
    3.973480E+04   1.0000E-099   1.0000E+000   1.6158E-012   1.1245E-021   1.6719E-033   3.9427E-044
    3.997997E+04   1.0000E-099   1.0000E+000   1.8827E-012   1.1204E-021   1.9158E-033   3.9369E-044
    4.014340E+04   1.0000E-099   1.0000E+000   2.0255E-012   1.1058E-021   2.0236E-033   3.8877E-044
    4.025237E+04   1.0000E-099   1.0000E+000   2.0824E-012   1.0885E-021   2.0465E-033   3.8263E-044
    4.032428E+04   1.0000E-099   1.0000E+000   1.9858E-012   1.0441E-021   1.8759E-033   3.6596E-044
    4.032500E+04   1.0000E-099   1.0000E+000   1.9793E-012   1.0423E-021   1.8668E-033   3.6529E-044
#TIME:     3.190
#NVEL: 100
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5
    1.025000E+03   1.0000E-099   3.1460E-029   2.3750E-020   3.2906E-012   3.5486E-005   9.9996E-001
    1.040650E+03   1.0000E-099   3.0930E-029   2.3445E-020   3.2614E-012   3.5317E-005   9.9996E-001
    1.071949E+03   1.0000E-099   2.9735E-029   2.2780E-020   3.2013E-012   3.5003E-005   9.9997E-001
    1.134547E+03   1.0000E-099   2.8435E-029   2.2134E-020   3.1505E-012   3.4781E-005   9.9997E-001
    1.240832E+03   1.0000E-099   2.8054E-029   2.2249E-020   3.1945E-012   3.5205E-005   9.9996E-001
    1.357078E+03   1.0000E-099   2.9717E-029   2.3818E-020   3.4008E-012   3.6629E-005   9.9996E-001
    1.484212E+03   1.0000E-099   3.3909E-029   2.7229E-020   3.8091E-012   3.9222E-005   9.9996E-001
    1.623258E+03   1.0000E-099   4.2030E-029   3.3476E-020   4.5137E-012   4.3358E-005   9.9996E-001
    1.775330E+03   1.0000E-099   5.7441E-029   4.4827E-020   5.7140E-012   4.9750E-005   9.9995E-001
    1.941648E+03   1.0000E-099   8.8618E-029   6.6709E-020   7.8481E-012   5.9766E-005   9.9994E-001
    2.123548E+03   1.0000E-099   1.5989E-028   1.1373E-019   1.1970E-011   7.6157E-005   9.9992E-001
    2.322488E+03   1.0000E-099   3.5539E-028   2.3233E-019   2.0990E-011   1.0495E-004   9.9990E-001
    2.540063E+03   1.0000E-099   1.0495E-027   6.0751E-019   4.4538E-011   1.6099E-004   9.9984E-001
    2.778023E+03   1.0000E-099   4.6078E-027   2.2451E-018   1.2357E-010   2.8720E-004   9.9971E-001
    3.038279E+03   1.0000E-099   3.5898E-026   1.3723E-017   5.0752E-010   6.3928E-004   9.9936E-001
    3.248903E+03   1.0000E-099   2.8930E-025   8.6336E-017   2.1341E-009   1.4408E-003   9.9856E-001
    3.422983E+03   1.0000E-099   2.3455E-024   5.4661E-016   9.0333E-009   3.2565E-003   9.9674E-001
    3.565050E+03   1.0000E-099   1.7556E-023   3.2305E-015   3.6285E-008   7.1376E-003   9.9286E-001
    3.694049E+03   1.0000E-099   1.4548E-022   2.0931E-014   1.5676E-007   1.6262E-002   9.8374E-001
    3.798890E+03   1.0000E-099   1.0333E-021   1.1852E-013   6.0886E-007   3.4738E-002   9.6526E-001
    3.892639E+03   1.0000E-099   7.4687E-021   6.8163E-013   2.3850E-006   7.3827E-002   9.2617E-001
    3.972972E+03   1.0000E-099   4.9783E-020   3.6394E-012   8.7402E-006   1.4830E-001   8.5169E-001
    4.039640E+03   1.0000E-099   2.8187E-019   1.6714E-011   2.8057E-005   2.6832E-001   7.3166E-001
    4.098359E+03   1.0000E-099   1.4557E-018   6.9977E-011   8.1786E-005   4.3783E-001   5.6208E-001
    4.145830E+03   1.0000E-099   5.8394E-018   2.3172E-010   1.9406E-004   6.0898E-001   3.9083E-001
    4.187487E+03   1.0000E-099   2.0350E-017   6.7031E-010   4.0512E-004   7.5399E-001   2.4561E-001
    4.223813E+03   1.0000E-099   6.1468E-017   1.6985E-009   7.5291E-004   8.5327E-001   1.4597E-001
    4.260318E+03   1.0000E-099   1.8870E-016   4.3283E-009   1.3778E-003   9.1954E-001   7.9078E-002
    4.293413E+03   1.0000E-099   5.2410E-016   1.0104E-008   2.3547E-003   9.5469E-001   4.2954E-002
    4.323309E+03   1.0000E-099   1.3132E-015   2.1621E-008   3.7855E-003   9.7207E-001   2.4142E-002
    4.350823E+03   1.0000E-099   3.0216E-015   4.3097E-008   5.8038E-003   9.8010E-001   1.4101E-002
    4.376903E+03   1.0000E-099   6.5254E-015   8.1515E-008   8.5981E-003   9.8290E-001   8.5013E-003
    4.402648E+03   1.0000E-099   1.3609E-014   1.4983E-007   1.2500E-002   9.8229E-001   5.2073E-003
    4.428232E+03   1.0000E-099   2.7221E-014   2.6608E-007   1.7770E-002   9.7897E-001   3.2613E-003
    4.452917E+03   1.0000E-099   5.1531E-014   4.5143E-007   2.4542E-002   9.7335E-001   2.1091E-003
    4.478721E+03   1.0000E-099   9.9698E-014   7.7982E-007   3.4225E-002   9.6444E-001   1.3359E-003
    4.503779E+03   1.0000E-099   1.9044E-013   1.3324E-006   4.7332E-002   9.5182E-001   8.4748E-004
    4.528932E+03   1.0000E-099   3.6793E-013   2.2964E-006   6.5646E-002   9.3382E-001   5.2822E-004
    4.555657E+03   1.0000E-099   7.4637E-013   4.1156E-006   9.2868E-002   9.0681E-001   3.1319E-004
    4.579163E+03   1.0000E-099   1.3969E-012   6.8912E-006   1.2563E-001   8.7417E-001   1.9356E-004
    4.602111E+03   1.0000E-099   2.5780E-012   1.1384E-005   1.6770E-001   8.3218E-001   1.1821E-004
    4.623919E+03   1.0000E-099   4.6020E-012   1.8253E-005   2.1861E-001   7.8130E-001   7.2101E-005
    4.645840E+03   1.0000E-099   8.1790E-012   2.9072E-005   2.8150E-001   7.1842E-001   4.2575E-005
    4.669349E+03   1.0000E-099   1.4949E-011   4.7149E-005   3.6169E-001   6.3824E-001   2.3271E-005
    4.697060E+03   1.0000E-099   2.9654E-011   8.1044E-005   4.6936E-001   5.3055E-001   1.0754E-005
    4.734682E+03   1.0000E-099   7.0807E-011   1.5885E-004   6.2196E-001   3.7788E-001   3.3730E-006
    4.777980E+03   1.0000E-099   1.7641E-010   3.1437E-004   7.7440E-001   2.2528E-001   7.5780E-007
    4.831831E+03   1.0000E-099   4.9232E-010   6.5777E-004   8.9751E-001   1.0183E-001   9.7870E-008
    4.894891E+03   1.0000E-099   1.5037E-009   1.4327E-003   9.6330E-001   3.5265E-002   7.4721E-009
    4.958140E+03   1.0000E-099   4.5064E-009   3.0423E-003   9.8572E-001   1.1234E-002   4.9747E-010
    5.040222E+03   1.0000E-099   1.9652E-008   8.2478E-003   9.8942E-001   2.3359E-003   1.2514E-011
    5.141810E+03   1.0000E-099   1.4318E-007   3.0978E-002   9.6874E-001   2.8041E-004   9.0362E-014
    5.295751E+03   1.0000E-099   3.2614E-006   2.3251E-001   7.6748E-001   6.7279E-006   1.9626E-017
    5.565419E+03   1.0000E-099   8.9969E-005   9.4415E-001   5.5757E-002   8.7778E-010   6.1824E-025
    5.940867E+03   1.0000E-099   2.3229E-003   9.9758E-001   9.9702E-005   8.1708E-017   3.2843E-028
    6.497423E+03   1.0000E-099   3.8835E-001   6.1165E-001   7.7749E-010   6.5006E-023   3.5537E-033
    7.106121E+03   1.0000E-099   9.9145E-001   8.5525E-003   2.7728E-016   1.2071E-024   1.9274E-039
    7.771843E+03   1.0000E-099   9.9995E-001   5.2114E-005   4.2210E-022   7.9755E-027   3.3720E-045
    8.499932E+03   1.0000E-099   1.0000E+000   2.0884E-007   3.7956E-022   3.4814E-029   3.4701E-045
    9.296231E+03   1.0000E-099   1.0000E+000   1.4446E-009   3.9333E-022   2.5235E-031   3.9424E-045
    1.016712E+04   1.0000E-099   1.0000E+000   2.1245E-011   4.0789E-022   3.8821E-033   4.4595E-045
    1.104498E+04   1.0000E-099   1.0000E+000   9.5062E-013   4.2388E-022   1.8168E-034   5.0218E-045
    1.192352E+04   1.0000E-099   1.0000E+000   7.5436E-014   4.3736E-022   1.4957E-035   5.5515E-045
    1.280263E+04   1.0000E-099   1.0000E+000   8.7848E-015   4.5277E-022   1.8106E-036   6.1361E-045
    1.368188E+04   1.0000E-099   1.0000E+000   1.6620E-015   4.8431E-022   3.6700E-037   7.1220E-045
    1.456108E+04   1.0000E-099   1.0000E+000   4.1030E-016   5.1943E-022   9.7245E-038   8.2646E-045
    1.544022E+04   1.0000E-099   1.0000E+000   1.2029E-016   5.5321E-022   3.0377E-038   9.4442E-045
    1.631932E+04   1.0000E-099   1.0000E+000   4.0761E-017   5.8542E-022   1.0895E-038   1.0644E-044
    1.719832E+04   1.0000E-099   1.0000E+000   1.5685E-017   6.1603E-022   4.4116E-039   1.1853E-044
    1.807722E+04   1.0000E-099   1.0000E+000   6.7753E-018   6.4506E-022   1.9956E-039   1.3063E-044
    1.895610E+04   1.0000E-099   1.0000E+000   3.2722E-018   6.7257E-022   1.0051E-039   1.4266E-044
    1.983497E+04   1.0000E-099   1.0000E+000   1.7696E-018   6.9861E-022   5.6486E-040   1.5458E-044
    2.071387E+04   1.0000E-099   1.0000E+000   1.0754E-018   7.2327E-022   3.5574E-040   1.6634E-044
    2.159281E+04   1.0000E-099   1.0000E+000   7.3309E-019   7.4666E-022   2.5073E-040   1.7791E-044
    2.247182E+04   1.0000E-099   1.0000E+000   5.5315E-019   7.6892E-022   1.9523E-040   1.8929E-044
    2.335097E+04   1.0000E-099   1.0000E+000   4.5334E-019   7.9017E-022   1.6485E-040   2.0048E-044
    2.423019E+04   1.0000E-099   1.0000E+000   3.9450E-019   8.1053E-022   1.4766E-040   2.1150E-044
    2.510957E+04   1.0000E-099   1.0000E+000   3.5873E-019   8.3008E-022   1.3839E-040   2.2233E-044
    2.598910E+04   1.0000E-099   1.0000E+000   3.4704E-019   8.4883E-022   1.3924E-040   2.3298E-044
    2.686882E+04   1.0000E-099   1.0000E+000   3.7780E-019   8.6680E-022   1.6351E-040   2.4342E-044
    2.774881E+04   1.0000E-099   1.0000E+000   5.8562E-019   8.8399E-022   2.9076E-040   2.5363E-044
    2.862919E+04   1.0000E-099   1.0000E+000   1.5017E-018   9.0044E-022   8.4665E-040   2.6359E-044
    2.951003E+04   1.0000E-099   1.0000E+000   5.1777E-018   9.1617E-022   3.1239E-039   2.7330E-044
    3.039159E+04   1.0000E-099   1.0000E+000   1.9388E-017   9.3121E-022   1.2157E-038   2.8274E-044
    3.127403E+04   1.0000E-099   1.0000E+000   7.3176E-017   9.4559E-022   4.7423E-038   2.9192E-044
    3.215771E+04   1.0000E-099   1.0000E+000   2.6908E-016   9.5934E-022   1.8129E-037   3.0085E-044
    3.304301E+04   1.0000E-099   1.0000E+000   9.2756E-016   9.7250E-022   6.5767E-037   3.0954E-044
    3.393047E+04   1.0000E-099   1.0000E+000   2.9292E-015   9.8517E-022   2.2173E-036   3.1803E-044
    3.482078E+04   1.0000E-099   1.0000E+000   8.6140E-015   9.9753E-022   7.0439E-036   3.2636E-044
    3.571493E+04   1.0000E-099   1.0000E+000   2.4411E-014   1.0100E-021   2.1644E-035   3.3471E-044
    3.661433E+04   1.0000E-099   1.0000E+000   6.6594E-014   1.0236E-021   6.3477E-035   3.4343E-044
    3.752089E+04   1.0000E-099   1.0000E+000   1.6599E-013   1.0401E-021   1.6716E-034   3.5326E-044
    3.843720E+04   1.0000E-099   1.0000E+000   3.6625E-013   1.0630E-021   3.8290E-034   3.6551E-044
    3.936707E+04   1.0000E-099   1.0000E+000   7.9715E-013   1.0969E-021   8.5362E-034   3.8214E-044
    3.973480E+04   1.0000E-099   1.0000E+000   1.0553E-012   1.1036E-021   1.1232E-033   3.8620E-044
    3.997997E+04   1.0000E-099   1.0000E+000   1.2616E-012   1.1027E-021   1.3272E-033   3.8685E-044
    4.014340E+04   1.0000E-099   1.0000E+000   1.3802E-012   1.0934E-021   1.4317E-033   3.8400E-044
    4.025237E+04   1.0000E-099   1.0000E+000   1.4346E-012   1.0815E-021   1.4691E-033   3.8000E-044
    4.032428E+04   1.0000E-099   1.0000E+000   1.3777E-012   1.0494E-021   1.3674E-033   3.6812E-044
    4.032500E+04   1.0000E-099   1.0000E+000   1.3732E-012   1.0481E-021   1.3613E-033   3.6764E-044
#TIME:     3.510
#NVEL: 100
#vel_mid[km/s]           ni0           ni1           ni2           ni3           ni4           ni5
    1.025000E+03   1.0000E-099   6.6371E-029   5.1388E-020   6.4294E-012   5.3182E-005   9.9995E-001
    1.040650E+03   1.0000E-099   6.5464E-029   5.0841E-020   6.3814E-012   5.2948E-005   9.9995E-001
    1.071949E+03   1.0000E-099   6.2733E-029   4.9281E-020   6.2531E-012   5.2440E-005   9.9995E-001
    1.134547E+03   1.0000E-099   6.0046E-029   4.7932E-020   6.1589E-012   5.2138E-005   9.9995E-001
    1.240832E+03   1.0000E-099   5.9508E-029   4.8400E-020   6.2678E-012   5.2900E-005   9.9995E-001
    1.357078E+03   1.0000E-099   6.3503E-029   5.2197E-020   6.7126E-012   5.5254E-005   9.9994E-001
    1.484211E+03   1.0000E-099   7.3222E-029   6.0287E-020   7.5822E-012   5.9485E-005   9.9994E-001
    1.623259E+03   1.0000E-099   9.2031E-029   7.5124E-020   9.0855E-012   6.6220E-005   9.9993E-001
    1.775330E+03   1.0000E-099   1.2806E-028   1.0234E-019   1.1668E-011   7.6661E-005   9.9992E-001
    1.941648E+03   1.0000E-099   2.0216E-028   1.5563E-019   1.6319E-011   9.3125E-005   9.9991E-001
    2.123548E+03   1.0000E-099   3.7539E-028   2.7254E-019   2.5464E-011   1.2031E-004   9.9988E-001
    2.322488E+03   1.0000E-099   8.6424E-028   5.7533E-019   4.5917E-011   1.6859E-004   9.9983E-001
    2.540063E+03   1.0000E-099   2.6609E-027   1.5642E-018   1.0074E-010   2.6378E-004   9.9974E-001
    2.778023E+03   1.0000E-099   1.2237E-026   6.0396E-018   2.9035E-010   4.8119E-004   9.9952E-001
    3.038279E+03   1.0000E-099   9.9489E-026   3.8489E-017   1.2379E-009   1.0946E-003   9.9891E-001
    3.248903E+03   1.0000E-099   8.1507E-025   2.4671E-016   5.3030E-009   2.4934E-003   9.9751E-001
    3.422983E+03   1.0000E-099   6.5437E-024   1.5546E-015   2.2436E-008   5.6325E-003   9.9437E-001
    3.565050E+03   1.0000E-099   4.7456E-023   8.9659E-015   8.8604E-008   1.2215E-002   9.8778E-001
    3.694049E+03   1.0000E-099   3.7327E-022   5.5643E-014   3.7038E-007   2.7251E-002   9.7275E-001
    3.798890E+03   1.0000E-099   2.4906E-021   2.9871E-013   1.3783E-006   5.6538E-002   9.4346E-001
    3.892639E+03   1.0000E-099   1.6669E-020   1.6054E-012   5.1006E-006   1.1521E-001   8.8478E-001
    3.972972E+03   1.0000E-099   1.0134E-019   7.8866E-012   1.7376E-005   2.1827E-001   7.8171E-001
    4.039640E+03   1.0000E-099   5.1481E-019   3.2761E-011   5.0951E-005   3.6597E-001   6.3398E-001
    4.098359E+03   1.0000E-099   2.3348E-018   1.2154E-010   1.3316E-004   5.4504E-001   4.5483E-001
    4.145830E+03   1.0000E-099   8.2355E-018   3.5759E-010   2.8485E-004   6.9929E-001   3.0042E-001
    4.187487E+03   1.0000E-099   2.5351E-017   9.2558E-010   5.4253E-004   8.1464E-001   1.8481E-001
    4.223812E+03   1.0000E-099   6.8305E-017   2.1240E-009   9.3518E-004   8.8800E-001   1.1107E-001
    4.260319E+03   1.0000E-099   1.8587E-016   4.8894E-009   1.5940E-003   9.3577E-001   6.2638E-002
    4.293412E+03   1.0000E-099   4.6013E-016   1.0376E-008   2.5591E-003   9.6143E-001   3.6007E-002
    4.323309E+03   1.0000E-099   1.0342E-015   2.0307E-008   3.8883E-003   9.7457E-001   2.1545E-002
    4.350822E+03   1.0000E-099   2.1476E-015   3.7211E-008   5.6580E-003   9.8093E-001   1.3410E-002
    4.376903E+03   1.0000E-099   4.1995E-015   6.4876E-008   7.9729E-003   9.8341E-001   8.6190E-003
    4.402648E+03   1.0000E-099   7.9278E-015   1.0989E-007   1.1027E-002   9.8333E-001   5.6391E-003
    4.428232E+03   1.0000E-099   1.4355E-014   1.7981E-007   1.4918E-002   9.8130E-001   3.7782E-003
    4.452917E+03   1.0000E-099   2.4732E-014   2.8237E-007   1.9664E-002   9.7773E-001   2.6084E-003
    4.478721E+03   1.0000E-099   4.3378E-014   4.5009E-007   2.6139E-002   9.7209E-001   1.7721E-003
    4.503779E+03   1.0000E-099   7.5231E-014   7.1069E-007   3.4513E-002   9.6428E-001   1.2081E-003
    4.528932E+03   1.0000E-099   1.3173E-013   1.1308E-006   4.5726E-002   9.5346E-001   8.1378E-004
    4.555658E+03   1.0000E-099   2.4063E-013   1.8623E-006   6.1743E-002   9.3773E-001   5.2801E-004
    4.579162E+03   1.0000E-099   4.1113E-013   2.8997E-006   8.0427E-002   9.1921E-001   3.5634E-004
    4.602111E+03   1.0000E-099   6.9624E-013   4.4780E-006   1.0399E-001   8.9577E-001   2.3953E-004
    4.623919E+03   1.0000E-099   1.1510E-012   6.7716E-006   1.3239E-001   8.6745E-001   1.6190E-004
    4.645840E+03   1.0000E-099   1.9077E-012   1.0248E-005   1.6797E-001   8.3191E-001   1.0746E-004
    4.669349E+03   1.0000E-099   3.2720E-012   1.5917E-005   2.1515E-001   7.8477E-001   6.7786E-005
    4.697060E+03   1.0000E-099   6.1339E-012   2.6488E-005   2.8382E-001   7.1612E-001   3.8076E-005
    4.734682E+03   1.0000E-099   1.4039E-011   5.1407E-005   3.9842E-001   6.0151E-001   1.6250E-005
    4.777980E+03   1.0000E-099   3.4549E-011   1.0418E-004   5.4946E-001   4.5043E-001   5.4312E-006
