#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 320
#vel_mid[km/s] si0 si1 si2 si3 si4 si5 si6 si7
2.012500E+04 1.268406E-03 9.987314E-01 1.647808E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.017500E+04 1.262712E-03 9.987371E-01 1.637681E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.022500E+04 1.262695E-03 9.987371E-01 1.613277E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.027500E+04 1.267876E-03 9.987320E-01 1.575667E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.032500E+04 1.263609E-03 9.987362E-01 1.562523E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.037500E+04 1.255501E-03 9.987443E-01 1.559205E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.042500E+04 1.245281E-03 9.987546E-01 1.560991E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.047500E+04 1.229751E-03 9.987701E-01 1.577132E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.052500E+04 1.233743E-03 9.987661E-01 1.542844E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.057500E+04 1.231787E-03 9.987681E-01 1.524050E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.062500E+04 1.235694E-03 9.987642E-01 1.491163E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.067500E+04 1.227979E-03 9.987719E-01 1.487006E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.072500E+04 1.205021E-03 9.987948E-01 1.521215E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.077500E+04 1.200678E-03 9.987992E-01 1.508881E-07 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
