#NTIMES: 191
#time[d] Lbol[erg/s] Edep[erg/s]
8.8283e+00 5.4072e+41 3.6341e+42
8.9927e+00 5.8714e+41 3.5888e+42
9.1601e+00 6.3894e+41 3.5434e+42
9.3306e+00 6.9064e+41 3.4981e+42
9.5043e+00 7.4969e+41 3.4528e+42
9.6812e+00 8.0403e+41 3.4076e+42
9.8614e+00 8.5994e+41 3.3623e+42
1.0045e+01 9.1100e+41 3.3172e+42
1.0232e+01 9.6961e+41 3.2721e+42
1.0422e+01 1.0268e+42 3.2271e+42
1.0616e+01 1.0834e+42 3.1822e+42
1.0814e+01 1.1448e+42 3.1375e+42
1.1015e+01 1.2003e+42 3.0929e+42
1.1220e+01 1.2660e+42 3.0484e+42
1.1429e+01 1.3272e+42 3.0041e+42
1.1642e+01 1.3910e+42 2.9600e+42
1.1859e+01 1.4559e+42 2.9161e+42
1.2080e+01 1.5215e+42 2.8725e+42
1.2304e+01 1.5853e+42 2.8290e+42
1.2534e+01 1.6510e+42 2.7859e+42
1.2767e+01 1.7154e+42 2.7430e+42
1.3005e+01 1.7789e+42 2.7004e+42
1.3247e+01 1.8381e+42 2.6580e+42
1.3493e+01 1.9052e+42 2.6161e+42
1.3744e+01 1.9637e+42 2.5744e+42
1.4000e+01 2.0213e+42 2.5331e+42
1.4261e+01 2.0801e+42 2.4921e+42
1.4526e+01 2.1344e+42 2.4515e+42
1.4797e+01 2.1879e+42 2.4113e+42
1.5072e+01 2.2403e+42 2.3714e+42
1.5353e+01 2.2911e+42 2.3320e+42
1.5639e+01 2.3412e+42 2.2929e+42
1.5930e+01 2.3859e+42 2.2543e+42
1.6226e+01 2.4270e+42 2.2161e+42
1.6528e+01 2.4631e+42 2.1784e+42
1.6836e+01 2.4997e+42 2.1411e+42
1.7149e+01 2.5329e+42 2.1042e+42
1.7469e+01 2.5597e+42 2.0678e+42
1.7794e+01 2.5798e+42 2.0318e+42
1.8125e+01 2.6070e+42 1.9963e+42
1.8462e+01 2.6170e+42 1.9612e+42
1.8806e+01 2.6296e+42 1.9266e+42
1.9156e+01 2.6371e+42 1.8924e+42
1.9513e+01 2.6353e+42 1.8587e+42
1.9876e+01 2.6336e+42 1.8254e+42
2.0246e+01 2.6235e+42 1.7926e+42
2.0623e+01 2.6111e+42 1.7602e+42
2.1007e+01 2.5901e+42 1.7283e+42
2.1398e+01 2.5594e+42 1.6968e+42
2.1796e+01 2.5268e+42 1.6657e+42
2.2202e+01 2.4883e+42 1.6351e+42
2.2615e+01 2.4423e+42 1.6048e+42
2.3036e+01 2.3933e+42 1.5750e+42
2.3465e+01 2.3393e+42 1.5455e+42
2.3902e+01 2.2814e+42 1.5165e+42
2.4347e+01 2.2159e+42 1.4879e+42
2.4800e+01 2.1496e+42 1.4596e+42
2.5262e+01 2.0783e+42 1.4316e+42
2.5732e+01 2.0029e+42 1.4040e+42
2.6211e+01 1.9240e+42 1.3768e+42
2.6699e+01 1.8413e+42 1.3500e+42
2.7196e+01 1.7650e+42 1.3235e+42
2.7702e+01 1.6855e+42 1.2972e+42
2.8218e+01 1.6112e+42 1.2714e+42
2.8743e+01 1.5414e+42 1.2458e+42
2.9278e+01 1.4763e+42 1.2204e+42
2.9823e+01 1.4145e+42 1.1954e+42
3.0379e+01 1.3579e+42 1.1708e+42
3.0944e+01 1.3006e+42 1.1464e+42
3.1520e+01 1.2534e+42 1.1222e+42
3.2107e+01 1.2084e+42 1.0983e+42
3.2705e+01 1.1703e+42 1.0746e+42
3.3313e+01 1.1341e+42 1.0512e+42
3.3934e+01 1.0992e+42 1.0282e+42
3.4565e+01 1.0724e+42 1.0054e+42
3.5209e+01 1.0439e+42 9.8272e+41
3.5864e+01 1.0181e+42 9.6034e+41
3.6532e+01 9.9618e+41 9.3818e+41
3.7212e+01 9.7637e+41 9.1635e+41
3.7905e+01 9.5278e+41 8.9468e+41
3.8610e+01 9.3691e+41 8.7323e+41
3.9329e+01 9.1639e+41 8.5196e+41
4.0061e+01 8.9843e+41 8.3101e+41
4.0807e+01 8.7754e+41 8.1033e+41
4.1566e+01 8.5724e+41 7.8997e+41
4.2340e+01 8.3531e+41 7.6956e+41
4.3128e+01 8.1122e+41 7.4966e+41
4.3931e+01 7.8815e+41 7.2988e+41
4.4749e+01 7.6356e+41 7.1034e+41
4.5582e+01 7.3828e+41 6.9110e+41
4.6431e+01 7.1342e+41 6.7210e+41
4.7295e+01 6.8787e+41 6.5335e+41
4.8175e+01 6.6325e+41 6.3491e+41
4.9072e+01 6.3871e+41 6.1658e+41
4.9986e+01 6.1702e+41 5.9850e+41
5.0916e+01 5.9534e+41 5.8089e+41
5.1864e+01 5.7505e+41 5.6344e+41
5.2830e+01 5.5544e+41 5.4616e+41
5.3813e+01 5.3813e+41 5.2941e+41
5.4815e+01 5.1882e+41 5.1277e+41
5.5835e+01 5.0224e+41 4.9646e+41
5.6875e+01 4.8517e+41 4.8050e+41
5.7933e+01 4.6947e+41 4.6483e+41
5.9012e+01 4.5338e+41 4.4930e+41
6.0110e+01 4.3707e+41 4.3425e+41
6.1229e+01 4.2207e+41 4.1939e+41
6.2369e+01 4.0741e+41 4.0491e+41
6.3530e+01 3.9245e+41 3.9070e+41
6.4713e+01 3.7857e+41 3.7674e+41
6.5917e+01 3.6482e+41 3.6324e+41
6.7145e+01 3.5089e+41 3.5003e+41
