#NTIMES: 248
#time[d] Lbol[erg/s] Edep[erg/s]
52.5 6.14000e+41 6.00984e+41
53.5 5.96662e+41 5.83319e+41
54.5 5.76494e+41 5.64121e+41
55.5 5.57849e+41 5.47177e+41
56.5 5.39730e+41 5.30323e+41
57.5 5.24304e+41 5.14609e+41
58.5 5.06715e+41 4.98507e+41
59.5 4.91952e+41 4.82766e+41
60.5 4.75627e+41 4.68652e+41
61.5 4.61992e+41 4.54898e+41
62.5 4.47742e+41 4.39946e+41
63.5 4.33319e+41 4.27544e+41
64.5 4.21146e+41 4.14547e+41
65.5 4.09196e+41 4.02939e+41
66.5 3.96406e+41 3.90464e+41
67.5 3.84323e+41 3.78913e+41
68.5 3.73871e+41 3.67530e+41
69.5 3.61911e+41 3.56879e+41
70.5 3.50784e+41 3.46846e+41
71.5 3.40454e+41 3.36249e+41
72.5 3.30443e+41 3.27088e+41
73.5 3.20635e+41 3.17447e+41
74.5 3.11936e+41 3.09050e+41
75.5 3.02932e+41 3.00069e+41
76.5 2.93977e+41 2.90924e+41
77.5 2.84895e+41 2.82199e+41
78.5 2.77021e+41 2.75286e+41
79.5 2.69687e+41 2.67929e+41
80.5 2.62391e+41 2.59590e+41
81.5 2.55918e+41 2.53315e+41
82.5 2.47748e+41 2.45728e+41
83.5 2.42069e+41 2.39667e+41
84.5 2.35977e+41 2.32896e+41
85.5 2.29980e+41 2.26275e+41
86.5 2.24501e+41 2.21193e+41
87.5 2.18817e+41 2.14839e+41
88.5 2.13271e+41 2.09151e+41
89.5 2.08104e+41 2.03732e+41
90.5 2.03127e+41 1.98371e+41
91.5 1.97914e+41 1.93229e+41
92.5 1.93725e+41 1.88000e+41
93.5 1.88836e+41 1.83363e+41
94.5 1.84263e+41 1.78980e+41
95.5 1.80073e+41 1.74442e+41
96.5 1.76595e+41 1.70218e+41
97.5 1.71610e+41 1.65740e+41
98.5 1.67643e+41 1.61532e+41
99.5 1.63555e+41 1.57095e+41
100.5 1.59675e+41 1.53962e+41
101.5 1.56136e+41 1.50231e+41
102.5 1.52338e+41 1.46141e+41
103.5 1.49118e+41 1.42767e+41
104.5 1.44944e+41 1.39672e+41
105.5 1.41984e+41 1.36129e+41
106.5 1.38718e+41 1.32991e+41
107.5 1.35072e+41 1.29851e+41
108.5 1.31965e+41 1.26857e+41
109.5 1.28476e+41 1.23800e+41
110.5 1.25247e+41 1.21541e+41
111.5 1.22437e+41 1.17928e+41
112.5 1.19701e+41 1.15394e+41
113.5 1.15917e+41 1.12956e+41
114.5 1.13290e+41 1.10300e+41
115.5 1.10878e+41 1.07885e+41
116.5 1.07739e+41 1.05534e+41
117.5 1.05565e+41 1.03232e+41
118.5 1.02607e+41 1.00779e+41
119.5 1.00666e+41 9.86000e+40
120.5 9.84110e+40 9.66282e+40
121.5 9.62218e+40 9.45640e+40
122.5 9.38309e+40 9.25340e+40
123.5 9.22124e+40 9.04364e+40
124.5 9.02310e+40 8.85842e+40
125.5 8.80186e+40 8.70709e+40
126.5 8.59979e+40 8.47215e+40
127.5 8.44627e+40 8.31119e+40
128.5 8.26446e+40 8.13826e+40
129.5 8.09788e+40 7.99222e+40
130.5 7.89999e+40 7.79588e+40
131.5 7.73473e+40 7.63517e+40
132.5 7.58967e+40 7.51286e+40
133.5 7.42882e+40 7.30751e+40
134.5 7.28172e+40 7.17228e+40
135.5 7.13959e+40 7.02910e+40
136.5 6.98990e+40 6.89436e+40
137.5 6.83718e+40 6.78445e+40
138.5 6.71268e+40 6.62690e+40
139.5 6.59133e+40 6.50322e+40
140.5 6.47612e+40 6.40612e+40
141.5 6.35521e+40 6.25866e+40
142.5 6.21035e+40 6.12050e+40
143.5 6.08066e+40 6.01199e+40
144.5 5.96235e+40 5.90786e+40
145.5 5.87764e+40 5.78757e+40
146.5 5.73713e+40 5.65701e+40
147.5 5.60731e+40 5.55993e+40
148.5 5.51382e+40 5.45834e+40
149.5 5.39750e+40 5.32146e+40
150.5 5.31113e+40 5.24808e+40
151.5 5.21747e+40 5.14568e+40
152.5 5.09562e+40 5.07358e+40
153.5 5.03144e+40 4.98443e+40
154.5 4.94248e+40 4.88853e+40
155.5 4.85090e+40 4.79861e+40
156.5 4.76269e+40 4.69160e+40
157.5 4.69224e+40 4.62050e+40
158.5 4.56679e+40 4.55577e+40
159.5 4.51948e+40 4.47708e+40
160.5 4.40623e+40 4.37708e+40
161.5 4.35572e+40 4.28566e+40
162.5 4.27023e+40 4.23913e+40
163.5 4.20461e+40 4.14363e+40
164.5 4.13859e+40 4.08919e+40
165.5 4.07541e+40 4.03266e+40
166.5 3.98802e+40 3.95763e+40
167.5 3.90445e+40 3.86275e+40
168.5 3.83808e+40 3.80632e+40
169.5 3.78797e+40 3.74373e+40
170.5 3.71333e+40 3.68035e+40
171.5 3.65476e+40 3.61475e+40
172.5 3.60105e+40 3.56561e+40
173.5 3.52430e+40 3.49189e+40
174.5 3.46929e+40 3.42753e+40
175.5 3.37915e+40 3.35620e+40
176.5 3.35519e+40 3.31503e+40
177.5 3.28067e+40 3.24962e+40
178.5 3.23745e+40 3.21560e+40
179.5 3.18930e+40 3.16422e+40
180.5 3.13326e+40 3.10947e+40
181.5 3.08416e+40 3.05245e+40
182.5 3.03532e+40 3.00516e+40
183.5 2.96820e+40 2.96216e+40
184.5 2.93273e+40 2.90919e+40
185.5 2.88009e+40 2.85698e+40
186.5 2.84145e+40 2.81406e+40
187.5 2.79699e+40 2.76215e+40
188.5 2.76218e+40 2.73093e+40
189.5 2.69847e+40 2.67041e+40
190.5 2.66618e+40 2.64582e+40
191.5 2.60974e+40 2.58511e+40
192.5 2.56668e+40 2.54469e+40
193.5 2.53582e+40 2.51358e+40
194.5 2.49914e+40 2.48161e+40
195.5 2.47626e+40 2.44480e+40
196.5 2.41469e+40 2.41062e+40
197.5 2.39380e+40 2.38202e+40
198.5 2.34757e+40 2.32788e+40
199.5 2.32827e+40 2.30140e+40
200.5 2.28599e+40 2.26649e+40
201.5 2.25443e+40 2.22746e+40
202.5 2.20589e+40 2.17559e+40
203.5 2.18169e+40 2.16888e+40
204.5 2.13358e+40 2.12690e+40
205.5 2.11481e+40 2.10250e+40
206.5 2.07535e+40 2.06029e+40
207.5 2.04251e+40 2.02038e+40
208.5 2.01617e+40 1.99876e+40
209.5 1.97571e+40 1.95878e+40
210.5 1.96925e+40 1.93662e+40
211.5 1.92520e+40 1.91980e+40
212.5 1.89724e+40 1.89053e+40
213.5 1.87681e+40 1.85112e+40
214.5 1.83601e+40 1.83079e+40
215.5 1.81655e+40 1.80923e+40
216.5 1.78727e+40 1.77717e+40
217.5 4.89496e+39 1.75748e+40
218.5 1.65082e+38 1.72847e+40
219.5 4.60126e+37 1.69972e+40
220.5 1.57493e+37 1.67482e+40
221.5 5.58927e+36 1.64731e+40
222.5 2.74767e+36 1.63391e+40
223.5 1.06725e+36 1.60730e+40
224.5 4.28559e+35 1.58183e+40
