#NTIMES: 830
#time[d] Lbol[erg/s] Edep[erg/s]
7.59900e+00 5.11300e+40 4.00600e+42
7.67400e+00 5.59600e+40 3.98200e+42
7.75200e+00 6.12700e+40 3.95800e+42
7.83100e+00 6.71100e+40 3.93400e+42
7.91400e+00 7.35200e+40 3.90900e+42
7.99800e+00 8.05700e+40 3.88300e+42
8.08600e+00 8.83200e+40 3.85700e+42
8.17700e+00 9.68600e+40 3.83000e+42
8.27000e+00 1.06300e+41 3.80200e+42
8.36800e+00 1.16600e+41 3.77400e+42
8.46800e+00 1.28000e+41 3.74500e+42
8.57300e+00 1.40600e+41 3.71500e+42
8.68200e+00 1.54400e+41 3.68500e+42
8.79500e+00 1.69800e+41 3.65400e+42
8.91300e+00 1.86700e+41 3.62100e+42
9.03600e+00 2.05400e+41 3.58800e+42
9.16400e+00 2.26000e+41 3.55400e+42
9.29300e+00 2.48000e+41 3.52000e+42
9.42100e+00 2.70800e+41 3.48700e+42
9.57200e+00 2.99500e+41 3.44800e+42
9.72200e+00 3.29300e+41 3.41000e+42
9.86700e+00 3.59500e+41 3.37400e+42
1.00100e+01 3.90000e+41 3.34100e+42
1.01400e+01 4.20500e+41 3.30800e+42
1.02700e+01 4.51100e+41 3.27700e+42
1.04000e+01 4.81700e+41 3.24800e+42
1.05200e+01 5.12200e+41 3.21900e+42
1.06400e+01 5.42600e+41 3.19200e+42
1.07600e+01 5.72900e+41 3.16700e+42
1.09200e+01 6.17800e+41 3.12900e+42
1.10800e+01 6.60300e+41 3.09600e+42
1.12200e+01 7.00100e+41 3.06600e+42
1.13500e+01 7.37800e+41 3.03800e+42
1.14800e+01 7.73900e+41 3.01200e+42
1.15900e+01 8.08500e+41 2.98800e+42
1.17100e+01 8.42000e+41 2.96500e+42
1.18200e+01 8.74400e+41 2.94300e+42
1.19900e+01 9.27600e+41 2.90900e+42
1.21500e+01 9.74400e+41 2.87900e+42
1.22800e+01 1.01600e+42 2.85300e+42
1.24100e+01 1.05400e+42 2.82900e+42
1.25200e+01 1.09000e+42 2.80800e+42
1.26300e+01 1.12400e+42 2.78800e+42
1.27400e+01 1.15600e+42 2.76900e+42
1.28400e+01 1.18600e+42 2.75100e+42
1.30200e+01 1.24200e+42 2.71800e+42
1.31800e+01 1.28800e+42 2.69200e+42
1.33100e+01 1.32700e+42 2.66900e+42
1.34200e+01 1.36200e+42 2.64900e+42
1.35300e+01 1.39500e+42 2.63100e+42
1.36400e+01 1.42500e+42 2.61400e+42
1.37300e+01 1.45300e+42 2.59800e+42
1.39300e+01 1.50700e+42 2.56800e+42
1.40800e+01 1.54800e+42 2.54400e+42
1.42100e+01 1.58300e+42 2.52400e+42
1.43200e+01 1.61400e+42 2.50600e+42
1.44300e+01 1.64200e+42 2.49100e+42
1.45300e+01 1.66700e+42 2.47600e+42
1.46200e+01 1.69100e+42 2.46200e+42
1.48100e+01 1.73700e+42 2.43400e+42
1.49600e+01 1.77300e+42 2.41200e+42
1.50900e+01 1.80300e+42 2.39500e+42
1.52000e+01 1.82800e+42 2.37900e+42
1.53000e+01 1.85100e+42 2.36500e+42
1.54000e+01 1.87200e+42 2.35100e+42
1.54900e+01 1.89100e+42 2.33900e+42
1.56700e+01 1.92800e+42 2.31400e+42
1.58300e+01 1.95700e+42 2.29400e+42
1.59500e+01 1.98000e+42 2.27800e+42
1.60600e+01 2.00000e+42 2.26400e+42
1.61700e+01 2.01700e+42 2.25100e+42
1.62600e+01 2.03300e+42 2.23900e+42
1.63500e+01 2.04700e+42 2.22800e+42
1.64400e+01 2.06100e+42 2.21700e+42
1.66100e+01 2.08600e+42 2.19600e+42
1.67700e+01 2.10700e+42 2.17700e+42
1.69000e+01 2.12300e+42 2.16200e+42
1.70100e+01 2.13700e+42 2.14900e+42
1.71100e+01 2.14900e+42 2.13800e+42
1.72100e+01 2.15900e+42 2.12700e+42
1.73000e+01 2.16900e+42 2.11600e+42
1.73900e+01 2.17700e+42 2.10600e+42
1.75600e+01 2.19300e+42 2.08700e+42
1.77300e+01 2.20600e+42 2.07000e+42
1.78500e+01 2.21500e+42 2.05600e+42
1.79700e+01 2.22200e+42 2.04400e+42
1.80700e+01 2.22900e+42 2.03400e+42
1.81700e+01 2.23400e+42 2.02400e+42
1.82600e+01 2.23900e+42 2.01400e+42
1.83500e+01 2.24300e+42 2.00500e+42
1.85200e+01 2.24900e+42 1.98800e+42
1.86900e+01 2.25400e+42 1.97200e+42
1.88200e+01 2.25700e+42 1.95900e+42
1.89400e+01 2.25900e+42 1.94700e+42
1.90400e+01 2.26100e+42 1.93800e+42
1.91400e+01 2.26200e+42 1.92800e+42
1.92300e+01 2.26200e+42 1.92000e+42
1.93200e+01 2.26200e+42 1.91100e+42
1.94100e+01 2.26200e+42 1.90300e+42
1.95800e+01 2.26000e+42 1.88800e+42
1.97600e+01 2.25700e+42 1.87200e+42
1.99000e+01 2.25400e+42 1.86000e+42
2.00100e+01 2.25100e+42 1.85000e+42
2.01200e+01 2.24800e+42 1.84000e+42
2.02200e+01 2.24500e+42 1.83200e+42
2.03200e+01 2.24100e+42 1.82400e+42
2.04100e+01 2.23800e+42 1.81600e+42
2.05000e+01 2.23400e+42 1.80900e+42
2.06800e+01 2.22600e+42 1.79400e+42
2.08600e+01 2.21600e+42 1.78000e+42
2.10000e+01 2.20900e+42 1.76800e+42
2.11200e+01 2.20200e+42 1.75900e+42
2.12400e+01 2.19500e+42 1.75000e+42
2.13400e+01 2.18800e+42 1.74200e+42
2.14400e+01 2.18200e+42 1.73400e+42
2.15300e+01 2.17500e+42 1.72700e+42
2.16300e+01 2.16900e+42 1.72000e+42
2.17200e+01 2.16200e+42 1.71300e+42
2.19000e+01 2.14900e+42 1.70100e+42
2.20900e+01 2.13400e+42 1.68700e+42
2.22400e+01 2.12300e+42 1.67600e+42
2.23700e+01 2.11200e+42 1.66700e+42
2.24900e+01 2.10200e+42 1.65800e+42
2.26000e+01 2.09300e+42 1.65100e+42
2.27000e+01 2.08400e+42 1.64400e+42
2.28000e+01 2.07600e+42 1.63700e+42
2.29000e+01 2.06700e+42 1.63000e+42
2.29900e+01 2.05900e+42 1.62400e+42
2.30900e+01 2.05000e+42 1.61700e+42
2.32700e+01 2.03400e+42 1.60600e+42
2.34800e+01 2.01500e+42 1.59200e+42
2.36300e+01 2.00000e+42 1.58200e+42
2.37700e+01 1.98800e+42 1.57300e+42
2.38900e+01 1.97600e+42 1.56500e+42
2.40100e+01 1.96500e+42 1.55800e+42
2.41200e+01 1.95500e+42 1.55100e+42
2.42300e+01 1.94500e+42 1.54500e+42
2.43300e+01 1.93500e+42 1.53900e+42
2.44300e+01 1.92600e+42 1.53300e+42
2.45300e+01 1.91600e+42 1.52700e+42
2.46200e+01 1.90700e+42 1.52100e+42
2.48200e+01 1.88800e+42 1.51000e+42
2.50400e+01 1.86700e+42 1.49700e+42
2.52100e+01 1.85100e+42 1.48700e+42
2.53500e+01 1.83800e+42 1.47900e+42
2.54900e+01 1.82700e+42 1.47100e+42
2.56100e+01 1.81600e+42 1.46400e+42
2.57300e+01 1.80600e+42 1.45800e+42
2.58400e+01 1.79600e+42 1.45100e+42
2.59500e+01 1.78700e+42 1.44500e+42
2.60600e+01 1.77800e+42 1.44000e+42
2.61700e+01 1.76800e+42 1.43400e+42
2.62700e+01 1.76000e+42 1.42800e+42
2.63800e+01 1.75100e+42 1.42300e+42
2.65800e+01 1.73300e+42 1.41300e+42
2.68200e+01 1.71300e+42 1.40100e+42
2.70100e+01 1.69700e+42 1.39100e+42
2.71600e+01 1.68400e+42 1.38300e+42
2.73100e+01 1.67200e+42 1.37500e+42
2.74400e+01 1.66100e+42 1.36800e+42
2.75700e+01 1.65000e+42 1.36200e+42
2.77000e+01 1.64000e+42 1.35600e+42
2.78100e+01 1.63100e+42 1.35000e+42
2.79300e+01 1.62100e+42 1.34400e+42
2.80500e+01 1.61200e+42 1.33900e+42
2.81600e+01 1.60300e+42 1.33300e+42
2.82700e+01 1.59400e+42 1.32800e+42
2.83800e+01 1.58500e+42 1.32300e+42
2.86100e+01 1.56800e+42 1.31300e+42
2.88600e+01 1.54800e+42 1.30200e+42
2.90700e+01 1.53200e+42 1.29200e+42
2.92400e+01 1.51900e+42 1.28400e+42
2.94000e+01 1.50800e+42 1.27700e+42
2.95400e+01 1.49700e+42 1.27000e+42
2.96800e+01 1.48700e+42 1.26400e+42
2.98200e+01 1.47700e+42 1.25800e+42
2.99500e+01 1.46800e+42 1.25200e+42
3.00800e+01 1.45900e+42 1.24700e+42
3.02000e+01 1.45000e+42 1.24100e+42
3.03200e+01 1.44200e+42 1.23600e+42
3.04500e+01 1.43300e+42 1.23100e+42
3.05700e+01 1.42500e+42 1.22600e+42
3.06900e+01 1.41700e+42 1.22100e+42
3.08100e+01 1.40900e+42 1.21600e+42
3.10500e+01 1.39300e+42 1.20700e+42
3.13400e+01 1.37500e+42 1.19600e+42
3.15600e+01 1.36000e+42 1.18600e+42
3.17600e+01 1.34800e+42 1.17800e+42
3.19300e+01 1.33800e+42 1.17100e+42
3.21000e+01 1.32800e+42 1.16400e+42
3.22500e+01 1.31900e+42 1.15800e+42
3.24000e+01 1.31000e+42 1.15200e+42
3.25500e+01 1.30100e+42 1.14600e+42
3.26900e+01 1.29300e+42 1.14100e+42
3.28300e+01 1.28500e+42 1.13500e+42
3.29700e+01 1.27800e+42 1.13000e+42
3.31000e+01 1.27000e+42 1.12500e+42
3.32400e+01 1.26300e+42 1.12000e+42
3.33700e+01 1.25500e+42 1.11500e+42
3.35100e+01 1.24800e+42 1.11000e+42
3.36400e+01 1.24100e+42 1.10500e+42
3.37800e+01 1.23400e+42 1.10000e+42
3.40500e+01 1.22000e+42 1.09200e+42
3.43700e+01 1.20400e+42 1.08100e+42
3.46200e+01 1.19200e+42 1.07200e+42
3.48300e+01 1.18100e+42 1.06300e+42
3.50300e+01 1.17200e+42 1.05600e+42
3.52100e+01 1.16300e+42 1.05000e+42
3.53900e+01 1.15500e+42 1.04400e+42
3.55600e+01 1.14700e+42 1.03800e+42
3.57200e+01 1.14000e+42 1.03200e+42
3.58800e+01 1.13300e+42 1.02700e+42
3.60300e+01 1.12600e+42 1.02200e+42
3.61900e+01 1.11900e+42 1.01700e+42
3.63400e+01 1.11300e+42 1.01200e+42
3.64900e+01 1.10600e+42 1.00600e+42
3.66400e+01 1.10000e+42 1.00200e+42
3.67900e+01 1.09300e+42 9.96600e+41
3.69400e+01 1.08700e+42 9.91800e+41
3.70900e+01 1.08100e+42 9.86900e+41
3.72500e+01 1.07500e+42 9.82100e+41
3.74000e+01 1.06800e+42 9.77300e+41
3.77000e+01 1.05600e+42 9.69900e+41
3.80600e+01 1.04200e+42 9.59500e+41
3.83500e+01 1.03200e+42 9.49700e+41
3.86000e+01 1.02200e+42 9.41600e+41
3.88200e+01 1.01400e+42 9.34600e+41
3.90300e+01 1.00600e+42 9.28100e+41
3.92300e+01 9.99200e+41 9.22000e+41
3.94200e+01 9.92300e+41 9.16300e+41
3.96000e+01 9.85800e+41 9.10800e+41
3.97800e+01 9.79400e+41 9.05400e+41
3.99600e+01 9.73300e+41 9.00200e+41
4.01400e+01 9.67200e+41 8.95200e+41
4.03100e+01 9.61300e+41 8.90100e+41
4.04800e+01 9.55500e+41 8.85200e+41
4.06600e+01 9.49800e+41 8.80400e+41
4.08300e+01 9.44100e+41 8.75500e+41
4.10000e+01 9.38400e+41 8.70800e+41
4.11700e+01 9.32800e+41 8.66000e+41
4.13500e+01 9.27300e+41 8.61200e+41
4.15200e+01 9.21700e+41 8.56500e+41
4.16900e+01 9.16200e+41 8.51800e+41
4.18700e+01 9.10600e+41 8.47000e+41
4.22200e+01 8.99800e+41 8.40200e+41
4.26300e+01 8.87200e+41 8.30300e+41
4.29600e+01 8.77400e+41 8.20500e+41
4.32400e+01 8.69100e+41 8.12600e+41
4.35000e+01 8.61600e+41 8.05700e+41
4.37400e+01 8.54700e+41 7.99400e+41
4.39600e+01 8.48200e+41 7.93500e+41
4.41800e+01 8.42000e+41 7.87900e+41
4.44000e+01 8.36000e+41 7.82500e+41
4.46100e+01 8.30300e+41 7.77300e+41
4.48100e+01 8.24700e+41 7.72300e+41
4.50100e+01 8.19200e+41 7.67300e+41
4.52100e+01 8.13800e+41 7.62500e+41
4.54100e+01 8.08500e+41 7.57700e+41
4.56100e+01 8.03300e+41 7.53000e+41
4.58100e+01 7.98100e+41 7.48300e+41
4.60000e+01 7.92900e+41 7.43700e+41
4.62000e+01 7.87800e+41 7.39100e+41
4.64000e+01 7.82700e+41 7.34500e+41
4.66000e+01 7.77600e+41 7.29900e+41
4.68000e+01 7.72500e+41 7.25400e+41
4.70000e+01 7.67500e+41 7.20800e+41
4.72100e+01 7.62400e+41 7.16300e+41
4.74100e+01 7.57300e+41 7.11700e+41
4.78200e+01 7.47400e+41 7.05500e+41
4.83000e+01 7.36100e+41 6.96000e+41
4.86700e+01 7.27300e+41 6.86700e+41
4.90000e+01 7.19700e+41 6.79100e+41
4.93000e+01 7.12900e+41 6.72500e+41
4.95800e+01 7.06700e+41 6.66500e+41
4.98400e+01 7.00800e+41 6.60800e+41
5.01000e+01 6.95200e+41 6.55500e+41
5.03400e+01 6.89800e+41 6.50400e+41
5.05900e+01 6.84600e+41 6.45500e+41
5.08300e+01 6.79500e+41 6.40700e+41
5.10600e+01 6.74500e+41 6.36000e+41
5.13000e+01 6.69700e+41 6.31400e+41
5.15300e+01 6.64900e+41 6.26900e+41
5.17600e+01 6.60100e+41 6.22400e+41
5.19900e+01 6.55400e+41 6.18000e+41
5.22200e+01 6.50700e+41 6.13700e+41
5.24500e+01 6.46100e+41 6.09300e+41
5.26800e+01 6.41400e+41 6.05000e+41
