#NTIMES:    60
#NSTAGES:     5
#TIMES[d]:     2.000    2.001    2.002    2.003    2.005    2.010    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   37.960   41.760   45.940   50.530   55.580   61.140   67.250   73.970   81.370   89.510   98.460  108.300  118.000  128.000  138.000  148.000  158.000  168.000  180.000  190.000  200.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    5.940867E+03   1.0000E-099   7.5543E-006   9.9999E-001   6.7773E-008   2.5586E-021
    6.497422E+03   1.0000E-099   7.9613E-005   9.9992E-001   4.4643E-013   1.7233E-023
    7.106121E+03   1.0000E-099   1.7876E-003   9.9821E-001   1.5309E-019   2.8198E-023
    7.771842E+03   1.0000E-099   2.9670E-002   9.7033E-001   6.7598E-022   4.0536E-023
    8.499932E+03   1.0000E-099   4.0450E-001   5.9550E-001   5.0690E-022   3.0286E-023
    9.296231E+03   1.0000E-099   9.5384E-001   4.6161E-002   1.5849E-022   2.8303E-024
    1.016712E+04   1.0000E-099   9.9870E-001   1.3038E-003   1.2741E-022   9.1250E-026
    1.104498E+04   1.0000E-099   9.9993E-001   6.7795E-005   1.3201E-022   5.2830E-027
    1.192352E+04   1.0000E-099   9.9999E-001   7.4512E-006   1.3720E-022   6.3471E-028
    1.280263E+04   1.0000E-099   1.0000E+000   1.5226E-006   1.4141E-022   1.3955E-028
    1.368188E+04   1.0000E-099   1.0000E+000   4.3187E-007   1.4573E-022   4.2140E-029
    1.456108E+04   1.0000E-099   1.0000E+000   1.5974E-007   1.5132E-022   1.6512E-029
    1.544022E+04   1.0000E-099   1.0000E+000   9.8354E-008   1.6029E-022   1.0797E-029
    1.631932E+04   1.0000E-099   1.0000E+000   6.6367E-008   1.6923E-022   7.6952E-030
    1.719832E+04   1.0000E-099   1.0000E+000   4.6443E-008   1.7774E-022   5.6567E-030
    1.807722E+04   1.0000E-099   1.0000E+000   3.3483E-008   1.8578E-022   4.2633E-030
    1.895610E+04   1.0000E-099   1.0000E+000   2.4808E-008   1.9337E-022   3.2885E-030
    1.983498E+04   1.0000E-099   1.0000E+000   1.8835E-008   2.0054E-022   2.5900E-030
    2.071387E+04   1.0000E-099   1.0000E+000   1.4561E-008   2.0732E-022   2.0704E-030
    2.159280E+04   1.0000E-099   1.0000E+000   1.1352E-008   2.1373E-022   1.6644E-030
    2.247182E+04   1.0000E-099   1.0000E+000   8.8255E-009   2.1983E-022   1.3309E-030
    2.335097E+04   1.0000E-099   1.0000E+000   6.7972E-009   2.2563E-022   1.0519E-030
    2.423019E+04   1.0000E-099   1.0000E+000   5.1900E-009   2.3116E-022   8.2252E-031
    2.510957E+04   1.0000E-099   1.0000E+000   3.9498E-009   2.3644E-022   6.3977E-031
    2.598910E+04   1.0000E-099   1.0000E+000   3.0057E-009   2.4147E-022   4.9664E-031
    2.686882E+04   1.0000E-099   1.0000E+000   2.2669E-009   2.4626E-022   3.8140E-031
    2.774881E+04   1.0000E-099   1.0000E+000   1.6886E-009   2.5081E-022   2.8888E-031
    2.862919E+04   1.0000E-099   1.0000E+000   1.3081E-009   2.5515E-022   2.2796E-031
    2.951003E+04   1.0000E-099   1.0000E+000   1.2768E-009   2.5927E-022   2.3096E-031
    3.039159E+04   1.0000E-099   1.0000E+000   2.3867E-009   2.6321E-022   4.6344E-031
    3.127403E+04   1.0000E-099   1.0000E+000   8.7456E-009   2.6696E-022   1.7866E-030
    3.215771E+04   1.0000E-099   1.0000E+000   3.8844E-008   2.7054E-022   8.1254E-030
    3.304301E+04   1.0000E-099   1.0000E+000   1.6233E-007   2.7398E-022   3.4488E-029
    3.393047E+04   1.0000E-099   1.0000E+000   5.8999E-007   2.7728E-022   1.2709E-028
    3.482078E+04   1.0000E-099   1.0000E+000   1.8239E-006   2.8049E-022   3.9848E-028
    3.571493E+04   1.0000E-099   1.0000E+000   4.7860E-006   2.8366E-022   1.0617E-027
    3.661433E+04   1.0000E-099   9.9999E-001   1.0645E-005   2.8693E-022   2.3995E-027
    3.752089E+04   1.0000E-099   9.9998E-001   2.0371E-005   2.9048E-022   4.6687E-027
    3.843720E+04   1.0000E-099   9.9996E-001   3.5034E-005   2.9461E-022   8.1734E-027
    3.936707E+04   1.0000E-099   9.9995E-001   5.4913E-005   2.9983E-022   1.3059E-026
    3.973480E+04   1.0000E-099   9.9995E-001   4.6747E-005   3.0071E-022   1.1141E-026
    3.997997E+04   1.0000E-099   9.9997E-001   2.9129E-005   3.0009E-022   6.8843E-027
    4.014340E+04   1.0000E-099   9.9998E-001   1.8411E-005   2.9963E-022   4.2864E-027
    4.025237E+04   1.0000E-099   9.9999E-001   1.3219E-005   2.9946E-022   3.0277E-027
    4.032428E+04   1.0000E-099   9.9999E-001   8.6369E-006   2.9909E-022   1.9091E-027
    4.032500E+04   1.0000E-099   9.9999E-001   8.5639E-006   2.9908E-022   1.8911E-027
#TIME:     3.860
#NVEL: 100
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    1.025000E+03   1.0000E-099   6.6871E-021   2.5136E-014   9.7343E-007   1.0000E+000
    1.040650E+03   1.0000E-099   6.6236E-021   2.5009E-014   9.7057E-007   1.0000E+000
    1.071949E+03   1.0000E-099   6.4125E-021   2.4457E-014   9.6035E-007   1.0000E+000
    1.134547E+03   1.0000E-099   6.2018E-021   2.4008E-014   9.5345E-007   1.0000E+000
    1.240831E+03   1.0000E-099   6.1475E-021   2.4198E-014   9.6331E-007   1.0000E+000
    1.357078E+03   1.0000E-099   6.4264E-021   2.5514E-014   9.9926E-007   1.0000E+000
    1.484211E+03   1.0000E-099   7.0999E-021   2.8198E-014   1.0654E-006   1.0000E+000
    1.623259E+03   1.0000E-099   8.3403E-021   3.2840E-014   1.1710E-006   1.0000E+000
    1.775330E+03   1.0000E-099   1.0531E-020   4.0683E-014   1.3340E-006   1.0000E+000
    1.941648E+03   1.0000E-099   1.4539E-020   5.4417E-014   1.5887E-006   1.0000E+000
    2.123548E+03   1.0000E-099   2.2511E-020   8.0362E-014   2.0031E-006   1.0000E+000
    2.322488E+03   1.0000E-099   4.0530E-020   1.3538E-013   2.7241E-006   1.0000E+000
    2.540062E+03   1.0000E-099   8.9320E-020   2.7278E-013   4.1056E-006   1.0000E+000
    2.778023E+03   1.0000E-099   2.5919E-019   7.0520E-013   7.1350E-006   9.9999E-001
    3.038279E+03   1.0000E-099   1.1018E-018   2.6007E-012   1.5180E-005   9.9998E-001
    3.248903E+03   1.0000E-099   4.6246E-018   9.6422E-012   3.2256E-005   9.9997E-001
    3.422983E+03   1.0000E-099   1.8852E-017   3.5337E-011   6.7859E-005   9.9993E-001
    3.565050E+03   1.0000E-099   7.1111E-017   1.2201E-010   1.3762E-004   9.9986E-001
    3.694050E+03   1.0000E-099   2.8288E-016   4.4758E-010   2.8835E-004   9.9971E-001
    3.798890E+03   1.0000E-099   1.0182E-015   1.5072E-009   5.7456E-004   9.9943E-001
    3.892639E+03   1.0000E-099   3.7690E-015   5.2475E-009   1.1653E-003   9.9883E-001
    3.972972E+03   1.0000E-099   1.3681E-014   1.8025E-008   2.3425E-003   9.9766E-001
    4.039640E+03   1.0000E-099   4.6639E-014   5.8496E-008   4.5553E-003   9.9544E-001
    4.098359E+03   1.0000E-099   1.5831E-013   1.8951E-007   8.8379E-003   9.9116E-001
    4.145830E+03   1.0000E-099   4.7120E-013   5.4190E-007   1.5954E-002   9.8405E-001
    4.187488E+03   1.0000E-099   1.3110E-012   1.4539E-006   2.7717E-002   9.7228E-001
    4.223812E+03   1.0000E-099   3.3156E-012   3.5618E-006   4.5598E-002   9.5440E-001
    4.260319E+03   1.0000E-099   8.5253E-012   8.8757E-006   7.5289E-002   9.2470E-001
    4.293412E+03   1.0000E-099   1.9879E-011   2.0140E-005   1.1716E-001   8.8282E-001
    4.323309E+03   1.0000E-099   4.1611E-011   4.1199E-005   1.7076E-001   8.2920E-001
    4.350822E+03   1.0000E-099   7.9214E-011   7.6904E-005   2.3460E-001   7.6532E-001
    4.376902E+03   1.0000E-099   1.3942E-010   1.3309E-004   3.0641E-001   6.9345E-001
    4.402649E+03   1.0000E-099   2.3173E-010   2.1794E-004   3.8447E-001   6.1532E-001
    4.428232E+03   1.0000E-099   3.6217E-010   3.3626E-004   4.6298E-001   5.3668E-001
    4.452917E+03   1.0000E-099   5.3239E-010   4.8892E-004   5.3659E-001   4.6292E-001
    4.478720E+03   1.0000E-099   7.7499E-010   7.0394E-004   6.1106E-001   3.8824E-001
    4.503779E+03   1.0000E-099   1.0968E-009   9.8565E-004   6.7942E-001   3.1959E-001
    4.528932E+03   1.0000E-099   1.5322E-009   1.3620E-003   7.4189E-001   2.5675E-001
    4.555658E+03   1.0000E-099   2.1550E-009   1.8931E-003   7.9951E-001   1.9860E-001
    4.579162E+03   1.0000E-099   2.8802E-009   2.5035E-003   8.4202E-001   1.5548E-001
    4.602111E+03   1.0000E-099   3.7964E-009   3.2652E-003   8.7619E-001   1.2055E-001
    4.623919E+03   1.0000E-099   4.9119E-009   4.1819E-003   9.0236E-001   9.3454E-002
    4.645840E+03   1.0000E-099   6.3419E-009   5.3439E-003   9.2311E-001   7.1550E-002
    4.669349E+03   1.0000E-099   8.3219E-009   6.9343E-003   9.3995E-001   5.3121E-002
    4.697060E+03   1.0000E-099   1.1449E-008   9.4149E-003   9.5371E-001   3.6874E-002
    4.734682E+03   1.0000E-099   1.7655E-008   1.4261E-002   9.6376E-001   2.1982E-002
    4.777980E+03   1.0000E-099   2.9152E-008   2.3080E-002   9.6515E-001   1.1768E-002
    4.831831E+03   1.0000E-099   5.4561E-008   4.2213E-002   9.5260E-001   5.1877E-003
    4.894891E+03   1.0000E-099   1.1292E-007   8.5394E-002   9.1274E-001   1.8681E-003
    4.958140E+03   1.0000E-099   2.2655E-007   1.6842E-001   8.3096E-001   6.1619E-004
    5.040221E+03   1.0000E-099   4.9183E-007   3.6062E-001   6.3925E-001   1.2306E-004
    5.141810E+03   1.0000E-099   9.2865E-007   6.7283E-001   3.2716E-001   1.1418E-005
    5.295751E+03   1.0000E-099   1.3810E-006   9.4170E-001   5.8295E-002   1.3544E-007
    5.565420E+03   1.0000E-099   1.9212E-006   9.9887E-001   1.1234E-003   1.3721E-011
    5.940868E+03   1.0000E-099   3.2349E-006   9.9999E-001   2.9599E-006   1.4297E-017
    6.497422E+03   1.0000E-099   1.7417E-005   9.9998E-001   1.9262E-010   1.5464E-023
    7.106121E+03   1.0000E-099   2.4606E-004   9.9975E-001   5.3577E-016   2.2785E-023
    7.771842E+03   1.0000E-099   3.3573E-003   9.9664E-001   2.1399E-021   3.7799E-023
    8.499932E+03   1.0000E-099   4.1957E-002   9.5804E-001   7.6487E-022   4.7491E-023
    9.296231E+03   1.0000E-099   4.4869E-001   5.5131E-001   5.5084E-022   3.2824E-023
    1.016712E+04   1.0000E-099   9.5241E-001   4.7591E-002   1.8187E-022   3.3654E-024
    1.104499E+04   1.0000E-099   9.9764E-001   2.3647E-003   1.4567E-022   1.8742E-025
    1.192352E+04   1.0000E-099   9.9976E-001   2.4116E-004   1.4957E-022   2.0981E-026
    1.280262E+04   1.0000E-099   9.9996E-001   4.4032E-005   1.5407E-022   4.1384E-027
    1.368188E+04   1.0000E-099   9.9999E-001   1.1640E-005   1.5750E-022   1.1659E-027
    1.456108E+04   1.0000E-099   1.0000E+000   3.6256E-006   1.6093E-022   3.8349E-028
    1.544022E+04   1.0000E-099   1.0000E+000   1.3519E-006   1.6499E-022   1.5012E-028
    1.631932E+04   1.0000E-099   1.0000E+000   6.3952E-007   1.7024E-022   7.4343E-029
    1.719832E+04   1.0000E-099   1.0000E+000   4.4028E-007   1.7816E-022   5.3682E-029
    1.807722E+04   1.0000E-099   1.0000E+000   3.2623E-007   1.8602E-022   4.1563E-029
    1.895610E+04   1.0000E-099   1.0000E+000   2.5083E-007   1.9352E-022   3.3260E-029
    1.983498E+04   1.0000E-099   1.0000E+000   1.9851E-007   2.0063E-022   2.7300E-029
    2.071388E+04   1.0000E-099   1.0000E+000   1.6079E-007   2.0737E-022   2.2862E-029
    2.159280E+04   1.0000E-099   1.0000E+000   1.3254E-007   2.1376E-022   1.9430E-029
    2.247182E+04   1.0000E-099   1.0000E+000   1.1068E-007   2.1985E-022   1.6686E-029
    2.335098E+04   1.0000E-099   1.0000E+000   9.3301E-008   2.2565E-022   1.4432E-029
    2.423019E+04   1.0000E-099   1.0000E+000   7.8866E-008   2.3118E-022   1.2490E-029
    2.510958E+04   1.0000E-099   1.0000E+000   6.6123E-008   2.3645E-022   1.0699E-029
    2.598910E+04   1.0000E-099   1.0000E+000   5.4202E-008   2.4147E-022   8.9428E-030
    2.686881E+04   1.0000E-099   1.0000E+000   4.2831E-008   2.4625E-022   7.1913E-030
    2.774881E+04   1.0000E-099   1.0000E+000   3.2759E-008   2.5079E-022   5.5853E-030
    2.862919E+04   1.0000E-099   1.0000E+000   2.4950E-008   2.5512E-022   4.3099E-030
    2.951003E+04   1.0000E-099   1.0000E+000   1.9694E-008   2.5924E-022   3.4391E-030
    3.039159E+04   1.0000E-099   1.0000E+000   1.6692E-008   2.6317E-022   2.9455E-030
    3.127402E+04   1.0000E-099   1.0000E+000   1.6550E-008   2.6693E-022   2.9934E-030
    3.215771E+04   1.0000E-099   1.0000E+000   2.6543E-008   2.7052E-022   5.1462E-030
    3.304301E+04   1.0000E-099   1.0000E+000   8.2482E-008   2.7397E-022   1.7099E-029
    3.393047E+04   1.0000E-099   1.0000E+000   3.1372E-007   2.7728E-022   6.7100E-029
    3.482078E+04   1.0000E-099   1.0000E+000   1.0764E-006   2.8050E-022   2.3469E-028
    3.571492E+04   1.0000E-099   1.0000E+000   3.1172E-006   2.8369E-022   6.9144E-028
    3.661433E+04   1.0000E-099   9.9999E-001   7.5495E-006   2.8698E-022   1.7029E-027
    3.752089E+04   1.0000E-099   9.9998E-001   1.5508E-005   2.9053E-022   3.5583E-027
    3.843720E+04   1.0000E-099   9.9997E-001   2.8224E-005   2.9468E-022   6.5963E-027
    3.936707E+04   1.0000E-099   9.9995E-001   4.6317E-005   3.0000E-022   1.1039E-026
    3.973480E+04   1.0000E-099   9.9996E-001   4.0247E-005   3.0092E-022   9.6131E-027
    3.997998E+04   1.0000E-099   9.9997E-001   2.5565E-005   3.0026E-022   6.0592E-027
    4.014340E+04   1.0000E-099   9.9998E-001   1.6456E-005   2.9978E-022   3.8460E-027
    4.025238E+04   1.0000E-099   9.9999E-001   1.2001E-005   2.9964E-022   2.7629E-027
    4.032428E+04   1.0000E-099   9.9999E-001   8.0359E-006   2.9940E-022   1.7927E-027
    4.032500E+04   1.0000E-099   9.9999E-001   7.9741E-006   2.9940E-022   1.7773E-027
#TIME:     4.250
#NVEL: 100
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    1.025000E+03   1.0000E-099   1.2668E-020   4.8554E-014   1.4782E-006   1.0000E+000
    1.040650E+03   1.0000E-099   1.2584E-020   4.8445E-014   1.4756E-006   1.0000E+000
    1.071949E+03   1.0000E-099   1.2140E-020   4.7241E-014   1.4580E-006   1.0000E+000
    1.134547E+03   1.0000E-099   1.1740E-020   4.6415E-014   1.4486E-006   1.0000E+000
    1.240831E+03   1.0000E-099   1.1685E-020   4.7053E-014   1.4691E-006   1.0000E+000
    1.357079E+03   1.0000E-099   1.2304E-020   5.0090E-014   1.5333E-006   1.0000E+000
    1.484211E+03   1.0000E-099   1.3733E-020   5.6093E-014   1.6484E-006   1.0000E+000
    1.623259E+03   1.0000E-099   1.6342E-020   6.6427E-014   1.8308E-006   1.0000E+000
    1.775330E+03   1.0000E-099   2.0959E-020   8.3991E-014   2.1121E-006   1.0000E+000
    1.941649E+03   1.0000E-099   2.9476E-020   1.1514E-013   2.5528E-006   1.0000E+000
    2.123548E+03   1.0000E-099   4.6633E-020   1.7512E-013   3.2749E-006   1.0000E+000
    2.322488E+03   1.0000E-099   8.6071E-020   3.0549E-013   4.5441E-006   1.0000E+000
    2.540062E+03   1.0000E-099   1.9496E-019   6.4109E-013   7.0053E-006   9.9999E-001
    2.778022E+03   1.0000E-099   5.8155E-019   1.7335E-012   1.2471E-005   9.9999E-001
    3.038279E+03   1.0000E-099   2.5242E-018   6.6771E-012   2.7122E-005   9.9997E-001
    3.248903E+03   1.0000E-099   1.0644E-017   2.5388E-011   5.8301E-005   9.9994E-001
    3.422982E+03   1.0000E-099   4.3131E-017   9.4137E-011   1.2316E-004   9.9988E-001
    3.565050E+03   1.0000E-099   1.6122E-016   3.2669E-010   2.5000E-004   9.9975E-001
    3.694050E+03   1.0000E-099   6.3802E-016   1.2067E-009   5.2495E-004   9.9948E-001
    3.798890E+03   1.0000E-099   2.3094E-015   4.1224E-009   1.0532E-003   9.9895E-001
    3.892639E+03   1.0000E-099   8.7141E-015   1.4729E-008   2.1649E-003   9.9784E-001
    3.972971E+03   1.0000E-099   3.2561E-014   5.2323E-008   4.4306E-003   9.9557E-001
    4.039640E+03   1.0000E-099   1.1398E-013   1.7495E-007   8.7507E-003   9.9125E-001
    4.098360E+03   1.0000E-099   3.9081E-013   5.7425E-007   1.7068E-002   9.8293E-001
    4.145830E+03   1.0000E-099   1.1460E-012   1.6229E-006   3.0515E-002   9.6948E-001
    4.187488E+03   1.0000E-099   3.0659E-012   4.2020E-006   5.1720E-002   9.4828E-001
    4.223812E+03   1.0000E-099   7.3225E-012   9.7582E-006   8.2040E-002   9.1795E-001
    4.260319E+03   1.0000E-099   1.7392E-011   2.2559E-005   1.2869E-001   8.7129E-001
    4.293412E+03   1.0000E-099   3.7109E-011   4.7040E-005   1.8888E-001   8.1108E-001
    4.323309E+03   1.0000E-099   7.0981E-011   8.8258E-005   2.5909E-001   7.4083E-001
    4.350822E+03   1.0000E-099   1.2373E-010   1.5137E-004   3.3524E-001   6.6461E-001
    4.376902E+03   1.0000E-099   2.0010E-010   2.4142E-004   4.1338E-001   5.8638E-001
    4.402649E+03   1.0000E-099   3.0661E-010   3.6548E-004   4.9126E-001   5.0837E-001
    4.428232E+03   1.0000E-099   4.4466E-010   5.2461E-004   5.6370E-001   4.3578E-001
    4.452918E+03   1.0000E-099   6.1288E-010   7.1679E-004   6.2768E-001   3.7161E-001
    4.478720E+03   1.0000E-099   8.3903E-010   9.7270E-004   6.8939E-001   3.0964E-001
    4.503779E+03   1.0000E-099   1.1240E-009   1.2919E-003   7.4392E-001   2.5478E-001
    4.528932E+03   1.0000E-099   1.4925E-009   1.7005E-003   7.9241E-001   2.0589E-001
    4.555658E+03   1.0000E-099   1.9983E-009   2.2551E-003   8.3640E-001   1.6135E-001
    4.579162E+03   1.0000E-099   2.5660E-009   2.8712E-003   8.6866E-001   1.2847E-001
    4.602111E+03   1.0000E-099   3.2608E-009   3.6177E-003   8.9466E-001   1.0172E-001
    4.623919E+03   1.0000E-099   4.0817E-009   4.4917E-003   9.1477E-001   8.0740E-002
    4.645840E+03   1.0000E-099   5.1038E-009   5.5702E-003   9.3094E-001   6.3493E-002
    4.669349E+03   1.0000E-099   6.4765E-009   7.0053E-003   9.4434E-001   4.8659E-002
    4.697060E+03   1.0000E-099   8.5697E-009   9.1717E-003   9.5564E-001   3.5187E-002
    4.734682E+03   1.0000E-099   1.2536E-008   1.3226E-002   9.6448E-001   2.2290E-002
    4.777980E+03   1.0000E-099   1.9472E-008   2.0214E-002   9.6690E-001   1.2884E-002
    4.831831E+03   1.0000E-099   3.3792E-008   3.4420E-002   9.5927E-001   6.3079E-003
    4.894891E+03   1.0000E-099   6.4401E-008   6.4336E-002   9.3306E-001   2.6081E-003
    4.958140E+03   1.0000E-099   1.2123E-007   1.1926E-001   8.7973E-001   1.0124E-003
    5.040221E+03   1.0000E-099   2.5662E-007   2.4918E-001   7.5055E-001   2.6557E-004
    5.141810E+03   1.0000E-099   5.2518E-007   5.0590E-001   4.9406E-001   3.9497E-005
    5.295751E+03   1.0000E-099   9.0699E-007   8.5446E-001   1.4554E-001   1.1613E-006
    5.565420E+03   1.0000E-099   1.2603E-006   9.9391E-001   6.0922E-003   6.2162E-010
    5.940868E+03   1.0000E-099   1.8913E-006   9.9996E-001   3.8028E-005   4.8426E-015
    6.497422E+03   1.0000E-099   5.6875E-006   9.9999E-001   1.2990E-008   6.0006E-023
    7.106121E+03   1.0000E-099   4.1182E-005   9.9996E-001   6.2469E-013   2.0383E-023
    7.771842E+03   1.0000E-099   5.7883E-004   9.9942E-001   2.0721E-018   2.9578E-023
    8.499932E+03   1.0000E-099   5.8669E-003   9.9413E-001   1.3833E-021   4.7283E-023
    9.296231E+03   1.0000E-099   6.2423E-002   9.3758E-001   8.9615E-022   5.4390E-023
    1.016712E+04   1.0000E-099   5.0767E-001   4.9233E-001   5.8713E-022   3.3920E-023
    1.104499E+04   1.0000E-099   9.4377E-001   5.6234E-002   2.1381E-022   4.4871E-024
    1.192352E+04   1.0000E-099   9.9479E-001   5.2103E-003   1.6629E-022   4.5912E-025
    1.280262E+04   1.0000E-099   9.9909E-001   9.0966E-004   1.6723E-022   8.6942E-026
    1.368189E+04   1.0000E-099   9.9976E-001   2.4171E-004   1.7037E-022   2.4711E-026
    1.456108E+04   1.0000E-099   9.9992E-001   7.8066E-005   1.7315E-022   8.4436E-027
    1.544022E+04   1.0000E-099   9.9997E-001   2.7821E-005   1.7600E-022   3.1582E-027
    1.631932E+04   1.0000E-099   9.9999E-001   1.1437E-005   1.7917E-022   1.3549E-027
    1.719832E+04   1.0000E-099   9.9999E-001   5.5185E-006   1.8288E-022   6.7969E-028
    1.807722E+04   1.0000E-099   1.0000E+000   3.1108E-006   1.8721E-022   3.9734E-028
    1.895610E+04   1.0000E-099   1.0000E+000   2.3740E-006   1.9393E-022   3.1506E-028
    1.983498E+04   1.0000E-099   1.0000E+000   1.9809E-006   2.0085E-022   2.7254E-028
    2.071388E+04   1.0000E-099   1.0000E+000   1.7313E-006   2.0752E-022   2.4621E-028
    2.159280E+04   1.0000E-099   1.0000E+000   1.5773E-006   2.1388E-022   2.3123E-028
    2.247182E+04   1.0000E-099   1.0000E+000   1.4862E-006   2.1996E-022   2.2402E-028
    2.335098E+04   1.0000E-099   1.0000E+000   1.4194E-006   2.2576E-022   2.1947E-028
    2.423019E+04   1.0000E-099   1.0000E+000   1.3332E-006   2.3129E-022   2.1101E-028
    2.510958E+04   1.0000E-099   1.0000E+000   1.2005E-006   2.3656E-022   1.9410E-028
    2.598910E+04   1.0000E-099   1.0000E+000   1.0231E-006   2.4159E-022   1.6862E-028
    2.686881E+04   1.0000E-099   1.0000E+000   8.2618E-007   2.4638E-022   1.3850E-028
    2.774881E+04   1.0000E-099   1.0000E+000   6.4026E-007   2.5094E-022   1.0893E-028
    2.862919E+04   1.0000E-099   1.0000E+000   4.8687E-007   2.5530E-022   8.3853E-029
    2.951002E+04   1.0000E-099   1.0000E+000   3.7342E-007   2.5948E-022   6.4923E-029
    3.039159E+04   1.0000E-099   1.0000E+000   2.9597E-007   2.6348E-022   5.1773E-029
    3.127402E+04   1.0000E-099   1.0000E+000   2.4533E-007   2.6733E-022   4.3023E-029
    3.215771E+04   1.0000E-099   1.0000E+000   2.1534E-007   2.7105E-022   3.7822E-029
    3.304301E+04   1.0000E-099   1.0000E+000   2.1851E-007   2.7466E-022   3.9175E-029
    3.393048E+04   1.0000E-099   1.0000E+000   3.3380E-007   2.7817E-022   6.4483E-029
    3.482078E+04   1.0000E-099   1.0000E+000   8.2048E-007   2.8179E-022   1.7158E-028
    3.571492E+04   1.0000E-099   1.0000E+000   2.2966E-006   2.8599E-022   5.0197E-028
    3.661432E+04   1.0000E-099   9.9999E-001   5.7991E-006   2.9020E-022   1.3015E-027
    3.752089E+04   1.0000E-099   9.9999E-001   1.2510E-005   2.9350E-022   2.8653E-027
    3.843720E+04   1.0000E-099   9.9998E-001   2.3732E-005   2.9649E-022   5.5416E-027
    3.936707E+04   1.0000E-099   9.9996E-001   4.0331E-005   3.0110E-022   9.6099E-027
    3.973480E+04   1.0000E-099   9.9996E-001   3.5689E-005   3.0223E-022   8.5204E-027
    3.997998E+04   1.0000E-099   9.9998E-001   2.3071E-005   3.0140E-022   5.4623E-027
    4.014340E+04   1.0000E-099   9.9998E-001   1.5114E-005   3.0089E-022   3.5261E-027
    4.025238E+04   1.0000E-099   9.9999E-001   1.1187E-005   3.0078E-022   2.5703E-027
    4.032429E+04   1.0000E-099   9.9999E-001   7.6661E-006   3.0057E-022   1.7079E-027
    4.032500E+04   1.0000E-099   9.9999E-001   7.6124E-006   3.0057E-022   1.6944E-027
#TIME:     4.670
#NVEL: 100
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    1.025000E+03   1.0000E-099   2.6364E-020   1.0443E-013   2.3925E-006   1.0000E+000
    1.040650E+03   1.0000E-099   2.6266E-020   1.0450E-013   2.3913E-006   1.0000E+000
    1.071949E+03   1.0000E-099   2.5241E-020   1.0157E-013   2.3588E-006   1.0000E+000
    1.134548E+03   1.0000E-099   2.4399E-020   9.9840E-014   2.3447E-006   1.0000E+000
    1.240831E+03   1.0000E-099   2.4393E-020   1.0184E-013   2.3869E-006   1.0000E+000
    1.357079E+03   1.0000E-099   2.5900E-020   1.0956E-013   2.5074E-006   1.0000E+000
    1.484211E+03   1.0000E-099   2.9244E-020   1.2449E-013   2.7194E-006   1.0000E+000
    1.623259E+03   1.0000E-099   3.5307E-020   1.5017E-013   3.0535E-006   1.0000E+000
    1.775330E+03   1.0000E-099   4.6068E-020   1.9415E-013   3.5684E-006   1.0000E+000
    1.941649E+03   1.0000E-099   6.6085E-020   2.7324E-013   4.3782E-006   1.0000E+000
    2.123548E+03   1.0000E-099   1.0692E-019   4.2847E-013   5.7138E-006   9.9999E-001
    2.322488E+03   1.0000E-099   2.0226E-019   7.7411E-013   8.0817E-006   9.9999E-001
    2.540062E+03   1.0000E-099   4.6995E-019   1.6888E-012   1.2719E-005   9.9999E-001
    2.778022E+03   1.0000E-099   1.4348E-018   4.7540E-012   2.3114E-005   9.9998E-001
    3.038279E+03   1.0000E-099   6.3213E-018   1.8980E-011   5.1145E-005   9.9995E-001
    3.248902E+03   1.0000E-099   2.6729E-017   7.3674E-011   1.1094E-004   9.9989E-001
    3.422982E+03   1.0000E-099   1.0826E-016   2.7706E-010   2.3575E-004   9.9976E-001
    3.565050E+03   1.0000E-099   4.0702E-016   9.7790E-010   4.8236E-004   9.9952E-001
    3.694050E+03   1.0000E-099   1.6455E-015   3.7230E-009   1.0289E-003   9.9897E-001
    3.798890E+03   1.0000E-099   6.1942E-015   1.3305E-008   2.1151E-003   9.9788E-001
    3.892639E+03   1.0000E-099   2.4758E-014   5.0551E-008   4.4959E-003   9.9550E-001
    3.972971E+03   1.0000E-099   9.8473E-014   1.9156E-007   9.5272E-003   9.9047E-001
    4.039640E+03   1.0000E-099   3.6046E-013   6.7075E-007   1.9262E-002   9.8074E-001
    4.098360E+03   1.0000E-099   1.2517E-012   2.2343E-006   3.7703E-002   9.6230E-001
    4.145830E+03   1.0000E-099   3.5916E-012   6.1961E-006   6.6197E-002   9.3380E-001
    4.187488E+03   1.0000E-099   9.1459E-012   1.5322E-005   1.0816E-001   8.9183E-001
    4.223812E+03   1.0000E-099   2.0406E-011   3.3356E-005   1.6319E-001   8.3677E-001
    4.260319E+03   1.0000E-099   4.4248E-011   7.0676E-005   2.3923E-001   7.6070E-001
    4.293412E+03   1.0000E-099   8.5554E-011   1.3402E-004   3.2583E-001   6.7404E-001
