#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 320
#vel_mid[km/s] S0 S1 S2 S3 S4 S5 S6 S7
2.397500E+04 2.880270E-01 7.119730E-01 8.587189E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.402500E+04 2.873620E-01 7.126380E-01 8.499503E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.407500E+04 2.865118E-01 7.134882E-01 8.432855E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.412500E+04 2.871546E-01 7.128454E-01 8.209867E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.417500E+04 2.870092E-01 7.129908E-01 8.076066E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.422500E+04 2.856932E-01 7.143068E-01 8.059958E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.427500E+04 2.854450E-01 7.145550E-01 7.936638E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.432500E+04 2.875889E-01 7.124111E-01 7.582589E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.437500E+04 2.885195E-01 7.114805E-01 7.355948E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.442500E+04 2.875668E-01 7.124332E-01 7.308620E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.447500E+04 2.860780E-01 7.139220E-01 7.309170E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.452500E+04 2.853951E-01 7.146049E-01 7.236291E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.457500E+04 2.863360E-01 7.136640E-01 7.019006E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.462500E+04 2.856664E-01 7.143336E-01 6.947248E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.467500E+04 2.841988E-01 7.158012E-01 6.946757E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.472500E+04 2.827912E-01 7.172088E-01 6.942448E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.477500E+04 2.859051E-01 7.140949E-01 6.548418E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.482500E+04 2.839871E-01 7.160129E-01 6.586344E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.487500E+04 2.795288E-01 7.204712E-01 6.843048E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.492500E+04 2.802830E-01 7.197170E-01 6.651670E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.497500E+04 2.833871E-01 7.166129E-01 6.272877E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.502500E+04 2.831815E-01 7.168185E-01 6.169205E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.507500E+04 2.814593E-01 7.185407E-01 6.188075E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.512500E+04 2.825801E-01 7.174199E-01 5.988316E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.517500E+04 2.833905E-01 7.166095E-01 5.817113E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.522500E+04 2.823337E-01 7.176663E-01 5.785563E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.527500E+04 2.818527E-01 7.181473E-01 5.710907E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.532500E+04 2.808525E-01 7.191475E-01 5.675526E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.537500E+04 2.807137E-01 7.192863E-01 5.579111E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.542500E+04 2.783633E-01 7.216367E-01 5.642399E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.547500E+04 2.790749E-01 7.209251E-01 5.486482E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.552500E+04 2.803867E-01 7.196133E-01 5.293560E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.557500E+04 2.794898E-01 7.205102E-01 5.254939E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.562500E+04 2.789112E-01 7.210888E-01 5.194531E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.567500E+04 2.780513E-01 7.219487E-01 5.152417E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.572500E+04 2.773422E-01 7.226578E-01 5.101911E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.577500E+04 2.769533E-01 7.230467E-01 5.030545E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.582500E+04 2.767485E-01 7.232515E-01 4.947560E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.587500E+04 2.770708E-01 7.229292E-01 4.833238E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.592500E+04 2.781410E-01 7.218590E-01 4.677563E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.597500E+04 2.760320E-01 7.239680E-01 4.715316E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.602500E+04 2.773918E-01 7.226082E-01 4.546381E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.607500E+04 2.787092E-01 7.212908E-01 4.385059E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.612500E+04 2.785367E-01 7.214633E-01 4.311214E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.617500E+04 2.783624E-01 7.216376E-01 4.238849E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.622500E+04 2.762585E-01 7.237415E-01 4.272927E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.627500E+04 2.756102E-01 7.243898E-01 4.227172E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.632500E+04 2.739486E-01 7.260514E-01 4.236488E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.637500E+04 2.753359E-01 7.246641E-01 4.081569E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.642500E+04 2.756788E-01 7.243212E-01 3.986172E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.647500E+04 2.756889E-01 7.243111E-01 3.910061E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.652500E+04 2.762728E-01 7.237272E-01 3.807096E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.657500E+04 2.736331E-01 7.263669E-01 3.864215E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.662500E+04 2.733292E-01 7.266708E-01 3.804984E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.667500E+04 2.697646E-01 7.302354E-01 3.908831E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.672500E+04 2.714307E-01 7.285693E-01 3.752348E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.677500E+04 2.712770E-01 7.287230E-01 3.688910E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.682500E+04 2.708009E-01 7.291991E-01 3.640679E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.687500E+04 2.706962E-01 7.293038E-01 3.575845E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.692500E+04 2.692613E-01 7.307387E-01 3.573553E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.697500E+04 2.704604E-01 7.295396E-01 3.451332E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.702500E+04 2.731534E-01 7.268466E-01 3.268252E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.707500E+04 2.692763E-01 7.307237E-01 3.371655E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.712500E+04 2.705788E-01 7.294212E-01 3.252082E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.717500E+04 2.708989E-01 7.291011E-01 3.175529E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.722500E+04 2.695866E-01 7.304134E-01 3.168334E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.727500E+04 2.677657E-01 7.322343E-01 3.183157E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.732500E+04 2.664096E-01 7.335904E-01 3.178297E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.737500E+04 2.666993E-01 7.333007E-01 3.105407E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.742500E+04 2.673694E-01 7.326306E-01 3.019296E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.747500E+04 2.668839E-01 7.331161E-01 2.979781E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.752500E+04 2.675485E-01 7.324515E-01 2.897163E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.757500E+04 2.678051E-01 7.321949E-01 2.832653E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.762500E+04 2.683560E-01 7.316440E-01 2.758516E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.767500E+04 2.662130E-01 7.337870E-01 2.782380E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.772500E+04 2.677171E-01 7.322829E-01 2.675689E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.777500E+04 2.672118E-01 7.327882E-01 2.641053E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.782500E+04 2.638281E-01 7.361719E-01 2.707702E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.787500E+04 2.656955E-01 7.343045E-01 2.591873E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.792500E+04 2.636716E-01 7.363284E-01 2.610348E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.797500E+04 2.609366E-01 7.390634E-01 2.654405E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.802500E+04 2.591776E-01 7.408224E-01 2.664451E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.807500E+04 2.610862E-01 7.389138E-01 2.547548E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.812500E+04 2.615595E-01 7.384405E-01 2.482875E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.817500E+04 2.605155E-01 7.394845E-01 2.468695E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.822500E+04 2.607577E-01 7.392423E-01 2.413719E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.827500E+04 2.615377E-01 7.384623E-01 2.342203E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.832500E+04 2.610852E-01 7.389148E-01 2.311165E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.837500E+04 2.604637E-01 7.395363E-01 2.285097E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.842500E+04 2.593598E-01 7.406402E-01 2.273376E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.847500E+04 2.584905E-01 7.415095E-01 2.255878E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.852500E+04 2.583417E-01 7.416583E-01 2.216193E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
