#NTIMES:    60
#NSTAGES:     6
#TIMES[d]:     2.000    2.001    2.002    2.003    2.005    2.010    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   37.960   41.760   45.940   50.530   55.580   61.140   67.250   73.970   81.370   89.510   98.460  108.300  118.000  128.000  138.000  148.000  158.000  168.000  180.000  190.000  200.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.072666E+03   1.0000E-099   7.2406E-031   7.7665E-022   1.1095E-013   2.9757E-006   1.0000E+000
    1.136221E+03   1.0000E-099   7.1194E-031   7.7175E-022   1.1107E-013   2.9816E-006   1.0000E+000
    1.243960E+03   1.0000E-099   7.5064E-031   8.1778E-022   1.1720E-013   3.0756E-006   1.0000E+000
    1.361915E+03   1.0000E-099   8.3468E-031   9.0730E-022   1.2815E-013   3.2344E-006   1.0000E+000
    1.491055E+03   1.0000E-099   9.6318E-031   1.0398E-021   1.4372E-013   3.4495E-006   1.0000E+000
    1.632441E+03   1.0000E-099   1.1588E-030   1.2356E-021   1.6584E-013   3.7374E-006   1.0000E+000
    1.787233E+03   1.0000E-099   1.4776E-030   1.5438E-021   1.9895E-013   4.1373E-006   1.0000E+000
    1.956702E+03   1.0000E-099   2.0520E-030   2.0748E-021   2.5247E-013   4.7244E-006   1.0000E+000
    2.142242E+03   1.0000E-099   3.2340E-030   3.1050E-021   3.4792E-013   5.6463E-006   9.9999E-001
    2.345374E+03   1.0000E-099   6.1482E-030   5.4485E-021   5.4158E-013   7.2195E-006   9.9999E-001
    2.567768E+03   1.0000E-099   1.5430E-029   1.2105E-020   1.0102E-012   1.0211E-005   9.9999E-001
    2.811250E+03   1.0000E-099   5.8880E-029   3.8442E-020   2.4824E-012   1.6863E-005   9.9998E-001
    3.077819E+03   1.0000E-099   4.4020E-028   2.1738E-019   9.5444E-012   3.5908E-005   9.9996E-001
    3.279286E+03   1.0000E-099   3.5784E-027   1.3209E-018   3.8868E-011   7.9343E-005   9.9992E-001
    3.445326E+03   1.0000E-099   3.4612E-026   9.3499E-018   1.7885E-010   1.8863E-004   9.9981E-001
    3.582128E+03   1.0000E-099   3.7676E-025   7.3619E-017   8.9791E-010   4.7282E-004   9.9953E-001
    3.695983E+03   1.0000E-099   4.4953E-024   6.3105E-016   4.8373E-009   1.2369E-003   9.9876E-001
    3.798368E+03   1.0000E-099   7.0111E-023   6.8686E-015   3.1547E-008   3.6141E-003   9.9639E-001
    3.888308E+03   1.0000E-099   1.3499E-021   9.0438E-014   2.3960E-007   1.1514E-002   9.8849E-001
    3.964870E+03   1.0000E-099   2.9217E-020   1.3267E-012   1.9792E-006   3.8222E-002   9.6178E-001
    4.027464E+03   1.0000E-099   6.2205E-019   1.9195E-011   1.5987E-005   1.2201E-001   8.7798E-001
    4.081911E+03   1.0000E-099   1.4676E-017   2.9845E-010   1.3061E-004   3.5713E-001   6.4274E-001
    4.130301E+03   1.0000E-099   3.2006E-016   4.0904E-009   8.5913E-004   7.2928E-001   2.6986E-001
    4.169538E+03   1.0000E-099   4.3445E-015   3.5208E-008   3.5333E-003   9.2668E-001   6.9784E-002
    4.207260E+03   1.0000E-099   6.4357E-014   3.1714E-007   1.3877E-002   9.7392E-001   1.2198E-002
    4.241120E+03   1.0000E-099   9.5749E-013   2.8557E-006   5.2764E-002   9.4540E-001   1.8314E-003
    4.271215E+03   1.0000E-099   1.4045E-011   2.5090E-005   1.8805E-001   8.1170E-001   2.2250E-004
    4.295212E+03   1.0000E-099   1.3122E-010   1.4672E-004   4.6980E-001   5.3003E-001   2.2684E-005
    4.316827E+03   1.0000E-099   8.3294E-010   5.8499E-004   7.7990E-001   2.1952E-001   1.3495E-006
    4.336857E+03   1.0000E-099   3.9605E-009   1.7456E-003   9.3633E-001   6.1920E-002   4.9214E-008
    4.355828E+03   1.0000E-099   1.7724E-008   4.8033E-003   9.8116E-001   1.4038E-002   1.2633E-009
    4.371812E+03   1.0000E-099   7.1719E-008   1.2121E-002   9.8455E-001   3.3310E-003   3.8381E-011
    4.386257E+03   1.0000E-099   2.9333E-007   3.0469E-002   9.6876E-001   7.6870E-004   1.1150E-012
    4.399343E+03   1.0000E-099   1.1878E-006   7.5399E-002   9.2443E-001   1.6890E-004   2.9632E-014
    4.412150E+03   1.0000E-099   4.9456E-006   1.8603E-001   8.1393E-001   3.0272E-005   5.2598E-016
    4.425347E+03   1.0000E-099   1.9096E-005   4.1192E-001   5.8805E-001   3.8486E-006   5.2053E-018
    4.437116E+03   1.0000E-099   5.0119E-005   6.5871E-001   3.4124E-001   4.6184E-007   6.0241E-020
    4.447885E+03   1.0000E-099   1.0073E-004   8.3257E-001   1.6733E-001   5.2200E-008   7.6291E-022
    4.457820E+03   1.0000E-099   1.7506E-004   9.2419E-001   7.5637E-002   5.9299E-009   1.1462E-023
    4.467804E+03   1.0000E-099   2.9532E-004   9.6860E-001   3.1109E-002   5.8631E-010   3.2677E-025
    4.478439E+03   1.0000E-099   5.1984E-004   9.8845E-001   1.1028E-002   4.1885E-011   7.1046E-026
    4.490304E+03   1.0000E-099   1.0225E-003   9.9592E-001   3.0568E-003   1.6522E-012   1.9327E-026
    4.503280E+03   1.0000E-099   2.3299E-003   9.9705E-001   6.2346E-004   3.0458E-014   3.9206E-027
    4.521824E+03   1.0000E-099   8.4090E-003   9.9154E-001   4.9493E-005   5.2204E-017   3.1956E-028
    4.547326E+03   1.0000E-099   5.3591E-002   9.4641E-001   1.1197E-006   4.0084E-021   7.6616E-030
    4.578397E+03   1.0000E-099   3.4760E-001   6.5240E-001   8.9925E-009   4.0233E-024   6.8673E-032
    4.615909E+03   1.0000E-099   8.2118E-001   1.7882E-001   3.2210E-011   1.2269E-024   2.9175E-034
    4.659887E+03   1.0000E-099   9.6909E-001   3.0914E-002   1.2815E-013   2.1773E-025   1.2154E-036
    4.722064E+03   1.0000E-099   9.9755E-001   2.4497E-003   6.9128E-017   1.7124E-026   6.5929E-040
    4.818906E+03   1.0000E-099   9.9993E-001   6.6725E-005   1.8372E-021   4.7506E-028   1.8032E-044
    4.978865E+03   1.0000E-099   1.0000E+000   1.1241E-006   1.9602E-022   8.2655E-030   2.0055E-045
    5.252456E+03   1.0000E-099   1.0000E+000   2.2329E-008   2.1031E-022   1.7804E-031   2.3579E-045
    5.750506E+03   1.0000E-099   1.0000E+000   1.8967E-009   2.5422E-022   1.8440E-032   3.5243E-045
    6.295783E+03   1.0000E-099   1.0000E+000   1.2124E-009   3.1371E-022   1.4604E-032   5.4572E-045
    6.892764E+03   1.0000E-099   1.0000E+000   1.2562E-009   3.8417E-022   1.8584E-032   8.3060E-045
    7.546352E+03   1.0000E-099   1.0000E+000   1.4134E-009   4.6407E-022   2.5325E-032   1.2289E-044
    8.261916E+03   1.0000E-099   1.0000E+000   1.5855E-009   5.5270E-022   3.3925E-032   1.7660E-044
    9.045330E+03   1.0000E-099   1.0000E+000   1.7065E-009   6.4919E-022   4.3009E-032   2.4670E-044
    9.903030E+03   1.0000E-099   1.0000E+000   1.6853E-009   7.5213E-022   4.9360E-032   3.3513E-044
    1.078692E+04   1.0000E-099   1.0000E+000   1.4551E-009   8.5317E-022   4.8501E-032   4.3609E-044
    1.167087E+04   1.0000E-099   1.0000E+000   1.0903E-009   9.4761E-022   4.0499E-032   5.4361E-044
    1.255512E+04   1.0000E-099   1.0000E+000   7.2980E-010   1.0349E-021   2.9703E-032   6.5480E-044
    1.343975E+04   1.0000E-099   1.0000E+000   4.5982E-010   1.1151E-021   2.0230E-032   7.6758E-044
    1.432491E+04   1.0000E-099   1.0000E+000   2.9726E-010   1.1901E-021   1.3995E-032   8.8205E-044
    1.521064E+04   1.0000E-099   1.0000E+000   2.4330E-010   1.2672E-021   1.2211E-032   1.0073E-043
    1.609682E+04   1.0000E-099   1.0000E+000   2.2908E-010   1.3442E-021   1.2200E-032   1.1404E-043
    1.698330E+04   1.0000E-099   1.0000E+000   2.2564E-010   1.4180E-021   1.2678E-032   1.2761E-043
    1.786996E+04   1.0000E-099   1.0000E+000   2.2721E-010   1.4883E-021   1.3400E-032   1.4129E-043
    1.875675E+04   1.0000E-099   1.0000E+000   2.3114E-010   1.5552E-021   1.4247E-032   1.5496E-043
    1.964363E+04   1.0000E-099   1.0000E+000   2.3678E-010   1.6188E-021   1.5195E-032   1.6855E-043
    2.053052E+04   1.0000E-099   1.0000E+000   2.4571E-010   1.6794E-021   1.6367E-032   1.8201E-043
    2.141739E+04   1.0000E-099   1.0000E+000   2.6120E-010   1.7371E-021   1.8012E-032   1.9529E-043
    2.230428E+04   1.0000E-099   1.0000E+000   2.9227E-010   1.7920E-021   2.0820E-032   2.0837E-043
    2.319125E+04   1.0000E-099   1.0000E+000   3.5159E-010   1.8444E-021   2.5823E-032   2.2122E-043
    2.407838E+04   1.0000E-099   1.0000E+000   4.5420E-010   1.8944E-021   3.4325E-032   2.3381E-043
    2.496572E+04   1.0000E-099   1.0000E+000   6.1473E-010   1.9420E-021   4.7693E-032   2.4614E-043
    2.585333E+04   1.0000E-099   1.0000E+000   8.3129E-010   1.9875E-021   6.6056E-032   2.5820E-043
    2.674122E+04   1.0000E-099   1.0000E+000   1.0705E-009   2.0309E-021   8.6935E-032   2.6998E-043
    2.762947E+04   1.0000E-099   1.0000E+000   1.2751E-009   2.0726E-021   1.0565E-031   2.8153E-043
    2.851813E+04   1.0000E-099   1.0000E+000   1.3975E-009   2.1132E-021   1.1795E-031   2.9295E-043
    2.940733E+04   1.0000E-099   1.0000E+000   1.4205E-009   2.1539E-021   1.2199E-031   3.0442E-043
    3.029722E+04   1.0000E-099   1.0000E+000   1.3633E-009   2.1958E-021   1.1900E-031   3.1619E-043
    3.118805E+04   1.0000E-099   1.0000E+000   1.2576E-009   2.2406E-021   1.1147E-031   3.2855E-043
    3.208013E+04   1.0000E-099   1.0000E+000   1.1249E-009   2.2893E-021   1.0117E-031   3.4173E-043
    3.297387E+04   1.0000E-099   1.0000E+000   9.7649E-010   2.3419E-021   8.9050E-032   3.5582E-043
    3.386980E+04   1.0000E-099   1.0000E+000   8.2691E-010   2.3975E-021   7.6419E-032   3.7075E-043
    3.476862E+04   1.0000E-099   1.0000E+000   6.9369E-010   2.4546E-021   6.4936E-032   3.8633E-043
    3.567132E+04   1.0000E-099   1.0000E+000   5.8246E-010   2.5114E-021   5.5210E-032   4.0238E-043
    3.657923E+04   1.0000E-099   1.0000E+000   4.8105E-010   2.5662E-021   4.6166E-032   4.1865E-043
    3.749427E+04   1.0000E-099   1.0000E+000   3.8960E-010   2.6179E-021   3.7863E-032   4.3493E-043
    3.841908E+04   1.0000E-099   1.0000E+000   3.3047E-010   2.6727E-021   3.2555E-032   4.5272E-043
    3.935763E+04   1.0000E-099   1.0000E+000   3.1514E-010   2.7486E-021   3.1536E-032   4.7393E-043
    3.972899E+04   1.0000E-099   1.0000E+000   2.9134E-010   2.5879E-021   2.9032E-032   4.3691E-043
    3.997656E+04   1.0000E-099   1.0000E+000   2.6858E-010   2.4090E-021   2.6536E-032   3.8911E-043
    4.014161E+04   1.0000E-099   1.0000E+000   2.3899E-010   2.1728E-021   2.3365E-032   3.3437E-043
    4.025165E+04   1.0000E-099   1.0000E+000   2.1137E-010   1.9522E-021   2.0459E-032   2.8773E-043
    4.032427E+04   1.0000E-099   1.0000E+000   1.5297E-010   1.4787E-021   1.4406E-032   1.9344E-043
    4.032500E+04   1.0000E-099   1.0000E+000   1.5083E-010   1.4613E-021   1.4188E-032   1.9015E-043
#TIME:     2.100
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   8.5238E-031   9.0992E-022   1.2699E-013   3.2098E-006   1.0000E+000
    1.044885E+03   1.0000E-099   8.2983E-031   8.9181E-022   1.2530E-013   3.1884E-006   1.0000E+000
    1.084656E+03   1.0000E-099   7.9947E-031   8.6855E-022   1.2327E-013   3.1636E-006   1.0000E+000
    1.164196E+03   1.0000E-099   7.8323E-031   8.6214E-022   1.2348E-013   3.1723E-006   1.0000E+000
    1.273925E+03   1.0000E-099   8.2259E-031   9.1083E-022   1.3003E-013   3.2697E-006   1.0000E+000
    1.393995E+03   1.0000E-099   9.1519E-031   1.0113E-021   1.4230E-013   3.4414E-006   1.0000E+000
    1.525383E+03   1.0000E-099   1.0655E-030   1.1681E-021   1.6060E-013   3.6842E-006   1.0000E+000
    1.669154E+03   1.0000E-099   1.3034E-030   1.4082E-021   1.8740E-013   4.0176E-006   1.0000E+000
    1.826476E+03   1.0000E-099   1.7033E-030   1.7968E-021   2.2851E-013   4.4892E-006   1.0000E+000
    1.998626E+03   1.0000E-099   2.4480E-030   2.4865E-021   2.9661E-013   5.1927E-006   9.9999E-001
    2.187001E+03   1.0000E-099   4.0428E-030   3.8725E-021   4.2151E-013   6.3158E-006   9.9999E-001
    2.393132E+03   1.0000E-099   8.1848E-030   7.1699E-021   6.8395E-013   8.2697E-006   9.9999E-001
    2.618691E+03   1.0000E-099   2.2350E-029   1.7124E-020   1.3495E-012   1.2081E-005   9.9999E-001
    2.865509E+03   1.0000E-099   9.6073E-029   6.0260E-020   3.5938E-012   2.0903E-005   9.9998E-001
    3.107474E+03   1.0000E-099   6.6130E-028   3.1767E-019   1.3101E-011   4.3287E-005   9.9996E-001
    3.314734E+03   1.0000E-099   6.2639E-027   2.2056E-018   5.9292E-011   1.0170E-004   9.9990E-001
    3.470869E+03   1.0000E-099   5.7028E-026   1.4847E-017   2.6281E-010   2.3705E-004   9.9976E-001
    3.611623E+03   1.0000E-099   7.1280E-025   1.3207E-016   1.4541E-009   6.2874E-004   9.9937E-001
    3.727129E+03   1.0000E-099   9.4494E-024   1.2437E-015   8.4488E-009   1.7187E-003   9.9828E-001
    3.830563E+03   1.0000E-099   1.6172E-022   1.4722E-014   5.8954E-008   5.2220E-003   9.9478E-001
    3.913826E+03   1.0000E-099   2.5907E-021   1.6559E-013   3.9587E-007   1.5495E-002   9.8450E-001
    3.991484E+03   1.0000E-099   6.0238E-020   2.5910E-012   3.4362E-006   5.2693E-002   9.4730E-001
    4.054258E+03   1.0000E-099   1.3766E-018   3.9820E-011   2.8885E-005   1.6924E-001   8.3073E-001
    4.104945E+03   1.0000E-099   2.7528E-017   5.3135E-010   2.0548E-004   4.4135E-001   5.5845E-001
    4.148203E+03   1.0000E-099   4.3942E-016   5.5126E-009   1.0745E-003   7.7493E-001   2.2400E-001
    4.187865E+03   1.0000E-099   6.0813E-015   4.7897E-008   4.3697E-003   9.4263E-001   5.3003E-002
    4.223162E+03   1.0000E-099   7.3756E-014   3.6635E-007   1.5421E-002   9.7429E-001   1.0288E-002
    4.255149E+03   1.0000E-099   8.6088E-013   2.7089E-006   5.1973E-002   9.4620E-001   1.8220E-003
    4.283891E+03   1.0000E-099   9.4845E-012   1.8924E-005   1.6286E-001   8.3684E-001   2.8348E-004
    4.309575E+03   1.0000E-099   8.5818E-011   1.0896E-004   4.1398E-001   5.8587E-001   3.3365E-005
    4.332994E+03   1.0000E-099   5.3814E-010   4.3828E-004   7.2472E-001   2.7484E-001   2.4915E-006
    4.354958E+03   1.0000E-099   2.4552E-009   1.2895E-003   9.0968E-001   8.9028E-002   1.1957E-007
    4.376156E+03   1.0000E-099   9.9990E-009   3.3577E-003   9.7347E-001   2.3173E-002   4.1709E-009
    4.396244E+03   1.0000E-099   4.0461E-008   8.5252E-003   9.8594E-001   5.5322E-003   1.2680E-010
    4.414692E+03   1.0000E-099   1.6211E-007   2.1226E-002   9.7746E-001   1.3143E-003   3.9155E-012
    4.432445E+03   1.0000E-099   6.4748E-007   5.2292E-002   9.4741E-001   3.0222E-004   1.1421E-013
    4.450583E+03   1.0000E-099   2.6790E-006   1.3002E-001   8.6991E-001   5.9644E-005   2.4338E-015
    4.469262E+03   1.0000E-099   1.0826E-005   3.0597E-001   6.9401E-001   8.9039E-006   3.1241E-017
    4.487002E+03   1.0000E-099   3.3502E-005   5.6143E-001   4.3854E-001   1.0726E-006   3.2395E-019
    4.504395E+03   1.0000E-099   7.9338E-005   7.8883E-001   2.1109E-001   9.7786E-008   2.4702E-021
    4.520024E+03   1.0000E-099   1.4944E-004   9.0952E-001   9.0331E-002   9.0800E-009   2.3920E-023
    4.535527E+03   1.0000E-099   2.6754E-004   9.6554E-001   3.4194E-002   7.1217E-010   4.0172E-025
    4.553190E+03   1.0000E-099   5.2518E-004   9.8955E-001   9.9199E-003   3.0507E-011   6.6919E-026
    4.572369E+03   1.0000E-099   1.1629E-003   9.9666E-001   2.1814E-003   6.7314E-013   1.4550E-026
    4.593400E+03   1.0000E-099   3.1093E-003   9.9657E-001   3.2313E-004   5.5529E-015   2.1596E-027
    4.617906E+03   1.0000E-099   1.0710E-002   9.8926E-001   2.7635E-005   1.1447E-017   1.9210E-028
    4.653751E+03   1.0000E-099   6.8472E-002   9.3153E-001   5.9767E-007   8.0618E-022   4.4125E-030
    4.696368E+03   1.0000E-099   3.8929E-001   6.1071E-001   5.2835E-009   4.0557E-024   4.4269E-032
    4.748243E+03   1.0000E-099   8.3635E-001   1.6365E-001   2.1387E-011   1.2215E-024   2.1220E-034
    4.802529E+03   1.0000E-099   9.6625E-001   3.3752E-002   1.4910E-013   2.5984E-025   1.5531E-036
    4.875306E+03   1.0000E-099   9.9630E-001   3.7036E-003   2.0782E-016   2.8591E-026   2.1978E-039
    4.965459E+03   1.0000E-099   9.9976E-001   2.3590E-004   6.0712E-020   1.8516E-027   6.5888E-043
    5.114829E+03   1.0000E-099   9.9999E-001   5.5094E-006   2.1867E-022   4.4900E-029   2.4867E-045
    5.339996E+03   1.0000E-099   1.0000E+000   1.3028E-007   2.2743E-022   1.1202E-030   2.7542E-045
    5.843304E+03   1.0000E-099   1.0000E+000   1.9158E-009   2.6453E-022   1.9409E-032   3.8304E-045
    6.394050E+03   1.0000E-099   1.0000E+000   5.3084E-010   3.2042E-022   6.5534E-033   5.7260E-045
    6.996705E+03   1.0000E-099   1.0000E+000   4.3083E-010   3.8936E-022   6.4855E-033   8.5849E-045
    7.656163E+03   1.0000E-099   1.0000E+000   4.4586E-010   4.6814E-022   8.0927E-033   1.2583E-044
    8.377775E+03   1.0000E-099   1.0000E+000   4.6659E-010   5.5525E-022   1.0074E-032   1.7935E-044
    9.167401E+03   1.0000E-099   1.0000E+000   4.5122E-010   6.4928E-022   1.1427E-032   2.4834E-044
    1.003145E+04   1.0000E-099   1.0000E+000   3.7669E-010   7.4827E-022   1.1032E-032   3.3394E-044
    1.091187E+04   1.0000E-099   1.0000E+000   2.6407E-010   8.4288E-022   8.7454E-033   4.2872E-044
    1.179259E+04   1.0000E-099   1.0000E+000   1.6604E-010   9.3089E-022   6.0964E-033   5.2868E-044
    1.267391E+04   1.0000E-099   1.0000E+000   1.3095E-010   1.0199E-021   5.2802E-033   6.4033E-044
    1.355595E+04   1.0000E-099   1.0000E+000   1.1688E-010   1.1083E-021   5.1274E-033   7.6194E-044
    1.443873E+04   1.0000E-099   1.0000E+000   1.0708E-010   1.1934E-021   5.0611E-033   8.8946E-044
    1.532202E+04   1.0000E-099   1.0000E+000   1.0112E-010   1.2747E-021   5.1060E-033   1.0212E-043
    1.620545E+04   1.0000E-099   1.0000E+000   9.8457E-011   1.3521E-021   5.2739E-033   1.1557E-043
    1.708882E+04   1.0000E-099   1.0000E+000   9.7987E-011   1.4256E-021   5.5343E-033   1.2917E-043
    1.797210E+04   1.0000E-099   1.0000E+000   9.8255E-011   1.4955E-021   5.8216E-033   1.4283E-043
    1.885531E+04   1.0000E-099   1.0000E+000   9.8004E-011   1.5619E-021   6.0649E-033   1.5646E-043
    1.973849E+04   1.0000E-099   1.0000E+000   9.6522E-011   1.6250E-021   6.2155E-033   1.6999E-043
    2.062163E+04   1.0000E-099   1.0000E+000   9.4259E-011   1.6851E-021   6.2954E-033   1.8338E-043
    2.150475E+04   1.0000E-099   1.0000E+000   9.2434E-011   1.7423E-021   6.3853E-033   1.9659E-043
    2.238789E+04   1.0000E-099   1.0000E+000   9.3165E-011   1.7968E-021   6.6408E-033   2.0958E-043
    2.327110E+04   1.0000E-099   1.0000E+000   9.8688E-011   1.8487E-021   7.2446E-033   2.2234E-043
    2.415442E+04   1.0000E-099   1.0000E+000   1.1292E-010   1.8981E-021   8.5237E-033   2.3483E-043
    2.503788E+04   1.0000E-099   1.0000E+000   1.4286E-010   1.9451E-021   1.1072E-032   2.4705E-043
    2.592153E+04   1.0000E-099   1.0000E+000   1.9664E-010   1.9898E-021   1.5618E-032   2.5895E-043
    2.680542E+04   1.0000E-099   1.0000E+000   2.7739E-010   2.0323E-021   2.2533E-032   2.7055E-043
    2.768959E+04   1.0000E-099   1.0000E+000   3.7920E-010   2.0726E-021   3.1440E-032   2.8186E-043
    2.857415E+04   1.0000E-099   1.0000E+000   4.8578E-010   2.1112E-021   4.1045E-032   2.9290E-043
    2.945921E+04   1.0000E-099   1.0000E+000   5.7812E-010   2.1485E-021   4.9710E-032   3.0377E-043
    3.034496E+04   1.0000E-099   1.0000E+000   6.4469E-010   2.1851E-021   5.6353E-032   3.1457E-043
    3.123162E+04   1.0000E-099   1.0000E+000   6.8217E-010   2.2221E-021   6.0557E-032   3.2548E-043
    3.211951E+04   1.0000E-099   1.0000E+000   6.8869E-010   2.2607E-021   6.2033E-032   3.3674E-043
    3.300902E+04   1.0000E-099   1.0000E+000   6.6251E-010   2.3023E-021   6.0506E-032   3.4861E-043
    3.390068E+04   1.0000E-099   1.0000E+000   6.1050E-010   2.3478E-021   5.6496E-032   3.6130E-043
    3.479521E+04   1.0000E-099   1.0000E+000   5.4809E-010   2.3975E-021   5.1364E-032   3.7493E-043
    3.569358E+04   1.0000E-099   1.0000E+000   4.8535E-010   2.4509E-021   4.6040E-032   3.8947E-043
    3.659715E+04   1.0000E-099   1.0000E+000   4.1783E-010   2.5063E-021   4.0103E-032   4.0475E-043
    3.750784E+04   1.0000E-099   1.0000E+000   3.4964E-010   2.5620E-021   3.3946E-032   4.2054E-043
    3.842834E+04   1.0000E-099   1.0000E+000   3.0419E-010   2.6218E-021   2.9879E-032   4.3787E-043
    3.936248E+04   1.0000E-099   1.0000E+000   2.9533E-010   2.6987E-021   2.9370E-032   4.5876E-043
    3.973198E+04   1.0000E-099   1.0000E+000   2.7402E-010   2.5673E-021   2.7332E-032   4.3097E-043
    3.997831E+04   1.0000E-099   1.0000E+000   2.5296E-010   2.4146E-021   2.5243E-032   3.9450E-043
    4.014253E+04   1.0000E-099   1.0000E+000   2.2540E-010   2.2096E-021   2.2465E-032   3.4940E-043
    4.025201E+04   1.0000E-099   1.0000E+000   1.9954E-010   2.0158E-021   1.9853E-032   3.0909E-043
    4.032427E+04   1.0000E-099   1.0000E+000   1.4459E-010   1.6010E-021   1.4290E-032   2.2591E-043
    4.032500E+04   1.0000E-099   1.0000E+000   1.4257E-010   1.5857E-021   1.4086E-032   2.2296E-043
#TIME:     2.200
#NVEL: 100
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5
    1.025000E+03   1.0000E-099   1.0265E-030   1.1214E-021   1.5449E-013   3.6011E-006   1.0000E+000
    1.040649E+03   1.0000E-099   1.0053E-030   1.1040E-021   1.5288E-013   3.5822E-006   1.0000E+000
    1.071948E+03   1.0000E-099   9.7168E-031   1.0770E-021   1.5048E-013   3.5548E-006   1.0000E+000
    1.134545E+03   1.0000E-099   9.3576E-031   1.0516E-021   1.4864E-013   3.5369E-006   1.0000E+000
    1.240832E+03   1.0000E-099   9.4066E-031   1.0704E-021   1.5215E-013   3.5913E-006   1.0000E+000
    1.357077E+03   1.0000E-099   1.0122E-030   1.1552E-021   1.6296E-013   3.7377E-006   1.0000E+000
    1.484212E+03   1.0000E-099   1.1537E-030   1.3104E-021   1.8141E-013   3.9735E-006   1.0000E+000
    1.623258E+03   1.0000E-099   1.3913E-030   1.5607E-021   2.0977E-013   4.3139E-006   1.0000E+000
    1.775329E+03   1.0000E-099   1.7935E-030   1.9685E-021   2.5358E-013   4.8005E-006   1.0000E+000
    1.941647E+03   1.0000E-099   2.5275E-030   2.6796E-021   3.2513E-013   5.5194E-006   9.9999E-001
    2.123547E+03   1.0000E-099   4.0399E-030   4.0605E-021   4.5270E-013   6.6438E-006   9.9999E-001
    2.322487E+03   1.0000E-099   7.7383E-030   7.1768E-021   7.0941E-013   8.5420E-006   9.9999E-001
    2.540064E+03   1.0000E-099   1.9267E-029   1.5857E-020   1.3200E-012   1.2093E-005   9.9999E-001
    2.778025E+03   1.0000E-099   7.0638E-029   4.8766E-020   3.1706E-012   1.9772E-005   9.9998E-001
    3.038278E+03   1.0000E-099   4.7185E-028   2.5108E-019   1.1373E-011   4.0618E-005   9.9996E-001
    3.248905E+03   1.0000E-099   3.7240E-027   1.4926E-018   4.5674E-011   8.9256E-005   9.9991E-001
    3.422985E+03   1.0000E-099   3.4277E-026   1.0156E-017   2.0436E-010   2.0923E-004   9.9979E-001
    3.565050E+03   1.0000E-099   3.3735E-025   7.3506E-017   9.6280E-010   5.0643E-004   9.9949E-001
    3.694049E+03   1.0000E-099   4.4072E-024   6.8369E-016   5.5416E-009   1.3771E-003   9.9862E-001
    3.798889E+03   1.0000E-099   5.5850E-023   6.2308E-015   3.1492E-008   3.7218E-003   9.9628E-001
    3.892638E+03   1.0000E-099   8.5226E-022   6.7157E-014   2.0463E-007   1.0853E-002   9.8915E-001
    3.972973E+03   1.0000E-099   1.4164E-020   7.8384E-013   1.4146E-006   3.2611E-002   9.6739E-001
    4.039639E+03   1.0000E-099   2.3946E-019   9.2988E-012   9.8241E-006   9.6410E-002   9.0358E-001
    4.098359E+03   1.0000E-099   4.8669E-018   1.2813E-010   7.4316E-005   2.7996E-001   7.1996E-001
    4.145831E+03   1.0000E-099   7.8072E-017   1.3834E-009   4.2994E-004   5.9872E-001   4.0085E-001
    4.187486E+03   1.0000E-099   9.9008E-016   1.1528E-008   1.8213E-003   8.6377E-001   1.3441E-001
    4.223814E+03   1.0000E-099   9.7509E-015   7.5070E-008   5.9914E-003   9.5983E-001   3.4181E-002
    4.260318E+03   1.0000E-099   1.0932E-013   5.3869E-007   2.0179E-002   9.7308E-001   6.7359E-003
    4.293414E+03   1.0000E-099   1.1321E-012   3.6154E-006   6.3801E-002   9.3493E-001   1.2660E-003
    4.323309E+03   1.0000E-099   1.0470E-011   2.1888E-005   1.8231E-001   8.1745E-001   2.1704E-004
    4.350824E+03   1.0000E-099   7.8676E-011   1.0848E-004   4.2390E-001   5.7597E-001   2.9274E-005
    4.376904E+03   1.0000E-099   4.2634E-010   3.9127E-004   7.1156E-001   2.8804E-001   2.6979E-006
    4.402647E+03   1.0000E-099   1.7688E-009   1.0824E-003   8.9537E-001   1.0355E-001   1.6577E-007
    4.428234E+03   1.0000E-099   6.3423E-009   2.5985E-003   9.6613E-001   3.1273E-002   8.1892E-009
    4.452915E+03   1.0000E-099   2.0685E-008   5.7455E-003   9.8488E-001   9.3754E-003   4.2777E-010
    4.478721E+03   1.0000E-099   7.3002E-008   1.3232E-002   9.8422E-001   2.5461E-003   1.8053E-011
    4.503779E+03   1.0000E-099   2.6435E-007   3.0738E-002   9.6860E-001   6.6393E-004   7.0187E-013
    4.528933E+03   1.0000E-099   1.0205E-006   7.3861E-002   9.2598E-001   1.5318E-004   2.0847E-014
    4.555656E+03   1.0000E-099   4.3202E-006   1.8457E-001   8.1540E-001   2.6889E-005   3.4956E-016
    4.579164E+03   1.0000E-099   1.4165E-005   3.7421E-001   6.2577E-001   4.5678E-006   6.4518E-018
