#NTIMES:    60
#NSTAGES:     5
#TIMES[d]:     2.000    2.001    2.002    2.003    2.005    2.010    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   37.960   41.760   45.940   50.530   55.580   61.140   67.250   73.970   81.370   89.510   98.460  108.300  118.000  128.000  138.000  148.000  158.000  168.000  180.000  190.000  200.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           s0           s1           s2           s3           s4
    5.824236E+03   1.0000E-099   1.0000E+000   5.5151E-015   1.5984E-023   2.7011E-038
    6.396812E+03   1.0000E-099   1.0000E+000   6.4969E-015   1.9768E-023   3.9454E-038
    7.025678E+03   1.0000E-099   1.0000E+000   7.8920E-015   2.4049E-023   5.8471E-038
    7.716367E+03   1.0000E-099   1.0000E+000   9.7472E-015   2.8817E-023   8.6790E-038
    8.474956E+03   1.0000E-099   1.0000E+000   1.2175E-014   3.4051E-023   1.2847E-037
    9.308123E+03   1.0000E-099   1.0000E+000   1.5267E-014   3.9719E-023   1.8840E-037
    1.022320E+04   1.0000E-099   1.0000E+000   1.8940E-014   4.5777E-023   2.6999E-037
    1.122823E+04   1.0000E-099   1.0000E+000   2.2681E-014   5.2173E-023   3.6916E-037
    1.233207E+04   1.0000E-099   1.0000E+000   2.5396E-014   5.8846E-023   4.6694E-037
    1.354443E+04   1.0000E-099   1.0000E+000   2.5896E-014   6.5736E-023   5.3268E-037
    1.475430E+04   1.0000E-099   1.0000E+000   2.3896E-014   7.2162E-023   5.4042E-037
    1.596250E+04   1.0000E-099   1.0000E+000   2.0540E-014   7.8149E-023   5.0391E-037
    1.715172E+04   1.0000E-099   1.0000E+000   1.7309E-014   8.3648E-023   4.5542E-037
    1.831808E+04   1.0000E-099   1.0000E+000   1.5122E-014   8.8684E-023   4.2274E-037
    1.946215E+04   1.0000E-099   1.0000E+000   1.3865E-014   9.3304E-023   4.0867E-037
    2.056623E+04   1.0000E-099   1.0000E+000   1.2672E-014   9.7482E-023   3.9097E-037
    2.164457E+04   1.0000E-099   1.0000E+000   1.0957E-014   1.0132E-022   3.5190E-037
    2.269608E+04   1.0000E-099   1.0000E+000   9.0482E-015   1.0483E-022   3.0106E-037
    2.371204E+04   1.0000E-099   1.0000E+000   7.1939E-015   1.0803E-022   2.4692E-037
    2.470288E+04   1.0000E-099   1.0000E+000   5.5680E-015   1.1098E-022   1.9647E-037
    2.567282E+04   1.0000E-099   1.0000E+000   4.2758E-015   1.1371E-022   1.5466E-037
    2.662453E+04   1.0000E-099   1.0000E+000   3.2185E-015   1.1625E-022   1.1906E-037
    2.756088E+04   1.0000E-099   1.0000E+000   2.3726E-015   1.1862E-022   8.9566E-038
    2.848473E+04   1.0000E-099   1.0000E+000   1.7260E-015   1.2084E-022   6.6383E-038
    2.939718E+04   1.0000E-099   1.0000E+000   1.2765E-015   1.2292E-022   4.9943E-038
    3.030159E+04   1.0000E-099   1.0000E+000   9.8367E-016   1.2488E-022   3.9104E-038
    3.120144E+04   1.0000E-099   1.0000E+000   7.9466E-016   1.2674E-022   3.2064E-038
    3.209856E+04   1.0000E-099   1.0000E+000   6.5927E-016   1.2852E-022   2.6976E-038
    3.299464E+04   1.0000E-099   1.0000E+000   5.4607E-016   1.3022E-022   2.2643E-038
    3.389124E+04   1.0000E-099   1.0000E+000   4.4616E-016   1.3184E-022   1.8735E-038
    3.478990E+04   1.0000E-099   1.0000E+000   3.6210E-016   1.3341E-022   1.5389E-038
    3.569221E+04   1.0000E-099   1.0000E+000   2.9659E-016   1.3492E-022   1.2752E-038
    3.659989E+04   1.0000E-099   1.0000E+000   2.4097E-016   1.3637E-022   1.0477E-038
    3.751483E+04   1.0000E-099   1.0000E+000   1.9044E-016   1.3779E-022   8.3714E-039
    3.843911E+04   1.0000E-099   1.0000E+000   1.4789E-016   1.3918E-022   6.5707E-039
    3.937508E+04   1.0000E-099   1.0000E+000   1.2212E-016   1.4054E-022   5.4832E-039
    4.030917E+04   1.0000E-099   1.0000E+000   1.1513E-016   1.4095E-022   5.1886E-039
    4.032500E+04   1.0000E-099   1.0000E+000   3.0171E-017   5.0353E-023   4.9480E-040
#TIME:     2.001
#NVEL: 100
#vel_mid[km/s]           s0           s1           s2           s3           s4
    1.025000E+03   1.0000E-099   3.9773E-023   5.6666E-015   4.5104E-007   1.0000E+000
    1.033631E+03   1.0000E-099   3.9236E-023   5.6142E-015   4.4895E-007   1.0000E+000
    1.050893E+03   1.0000E-099   3.8605E-023   5.5546E-015   4.4658E-007   1.0000E+000
    1.085418E+03   1.0000E-099   3.8135E-023   5.5170E-015   4.4500E-007   1.0000E+000
    1.192830E+03   1.0000E-099   3.8519E-023   5.5896E-015   4.4739E-007   1.0000E+000
    1.310616E+03   1.0000E-099   3.9625E-023   5.7414E-015   4.5275E-007   1.0000E+000
    1.440032E+03   1.0000E-099   4.1280E-023   5.9549E-015   4.6039E-007   1.0000E+000
    1.582227E+03   1.0000E-099   4.3748E-023   6.2580E-015   4.7125E-007   1.0000E+000
    1.738464E+03   1.0000E-099   4.7577E-023   6.7059E-015   4.8712E-007   1.0000E+000
    1.910128E+03   1.0000E-099   5.3875E-023   7.4065E-015   5.1128E-007   1.0000E+000
    2.098743E+03   1.0000E-099   6.5010E-023   8.5763E-015   5.4961E-007   1.0000E+000
    2.305983E+03   1.0000E-099   8.6478E-023   1.0675E-014   6.1305E-007   1.0000E+000
    2.533686E+03   1.0000E-099   1.3406E-022   1.4899E-014   7.2519E-007   1.0000E+000
    2.784236E+03   1.0000E-099   2.6479E-022   2.4930E-014   9.4192E-007   1.0000E+000
    3.054040E+03   1.0000E-099   7.5549E-022   5.5199E-014   1.4192E-006   1.0000E+000
    3.277713E+03   1.0000E-099   2.5712E-021   1.4103E-013   2.3192E-006   1.0000E+000
    3.457358E+03   1.0000E-099   9.7787E-021   3.9670E-013   4.0151E-006   1.0000E+000
    3.600523E+03   1.0000E-099   3.9436E-020   1.1834E-012   7.2223E-006   9.9999E-001
    3.715668E+03   1.0000E-099   1.6507E-019   3.6809E-012   1.3367E-005   9.9999E-001
    3.816868E+03   1.0000E-099   8.0711E-019   1.3110E-011   2.6776E-005   9.9997E-001
    3.903355E+03   1.0000E-099   4.4448E-018   5.1887E-011   5.7101E-005   9.9994E-001
    3.976242E+03   1.0000E-099   2.6933E-017   2.2328E-010   1.2805E-004   9.9987E-001
    4.040206E+03   1.0000E-099   1.9532E-016   1.1134E-009   3.1277E-004   9.9969E-001
    4.094637E+03   1.0000E-099   1.6251E-015   6.1798E-009   8.1362E-004   9.9919E-001
    4.142797E+03   1.0000E-099   1.7175E-014   4.1182E-008   2.3511E-003   9.9765E-001
    4.184396E+03   1.0000E-099   2.1942E-013   3.1513E-007   7.3593E-003   9.9264E-001
    4.219843E+03   1.0000E-099   3.2454E-012   2.6657E-006   2.4350E-002   9.7565E-001
    4.250896E+03   1.0000E-099   5.9329E-011   2.6001E-005   8.5863E-002   9.1411E-001
    4.277520E+03   1.0000E-099   1.0866E-009   2.4266E-004   2.7602E-001   7.2373E-001
    4.300647E+03   1.0000E-099   1.5251E-008   1.6741E-003   6.2565E-001   3.7268E-001
    4.320861E+03   1.0000E-099   1.5311E-007   7.8290E-003   8.8644E-001   1.0573E-001
    4.338122E+03   1.0000E-099   1.2592E-006   2.8843E-002   9.4973E-001   2.1427E-002
    4.353834E+03   1.0000E-099   1.1932E-005   1.0840E-001   8.8849E-001   3.1025E-003
    4.366440E+03   1.0000E-099   1.0281E-004   3.4862E-001   6.5097E-001   3.1043E-004
    4.376598E+03   1.0000E-099   5.9659E-004   7.1966E-001   2.7973E-001   1.5834E-005
    4.385210E+03   1.0000E-099   2.2437E-003   9.2774E-001   7.0013E-002   4.2213E-007
    4.392810E+03   1.0000E-099   7.2048E-003   9.7908E-001   1.3713E-002   8.3691E-009
    4.399573E+03   1.0000E-099   2.3025E-002   9.7457E-001   2.4006E-003   1.4056E-010
    4.405855E+03   1.0000E-099   7.8904E-002   9.2076E-001   3.3526E-004   1.4938E-012
    4.411826E+03   1.0000E-099   2.7074E-001   7.2923E-001   2.9897E-005   6.9673E-015
    4.417378E+03   1.0000E-099   6.3543E-001   3.6457E-001   1.4695E-006   1.4718E-017
    4.421974E+03   1.0000E-099   8.7689E-001   1.2311E-001   6.0213E-008   3.4517E-020
    4.425875E+03   1.0000E-099   9.6391E-001   3.6088E-002   2.4474E-009   9.6531E-023
    4.429253E+03   1.0000E-099   9.8961E-001   1.0394E-002   1.0468E-010   3.3554E-025
    4.432481E+03   1.0000E-099   9.9710E-001   2.9014E-003   4.2041E-012   8.7602E-027
    4.436033E+03   1.0000E-099   9.9925E-001   7.5224E-004   1.4096E-013   2.2090E-027
    4.439854E+03   1.0000E-099   9.9979E-001   2.0665E-004   5.5468E-015   6.3818E-028
    4.443627E+03   1.0000E-099   9.9993E-001   6.5785E-005   3.2022E-016   2.0708E-028
    4.447309E+03   1.0000E-099   9.9998E-001   2.2500E-005   2.2282E-017   7.0947E-029
    4.451157E+03   1.0000E-099   9.9999E-001   7.4516E-006   1.4364E-018   2.3331E-029
    4.455229E+03   1.0000E-099   1.0000E+000   2.4617E-006   9.2140E-020   7.6253E-030
    4.459352E+03   1.0000E-099   1.0000E+000   8.5021E-007   6.6036E-021   2.6053E-030
    4.466296E+03   1.0000E-099   1.0000E+000   1.5386E-007   1.0366E-022   4.6454E-031
    4.588121E+03   1.0000E-099   1.0000E+000   2.3164E-010   9.5556E-024   7.0802E-034
    5.002020E+03   1.0000E-099   1.0000E+000   1.1242E-014   1.1012E-023   3.7843E-038
    5.505454E+03   1.0000E-099   1.0000E+000   5.0804E-015   1.4031E-023   2.1791E-038
    6.049088E+03   1.0000E-099   1.0000E+000   5.2688E-015   1.7537E-023   2.8303E-038
    6.646403E+03   1.0000E-099   1.0000E+000   6.1912E-015   2.1555E-023   4.0976E-038
    7.302700E+03   1.0000E-099   1.0000E+000   7.4445E-015   2.6073E-023   5.9756E-038
    8.023803E+03   1.0000E-099   1.0000E+000   9.0468E-015   3.1071E-023   8.6785E-038
    8.816110E+03   1.0000E-099   1.0000E+000   1.1005E-014   3.6518E-023   1.2444E-037
    9.691226E+03   1.0000E-099   1.0000E+000   1.3205E-014   4.2401E-023   1.7386E-037
    1.060708E+04   1.0000E-099   1.0000E+000   1.5103E-014   4.8345E-023   2.2727E-037
    1.152419E+04   1.0000E-099   1.0000E+000   1.5987E-014   5.4038E-023   2.6941E-037
    1.244041E+04   1.0000E-099   1.0000E+000   1.5665E-014   5.9450E-023   2.9086E-037
    1.336348E+04   1.0000E-099   1.0000E+000   1.4259E-014   6.4623E-023   2.8819E-037
    1.427953E+04   1.0000E-099   1.0000E+000   1.2341E-014   6.9487E-023   2.6856E-037
    1.518907E+04   1.0000E-099   1.0000E+000   1.0466E-014   7.4061E-023   2.4317E-037
    1.610294E+04   1.0000E-099   1.0000E+000   9.0110E-015   7.8415E-023   2.2209E-037
    1.702212E+04   1.0000E-099   1.0000E+000   8.0660E-015   8.2564E-023   2.0977E-037
    1.793623E+04   1.0000E-099   1.0000E+000   7.6040E-015   8.6468E-023   2.0757E-037
    1.884515E+04   1.0000E-099   1.0000E+000   7.4928E-015   9.0137E-023   2.1372E-037
    1.975653E+04   1.0000E-099   1.0000E+000   7.4711E-015   9.3612E-023   2.2189E-037
    2.067033E+04   1.0000E-099   1.0000E+000   7.4069E-015   9.6924E-023   2.2836E-037
    2.158540E+04   1.0000E-099   1.0000E+000   7.0273E-015   1.0008E-022   2.2428E-037
    2.250115E+04   1.0000E-099   1.0000E+000   6.4180E-015   1.0310E-022   2.1147E-037
    2.341322E+04   1.0000E-099   1.0000E+000   5.6280E-015   1.0596E-022   1.9096E-037
    2.432621E+04   1.0000E-099   1.0000E+000   4.7482E-015   1.0869E-022   1.6553E-037
    2.524083E+04   1.0000E-099   1.0000E+000   3.9045E-015   1.1128E-022   1.3954E-037
    2.615666E+04   1.0000E-099   1.0000E+000   3.1221E-015   1.1373E-022   1.1414E-037
    2.707356E+04   1.0000E-099   1.0000E+000   2.4124E-015   1.1603E-022   9.0027E-038
    2.799150E+04   1.0000E-099   1.0000E+000   1.8054E-015   1.1812E-022   6.8590E-038
    2.891055E+04   1.0000E-099   1.0000E+000   1.3440E-015   1.2012E-022   5.1870E-038
    2.983087E+04   1.0000E-099   1.0000E+000   1.0254E-015   1.2204E-022   4.0103E-038
    3.075270E+04   1.0000E-099   1.0000E+000   8.1969E-016   1.2401E-022   3.2466E-038
    3.167645E+04   1.0000E-099   1.0000E+000   6.8070E-016   1.2604E-022   2.7328E-038
    3.260268E+04   1.0000E-099   1.0000E+000   5.6987E-016   1.2809E-022   2.3216E-038
    3.353223E+04   1.0000E-099   1.0000E+000   4.6998E-016   1.3010E-022   1.9438E-038
    3.446626E+04   1.0000E-099   1.0000E+000   3.8173E-016   1.3200E-022   1.6022E-038
    3.540638E+04   1.0000E-099   1.0000E+000   3.1106E-016   1.3381E-022   1.3242E-038
    3.635490E+04   1.0000E-099   1.0000E+000   2.5251E-016   1.3551E-022   1.0895E-038
    3.731507E+04   1.0000E-099   1.0000E+000   1.9915E-016   1.3714E-022   8.7022E-039
    3.829161E+04   1.0000E-099   1.0000E+000   1.5251E-016   1.3868E-022   6.7425E-039
    3.929136E+04   1.0000E-099   1.0000E+000   1.2301E-016   1.4019E-022   5.4991E-039
    3.968816E+04   1.0000E-099   1.0000E+000   1.2155E-016   1.4384E-022   5.4479E-039
    3.995269E+04   1.0000E-099   1.0000E+000   1.2327E-016   1.4715E-022   5.5300E-039
    4.012905E+04   1.0000E-099   1.0000E+000   1.2142E-016   1.4626E-022   5.4511E-039
    4.024662E+04   1.0000E-099   1.0000E+000   1.1771E-016   1.4328E-022   5.2871E-039
    4.032422E+04   1.0000E-099   1.0000E+000   3.2252E-017   5.4513E-023   5.9844E-040
    4.032500E+04   1.0000E-099   1.0000E+000   3.0061E-017   5.1775E-023   5.3257E-040
#TIME:     2.002
#NVEL: 100
#vel_mid[km/s]           s0           s1           s2           s3           s4
    1.025000E+03   1.0000E-099   3.9637E-023   5.6550E-015   4.5054E-007   1.0000E+000
    1.041817E+03   1.0000E-099   3.8969E-023   5.5913E-015   4.4799E-007   1.0000E+000
    1.075450E+03   1.0000E-099   3.8257E-023   5.5282E-015   4.4542E-007   1.0000E+000
    1.142716E+03   1.0000E-099   3.8170E-023   5.5395E-015   4.4560E-007   1.0000E+000
    1.252484E+03   1.0000E-099   3.9008E-023   5.6605E-015   4.4985E-007   1.0000E+000
    1.372656E+03   1.0000E-099   4.0346E-023   5.8377E-015   4.5616E-007   1.0000E+000
    1.504364E+03   1.0000E-099   4.2291E-023   6.0828E-015   4.6495E-007   1.0000E+000
    1.648709E+03   1.0000E-099   4.5209E-023   6.4334E-015   4.7748E-007   1.0000E+000
    1.806905E+03   1.0000E-099   4.9793E-023   6.9584E-015   4.9592E-007   1.0000E+000
    1.980279E+03   1.0000E-099   5.7449E-023   7.7915E-015   5.2417E-007   1.0000E+000
    2.170289E+03   1.0000E-099   7.1172E-023   9.1973E-015   5.6908E-007   1.0000E+000
    2.378531E+03   1.0000E-099   9.8343E-023   1.1775E-014   6.4406E-007   1.0000E+000
    2.606754E+03   1.0000E-099   1.6021E-022   1.7058E-014   7.7662E-007   1.0000E+000
    2.858101E+03   1.0000E-099   3.4401E-022   3.0329E-014   1.0405E-006   1.0000E+000
    3.109243E+03   1.0000E-099   9.8255E-022   6.7516E-014   1.5769E-006   1.0000E+000
    3.316877E+03   1.0000E-099   3.3342E-021   1.7230E-013   2.5774E-006   1.0000E+000
    3.485311E+03   1.0000E-099   1.2486E-020   4.8011E-013   4.4461E-006   1.0000E+000
    3.622380E+03   1.0000E-099   5.0398E-020   1.4366E-012   8.0203E-006   9.9999E-001
    3.733454E+03   1.0000E-099   2.1202E-019   4.4959E-012   1.4908E-005   9.9999E-001
    3.831415E+03   1.0000E-099   1.0427E-018   1.6117E-011   2.9994E-005   9.9997E-001
    3.916769E+03   1.0000E-099   5.9694E-018   6.5908E-011   6.5173E-005   9.9993E-001
    3.987480E+03   1.0000E-099   3.6552E-017   2.8622E-010   1.4699E-004   9.9985E-001
    4.048227E+03   1.0000E-099   2.5569E-016   1.3859E-009   3.5339E-004   9.9965E-001
    4.101072E+03   1.0000E-099   2.1317E-015   7.6973E-009   9.1999E-004   9.9908E-001
    4.146681E+03   1.0000E-099   2.1082E-014   4.8563E-008   2.5791E-003   9.9742E-001
    4.185285E+03   1.0000E-099   2.3123E-013   3.2875E-007   7.5375E-003   9.9246E-001
    4.219120E+03   1.0000E-099   3.0113E-012   2.5142E-006   2.3571E-002   9.7643E-001
    4.249228E+03   1.0000E-099   4.8644E-011   2.2288E-005   7.8958E-002   9.2102E-001
    4.275678E+03   1.0000E-099   8.4808E-010   2.0129E-004   2.5177E-001   7.4803E-001
    4.299131E+03   1.0000E-099   1.2382E-008   1.4463E-003   5.9527E-001   4.0329E-001
    4.318709E+03   1.0000E-099   1.1373E-007   6.4709E-003   8.6461E-001   1.2891E-001
    4.336485E+03   1.0000E-099   9.4460E-007   2.4249E-002   9.4877E-001   2.6978E-002
    4.351981E+03   1.0000E-099   8.1787E-006   8.7231E-002   9.0839E-001   4.3708E-003
    4.364624E+03   1.0000E-099   6.6383E-005   2.7915E-001   7.2026E-001   5.3120E-004
    4.374888E+03   1.0000E-099   3.9192E-004   6.2620E-001   3.7337E-001   3.7831E-005
    4.383476E+03   1.0000E-099   1.4716E-003   8.8137E-001   1.1716E-001   1.5305E-006
    4.391667E+03   1.0000E-099   4.7482E-003   9.7018E-001   2.5072E-002   3.5072E-008
    4.399102E+03   1.0000E-099   1.5002E-002   9.8040E-001   4.6012E-003   6.4146E-010
    4.405747E+03   1.0000E-099   4.9469E-002   9.4981E-001   7.2360E-004   8.7128E-012
    4.412008E+03   1.0000E-099   1.7742E-001   8.2251E-001   7.5792E-005   5.2792E-014
    4.417791E+03   1.0000E-099   5.0363E-001   4.9636E-001   4.5035E-006   1.3564E-016
    4.423266E+03   1.0000E-099   8.3605E-001   1.6395E-001   1.3204E-007   1.4872E-019
    4.428324E+03   1.0000E-099   9.6372E-001   3.6283E-002   2.4784E-009   9.8646E-023
    4.433005E+03   1.0000E-099   9.9303E-001   6.9732E-003   3.8230E-011   6.7345E-026
    4.438537E+03   1.0000E-099   9.9889E-001   1.1135E-003   3.7731E-013   3.2167E-027
    4.445733E+03   1.0000E-099   9.9983E-001   1.7083E-004   3.4465E-015   5.3195E-028
    4.453796E+03   1.0000E-099   9.9997E-001   3.0287E-005   4.6581E-017   9.6059E-029
    4.464985E+03   1.0000E-099   1.0000E+000   3.3879E-006   2.0380E-019   1.0609E-029
    4.502280E+03   1.0000E-099   1.0000E+000   5.7740E-008   1.7675E-023   1.7692E-031
    4.556641E+03   1.0000E-099   1.0000E+000   2.3109E-009   9.5266E-024   7.1307E-033
    4.651283E+03   1.0000E-099   1.0000E+000   8.5755E-011   9.8651E-024   2.6950E-034
    4.784543E+03   1.0000E-099   1.0000E+000   9.9993E-013   1.0209E-023   3.1813E-036
    5.048234E+03   1.0000E-099   1.0000E+000   1.2635E-014   1.1312E-023   4.3747E-038
    5.523686E+03   1.0000E-099   1.0000E+000   4.9110E-015   1.4141E-023   2.1228E-038
    6.057531E+03   1.0000E-099   1.0000E+000   4.8493E-015   1.7577E-023   2.6099E-038
    6.638758E+03   1.0000E-099   1.0000E+000   5.5936E-015   2.1480E-023   3.6874E-038
    7.275754E+03   1.0000E-099   1.0000E+000   6.6130E-015   2.5855E-023   5.2606E-038
    7.973871E+03   1.0000E-099   1.0000E+000   7.8877E-015   3.0684E-023   7.4665E-038
    8.738973E+03   1.0000E-099   1.0000E+000   9.3861E-015   3.5937E-023   1.0434E-037
    9.580535E+03   1.0000E-099   1.0000E+000   1.0962E-014   4.1592E-023   1.4141E-037
    1.047748E+04   1.0000E-099   1.0000E+000   1.2166E-014   4.7414E-023   1.7931E-037
    1.137398E+04   1.0000E-099   1.0000E+000   1.2371E-014   5.2979E-023   2.0405E-037
    1.226934E+04   1.0000E-099   1.0000E+000   1.1526E-014   5.8263E-023   2.0932E-037
    1.316433E+04   1.0000E-099   1.0000E+000   9.8738E-015   6.3267E-023   1.9487E-037
    1.405930E+04   1.0000E-099   1.0000E+000   7.9208E-015   6.8000E-023   1.6813E-037
    1.495410E+04   1.0000E-099   1.0000E+000   6.1630E-015   7.2475E-023   1.3955E-037
    1.584866E+04   1.0000E-099   1.0000E+000   4.8739E-015   7.6710E-023   1.1696E-037
    1.674306E+04   1.0000E-099   1.0000E+000   4.0893E-015   8.0726E-023   1.0347E-037
    1.763735E+04   1.0000E-099   1.0000E+000   3.7136E-015   8.4528E-023   9.8636E-038
    1.853138E+04   1.0000E-099   1.0000E+000   3.6478E-015   8.8123E-023   1.0131E-037
