#NTIMES: 4
#NVEL: 521
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] ne_t0[/cm^3] ne_t1[/cm^3] … ne_tn[/cm^3]
2.120154E+04 4.891153E+08 7.041098E+07 2.040438E+07 8.578085E+06
2.125144E+04 4.808336E+08 6.920442E+07 2.005550E+07 8.431565E+06
2.130135E+04 4.724651E+08 6.801762E+07 1.971272E+07 8.287502E+06
2.135125E+04 4.643681E+08 6.685245E+07 1.937581E+07 8.145920E+06
2.140115E+04 4.566502E+08 6.570736E+07 1.904461E+07 8.006768E+06
2.145106E+04 4.491421E+08 6.458166E+07 1.871873E+07 7.869859E+06
2.150096E+04 4.416835E+08 6.347298E+07 1.839862E+07 7.735221E+06
2.155087E+04 4.341214E+08 6.238307E+07 1.808408E+07 7.602946E+06
2.160077E+04 4.267510E+08 6.131402E+07 1.777492E+07 7.473038E+06
2.165067E+04 4.195904E+08 6.026427E+07 1.747112E+07 7.345383E+06
2.170058E+04 4.125198E+08 5.923413E+07 1.717250E+07 7.219907E+06
2.175048E+04 4.055817E+08 5.821930E+07 1.687900E+07 7.096557E+06
2.180038E+04 3.985742E+08 5.722020E+07 1.659056E+07 6.975221E+06
2.185029E+04 3.915600E+08 5.624225E+07 1.630708E+07 6.855900E+06
2.190019E+04 3.850128E+08 5.528033E+07 1.602857E+07 6.738741E+06
2.195010E+04 3.786050E+08 5.433371E+07 1.575454E+07 6.623560E+06
2.200000E+04 3.720739E+08 5.340604E+07 1.548495E+07 6.510423E+06
2.204990E+04 3.657134E+08 5.249137E+07 1.522010E+07 6.399324E+06
2.209981E+04 3.594505E+08 5.159016E+07 1.495994E+07 6.289924E+06
2.214971E+04 3.531581E+08 5.070734E+07 1.470432E+07 6.182406E+06
2.219962E+04 3.471722E+08 4.984029E+07 1.445288E+07 6.076904E+06
2.224952E+04 3.413195E+08 4.898703E+07 1.420558E+07 5.973025E+06
2.229942E+04 3.354793E+08 4.814802E+07 1.396233E+07 5.870772E+06
2.234933E+04 3.299078E+08 4.732465E+07 1.372357E+07 5.770455E+06
2.239923E+04 3.243186E+08 4.651459E+07 1.348917E+07 5.671919E+06
2.244913E+04 3.187422E+08 4.571675E+07 1.325854E+07 5.575094E+06
2.249904E+04 3.133302E+08 4.493260E+07 1.303179E+07 5.479824E+06
2.254894E+04 3.080315E+08 4.416236E+07 1.280892E+07 5.386094E+06
2.259885E+04 3.028929E+08 4.340649E+07 1.259004E+07 5.294055E+06
2.264875E+04 2.977319E+08 4.266275E+07 1.237493E+07 5.203591E+06
2.269865E+04 2.926093E+08 4.193283E+07 1.216338E+07 5.114666E+06
2.274856E+04 2.875233E+08 4.121530E+07 1.195545E+07 5.027241E+06
2.279846E+04 2.824476E+08 4.051073E+07 1.175118E+07 4.941363E+06
2.284837E+04 2.776431E+08 3.982007E+07 1.155029E+07 4.856975E+06
2.289827E+04 2.730603E+08 3.913847E+07 1.135283E+07 4.773998E+06
2.294817E+04 2.683932E+08 3.846824E+07 1.115881E+07 4.692447E+06
2.299808E+04 2.638144E+08 3.780927E+07 1.096801E+07 4.612192E+06
2.304798E+04 2.593254E+08 3.716149E+07 1.078071E+07 4.533362E+06
2.309788E+04 2.548260E+08 3.652539E+07 1.059642E+07 4.455916E+06
2.314779E+04 2.504874E+08 3.590047E+07 1.041522E+07 4.379824E+06
2.319769E+04 2.462670E+08 3.528472E+07 1.023713E+07 4.304893E+06
2.324760E+04 2.421127E+08 3.467964E+07 1.006223E+07 4.231284E+06
2.329750E+04 2.379631E+08 3.408686E+07 9.890446E+06 4.159086E+06
2.334740E+04 2.338043E+08 3.350346E+07 9.721311E+06 4.088016E+06
2.339731E+04 2.297293E+08 3.293076E+07 9.555132E+06 4.018166E+06
2.344721E+04 2.257940E+08 3.236904E+07 9.391806E+06 3.949499E+06
2.349712E+04 2.219893E+08 3.181547E+07 9.231184E+06 3.881980E+06
2.354702E+04 2.182928E+08 3.127041E+07 9.073299E+06 3.815642E+06
2.359692E+04 2.146479E+08 3.073608E+07 8.918243E+06 3.750529E+06
2.364683E+04 2.110905E+08 3.021091E+07 8.765915E+06 3.686511E+06
2.369673E+04 2.076057E+08 2.969364E+07 8.616143E+06 3.623496E+06
2.374663E+04 2.040593E+08 2.918512E+07 8.468806E+06 3.561537E+06
2.379654E+04 2.004753E+08 2.868546E+07 8.324106E+06 3.500707E+06
2.384644E+04 1.969708E+08 2.819454E+07 8.181856E+06 3.440898E+06
2.389635E+04 1.936115E+08 2.771167E+07 8.041978E+06 3.382087E+06
2.394625E+04 1.903759E+08 2.723784E+07 7.904630E+06 3.324324E+06
2.399615E+04 1.871107E+08 2.677268E+07 7.769292E+06 3.267444E+06
2.404606E+04 1.839517E+08 2.631518E+07 7.636365E+06 3.211605E+06
2.409596E+04 1.808185E+08 2.586393E+07 7.505729E+06 3.156730E+06
2.414587E+04 1.777089E+08 2.542060E+07 7.377409E+06 3.102767E+06
2.419577E+04 1.747059E+08 2.498642E+07 7.251541E+06 3.049795E+06
2.424567E+04 1.717631E+08 2.455954E+07 7.127590E+06 2.997687E+06
2.429558E+04 1.687862E+08 2.413938E+07 7.005575E+06 2.946346E+06
2.434548E+04 1.658254E+08 2.372720E+07 6.886058E+06 2.896043E+06
2.439538E+04 1.629856E+08 2.332240E+07 6.768458E+06 2.846650E+06
2.444529E+04 1.602521E+08 2.292333E+07 6.652694E+06 2.798006E+06
2.449519E+04 1.575660E+08 2.253074E+07 6.539036E+06 2.750198E+06
2.454510E+04 1.548726E+08 2.214549E+07 6.427190E+06 2.703174E+06
2.459500E+04 1.522138E+08 2.176794E+07 6.317336E+06 2.657008E+06
2.464490E+04 1.496505E+08 2.139531E+07 6.209236E+06 2.611546E+06
2.469481E+04 1.471520E+08 2.102832E+07 6.103109E+06 2.566899E+06
2.474471E+04 1.446239E+08 2.066862E+07 5.998846E+06 2.523084E+06
2.479462E+04 1.421064E+08 2.031583E+07 5.896384E+06 2.480001E+06
2.484452E+04 1.397922E+08 1.996887E+07 5.795605E+06 2.437624E+06
2.489442E+04 1.374989E+08 1.962739E+07 5.696548E+06 2.395978E+06
2.494433E+04 1.350838E+08 1.929142E+07 5.599137E+06 2.355024E+06
2.499423E+04 1.327065E+08 1.896147E+07 5.503495E+06 2.314828E+06
2.504413E+04 1.304645E+08 1.863638E+07 5.409291E+06 2.275257E+06
2.509404E+04 1.282563E+08 1.831751E+07 5.316846E+06 2.236368E+06
2.514394E+04 1.260304E+08 1.800540E+07 5.226139E+06 2.198169E+06
2.519385E+04 1.238726E+08 1.769837E+07 5.136851E+06 2.160621E+06
2.524375E+04 1.217834E+08 1.739588E+07 5.049046E+06 2.123708E+06
2.529365E+04 1.197227E+08 1.709784E+07 4.962658E+06 2.087393E+06
2.534356E+04 1.176990E+08 1.680478E+07 4.877870E+06 2.051735E+06
2.539346E+04 1.157205E+08 1.651697E+07 4.794582E+06 2.016740E+06
2.544337E+04 1.137822E+08 1.623453E+07 4.712604E+06 1.982281E+06
2.549327E+04 1.118076E+08 1.595728E+07 4.632032E+06 1.948399E+06
2.554317E+04 1.098802E+08 1.568428E+07 4.552898E+06 1.915113E+06
2.559308E+04 1.080256E+08 1.541583E+07 4.475090E+06 1.882393E+06
2.564298E+04 1.061995E+08 1.515238E+07 4.398574E+06 1.850241E+06
2.569288E+04 1.044083E+08 1.489327E+07 4.323353E+06 1.818624E+06
2.574279E+04 1.026411E+08 1.463860E+07 4.249495E+06 1.787532E+06
2.579269E+04 1.008957E+08 1.438819E+07 4.176869E+06 1.756970E+06
2.584260E+04 9.917209E+07 1.414251E+07 4.105502E+06 1.726959E+06
2.589250E+04 9.746035E+07 1.390028E+07 4.035299E+06 1.697454E+06
2.594240E+04 9.579515E+07 1.366223E+07 3.966331E+06 1.668446E+06
2.599231E+04 9.418251E+07 1.342876E+07 3.898535E+06 1.639947E+06
2.604221E+04 9.253684E+07 1.319936E+07 3.831891E+06 1.611944E+06
2.609212E+04 9.093408E+07 1.297405E+07 3.766411E+06 1.584413E+06
2.614202E+04 8.938419E+07 1.275235E+07 3.702072E+06 1.557352E+06
2.619192E+04 8.787701E+07 1.253445E+07 3.638851E+06 1.530753E+06
