#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 320
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 ca5 ca6 ca7
2.097500E+04 4.653257E-06 9.830106E-01 1.698470E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.102500E+04 4.628714E-06 9.829354E-01 1.705997E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.107500E+04 4.645340E-06 9.831949E-01 1.680046E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.112500E+04 4.653888E-06 9.833480E-01 1.664734E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.117500E+04 4.645752E-06 9.834354E-01 1.655996E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.122500E+04 4.658328E-06 9.836427E-01 1.635265E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.127500E+04 4.637288E-06 9.836137E-01 1.638166E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.132500E+04 4.682496E-06 9.840500E-01 1.594533E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.137500E+04 4.645534E-06 9.839171E-01 1.607830E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.142500E+04 4.644620E-06 9.840262E-01 1.596917E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.147500E+04 4.597291E-06 9.838137E-01 1.618173E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.152500E+04 4.607349E-06 9.840007E-01 1.599466E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.157500E+04 4.599653E-06 9.840799E-01 1.591551E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.162500E+04 4.595230E-06 9.841748E-01 1.582063E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.167500E+04 4.575313E-06 9.841563E-01 1.583913E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.172500E+04 4.568829E-06 9.842645E-01 1.573094E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.177500E+04 4.544494E-06 9.842254E-01 1.577010E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.182500E+04 4.573843E-06 9.845773E-01 1.541814E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
2.187500E+04 4.577780E-06 9.847225E-01 1.527291E-02 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
