#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 162
#vel_mid[km/s] s0 s1 s2 s3
14625.00 1.1311e-03 8.0343e-01 1.9089e-01 4.5573e-03
14875.00 8.5970e-04 8.1379e-01 1.8102e-01 4.3370e-03
15125.00 7.6342e-04 7.8528e-01 2.0855e-01 5.4061e-03
15375.00 1.0799e-03 7.9458e-01 1.9886e-01 5.4786e-03
15625.00 7.6741e-04 7.5852e-01 2.3405e-01 6.6652e-03
15875.00 7.0008e-04 7.7819e-01 2.1460e-01 6.5051e-03
16125.00 7.0675e-04 7.4673e-01 2.4512e-01 7.4413e-03
16375.00 9.7375e-04 7.6580e-01 2.1052e-01 2.2709e-02
16625.00 9.5275e-04 7.4941e-01 2.4121e-01 8.4301e-03
16875.00 1.0562e-03 7.4303e-01 2.4736e-01 8.5497e-03
17125.00 9.5597e-04 7.4576e-01 2.4419e-01 9.0970e-03
17375.00 6.8513e-04 7.4909e-01 2.4068e-01 9.5447e-03
17625.00 1.0992e-03 7.3298e-01 2.4642e-01 1.9498e-02
17875.00 1.3559e-03 6.3751e-01 3.3214e-01 2.8990e-02
18125.00 1.1933e-03 6.5333e-01 3.1994e-01 2.5540e-02
18375.00 1.3212e-03 6.6378e-01 3.0908e-01 2.5816e-02
18625.00 9.0832e-04 6.8476e-01 2.7598e-01 3.8352e-02
18875.00 1.0835e-03 6.9412e-01 2.6752e-01 3.7280e-02
19125.00 1.0161e-03 7.0196e-01 2.6369e-01 3.3334e-02
19375.00 7.8488e-04 6.8049e-01 2.7869e-01 4.0031e-02
19625.00 8.3108e-04 6.1296e-01 3.4746e-01 3.8749e-02
19875.00 8.1649e-04 6.3478e-01 3.4589e-01 1.8509e-02
20125.00 8.5120e-04 6.5409e-01 3.2559e-01 1.9464e-02
20375.00 9.1599e-04 6.9969e-01 2.5514e-01 4.4247e-02
20625.00 6.4729e-04 5.1998e-01 4.1653e-01 6.2844e-02
20875.00 1.0921e-03 5.7454e-01 3.8280e-01 4.1560e-02
21125.00 8.1510e-04 5.6824e-01 3.8533e-01 4.5610e-02
21375.00 7.0062e-04 5.6059e-01 3.8046e-01 5.8252e-02
21625.00 7.0819e-04 5.5873e-01 3.8192e-01 5.8644e-02
21875.00 8.8926e-04 6.2147e-01 3.2804e-01 4.9599e-02
22125.00 6.6257e-04 5.0390e-01 4.3041e-01 6.5030e-02
22375.00 3.0097e-04 4.0227e-01 4.8471e-01 1.1271e-01
22625.00 3.7906e-04 5.8850e-01 3.6824e-01 4.2879e-02
22875.00 5.7045e-04 5.0585e-01 4.3137e-01 6.2208e-02
23125.00 1.0620e-03 5.5269e-01 4.0252e-01 4.3728e-02
23375.00 8.2092e-04 5.7546e-01 3.7356e-01 5.0156e-02
23625.00 6.6117e-04 4.8899e-01 4.4291e-01 6.7439e-02
23875.00 5.5733e-04 4.8086e-01 4.5048e-01 6.8109e-02
24125.00 4.5052e-04 3.8467e-01 5.1843e-01 9.6445e-02
24375.00 5.5147e-04 4.3668e-01 4.7658e-01 8.6184e-02
24625.00 3.9006e-04 3.9511e-01 4.9771e-01 1.0679e-01
24875.00 4.4579e-04 3.8869e-01 4.9989e-01 1.1098e-01
25125.00 6.7585e-04 4.3340e-01 4.8327e-01 8.2657e-02
25375.00 6.2139e-04 4.2312e-01 4.8981e-01 8.6450e-02
25625.00 6.2095e-04 4.1195e-01 4.9654e-01 9.0892e-02
25875.00 8.6509e-04 4.2134e-01 4.9070e-01 8.7099e-02
26125.00 4.6283e-04 2.7436e-01 6.0014e-01 1.2504e-01
26375.00 3.3809e-04 1.9610e-01 6.5880e-01 1.4477e-01
26625.00 6.4063e-04 3.5944e-01 5.2387e-01 1.1605e-01
26875.00 6.0486e-04 3.4392e-01 5.3087e-01 1.2460e-01
27125.00 7.4728e-04 3.4988e-01 5.3040e-01 1.1898e-01
27375.00 6.6182e-04 3.2045e-01 5.4062e-01 1.3826e-01
27625.00 6.3378e-04 3.4055e-01 5.3405e-01 1.2477e-01
27875.00 4.9321e-04 3.0463e-01 5.4733e-01 1.4754e-01
28125.00 4.9213e-04 3.0166e-01 5.4493e-01 1.5291e-01
28375.00 4.2154e-05 1.4602e-01 5.1318e-01 3.4076e-01
28625.00 2.8670e-04 2.6024e-01 5.5182e-01 1.8766e-01
28875.00 3.4164e-04 2.5360e-01 5.5761e-01 1.8844e-01
29125.00 3.4933e-04 2.6162e-01 5.5978e-01 1.7826e-01
29375.00 2.4453e-04 2.7685e-01 5.5646e-01 1.6644e-01
29625.00 2.7337e-04 2.4623e-01 5.7068e-01 1.8282e-01
29875.00 2.8487e-04 2.4448e-01 5.7096e-01 1.8428e-01
30125.00 2.4443e-04 2.3409e-01 5.7233e-01 1.9334e-01
30375.00 2.2862e-04 2.2494e-01 5.7312e-01 2.0172e-01
30625.00 2.4598e-04 2.0521e-01 5.7364e-01 2.2091e-01
30875.00 2.3249e-04 2.0529e-01 5.7367e-01 2.2081e-01
31125.00 1.0426e-05 7.3090e-02 4.3394e-01 4.9296e-01
31375.00 8.9647e-05 1.8040e-01 5.7147e-01 2.4805e-01
31625.00 7.9961e-05 1.6919e-01 5.6889e-01 2.6184e-01
31875.00 1.2115e-04 2.1257e-01 5.7361e-01 2.1370e-01
32125.00 1.4466e-04 2.0123e-01 5.7322e-01 2.2541e-01
32375.00 7.6631e-05 1.3070e-01 5.4043e-01 3.2880e-01
32625.00 6.3044e-05 9.8962e-02 4.9372e-01 4.0726e-01
32875.00 4.2051e-05 8.0819e-02 4.7188e-01 4.4726e-01
33125.00 2.4612e-05 8.3271e-02 4.7885e-01 4.3786e-01
33375.00 1.9646e-05 7.1171e-02 4.6472e-01 4.6409e-01
33625.00 2.7269e-05 9.9795e-02 5.1836e-01 3.8182e-01
33875.00 1.3659e-05 9.7268e-02 5.2749e-01 3.7523e-01
34125.00 9.1045e-06 7.6082e-02 5.0028e-01 4.2363e-01
34375.00 5.5345e-06 5.4456e-02 4.5877e-01 4.8677e-01
34625.00 3.1387e-06 4.3275e-02 4.0324e-01 5.5348e-01
34875.00 3.1685e-06 3.6772e-02 3.6788e-01 5.9535e-01
35125.00 3.4576e-06 3.1280e-02 3.4760e-01 6.2111e-01
35375.00 2.8493e-06 2.7331e-02 3.3084e-01 6.4183e-01
35625.00 2.4806e-06 2.4128e-02 3.1570e-01 6.6017e-01
35875.00 2.7995e-06 2.1039e-02 2.9965e-01 6.7931e-01
36125.00 2.5641e-06 1.8366e-02 2.8416e-01 6.9747e-01
36375.00 2.1060e-06 1.6084e-02 2.6960e-01 7.1432e-01
36625.00 4.4313e-06 1.4120e-02 2.5570e-01 7.3017e-01
36875.00 3.0653e-06 1.2400e-02 2.4242e-01 7.4518e-01
37125.00 2.4185e-06 1.0776e-02 2.2633e-01 7.6289e-01
37375.00 2.0525e-06 9.5846e-03 2.1753e-01 7.7288e-01
37625.00 1.9031e-06 8.4320e-03 2.0588e-01 7.8568e-01
37875.00 5.8714e-07 7.4323e-03 1.9273e-01 7.9983e-01
38125.00 5.1441e-07 6.8978e-03 1.9193e-01 8.0117e-01
38375.00 4.0167e-07 7.7644e-03 2.2323e-01 7.6900e-01
38625.00 2.9356e-07 6.9753e-03 2.1076e-01 7.8226e-01
38875.00 2.4280e-07 6.1057e-03 2.0112e-01 7.9278e-01
39125.00 1.0502e-07 5.4117e-03 1.9075e-01 8.0384e-01
39375.00 8.7416e-08 4.8709e-03 1.7998e-01 8.1515e-01
39625.00 8.6452e-08 4.5857e-03 1.7724e-01 8.1817e-01
39875.00 9.0801e-08 4.1343e-03 1.6722e-01 8.2865e-01
40125.00 1.6214e-07 3.5805e-03 1.5848e-01 8.3794e-01
40375.00 1.5168e-07 3.2268e-03 1.4935e-01 8.4742e-01
#TIME: 220.09
#NVEL: 162
#vel_mid[km/s] s0 s1 s2 s3
125.00 1.2961e-04 7.0563e-01 2.8423e-01 1.0017e-02
375.00 1.4958e-04 6.7996e-01 3.0833e-01 1.1556e-02
625.00 1.4756e-04 6.6030e-01 3.2671e-01 1.2844e-02
875.00 1.3007e-04 6.3920e-01 3.4629e-01 1.4382e-02
1125.00 1.2376e-04 6.2201e-01 3.6209e-01 1.5773e-02
1375.00 1.1021e-04 5.8923e-01 3.9289e-01 1.7768e-02
1625.00 1.1123e-04 5.8225e-01 3.9859e-01 1.9048e-02
1875.00 1.0789e-04 5.7825e-01 4.0239e-01 1.9258e-02
2125.00 1.1685e-04 5.8431e-01 3.9653e-01 1.9047e-02
2375.00 1.3049e-04 6.0273e-01 3.7909e-01 1.8048e-02
2625.00 1.5492e-04 6.2255e-01 3.6087e-01 1.6419e-02
2875.00 2.0058e-04 6.5833e-01 3.2775e-01 1.3715e-02
3125.00 3.0769e-04 6.9720e-01 2.9157e-01 1.0918e-02
3375.00 8.9471e-04 7.4047e-01 2.5060e-01 8.0334e-03
3625.00 1.4628e-02 7.7691e-01 2.0304e-01 5.4199e-03
3875.00 4.6352e-02 7.8334e-01 1.6655e-01 3.7567e-03
4125.00 7.1195e-02 7.9167e-01 1.3467e-01 2.4607e-03
4375.00 8.5889e-02 8.0325e-01 1.0922e-01 1.6471e-03
4625.00 9.1311e-02 8.0384e-01 1.0339e-01 1.4598e-03
4875.00 9.7334e-02 8.0093e-01 1.0033e-01 1.4077e-03
5125.00 1.0266e-01 7.9724e-01 9.8729e-02 1.3742e-03
5375.00 1.0141e-01 7.9742e-01 9.9797e-02 1.3726e-03
5625.00 1.0481e-01 7.9605e-01 9.7791e-02 1.3558e-03
5875.00 1.1102e-01 7.9122e-01 9.6412e-02 1.3500e-03
6125.00 1.1838e-01 7.8498e-01 9.5340e-02 1.3082e-03
6375.00 1.1396e-01 7.8890e-01 9.5842e-02 1.2981e-03
6625.00 1.1736e-01 7.8726e-01 9.4089e-02 1.2944e-03
6875.00 1.1239e-01 7.8483e-01 1.0131e-01 1.4734e-03
7125.00 1.1634e-01 7.8773e-01 9.4603e-02 1.3263e-03
7375.00 1.0914e-01 7.8955e-01 9.9850e-02 1.4548e-03
7625.00 1.0488e-01 7.9133e-01 1.0232e-01 1.4719e-03
7875.00 1.0223e-01 7.9505e-01 1.0130e-01 1.4262e-03
8125.00 1.2137e-01 7.7811e-01 9.9056e-02 1.4642e-03
8375.00 1.1228e-01 7.8742e-01 9.8864e-02 1.4395e-03
8625.00 1.0489e-01 7.9525e-01 9.8406e-02 1.4507e-03
8875.00 1.0400e-01 7.8692e-01 1.0746e-01 1.6210e-03
9125.00 1.0371e-01 7.8918e-01 1.0553e-01 1.5836e-03
9375.00 8.0600e-02 8.3294e-01 8.5436e-02 1.0191e-03
9625.00 7.8583e-02 8.3218e-01 8.8149e-02 1.0931e-03
9875.00 6.9593e-02 8.3635e-01 9.2899e-02 1.1555e-03
10125.00 8.7432e-02 8.0995e-01 1.0120e-01 1.4134e-03
10375.00 5.1469e-02 8.5269e-01 9.4406e-02 1.4340e-03
10625.00 3.7823e-02 8.6240e-01 9.8484e-02 1.2929e-03
10875.00 2.6574e-02 8.7150e-01 1.0058e-01 1.3425e-03
11125.00 2.1928e-02 8.6778e-01 1.0881e-01 1.4825e-03
11375.00 2.4594e-02 8.5848e-01 1.1529e-01 1.6357e-03
11625.00 8.7266e-03 8.7446e-01 1.1514e-01 1.6812e-03
11875.00 5.3890e-03 8.7479e-01 1.1812e-01 1.7011e-03
12125.00 6.3753e-03 8.7184e-01 1.1988e-01 1.9049e-03
12375.00 5.3883e-03 8.6980e-01 1.2279e-01 2.0176e-03
12625.00 2.2476e-03 8.6236e-01 1.3310e-01 2.2931e-03
12875.00 1.9512e-03 8.5649e-01 1.3404e-01 7.5216e-03
13125.00 2.4978e-03 8.4794e-01 1.4696e-01 2.6070e-03
13375.00 1.4631e-03 8.4703e-01 1.4867e-01 2.8386e-03
13625.00 1.7756e-03 8.3917e-01 1.5592e-01 3.1370e-03
13875.00 1.1645e-03 8.3390e-01 1.5025e-01 1.4690e-02
14125.00 1.1447e-03 8.3438e-01 1.6109e-01 3.3843e-03
14375.00 1.2703e-03 8.3143e-01 1.6351e-01 3.7952e-03
14625.00 1.0735e-03 8.1987e-01 1.7483e-01 4.2251e-03
14875.00 1.0864e-03 8.0327e-01 1.7624e-01 1.9404e-02
15125.00 1.3070e-03 8.1467e-01 1.6870e-01 1.5321e-02
15375.00 7.8834e-04 7.9293e-01 1.8117e-01 2.5110e-02
15625.00 6.8670e-04 7.8886e-01 2.0460e-01 5.8504e-03
15875.00 8.1710e-04 7.9142e-01 1.8466e-01 2.3104e-02
16125.00 7.7652e-04 7.4488e-01 2.2513e-01 2.9215e-02
16375.00 7.9327e-04 7.6498e-01 2.2676e-01 7.4759e-03
16625.00 1.1805e-03 7.7443e-01 2.1715e-01 7.2373e-03
16875.00 1.3343e-03 7.5542e-01 2.2268e-01 2.0564e-02
17125.00 1.6548e-03 7.4244e-01 2.3498e-01 2.0922e-02
17375.00 1.4500e-03 7.5166e-01 2.3710e-01 9.7883e-03
17625.00 1.2081e-03 7.2282e-01 2.6591e-01 1.0062e-02
17875.00 1.2195e-03 7.1620e-01 2.7108e-01 1.1506e-02
18125.00 1.0184e-03 6.9154e-01 2.7469e-01 3.2749e-02
18375.00 1.1088e-03 6.3411e-01 3.3237e-01 3.2407e-02
18625.00 8.7718e-04 6.9148e-01 2.9353e-01 1.4105e-02
18875.00 9.6004e-04 6.5669e-01 3.2747e-01 1.4875e-02
19125.00 9.7153e-04 6.7646e-01 3.0679e-01 1.5779e-02
19375.00 1.1901e-03 6.2075e-01 3.4362e-01 3.4440e-02
19625.00 8.1825e-04 6.1902e-01 3.3992e-01 4.0245e-02
19875.00 1.0999e-03 6.9805e-01 2.6801e-01 3.2842e-02
20125.00 7.0919e-04 6.1868e-01 3.5966e-01 2.0945e-02
20375.00 4.8357e-04 6.2095e-01 3.2937e-01 4.9204e-02
20625.00 8.9882e-04 5.8088e-01 3.7522e-01 4.2994e-02
20875.00 1.2088e-03 6.1183e-01 3.4425e-01 4.2710e-02
21125.00 2.3585e-03 6.2124e-01 3.4516e-01 3.1243e-02
21375.00 1.2522e-03 6.0345e-01 3.5963e-01 3.5671e-02
21625.00 1.9186e-03 5.7676e-01 3.7934e-01 4.1978e-02
21875.00 2.0959e-03 5.5508e-01 4.0206e-01 4.0768e-02
22125.00 2.8558e-03 6.0419e-01 3.6033e-01 3.2616e-02
22375.00 3.3788e-03 6.0249e-01 3.6168e-01 3.2450e-02
22625.00 2.4769e-03 5.7284e-01 3.8515e-01 3.9532e-02
22875.00 1.1956e-03 5.3248e-01 4.1423e-01 5.2103e-02
23125.00 1.3416e-03 5.4684e-01 4.0440e-01 4.7419e-02
23375.00 4.5561e-04 5.1759e-01 4.2613e-01 5.5828e-02
23625.00 1.2914e-03 5.0172e-01 4.3687e-01 6.0120e-02
23875.00 1.0837e-03 4.8955e-01 4.4353e-01 6.5833e-02
24125.00 5.9235e-04 3.6894e-01 5.3707e-01 9.3399e-02
24375.00 6.6964e-04 4.3255e-01 4.7844e-01 8.8342e-02
24625.00 1.4129e-03 4.5369e-01 4.6935e-01 7.5550e-02
24875.00 1.5223e-03 4.4534e-01 4.7444e-01 7.8696e-02
25125.00 9.2625e-04 3.2224e-01 5.7399e-01 1.0285e-01
25375.00 4.4122e-04 3.1528e-01 5.7980e-01 1.0448e-01
25625.00 2.4433e-03 4.3581e-01 4.8459e-01 7.7159e-02
25875.00 1.4861e-03 4.3504e-01 4.8748e-01 7.6002e-02
26125.00 9.6964e-04 4.1529e-01 4.9770e-01 8.6038e-02
26375.00 6.4801e-04 3.9835e-01 5.0576e-01 9.5240e-02
26625.00 4.4948e-04 3.6271e-01 5.1711e-01 1.1972e-01
26875.00 2.4918e-04 3.4986e-01 5.2758e-01 1.2231e-01
27125.00 4.2125e-04 3.3874e-01 5.3007e-01 1.3077e-01
27375.00 3.3952e-04 3.1542e-01 5.3810e-01 1.4614e-01
27625.00 2.6375e-04 2.9025e-01 5.4337e-01 1.6612e-01
27875.00 2.2352e-04 2.6758e-01 5.4970e-01 1.8250e-01
28125.00 2.1989e-04 2.6744e-01 5.5320e-01 1.7913e-01
28375.00 3.4072e-05 1.4429e-01 5.0982e-01 3.4586e-01
28625.00 2.1516e-04 2.5151e-01 5.4916e-01 1.9912e-01
28875.00 8.9661e-05 6.7489e-02 6.5136e-01 2.8106e-01
29125.00 1.0933e-04 5.8476e-02 7.0097e-01 2.4044e-01
29375.00 5.5041e-04 1.3123e-01 6.6820e-01 2.0002e-01
29625.00 1.9729e-03 2.5600e-01 5.6785e-01 1.7418e-01
29875.00 2.6930e-03 2.3685e-01 5.7056e-01 1.8989e-01
30125.00 2.4602e-03 2.2646e-01 5.7176e-01 1.9932e-01
30375.00 7.8434e-04 2.1744e-01 5.7319e-01 2.0858e-01
30625.00 5.0051e-04 2.1812e-01 5.7330e-01 2.0808e-01
30875.00 4.5649e-04 2.0276e-01 5.7325e-01 2.2354e-01
31125.00 1.1202e-04 1.6260e-01 5.5060e-01 2.8670e-01
31375.00 4.0015e-05 1.1818e-01 5.1142e-01 3.7036e-01
31625.00 6.2309e-04 1.7135e-01 5.6907e-01 2.5896e-01
31875.00 3.1674e-04 1.5923e-01 5.6598e-01 2.7448e-01
32125.00 9.7702e-05 1.1502e-01 5.4343e-01 3.4146e-01
32375.00 1.8922e-04 1.8739e-01 5.7223e-01 2.4019e-01
32625.00 2.1515e-04 1.7464e-01 5.7013e-01 2.5502e-01
32875.00 1.8236e-04 1.5989e-01 5.6631e-01 2.7362e-01
33125.00 1.5815e-04 1.4679e-01 5.6161e-01 2.9144e-01
33375.00 7.7905e-05 1.3082e-01 5.5374e-01 3.1536e-01
33625.00 3.9279e-05 1.1189e-01 5.3960e-01 3.4847e-01
33875.00 1.2922e-05 5.5984e-02 4.6263e-01 4.8137e-01
34125.00 1.4803e-05 7.3994e-02 4.9684e-01 4.2915e-01
34375.00 1.8599e-05 5.4977e-02 4.5926e-01 4.8575e-01
34625.00 1.5469e-05 4.9625e-02 4.4576e-01 5.0460e-01
34875.00 5.4154e-06 4.4806e-02 4.3257e-01 5.2262e-01
35125.00 3.2160e-06 3.9777e-02 4.1653e-01 5.4369e-01
35375.00 3.0112e-06 3.4890e-02 3.9898e-01 5.6613e-01
35625.00 2.7355e-06 2.9635e-02 3.7717e-01 5.9319e-01
35875.00 1.8011e-06 2.6433e-02 3.6233e-01 6.1123e-01
36125.00 1.4354e-06 2.3535e-02 3.4737e-01 6.2909e-01
36375.00 1.2009e-06 2.1147e-02 3.3397e-01 6.4488e-01
36625.00 1.3738e-06 1.8784e-02 3.1937e-01 6.6185e-01
36875.00 1.2160e-06 1.6671e-02 3.0503e-01 6.7829e-01
37125.00 1.1104e-06 1.4696e-02 2.8768e-01 6.9762e-01
37375.00 1.0548e-06 1.3132e-02 2.7742e-01 7.0945e-01
37625.00 8.9979e-07 1.1653e-02 2.6438e-01 7.2397e-01
37875.00 1.0574e-06 1.0390e-02 2.4966e-01 7.3995e-01
38125.00 8.6534e-07 8.5687e-03 2.2710e-01 7.6433e-01
38375.00 8.0411e-07 5.9255e-03 1.7629e-01 8.1779e-01
38625.00 7.2354e-07 5.2896e-03 1.6562e-01 8.2909e-01
38875.00 7.4800e-07 5.9230e-03 1.8942e-01 8.0466e-01
39125.00 6.4949e-07 5.5852e-03 1.9315e-01 8.0127e-01
39375.00 5.4154e-07 5.0265e-03 1.8227e-01 8.1270e-01
39625.00 4.3141e-07 4.7438e-03 1.7968e-01 8.1558e-01
39875.00 2.9713e-07 4.2753e-03 1.6952e-01 8.2620e-01
40125.00 9.3121e-08 3.7073e-03 1.6081e-01 8.3549e-01
40375.00 7.6765e-08 3.3416e-03 1.5158e-01 8.4508e-01
#TIME: 223.25
#NVEL: 162
#vel_mid[km/s] s0 s1 s2 s3
125.00 1.3518e-04 7.0624e-01 2.8381e-01 9.8152e-03
375.00 1.5901e-04 6.8487e-01 3.0363e-01 1.1343e-02
625.00 1.4758e-04 6.5857e-01 3.2833e-01 1.2959e-02
875.00 1.4518e-04 6.4298e-01 3.4274e-01 1.4132e-02
1125.00 1.1926e-04 6.1597e-01 3.6797e-01 1.5944e-02
1375.00 1.0873e-04 5.9568e-01 3.8651e-01 1.7707e-02
1625.00 1.1196e-04 5.8289e-01 3.9825e-01 1.8741e-02
1875.00 1.0722e-04 5.7172e-01 4.0849e-01 1.9683e-02
2125.00 1.1477e-04 5.8314e-01 3.9762e-01 1.9123e-02
2375.00 1.2824e-04 5.9896e-01 3.8294e-01 1.7974e-02
2625.00 1.5186e-04 6.2664e-01 3.5706e-01 1.6146e-02
2875.00 2.0087e-04 6.5832e-01 3.2769e-01 1.3795e-02
3125.00 3.0417e-04 6.9673e-01 2.9203e-01 1.0936e-02
3375.00 9.4185e-04 7.3982e-01 2.5115e-01 8.0866e-03
3625.00 1.5744e-02 7.7844e-01 2.0046e-01 5.3531e-03
3875.00 4.5849e-02 7.8263e-01 1.6774e-01 3.7827e-03
4125.00 7.1423e-02 7.9361e-01 1.3255e-01 2.4166e-03
4375.00 8.8350e-02 8.0054e-01 1.0946e-01 1.6530e-03
4625.00 9.5272e-02 8.0199e-01 1.0131e-01 1.4257e-03
4875.00 9.8826e-02 8.0122e-01 9.8589e-02 1.3661e-03
5125.00 1.0032e-01 8.0087e-01 9.7464e-02 1.3465e-03
5375.00 1.0302e-01 7.9799e-01 9.7643e-02 1.3458e-03
5625.00 1.1064e-01 7.9083e-01 9.7193e-02 1.3367e-03
5875.00 1.0951e-01 7.9299e-01 9.6165e-02 1.3300e-03
6125.00 1.1617e-01 7.8697e-01 9.5489e-02 1.3666e-03
6375.00 1.1323e-01 7.8601e-01 9.9350e-02 1.4030e-03
6625.00 1.1612e-01 7.8470e-01 9.7829e-02 1.3515e-03
6875.00 1.0968e-01 7.8935e-01 9.9530e-02 1.4355e-03
7125.00 1.1556e-01 7.8632e-01 9.6738e-02 1.3904e-03
7375.00 1.0511e-01 7.8862e-01 1.0476e-01 1.5079e-03
7625.00 1.1146e-01 7.9036e-01 9.6844e-02 1.3420e-03
7875.00 1.0297e-01 7.9402e-01 1.0158e-01 1.4262e-03
8125.00 1.2121e-01 7.7863e-01 9.8697e-02 1.4690e-03
8375.00 1.1203e-01 7.8479e-01 1.0168e-01 1.5093e-03
8625.00 1.0654e-01 7.9194e-01 1.0004e-01 1.4770e-03
8875.00 1.0518e-01 7.9498e-01 9.8378e-02 1.4663e-03
9125.00 9.8451e-02 7.9282e-01 1.0713e-01 1.6038e-03
9375.00 8.3344e-02 8.2991e-01 8.5726e-02 1.0157e-03
9625.00 8.6818e-02 8.2506e-01 8.7034e-02 1.0923e-03
9875.00 8.3285e-02 8.2457e-01 9.1012e-02 1.1293e-03
10125.00 8.1058e-02 8.1448e-01 1.0299e-01 1.4721e-03
10375.00 5.4288e-02 8.4937e-01 9.5141e-02 1.2010e-03
10625.00 4.6143e-02 8.5505e-01 9.7557e-02 1.2475e-03
10875.00 2.5987e-02 8.7028e-01 1.0236e-01 1.3684e-03
11125.00 2.5246e-02 8.6394e-01 1.0887e-01 1.9407e-03
11375.00 2.4558e-02 8.7248e-01 1.0153e-01 1.4381e-03
11625.00 8.8342e-03 8.7762e-01 1.1191e-01 1.6293e-03
11875.00 8.4359e-03 8.7072e-01 1.1905e-01 1.7939e-03
12125.00 5.6435e-03 8.7321e-01 1.1936e-01 1.7847e-03
12375.00 5.2530e-03 8.6928e-01 1.2356e-01 1.9066e-03
12625.00 2.3542e-03 8.5944e-01 1.3082e-01 7.3866e-03
12875.00 2.4482e-03 8.5688e-01 1.3818e-01 2.4874e-03
13125.00 3.6431e-03 8.4577e-01 1.4789e-01 2.6937e-03
13375.00 1.7183e-03 8.5127e-01 1.4426e-01 2.7463e-03
13625.00 1.7525e-03 8.5348e-01 1.4187e-01 2.8890e-03
13875.00 1.1970e-03 8.3639e-01 1.5910e-01 3.3154e-03
14125.00 1.4692e-03 8.4551e-01 1.4976e-01 3.2543e-03
14375.00 1.1943e-03 8.4168e-01 1.4550e-01 1.1619e-02
14625.00 1.2337e-03 8.0700e-01 1.8703e-01 4.7375e-03
14875.00 1.2042e-03 8.2404e-01 1.7056e-01 4.1927e-03
15125.00 9.8658e-04 8.1672e-01 1.7770e-01 4.5994e-03
15375.00 9.9539e-04 8.0546e-01 1.8821e-01 5.3260e-03
15625.00 1.0175e-03 7.8810e-01 2.0507e-01 5.8087e-03
15875.00 1.2669e-03 7.8199e-01 2.1058e-01 6.1583e-03
16125.00 1.1679e-03 7.6828e-01 2.0746e-01 2.3092e-02
16375.00 8.9767e-04 7.8570e-01 2.0637e-01 7.0375e-03
16625.00 8.4552e-04 7.4618e-01 2.2709e-01 2.5886e-02
16875.00 8.6036e-04 7.6297e-01 2.1234e-01 2.3838e-02
17125.00 9.3443e-04 6.5764e-01 3.1569e-01 2.5740e-02
17375.00 1.1903e-03 7.5975e-01 2.2989e-01 9.1737e-03
17625.00 1.3018e-03 7.4542e-01 2.4317e-01 1.0101e-02
17875.00 1.1739e-03 7.0120e-01 2.7273e-01 2.4891e-02
18125.00 9.8417e-04 6.9193e-01 2.7493e-01 3.2158e-02
18375.00 1.0246e-03 7.2838e-01 2.4151e-01 2.9081e-02
18625.00 9.6600e-04 6.9846e-01 2.8497e-01 1.5603e-02
18875.00 8.2956e-04 6.9656e-01 2.8888e-01 1.3725e-02
19125.00 5.9723e-04 6.8758e-01 2.9475e-01 1.7076e-02
19375.00 7.3785e-04 6.9785e-01 2.8730e-01 1.4107e-02
19625.00 9.3930e-04 6.6228e-01 3.0371e-01 3.3070e-02
19875.00 7.4701e-04 6.0408e-01 3.5766e-01 3.7512e-02
20125.00 8.3807e-04 6.9034e-01 2.9109e-01 1.7735e-02
20375.00 7.2361e-04 6.7404e-01 3.0843e-01 1.6812e-02
20625.00 8.2296e-04 5.9543e-01 3.6442e-01 3.9321e-02
20875.00 4.7380e-04 6.6935e-01 3.1023e-01 1.9943e-02
21125.00 1.7006e-03 6.3392e-01 3.3524e-01 2.9137e-02
21375.00 1.2701e-03 6.1036e-01 3.5362e-01 3.4759e-02
21625.00 9.3108e-04 5.5735e-01 3.9232e-01 4.9401e-02
21875.00 1.0047e-03 6.4592e-01 3.2709e-01 2.5985e-02
22125.00 4.6993e-04 4.8723e-01 4.6683e-01 4.5466e-02
22375.00 9.8859e-04 5.7820e-01 3.7979e-01 4.1024e-02
22625.00 1.1581e-03 6.0394e-01 3.5352e-01 4.1380e-02
22875.00 5.7556e-04 4.7411e-01 4.5004e-01 7.5277e-02
23125.00 8.6163e-04 5.3125e-01 4.1437e-01 5.3523e-02
23375.00 3.8398e-04 5.0782e-01 4.3035e-01 6.1443e-02
23625.00 4.6751e-04 5.0177e-01 4.3480e-01 6.2969e-02
23875.00 6.4252e-04 4.9483e-01 4.4152e-01 6.3003e-02
24125.00 7.4163e-04 4.5413e-01 4.6410e-01 8.1028e-02
24375.00 1.5490e-03 4.9392e-01 4.4525e-01 5.9280e-02
24625.00 1.1050e-03 4.7476e-01 4.5774e-01 6.6399e-02
24875.00 1.0289e-03 4.6307e-01 4.6562e-01 7.0279e-02
25125.00 9.2716e-04 4.4514e-01 4.7726e-01 7.6675e-02
25375.00 3.8177e-04 4.1334e-01 4.9397e-01 9.2309e-02
