#NTIMES: 4
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 320
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
2.287500E+04 4.206232E+03 1.496896E-14 2.752133E+08 2.974162E+08
2.292500E+04 4.205499E+03 1.471296E-14 2.705870E+08 2.923298E+08
2.297500E+04 4.202790E+03 1.446080E-14 2.658536E+08 2.873196E+08
2.302500E+04 4.202739E+03 1.421312E-14 2.614354E+08 2.823985E+08
2.307500E+04 4.199594E+03 1.396992E-14 2.568446E+08 2.775664E+08
2.312500E+04 4.198044E+03 1.373056E-14 2.524341E+08 2.728106E+08
2.317500E+04 4.196991E+03 1.349568E-14 2.481628E+08 2.681438E+08
2.322500E+04 4.196280E+03 1.326400E-14 2.439856E+08 2.635406E+08
2.327500E+04 4.195115E+03 1.303744E-14 2.398413E+08 2.590391E+08
2.332500E+04 4.192438E+03 1.281408E-14 2.356675E+08 2.546012E+08
2.337500E+04 4.189063E+03 1.259456E-14 2.315093E+08 2.502396E+08
2.342500E+04 4.187086E+03 1.237888E-14 2.275196E+08 2.459543E+08
2.347500E+04 4.185512E+03 1.216704E-14 2.236350E+08 2.417452E+08
2.352500E+04 4.185412E+03 1.195840E-14 2.199142E+08 2.375998E+08
2.357500E+04 4.184877E+03 1.175360E-14 2.162324E+08 2.335307E+08
2.362500E+04 4.184375E+03 1.155264E-14 2.126185E+08 2.295378E+08
2.367500E+04 4.184843E+03 1.135488E-14 2.091183E+08 2.256085E+08
2.372500E+04 4.184652E+03 1.116032E-14 2.056381E+08 2.217429E+08
2.377500E+04 4.181089E+03 1.096896E-14 2.019894E+08 2.179408E+08
2.382500E+04 4.178410E+03 1.078144E-14 1.984745E+08 2.142149E+08
2.387500E+04 4.174847E+03 1.059648E-14 1.949681E+08 2.105400E+08
2.392500E+04 4.175636E+03 1.041536E-14 1.917907E+08 2.069414E+08
2.397500E+04 4.173284E+03 1.023680E-14 1.884619E+08 2.033936E+08
2.402500E+04 4.172036E+03 1.006144E-14 1.852683E+08 1.999094E+08
2.407500E+04 4.170966E+03 9.889280E-15 1.821421E+08 1.964887E+08
2.412500E+04 4.168562E+03 9.719680E-15 1.789848E+08 1.931190E+08
2.417500E+04 4.167031E+03 9.553280E-15 1.759274E+08 1.898128E+08
2.422500E+04 4.166361E+03 9.390080E-15 1.729868E+08 1.865702E+08
2.427500E+04 4.164818E+03 9.228800E-15 1.700272E+08 1.833658E+08
2.432500E+04 4.161155E+03 9.070720E-15 1.670116E+08 1.802249E+08
2.437500E+04 4.158518E+03 8.915840E-15 1.641157E+08 1.771476E+08
2.442500E+04 4.157638E+03 8.762880E-15 1.613437E+08 1.741085E+08
2.447500E+04 4.157090E+03 8.613120E-15 1.586536E+08 1.711329E+08
2.452500E+04 4.155895E+03 8.465280E-15 1.559604E+08 1.681955E+08
