#NTIMES: 836
#time[d] Lbol[erg/s] Edep[erg/s]
2.00000e+00 3.17400e+41 6.44000e+42
2.00000e+00 3.71100e+41 6.44000e+42
2.00000e+00 3.93100e+41 6.44000e+42
2.00000e+00 4.01100e+41 6.44000e+42
2.00000e+00 4.01300e+41 6.44000e+42
2.00000e+00 3.99700e+41 6.44000e+42
2.00000e+00 3.97500e+41 6.44000e+42
2.00000e+00 3.94800e+41 6.44000e+42
2.00100e+00 3.91900e+41 6.43900e+42
2.00100e+00 3.88800e+41 6.43900e+42
2.00100e+00 3.85400e+41 6.43900e+42
2.00100e+00 3.82100e+41 6.43900e+42
2.00100e+00 3.74900e+41 6.43900e+42
2.00100e+00 3.74400e+41 6.43900e+42
2.00100e+00 3.72300e+41 6.43900e+42
2.00100e+00 3.69900e+41 6.43900e+42
2.00100e+00 3.67500e+41 6.43900e+42
2.00200e+00 3.65100e+41 6.43900e+42
2.00200e+00 3.62800e+41 6.43900e+42
2.00200e+00 3.60600e+41 6.43900e+42
2.00200e+00 3.58500e+41 6.43900e+42
2.00200e+00 3.56400e+41 6.43900e+42
2.00200e+00 3.54400e+41 6.43900e+42
2.00200e+00 3.52400e+41 6.43900e+42
2.00200e+00 3.50400e+41 6.43900e+42
2.00200e+00 3.48300e+41 6.43900e+42
2.00200e+00 3.46100e+41 6.43900e+42
2.00200e+00 3.43900e+41 6.43800e+42
2.00200e+00 3.41400e+41 6.43800e+42
2.00300e+00 3.38900e+41 6.43800e+42
2.00300e+00 3.36100e+41 6.43800e+42
2.00300e+00 3.33100e+41 6.43800e+42
2.00300e+00 3.29900e+41 6.43800e+42
2.00300e+00 3.26500e+41 6.43800e+42
2.00400e+00 3.22800e+41 6.43800e+42
2.00400e+00 3.19100e+41 6.43800e+42
2.00400e+00 3.15300e+41 6.43800e+42
2.00400e+00 3.11700e+41 6.43700e+42
2.00500e+00 3.08400e+41 6.43700e+42
2.00500e+00 3.05400e+41 6.43700e+42
2.00500e+00 3.02600e+41 6.43700e+42
2.00500e+00 3.00100e+41 6.43700e+42
2.00500e+00 2.97800e+41 6.43700e+42
2.00600e+00 2.95600e+41 6.43700e+42
2.00600e+00 2.93600e+41 6.43700e+42
2.00600e+00 2.91600e+41 6.43600e+42
2.00600e+00 2.89700e+41 6.43600e+42
2.00600e+00 2.87800e+41 6.43600e+42
2.00700e+00 2.85900e+41 6.43600e+42
2.00700e+00 2.84000e+41 6.43600e+42
2.00700e+00 2.82000e+41 6.43600e+42
2.00700e+00 2.79900e+41 6.43600e+42
2.00700e+00 2.77700e+41 6.43600e+42
2.00800e+00 2.75300e+41 6.43500e+42
2.00800e+00 2.72700e+41 6.43500e+42
2.00800e+00 2.69900e+41 6.43500e+42
2.00900e+00 2.66900e+41 6.43500e+42
2.00900e+00 2.63800e+41 6.43500e+42
2.00900e+00 2.61000e+41 6.43400e+42
2.01000e+00 2.58300e+41 6.43400e+42
2.01000e+00 2.55800e+41 6.43400e+42
2.01000e+00 2.53500e+41 6.43400e+42
2.01100e+00 2.51300e+41 6.43400e+42
2.01100e+00 2.49200e+41 6.43300e+42
2.01100e+00 2.47200e+41 6.43300e+42
2.01200e+00 2.45300e+41 6.43300e+42
2.01200e+00 2.43300e+41 6.43300e+42
2.01200e+00 2.41400e+41 6.43300e+42
2.01300e+00 2.39500e+41 6.43300e+42
2.01300e+00 2.37500e+41 6.43200e+42
2.01300e+00 2.35500e+41 6.43200e+42
2.01400e+00 2.33300e+41 6.43200e+42
2.01400e+00 2.31100e+41 6.43200e+42
2.01400e+00 2.28700e+41 6.43200e+42
2.01500e+00 2.26300e+41 6.43100e+42
2.01500e+00 2.23700e+41 6.43100e+42
2.01600e+00 2.21300e+41 6.43100e+42
2.01600e+00 2.19100e+41 6.43000e+42
2.01700e+00 2.17000e+41 6.43000e+42
2.01700e+00 2.15000e+41 6.43000e+42
2.01800e+00 2.13100e+41 6.43000e+42
2.01800e+00 2.11200e+41 6.42900e+42
2.01800e+00 2.09400e+41 6.42900e+42
2.01900e+00 2.07500e+41 6.42900e+42
2.01900e+00 2.05600e+41 6.42900e+42
2.02000e+00 2.03700e+41 6.42800e+42
2.02000e+00 2.01700e+41 6.42800e+42
2.02100e+00 1.99600e+41 6.42800e+42
2.02100e+00 1.97500e+41 6.42800e+42
