#Magnitudes for spectra_toy01_sedona calculated by wsynphot
#with vega calibration file: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/calspec/alpha_lyr_stis_003.fits 
#and with scipy 1D interpolation kind='cubic'.
#U,B,V,R,I are Generic Bessell filters and J, H, K are 2MASS filters, taken from http://svo2.cab.inta-csic.es/theory/fps/index.php 
#The spectra file used was last modified at: 2021-12-09 12:54:32 UTC
#and had md5 hash: 17d9744b41cb6b3e37826c5eedad6aff
#
#NTIMES: 250
#NBANDS: 8
#time[d] U B V R I J H K
5.000000e-01 NaN NaN NaN NaN NaN NaN NaN NaN
1.500000e+00 -11.970222 -12.017182 -12.761917 -13.223892 -13.513157 -14.134910 -14.373160 -14.725615
2.500000e+00 -11.048256 -11.449539 -12.265361 -12.774292 -13.062376 -14.129069 -14.236458 -14.663319
3.500000e+00 NaN -8.130328 -8.502474 -11.124621 -12.627691 -13.935570 -14.354644 -14.942203
4.500000e+00 -7.837356 -10.918034 -11.181706 -13.033581 -14.078675 -15.148893 -15.444511 -15.862380
5.500000e+00 -11.944646 -13.105526 -13.785773 -14.589950 -14.931778 -15.969579 -16.329142 -16.606966
6.500000e+00 -13.714999 -14.409723 -15.187611 -15.562287 -15.630977 -16.504409 -16.709414 -16.952756
7.500000e+00 -14.601679 -15.265112 -15.862296 -16.134149 -16.219457 -16.847201 -16.821780 -17.082612
8.500000e+00 -15.249343 -15.836027 -16.248102 -16.474950 -16.677146 -17.107083 -16.880679 -17.127718
9.500000e+00 -15.777459 -16.226244 -16.527615 -16.728679 -17.036235 -17.319661 -16.914082 -17.173858
1.050000e+01 -16.181237 -16.522790 -16.748715 -16.943820 -17.348956 -17.506264 -16.977742 -17.192808
1.150000e+01 -16.494396 -16.745731 -16.939363 -17.141830 -17.615669 -17.670290 -17.064336 -17.218712
1.250000e+01 -16.717571 -16.902046 -17.094359 -17.303116 -17.824094 -17.776043 -17.143979 -17.209642
1.350000e+01 -16.884348 -17.022642 -17.206818 -17.428310 -17.971514 -17.828513 -17.215481 -17.193496
1.450000e+01 -17.004807 -17.113184 -17.286797 -17.518122 -18.078636 -17.837101 -17.254028 -17.186332
1.550000e+01 -17.090245 -17.174655 -17.346110 -17.588367 -18.161421 -17.852719 -17.262361 -17.175879
1.650000e+01 -17.140773 -17.208886 -17.375038 -17.624635 -18.210207 -17.857515 -17.255193 -17.170857
1.750000e+01 -17.149647 -17.216618 -17.385141 -17.637872 -18.241689 -17.863536 -17.246327 -17.165992
1.850000e+01 -17.126759 -17.206480 -17.368278 -17.624647 -18.253226 -17.890150 -17.213811 -17.121182
1.950000e+01 -17.083008 -17.176911 -17.334941 -17.589323 -18.241526 -17.912418 -17.163339 -17.099388
2.050000e+01 -17.015270 -17.133689 -17.303528 -17.542770 -18.208303 -17.922863 -17.122950 -17.065310
2.150000e+01 -16.923266 -17.080383 -17.245563 -17.466613 -18.148610 -17.925125 -17.042359 -17.040731
2.250000e+01 -16.801658 -17.015142 -17.195044 -17.397985 -18.068268 -17.922650 -16.992498 -16.988116
2.350000e+01 -16.630366 -16.940626 -17.153981 -17.326186 -17.967369 -17.889236 -16.925569 -16.950611
2.450000e+01 -16.429011 -16.862697 -17.103150 -17.259944 -17.851672 -17.834499 -16.887230 -16.935460
