#NTIMES: 50
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 140
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
8875.00 3.0099e+03 2.8593e-17 4.7438e+05 5.6366e+05
9125.00 3.1447e+03 2.6228e-17 4.3362e+05 5.1717e+05
9375.00 3.1700e+03 2.4058e-17 4.0193e+05 4.7422e+05
9625.00 2.9027e+03 2.2068e-17 4.2081e+05 4.3500e+05
9875.00 3.1189e+03 2.0242e-17 3.5358e+05 3.9915e+05
10125.00 2.9286e+03 1.8567e-17 3.7307e+05 3.6602e+05
10375.00 3.0923e+03 1.7031e-17 3.1335e+05 3.3576e+05
10625.00 3.1300e+03 1.5622e-17 2.9456e+05 3.0796e+05
10875.00 3.1171e+03 1.4330e-17 2.8135e+05 2.8247e+05
11125.00 3.1233e+03 1.3144e-17 2.6478e+05 2.5909e+05
11375.00 3.1286e+03 1.2057e-17 2.4714e+05 2.3772e+05
11625.00 3.2518e+03 1.1059e-17 2.4628e+05 2.1804e+05
11875.00 3.1717e+03 1.0144e-17 2.1702e+05 1.9999e+05
12125.00 3.2656e+03 9.3051e-18 2.0300e+05 1.8349e+05
12375.00 3.3593e+03 8.5351e-18 1.8810e+05 1.6826e+05
12625.00 3.2323e+03 7.8290e-18 1.7510e+05 1.5436e+05
12875.00 3.2878e+03 7.1812e-18 1.6107e+05 1.4158e+05
13125.00 3.3063e+03 6.5872e-18 1.4879e+05 1.2987e+05
13375.00 3.3657e+03 6.0420e-18 1.3811e+05 1.1912e+05
13625.00 3.4337e+03 5.5422e-18 1.2520e+05 1.0927e+05
13875.00 3.3326e+03 5.0836e-18 1.1656e+05 1.0023e+05
14125.00 3.3793e+03 4.6632e-18 1.0780e+05 9.1934e+04
14375.00 3.4169e+03 4.2773e-18 1.0059e+05 8.4333e+04
14625.00 3.4008e+03 3.9234e-18 9.0576e+04 7.7350e+04
14875.00 3.4511e+03 3.5989e-18 8.4539e+04 7.0955e+04
15125.00 3.4075e+03 3.3010e-18 7.7232e+04 6.5078e+04
15375.00 2.9891e+03 3.0280e-18 7.8560e+04 5.9698e+04
15625.00 3.1945e+03 2.7773e-18 6.9825e+04 5.4758e+04
15875.00 3.3842e+03 2.5475e-18 6.1258e+04 5.0222e+04
16125.00 3.4657e+03 2.3368e-18 5.5734e+04 4.6077e+04
16375.00 3.4060e+03 2.1434e-18 5.1350e+04 4.2259e+04
16625.00 3.1365e+03 1.9661e-18 4.9475e+04 3.8759e+04
16875.00 3.5228e+03 1.8035e-18 4.3974e+04 3.5554e+04
17125.00 3.4158e+03 1.6543e-18 4.0724e+04 3.2611e+04
17375.00 3.1601e+03 1.5174e-18 3.8806e+04 2.9917e+04
17625.00 3.3332e+03 1.3919e-18 3.4190e+04 2.7444e+04
17875.00 2.8692e+03 1.2767e-18 3.3082e+04 2.5169e+04
18125.00 3.0320e+03 1.1711e-18 3.1238e+04 2.3088e+04
18375.00 1.8046e+03 1.0742e-18 2.8581e+04 2.1180e+04
18625.00 2.9480e+03 9.8530e-19 2.4976e+04 1.9425e+04
18875.00 3.0543e+03 9.0377e-19 2.2774e+04 1.7818e+04
19125.00 2.1393e+03 8.2900e-19 2.1839e+04 1.6344e+04
19375.00 1.0390e+03 7.6041e-19 2.0378e+04 1.4991e+04
19625.00 3.0642e+03 6.9749e-19 1.7979e+04 1.3750e+04
19875.00 2.2061e+03 6.3978e-19 1.6513e+04 1.2613e+04
20125.00 2.1090e+03 5.8685e-19 1.5577e+04 1.1570e+04
20375.00 1.2867e+03 5.3830e-19 1.4470e+04 1.0613e+04
20625.00 1.1223e+03 4.9377e-19 1.3302e+04 9.7354e+03
20875.00 1.0000e+03 4.5291e-19 1.2775e+04 8.9282e+03
21125.00 1.0000e+03 4.1543e-19 1.1791e+04 8.1903e+03
21375.00 1.0000e+03 3.8106e-19 1.0562e+04 7.5120e+03
21625.00 1.0000e+03 3.4953e-19 9.5978e+03 6.8913e+03
21875.00 1.0285e+03 3.2062e-19 8.4964e+03 6.3210e+03
22125.00 1.0000e+03 2.9409e-19 8.8797e+03 5.7975e+03
22375.00 1.0223e+03 2.6976e-19 7.4624e+03 5.3185e+03
22625.00 1.0000e+03 2.4744e-19 7.0116e+03 4.8786e+03
22875.00 1.0000e+03 2.2696e-19 7.0040e+03 4.4742e+03
23125.00 1.0091e+03 2.0818e-19 5.9176e+03 4.1047e+03
23375.00 1.0397e+03 1.9095e-19 5.2018e+03 3.7647e+03
23625.00 1.0000e+03 1.7516e-19 4.9151e+03 3.4537e+03
23875.00 1.0020e+03 1.6067e-19 4.4011e+03 3.1674e+03
24125.00 1.0000e+03 1.4738e-19 4.3453e+03 2.9058e+03
24375.00 1.0340e+03 1.3518e-19 3.6720e+03 2.6649e+03
24625.00 1.0090e+03 1.2400e-19 3.3652e+03 2.4447e+03
24875.00 1.0179e+03 1.1374e-19 3.1492e+03 2.2423e+03
25125.00 1.0000e+03 1.0433e-19 2.8869e+03 2.0570e+03
25375.00 1.0000e+03 9.5695e-20 2.6990e+03 1.8867e+03
25625.00 1.0000e+03 8.7778e-20 2.6272e+03 1.7306e+03
25875.00 1.0000e+03 8.0514e-20 2.4921e+03 1.5874e+03
26125.00 1.0000e+03 7.3854e-20 2.1647e+03 1.4559e+03
26375.00 1.0000e+03 6.7743e-20 2.3952e+03 1.3356e+03
26625.00 1.0000e+03 6.2137e-20 1.9405e+03 1.2251e+03
26875.00 1.0000e+03 5.6996e-20 2.2255e+03 1.1237e+03
27125.00 1.0000e+03 5.2280e-20 1.7533e+03 1.0307e+03
27375.00 1.0000e+03 4.7955e-20 1.6406e+03 9.4536e+02
27625.00 1.0000e+03 4.3988e-20 1.3426e+03 8.6729e+02
27875.00 1.0000e+03 4.0347e-20 1.2510e+03 7.9546e+02
28125.00 1.0000e+03 3.7010e-20 1.1797e+03 7.2963e+02
28375.00 1.0000e+03 3.3947e-20 1.0742e+03 6.6925e+02
28625.00 1.0000e+03 3.1139e-20 1.0207e+03 6.1397e+02
28875.00 1.0000e+03 2.8563e-20 9.4303e+02 5.6306e+02
29125.00 1.0000e+03 2.6199e-20 8.7922e+02 5.1649e+02
29375.00 1.0000e+03 2.4031e-20 8.0926e+02 4.7381e+02
29625.00 1.0000e+03 2.2044e-20 8.3722e+02 4.3455e+02
29875.00 1.0000e+03 2.0220e-20 7.0249e+02 3.9863e+02
30125.00 1.0000e+03 1.8546e-20 7.5448e+02 3.6566e+02
30375.00 1.0000e+03 1.7012e-20 7.5602e+02 3.3539e+02
30625.00 1.0000e+03 1.5604e-20 5.6176e+02 3.0765e+02
30875.00 1.0000e+03 1.4313e-20 6.3701e+02 2.8218e+02
31125.00 1.0000e+03 1.3129e-20 5.8350e+02 2.5885e+02
31375.00 1.0812e+03 1.2043e-20 4.6521e+02 2.3742e+02
31625.00 1.2230e+03 1.1046e-20 4.2324e+02 2.1779e+02
31875.00 1.2898e+03 1.0132e-20 3.9925e+02 1.9976e+02
32125.00 1.0000e+03 9.2940e-21 4.1720e+02 1.8324e+02
32375.00 1.0000e+03 8.5251e-21 4.1301e+02 1.6808e+02
32625.00 1.5571e+03 7.8196e-21 3.2349e+02 1.5417e+02
32875.00 1.2258e+03 7.1727e-21 3.3825e+02 1.4140e+02
33125.00 1.5503e+03 6.5793e-21 2.6928e+02 1.2970e+02
33375.00 1.6637e+03 6.0349e-21 2.5238e+02 1.1898e+02
33625.00 1.8711e+03 5.5355e-21 2.5992e+02 1.0912e+02
33875.00 2.2921e+03 5.0776e-21 2.4541e+02 1.0010e+02
34125.00 2.6359e+03 4.6573e-21 2.2717e+02 9.1819e+01
34375.00 4.6793e+03 4.2720e-21 2.0729e+02 8.4226e+01
34625.00 5.2801e+03 3.9185e-21 1.9403e+02 7.7261e+01
34875.00 5.7291e+03 3.5944e-21 1.8033e+02 7.0869e+01
#TIME: 204.93
#NVEL 140
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1125.00 5.2541e+03 3.9737e-16 8.4524e+06 4.3421e+06
2375.00 5.3303e+03 2.5845e-16 5.8001e+06 3.1590e+06
3125.00 5.0508e+03 1.9954e-16 4.4793e+06 2.9949e+06
3625.00 4.3765e+03 1.6791e-16 3.4863e+06 2.9272e+06
4125.00 3.7754e+03 1.4129e-16 2.6184e+06 2.7264e+06
4625.00 3.4121e+03 1.1889e-16 2.1224e+06 2.3440e+06
4875.00 3.3176e+03 1.0905e-16 1.8409e+06 2.1500e+06
5375.00 3.3065e+03 9.1761e-17 1.5040e+06 1.8091e+06
5625.00 3.2467e+03 8.4171e-17 1.3463e+06 1.6594e+06
6125.00 3.2927e+03 7.0824e-17 1.1220e+06 1.3963e+06
6375.00 3.2148e+03 6.4965e-17 1.0019e+06 1.2808e+06
6625.00 3.2313e+03 5.9591e-17 9.1590e+05 1.1749e+06
6875.00 3.2072e+03 5.4662e-17 8.2911e+05 1.0777e+06
7125.00 3.1406e+03 5.0140e-17 7.5955e+05 9.8847e+05
7625.00 3.2273e+03 4.2188e-17 6.6648e+05 8.3171e+05
7875.00 3.1317e+03 3.8698e-17 6.2250e+05 7.6293e+05
8125.00 3.2185e+03 3.5496e-17 5.5410e+05 6.9976e+05
8375.00 3.1942e+03 3.2560e-17 5.1415e+05 6.4199e+05
8625.00 2.9524e+03 2.9867e-17 5.0227e+05 5.8880e+05
8875.00 2.9858e+03 2.7395e-17 4.5573e+05 5.4010e+05
9125.00 3.1437e+03 2.5128e-17 4.0874e+05 4.9545e+05
9375.00 3.1419e+03 2.3049e-17 3.8780e+05 4.5444e+05
9625.00 2.8773e+03 2.1143e-17 3.9756e+05 4.1685e+05
