#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 140
#vel_mid[km/s] ca0 ca1 ca2 ca3
8875.00 4.2111e-05 1.1406e-01 8.4026e-01 4.5640e-02
9125.00 4.1903e-05 1.0766e-01 8.4840e-01 4.3895e-02
9375.00 3.7978e-05 1.0726e-01 8.4613e-01 4.6570e-02
9625.00 3.9487e-05 1.1486e-01 8.4683e-01 3.8268e-02
9875.00 3.6264e-05 1.0276e-01 8.5092e-01 4.6280e-02
10125.00 4.1678e-05 1.2448e-01 8.3429e-01 4.1189e-02
10375.00 3.2503e-05 1.0336e-01 8.5190e-01 4.4702e-02
10625.00 3.1988e-05 1.0419e-01 8.4956e-01 4.6223e-02
10875.00 3.3301e-05 1.1098e-01 8.4290e-01 4.6089e-02
11125.00 2.4710e-05 1.0568e-01 8.4973e-01 4.4568e-02
11375.00 2.6429e-05 1.1271e-01 8.4114e-01 4.6125e-02
11625.00 1.6748e-05 1.0432e-01 8.5350e-01 4.2163e-02
11875.00 1.8457e-05 1.0534e-01 8.4437e-01 5.0275e-02
12125.00 1.4929e-05 1.0088e-01 8.5104e-01 4.8065e-02
12375.00 1.3858e-05 1.0486e-01 8.4056e-01 5.4566e-02
12625.00 8.5481e-06 7.9137e-02 8.6798e-01 5.2872e-02
12875.00 8.6986e-06 8.1428e-02 8.5487e-01 6.3694e-02
13125.00 7.7488e-06 7.9837e-02 8.5981e-01 6.0350e-02
13375.00 5.2102e-06 6.0006e-02 8.6874e-01 7.1251e-02
13625.00 6.9443e-06 8.0892e-02 8.3299e-01 8.6111e-02
13875.00 6.5816e-06 8.6814e-02 7.8631e-01 1.2687e-01
14125.00 4.8041e-06 5.8092e-02 8.6994e-01 7.1966e-02
14375.00 2.5174e-06 3.6123e-02 8.7687e-01 8.7005e-02
14625.00 3.5548e-06 4.9235e-02 7.3667e-01 2.1409e-01
14875.00 3.4733e-06 5.1461e-02 8.7035e-01 7.8188e-02
15125.00 3.8310e-06 5.8450e-02 8.6027e-01 8.1273e-02
15375.00 1.8890e-06 2.7887e-02 7.9825e-01 1.7387e-01
15625.00 6.4500e-07 1.0103e-02 9.0090e-01 8.9000e-02
15875.00 8.7192e-07 1.3112e-02 8.4243e-01 1.4445e-01
16125.00 1.3391e-06 2.0678e-02 8.4537e-01 1.3395e-01
16375.00 2.0692e-06 3.8428e-02 8.5332e-01 1.0825e-01
16625.00 1.6275e-06 2.6905e-02 8.7364e-01 9.9454e-02
16875.00 2.8558e-06 5.2828e-02 8.3841e-01 1.0876e-01
17125.00 1.9387e-06 2.6627e-02 6.9822e-01 2.7515e-01
17375.00 3.5262e-07 7.1440e-03 8.3095e-01 1.6191e-01
17625.00 3.7923e-06 6.0249e-02 8.3549e-01 1.0426e-01
17875.00 6.1182e-07 1.1267e-02 8.6596e-01 1.2277e-01
18125.00 2.8261e-06 2.9247e-02 5.8484e-01 3.8591e-01
18375.00 2.5772e-06 3.8235e-02 6.9236e-01 2.6941e-01
18625.00 7.3927e-07 1.2903e-02 8.3553e-01 1.5156e-01
18875.00 3.2749e-06 4.4707e-02 6.8065e-01 2.7464e-01
19125.00 2.1583e-06 3.1955e-02 8.3883e-01 1.2921e-01
19375.00 3.9618e-06 5.5482e-02 7.5918e-01 1.8533e-01
19625.00 4.7737e-06 5.7622e-02 7.3583e-01 2.0654e-01
19875.00 1.7627e-06 2.1027e-02 6.2397e-01 3.5500e-01
20125.00 3.1544e-06 4.4154e-02 8.1832e-01 1.3753e-01
20375.00 4.4967e-06 6.2316e-02 7.7062e-01 1.6706e-01
20625.00 1.4109e-05 1.6503e-01 6.7958e-01 1.5538e-01
20875.00 4.1488e-06 5.4385e-02 7.8100e-01 1.6462e-01
21125.00 5.3931e-06 6.4161e-02 6.5025e-01 2.8558e-01
21375.00 3.7014e-06 4.3781e-02 7.6382e-01 1.9240e-01
21625.00 4.3362e-06 5.3690e-02 7.5114e-01 1.9516e-01
21875.00 3.2852e-06 4.2905e-02 6.9235e-01 2.6474e-01
22125.00 3.6838e-06 4.8950e-02 7.4873e-01 2.0232e-01
22375.00 3.7058e-06 4.5434e-02 7.3824e-01 2.1632e-01
22625.00 1.8989e-06 2.0643e-02 4.9625e-01 4.8311e-01
22875.00 3.7756e-06 4.3668e-02 7.2500e-01 2.3133e-01
23125.00 2.1324e-06 3.1612e-02 7.2444e-01 2.4394e-01
23375.00 3.0311e-06 3.4826e-02 6.3347e-01 3.3170e-01
23625.00 2.2645e-06 3.0132e-02 6.6739e-01 3.0247e-01
23875.00 1.8579e-06 3.1729e-02 7.4332e-01 2.2495e-01
24125.00 2.9914e-06 4.0276e-02 5.3087e-01 4.2885e-01
24375.00 1.6935e-06 2.8339e-02 7.2501e-01 2.4665e-01
24625.00 8.7144e-07 1.3011e-02 6.8708e-01 2.9991e-01
24875.00 7.1855e-07 1.2618e-02 6.2461e-01 3.6278e-01
25125.00 1.6539e-06 2.4233e-02 6.9959e-01 2.7618e-01
25375.00 5.1173e-07 7.2354e-03 5.1958e-01 4.7319e-01
25625.00 1.5265e-06 2.1639e-02 6.8085e-01 2.9751e-01
25875.00 2.2069e-06 3.0075e-02 3.5408e-01 6.1584e-01
26125.00 1.0631e-06 1.6334e-02 5.0489e-01 4.7878e-01
26375.00 9.6218e-07 1.6963e-02 5.1154e-01 4.7149e-01
26625.00 1.8153e-07 3.2084e-03 2.9485e-01 7.0194e-01
26875.00 7.6699e-07 1.6231e-02 6.3185e-01 3.5192e-01
27125.00 4.1349e-07 6.8135e-03 3.7210e-01 6.2109e-01
27375.00 6.7964e-07 1.4556e-02 6.1090e-01 3.7454e-01
27625.00 1.7652e-07 3.6348e-03 2.0772e-01 7.8865e-01
27875.00 5.0239e-07 1.2721e-02 5.8853e-01 3.9875e-01
28125.00 2.5807e-07 4.4102e-03 2.3078e-01 7.6481e-01
28375.00 5.6517e-07 1.2027e-02 5.8367e-01 4.0431e-01
28625.00 4.8922e-07 1.0407e-02 5.5653e-01 4.3306e-01
28875.00 5.4846e-07 1.0734e-02 3.6543e-01 6.2384e-01
29125.00 2.2723e-07 8.6782e-03 3.6784e-01 6.2348e-01
29375.00 3.3356e-07 7.0482e-03 3.5810e-01 6.3485e-01
29625.00 3.4220e-07 6.4036e-03 3.5476e-01 6.3883e-01
29875.00 2.1918e-07 6.7646e-03 5.0807e-01 4.8517e-01
30125.00 3.5036e-07 5.9101e-03 7.6468e-02 9.1762e-01
30375.00 2.4950e-07 5.9072e-03 2.6986e-01 7.2423e-01
30625.00 2.9658e-07 5.8015e-03 3.0261e-01 6.9158e-01
30875.00 2.2165e-07 4.2842e-03 8.0124e-02 9.1559e-01
31125.00 1.7847e-07 5.1621e-03 4.4268e-01 5.5216e-01
31375.00 1.0492e-07 3.4475e-03 4.4083e-01 5.5572e-01
31625.00 1.8928e-07 5.7037e-03 1.4462e-01 8.4967e-01
31875.00 1.2072e-07 4.4483e-03 4.1805e-01 5.7750e-01
32125.00 5.5839e-08 1.7926e-03 4.0085e-01 5.9736e-01
32375.00 1.0771e-07 3.7797e-03 3.9033e-01 6.0589e-01
32625.00 7.9088e-08 3.3708e-03 3.6906e-01 6.2757e-01
32875.00 5.1349e-08 1.7742e-03 3.5562e-01 6.4261e-01
33125.00 3.8489e-08 1.5748e-03 3.4025e-01 6.5818e-01
33375.00 4.7891e-08 2.4187e-03 3.1729e-01 6.8029e-01
33625.00 1.9124e-08 2.0659e-03 3.0240e-01 6.9554e-01
33875.00 2.5616e-08 1.8739e-03 2.8310e-01 7.1503e-01
34125.00 3.0617e-08 1.5876e-03 2.6284e-01 7.3557e-01
34375.00 1.9786e-08 1.2574e-03 1.2083e-01 8.7791e-01
34625.00 8.2176e-09 1.2407e-03 7.7712e-02 9.2105e-01
34875.00 1.0236e-08 7.1204e-04 2.0928e-01 7.9001e-01
#TIME: 243.21
#NVEL 140
#vel_mid[km/s] ca0 ca1 ca2 ca3
1125.00 1.6503e-08 7.5263e-04 8.3523e-01 1.6402e-01
2375.00 1.2654e-07 2.6077e-03 8.1185e-01 1.8554e-01
3125.00 4.1164e-06 2.8430e-02 8.3014e-01 1.4143e-01
3625.00 4.1633e-05 7.7700e-02 8.2680e-01 9.5459e-02
4125.00 6.0326e-05 9.9835e-02 8.4264e-01 5.7461e-02
4625.00 3.8835e-05 1.1213e-01 8.4413e-01 4.3701e-02
4875.00 4.7868e-05 1.1823e-01 8.4160e-01 4.0126e-02
5375.00 4.4229e-05 1.1847e-01 8.4047e-01 4.1016e-02
5625.00 4.6111e-05 1.1967e-01 8.4190e-01 3.8385e-02
6125.00 4.2109e-05 1.1556e-01 8.4170e-01 4.2695e-02
6375.00 4.4608e-05 1.1715e-01 8.4263e-01 4.0173e-02
6625.00 4.9499e-05 1.1725e-01 8.4286e-01 3.9848e-02
6875.00 4.5105e-05 1.1185e-01 8.4712e-01 4.0982e-02
7125.00 4.8569e-05 1.1503e-01 8.4526e-01 3.9669e-02
7625.00 4.7351e-05 1.1102e-01 8.4499e-01 4.3950e-02
7875.00 4.2593e-05 1.1329e-01 8.4433e-01 4.2333e-02
8125.00 4.4063e-05 1.1150e-01 8.4304e-01 4.5421e-02
8375.00 4.6689e-05 1.1287e-01 8.4184e-01 4.5243e-02
8625.00 4.7601e-05 1.1401e-01 8.4690e-01 3.9042e-02
8875.00 4.3741e-05 1.1772e-01 8.3759e-01 4.4642e-02
9125.00 4.4787e-05 1.0679e-01 8.4846e-01 4.4698e-02
9375.00 4.2100e-05 1.1066e-01 8.4104e-01 4.8259e-02
9625.00 4.4065e-05 1.1646e-01 8.4375e-01 3.9743e-02
9875.00 4.5119e-05 1.2018e-01 8.2666e-01 5.3114e-02
10125.00 4.2821e-05 1.2536e-01 8.3385e-01 4.0747e-02
10375.00 3.7358e-05 1.0877e-01 8.4308e-01 4.8118e-02
10625.00 3.7599e-05 1.1569e-01 8.3544e-01 4.8830e-02
10875.00 3.3659e-05 1.1160e-01 8.4148e-01 4.6886e-02
11125.00 2.9718e-05 1.1218e-01 8.4106e-01 4.6732e-02
11375.00 2.6498e-05 1.0910e-01 8.4385e-01 4.7026e-02
11625.00 1.5342e-05 9.2446e-02 8.6404e-01 4.3498e-02
11875.00 2.1016e-05 1.0118e-01 8.5081e-01 4.7985e-02
12125.00 1.7958e-05 1.0936e-01 8.3591e-01 5.4717e-02
12375.00 1.1328e-05 8.0352e-02 8.6946e-01 5.0177e-02
12625.00 1.3079e-05 1.1129e-01 7.9170e-01 9.7000e-02
12875.00 1.0289e-05 9.5198e-02 7.9506e-01 1.0973e-01
13125.00 8.2724e-06 7.8195e-02 8.6632e-01 5.5475e-02
13375.00 8.5211e-06 9.1311e-02 7.9672e-01 1.1196e-01
13625.00 9.9839e-06 1.1073e-01 7.7080e-01 1.1846e-01
13875.00 4.6779e-06 5.6885e-02 8.7135e-01 7.1757e-02
14125.00 3.9673e-06 4.8505e-02 8.8479e-01 6.6698e-02
14375.00 2.1993e-06 3.3103e-02 8.6586e-01 1.0103e-01
14625.00 3.9340e-06 5.0644e-02 8.6226e-01 8.7091e-02
14875.00 5.4551e-06 7.3147e-02 7.0416e-01 2.2269e-01
15125.00 6.2008e-06 9.5369e-02 7.7962e-01 1.2501e-01
15375.00 1.6066e-06 2.3141e-02 6.7118e-01 3.0568e-01
15625.00 2.2308e-06 3.3497e-02 8.5102e-01 1.1548e-01
15875.00 1.2311e-06 1.8323e-02 8.8011e-01 1.0156e-01
16125.00 4.7383e-07 6.8791e-03 8.8968e-01 1.0344e-01
16375.00 6.1209e-07 1.0664e-02 8.7309e-01 1.1625e-01
16625.00 2.4267e-06 3.2771e-02 7.4741e-01 2.1982e-01
16875.00 1.5512e-06 2.6423e-02 8.4791e-01 1.2566e-01
17125.00 5.1972e-06 6.2427e-02 6.9380e-01 2.4376e-01
17375.00 1.7465e-06 3.3510e-02 8.1769e-01 1.4880e-01
17625.00 4.3796e-06 6.4462e-02 7.4779e-01 1.8775e-01
17875.00 5.0367e-06 5.6820e-02 5.6975e-01 3.7342e-01
18125.00 1.7496e-06 1.9774e-02 8.0676e-01 1.7346e-01
18375.00 5.6289e-06 5.7662e-02 5.5200e-01 3.9033e-01
18625.00 5.4628e-06 7.9627e-02 7.3404e-01 1.8633e-01
18875.00 3.0478e-06 4.0461e-02 6.7858e-01 2.8096e-01
19125.00 9.8370e-07 1.6077e-02 8.5017e-01 1.3376e-01
19375.00 4.7814e-06 6.6374e-02 8.0517e-01 1.2845e-01
19625.00 5.0786e-06 6.3822e-02 7.7949e-01 1.5669e-01
19875.00 1.0768e-06 1.2096e-02 8.7505e-01 1.1286e-01
20125.00 3.7948e-06 4.5625e-02 7.5456e-01 1.9981e-01
20375.00 5.5436e-06 6.2718e-02 7.6806e-01 1.6922e-01
20625.00 1.0239e-05 1.2910e-01 7.4277e-01 1.2812e-01
20875.00 3.7463e-06 4.2552e-02 7.4125e-01 2.1620e-01
21125.00 2.2521e-06 2.2425e-02 5.7527e-01 4.0230e-01
21375.00 3.6332e-06 4.9415e-02 7.8990e-01 1.6068e-01
21625.00 3.1868e-06 3.6224e-02 7.2246e-01 2.4131e-01
21875.00 2.2258e-06 2.6835e-02 6.2488e-01 3.4828e-01
22125.00 3.1856e-06 4.3769e-02 7.8744e-01 1.6879e-01
22375.00 3.2982e-06 4.3351e-02 7.5924e-01 1.9740e-01
22625.00 3.4192e-06 4.7813e-02 6.3088e-01 3.2130e-01
22875.00 3.5972e-06 4.1087e-02 5.7341e-01 3.8550e-01
23125.00 2.7553e-06 3.6728e-02 7.6290e-01 2.0037e-01
23375.00 1.5179e-06 1.9310e-02 4.7389e-01 5.0680e-01
23625.00 2.0471e-06 3.2857e-02 7.4894e-01 2.1820e-01
23875.00 2.5491e-06 3.6889e-02 6.9655e-01 2.6656e-01
24125.00 1.7134e-06 1.9262e-02 4.5249e-01 5.2824e-01
24375.00 2.7208e-06 3.1744e-02 6.1826e-01 3.4999e-01
24625.00 1.8998e-06 2.5359e-02 6.6329e-01 3.1135e-01
24875.00 2.4827e-06 3.2739e-02 4.6742e-01 4.9983e-01
25125.00 1.8429e-06 2.5709e-02 6.6661e-01 3.0768e-01
25375.00 1.4699e-06 2.3430e-02 6.7673e-01 2.9984e-01
25625.00 3.7608e-06 3.7595e-02 2.9023e-01 6.7217e-01
25875.00 2.4330e-06 2.9431e-02 2.4925e-01 7.2131e-01
26125.00 1.3257e-06 1.9459e-02 5.4779e-01 4.3275e-01
26375.00 3.0122e-07 4.0969e-03 3.1193e-01 6.8397e-01
26625.00 2.2617e-06 3.1657e-02 4.0790e-01 5.6044e-01
26875.00 9.8258e-07 1.6391e-02 6.3336e-01 3.5025e-01
27125.00 8.4807e-07 1.3835e-02 4.2504e-01 5.6112e-01
27375.00 2.5520e-07 4.5673e-03 4.2111e-01 5.7433e-01
27625.00 7.0081e-07 1.3966e-02 6.0530e-01 3.8074e-01
27875.00 7.5005e-07 1.3275e-02 5.7660e-01 4.1012e-01
28125.00 2.6105e-07 4.4647e-03 2.8663e-01 7.0891e-01
28375.00 1.5458e-07 3.0134e-03 4.4058e-01 5.5641e-01
28625.00 4.7678e-07 9.9865e-03 5.5719e-01 4.3283e-01
28875.00 4.3878e-07 9.3737e-03 4.4082e-01 5.4980e-01
29125.00 2.2288e-07 9.8554e-03 5.4658e-01 4.4356e-01
29375.00 3.9011e-07 9.0700e-03 5.3505e-01 4.5588e-01
29625.00 3.0062e-07 8.4724e-03 5.2411e-01 4.6742e-01
29875.00 1.5530e-07 3.4218e-03 2.9532e-01 7.0126e-01
30125.00 5.1010e-07 1.0588e-02 2.9152e-01 6.9789e-01
30375.00 2.5238e-07 6.8015e-03 4.8700e-01 5.0619e-01
30625.00 1.9956e-07 5.2975e-03 3.3837e-01 6.5634e-01
30875.00 2.3742e-07 6.7939e-03 1.4591e-01 8.4730e-01
31125.00 1.7549e-07 5.5099e-03 4.5241e-01 5.4208e-01
31375.00 1.1048e-07 2.3380e-03 1.2856e-01 8.6910e-01
31625.00 1.2310e-07 5.0552e-03 4.3847e-01 5.5648e-01
31875.00 1.0312e-07 4.2712e-03 4.0887e-01 5.8686e-01
32125.00 1.2894e-07 3.4589e-03 8.3406e-02 9.1313e-01
32375.00 9.0269e-08 3.9712e-03 3.9712e-01 5.9891e-01
32625.00 6.8156e-08 3.6967e-03 3.8059e-01 6.1571e-01
32875.00 7.0907e-08 3.4507e-03 1.7751e-01 8.1904e-01
33125.00 6.3053e-08 2.3585e-03 3.4328e-01 6.5436e-01
33375.00 5.7467e-08 2.4778e-03 3.2068e-01 6.7684e-01
33625.00 1.8575e-08 2.3298e-03 3.0824e-01 6.8943e-01
33875.00 3.3971e-08 1.6216e-03 2.8900e-01 7.0937e-01
34125.00 2.7313e-08 1.6953e-03 2.7012e-01 7.2819e-01
34375.00 2.2302e-08 1.3882e-03 2.4726e-01 7.5135e-01
34625.00 7.3585e-09 1.1728e-03 2.3222e-01 7.6661e-01
34875.00 8.7734e-09 7.1261e-04 2.1603e-01 7.8326e-01
#TIME: 246.70
#NVEL 140
#vel_mid[km/s] ca0 ca1 ca2 ca3
1125.00 1.8280e-08 7.5451e-04 8.3304e-01 1.6620e-01
2375.00 1.4728e-07 2.7183e-03 8.1197e-01 1.8531e-01
3125.00 4.7222e-06 2.9155e-02 8.3342e-01 1.3742e-01
3625.00 4.6952e-05 7.8873e-02 8.2483e-01 9.6253e-02
4125.00 6.6990e-05 1.0041e-01 8.4220e-01 5.7323e-02
4625.00 4.3552e-05 1.1388e-01 8.4250e-01 4.3582e-02
4875.00 5.1114e-05 1.1719e-01 8.4155e-01 4.1208e-02
5375.00 4.8410e-05 1.1539e-01 8.4258e-01 4.1982e-02
5625.00 4.7866e-05 1.1913e-01 8.4248e-01 3.8343e-02
6125.00 5.0194e-05 1.1640e-01 8.4362e-01 3.9934e-02
6375.00 5.0488e-05 1.1848e-01 8.4117e-01 4.0293e-02
6625.00 5.2059e-05 1.1333e-01 8.4736e-01 3.9256e-02
6875.00 5.0634e-05 1.1771e-01 8.4334e-01 3.8902e-02
7125.00 5.7501e-05 1.1743e-01 8.4268e-01 3.9835e-02
7625.00 4.9738e-05 1.1476e-01 8.4302e-01 4.2165e-02
7875.00 4.5539e-05 1.1082e-01 8.4486e-01 4.4269e-02
8125.00 5.3116e-05 1.1230e-01 8.4538e-01 4.2269e-02
8375.00 5.0522e-05 1.1089e-01 8.4551e-01 4.3551e-02
8625.00 5.1055e-05 1.1234e-01 8.4753e-01 4.0084e-02
8875.00 5.3392e-05 1.1469e-01 8.4359e-01 4.1667e-02
9125.00 4.7773e-05 1.1082e-01 8.4510e-01 4.4034e-02
9375.00 5.0001e-05 1.1207e-01 8.4292e-01 4.4964e-02
9625.00 5.0679e-05 1.2269e-01 8.3396e-01 4.3308e-02
9875.00 4.4064e-05 1.1094e-01 8.4399e-01 4.5023e-02
10125.00 5.3935e-05 1.2540e-01 8.3422e-01 4.0329e-02
10375.00 3.9205e-05 1.0257e-01 8.5282e-01 4.4571e-02
10625.00 3.6623e-05 1.0563e-01 8.4834e-01 4.5990e-02
10875.00 3.3811e-05 1.0534e-01 8.5077e-01 4.3851e-02
11125.00 3.1499e-05 1.1457e-01 8.3579e-01 4.9609e-02
11375.00 3.2354e-05 1.1872e-01 8.2942e-01 5.1824e-02
11625.00 2.1026e-05 1.1772e-01 8.3123e-01 5.1031e-02
11875.00 2.2393e-05 1.0912e-01 8.4384e-01 4.7014e-02
12125.00 2.0043e-05 1.1438e-01 8.3088e-01 5.4722e-02
12375.00 1.5055e-05 9.8915e-02 8.5249e-01 4.8585e-02
12625.00 1.4407e-05 1.1396e-01 7.9294e-01 9.3085e-02
12875.00 8.3571e-06 7.2074e-02 8.7618e-01 5.1734e-02
13125.00 9.1114e-06 8.5885e-02 8.5385e-01 6.0261e-02
13375.00 6.8084e-06 7.0085e-02 8.6965e-01 6.0261e-02
13625.00 6.8864e-06 7.2103e-02 8.2791e-01 9.9979e-02
13875.00 3.7675e-06 4.2240e-02 8.8325e-01 7.4509e-02
14125.00 4.7036e-06 5.0782e-02 7.6238e-01 1.8684e-01
14375.00 5.3288e-06 6.8709e-02 7.9104e-01 1.4025e-01
14625.00 6.4665e-06 8.0575e-02 7.2511e-01 1.9431e-01
14875.00 5.0063e-06 6.9850e-02 8.0507e-01 1.2507e-01
15125.00 6.8405e-06 9.4931e-02 7.5989e-01 1.4517e-01
15375.00 7.9143e-07 1.1395e-02 9.0478e-01 8.3822e-02
15625.00 3.4525e-06 4.7933e-02 6.5083e-01 3.0123e-01
15875.00 1.9329e-06 2.8530e-02 8.6598e-01 1.0549e-01
16125.00 1.9398e-06 2.8622e-02 8.1366e-01 1.5772e-01
16375.00 1.1448e-06 1.7967e-02 8.8436e-01 9.7668e-02
16625.00 2.0798e-06 2.9929e-02 7.1314e-01 2.5693e-01
16875.00 1.4478e-06 2.4744e-02 8.7354e-01 1.0171e-01
17125.00 2.9548e-06 3.9958e-02 7.2200e-01 2.3803e-01
17375.00 3.1477e-06 5.0619e-02 8.3440e-01 1.1498e-01
17625.00 4.3158e-06 6.3561e-02 7.7593e-01 1.6050e-01
17875.00 3.2104e-06 4.1182e-02 7.2119e-01 2.3762e-01
18125.00 9.9644e-06 1.0471e-01 7.1756e-01 1.7772e-01
18375.00 6.9552e-07 8.9621e-03 8.6460e-01 1.2644e-01
18625.00 2.9069e-06 3.2094e-02 6.4176e-01 3.2615e-01
18875.00 3.4327e-06 4.5045e-02 6.6709e-01 2.8786e-01
19125.00 3.2087e-06 4.8028e-02 8.3239e-01 1.1958e-01
19375.00 6.2934e-06 8.0395e-02 7.5110e-01 1.6850e-01
19625.00 3.7370e-06 4.7877e-02 7.1151e-01 2.4061e-01
19875.00 3.4404e-06 4.2347e-02 8.3911e-01 1.1854e-01
20125.00 5.3802e-06 6.9225e-02 6.8996e-01 2.4081e-01
20375.00 2.4003e-06 3.1400e-02 7.8158e-01 1.8701e-01
20625.00 1.1562e-05 1.3645e-01 6.7408e-01 1.8946e-01
20875.00 3.8859e-06 5.3717e-02 7.8769e-01 1.5859e-01
21125.00 4.4157e-06 5.2477e-02 8.0758e-01 1.3994e-01
21375.00 3.9101e-06 5.4517e-02 7.4773e-01 1.9775e-01
21625.00 3.0981e-06 4.2661e-02 7.7705e-01 1.8029e-01
21875.00 3.3580e-06 4.4041e-02 7.8672e-01 1.6923e-01
22125.00 4.8641e-06 6.0895e-02 7.2484e-01 2.1426e-01
22375.00 3.6834e-06 3.8595e-02 6.9267e-01 2.6874e-01
22625.00 3.2895e-06 4.1678e-02 7.8251e-01 1.7581e-01
22875.00 2.8632e-06 3.8440e-02 7.6933e-01 1.9223e-01
23125.00 2.9830e-06 4.2976e-02 6.1713e-01 3.3989e-01
23375.00 3.3171e-06 3.5762e-02 7.6003e-01 2.0421e-01
23625.00 2.4990e-06 3.0038e-02 7.5583e-01 2.1413e-01
23875.00 2.3977e-06 3.1282e-02 7.1124e-01 2.5748e-01
24125.00 3.1219e-06 3.2023e-02 6.7750e-01 2.9048e-01
24375.00 2.2715e-06 3.0396e-02 7.3685e-01 2.3276e-01
24625.00 3.2907e-06 3.5035e-02 5.6133e-01 4.0364e-01
24875.00 2.7929e-06 3.0065e-02 5.4783e-01 4.2210e-01
25125.00 1.6553e-06 2.0159e-02 5.6110e-01 4.1874e-01
25375.00 1.5662e-06 2.1725e-02 6.0836e-01 3.6992e-01
25625.00 1.5945e-06 2.3847e-02 6.9594e-01 2.8021e-01
25875.00 1.6626e-06 2.2451e-02 6.1741e-01 3.6013e-01
26125.00 2.0009e-06 2.8641e-02 3.7803e-01 5.9333e-01
26375.00 5.3337e-07 8.0961e-03 5.5753e-01 4.3437e-01
26625.00 1.3581e-06 1.9097e-02 6.5859e-01 3.2232e-01
26875.00 1.0693e-06 1.5742e-02 6.3646e-01 3.4780e-01
27125.00 1.0749e-06 1.5996e-02 6.2797e-01 3.5604e-01
27375.00 3.3494e-07 5.1247e-03 4.8343e-01 5.1145e-01
27625.00 8.7955e-07 1.3837e-02 6.0358e-01 3.8258e-01
27875.00 8.0701e-07 1.3488e-02 6.0026e-01 3.8625e-01
28125.00 7.3157e-07 1.2688e-02 6.0090e-01 3.8641e-01
28375.00 5.8288e-07 1.2348e-02 5.8791e-01 3.9974e-01
28625.00 4.8942e-07 1.0580e-02 5.5844e-01 4.3098e-01
28875.00 6.5176e-07 9.9946e-03 2.1122e-01 7.7878e-01
29125.00 2.4526e-07 9.4617e-03 5.3834e-01 4.5220e-01
29375.00 3.6157e-07 8.6720e-03 5.2662e-01 4.6471e-01
29625.00 4.6795e-07 7.0159e-03 1.5174e-01 8.4125e-01
29875.00 3.6230e-07 8.4866e-03 5.2381e-01 4.6770e-01
30125.00 4.1069e-07 7.9754e-03 5.1264e-01 4.7938e-01
30375.00 2.5207e-07 6.5260e-03 4.8008e-01 5.1339e-01
30625.00 3.3545e-07 8.1946e-03 2.3582e-01 7.5599e-01
30875.00 1.7562e-07 5.6655e-03 4.5697e-01 5.3736e-01
31125.00 1.7481e-07 5.3047e-03 4.4562e-01 5.4907e-01
31375.00 9.6908e-08 2.4169e-03 1.9858e-01 7.9900e-01
31625.00 1.4826e-07 4.6401e-03 4.2499e-01 5.7037e-01
31875.00 1.3403e-07 4.5488e-03 4.2041e-01 5.7505e-01
32125.00 8.6588e-08 3.1040e-03 2.4009e-01 7.5681e-01
32375.00 5.1469e-08 2.1301e-03 2.4066e-01 7.5721e-01
32625.00 9.5977e-08 3.6844e-03 3.8266e-01 6.1366e-01
32875.00 3.8212e-08 1.4347e-03 1.7710e-01 8.2147e-01
33125.00 5.5251e-08 2.6530e-03 2.7607e-01 7.2128e-01
33375.00 4.1775e-08 2.5745e-03 3.2485e-01 6.7257e-01
33625.00 2.2351e-08 1.8015e-03 5.6727e-02 9.4147e-01
33875.00 4.2673e-08 1.9814e-03 2.8962e-01 7.0840e-01
34125.00 2.9794e-08 1.7890e-03 2.7696e-01 7.2125e-01
34375.00 2.5201e-08 1.7209e-03 1.6798e-01 8.3030e-01
34625.00 7.3444e-09 1.2366e-03 2.3689e-01 7.6188e-01
34875.00 8.6412e-09 1.0432e-03 2.2148e-01 7.7747e-01
#TIME: 250.25
#NVEL 140
#vel_mid[km/s] ca0 ca1 ca2 ca3
1125.00 2.3708e-08 8.4451e-04 8.3699e-01 1.6216e-01
2375.00 1.7949e-07 2.9052e-03 8.1435e-01 1.8275e-01
3125.00 5.1308e-06 2.9341e-02 8.3169e-01 1.3896e-01
3625.00 5.2076e-05 7.9400e-02 8.2431e-01 9.6235e-02
4125.00 7.3163e-05 1.0145e-01 8.4142e-01 5.7057e-02
4625.00 4.7974e-05 1.1495e-01 8.4185e-01 4.3146e-02
4875.00 5.2069e-05 1.1872e-01 8.4224e-01 3.8987e-02
5375.00 5.2698e-05 1.1700e-01 8.4298e-01 3.9960e-02
5625.00 5.2284e-05 1.1730e-01 8.4282e-01 3.9834e-02
6125.00 5.4890e-05 1.1918e-01 8.4033e-01 4.0439e-02
6375.00 5.2505e-05 1.1706e-01 8.4144e-01 4.1451e-02
6625.00 5.5212e-05 1.1278e-01 8.4745e-01 3.9718e-02
6875.00 5.7246e-05 1.1865e-01 8.4215e-01 3.9147e-02
7125.00 5.8929e-05 1.1571e-01 8.4410e-01 4.0122e-02
