#Magnitudes for spectra_toy01_cmfgen calculated by wsynphot
#with vega calibration file: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/calspec/alpha_lyr_stis_003.fits 
#and with scipy 1D interpolation kind='cubic'.
#U,B,V,R,I are Generic Bessell filters and J, H, K are 2MASS filters, taken from http://svo2.cab.inta-csic.es/theory/fps/index.php 
#
#NTIMES: 59
#NBANDS: 8
#time[d] U B V R I J H K
2.001000e+00 -12.336560 -11.592427 -11.003293 -12.704984 -14.389668 -13.737852 -13.473163 -13.530646
2.002000e+00 -12.204099 -11.519884 -10.996783 -12.648453 -14.368630 -13.728572 -13.458193 -13.530446
2.003000e+00 -12.123414 -11.480002 -10.993561 -12.611547 -14.346450 -13.721794 -13.449006 -13.530279
2.005000e+00 -12.048455 -11.443821 -10.988612 -12.572017 -14.320557 -13.713222 -13.437672 -13.528865
2.010000e+00 -11.949391 -11.397153 -10.976337 -12.517354 -14.280661 -13.700714 -13.418044 -13.522911
2.020000e+00 -11.815762 -11.334123 -10.949492 -12.456835 -14.216696 -13.679616 -13.384863 -13.507304
2.050000e+00 -11.577012 -11.199783 -10.853185 -12.362912 -14.065154 -13.615653 -13.297383 -13.448258
2.100000e+00 -11.400535 -11.039374 -10.668340 -12.276989 -13.935726 -13.489800 -13.150186 -13.332034
2.200000e+00 -9.670480 -10.262828 -10.268372 -11.388894 -13.122156 -13.140027 -12.814987 -13.061877
2.400000e+00 -8.549153 -9.342614 -9.605927 -10.875197 -12.547811 -12.461098 -12.240810 -12.517628
2.640000e+00 -8.002975 -8.512273 -9.072374 -10.717782 -12.364122 -11.796447 -11.755948 -12.010160
2.900000e+00 -7.930800 -8.331382 -9.190057 -10.823949 -12.376380 -11.476233 -11.594664 -11.835214
3.190000e+00 -8.285839 -9.096039 -10.068404 -11.203746 -12.505648 -11.788877 -11.971571 -12.219530
3.510000e+00 -9.132073 -10.233501 -11.140683 -11.828252 -12.752369 -12.525337 -12.720356 -12.951120
3.860000e+00 -10.216058 -11.316034 -12.111226 -12.555128 -13.131325 -13.304493 -13.499932 -13.702631
4.250000e+00 -11.288303 -12.281907 -12.961399 -13.283022 -13.627223 -14.012871 -14.200603 -14.382018
4.670000e+00 -12.221723 -13.103262 -13.675822 -13.941986 -14.172543 -14.612306 -14.783204 -14.951533
5.140000e+00 -13.058057 -13.838196 -14.304554 -14.550170 -14.751342 -15.138034 -15.287943 -15.449920
5.650000e+00 -13.803797 -14.471765 -14.831867 -15.066761 -15.264449 -15.592085 -15.714699 -15.868503
6.210000e+00 -14.472444 -15.018857 -15.287513 -15.508992 -15.702982 -15.997772 -16.087576 -16.219028
6.830000e+00 -15.067418 -15.501768 -15.690600 -15.893399 -16.070426 -16.365151 -16.412544 -16.493575
7.510000e+00 -15.582371 -15.922489 -16.036850 -16.222154 -16.367910 -16.688159 -16.687172 -16.699370
8.260000e+00 -16.020671 -16.277962 -16.327893 -16.498968 -16.608795 -16.960456 -16.917357 -16.867131
9.090000e+00 -16.389719 -16.571441 -16.564628 -16.723862 -16.797078 -17.180001 -17.111296 -17.014116
1.000000e+01 -16.696266 -16.805405 -16.749707 -16.898210 -16.933446 -17.349174 -17.269779 -17.138733
1.100000e+01 -16.945092 -16.974169 -16.892258 -17.031264 -17.034331 -17.474869 -17.393743 -17.237246
1.210000e+01 -17.096962 -17.087849 -16.993650 -17.128064 -17.115633 -17.562394 -17.480842 -17.307032
1.331000e+01 -17.179661 -17.157999 -17.060219 -17.192911 -17.186449 -17.614712 -17.526012 -17.346093
1.464000e+01 -17.219329 -17.193598 -17.097319 -17.229455 -17.251604 -17.631927 -17.521146 -17.345357
1.610000e+01 -17.226875 -17.207490 -17.116715 -17.246221 -17.311561 -17.612369 -17.462926 -17.301189
1.771000e+01 -17.199181 -17.210659 -17.127475 -17.249760 -17.364891 -17.548273 -17.349616 -17.212693
1.948000e+01 -17.108312 -17.204190 -17.138500 -17.243183 -17.407510 -17.432912 -17.197871 -17.096959
2.143000e+01 -16.950888 -17.157727 -17.144323 -17.223811 -17.420480 -17.264835 -17.043232 -16.981790
2.357000e+01 -16.741267 -17.050254 -17.115616 -17.180100 -17.399532 -17.032765 -16.899837 -16.869684
2.593000e+01 -16.487279 -16.882672 -17.042954 -17.098250 -17.335882 -16.745260 -16.782245 -16.741948
2.852000e+01 -16.222795 -16.677429 -16.927917 -16.979412 -17.239295 -16.470797 -16.702486 -16.601649
3.137000e+01 -15.956848 -16.441714 -16.779995 -16.856228 -17.146910 -16.278115 -16.682872 -16.527955
3.451000e+01 -15.740669 -16.217634 -16.594601 -16.709485 -17.014335 -16.196291 -16.694482 -16.504561
3.796000e+01 -15.559356 -16.030083 -16.372129 -16.524209 -16.771813 -16.095600 -16.649609 -16.419981
4.176000e+01 -15.338066 -15.813724 -16.144291 -16.338879 -16.662023 -15.990451 -16.527441 -16.240921
4.594000e+01 -15.140218 -15.610166 -15.910695 -16.125327 -16.540467 -15.871589 -16.373869 -15.993546
5.053000e+01 -14.964116 -15.433212 -15.671105 -15.856222 -16.318594 -15.491253 -16.055473 -15.648673
5.558000e+01 -14.798392 -15.281116 -15.474180 -15.636199 -16.088836 -15.073887 -15.768687 -15.358841
6.114000e+01 -14.639624 -15.135647 -15.288219 -15.435625 -15.844656 -14.646658 -15.499221 -15.098820
6.725000e+01 -14.478188 -14.986716 -15.097495 -15.236329 -15.584193 -14.217194 -15.231525 -14.850165
7.397000e+01 -14.309290 -14.826638 -14.897399 -15.030265 -15.309329 -13.788453 -14.956375 -14.603624
8.137000e+01 -14.115463 -14.657069 -14.684632 -14.810585 -15.020100 -13.352867 -14.663474 -14.348945
8.951000e+01 -13.903409 -14.479802 -14.462905 -14.576932 -14.720227 -12.911404 -14.347048 -14.083016
9.846000e+01 -13.668649 -14.291183 -14.231953 -14.325041 -14.412238 -12.473369 -13.998612 -13.801341
1.083000e+02 -13.399831 -14.086516 -13.990648 -14.048693 -14.098238 -12.053894 -13.618515 -13.504187
1.180000e+02 -13.155169 -13.880837 -13.764371 -13.775720 -13.813205 -11.717441 -13.260532 -13.226555
1.280000e+02 -12.913375 -13.694402 -13.548456 -13.495566 -13.551451 -11.451755 -12.930386 -12.960945
1.380000e+02 -12.615967 -13.496533 -13.335627 -13.214764 -13.312593 -11.264695 -12.649759 -12.713412
1.480000e+02 -12.308201 -13.302442 -13.136461 -12.946619 -13.103478 -11.133667 -12.425601 -12.497989
1.580000e+02 -11.995933 -13.107840 -12.948132 -12.692078 -12.923567 -11.040837 -12.249376 -12.302676
1.680000e+02 -11.683297 -12.909232 -12.769380 -12.454754 -12.771904 -10.973412 -12.111768 -12.122582
1.800000e+02 -11.329280 -12.683740 -12.577004 -12.204417 -12.618725 -10.893773 -11.978137 -11.939494
1.900000e+02 -11.024055 -12.478313 -12.413990 -12.012615 -12.513192 -10.851012 -11.893532 -11.780596
2.000000e+02 -10.741191 -12.280904 -12.260743 -11.843533 -12.415884 -10.802894 -11.819399 -11.638136
