#NTIMES: 108
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 ca5 ca6 ca7 ca8
1.012500e+04 9.722461e-04 9.990163e-01 1.145036e-05 2.153787e-59 1.727897e-134 1.051340e-231 0.000000e+00 0.000000e+00 0.000000e+00 
1.037500e+04 1.245452e-03 9.987489e-01 5.676820e-06 2.400711e-61 1.195050e-138 1.185766e-238 0.000000e+00 0.000000e+00 0.000000e+00 
1.062501e+04 2.414444e-03 9.975846e-01 9.657775e-07 3.744557e-66 7.344536e-149 1.098789e-255 0.000000e+00 0.000000e+00 0.000000e+00 
1.087502e+04 3.091676e-03 9.969078e-01 4.826801e-07 4.416680e-68 5.710137e-153 1.496939e-262 0.000000e+00 0.000000e+00 0.000000e+00 
1.112502e+04 6.958165e-03 9.930418e-01 6.855081e-08 4.054634e-73 1.353835e-163 3.264324e-280 0.000000e+00 0.000000e+00 0.000000e+00 
1.137501e+04 1.928728e-03 9.980700e-01 1.318276e-06 1.211541e-65 7.078245e-148 4.025986e-254 0.000000e+00 0.000000e+00 0.000000e+00 
1.162501e+04 9.051345e-03 9.909486e-01 3.350837e-08 4.454161e-75 9.235233e-168 3.616452e-287 0.000000e+00 0.000000e+00 0.000000e+00 
1.187501e+04 5.483727e-02 9.451627e-01 7.579135e-10 6.130183e-84 3.588943e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212501e+04 3.790087e-02 9.620991e-01 1.523324e-09 1.766278e-82 3.377065e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.237501e+04 1.086985e-02 9.891301e-01 1.795774e-08 6.664727e-77 1.126656e-171 9.917749e-294 0.000000e+00 0.000000e+00 0.000000e+00 
1.262501e+04 2.910663e-01 7.089337e-01 8.587896e-12 2.703170e-94 1.072046e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.287501e+04 1.145951e-02 9.885405e-01 1.378920e-08 9.287243e-78 1.558368e-173 7.272384e-297 0.000000e+00 0.000000e+00 0.000000e+00 
1.312501e+04 1.417782e-01 8.582218e-01 5.938895e-11 2.952283e-90 1.949880e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.337501e+04 9.588015e-01 4.119850e-02 1.438202e-17 1.655431e-123 2.973783e-268 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362501e+04 8.040816e-01 1.959184e-01 7.020408e-15 2.714286e-110 6.000000e-241 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.387500e+04 3.069747e-01 6.930253e-01 4.842292e-12 3.513994e-96 8.351844e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.412500e+04 6.144170e-01 3.855830e-01 1.320755e-13 3.459119e-104 2.119013e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.437500e+04 4.976228e-01 5.023772e-01 4.928685e-13 1.901743e-101 8.980454e-223 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.462500e+04 4.300518e-01 5.699482e-01 9.671848e-13 4.306275e-100 5.146805e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.487500e+04 9.997259e-01 2.741387e-04 4.237832e-26 1.257517e-166 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.512500e+04 9.789157e-01 2.108434e-02 6.386911e-19 4.052574e-131 2.683461e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.537500e+04 6.731343e-01 3.268657e-01 4.007463e-14 2.044776e-107 2.753731e-235 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.562501e+04 7.973963e-01 2.026037e-01 4.377543e-15 2.457282e-112 1.659886e-245 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.587500e+04 9.010601e-02 9.098940e-01 7.446996e-11 4.434629e-91 1.342756e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.612500e+04 9.997311e-01 2.688597e-04 2.649773e-26 2.727422e-168 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.637500e+04 9.469577e-01 5.304229e-02 1.539597e-17 6.611832e-125 1.202151e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.662500e+04 1.436782e-01 8.563218e-01 1.954023e-11 1.896552e-94 1.091954e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.687500e+04 8.260325e-01 1.739675e-01 1.551940e-15 3.241552e-115 1.136421e-251 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.712500e+04 1.000000e+00 2.540984e-10 1.543716e-49 1.301913e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.737501e+04 1.000000e+00 2.648810e-10 1.681548e-49 1.480655e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.762501e+04 9.999930e-01 7.029171e-06 1.461029e-32 3.311665e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.787501e+04 1.000000e+00 2.902655e-10 2.000000e-49 1.911504e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812500e+04 8.796296e-01 1.203704e-01 2.314815e-16 5.690586e-120 1.010802e-261 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.837501e+04 5.924370e-01 4.075630e-01 4.642857e-14 1.277311e-108 2.815126e-238 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862501e+04 1.890034e-01 8.109966e-01 5.085911e-12 2.022910e-98 3.138603e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.887501e+04 1.000000e+00 3.450000e-10 2.825000e-49 3.225000e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.912501e+04 9.999226e-01 7.737821e-05 8.909392e-29 3.759927e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.937501e+04 1.000000e+00 3.738872e-10 3.353116e-49 4.183976e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.962501e+04 8.317152e-01 1.682848e-01 5.792880e-16 9.158576e-119 1.792880e-259 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.987501e+04 1.000000e+00 4.098940e-10 3.992933e-49 5.406360e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.012501e+04 1.000000e+00 4.269231e-10 4.346154e-49 6.153846e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.037501e+04 6.383872e-01 3.616128e-01 1.377572e-14 2.763545e-112 3.427131e-246 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.062501e+04 9.999715e-01 2.849234e-05 1.214577e-30 3.269313e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.087500e+04 9.987266e-01 1.273376e-03 2.292078e-24 3.890040e-161 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.112500e+04 9.987678e-01 1.232176e-03 1.867262e-24 1.063905e-161 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.137501e+04 9.988050e-01 1.194999e-03 1.510098e-24 2.681316e-162 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.162501e+04 9.471039e-01 5.289608e-02 2.989498e-18 3.743316e-131 1.913536e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.187500e+04 1.095019e-02 9.890498e-01 9.113387e-10 2.677499e-88 7.488520e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212501e+04 9.118774e-01 8.812261e-02 1.892720e-17 1.954023e-127 7.816092e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.237501e+04 9.891031e-01 1.089690e-02 5.196982e-21 3.000838e-145 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.262501e+04 9.998418e-01 1.581568e-04 4.617451e-28 2.063310e-180 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.287500e+04 4.807684e-04 9.995185e-01 7.546365e-07 6.386923e-72 1.309369e-162 8.046124e-280 0.000000e+00 0.000000e+00 0.000000e+00 
2.312500e+04 8.165038e-01 1.834962e-01 2.823018e-16 4.082519e-122 5.461455e-267 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.337500e+04 9.981787e-01 1.821321e-03 4.115713e-24 3.595336e-161 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.362500e+04 9.980272e-01 1.972844e-03 5.144869e-24 8.046110e-161 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.387500e+04 1.000000e+00 1.405063e-09 1.275668e-47 1.434599e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.412499e+04 5.926493e-01 4.073507e-01 7.779479e-15 1.975498e-115 2.511485e-253 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.437499e+04 1.066212e-02 9.893379e-01 4.361777e-10 3.643170e-91 3.375781e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.462499e+04 1.000000e+00 9.289617e-10 2.058288e-48 6.338798e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 1.100211e-02 9.889979e-01 3.515113e-10 6.752194e-92 8.499821e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 1.000000e+00 1.012987e-09 2.445887e-48 8.203463e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 1.000000e+00 1.056604e-09 2.665094e-48 9.339623e-283 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 9.999999e-01 5.012853e-08 6.709511e-42 6.272493e-251 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 1.000000e+00 1.154494e-09 3.174157e-48 1.213483e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 1.000000e+00 1.204893e-09 3.455657e-48 1.379205e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 1.000000e+00 1.256667e-09 3.766667e-48 1.570000e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 1.000000e+00 1.312727e-09 4.109091e-48 1.789091e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 9.999906e-01 9.404673e-06 2.404739e-33 6.111054e-209 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 1.000000e+00 1.432900e-09 4.891775e-48 2.320346e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 1.000000e+00 1.495283e-09 5.330189e-48 2.641509e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 7.510288e-01 2.489712e-01 2.561728e-16 1.208848e-124 5.709877e-273 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 9.690248e-01 3.097519e-02 5.254019e-20 4.077746e-143 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 1.000000e+00 1.701220e-09 6.890244e-48 3.884146e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 1.000000e+00 1.780000e-09 7.533333e-48 4.433333e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 1.000000e+00 1.855072e-09 8.188406e-48 5.036232e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 1.000000e+00 6.992063e-09 1.230159e-45 2.730159e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 1.000000e+00 2.534483e-09 2.310345e-47 4.896552e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 1.000000e+00 3.339623e-09 6.122641e-47 4.650943e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 1.000000e+00 4.375000e-09 1.608607e-46 4.375000e-276 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 6.759777e-01 3.240223e-01 4.268156e-16 1.102793e-124 1.988827e-273 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 1.000000e+00 7.040195e-09 8.550548e-46 9.963459e-273 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 6.294821e-01 3.705179e-01 7.011952e-16 7.317397e-124 8.247012e-272 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 1.000000e+00 1.285094e-08 7.366136e-45 2.561505e-268 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 1.000000e+00 1.671924e-08 1.892744e-44 2.113565e-266 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 1.000000e+00 2.185886e-08 4.870912e-44 1.721170e-264 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 1.000000e+00 2.851782e-08 1.247655e-43 1.405253e-262 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 1.000000e+00 3.558282e-08 2.678937e-43 4.703476e-261 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 1.000000e+00 4.866071e-08 8.236607e-43 9.352678e-259 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 9.232264e-01 7.677357e-02 4.859086e-19 1.613217e-140 1.401846e-306 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 9.999999e-01 8.302387e-08 5.464191e-42 6.525198e-255 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 1.748413e-01 8.251587e-01 8.251587e-14 1.710906e-114 8.251587e-253 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 4.811321e-01 5.188679e-01 1.918239e-15 6.289308e-123 2.691824e-270 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 9.999998e-01 1.865979e-07 9.690720e-41 4.467353e-249 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 9.999998e-01 2.453183e-07 2.550561e-40 4.157302e-247 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 6.336877e-01 3.663123e-01 2.375307e-16 7.031889e-128 1.148814e-280 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.387499e+04 9.999996e-01 4.244443e-07 1.795555e-39 3.857776e-243 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.412499e+04 9.999994e-01 5.631065e-07 4.820386e-39 3.917474e-241 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.437499e+04 9.999993e-01 7.407402e-07 1.301586e-38 4.100526e-239 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.462499e+04 9.999990e-01 9.826580e-07 3.537569e-38 4.421961e-237 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.487500e+04 5.851666e-01 4.148334e-01 3.023256e-16 5.468259e-128 4.223759e-281 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.512500e+04 9.363040e-01 6.369601e-02 9.089666e-20 1.100328e-145 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.537500e+04 9.999977e-01 2.298502e-06 7.298491e-37 6.499985e-231 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e+04 9.999969e-01 3.130072e-06 2.219505e-36 1.243899e-228 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.587500e+04 9.999955e-01 4.539802e-06 8.530935e-36 7.592886e-226 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.612499e+04 5.837367e-01 4.162633e-01 2.071636e-16 1.887706e-129 2.458858e-284 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.637499e+04 5.923970e-01 4.076030e-01 1.721225e-16 5.596621e-130 1.805702e-285 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.662499e+04 9.999902e-01 9.758248e-06 1.254303e-34 2.013789e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.687499e+04 9.999852e-01 1.480530e-05 5.646090e-34 2.672482e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.712499e+04 9.999825e-01 1.750995e-05 1.010926e-33 3.597748e-216 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.737499e+04 9.987895e-01 1.210473e-03 1.043511e-26 2.265911e-181 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.762499e+04 9.999685e-01 3.154372e-05 8.243642e-33 6.877832e-212 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.787499e+04 9.999576e-01 4.237409e-05 2.358056e-32 9.627252e-210 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.812499e+04 9.999431e-01 5.694656e-05 6.775676e-32 1.357066e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.837499e+04 9.999234e-01 7.662571e-05 1.947219e-31 1.936694e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.862500e+04 9.998970e-01 1.029710e-04 5.618687e-31 2.797877e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.887500e+04 9.988034e-01 1.196562e-03 6.233134e-27 2.878757e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.912500e+04 9.998129e-01 1.871234e-04 4.698574e-30 5.955170e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.937501e+04 9.997483e-01 2.517223e-04 1.353826e-29 8.718043e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.962501e+04 9.996592e-01 3.407929e-04 3.927233e-29 1.288522e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.987501e+04 9.995444e-01 4.556227e-04 1.137291e-28 1.907258e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.012501e+04 5.521236e-01 4.478764e-01 8.880309e-17 2.416988e-133 4.633205e-293 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.037501e+04 5.504202e-01 4.495798e-01 8.277311e-17 1.273109e-133 1.121849e-293 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 3.151255e+00 
#NVEL: 162
#vel_mid[km/s] ca0 ca1 ca2 ca3 ca4 ca5 ca6 ca7 ca8
1.249994e+02 2.172799e-46 3.433301e-37 3.377588e-29 1.142112e-21 4.150603e-15 1.525138e-09 2.507076e-05 2.500111e-02 9.749738e-01 
3.749991e+02 2.768826e-46 4.600334e-37 4.600334e-29 1.592866e-21 5.750418e-15 2.027022e-09 3.105226e-05 2.814830e-02 9.718206e-01 
6.249988e+02 5.261385e-46 9.098417e-37 9.127485e-29 3.139390e-21 1.084252e-14 3.459142e-09 4.621879e-05 3.488211e-02 9.650717e-01 
8.749978e+02 1.333759e-45 2.400766e-36 2.372388e-28 8.059307e-21 2.571033e-14 7.151216e-09 7.832285e-05 4.642615e-02 9.534955e-01 
1.125000e+03 4.175108e-45 7.765701e-36 7.465093e-28 2.454963e-20 7.147785e-14 1.665033e-08 1.451268e-04 6.463067e-02 9.352242e-01 
1.375003e+03 1.550389e-44 2.965681e-35 2.759820e-27 8.684749e-20 2.258035e-13 4.316642e-08 2.888483e-04 9.263732e-02 9.070738e-01 
1.625005e+03 7.802270e-44 1.530560e-34 1.351198e-26 4.005763e-19 8.968126e-13 1.342230e-07 6.516838e-04 1.413975e-01 8.579507e-01 
1.875006e+03 5.718299e-43 1.134076e-33 9.360120e-26 2.539691e-18 4.680060e-12 5.159247e-07 1.693128e-03 2.268152e-01 7.714912e-01 
2.125006e+03 6.122978e-42 1.218882e-32 9.160661e-25 2.209224e-17 3.180521e-11 2.409197e-06 4.894574e-03 3.666169e-01 6.284861e-01 
2.375008e+03 1.171785e-40 2.262971e-31 1.500381e-23 3.031762e-16 3.130960e-10 1.463182e-05 1.605780e-02 5.741127e-01 4.098148e-01 
2.625010e+03 4.270945e-39 7.785124e-30 4.392723e-22 6.871785e-15 4.523200e-09 1.117752e-04 5.567016e-02 7.654647e-01 1.787534e-01 
2.875008e+03 3.155108e-37 5.242233e-28 2.409474e-20 2.640653e-13 9.605334e-08 1.045191e-03 1.875482e-01 7.684267e-01 4.297980e-02 
3.125008e+03 5.622327e-35 8.213260e-26 2.953665e-18 1.948382e-11 3.160939e-06 1.160738e-02 5.389142e-01 4.456406e-01 3.834582e-03 
3.375011e+03 2.726370e-32 3.206211e-23 8.528085e-16 2.617315e-09 1.350098e-04 1.112359e-01 8.135488e-01 7.502970e-02 5.060143e-05 
3.625012e+03 3.895097e-29 3.333118e-20 6.375557e-13 6.220528e-07 6.259286e-03 6.394936e-01 3.526904e-01 1.556101e-03 3.061818e-08 
3.875015e+03 1.362341e-25 7.411135e-17 9.845184e-10 1.682037e-04 1.600297e-01 8.283033e-01 1.149816e-02 6.648224e-07 8.609995e-14 
4.125020e+03 8.289914e-22 2.494152e-13 2.207055e-06 2.870966e-02 9.061487e-01 6.513504e-02 4.432054e-06 5.006247e-13 4.737094e-23 
4.375025e+03 1.508049e-18 2.454092e-10 1.406888e-03 7.006338e-01 2.978630e-01 9.629031e-05 7.605811e-12 3.072298e-22 2.978630e-36 
4.625029e+03 1.741127e-16 1.627354e-08 5.688629e-02 9.386237e-01 4.489953e-03 5.201032e-09 3.474127e-19 3.494443e-33 2.316085e-51 
4.875029e+03 2.853807e-15 2.004302e-07 4.911204e-01 5.088184e-01 6.105821e-05 6.791619e-13 1.254348e-25 1.243287e-42 2.676827e-64 
5.125029e+03 1.092092e-14 5.978781e-07 9.498547e-01 5.014461e-02 1.152362e-07 8.727091e-18 2.796526e-33 1.615235e-53 6.195753e-79 
5.375030e+03 2.817937e-14 1.148243e-06 9.981290e-01 1.869846e-03 5.188164e-11 1.530113e-23 4.240073e-42 6.267934e-66 1.688128e-95 
5.625029e+03 6.360648e-14 2.114486e-06 9.999397e-01 5.816268e-05 1.601623e-14 1.432578e-29 2.349429e-51 5.787617e-79 6.503906e-113 
5.875027e+03 1.396867e-13 3.999978e-06 9.999945e-01 1.549991e-06 3.406231e-18 6.999961e-36 4.593725e-61 1.190618e-92 3.281232e-131 
6.125024e+03 3.856622e-13 8.668867e-06 9.999913e-01 3.481198e-08 5.017021e-22 1.887356e-42 3.788363e-71 7.644985e-107 3.720104e-150 
6.375019e+03 1.341978e-12 2.189543e-05 9.999781e-01 4.609564e-10 2.237869e-26 6.765651e-50 1.412608e-82 6.468260e-123 1.345695e-171 
6.625017e+03 4.169824e-12 5.181918e-05 9.999482e-01 7.489490e-12 1.558624e-30 5.100950e-57 1.595059e-93 2.505943e-138 3.566617e-192 
6.875017e+03 1.429014e-11 1.322834e-04 9.998677e-01 8.007790e-14 4.039289e-35 6.990226e-65 1.278592e-105 2.282884e-155 6.193871e-215 
7.125017e+03 5.526861e-11 3.590057e-04 9.996410e-01 7.160890e-16 7.064770e-40 4.998205e-73 3.782295e-118 5.238503e-173 1.725342e-238 
7.375020e+03 2.329152e-10 1.041020e-03 9.989590e-01 4.306039e-18 4.858095e-45 7.045290e-82 8.780324e-132 3.201926e-192 3.727694e-264 
7.625021e+03 7.567072e-10 2.522357e-03 9.974776e-01 4.935795e-20 1.467553e-49 1.221050e-89 9.458840e-144 4.167622e-209 9.860124e-287 
7.875023e+03 3.190759e-09 7.180768e-03 9.928192e-01 3.047143e-22 1.073993e-54 1.891976e-98 2.522635e-157 3.059632e-228 2.641274e-312 
8.125025e+03 1.328157e-08 1.920719e-02 9.807928e-01 3.037733e-24 2.445171e-59 2.125051e-106 1.464378e-169 1.777687e-245 0.000000e+00 
8.375030e+03 8.581150e-08 6.790945e-02 9.320905e-01 8.137298e-27 2.803669e-65 1.501701e-116 3.661784e-185 1.967747e-267 0.000000e+00 
8.625034e+03 3.478611e-07 1.686844e-01 8.313153e-01 7.207423e-29 5.657787e-70 1.485068e-124 1.856335e-197 9.927357e-285 0.000000e+00 
8.875032e+03 2.167396e-06 4.960342e-01 5.039637e-01 4.008802e-32 3.039641e-77 7.541834e-137 2.951535e-216 4.114529e-311 0.000000e+00 
9.125029e+03 7.588799e-06 8.222800e-01 1.777124e-01 1.316032e-35 9.798197e-85 2.324670e-149 2.843398e-235 0.000000e+00 0.000000e+00 
