#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
8966.72 5.1475e-06 1.9287e-02 6.7063e-01 3.1008e-01
9514.44 2.1074e-05 3.9973e-02 6.6552e-01 2.9449e-01
10095.62 8.4826e-05 9.3381e-02 6.4552e-01 2.6101e-01
10712.30 1.7822e-04 1.3116e-01 6.3240e-01 2.3626e-01
11366.65 2.8094e-04 1.5756e-01 6.1672e-01 2.2544e-01
12061.10 5.1932e-04 2.2286e-01 5.6790e-01 2.0871e-01
12793.43 5.8969e-04 2.2640e-01 5.6071e-01 2.1231e-01
13528.61 4.1521e-04 1.7252e-01 6.0005e-01 2.2701e-01
14194.74 4.7743e-04 2.2003e-01 5.5638e-01 2.2311e-01
14757.77 2.4357e-04 1.0102e-01 6.4002e-01 2.5872e-01
15240.48 1.3318e-04 6.4318e-02 7.0721e-01 2.2834e-01
15646.99 1.3311e-04 5.4256e-02 7.6527e-01 1.8034e-01
15960.30 1.4243e-04 5.5536e-02 8.1819e-01 1.2613e-01
16187.41 1.3617e-04 4.6723e-02 8.4815e-01 1.0499e-01
16354.17 1.0944e-04 4.2114e-02 8.5189e-01 1.0589e-01
16484.18 6.1958e-05 4.4051e-02 8.4812e-01 1.0776e-01
16593.12 2.5561e-05 2.0616e-02 8.6177e-01 1.1759e-01
16691.99 3.2163e-04 5.7547e-02 8.0108e-01 1.4105e-01
16788.59 8.3017e-06 1.0920e-02 8.4511e-01 1.4396e-01
16888.37 3.9372e-05 1.9230e-02 8.1717e-01 1.6357e-01
16998.79 2.7120e-05 2.9441e-02 8.0599e-01 1.6454e-01
17146.37 1.0620e-05 1.1428e-02 8.0925e-01 1.7931e-01
17415.23 1.3440e-05 1.5460e-02 7.8527e-01 1.9925e-01
17888.12 8.3853e-06 1.2003e-02 7.5506e-01 2.3293e-01
18532.37 1.6481e-06 4.4642e-03 7.4066e-01 2.5487e-01
19260.76 6.8248e-07 2.7142e-03 7.3264e-01 2.6464e-01
20034.10 6.3367e-07 3.9623e-03 6.5229e-01 3.4375e-01
20838.00 1.2713e-06 3.4579e-03 6.2167e-01 3.7487e-01
21647.97 3.9345e-07 2.0770e-03 5.8813e-01 4.0979e-01
22447.94 2.5338e-07 1.2792e-03 5.5542e-01 4.4330e-01
23245.88 3.6491e-07 1.7352e-03 4.9762e-01 5.0064e-01
24052.47 2.0235e-07 1.2334e-03 3.9821e-01 6.0056e-01
24867.72 6.7169e-07 1.9292e-03 4.0517e-01 5.9290e-01
25698.86 1.0177e-06 2.0822e-03 3.7794e-01 6.1997e-01
26587.16 2.0362e-07 1.6584e-03 2.7628e-01 7.2206e-01
27637.54 1.8386e-07 1.3013e-03 3.0089e-01 6.9781e-01
28986.97 8.1461e-07 4.9194e-03 2.2217e-01 7.7291e-01
#TIME: 220.09
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 1.3101e-02 6.0651e-01 3.4507e-01 3.5311e-02
1919.29 1.7809e-02 6.3236e-01 3.1962e-01 3.0214e-02
2581.60 1.1521e-02 5.5477e-01 3.8644e-01 4.7272e-02
3084.17 4.6921e-03 4.5663e-01 4.6676e-01 7.1917e-02
3472.46 1.3421e-03 2.7054e-01 6.1223e-01 1.1588e-01
3909.64 2.4583e-04 1.1545e-01 7.0964e-01 1.7466e-01
4148.46 2.7152e-04 1.2805e-01 6.9306e-01 1.7862e-01
4670.75 2.8850e-04 1.4669e-01 6.8050e-01 1.7252e-01
4956.05 1.0169e-04 8.5436e-02 7.1253e-01 2.0193e-01
5258.79 2.5800e-05 3.8440e-02 7.2371e-01 2.3782e-01
5580.02 2.4302e-06 1.1430e-02 7.2074e-01 2.6783e-01
5920.87 5.4505e-07 5.4956e-03 7.0052e-01 2.9398e-01
6282.54 2.3250e-07 3.4053e-03 6.7278e-01 3.2381e-01
6666.30 2.1592e-07 3.2741e-03 6.6225e-01 3.3447e-01
7073.50 2.0210e-07 3.2072e-03 6.5840e-01 3.3839e-01
7505.58 2.1099e-07 3.5585e-03 6.4523e-01 3.5121e-01
7964.05 3.8774e-07 4.8246e-03 6.4610e-01 3.4907e-01
8450.53 1.0789e-06 8.4518e-03 6.6366e-01 3.2788e-01
8966.72 6.0699e-06 2.2502e-02 6.6718e-01 3.1031e-01
9514.44 2.3719e-05 4.7152e-02 6.6163e-01 2.9119e-01
10095.62 7.8128e-05 8.7326e-02 6.5035e-01 2.6225e-01
10712.30 1.7333e-04 1.3748e-01 6.2704e-01 2.3531e-01
11366.65 3.1179e-04 1.6353e-01 6.1143e-01 2.2473e-01
12061.10 3.9867e-04 2.1759e-01 5.7025e-01 2.1176e-01
12793.43 5.6590e-04 2.2947e-01 5.6005e-01 2.0991e-01
13528.61 5.1996e-04 1.8359e-01 5.8902e-01 2.2687e-01
14194.74 3.9578e-04 1.6645e-01 5.9043e-01 2.4272e-01
14757.77 1.5636e-04 9.7733e-02 6.4273e-01 2.5939e-01
15240.48 1.1257e-04 6.6795e-02 6.9602e-01 2.3707e-01
15646.99 1.0762e-04 5.3224e-02 7.6189e-01 1.8478e-01
15960.30 2.3475e-04 7.3047e-02 7.9998e-01 1.2674e-01
16187.41 3.4848e-04 8.7987e-02 8.0581e-01 1.0586e-01
16354.17 2.1217e-04 6.7609e-02 8.2953e-01 1.0265e-01
16484.18 2.0631e-04 7.3914e-02 8.1679e-01 1.0909e-01
16593.12 3.3192e-05 2.3437e-02 8.5055e-01 1.2598e-01
16691.99 4.4153e-05 3.8952e-02 8.2234e-01 1.3866e-01
16788.59 1.6203e-05 1.6420e-02 8.3563e-01 1.4793e-01
16888.37 3.7614e-05 2.9895e-02 8.1192e-01 1.5814e-01
16998.79 1.7990e-05 2.3272e-02 8.2811e-01 1.4860e-01
17146.37 1.6513e-05 1.4073e-02 8.2254e-01 1.6337e-01
17415.23 5.3450e-06 9.5286e-03 8.0865e-01 1.8181e-01
17888.12 2.7531e-06 7.1498e-03 7.8431e-01 2.0854e-01
18532.37 9.3750e-07 3.7627e-03 7.4911e-01 2.4712e-01
19260.76 1.1649e-06 3.7557e-03 7.1846e-01 2.7779e-01
20034.10 6.2931e-07 3.3566e-03 6.9039e-01 3.0626e-01
20838.00 8.5748e-07 4.6639e-03 6.2649e-01 3.6885e-01
21647.97 3.4794e-06 1.0106e-02 5.8467e-01 4.0522e-01
22447.94 1.5790e-07 1.2532e-03 5.4005e-01 4.5870e-01
23245.88 2.5846e-07 1.6516e-03 4.8304e-01 5.1531e-01
24052.47 4.1253e-07 3.0042e-03 4.3665e-01 5.6034e-01
24867.72 3.2385e-07 1.4773e-03 4.0736e-01 5.9117e-01
25698.86 2.2706e-07 9.4720e-04 3.7795e-01 6.2110e-01
26587.16 2.9193e-08 4.4231e-04 3.2681e-01 6.7274e-01
27637.54 1.9910e-06 4.4842e-03 2.8247e-01 7.1304e-01
28986.97 4.3598e-06 5.9433e-03 2.8128e-01 7.1278e-01
#TIME: 223.25
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 1.9720e-02 6.2223e-01 3.2619e-01 3.1859e-02
1919.29 1.6741e-02 6.3602e-01 3.1757e-01 2.9678e-02
2581.60 9.3520e-03 5.5640e-01 3.8699e-01 4.7264e-02
3084.17 5.0642e-03 4.3998e-01 4.8122e-01 7.3733e-02
3472.46 1.3293e-03 2.6885e-01 6.1342e-01 1.1640e-01
3909.64 2.7287e-04 1.2594e-01 7.0182e-01 1.7196e-01
4148.46 2.9409e-04 1.3566e-01 6.8743e-01 1.7662e-01
4670.75 3.1723e-04 1.4668e-01 6.8149e-01 1.7151e-01
4956.05 8.7218e-05 8.6407e-02 7.1469e-01 1.9882e-01
5258.79 2.2649e-05 3.4493e-02 7.2633e-01 2.3916e-01
5580.02 2.6376e-06 1.1737e-02 7.1941e-01 2.6885e-01
5920.87 5.7141e-07 5.4730e-03 6.9825e-01 2.9627e-01
6282.54 2.3711e-07 3.4940e-03 6.7235e-01 3.2416e-01
6666.30 2.0939e-07 3.3071e-03 6.6618e-01 3.3052e-01
7073.50 1.9132e-07 3.1045e-03 6.6100e-01 3.3589e-01
7505.58 2.0001e-07 3.3349e-03 6.4495e-01 3.5172e-01
7964.05 3.3128e-07 4.1454e-03 6.5107e-01 3.4478e-01
8450.53 1.2495e-06 9.3163e-03 6.6458e-01 3.2610e-01
8966.72 5.5357e-06 1.9989e-02 6.7004e-01 3.0996e-01
9514.44 2.4686e-05 4.2879e-02 6.6454e-01 2.9256e-01
10095.62 7.1444e-05 8.4377e-02 6.5175e-01 2.6380e-01
10712.30 1.6077e-04 1.1510e-01 6.4195e-01 2.4279e-01
11366.65 3.6531e-04 1.7360e-01 6.0523e-01 2.2081e-01
12061.10 5.9188e-04 1.9964e-01 5.8459e-01 2.1517e-01
12793.43 4.9522e-04 2.0653e-01 5.7720e-01 2.1577e-01
13528.61 3.6971e-04 1.9734e-01 5.7985e-01 2.2244e-01
14194.74 3.1673e-04 1.3910e-01 6.1748e-01 2.4310e-01
14757.77 4.5590e-04 1.4135e-01 6.1020e-01 2.4800e-01
15240.48 1.6369e-04 5.9215e-02 7.0185e-01 2.3878e-01
15646.99 1.9172e-04 8.1000e-02 7.4358e-01 1.7523e-01
15960.30 2.8623e-04 6.8501e-02 8.0448e-01 1.2673e-01
16187.41 2.2527e-04 6.3814e-02 8.3411e-01 1.0185e-01
16354.17 1.5139e-04 6.2376e-02 8.4079e-01 9.6681e-02
16484.18 1.0955e-04 3.7626e-02 8.4785e-01 1.1441e-01
16593.12 5.8611e-05 3.2500e-02 8.4149e-01 1.2595e-01
16691.99 2.2579e-05 2.7286e-02 8.4351e-01 1.2918e-01
16788.59 5.0854e-05 2.5494e-02 8.2372e-01 1.5073e-01
16888.37 1.1456e-05 1.7623e-02 8.3762e-01 1.4475e-01
16998.79 8.4387e-06 1.1264e-02 8.3613e-01 1.5260e-01
17146.37 4.8635e-05 4.7760e-02 7.7877e-01 1.7342e-01
17415.23 5.3925e-06 7.7473e-03 7.9432e-01 1.9793e-01
17888.12 2.6469e-06 6.8606e-03 7.8001e-01 2.1312e-01
18532.37 1.5265e-06 5.5725e-03 7.4963e-01 2.4480e-01
19260.76 1.1141e-06 4.9318e-03 7.1591e-01 2.7916e-01
20034.10 1.1055e-06 5.3523e-03 6.5707e-01 3.3758e-01
20838.00 1.1632e-06 3.1118e-03 6.1897e-01 3.7791e-01
21647.97 6.0988e-07 2.1832e-03 5.9812e-01 3.9970e-01
22447.94 2.1291e-06 6.2495e-03 5.2732e-01 4.6643e-01
23245.88 1.5452e-07 1.3321e-03 4.8868e-01 5.0999e-01
24052.47 2.8252e-07 1.7511e-03 4.3373e-01 5.6452e-01
24867.72 1.1474e-07 1.1995e-03 3.3094e-01 6.6786e-01
25698.86 1.1226e-06 2.1365e-03 3.4871e-01 6.4915e-01
26587.16 2.1725e-08 4.6485e-04 3.2534e-01 6.7420e-01
27637.54 4.9542e-07 3.0257e-03 2.9377e-01 7.0320e-01
28986.97 1.4196e-06 1.0332e-02 2.5816e-01 7.3150e-01
#TIME: 226.46
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.1095e-02 6.1425e-01 3.3134e-01 3.3321e-02
1919.29 2.3473e-02 6.4015e-01 3.0859e-01 2.7789e-02
2581.60 1.1948e-02 5.6880e-01 3.7526e-01 4.3999e-02
3084.17 4.5811e-03 4.4829e-01 4.7459e-01 7.2540e-02
3472.46 1.2627e-03 2.5828e-01 6.2251e-01 1.1795e-01
3909.64 2.9986e-04 1.2654e-01 7.0152e-01 1.7164e-01
4148.46 2.9652e-04 1.4686e-01 6.7831e-01 1.7453e-01
4670.75 2.8836e-04 1.3991e-01 6.8688e-01 1.7293e-01
4956.05 8.0229e-05 7.2686e-02 7.2432e-01 2.0292e-01
5258.79 2.5356e-05 3.8294e-02 7.2470e-01 2.3698e-01
5580.02 2.6152e-06 1.2060e-02 7.1976e-01 2.6817e-01
5920.87 5.3449e-07 5.0813e-03 7.0037e-01 2.9455e-01
6282.54 2.4728e-07 3.5005e-03 6.7318e-01 3.2332e-01
6666.30 2.1832e-07 3.2167e-03 6.6763e-01 3.2916e-01
7073.50 2.1534e-07 3.4322e-03 6.5893e-01 3.3764e-01
7505.58 2.2534e-07 3.4004e-03 6.4483e-01 3.5177e-01
7964.05 3.7599e-07 4.7910e-03 6.5202e-01 3.4318e-01
8450.53 1.1022e-06 8.3706e-03 6.6312e-01 3.2851e-01
8966.72 5.9018e-06 2.0816e-02 6.6956e-01 3.0962e-01
9514.44 2.1451e-05 4.1882e-02 6.6496e-01 2.9314e-01
10095.62 7.3331e-05 7.8872e-02 6.5491e-01 2.6615e-01
10712.30 1.7790e-04 1.2241e-01 6.3685e-01 2.4055e-01
11366.65 3.5137e-04 1.8586e-01 5.9475e-01 2.1903e-01
12061.10 4.6423e-04 1.8292e-01 5.9678e-01 2.1983e-01
12793.43 3.6198e-04 2.1358e-01 5.7302e-01 2.1304e-01
13528.61 6.1801e-04 2.2473e-01 5.6139e-01 2.1326e-01
14194.74 4.3109e-04 1.8258e-01 5.8975e-01 2.2724e-01
14757.77 2.2816e-04 1.4647e-01 6.1789e-01 2.3542e-01
15240.48 3.8003e-04 8.7504e-02 6.8213e-01 2.2999e-01
15646.99 1.2545e-04 4.6166e-02 7.7032e-01 1.8339e-01
15960.30 2.2930e-04 8.4261e-02 7.9366e-01 1.2185e-01
16187.41 2.3551e-04 7.2318e-02 8.2328e-01 1.0417e-01
16354.17 2.1304e-04 5.4116e-02 8.4270e-01 1.0297e-01
16484.18 1.0406e-04 3.8346e-02 8.4961e-01 1.1194e-01
16593.12 2.7046e-05 3.0034e-02 8.4668e-01 1.2326e-01
16691.99 2.5755e-05 1.9663e-02 8.3661e-01 1.4371e-01
16788.59 9.3996e-05 4.0731e-02 8.0581e-01 1.5336e-01
16888.37 5.1568e-06 8.5897e-03 8.4057e-01 1.5084e-01
16998.79 1.4539e-05 1.7958e-02 8.1895e-01 1.6308e-01
17146.37 2.1728e-05 1.5104e-02 8.0670e-01 1.7818e-01
17415.23 1.1241e-05 1.1258e-02 7.9296e-01 1.9577e-01
17888.12 2.7712e-06 6.8079e-03 7.8468e-01 2.0851e-01
18532.37 1.1853e-06 4.5027e-03 7.4562e-01 2.4988e-01
19260.76 4.4692e-07 2.7133e-03 6.9651e-01 3.0077e-01
20034.10 8.5950e-07 3.4166e-03 6.7093e-01 3.2565e-01
20838.00 4.5963e-07 2.7411e-03 6.4237e-01 3.5488e-01
21647.97 1.2454e-06 4.5375e-03 5.8652e-01 4.0894e-01
22447.94 2.1751e-06 5.9803e-03 5.2371e-01 4.7031e-01
23245.88 1.7913e-06 5.0445e-03 4.7655e-01 5.1840e-01
24052.47 1.6237e-06 1.1325e-02 4.3360e-01 5.5507e-01
24867.72 2.9026e-07 1.4520e-03 3.9720e-01 6.0135e-01
25698.86 9.0181e-07 6.5244e-03 3.8846e-01 6.0502e-01
26587.16 9.8145e-08 1.3650e-03 3.5752e-01 6.4111e-01
27637.54 4.1695e-07 4.9666e-03 2.8808e-01 7.0695e-01
28986.97 3.3880e-05 1.5822e-02 2.6238e-01 7.2176e-01
#TIME: 229.71
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.2307e-02 6.0884e-01 3.3574e-01 3.3117e-02
1919.29 1.5770e-02 6.0127e-01 3.4744e-01 3.5515e-02
2581.60 9.9563e-03 5.6315e-01 3.8069e-01 4.6198e-02
3084.17 4.3264e-03 4.4783e-01 4.7516e-01 7.2685e-02
3472.46 1.3501e-03 2.6873e-01 6.1402e-01 1.1590e-01
3909.64 2.7302e-04 1.2587e-01 7.0313e-01 1.7073e-01
4148.46 2.8267e-04 1.3754e-01 6.8702e-01 1.7516e-01
4670.75 3.1416e-04 1.4408e-01 6.8341e-01 1.7220e-01
4956.05 1.0664e-04 8.2934e-02 7.1583e-01 2.0113e-01
5258.79 2.2569e-05 3.5774e-02 7.2540e-01 2.3881e-01
5580.02 2.6978e-06 1.1237e-02 7.1971e-01 2.6905e-01
5920.87 6.0968e-07 5.5781e-03 6.9758e-01 2.9684e-01
6282.54 2.5620e-07 3.6215e-03 6.7153e-01 3.2485e-01
6666.30 2.2121e-07 3.1745e-03 6.6575e-01 3.3108e-01
7073.50 2.1245e-07 3.2625e-03 6.5873e-01 3.3800e-01
7505.58 2.3597e-07 3.6803e-03 6.4523e-01 3.5109e-01
7964.05 3.7913e-07 4.7829e-03 6.5007e-01 3.4515e-01
8450.53 1.0606e-06 8.1932e-03 6.6154e-01 3.3026e-01
8966.72 5.4106e-06 1.9651e-02 6.6729e-01 3.1306e-01
9514.44 2.5368e-05 4.7275e-02 6.6123e-01 2.9147e-01
10095.62 8.9754e-05 8.0834e-02 6.5147e-01 2.6760e-01
10712.30 1.9837e-04 1.2975e-01 6.3072e-01 2.3933e-01
11366.65 2.9873e-04 1.8762e-01 5.9516e-01 2.1692e-01
12061.10 4.9689e-04 2.0237e-01 5.8265e-01 2.1448e-01
12793.43 3.6353e-04 1.8517e-01 5.9556e-01 2.1892e-01
13528.61 4.8528e-04 1.9816e-01 5.7845e-01 2.2291e-01
14194.74 4.3927e-04 1.8121e-01 5.8201e-01 2.3634e-01
14757.77 2.0370e-04 8.3379e-02 6.7015e-01 2.4627e-01
15240.48 1.8361e-04 8.1766e-02 6.9115e-01 2.2690e-01
15646.99 1.8585e-04 7.4844e-02 7.5886e-01 1.6611e-01
15960.30 3.0202e-04 7.7283e-02 7.9776e-01 1.2465e-01
16187.41 2.1549e-04 5.6023e-02 8.4371e-01 1.0005e-01
16354.17 1.4170e-04 4.5244e-02 8.5114e-01 1.0348e-01
16484.18 7.4293e-05 4.5303e-02 8.5782e-01 9.6804e-02
16593.12 9.7358e-05 4.5716e-02 8.2991e-01 1.2428e-01
16691.99 1.2792e-04 3.2208e-02 8.2944e-01 1.3822e-01
16788.59 1.7611e-05 1.3097e-02 8.4683e-01 1.4006e-01
16888.37 2.9727e-05 2.1102e-02 8.2128e-01 1.5759e-01
16998.79 2.1395e-05 1.8382e-02 8.1907e-01 1.6252e-01
17146.37 2.8550e-05 1.6962e-02 8.0690e-01 1.7611e-01
17415.23 7.1720e-06 9.3528e-03 8.1399e-01 1.7665e-01
17888.12 2.9467e-06 6.2982e-03 7.7254e-01 2.2116e-01
18532.37 2.3859e-06 7.2473e-03 7.4276e-01 2.4999e-01
19260.76 7.6444e-07 3.2228e-03 7.1182e-01 2.8495e-01
20034.10 1.5235e-06 5.0504e-03 6.6960e-01 3.2535e-01
20838.00 4.3999e-07 2.2476e-03 6.2495e-01 3.7281e-01
21647.97 1.5651e-06 5.0716e-03 5.9931e-01 3.9562e-01
22447.94 5.1263e-06 1.1941e-02 5.3282e-01 4.5523e-01
23245.88 5.1179e-05 4.9681e-02 4.6028e-01 4.8999e-01
24052.47 1.7787e-06 5.8064e-03 4.2418e-01 5.7001e-01
24867.72 1.9173e-05 2.3220e-02 3.7770e-01 5.9906e-01
25698.86 1.4293e-06 7.0627e-03 3.4589e-01 6.4705e-01
26587.16 4.6346e-07 3.1565e-03 2.9536e-01 7.0149e-01
27637.54 2.7079e-06 9.8480e-03 3.0202e-01 6.8813e-01
28986.97 7.6975e-06 1.5425e-02 2.8204e-01 7.0252e-01
#TIME: 233.01
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.0791e-02 6.2035e-01 3.2681e-01 3.2050e-02
1919.29 4.6089e-02 6.0133e-01 3.2185e-01 3.0739e-02
2581.60 1.1704e-02 5.6265e-01 3.7976e-01 4.5886e-02
3084.17 4.7284e-03 4.5501e-01 4.6888e-01 7.1376e-02
3472.46 1.1608e-03 2.7431e-01 6.1000e-01 1.1454e-01
3909.64 2.9281e-04 1.2964e-01 6.9996e-01 1.7011e-01
4148.46 2.6374e-04 1.3139e-01 6.9298e-01 1.7537e-01
4670.75 3.0583e-04 1.4645e-01 6.8272e-01 1.7052e-01
4956.05 1.0994e-04 7.8188e-02 7.1942e-01 2.0229e-01
5258.79 1.8296e-05 3.2542e-02 7.2906e-01 2.3838e-01
5580.02 2.8146e-06 1.1776e-02 7.2082e-01 2.6740e-01
5920.87 6.0611e-07 5.5872e-03 7.0476e-01 2.8965e-01
6282.54 2.6368e-07 3.6423e-03 6.7433e-01 3.2203e-01
6666.30 2.4038e-07 3.5230e-03 6.6469e-01 3.3179e-01
7073.50 2.3441e-07 3.4407e-03 6.5763e-01 3.3893e-01
7505.58 2.2545e-07 3.3213e-03 6.4667e-01 3.5001e-01
7964.05 3.5049e-07 4.3759e-03 6.4760e-01 3.4802e-01
8450.53 1.1297e-06 8.5519e-03 6.6094e-01 3.3051e-01
8966.72 5.5546e-06 1.9982e-02 6.6837e-01 3.1165e-01
9514.44 2.3052e-05 4.2493e-02 6.6385e-01 2.9363e-01
10095.62 7.6685e-05 8.0924e-02 6.5253e-01 2.6647e-01
10712.30 1.7789e-04 1.2504e-01 6.3544e-01 2.3934e-01
11366.65 3.3572e-04 1.6596e-01 6.1035e-01 2.2335e-01
12061.10 3.1883e-04 1.9127e-01 5.9391e-01 2.1450e-01
12793.43 4.7253e-04 1.9770e-01 5.8421e-01 2.1762e-01
13528.61 6.8236e-04 2.1096e-01 5.7429e-01 2.1407e-01
14194.74 7.5225e-04 2.0727e-01 5.6399e-01 2.2798e-01
14757.77 2.6166e-04 1.0835e-01 6.4078e-01 2.5060e-01
15240.48 1.1506e-04 7.1035e-02 7.1035e-01 2.1850e-01
15646.99 1.2148e-04 4.1737e-02 7.8021e-01 1.7793e-01
15960.30 3.5841e-04 7.1720e-02 8.0606e-01 1.2186e-01
16187.41 2.1199e-04 5.1942e-02 8.4233e-01 1.0551e-01
16354.17 1.1282e-04 3.6689e-02 8.6023e-01 1.0297e-01
16484.18 4.4226e-05 2.5398e-02 8.6605e-01 1.0850e-01
16593.12 1.0181e-04 3.4452e-02 8.4003e-01 1.2541e-01
16691.99 6.9755e-05 2.7128e-02 8.4670e-01 1.2610e-01
16788.59 3.6367e-05 1.9367e-02 8.3678e-01 1.4382e-01
16888.37 2.1943e-05 1.4360e-02 8.3073e-01 1.5489e-01
16998.79 5.4206e-05 2.7554e-02 8.0480e-01 1.6759e-01
17146.37 4.5036e-05 2.8237e-02 7.9863e-01 1.7309e-01
17415.23 4.9173e-06 8.4424e-03 8.0384e-01 1.8771e-01
17888.12 2.3534e-06 5.9574e-03 7.7151e-01 2.2253e-01
18532.37 6.7177e-07 2.5820e-03 7.5126e-01 2.4616e-01
19260.76 9.0322e-07 3.4026e-03 7.1864e-01 2.7795e-01
20034.10 1.2129e-06 4.3469e-03 6.6979e-01 3.2586e-01
20838.00 1.0781e-06 3.0327e-03 6.3266e-01 3.6431e-01
21647.97 4.4732e-06 6.9937e-03 5.9920e-01 3.9380e-01
22447.94 3.4795e-06 1.1230e-02 5.5828e-01 4.3048e-01
23245.88 3.5738e-06 4.8113e-03 4.9460e-01 5.0059e-01
24052.47 2.1458e-05 4.5969e-02 4.2960e-01 5.2441e-01
24867.72 7.2055e-06 4.3127e-02 3.8310e-01 5.7377e-01
25698.86 7.3936e-07 8.4360e-03 4.0072e-01 5.9084e-01
26587.16 1.0654e-06 2.1809e-03 3.0421e-01 6.9360e-01
27637.54 2.2886e-06 6.3095e-03 3.1128e-01 6.8240e-01
28986.97 4.6869e-06 1.7131e-02 2.6299e-01 7.1988e-01
#TIME: 236.36
#NVEL 78
#vel_mid[km/s] ar0 ar1 ar2 ar3
1060.83 2.5899e-02 6.2479e-01 3.1939e-01 2.9917e-02
1919.29 3.2873e-02 6.1875e-01 3.1758e-01 3.0800e-02
2581.60 9.8784e-03 5.6416e-01 3.8034e-01 4.5619e-02
3084.17 4.3683e-03 4.5586e-01 4.6854e-01 7.1239e-02
3472.46 1.2189e-03 2.6689e-01 6.1618e-01 1.1571e-01
3909.64 3.0956e-04 1.3239e-01 6.9799e-01 1.6931e-01
4148.46 2.6890e-04 1.3856e-01 6.8817e-01 1.7300e-01
4670.75 2.8942e-04 1.4324e-01 6.8597e-01 1.7050e-01
4956.05 1.1547e-04 7.9558e-02 7.1849e-01 2.0183e-01
5258.79 2.2399e-05 3.5418e-02 7.2940e-01 2.3516e-01
5580.02 2.7321e-06 1.1646e-02 7.2038e-01 2.6797e-01
5920.87 6.7068e-07 5.7537e-03 7.0092e-01 2.9333e-01
6282.54 2.7555e-07 3.6420e-03 6.7852e-01 3.1784e-01
6666.30 2.3904e-07 3.3318e-03 6.6648e-01 3.3019e-01
7073.50 2.3468e-07 3.5196e-03 6.6180e-01 3.3468e-01
7505.58 2.3215e-07 3.4146e-03 6.4057e-01 3.5602e-01
7964.05 3.7887e-07 4.5788e-03 6.5054e-01 3.4488e-01
8450.53 1.2927e-06 9.4470e-03 6.6097e-01 3.2958e-01
8966.72 5.0274e-06 1.8284e-02 6.6905e-01 3.1266e-01
9514.44 2.1375e-05 4.0695e-02 6.6470e-01 2.9458e-01
10095.62 8.3645e-05 8.3645e-02 6.4892e-01 2.6735e-01
10712.30 1.9225e-04 1.3051e-01 6.3078e-01 2.3852e-01
11366.65 4.2348e-04 1.8232e-01 5.9760e-01 2.1965e-01
12061.10 5.0598e-04 2.1096e-01 5.7815e-01 2.1039e-01
12793.43 4.4760e-04 2.2090e-01 5.6748e-01 2.1117e-01
13528.61 5.9130e-04 2.0453e-01 5.7680e-01 2.1808e-01
14194.74 3.1056e-04 1.4853e-01 6.3317e-01 2.1799e-01
14757.77 4.3751e-04 1.2914e-01 6.2384e-01 2.4658e-01
15240.48 3.0034e-04 1.2245e-01 6.5808e-01 2.1917e-01
15646.99 1.1325e-04 6.1173e-02 7.6634e-01 1.7238e-01
15960.30 4.6040e-04 9.7153e-02 7.8477e-01 1.1762e-01
16187.41 1.6999e-04 5.7621e-02 8.4913e-01 9.3076e-02
16354.17 2.1156e-04 5.1390e-02 8.4724e-01 1.0116e-01
16484.18 1.4002e-04 4.6657e-02 8.4483e-01 1.0837e-01
16593.12 5.9336e-05 2.8373e-02 8.5160e-01 1.1997e-01
16691.99 5.6138e-05 6.5264e-02 8.0252e-01 1.3216e-01
16788.59 1.7135e-05 1.2379e-02 8.3862e-01 1.4898e-01
16888.37 1.1736e-05 1.3705e-02 8.3496e-01 1.5132e-01
16998.79 3.1208e-05 1.9382e-02 8.2604e-01 1.5455e-01
17146.37 2.6282e-05 2.3128e-02 8.2374e-01 1.5311e-01
17415.23 4.4713e-06 7.8700e-03 8.0630e-01 1.8583e-01
17888.12 2.2067e-06 5.2460e-03 7.8841e-01 2.0634e-01
18532.37 1.7348e-06 5.2972e-03 7.4720e-01 2.4750e-01
19260.76 8.5742e-07 4.2906e-03 7.2369e-01 2.7202e-01
20034.10 9.1777e-07 3.5397e-03 6.6915e-01 3.2731e-01
20838.00 4.7037e-07 2.1518e-03 6.2907e-01 3.6878e-01
21647.97 6.2758e-07 2.5835e-03 5.9777e-01 3.9965e-01
22447.94 7.1707e-07 2.3197e-03 5.6201e-01 4.3567e-01
23245.88 8.3654e-07 2.9287e-03 5.1503e-01 4.8204e-01
24052.47 2.3036e-06 6.8971e-03 4.4350e-01 5.4961e-01
24867.72 6.6497e-06 8.8531e-03 4.2410e-01 5.6704e-01
