#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
2432.98 4.2362e-08 6.1605e-04 8.9246e-01 1.0693e-01
2581.60 3.7851e-08 6.3077e-04 8.8380e-01 1.1557e-01
2739.29 2.8024e-08 5.9485e-04 8.6961e-01 1.2979e-01
2906.62 2.2616e-08 5.6802e-04 8.5009e-01 1.4934e-01
3084.17 1.7840e-08 5.5385e-04 8.1992e-01 1.7953e-01
3272.56 1.5097e-08 6.3935e-04 7.5272e-01 2.4664e-01
3472.46 1.0589e-08 5.5730e-04 6.6276e-01 3.3668e-01
3684.57 7.0845e-09 4.8587e-04 5.7528e-01 4.2423e-01
3909.64 4.9126e-09 4.2454e-04 5.1011e-01 4.8947e-01
4148.46 4.3259e-09 4.3578e-04 5.4000e-01 4.5956e-01
4401.86 5.0467e-09 5.2895e-04 5.6125e-01 4.3822e-01
4670.75 3.9607e-09 5.2019e-04 5.5704e-01 4.4244e-01
4956.05 1.5748e-09 3.1669e-04 4.3633e-01 5.6335e-01
5258.79 3.7103e-10 1.2220e-04 2.5522e-01 7.4466e-01
5580.02 1.1259e-10 5.2429e-05 1.2262e-01 8.7733e-01
5920.87 4.6159e-11 2.7057e-05 8.3252e-02 9.1672e-01
6282.54 2.6743e-11 1.8135e-05 6.9508e-02 9.3047e-01
6666.30 1.9072e-11 1.3774e-05 6.1710e-02 9.3828e-01
7073.50 1.9465e-11 1.4334e-05 6.7163e-02 9.3282e-01
7505.58 1.6738e-11 1.2425e-05 6.5408e-02 9.3458e-01
7964.05 2.1649e-11 1.5199e-05 7.7037e-02 9.2295e-01
8450.53 3.4966e-11 2.0837e-05 1.0455e-01 8.9542e-01
8966.72 9.7925e-11 4.4574e-05 1.8763e-01 8.1232e-01
9514.44 2.4614e-10 7.9561e-05 3.1557e-01 6.8435e-01
10095.62 6.4390e-10 1.3950e-04 4.2525e-01 5.7461e-01
10712.30 1.1930e-09 1.8451e-04 5.5054e-01 4.4927e-01
11366.65 1.5952e-09 1.9943e-04 6.0630e-01 3.9350e-01
12061.10 1.2420e-09 1.4429e-04 6.6183e-01 3.3803e-01
12793.43 1.3992e-09 1.4813e-04 6.7168e-01 3.2817e-01
13528.61 1.3856e-09 1.3263e-04 6.6622e-01 3.3365e-01
14194.74 1.6564e-09 1.4904e-04 6.2912e-01 3.7073e-01
14757.77 1.4623e-09 1.2587e-04 6.3464e-01 3.6524e-01
15240.48 2.3441e-09 1.7433e-04 5.2564e-01 4.7419e-01
15646.99 7.4012e-09 3.7874e-04 5.5829e-01 4.4133e-01
15960.30 2.8597e-08 9.5686e-04 5.5316e-01 4.4589e-01
16187.41 4.7353e-08 1.3191e-03 5.6673e-01 4.3195e-01
16354.17 8.3141e-08 1.9301e-03 5.5463e-01 4.4344e-01
16484.18 6.2383e-08 1.6300e-03 5.2395e-01 4.7442e-01
16593.12 5.1854e-08 1.5566e-03 4.5758e-01 5.4086e-01
16691.99 4.2405e-08 1.2829e-03 4.5291e-01 5.4580e-01
16788.59 2.1864e-08 7.8668e-04 4.7016e-01 5.2906e-01
16888.37 1.9661e-08 7.5231e-04 4.3924e-01 5.6001e-01
16998.79 2.1201e-08 8.0351e-04 4.5226e-01 5.4694e-01
17146.37 1.5762e-08 6.6603e-04 3.5674e-01 6.4259e-01
17415.23 1.6041e-08 7.4954e-04 3.0347e-01 6.9578e-01
17888.12 9.3663e-09 5.2974e-04 2.8271e-01 7.1676e-01
18532.37 9.2805e-09 5.5354e-04 2.4239e-01 7.5706e-01
19260.76 6.3789e-09 4.0036e-04 2.0935e-01 7.9025e-01
20034.10 4.3988e-09 2.8744e-04 2.0236e-01 7.9735e-01
20838.00 2.6657e-09 1.9035e-04 1.5224e-01 8.4757e-01
21647.97 2.0974e-09 1.4091e-04 1.2604e-01 8.7382e-01
22447.94 1.9734e-09 1.4373e-04 1.2003e-01 8.7983e-01
23245.88 8.6637e-10 7.2806e-05 9.8978e-02 9.0095e-01
24052.47 3.3903e-10 3.1115e-05 8.6281e-02 9.1369e-01
24867.72 4.9939e-10 4.5378e-05 9.4905e-02 9.0505e-01
25698.86 2.1256e-10 2.0766e-05 7.6817e-02 9.2316e-01
26587.16 1.7737e-10 2.1014e-05 1.4168e-01 8.5830e-01
27637.54 6.6319e-11 8.2914e-06 1.5026e-01 8.4973e-01
28986.97 4.4111e-11 6.0330e-06 1.1946e-01 8.8053e-01
#TIME: 239.76
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
440.10 1.3453e-07 1.0658e-03 9.0668e-01 9.2252e-02
886.22 1.6274e-07 1.3766e-03 9.1256e-01 8.6063e-02
906.14 1.6246e-07 1.7230e-03 9.0458e-01 9.3699e-02
944.43 8.8113e-08 1.1842e-03 9.1133e-01 8.7488e-02
999.11 9.7222e-08 8.9820e-04 9.1661e-01 8.2491e-02
1060.83 1.2012e-07 1.0381e-03 9.0664e-01 9.2321e-02
1125.62 1.0992e-07 1.0450e-03 9.0921e-01 8.9743e-02
1194.38 9.5460e-08 9.7002e-04 9.0944e-01 8.9586e-02
1267.34 1.0157e-07 1.0117e-03 9.0920e-01 8.9789e-02
1344.75 1.3651e-07 1.1571e-03 9.1074e-01 8.8107e-02
1426.89 1.8798e-07 1.5061e-03 9.1574e-01 8.2757e-02
1514.05 1.3064e-07 1.0924e-03 9.1061e-01 8.8295e-02
1606.54 1.7321e-07 1.3925e-03 9.1893e-01 7.9678e-02
1704.67 1.4060e-07 1.2006e-03 9.1185e-01 8.6951e-02
1808.80 1.1455e-07 9.6401e-04 9.1441e-01 8.4628e-02
1919.29 1.4076e-07 1.1451e-03 9.1476e-01 8.4094e-02
2036.53 1.2565e-07 1.0815e-03 9.1468e-01 8.4234e-02
2160.92 8.9048e-08 8.2381e-04 9.1366e-01 8.5511e-02
2292.92 7.4405e-08 7.9316e-04 9.0470e-01 9.4509e-02
2432.98 5.2977e-08 7.0613e-04 8.9384e-01 1.0546e-01
2581.60 4.3855e-08 6.2688e-04 8.8616e-01 1.1321e-01
2739.29 3.2719e-08 5.7790e-04 8.6902e-01 1.3040e-01
2906.62 2.3058e-08 5.2329e-04 8.5081e-01 1.4866e-01
3084.17 1.9722e-08 5.6108e-04 8.1890e-01 1.8054e-01
3272.56 1.5655e-08 5.7885e-04 7.4679e-01 2.5263e-01
3472.46 1.1404e-08 5.4418e-04 6.7554e-01 3.2391e-01
3684.57 9.3668e-09 5.5931e-04 5.8513e-01 4.1432e-01
3909.64 5.6676e-09 4.3811e-04 5.0618e-01 4.9338e-01
4148.46 5.8638e-09 5.2111e-04 5.1062e-01 4.8886e-01
4401.86 6.3211e-09 6.0140e-04 5.7219e-01 4.2721e-01
4670.75 4.5831e-09 5.4347e-04 5.4938e-01 4.5007e-01
4956.05 1.5830e-09 2.9358e-04 4.3178e-01 5.6793e-01
5258.79 4.3995e-10 1.3175e-04 2.4757e-01 7.5230e-01
5580.02 1.2620e-10 5.4361e-05 1.2187e-01 8.7807e-01
5920.87 5.0587e-11 2.7181e-05 8.3621e-02 9.1635e-01
6282.54 2.8860e-11 1.8170e-05 6.9916e-02 9.3007e-01
6666.30 2.4029e-11 1.5990e-05 6.7377e-02 9.3261e-01
7073.50 2.0597e-11 1.3963e-05 6.4576e-02 9.3541e-01
7505.58 1.9765e-11 1.3528e-05 6.7640e-02 9.3235e-01
7964.05 2.2865e-11 1.4590e-05 7.7200e-02 9.2279e-01
8450.53 4.1445e-11 2.2400e-05 1.0541e-01 8.9457e-01
8966.72 1.1165e-10 4.6832e-05 1.9313e-01 8.0682e-01
9514.44 3.0306e-10 8.8819e-05 3.0843e-01 6.9148e-01
10095.62 7.1483e-10 1.4242e-04 4.4250e-01 5.5736e-01
10712.30 1.3784e-09 1.9295e-04 5.4695e-01 4.5286e-01
11366.65 1.7583e-09 1.9955e-04 6.1100e-01 3.8880e-01
12061.10 1.6456e-09 1.7719e-04 6.4828e-01 3.5155e-01
12793.43 1.4806e-09 1.5161e-04 6.7933e-01 3.2052e-01
13528.61 1.3010e-09 1.2201e-04 6.7760e-01 3.2228e-01
14194.74 1.5389e-09 1.3993e-04 6.5382e-01 3.4604e-01
14757.77 1.4929e-09 1.3269e-04 6.0198e-01 3.9789e-01
15240.48 2.4087e-09 1.7425e-04 5.4308e-01 4.5675e-01
15646.99 7.0826e-09 3.7696e-04 5.3754e-01 4.6208e-01
15960.30 3.2770e-08 1.0548e-03 5.5006e-01 4.4888e-01
16187.41 4.6038e-08 1.2410e-03 6.1302e-01 3.8574e-01
16354.17 6.9978e-08 1.7319e-03 5.5406e-01 4.4421e-01
16484.18 7.1738e-08 1.9060e-03 5.1016e-01 4.8794e-01
16593.12 4.7885e-08 1.3607e-03 4.3504e-01 5.6359e-01
16691.99 4.4441e-08 1.3450e-03 4.0493e-01 5.9372e-01
16788.59 2.7474e-08 9.1594e-04 5.1109e-01 4.8799e-01
16888.37 2.9710e-08 1.0453e-03 3.8291e-01 6.1604e-01
16998.79 2.7941e-08 1.0070e-03 3.6179e-01 6.3720e-01
17146.37 2.5059e-08 9.2122e-04 3.7380e-01 6.2528e-01
17415.23 1.6186e-08 6.9337e-04 3.2340e-01 6.7591e-01
17888.12 9.6580e-09 4.9143e-04 3.0284e-01 6.9667e-01
18532.37 9.4723e-09 5.2954e-04 2.4492e-01 7.5455e-01
19260.76 7.3107e-09 4.6255e-04 2.0591e-01 7.9363e-01
20034.10 5.4354e-09 3.4703e-04 1.7883e-01 8.2082e-01
20838.00 2.0241e-09 1.5266e-04 1.5810e-01 8.4175e-01
21647.97 2.7009e-09 1.7924e-04 1.5222e-01 8.4760e-01
22447.94 1.4846e-09 1.1149e-04 1.0768e-01 8.9221e-01
23245.88 1.0505e-09 8.2537e-05 9.8727e-02 9.0119e-01
24052.47 5.2979e-10 4.7221e-05 7.0793e-02 9.2916e-01
24867.72 1.4952e-10 1.2955e-05 6.2555e-02 9.3743e-01
25698.86 2.9828e-10 2.7947e-05 6.3189e-02 9.3678e-01
26587.16 2.7429e-10 2.9389e-05 7.1841e-02 9.2813e-01
27637.54 1.0517e-10 1.4071e-05 6.5957e-02 9.3403e-01
28986.97 6.0917e-11 9.3983e-06 1.4628e-01 8.5371e-01
#TIME: 243.21
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
440.10 9.0897e-08 7.0834e-04 9.0974e-01 8.9552e-02
886.22 2.1999e-07 2.4402e-03 9.1334e-01 8.4222e-02
906.14 3.3457e-07 3.1442e-03 9.0176e-01 9.5096e-02
944.43 3.4658e-07 2.9097e-03 9.1046e-01 8.6627e-02
999.11 1.6161e-07 1.1583e-03 9.1608e-01 8.2766e-02
1060.83 1.2638e-07 1.0536e-03 9.1058e-01 8.8367e-02
1125.62 1.5684e-07 1.2277e-03 9.1000e-01 8.8772e-02
1194.38 9.8591e-08 9.5180e-04 9.1310e-01 8.5946e-02
1267.34 1.6551e-07 1.6601e-03 8.9741e-01 1.0093e-01
1344.75 1.6914e-07 1.3796e-03 9.1287e-01 8.5753e-02
1426.89 1.1033e-07 8.7620e-04 9.1098e-01 8.8140e-02
1514.05 1.1882e-07 9.1688e-04 9.1899e-01 8.0093e-02
1606.54 1.8131e-07 1.3017e-03 9.1578e-01 8.2921e-02
1704.67 2.8280e-08 2.3804e-04 8.7826e-01 1.2150e-01
1808.80 3.7761e-08 3.6200e-04 8.7761e-01 1.2203e-01
1919.29 2.9658e-08 2.6509e-04 8.7982e-01 1.1991e-01
2036.53 3.2280e-08 3.2403e-04 8.8057e-01 1.1910e-01
2160.92 8.7912e-08 8.4161e-04 9.1119e-01 8.7972e-02
2292.92 7.8648e-08 8.5067e-04 9.0623e-01 9.2922e-02
2432.98 5.8196e-08 7.0309e-04 8.9609e-01 1.0320e-01
2581.60 4.4328e-08 6.2037e-04 8.8154e-01 1.1784e-01
2739.29 3.4477e-08 5.8236e-04 8.6892e-01 1.3050e-01
2906.62 2.9811e-08 6.3799e-04 8.4910e-01 1.5026e-01
3084.17 2.4980e-08 6.7042e-04 8.2026e-01 1.7907e-01
3272.56 1.8171e-08 6.2070e-04 7.5382e-01 2.4556e-01
3472.46 1.3201e-08 5.6135e-04 6.7348e-01 3.2595e-01
3684.57 1.1440e-08 6.1472e-04 5.7783e-01 4.2156e-01
3909.64 8.3872e-09 5.7566e-04 5.2188e-01 4.7755e-01
4148.46 6.7413e-09 5.5554e-04 5.2670e-01 4.7275e-01
4401.86 7.7298e-09 6.6383e-04 5.7508e-01 4.2425e-01
4670.75 5.6047e-09 5.9378e-04 5.6665e-01 4.3276e-01
4956.05 2.0825e-09 3.4606e-04 4.4376e-01 5.5590e-01
5258.79 4.8448e-10 1.3575e-04 2.5290e-01 7.4697e-01
5580.02 1.4832e-10 5.8592e-05 1.3257e-01 8.6737e-01
5920.87 4.9491e-11 2.5046e-05 8.0677e-02 9.1930e-01
6282.54 3.1123e-11 1.8299e-05 7.0593e-02 9.2939e-01
6666.30 2.5978e-11 1.6079e-05 6.8627e-02 9.3136e-01
7073.50 2.5027e-11 1.5519e-05 6.7484e-02 9.3250e-01
7505.58 2.2975e-11 1.4384e-05 6.8009e-02 9.3198e-01
7964.05 2.4446e-11 1.4436e-05 7.6428e-02 9.2356e-01
8450.53 4.4339e-11 2.2002e-05 1.0342e-01 8.9656e-01
8966.72 1.2062e-10 4.5976e-05 1.8126e-01 8.1869e-01
9514.44 2.8747e-10 7.8761e-05 3.0612e-01 6.9380e-01
10095.62 8.4660e-10 1.5682e-04 4.3649e-01 5.6335e-01
10712.30 1.7096e-09 2.2477e-04 5.4131e-01 4.5847e-01
11366.65 2.3842e-09 2.5277e-04 6.2407e-01 3.7568e-01
12061.10 1.7664e-09 1.7376e-04 6.6212e-01 3.3770e-01
12793.43 1.8285e-09 1.7239e-04 6.6268e-01 3.3715e-01
13528.61 1.5484e-09 1.3396e-04 6.6284e-01 3.3703e-01
14194.74 1.5793e-09 1.3238e-04 6.6450e-01 3.3537e-01
14757.77 2.0109e-09 1.6387e-04 5.7970e-01 4.2013e-01
15240.48 3.4051e-09 2.3471e-04 5.0513e-01 4.9463e-01
15646.99 8.0238e-09 4.1668e-04 5.8253e-01 4.1705e-01
15960.30 2.7696e-08 8.8890e-04 6.3607e-01 3.6304e-01
16187.41 4.7576e-08 1.2282e-03 6.2550e-01 3.7327e-01
16354.17 6.7918e-08 1.5753e-03 6.1432e-01 3.8410e-01
16484.18 6.5584e-08 1.6122e-03 5.9521e-01 4.0318e-01
16593.12 6.4088e-08 1.7489e-03 4.7195e-01 5.2630e-01
16691.99 3.9250e-08 1.2738e-03 4.1384e-01 5.8488e-01
16788.59 3.8605e-08 1.3018e-03 4.3185e-01 5.6685e-01
16888.37 3.7834e-08 1.3712e-03 3.9963e-01 5.9900e-01
16998.79 2.9607e-08 1.1119e-03 4.0403e-01 5.9486e-01
17146.37 2.7019e-08 1.0584e-03 3.1762e-01 6.8132e-01
17415.23 2.0097e-08 8.7946e-04 3.3234e-01 6.6678e-01
17888.12 1.3415e-08 6.5514e-04 2.8959e-01 7.0976e-01
18532.37 1.1640e-08 6.1188e-04 2.6703e-01 7.3236e-01
19260.76 8.6437e-09 4.9494e-04 2.0984e-01 7.8967e-01
20034.10 5.9145e-09 3.6064e-04 1.9047e-01 8.0917e-01
20838.00 3.3371e-09 2.2577e-04 1.6512e-01 8.3465e-01
21647.97 2.8092e-09 1.8525e-04 1.6030e-01 8.3951e-01
22447.94 1.7159e-09 1.2096e-04 1.8302e-01 8.1686e-01
23245.88 1.2044e-09 9.2248e-05 1.9144e-01 8.0847e-01
24052.47 7.8134e-10 6.9363e-05 1.0260e-01 8.9733e-01
24867.72 6.1046e-10 5.7817e-05 8.2836e-02 9.1711e-01
25698.86 4.8125e-10 4.7797e-05 6.9680e-02 9.3027e-01
26587.16 2.9399e-10 3.1556e-05 5.7235e-02 9.4273e-01
27637.54 1.3289e-10 1.6648e-05 1.1514e-01 8.8484e-01
28986.97 9.8818e-11 1.3704e-05 4.2095e-02 9.5789e-01
#TIME: 246.70
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
440.10 2.0064e-07 1.0722e-03 9.1337e-01 8.5560e-02
886.22 7.7825e-08 4.6976e-04 8.8295e-01 1.1658e-01
906.14 4.3042e-07 2.2897e-03 9.1179e-01 8.5924e-02
944.43 1.4831e-07 1.1349e-03 9.1462e-01 8.4242e-02
999.11 1.6779e-07 1.1099e-03 9.1574e-01 8.3151e-02
1060.83 1.7260e-07 1.2796e-03 8.9531e-01 1.0341e-01
1125.62 1.4902e-07 1.0370e-03 9.1351e-01 8.5456e-02
1194.38 1.7176e-07 1.1365e-03 9.0777e-01 9.1097e-02
1267.34 2.1812e-07 1.5675e-03 9.0767e-01 9.0767e-02
1344.75 1.7038e-07 1.1699e-03 9.1235e-01 8.6477e-02
1426.89 2.9699e-07 1.9132e-03 9.1785e-01 8.0237e-02
1514.05 5.4589e-08 3.7207e-04 8.7835e-01 1.2128e-01
1606.54 5.9553e-08 4.6265e-04 8.7821e-01 1.2132e-01
1704.67 1.3652e-06 8.7324e-03 9.0698e-01 8.4285e-02
1808.80 1.5469e-06 1.0328e-02 9.0560e-01 8.4067e-02
1919.29 1.5649e-06 1.0710e-02 9.0202e-01 8.7271e-02
2036.53 1.1662e-06 9.0800e-03 9.0157e-01 8.9352e-02
2160.92 3.4325e-08 3.2840e-04 8.7313e-01 1.2655e-01
2292.92 9.6979e-08 8.6681e-04 9.0580e-01 9.3330e-02
2432.98 8.0522e-08 8.0367e-04 8.9451e-01 1.0468e-01
2581.60 6.5672e-08 7.3779e-04 8.8715e-01 1.1211e-01
2739.29 4.0689e-08 6.0658e-04 8.7090e-01 1.2849e-01
2906.62 3.5506e-08 6.5062e-04 8.4861e-01 1.5074e-01
3084.17 2.5073e-08 5.8972e-04 8.1937e-01 1.8004e-01
3272.56 1.9291e-08 5.9098e-04 7.5133e-01 2.4807e-01
3472.46 1.4008e-08 5.5911e-04 6.7514e-01 3.2430e-01
3684.57 1.0008e-08 5.0453e-04 5.7895e-01 4.2054e-01
3909.64 7.2567e-09 4.6133e-04 5.1576e-01 4.8378e-01
4148.46 6.5742e-09 4.8791e-04 5.3502e-01 4.6449e-01
4401.86 8.2084e-09 6.7090e-04 5.7967e-01 4.1966e-01
4670.75 6.6831e-09 6.4759e-04 5.7231e-01 4.2704e-01
4956.05 2.6521e-09 3.9727e-04 4.3806e-01 5.6154e-01
5258.79 6.4548e-10 1.6050e-04 2.5278e-01 7.4706e-01
5580.02 1.6928e-10 6.1345e-05 1.2495e-01 8.7499e-01
5920.87 5.8882e-11 2.7125e-05 8.0942e-02 9.1903e-01
6282.54 4.0778e-11 2.1896e-05 7.4410e-02 9.2557e-01
6666.30 3.0380e-11 1.7221e-05 6.9922e-02 9.3006e-01
7073.50 2.7165e-11 1.5655e-05 6.4772e-02 9.3521e-01
7505.58 2.5489e-11 1.4750e-05 6.7817e-02 9.3217e-01
7964.05 3.0716e-11 1.6826e-05 7.7528e-02 9.2245e-01
8450.53 5.2729e-11 2.4293e-05 1.0643e-01 8.9354e-01
8966.72 1.3032e-10 4.5991e-05 1.8017e-01 8.1979e-01
9514.44 3.4263e-10 8.7494e-05 3.1655e-01 6.8336e-01
10095.62 1.0461e-09 1.7743e-04 4.3692e-01 5.6290e-01
10712.30 2.2098e-09 2.6661e-04 5.4796e-01 4.5177e-01
11366.65 2.8685e-09 2.7949e-04 6.2247e-01 3.7725e-01
12061.10 2.3906e-09 2.2423e-04 6.4745e-01 3.5233e-01
12793.43 1.8192e-09 1.6651e-04 6.7278e-01 3.2705e-01
13528.61 1.8625e-09 1.5437e-04 6.8491e-01 3.1494e-01
14194.74 1.9026e-09 1.5300e-04 6.2102e-01 3.7883e-01
14757.77 1.5910e-09 1.2485e-04 6.2474e-01 3.7513e-01
15240.48 3.3038e-09 2.1821e-04 5.5528e-01 4.4450e-01
15646.99 8.5842e-09 4.1441e-04 5.6713e-01 4.3246e-01
15960.30 4.4204e-08 1.3110e-03 5.8481e-01 4.1388e-01
16187.41 8.0667e-08 1.9547e-03 5.6536e-01 4.3268e-01
16354.17 7.2018e-08 1.7218e-03 6.2727e-01 3.7101e-01
16484.18 5.0966e-08 1.2986e-03 5.8972e-01 4.0898e-01
16593.12 4.6863e-08 1.2792e-03 5.0031e-01 4.9841e-01
16691.99 4.0480e-08 1.2534e-03 4.5220e-01 5.4655e-01
16788.59 3.1608e-08 1.0853e-03 4.3553e-01 5.6338e-01
16888.37 3.3452e-08 1.1656e-03 4.0672e-01 5.9211e-01
16998.79 2.9542e-08 1.0588e-03 3.9172e-01 6.0723e-01
17146.37 3.0893e-08 1.1282e-03 3.5333e-01 6.4554e-01
17415.23 2.0649e-08 8.5491e-04 3.4773e-01 6.5142e-01
17888.12 1.4596e-08 7.2487e-04 2.7640e-01 7.2288e-01
18532.37 1.3112e-08 6.9666e-04 2.4946e-01 7.4984e-01
19260.76 9.6080e-09 5.1095e-04 2.0729e-01 7.9220e-01
20034.10 6.9128e-09 3.7895e-04 1.7920e-01 8.2042e-01
20838.00 3.5293e-09 2.2973e-04 1.7937e-01 8.2040e-01
21647.97 3.5757e-09 2.2901e-04 1.6421e-01 8.3556e-01
22447.94 2.2022e-09 1.5424e-04 1.3180e-01 8.6805e-01
23245.88 1.1129e-09 8.5971e-05 1.1496e-01 8.8495e-01
24052.47 8.1496e-10 6.8425e-05 1.3739e-01 8.6254e-01
24867.72 4.7377e-10 3.8543e-05 7.8149e-02 9.2181e-01
25698.86 4.4025e-10 4.1866e-05 5.7962e-02 9.4200e-01
26587.16 2.8221e-10 3.0679e-05 9.1123e-02 9.0885e-01
27637.54 1.6270e-10 2.1186e-05 4.8431e-02 9.5155e-01
28986.97 7.9863e-11 1.1667e-05 1.7168e-01 8.2831e-01
#TIME: 250.25
#NVEL 78
#vel_mid[km/s] ca0 ca1 ca2 ca3
440.10 2.5688e-07 1.4225e-03 9.1179e-01 8.6784e-02
886.22 5.4981e-07 2.9262e-03 9.0407e-01 9.3003e-02
906.14 8.0016e-07 3.7144e-03 8.8474e-01 1.1155e-01
944.43 2.9965e-07 1.3588e-03 9.1075e-01 8.7892e-02
999.11 2.5928e-08 1.4163e-04 8.5199e-01 1.4787e-01
1060.83 3.8923e-07 1.6838e-03 9.1582e-01 8.2495e-02
1125.62 2.9839e-07 1.7098e-03 9.1119e-01 8.7101e-02
1194.38 3.1032e-07 1.6744e-03 9.1277e-01 8.5556e-02
1267.34 1.0794e-07 5.4574e-04 8.9242e-01 1.0703e-01
1344.75 1.4527e-07 8.1392e-04 8.8026e-01 1.1892e-01
1426.89 1.7131e-07 9.1759e-04 8.8954e-01 1.0954e-01
1514.05 1.5889e-06 8.5315e-03 9.0826e-01 8.3202e-02
1606.54 2.4246e-06 1.0431e-02 9.0174e-01 8.7822e-02
1704.67 2.1053e-06 6.8927e-03 9.1239e-01 8.0720e-02
1808.80 2.1158e-06 7.1822e-03 9.0769e-01 8.5129e-02
1919.29 9.2746e-07 3.2712e-03 9.1148e-01 8.5251e-02
2036.53 9.7726e-07 3.8663e-03 9.0931e-01 8.6821e-02
2160.92 1.2931e-06 8.2645e-03 9.0158e-01 9.0158e-02
2292.92 1.3587e-07 1.0288e-03 9.0716e-01 9.1812e-02
2432.98 9.2157e-08 8.0052e-04 8.9494e-01 1.0426e-01
2581.60 7.3310e-08 7.8193e-04 8.8293e-01 1.1629e-01
2739.29 5.4347e-08 7.1334e-04 8.7224e-01 1.2705e-01
2906.62 4.0475e-08 6.3029e-04 8.5764e-01 1.4173e-01
3084.17 2.8088e-08 5.8290e-04 8.2063e-01 1.7878e-01
3272.56 2.0518e-08 5.5886e-04 7.6091e-01 2.3853e-01
3472.46 1.9202e-08 6.8539e-04 6.7841e-01 3.2091e-01
3684.57 1.4038e-08 6.2309e-04 5.8335e-01 4.1602e-01
3909.64 9.7564e-09 5.6649e-04 5.1676e-01 4.8267e-01
4148.46 8.1115e-09 5.4251e-04 5.4542e-01 4.5403e-01
4401.86 8.5532e-09 6.2019e-04 5.8503e-01 4.1435e-01
4670.75 7.6913e-09 6.8695e-04 5.4567e-01 4.5364e-01
4956.05 2.6094e-09 3.6062e-04 4.4370e-01 5.5594e-01
5258.79 7.4122e-10 1.6619e-04 2.5165e-01 7.4818e-01
5580.02 2.1117e-10 6.7796e-05 1.2676e-01 8.7317e-01
5920.87 7.7119e-11 3.1652e-05 8.6107e-02 9.1386e-01
6282.54 4.4501e-11 2.1501e-05 7.1507e-02 9.2847e-01
6666.30 3.1544e-11 1.6220e-05 6.4583e-02 9.3540e-01
7073.50 3.1987e-11 1.6643e-05 6.6344e-02 9.3364e-01
7505.58 3.1511e-11 1.6499e-05 6.9246e-02 9.3074e-01
7964.05 3.4908e-11 1.7286e-05 7.6384e-02 9.2360e-01
8450.53 5.9769e-11 2.5125e-05 1.0203e-01 8.9794e-01
8966.72 1.3832e-10 4.4794e-05 1.9038e-01 8.0957e-01
9514.44 4.3319e-10 1.0049e-04 3.0585e-01 6.9405e-01
10095.62 1.1836e-09 1.8746e-04 4.4545e-01 5.5436e-01
10712.30 2.1135e-09 2.4222e-04 5.4838e-01 4.5138e-01
11366.65 3.3225e-09 3.1028e-04 6.2142e-01 3.7827e-01
12061.10 2.8291e-09 2.5175e-04 6.5149e-01 3.4826e-01
12793.43 2.2543e-09 1.9135e-04 6.6816e-01 3.3165e-01
13528.61 2.1056e-09 1.6321e-04 6.8737e-01 3.1247e-01
14194.74 2.1829e-09 1.6466e-04 6.4098e-01 3.5886e-01
14757.77 1.9540e-09 1.5057e-04 6.1764e-01 3.8221e-01
15240.48 3.2026e-09 2.0584e-04 6.3533e-01 3.6446e-01
15646.99 1.2275e-08 5.5266e-04 5.3314e-01 4.6631e-01
15960.30 4.7937e-08 1.3869e-03 5.9648e-01 4.0213e-01
16187.41 9.2968e-08 2.0491e-03 5.9277e-01 4.0518e-01
16354.17 1.0126e-07 2.1607e-03 5.8400e-01 4.1384e-01
16484.18 7.6684e-08 1.7512e-03 5.8181e-01 4.1644e-01
16593.12 5.5886e-08 1.4609e-03 5.9651e-01 4.0203e-01
16691.99 5.6800e-08 1.6164e-03 4.8512e-01 5.1326e-01
16788.59 5.4700e-08 1.5420e-03 4.6746e-01 5.3099e-01
16888.37 4.1682e-08 1.3220e-03 4.2076e-01 5.7791e-01
16998.79 3.6012e-08 1.2244e-03 3.8748e-01 6.1130e-01
17146.37 3.2596e-08 1.2068e-03 3.7319e-01 6.2560e-01
17415.23 2.5951e-08 1.0818e-03 3.1480e-01 6.8412e-01
17888.12 1.5727e-08 7.5597e-04 2.8722e-01 7.1203e-01
18532.37 1.3045e-08 6.4454e-04 2.5443e-01 7.4492e-01
19260.76 1.2493e-08 5.9781e-04 2.1357e-01 7.8583e-01
20034.10 7.8898e-09 4.4701e-04 1.7945e-01 8.2010e-01
20838.00 4.3031e-09 2.6336e-04 1.7519e-01 8.2455e-01
21647.97 3.1731e-09 1.9270e-04 1.4298e-01 8.5682e-01
22447.94 2.4350e-09 1.6514e-04 1.3297e-01 8.6686e-01
23245.88 1.7020e-09 1.2698e-04 1.6862e-01 8.3125e-01
24052.47 1.0468e-09 7.6076e-05 2.3225e-01 7.6767e-01
