#Magnitudes for spectra_ddc10_sedona calculated by wsynphot
#with vega calibration file: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/calspec/alpha_lyr_stis_003.fits 
#and with scipy 1D interpolation kind='cubic'.
#U,B,V,R,I are Generic Bessell filters and J, H, K are 2MASS filters, taken from http://svo2.cab.inta-csic.es/theory/fps/index.php 
#
#NTIMES: 250
#NBANDS: 8
#time[d] U B V R I J H K
5.000000e-01 inf -6.372169 -8.701613 -9.490649 -9.756131 -12.487540 -11.711029 -13.457035
1.500000e+00 -7.056811 -10.906827 -12.903723 -13.387670 -13.496259 -14.204361 -14.442775 -14.535992
2.500000e+00 -12.855521 -13.736124 -14.832215 -15.016728 -14.995120 -15.372557 -15.467553 -15.533719
3.500000e+00 -14.447917 -15.164310 -15.882558 -16.024970 -16.021763 -16.197489 -16.158494 -16.243278
4.500000e+00 -15.610382 -16.150690 -16.603151 -16.772291 -16.832857 -16.759123 -16.735429 -16.731406
5.500000e+00 -16.497677 -16.901391 -17.164301 -17.334106 -17.489760 -17.168598 -17.161508 -17.115268
6.500000e+00 -17.364943 -17.461263 -17.602249 -17.783722 -17.959963 -17.515532 -17.471912 -17.387348
7.500000e+00 -18.167766 -17.882080 -17.936834 -18.096118 -18.179180 -17.780062 -17.678182 -17.586484
8.500000e+00 -18.668194 -18.217927 -18.257299 -18.379990 -18.380800 -18.009895 -17.887999 -17.791741
9.500000e+00 -18.989692 -18.470495 -18.507834 -18.597125 -18.558307 -18.184594 -17.999577 -17.976307
1.050000e+01 -19.235903 -18.678332 -18.721583 -18.783433 -18.715886 -18.307733 -18.081401 -18.083055
1.150000e+01 -19.423209 -18.857363 -18.910748 -18.940218 -18.847393 -18.426297 -18.198788 -18.114762
1.250000e+01 -19.559791 -19.002411 -19.054144 -19.066574 -18.952626 -18.492574 -18.226573 -18.147074
1.350000e+01 -19.669982 -19.117899 -19.173660 -19.156347 -19.013350 -18.519542 -18.218519 -18.178184
1.450000e+01 -19.734614 -19.206051 -19.268019 -19.226040 -19.056749 -18.512243 -18.204796 -18.137844
1.550000e+01 -19.764884 -19.279016 -19.348032 -19.276218 -19.075710 -18.484495 -18.136043 -18.064165
1.650000e+01 -19.775033 -19.331358 -19.407887 -19.306783 -19.077136 -18.426424 -18.074895 -18.006514
1.750000e+01 -19.752157 -19.370913 -19.456786 -19.328165 -19.070457 -18.359919 -17.974674 -17.958106
1.850000e+01 -19.708694 -19.390034 -19.490658 -19.343942 -19.063487 -18.282024 -17.888466 -17.823608
1.950000e+01 -19.630051 -19.397598 -19.516961 -19.347750 -19.057533 -18.202018 -17.778596 -17.676987
2.050000e+01 -19.524465 -19.392183 -19.533123 -19.346928 -19.051468 -18.094283 -17.686472 -17.568184
2.150000e+01 -19.396121 -19.369622 -19.541480 -19.339796 -19.042963 -18.023929 -17.602389 -17.480506
2.250000e+01 -19.237968 -19.334213 -19.541045 -19.325948 -19.049849 -17.952231 -17.560679 -17.448863
2.350000e+01 -19.067342 -19.280586 -19.530485 -19.308220 -19.058275 -17.892132 -17.584056 -17.422931
2.450000e+01 -18.869963 -19.208696 -19.517011 -19.289728 -19.071196 -17.877812 -17.634059 -17.444428
2.550000e+01 -18.671128 -19.113987 -19.491397 -19.258642 -19.068985 -17.831479 -17.687283 -17.544601
2.650000e+01 -18.454822 -18.998798 -19.460288 -19.220457 -19.076542 -17.761344 -17.794809 -17.533213
2.750000e+01 -18.234558 -18.866243 -19.422882 -19.177470 -19.063564 -17.659231 -17.903857 -17.669855
2.850000e+01 -18.024906 -18.728257 -19.377207 -19.129673 -19.056195 -17.539180 -18.035454 -17.727467
2.950000e+01 -17.805057 -18.586678 -19.321020 -19.082034 -19.036968 -17.361518 -18.181471 -17.841862
3.050000e+01 -17.585097 -18.441119 -19.264457 -19.035498 -19.036367 -17.220751 -18.320807 -17.985642
3.150000e+01 -17.346446 -18.285593 -19.204569 -19.010390 -19.039507 -17.174815 -18.470167 -18.143118
3.250000e+01 -17.129171 -18.129893 -19.134371 -18.989198 -19.048691 -17.174429 -18.625319 -18.292905
3.350000e+01 -16.890014 -17.959113 -19.065074 -18.983525 -19.061665 -17.277632 -18.769583 -18.486026
3.450000e+01 -16.664954 -17.799043 -18.986298 -18.978750 -19.061978 -17.368933 -18.860406 -18.613884
3.550000e+01 -16.414545 -17.628680 -18.903342 -18.975283 -19.080765 -17.518563 -18.989090 -18.720080
3.650000e+01 -16.195307 -17.469824 -18.815803 -18.969335 -19.094478 -17.636872 -19.053816 -18.838427
3.750000e+01 -15.926870 -17.304546 -18.722536 -18.947999 -19.107448 -17.756767 -19.114883 -18.864515
3.850000e+01 -15.696755 -17.145552 -18.630065 -18.930309 -19.106432 -17.884223 -19.153989 -18.944645
3.950000e+01 -15.465407 -17.002540 -18.537880 -18.896934 -19.109929 -17.988995 -19.187271 -18.982338
4.050000e+01 -15.218364 -16.856843 -18.445637 -18.856631 -19.098667 -18.094349 -19.196456 -19.025607
4.150000e+01 -15.021581 -16.722391 -18.362246 -18.813695 -19.079074 -18.172134 -19.193211 -19.018971
4.250000e+01 -14.801227 -16.607727 -18.281900 -18.759057 -19.051613 -18.235175 -19.174713 -19.035523
4.350000e+01 -14.623647 -16.493389 -18.203423 -18.713854 -19.023627 -18.282911 -19.164428 -19.003684
4.450000e+01 -14.429562 -16.406501 -18.133911 -18.651742 -18.982485 -18.319071 -19.135802 -18.966117
4.550000e+01 -14.211831 -16.310983 -18.067467 -18.594144 -18.935537 -18.330182 -19.085785 -18.942942
4.650000e+01 -14.020050 -16.226216 -18.000558 -18.530776 -18.887176 -18.308268 -19.054504 -18.871297
4.750000e+01 -13.816897 -16.148709 -17.943143 -18.473111 -18.838524 -18.298287 -19.000262 -18.826707
4.850000e+01 -13.653151 -16.075367 -17.882725 -18.417485 -18.788530 -18.247041 -18.953559 -18.760352
4.950000e+01 -13.448459 -16.001386 -17.836611 -18.361782 -18.736669 -18.200999 -18.903585 -18.676801
5.050000e+01 -13.246711 -15.928546 -17.780292 -18.311505 -18.693750 -18.123329 -18.850433 -18.618113
5.150000e+01 -13.138743 -15.877260 -17.735309 -18.259486 -18.647597 -18.074958 -18.791171 -18.519250
5.250000e+01 -12.916126 -15.800546 -17.688175 -18.211396 -18.603315 -18.013653 -18.724153 -18.423081
5.350000e+01 -12.795337 -15.745027 -17.631835 -18.160329 -18.566580 -17.958289 -18.648617 -18.345921
5.450000e+01 -12.595283 -15.677030 -17.596566 -18.118410 -18.521520 -17.879256 -18.579755 -18.262173
5.550000e+01 -12.486810 -15.632108 -17.547322 -18.067702 -18.491230 -17.838619 -18.524216 -18.161882
5.650000e+01 -12.209366 -15.585964 -17.511162 -18.026086 -18.453577 -17.781050 -18.441505 -18.062761
5.750000e+01 -12.169919 -15.524594 -17.459658 -17.980256 -18.424945 -17.736400 -18.375738 -17.965898
5.850000e+01 -12.012815 -15.471858 -17.420274 -17.942823 -18.398254 -17.699738 -18.322727 -17.862763
5.950000e+01 -11.942327 -15.416440 -17.381289 -17.907187 -18.360368 -17.689173 -18.262283 -17.803949
6.050000e+01 -11.911455 -15.371341 -17.330459 -17.861606 -18.335881 -17.645672 -18.198305 -17.717793
6.150000e+01 -11.659320 -15.326596 -17.296561 -17.819757 -18.309376 -17.607728 -18.128681 -17.600485
6.250000e+01 -11.583483 -15.271130 -17.250752 -17.783503 -18.282654 -17.588144 -18.073394 -17.570935
