#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
28986.97 2.21e-01 7.79e-01 5.75e-17 6.60e-28 6.09e-29 
#TIME: 9.77 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 4.12e-19 3.23e-11 7.53e-05 2.44e-01 7.56e-01 
999.11 1.66e-19 1.35e-11 3.75e-05 1.69e-01 8.31e-01 
1267.34 9.37e-20 7.62e-12 2.38e-05 1.32e-01 8.68e-01 
1514.05 6.66e-20 5.23e-12 1.70e-05 1.08e-01 8.92e-01 
1808.80 3.13e-20 2.61e-12 9.96e-06 8.11e-02 9.19e-01 
1919.29 1.87e-20 1.62e-12 6.83e-06 6.55e-02 9.35e-01 
2160.92 1.10e-20 9.90e-13 4.67e-06 5.30e-02 9.47e-01 
2292.92 6.29e-21 6.08e-13 3.25e-06 4.36e-02 9.56e-01 
2432.98 3.66e-21 3.84e-13 2.33e-06 3.65e-02 9.63e-01 
2581.60 2.83e-21 3.09e-13 1.98e-06 3.34e-02 9.67e-01 
2739.29 2.17e-21 2.48e-13 1.70e-06 3.07e-02 9.69e-01 
2906.62 1.93e-21 2.30e-13 1.65e-06 3.04e-02 9.70e-01 
3084.17 1.65e-21 2.13e-13 1.61e-06 3.06e-02 9.69e-01 
3272.56 7.24e-22 1.02e-13 9.79e-07 2.42e-02 9.76e-01 
3472.46 7.64e-22 1.19e-13 1.16e-06 2.72e-02 9.73e-01 
3684.57 7.84e-22 1.37e-13 1.39e-06 3.12e-02 9.69e-01 
3909.64 8.51e-22 1.72e-13 1.79e-06 3.75e-02 9.63e-01 
4148.46 1.17e-21 2.56e-13 2.58e-06 4.71e-02 9.53e-01 
4401.86 2.47e-21 5.15e-13 4.48e-06 6.48e-02 9.35e-01 
4670.75 5.07e-21 1.04e-12 7.93e-06 8.94e-02 9.11e-01 
4956.05 6.95e-21 1.58e-12 1.19e-05 1.15e-01 8.85e-01 
5258.79 9.16e-21 2.31e-12 1.71e-05 1.43e-01 8.57e-01 
5580.02 1.75e-20 4.67e-12 3.15e-05 2.01e-01 7.99e-01 
5920.87 4.04e-20 1.11e-11 6.43e-05 2.93e-01 7.07e-01 
6282.54 8.58e-20 2.47e-11 1.25e-04 4.07e-01 5.93e-01 
6666.30 2.30e-19 6.66e-11 2.76e-04 5.67e-01 4.32e-01 
7073.50 7.20e-19 2.06e-10 6.48e-04 7.49e-01 2.51e-01 
7505.58 2.21e-18 6.46e-10 1.50e-03 8.86e-01 1.13e-01 
7964.05 9.05e-18 2.62e-09 3.99e-03 9.62e-01 3.41e-02 
8450.53 6.07e-17 1.59e-08 1.34e-02 9.80e-01 6.47e-03 
8966.72 6.44e-16 1.47e-07 5.85e-02 9.41e-01 8.04e-04 
9514.44 1.30e-14 2.30e-06 3.27e-01 6.72e-01 3.94e-05 
10095.62 2.02e-13 2.33e-05 8.67e-01 1.33e-01 1.81e-07 
10712.30 1.94e-12 1.27e-04 9.93e-01 7.11e-03 1.14e-10 
11366.65 2.74e-11 8.79e-04 9.99e-01 1.34e-04 1.07e-14 
12061.10 6.52e-10 8.96e-03 9.91e-01 8.58e-07 9.29e-20 
12793.43 2.02e-08 9.88e-02 9.01e-01 5.29e-09 4.63e-25 
13528.61 3.09e-07 5.59e-01 4.41e-01 1.70e-11 1.18e-26 
14194.74 1.05e-06 9.13e-01 8.66e-02 2.66e-14 3.88e-27 
14757.77 1.89e-06 9.67e-01 3.26e-02 5.20e-16 5.99e-27 
15240.48 3.73e-06 9.91e-01 9.41e-03 7.70e-18 3.12e-27 
15646.99 8.49e-06 9.98e-01 2.03e-03 1.09e-19 1.63e-27 
15960.30 2.15e-05 1.00e+00 1.32e-04 4.24e-22 4.63e-28 
16187.41 4.59e-05 1.00e+00 3.92e-05 1.14e-23 5.68e-28 
16354.17 5.56e-05 1.00e+00 1.68e-05 8.29e-25 9.93e-28 
16484.18 8.12e-05 1.00e+00 7.25e-06 1.06e-25 4.80e-28 
16593.12 6.57e-05 1.00e+00 3.98e-06 2.59e-26 2.08e-27 
16691.99 9.54e-05 1.00e+00 3.00e-06 9.02e-27 2.09e-27 
16788.59 1.35e-04 1.00e+00 1.30e-06 3.36e-27 8.03e-28 
16888.37 9.21e-05 1.00e+00 3.70e-06 2.22e-26 9.24e-26 
16998.79 1.04e-04 1.00e+00 6.04e-07 6.56e-27 3.39e-27 
17146.37 1.18e-04 1.00e+00 5.17e-07 7.25e-27 2.34e-27 
17415.23 1.88e-04 1.00e+00 1.75e-07 8.68e-27 3.14e-27 
17888.12 2.74e-04 1.00e+00 3.41e-08 3.35e-27 8.84e-28 
18532.37 6.34e-04 9.99e-01 4.28e-09 3.79e-28 3.01e-29 
19260.76 1.63e-03 9.98e-01 7.99e-10 1.48e-27 6.58e-28 
20034.10 2.21e-03 9.98e-01 1.26e-10 8.65e-28 2.20e-28 
20838.00 3.23e-03 9.97e-01 2.75e-11 8.14e-28 1.55e-28 
21647.97 1.32e-02 9.87e-01 6.63e-12 6.20e-28 1.29e-28 
22447.94 1.82e-02 9.82e-01 1.71e-12 5.78e-28 1.31e-28 
23245.88 9.75e-03 9.90e-01 5.86e-13 6.37e-28 1.42e-28 
24052.47 2.38e-02 9.76e-01 2.50e-13 8.48e-28 2.12e-28 
24867.72 3.32e-02 9.67e-01 6.74e-14 7.43e-28 1.50e-28 
25698.86 4.20e-02 9.58e-01 2.66e-14 1.09e-27 2.80e-28 
26587.16 7.88e-02 9.21e-01 3.59e-15 6.66e-28 9.79e-29 
27637.54 1.37e-01 8.63e-01 5.72e-16 5.78e-28 2.91e-28 
28986.97 2.80e-01 7.20e-01 6.09e-17 7.95e-28 1.10e-28 
#TIME: 9.98 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 4.46e-19 3.70e-11 8.63e-05 2.64e-01 7.36e-01 
999.11 2.07e-19 1.75e-11 4.73e-05 1.93e-01 8.07e-01 
1267.34 1.20e-19 1.02e-11 3.06e-05 1.53e-01 8.47e-01 
1514.05 9.27e-20 7.56e-12 2.37e-05 1.32e-01 8.68e-01 
1808.80 4.29e-20 3.73e-12 1.37e-05 9.76e-02 9.02e-01 
1919.29 2.50e-20 2.25e-12 9.20e-06 7.85e-02 9.21e-01 
2160.92 1.45e-20 1.37e-12 6.33e-06 6.37e-02 9.36e-01 
2292.92 9.23e-21 9.21e-13 4.67e-06 5.41e-02 9.46e-01 
2432.98 5.31e-21 5.71e-13 3.26e-06 4.46e-02 9.55e-01 
2581.60 4.40e-21 4.93e-13 2.99e-06 4.27e-02 9.57e-01 
2739.29 3.42e-21 4.00e-13 2.57e-06 3.94e-02 9.61e-01 
2906.62 3.01e-21 3.67e-13 2.46e-06 3.88e-02 9.61e-01 
3084.17 1.84e-21 2.48e-13 1.97e-06 3.49e-02 9.65e-01 
3272.56 1.13e-21 1.64e-13 1.48e-06 3.11e-02 9.69e-01 
3472.46 1.11e-21 1.80e-13 1.69e-06 3.43e-02 9.66e-01 
3684.57 1.24e-21 2.22e-13 2.10e-06 4.00e-02 9.60e-01 
3909.64 1.28e-21 2.71e-13 2.66e-06 4.76e-02 9.52e-01 
4148.46 1.84e-21 4.15e-13 3.90e-06 6.06e-02 9.39e-01 
4401.86 4.17e-21 8.86e-13 7.09e-06 8.46e-02 9.15e-01 
4670.75 8.11e-21 1.72e-12 1.23e-05 1.15e-01 8.85e-01 
4956.05 1.19e-20 2.75e-12 1.89e-05 1.49e-01 8.51e-01 
5258.79 1.43e-20 3.74e-12 2.60e-05 1.81e-01 8.19e-01 
5580.02 2.90e-20 7.93e-12 4.89e-05 2.55e-01 7.45e-01 
5920.87 6.08e-20 1.74e-11 9.52e-05 3.57e-01 6.43e-01 
6282.54 1.40e-19 4.08e-11 1.88e-04 4.88e-01 5.12e-01 
6666.30 3.58e-19 1.05e-10 3.93e-04 6.47e-01 3.53e-01 
7073.50 1.04e-18 3.04e-10 8.69e-04 8.05e-01 1.94e-01 
7505.58 3.10e-18 9.28e-10 1.96e-03 9.15e-01 8.29e-02 
7964.05 1.31e-17 3.85e-09 5.24e-03 9.71e-01 2.33e-02 
8450.53 9.04e-17 2.42e-08 1.81e-02 9.78e-01 4.23e-03 
8966.72 1.02e-15 2.33e-07 8.03e-02 9.19e-01 4.87e-04 
9514.44 2.01e-14 3.48e-06 4.18e-01 5.82e-01 1.56e-05 
10095.62 2.52e-13 2.84e-05 9.05e-01 9.53e-02 6.33e-08 
10712.30 2.38e-12 1.50e-04 9.95e-01 5.22e-03 4.96e-11 
11366.65 3.50e-11 1.07e-03 9.99e-01 1.15e-04 5.01e-15 
12061.10 8.23e-10 1.07e-02 9.89e-01 8.16e-07 4.58e-20 
12793.43 2.61e-08 1.20e-01 8.80e-01 2.80e-09 1.33e-25 
13528.61 3.51e-07 6.07e-01 3.93e-01 1.23e-11 1.06e-26 
14194.74 1.10e-06 9.17e-01 8.29e-02 1.72e-14 5.77e-27 
14757.77 1.98e-06 9.77e-01 2.29e-02 2.00e-16 2.68e-27 
15240.48 3.81e-06 9.92e-01 7.76e-03 4.05e-18 2.35e-27 
15646.99 8.37e-06 9.99e-01 1.11e-03 4.12e-20 9.22e-28 
15960.30 2.15e-05 1.00e+00 1.36e-04 3.31e-22 8.87e-28 
16187.41 4.55e-05 1.00e+00 3.43e-05 6.83e-24 5.53e-28 
16354.17 6.78e-05 1.00e+00 1.45e-05 4.85e-25 5.46e-28 
16484.18 7.05e-05 1.00e+00 1.00e-05 1.06e-25 1.13e-27 
16593.12 9.74e-05 1.00e+00 4.44e-06 1.57e-26 9.26e-28 
16691.99 8.71e-05 1.00e+00 2.83e-06 7.73e-27 1.68e-27 
16788.59 1.18e-04 1.00e+00 2.01e-06 9.83e-27 6.46e-27 
16888.37 1.45e-04 1.00e+00 1.05e-06 2.04e-27 2.30e-28 
16998.79 1.05e-04 1.00e+00 1.33e-06 1.57e-26 6.40e-27 
17146.37 1.73e-04 1.00e+00 2.80e-07 4.38e-27 1.79e-27 
17415.23 1.39e-04 1.00e+00 1.49e-07 7.26e-27 2.54e-27 
17888.12 3.43e-04 1.00e+00 5.28e-08 9.40e-27 5.80e-27 
18532.37 4.03e-04 1.00e+00 4.11e-09 2.52e-27 5.48e-27 
19260.76 1.22e-03 9.99e-01 5.82e-10 9.99e-28 2.67e-28 
20034.10 2.68e-03 9.97e-01 1.25e-10 1.02e-27 3.25e-28 
20838.00 7.31e-03 9.93e-01 2.50e-11 7.96e-28 2.08e-28 
21647.97 3.02e-03 9.97e-01 6.90e-12 6.42e-28 1.43e-28 
22447.94 1.09e-02 9.89e-01 2.12e-12 8.92e-28 2.32e-28 
23245.88 1.76e-02 9.82e-01 5.54e-13 7.97e-28 2.07e-28 
24052.47 3.12e-02 9.69e-01 1.40e-13 4.76e-28 8.91e-29 
24867.72 4.28e-03 9.96e-01 1.16e-13 1.40e-27 2.71e-28 
25698.86 5.22e-02 9.48e-01 1.48e-14 4.26e-28 4.86e-29 
26587.16 7.07e-02 9.29e-01 4.57e-15 9.29e-28 1.56e-28 
27637.54 1.50e-01 8.50e-01 6.40e-16 8.31e-28 1.47e-28 
28986.97 3.06e-02 9.69e-01 3.27e-16 3.49e-27 3.49e-28 
#TIME: 10.18 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 5.24e-19 4.50e-11 1.02e-04 2.89e-01 7.10e-01 
999.11 2.66e-19 2.32e-11 6.09e-05 2.22e-01 7.78e-01 
1267.34 1.66e-19 1.45e-11 4.20e-05 1.83e-01 8.17e-01 
1514.05 1.19e-19 1.02e-11 3.09e-05 1.54e-01 8.46e-01 
1808.80 6.02e-20 5.42e-12 1.91e-05 1.18e-01 8.82e-01 
1919.29 3.81e-20 3.50e-12 1.34e-05 9.74e-02 9.03e-01 
2160.92 1.99e-20 1.96e-12 8.63e-06 7.69e-02 9.23e-01 
2292.92 1.31e-20 1.37e-12 6.67e-06 6.69e-02 9.33e-01 
2432.98 8.50e-21 9.43e-13 5.07e-06 5.77e-02 9.42e-01 
2581.60 6.44e-21 7.51e-13 4.34e-06 5.34e-02 9.47e-01 
2739.29 5.42e-21 6.51e-13 3.93e-06 5.07e-02 9.49e-01 
2906.62 4.69e-21 5.91e-13 3.73e-06 4.97e-02 9.50e-01 
3084.17 2.47e-21 3.40e-13 2.60e-06 4.21e-02 9.58e-01 
3272.56 1.74e-21 2.61e-13 2.23e-06 3.99e-02 9.60e-01 
3472.46 1.80e-21 2.98e-13 2.59e-06 4.44e-02 9.56e-01 
3684.57 1.99e-21 3.69e-13 3.26e-06 5.21e-02 9.48e-01 
3909.64 1.98e-21 4.31e-13 3.99e-06 6.08e-02 9.39e-01 
4148.46 3.06e-21 7.05e-13 6.12e-06 7.90e-02 9.21e-01 
4401.86 6.51e-21 1.44e-12 1.09e-05 1.09e-01 8.91e-01 
4670.75 1.35e-20 2.94e-12 1.93e-05 1.49e-01 8.51e-01 
4956.05 1.83e-20 4.42e-12 2.86e-05 1.88e-01 8.12e-01 
5258.79 2.29e-20 6.17e-12 3.97e-05 2.28e-01 7.72e-01 
5580.02 4.66e-20 1.31e-11 7.48e-05 3.17e-01 6.83e-01 
5920.87 9.74e-20 2.84e-11 1.41e-04 4.30e-01 5.70e-01 
6282.54 2.09e-19 6.35e-11 2.72e-04 5.69e-01 4.31e-01 
6666.30 5.36e-19 1.62e-10 5.52e-04 7.20e-01 2.79e-01 
7073.50 1.57e-18 4.66e-10 1.19e-03 8.56e-01 1.43e-01 
7505.58 4.55e-18 1.38e-09 2.60e-03 9.39e-01 5.86e-02 
7964.05 1.88e-17 5.68e-09 6.94e-03 9.77e-01 1.60e-02 
8450.53 1.39e-16 3.74e-08 2.43e-02 9.73e-01 2.78e-03 
8966.72 1.67e-15 3.79e-07 1.11e-01 8.88e-01 2.90e-04 
9514.44 2.92e-14 4.99e-06 5.11e-01 4.89e-01 7.86e-06 
10095.62 3.16e-13 3.45e-05 9.30e-01 7.04e-02 3.03e-08 
10712.30 2.92e-12 1.77e-04 9.96e-01 3.52e-03 1.95e-11 
11366.65 4.42e-11 1.28e-03 9.99e-01 6.57e-05 1.57e-15 
12061.10 1.10e-09 1.34e-02 9.87e-01 3.38e-07 9.73e-21 
12793.43 3.27e-08 1.41e-01 8.59e-01 1.45e-09 4.53e-26 
13528.61 3.89e-07 6.42e-01 3.58e-01 3.65e-12 4.71e-27 
14194.74 1.18e-06 9.32e-01 6.79e-02 9.55e-15 5.35e-27 
14757.77 2.11e-06 9.82e-01 1.83e-02 1.14e-16 4.33e-27 
15240.48 3.90e-06 9.94e-01 5.64e-03 2.07e-18 2.52e-27 
15646.99 8.33e-06 9.99e-01 1.32e-03 3.57e-20 2.30e-27 
15960.30 2.26e-05 1.00e+00 8.47e-05 1.17e-22 4.42e-28 
16187.41 4.21e-05 1.00e+00 3.74e-05 5.43e-24 8.08e-28 
16354.17 6.17e-05 1.00e+00 8.66e-06 3.62e-25 7.74e-28 
16484.18 7.12e-05 1.00e+00 1.16e-05 9.00e-26 1.07e-27 
16593.12 1.00e-04 1.00e+00 3.45e-06 1.17e-26 1.28e-27 
16691.99 7.66e-05 1.00e+00 2.21e-06 5.83e-27 1.66e-27 
16788.59 9.11e-05 1.00e+00 1.99e-06 7.59e-27 1.92e-27 
16888.37 1.22e-04 1.00e+00 7.54e-07 5.40e-27 7.47e-27 
16998.79 1.71e-04 1.00e+00 4.40e-07 2.74e-27 5.36e-28 
17146.37 1.39e-04 1.00e+00 2.73e-07 8.93e-27 6.80e-27 
17415.23 1.96e-04 1.00e+00 1.37e-07 8.95e-27 4.31e-27 
17888.12 3.78e-04 1.00e+00 2.65e-08 3.35e-27 8.04e-28 
18532.37 9.79e-04 9.99e-01 1.01e-08 6.96e-27 2.47e-27 
19260.76 9.82e-04 9.99e-01 6.18e-10 1.62e-27 7.16e-28 
20034.10 2.33e-03 9.98e-01 1.24e-10 1.20e-27 3.78e-28 
20838.00 1.79e-03 9.98e-01 2.80e-11 1.03e-27 2.91e-28 
21647.97 5.53e-03 9.94e-01 5.83e-12 6.88e-28 1.97e-28 
22447.94 8.41e-03 9.92e-01 1.99e-12 7.96e-28 1.60e-28 
23245.88 1.25e-02 9.87e-01 8.89e-13 1.51e-27 3.52e-28 
24052.47 1.34e-02 9.87e-01 2.60e-13 1.77e-27 6.65e-28 
24867.72 2.25e-04 1.00e+00 1.13e-13 8.93e-28 1.03e-28 
25698.86 5.02e-02 9.50e-01 1.45e-14 8.38e-28 2.77e-28 
26587.16 5.64e-03 9.94e-01 1.27e-14 2.23e-27 2.92e-28 
27637.54 3.03e-03 9.97e-01 3.05e-15 3.61e-27 4.58e-28 
28986.97 2.73e-01 7.27e-01 7.59e-17 2.23e-28 7.67e-30 
#TIME: 10.39 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 6.27e-19 5.63e-11 1.27e-04 3.25e-01 6.75e-01 
999.11 3.19e-19 2.93e-11 7.59e-05 2.51e-01 7.49e-01 
1267.34 2.20e-19 1.99e-11 5.53e-05 2.12e-01 7.88e-01 
1514.05 1.64e-19 1.46e-11 4.22e-05 1.83e-01 8.17e-01 
1808.80 7.76e-20 7.33e-12 2.51e-05 1.39e-01 8.61e-01 
1919.29 5.72e-20 5.44e-12 1.98e-05 1.22e-01 8.78e-01 
2160.92 3.10e-20 3.11e-12 1.28e-05 9.68e-02 9.03e-01 
2292.92 1.97e-20 2.11e-12 9.69e-06 8.35e-02 9.17e-01 
2432.98 1.27e-20 1.46e-12 7.50e-06 7.30e-02 9.27e-01 
2581.60 9.73e-21 1.17e-12 6.40e-06 6.72e-02 9.33e-01 
2739.29 7.95e-21 9.96e-13 5.73e-06 6.35e-02 9.36e-01 
2906.62 7.19e-21 9.41e-13 5.61e-06 6.33e-02 9.37e-01 
3084.17 3.56e-21 5.01e-13 3.70e-06 5.26e-02 9.47e-01 
3272.56 2.85e-21 4.37e-13 3.45e-06 5.18e-02 9.48e-01 
3472.46 2.92e-21 4.97e-13 4.04e-06 5.80e-02 9.42e-01 
3684.57 3.13e-21 6.00e-13 4.98e-06 6.71e-02 9.33e-01 
3909.64 3.46e-21 7.64e-13 6.44e-06 8.05e-02 9.19e-01 
4148.46 4.86e-21 1.16e-12 9.49e-06 1.02e-01 8.98e-01 
4401.86 1.10e-20 2.49e-12 1.72e-05 1.41e-01 8.59e-01 
4670.75 2.25e-20 5.04e-12 3.07e-05 1.93e-01 8.07e-01 
4956.05 3.01e-20 7.44e-12 4.43e-05 2.38e-01 7.62e-01 
5258.79 3.82e-20 1.05e-11 6.16e-05 2.87e-01 7.13e-01 
5580.02 7.33e-20 2.12e-11 1.12e-04 3.86e-01 6.14e-01 
5920.87 1.53e-19 4.58e-11 2.09e-04 5.11e-01 4.89e-01 
6282.54 3.21e-19 9.90e-11 3.84e-04 6.45e-01 3.54e-01 
6666.30 7.66e-19 2.38e-10 7.47e-04 7.81e-01 2.18e-01 
7073.50 2.22e-18 6.82e-10 1.59e-03 8.95e-01 1.03e-01 
7505.58 6.42e-18 2.01e-09 3.44e-03 9.56e-01 4.02e-02 
7964.05 2.70e-17 8.30e-09 9.05e-03 9.80e-01 1.09e-02 
8450.53 2.22e-16 6.06e-08 3.38e-02 9.65e-01 1.63e-03 
8966.72 2.70e-15 6.07e-07 1.52e-01 8.48e-01 1.62e-04 
9514.44 4.09e-14 6.87e-06 5.98e-01 4.02e-01 3.43e-06 
10095.62 3.92e-13 4.17e-05 9.52e-01 4.82e-02 1.13e-08 
10712.30 3.66e-12 2.12e-04 9.97e-01 2.40e-03 7.59e-12 
11366.65 5.61e-11 1.54e-03 9.98e-01 3.66e-05 4.72e-16 
12061.10 1.44e-09 1.64e-02 9.84e-01 2.04e-07 3.05e-21 
12793.43 4.35e-08 1.74e-01 8.26e-01 9.20e-10 2.99e-26 
13528.61 4.50e-07 7.03e-01 2.97e-01 1.70e-12 8.02e-27 
14194.74 1.24e-06 9.42e-01 5.84e-02 5.45e-15 5.96e-27 
14757.77 2.17e-06 9.84e-01 1.60e-02 7.49e-17 5.46e-27 
15240.48 3.88e-06 9.96e-01 4.20e-03 1.22e-18 3.15e-27 
15646.99 9.04e-06 1.00e+00 3.56e-04 4.85e-21 3.93e-28 
15960.30 2.12e-05 1.00e+00 7.80e-05 7.75e-23 9.08e-28 
16187.41 3.98e-05 1.00e+00 1.77e-04 2.38e-23 4.93e-27 
16354.17 6.44e-05 1.00e+00 8.47e-06 1.39e-25 4.42e-28 
16484.18 7.45e-05 1.00e+00 3.41e-06 1.55e-26 2.41e-28 
16593.12 8.69e-05 1.00e+00 2.63e-06 7.13e-27 1.16e-27 
16691.99 1.03e-04 1.00e+00 2.29e-06 7.72e-27 3.11e-27 
16788.59 1.11e-04 1.00e+00 1.01e-06 3.80e-27 1.36e-27 
16888.37 5.50e-05 1.00e+00 1.15e-06 1.25e-26 6.99e-27 
16998.79 1.17e-04 1.00e+00 4.15e-07 8.68e-27 1.09e-26 
17146.37 1.59e-04 1.00e+00 3.42e-07 1.25e-26 5.12e-27 
17415.23 2.35e-04 1.00e+00 1.07e-07 8.41e-27 3.58e-27 
17888.12 2.63e-04 1.00e+00 3.19e-08 8.62e-27 6.21e-27 
18532.37 7.81e-04 9.99e-01 3.99e-09 1.26e-27 1.79e-28 
19260.76 1.39e-03 9.99e-01 5.36e-10 1.52e-27 4.81e-28 
20034.10 1.04e-03 9.99e-01 1.01e-10 9.55e-28 2.47e-28 
20838.00 5.87e-03 9.94e-01 2.17e-11 8.71e-28 2.34e-28 
21647.97 3.25e-03 9.97e-01 6.47e-12 1.00e-27 3.02e-28 
22447.94 1.13e-02 9.89e-01 2.07e-12 8.04e-28 1.67e-28 
23245.88 1.98e-02 9.80e-01 5.75e-13 6.87e-28 9.68e-29 
24052.47 2.39e-02 9.76e-01 1.83e-13 7.66e-28 8.88e-29 
24867.72 9.35e-03 9.91e-01 7.95e-14 7.14e-28 1.46e-28 
25698.86 4.95e-02 9.51e-01 1.82e-14 1.22e-27 2.37e-28 
26587.16 5.33e-02 9.47e-01 6.71e-15 4.88e-28 3.16e-29 
27637.54 1.10e-01 8.90e-01 1.03e-15 3.12e-28 1.14e-29 
28986.97 2.68e-01 7.32e-01 7.53e-17 1.07e-27 6.47e-28 
#TIME: 10.61 
#NVEL: 67 
#vel_mid[km/s] c0 c1 c2 c3 c4 
440.10 7.32e-19 6.84e-11 1.51e-04 3.54e-01 6.46e-01 
999.11 4.04e-19 3.84e-11 9.62e-05 2.86e-01 7.14e-01 
1267.34 2.70e-19 2.58e-11 7.04e-05 2.43e-01 7.57e-01 
1514.05 2.30e-19 2.10e-11 5.81e-05 2.18e-01 7.82e-01 
1808.80 1.16e-19 1.12e-11 3.57e-05 1.70e-01 8.30e-01 
1919.29 8.17e-20 8.09e-12 2.81e-05 1.49e-01 8.51e-01 
2160.92 5.01e-20 5.17e-12 1.99e-05 1.24e-01 8.76e-01 
2292.92 3.13e-20 3.45e-12 1.48e-05 1.07e-01 8.93e-01 
2432.98 2.10e-20 2.45e-12 1.15e-05 9.32e-02 9.07e-01 
2581.60 1.61e-20 1.98e-12 1.00e-05 8.72e-02 9.13e-01 
2739.29 1.25e-20 1.61e-12 8.67e-06 8.12e-02 9.19e-01 
2906.62 8.62e-21 1.18e-12 7.23e-06 7.42e-02 9.26e-01 
3084.17 5.21e-21 7.53e-13 5.27e-06 6.51e-02 9.35e-01 
3272.56 4.41e-21 7.03e-13 5.26e-06 6.65e-02 9.34e-01 
3472.46 4.73e-21 8.30e-13 6.28e-06 7.53e-02 9.25e-01 
3684.57 5.36e-21 1.05e-12 7.96e-06 8.84e-02 9.12e-01 
3909.64 5.58e-21 1.28e-12 1.02e-05 1.05e-01 8.95e-01 
4148.46 8.14e-21 1.99e-12 1.49e-05 1.32e-01 8.68e-01 
4401.86 1.80e-20 4.21e-12 2.70e-05 1.81e-01 8.19e-01 
4670.75 3.58e-20 8.28e-12 4.68e-05 2.42e-01 7.58e-01 
4956.05 5.05e-20 1.27e-11 6.92e-05 3.00e-01 7.00e-01 
5258.79 6.12e-20 1.74e-11 9.46e-05 3.56e-01 6.44e-01 
5580.02 1.21e-19 3.57e-11 1.70e-04 4.68e-01 5.32e-01 
5920.87 2.28e-19 7.04e-11 2.96e-04 5.89e-01 4.11e-01 
6282.54 4.86e-19 1.54e-10 5.43e-04 7.20e-01 2.80e-01 
6666.30 1.15e-18 3.63e-10 1.02e-03 8.35e-01 1.64e-01 
7073.50 3.18e-18 9.95e-10 2.09e-03 9.23e-01 7.47e-02 
7505.58 9.29e-18 2.96e-09 4.50e-03 9.68e-01 2.79e-02 
7964.05 4.05e-17 1.26e-08 1.21e-02 9.81e-01 7.02e-03 
8450.53 3.59e-16 9.84e-08 4.74e-02 9.52e-01 9.76e-04 
8966.72 4.38e-15 9.73e-07 2.07e-01 7.93e-01 9.65e-05 
9514.44 5.57e-14 9.15e-06 6.78e-01 3.22e-01 1.62e-06 
10095.62 4.87e-13 4.98e-05 9.66e-01 3.43e-02 4.67e-09 
10712.30 4.62e-12 2.56e-04 9.98e-01 1.67e-03 2.92e-12 
11366.65 7.27e-11 1.90e-03 9.98e-01 3.20e-05 2.21e-16 
12061.10 1.97e-09 2.10e-02 9.79e-01 1.30e-07 9.35e-22 
12793.43 5.43e-08 2.03e-01 7.97e-01 4.84e-10 2.07e-26 
13528.61 4.82e-07 7.07e-01 2.93e-01 1.22e-12 1.33e-26 
14194.74 1.27e-06 9.30e-01 7.04e-02 5.22e-15 1.09e-26 
14757.77 2.23e-06 9.83e-01 1.67e-02 5.47e-17 6.62e-27 
15240.48 4.18e-06 9.98e-01 2.30e-03 3.34e-19 1.60e-27 
15646.99 8.90e-06 9.99e-01 5.02e-04 4.48e-21 2.95e-27 
15960.30 2.38e-05 1.00e+00 8.54e-05 4.73e-23 9.21e-28 
16187.41 4.19e-05 1.00e+00 3.07e-05 3.25e-24 1.66e-28 
16354.17 6.02e-05 1.00e+00 1.88e-05 3.06e-25 2.72e-27 
16484.18 8.57e-05 1.00e+00 1.01e-05 3.62e-26 3.57e-27 
16593.12 9.95e-05 1.00e+00 1.99e-06 5.88e-27 1.75e-27 
16691.99 8.24e-05 1.00e+00 1.41e-06 4.62e-27 1.55e-27 
16788.59 1.11e-04 1.00e+00 1.08e-06 8.60e-27 6.78e-27 
16888.37 1.17e-04 1.00e+00 2.24e-05 1.77e-25 4.66e-26 
