#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Cr0 Cr1 Cr2 Cr3 Cr4
9.514e+08 1.741208e-12 7.830924e-04 9.992164e-01 4.640242e-07 2.505804e-26
1.010e+09 5.983038e-12 1.915294e-03 9.980846e-01 7.597482e-08 2.274475e-28
1.071e+09 2.278434e-11 5.099862e-03 9.949001e-01 1.022491e-08 1.225294e-30
1.137e+09 8.775242e-11 1.416524e-02 9.858348e-01 1.155788e-09 4.035435e-33
1.206e+09 3.019801e-10 3.802595e-02 9.619740e-01 1.202699e-10 1.025107e-35
1.279e+09 1.083798e-09 1.054130e-01 8.945870e-01 9.952470e-12 1.520215e-38
1.353e+09 3.805070e-09 2.749999e-01 7.250001e-01 6.337065e-13 1.435715e-41
1.419e+09 1.060507e-08 5.528043e-01 4.471957e-01 3.155129e-14 1.135277e-44
1.476e+09 2.039971e-08 7.792534e-01 2.207465e-01 1.735044e-15 1.717017e-47
1.524e+09 3.919143e-08 9.165276e-01 8.347238e-02 7.813913e-17 2.729857e-50
1.565e+09 7.641680e-08 9.730298e-01 2.697013e-02 3.147202e-18 4.584103e-53
1.596e+09 1.368069e-07 9.901691e-01 9.830752e-03 2.028480e-19 2.194042e-55
1.619e+09 1.776112e-07 9.948506e-01 5.149230e-03 3.033074e-20 4.463307e-57
1.635e+09 1.989275e-07 9.966313e-01 3.368537e-03 8.029592e-21 2.652176e-58
1.648e+09 1.994922e-07 9.974128e-01 2.587031e-03 3.175738e-21 3.303722e-59
1.659e+09 1.864462e-07 9.977252e-01 2.274638e-03 1.820660e-21 8.544465e-60
1.669e+09 1.791598e-07 9.980514e-01 1.948446e-03 9.934775e-22 2.061671e-60
1.679e+09 1.735888e-07 9.982649e-01 1.734968e-03 6.294497e-22 7.048405e-61
1.689e+09 1.703953e-07 9.984869e-01 1.512904e-03 3.779854e-22 2.178227e-61
1.700e+09 1.682342e-07 9.987212e-01 1.278599e-03 2.051761e-22 5.411948e-62
1.715e+09 1.655130e-07 9.989385e-01 1.061317e-03 1.040356e-22 1.147841e-62
1.742e+09 1.621610e-07 9.992232e-01 7.766290e-04 3.369438e-23 8.838459e-64
1.789e+09 1.586192e-07 9.995505e-01 4.493620e-04 4.784322e-24 1.065647e-65
1.853e+09 1.681323e-07 9.997680e-01 2.318620e-04 5.144508e-25 7.766629e-68
1.926e+09 1.828200e-07 9.998872e-01 1.126143e-04 4.662592e-26 4.010028e-70
2.003e+09 1.866313e-07 9.999380e-01 6.185590e-05 5.923371e-27 4.025838e-72
2.084e+09 1.792558e-07 9.999583e-01 4.150082e-05 1.383761e-27 1.449488e-73
2.165e+09 1.545530e-07 9.999590e-01 4.079710e-05 1.044948e-27 6.188129e-74
2.245e+09 1.066598e-07 9.999340e-01 6.590402e-05 3.206983e-27 4.413979e-73
2.325e+09 7.961393e-08 9.999137e-01 8.618253e-05 5.290300e-27 8.783124e-73
2.405e+09 6.208930e-08 9.998922e-01 1.077452e-04 7.963081e-27 1.518891e-72
2.487e+09 5.562665e-08 9.998984e-01 1.015054e-04 5.488555e-27 5.593398e-73
2.570e+09 5.870176e-08 9.999338e-01 6.612273e-05 1.332320e-27 2.526068e-74
2.659e+09 6.630905e-08 9.999621e-01 3.781552e-05 2.273722e-28 5.726197e-76
2.764e+09 8.283601e-08 9.999824e-01 1.749059e-05 2.151486e-29 4.014925e-78
2.899e+09 1.125623e-07 9.999932e-01 6.682584e-06 1.186153e-30 9.495733e-81
3.065e+09 1.335588e-07 9.999971e-01 2.798170e-06 7.366303e-32 2.398359e-83
3.252e+09 1.094360e-07 9.999978e-01 2.080452e-06 1.953169e-32 9.070790e-85
3.446e+09 8.251966e-08 9.999982e-01 1.687089e-06 6.197224e-33 4.535949e-86
3.637e+09 5.825172e-08 9.999982e-01 1.772539e-06 4.394386e-33 1.249423e-86
3.815e+09 4.709376e-08 9.999985e-01 1.502494e-06 1.804461e-33 1.236090e-87
3.975e+09 3.700266e-08 9.999982e-01 1.723914e-06 2.037547e-33 1.134106e-87
4.117e+09 3.087226e-08 9.999983e-01 1.690618e-06 1.456181e-33 4.076742e-88
4.247e+09 2.268669e-08 9.999979e-01 2.061378e-06 1.840264e-33 4.359248e-88
4.369e+09 1.764779e-08 9.999979e-01 2.069092e-06 1.285696e-33 1.341942e-88
4.488e+09 1.565316e-08 9.999985e-01 1.501402e-06 3.527852e-34 6.168040e-90
4.608e+09 1.267068e-08 9.999985e-01 1.437908e-06 2.220619e-34 1.594200e-90
4.729e+09 9.903391e-09 9.999985e-01 1.532440e-06 1.925022e-34 8.020024e-91
4.852e+09 9.653277e-09 9.999990e-01 9.443561e-07 3.441245e-35 1.621795e-92
4.975e+09 9.260592e-09 9.999994e-01 6.077602e-07 6.988452e-36 4.263506e-94
5.101e+09 6.762578e-09 9.999992e-01 7.879242e-07 1.083315e-35 7.142274e-94
5.229e+09 5.624152e-09 9.999993e-01 7.356003e-07 6.496573e-36 1.723808e-94
5.360e+09 5.537615e-09 9.999995e-01 4.495756e-07 1.145867e-36 3.433086e-96
5.492e+09 4.978465e-09 9.999996e-01 3.470196e-07 3.979663e-37 2.731310e-97
5.627e+09 4.095347e-09 9.999997e-01 3.375398e-07 2.708703e-37 8.615987e-98
5.762e+09 2.500105e-09 9.999993e-01 6.967764e-07 1.624226e-36 2.300852e-96
5.899e+09 2.413284e-09 9.999995e-01 4.615612e-07 3.681840e-37 7.811337e-98
6.034e+09 2.142463e-09 9.999996e-01 3.817716e-07 1.596382e-37 1.003365e-98
6.168e+09 1.499113e-09 9.999994e-01 5.789999e-07 4.008509e-37 4.655267e-98
6.297e+09 1.205201e-09 9.999994e-01 6.359035e-07 4.023177e-37 3.392369e-98
6.422e+09 1.050172e-09 9.999994e-01 5.884218e-07 2.506604e-37 9.559917e-99
6.539e+09 8.484773e-10 9.999993e-01 6.761499e-07 2.965835e-37 1.015304e-98
6.646e+09 8.356600e-10 9.999995e-01 4.972971e-07 9.965631e-38 8.589047e-100
6.742e+09 6.565000e-10 9.999993e-01 6.609145e-07 1.875977e-37 2.480182e-99
6.826e+09 4.249586e-10 9.999985e-01 1.468155e-06 1.582742e-36 1.554985e-97
6.896e+09 5.088564e-10 9.999992e-01 7.639971e-07 2.131553e-37 2.261176e-99
6.948e+09 9.600558e-10 9.999999e-01 1.351613e-07 1.320093e-39 6.450872e-104
6.976e+09 9.963495e-10 9.999999e-01 1.148556e-07 7.917948e-40 2.164887e-104
6.989e+09 8.887750e-10 9.999999e-01 1.475811e-07 1.599049e-39 8.842877e-104
6.995e+09 2.967137e-09 1.000000e+00 5.403333e-09 9.625937e-44 1.796548e-112
6.998e+09 1.195637e-09 9.999999e-01 6.805168e-08 1.679935e-40 8.755635e-106
7.000e+09 7.773079e-10 9.999998e-01 1.996659e-07 3.752306e-39 4.912088e-103
#TIME: 32.574673
#NVEL: 114
#vel_mid[km/s] Cr0 Cr1 Cr2 Cr3 Cr4
4.401e+07 4.226102e-15 5.131628e-06 9.495432e-01 5.045170e-02 7.596975e-13
8.862e+07 5.737815e-15 6.380624e-06 9.653765e-01 3.461711e-02 2.819219e-13
9.061e+07 5.851522e-15 6.469951e-06 9.662157e-01 3.377787e-02 2.643805e-13
9.444e+07 6.175150e-15 6.721192e-06 9.684210e-01 3.157232e-02 2.215893e-13
9.991e+07 6.263398e-15 6.788961e-06 9.689793e-01 3.101387e-02 2.114959e-13
1.061e+08 5.939965e-15 6.538916e-06 9.668417e-01 3.315172e-02 2.517570e-13
1.126e+08 5.725984e-15 6.369900e-06 9.652576e-01 3.473600e-02 2.845502e-13
1.194e+08 5.778891e-15 6.405173e-06 9.655219e-01 3.447170e-02 2.793001e-13
1.267e+08 5.856138e-15 6.449544e-06 9.657586e-01 3.423492e-02 2.752564e-13
1.345e+08 5.969039e-15 6.490290e-06 9.656160e-01 3.437755e-02 2.810620e-13
1.427e+08 6.356512e-15 6.712510e-06 9.668470e-01 3.314633e-02 2.593498e-13
1.514e+08 6.408216e-15 6.745039e-06 9.670666e-01 3.292667e-02 2.551965e-13
1.607e+08 5.857741e-15 6.391981e-06 9.645358e-01 3.545784e-02 3.055928e-13
1.705e+08 5.650251e-15 6.260792e-06 9.635917e-01 3.640204e-02 3.252035e-13
1.809e+08 5.615953e-15 6.243114e-06 9.635248e-01 3.646900e-02 3.261031e-13
1.919e+08 5.264195e-15 5.991018e-06 9.611816e-01 3.881239e-02 3.815054e-13
2.037e+08 5.020778e-15 5.820626e-06 9.595871e-01 4.040711e-02 4.212890e-13
2.161e+08 4.618860e-15 5.544083e-06 9.569926e-01 4.300186e-02 4.890172e-13
2.293e+08 4.115373e-15 5.228637e-06 9.546720e-01 4.532273e-02 5.438195e-13
2.433e+08 3.622104e-15 4.894959e-06 9.517795e-01 4.821560e-02 6.187528e-13
2.582e+08 3.364670e-15 4.729254e-06 9.507044e-01 4.929089e-02 6.398738e-13
2.739e+08 3.394877e-15 4.823370e-06 9.535810e-01 4.641422e-02 5.361197e-13
2.907e+08 3.546810e-15 5.069038e-06 9.589524e-01 4.104249e-02 3.780957e-13
3.084e+08 3.553011e-15 5.251223e-06 9.640389e-01 3.595590e-02 2.549333e-13
3.273e+08 3.504006e-15 5.445568e-06 9.694228e-01 3.057180e-02 1.564479e-13
3.472e+08 3.569307e-15 5.801003e-06 9.755250e-01 2.446924e-02 8.164088e-14
3.685e+08 3.679480e-15 6.284832e-06 9.814475e-01 1.854617e-02 3.659942e-14
3.910e+08 3.545294e-15 6.599896e-06 9.857065e-01 1.428693e-02 1.674996e-14
4.148e+08 4.157333e-15 7.664597e-06 9.901158e-01 9.876530e-03 6.114878e-15
4.402e+08 6.221366e-15 1.006780e-05 9.939903e-01 5.999657e-03 1.714351e-15
4.671e+08 8.516449e-15 1.264587e-05 9.961967e-01 3.790699e-03 5.194431e-16
4.956e+08 9.175865e-15 1.406214e-05 9.972722e-01 2.713719e-03 2.035035e-16
5.259e+08 9.692173e-15 1.550635e-05 9.980374e-01 1.947118e-03 7.958168e-17
5.580e+08 1.169225e-14 1.834447e-05 9.986966e-01 1.285036e-03 2.592788e-17
5.921e+08 1.508331e-14 2.266059e-05 9.991915e-01 7.858527e-04 6.981197e-18
6.282e+08 2.081106e-14 2.933891e-05 9.995324e-01 4.382654e-04 1.483121e-18
6.666e+08 3.276511e-14 4.118929e-05 9.997445e-01 2.143446e-04 2.284478e-19
7.074e+08 5.751506e-14 6.246886e-05 9.998476e-01 8.991824e-05 2.366959e-20
7.506e+08 1.001379e-13 9.602796e-05 9.998689e-01 3.511592e-05 1.983806e-21
7.964e+08 1.978460e-13 1.609021e-04 9.998274e-01 1.166712e-05 1.099964e-22
8.451e+08 4.772640e-13 3.052121e-04 9.996916e-01 3.164205e-06 3.697223e-24
8.967e+08 1.267069e-12 6.226775e-04 9.993766e-01 7.362742e-07 8.304468e-26
9.514e+08 3.636543e-12 1.351406e-03 9.986484e-01 1.496759e-07 1.303391e-27
1.010e+09 1.262359e-11 3.330465e-03 9.966695e-01 2.413578e-08 1.137493e-29
1.071e+09 4.937192e-11 9.060667e-03 9.909393e-01 3.080755e-09 5.339955e-32
1.137e+09 1.990095e-10 2.616524e-02 9.738348e-01 3.102676e-10 1.305549e-34
1.206e+09 7.014442e-10 7.193416e-02 9.280658e-01 2.805461e-11 2.349731e-37
1.279e+09 2.608952e-09 2.010907e-01 7.989093e-01 1.812028e-12 2.060834e-40
1.353e+09 9.329200e-09 4.895453e-01 5.104547e-01 6.822633e-14 7.436673e-44
1.419e+09 2.206884e-08 7.791939e-01 2.208061e-01 1.961919e-15 2.548827e-47
1.476e+09 3.717552e-08 9.178968e-01 8.210313e-02 6.753952e-17 1.809211e-50
1.524e+09 6.355533e-08 9.722902e-01 2.770970e-02 2.619740e-18 2.306918e-53
1.565e+09 1.114833e-07 9.908157e-01 9.184235e-03 1.164972e-19 4.632193e-56
1.596e+09 1.884132e-07 9.965853e-01 3.414536e-03 7.756631e-21 2.262655e-58
1.619e+09 2.378644e-07 9.981627e-01 1.837066e-03 1.240428e-21 5.184798e-60
1.635e+09 2.649321e-07 9.987961e-01 1.203660e-03 3.296220e-22 3.093851e-61
1.648e+09 2.666897e-07 9.990886e-01 9.111472e-04 1.250764e-22 3.538504e-62
1.659e+09 2.471140e-07 9.991831e-01 8.166385e-04 7.586705e-23 1.026679e-62
1.669e+09 2.362653e-07 9.992890e-01 7.107721e-04 4.353647e-23 2.756230e-63
1.679e+09 2.343885e-07 9.994090e-01 5.908136e-04 2.248144e-23 6.168923e-64
1.689e+09 2.318874e-07 9.994946e-01 5.051346e-04 1.276628e-23 1.702577e-64
1.700e+09 2.262710e-07 9.995555e-01 4.442879e-04 7.843835e-24 5.495412e-65
1.715e+09 2.312365e-07 9.996656e-01 3.341713e-04 2.985936e-24 6.484194e-66
1.742e+09 2.323119e-07 9.997663e-01 2.334820e-04 8.562274e-25 3.948470e-67
1.789e+09 2.471233e-07 9.998864e-01 1.133741e-04 7.494712e-26 1.823904e-69
1.853e+09 2.891265e-07 9.999512e-01 4.849539e-05 4.867419e-27 4.972927e-72
1.926e+09 3.565244e-07 9.999813e-01 1.831374e-05 2.217967e-28 6.625176e-75
2.003e+09 4.107367e-07 9.999918e-01 7.764845e-06 1.371069e-29 1.582882e-77
2.084e+09 4.784463e-07 9.999962e-01 3.326389e-06 8.946816e-31 4.343443e-80
2.165e+09 4.561218e-07 9.999970e-01 2.555396e-06 3.323716e-31 4.384339e-81
2.245e+09 2.911620e-07 9.999949e-01 4.802912e-06 1.539053e-30 7.006686e-80
2.325e+09 1.752946e-07 9.999895e-01 1.028498e-05 1.029594e-29 2.343567e-78
2.405e+09 1.230403e-07 9.999836e-01 1.625505e-05 3.000930e-29 1.526546e-77
2.487e+09 1.002511e-07 9.999804e-01 1.947689e-05 4.157363e-29 2.338856e-77
2.570e+09 1.025207e-07 9.999858e-01 1.410204e-05 1.394135e-29 2.082600e-78
2.659e+09 1.118633e-07 9.999910e-01 8.906728e-06 3.198513e-30 8.714118e-80
2.764e+09 1.381319e-07 9.999957e-01 4.163976e-06 3.092440e-31 6.305347e-82
2.899e+09 1.744969e-07 9.999980e-01 1.797159e-06 2.342737e-32 2.730814e-84
3.065e+09 2.023587e-07 9.999991e-01 7.235197e-07 1.228074e-33 4.558773e-87
3.252e+09 1.589122e-07 9.999992e-01 6.039757e-07 4.578948e-34 3.478387e-88
3.446e+09 1.235151e-07 9.999994e-01 4.491852e-07 1.125215e-34 1.025655e-89
3.637e+09 8.818046e-08 9.999994e-01 4.757352e-07 8.345819e-35 3.178148e-90
3.815e+09 7.018951e-08 9.999995e-01 4.251680e-07 4.027723e-35 4.414236e-91
3.975e+09 5.112049e-08 9.999993e-01 6.244902e-07 9.600897e-35 1.934254e-90
4.117e+09 4.412796e-08 9.999994e-01 5.621044e-07 5.355532e-35 4.194749e-91
4.247e+09 3.233449e-08 9.999993e-01 7.093520e-07 7.596356e-35 5.786797e-91
4.369e+09 2.506947e-08 9.999992e-01 7.265244e-07 5.666446e-35 2.053266e-91
4.488e+09 1.922748e-08 9.999992e-01 7.702513e-07 4.690744e-35 9.055849e-92
4.608e+09 1.716904e-08 9.999994e-01 5.724971e-07 1.413632e-35 5.188386e-93
4.729e+09 1.443137e-08 9.999995e-01 5.091725e-07 7.274085e-36 9.023705e-94
4.852e+09 1.244925e-08 9.999996e-01 4.270300e-07 3.171258e-36 1.124546e-94
4.975e+09 9.634955e-09 9.999995e-01 4.786925e-07 3.230463e-36 8.006751e-95
5.101e+09 9.471704e-09 9.999997e-01 2.883874e-07 5.407341e-37 1.414596e-96
5.229e+09 7.747232e-09 9.999997e-01 2.825183e-07 3.741081e-37 4.590088e-97
5.360e+09 6.137313e-09 9.999997e-01 3.013594e-07 3.319323e-37 2.481786e-97
5.492e+09 5.420965e-09 9.999998e-01 2.431450e-07 1.310108e-37 2.562451e-98
5.627e+09 4.380797e-09 9.999997e-01 2.480647e-07 1.025426e-37 1.077109e-98
5.762e+09 4.062168e-09 9.999998e-01 1.787535e-07 2.935502e-38 5.815058e-100
5.899e+09 3.831520e-09 9.999999e-01 1.241427e-07 7.580801e-39 2.555302e-101
6.034e+09 3.167017e-09 9.999999e-01 1.235366e-07 5.625711e-39 9.855783e-102
6.168e+09 2.407008e-09 9.999998e-01 1.549654e-07 8.249725e-39 1.546884e-101
6.297e+09 1.278788e-09 9.999995e-01 4.817676e-07 1.672800e-37 5.171244e-99
6.422e+09 1.719577e-09 9.999998e-01 1.513837e-07 4.628844e-39 2.564340e-102
6.539e+09 9.764968e-10 9.999996e-01 4.201749e-07 6.981450e-38 4.872653e-100
6.646e+09 1.204042e-09 9.999998e-01 1.767651e-07 4.687789e-39 1.552374e-102
6.742e+09 8.418726e-10 9.999997e-01 3.153013e-07 2.066687e-38 2.544431e-101
6.826e+09 6.858113e-10 9.999996e-01 4.020356e-07 3.553944e-38 6.330143e-101
6.896e+09 8.507686e-10 9.999998e-01 1.902275e-07 3.623183e-39 5.193962e-103
6.948e+09 1.167434e-09 9.999999e-01 7.212350e-08 1.984832e-40 1.228579e-105
6.976e+09 2.154193e-09 1.000000e+00 1.295722e-08 1.255024e-42 3.550455e-110
6.989e+09 6.905675e-10 9.999998e-01 2.412788e-07 6.084785e-39 1.218786e-102
6.995e+09 1.223186e-09 9.999999e-01 5.651655e-08 9.109238e-41 2.293508e-106
6.998e+09 1.007855e-09 9.999999e-01 9.175394e-08 3.689175e-40 3.967614e-105
7.000e+09 1.638364e-09 1.000000e+00 2.584291e-08 9.235675e-42 2.082904e-108
#TIME: 33.574673
#NVEL: 114
#vel_mid[km/s] Cr0 Cr1 Cr2 Cr3 Cr4
4.401e+07 1.358729e-14 1.210251e-05 9.901096e-01 9.878300e-03 1.038537e-14
8.862e+07 1.704552e-14 1.416869e-05 9.926505e-01 7.335287e-03 4.828493e-15
9.061e+07 1.770295e-14 1.454595e-05 9.930065e-01 6.978945e-03 4.248271e-15
9.444e+07 1.872189e-14 1.512210e-05 9.935018e-01 6.483113e-03 3.515228e-15
9.991e+07 2.015008e-14 1.591343e-05 9.940997e-01 5.884350e-03 2.740494e-15
1.061e+08 1.944062e-14 1.552231e-05 9.938149e-01 6.169627e-03 3.094990e-15
1.126e+08 1.898111e-14 1.526390e-05 9.936123e-01 6.372414e-03 3.364075e-15
1.194e+08 1.928949e-14 1.542090e-05 9.937207e-01 6.263896e-03 3.223276e-15
1.267e+08 1.921396e-14 1.534224e-05 9.936236e-01 6.361086e-03 3.364993e-15
1.345e+08 1.981679e-14 1.556619e-05 9.936930e-01 6.291443e-03 3.304254e-15
1.427e+08 2.126273e-14 1.617447e-05 9.939859e-01 5.997897e-03 2.967520e-15
1.514e+08 1.999581e-14 1.548314e-05 9.934513e-01 6.533202e-03 3.702106e-15
1.607e+08 1.803159e-14 1.454414e-05 9.927882e-01 7.197217e-03 4.684927e-15
1.705e+08 1.714332e-14 1.410541e-05 9.924388e-01 7.547135e-03 5.259135e-15
1.809e+08 1.659899e-14 1.381046e-05 9.921549e-01 7.831327e-03 5.772881e-15
1.919e+08 1.510775e-14 1.299157e-05 9.912853e-01 8.701693e-03 7.523889e-15
2.037e+08 1.460065e-14 1.274230e-05 9.910538e-01 8.933494e-03 8.000015e-15
2.161e+08 1.340301e-14 1.212600e-05 9.904059e-01 9.581989e-03 9.445089e-15
2.293e+08 1.135806e-14 1.104983e-05 9.891570e-01 1.083194e-02 1.254410e-14
2.433e+08 9.852221e-15 1.024711e-05 9.881813e-01 1.180847e-02 1.514650e-14
2.582e+08 9.165845e-15 9.912183e-06 9.879127e-01 1.207735e-02 1.566294e-14
2.739e+08 9.107174e-15 9.992938e-06 9.884374e-01 1.155261e-02 1.371762e-14
2.907e+08 9.218450e-15 1.025764e-05 9.894340e-01 1.055578e-02 1.059813e-14
3.084e+08 8.885547e-15 1.033103e-05 9.903419e-01 9.647804e-03 8.019399e-15
3.273e+08 8.584211e-15 1.054603e-05 9.916322e-01 8.357231e-03 5.195844e-15
3.472e+08 8.546647e-15 1.104056e-05 9.931619e-01 6.827074e-03 2.877765e-15
3.685e+08 8.653679e-15 1.179662e-05 9.947393e-01 5.248921e-03 1.347080e-15
3.910e+08 8.336149e-15 1.237441e-05 9.959708e-01 4.016840e-03 6.088039e-16
4.148e+08 9.771886e-15 1.435501e-05 9.972287e-01 2.756900e-03 2.191412e-16
4.402e+08 1.438870e-14 1.863530e-05 9.982829e-01 1.698507e-03 6.392385e-17
4.671e+08 1.929478e-14 2.307001e-05 9.988787e-01 1.098263e-03 2.058636e-17
4.956e+08 2.024753e-14 2.518198e-05 9.991613e-01 8.135333e-04 8.810268e-18
5.259e+08 2.063545e-14 2.707885e-05 9.993606e-01 6.123562e-04 3.898327e-18
5.580e+08 2.461833e-14 3.177895e-05 9.995579e-01 4.102792e-04 1.320915e-18
5.921e+08 3.100644e-14 3.860293e-05 9.997023e-01 2.591005e-04 3.863023e-19
6.282e+08 4.233213e-14 4.961600e-05 9.998039e-01 1.465247e-04 8.503179e-20
6.666e+08 6.712017e-14 7.001725e-05 9.998591e-01 7.092364e-05 1.274477e-20
7.074e+08 1.175079e-13 1.060598e-04 9.998641e-01 2.980211e-05 1.324290e-21
7.506e+08 2.067360e-13 1.643354e-04 9.998242e-01 1.145612e-05 1.064128e-22
7.964e+08 4.102400e-13 2.762695e-04 9.997199e-01 3.785305e-06 5.811775e-24
8.451e+08 9.858395e-13 5.223875e-04 9.994766e-01 1.036058e-06 2.000670e-25
8.967e+08 2.639156e-12 1.071257e-03 9.989285e-01 2.394890e-07 4.421200e-27
9.514e+08 7.668840e-12 2.345390e-03 9.976546e-01 4.791362e-08 6.660389e-29
1.010e+09 2.695463e-11 5.840405e-03 9.941596e-01 7.530476e-09 5.436205e-31
1.071e+09 1.118630e-10 1.664386e-02 9.833561e-01 8.571517e-10 1.897676e-33
1.137e+09 4.663225e-10 4.963968e-02 9.503603e-01 7.534627e-11 3.290751e-36
1.206e+09 1.748000e-09 1.419706e-01 8.580294e-01 5.284293e-12 3.293778e-39
1.279e+09 6.765093e-09 3.842936e-01 6.157063e-01 2.185551e-13 1.231728e-42
1.353e+09 2.072223e-08 7.343042e-01 2.656957e-01 4.376536e-15 1.662577e-46
1.419e+09 4.103544e-08 9.201221e-01 7.987789e-02 7.063466e-17 2.305426e-50
1.476e+09 6.335376e-08 9.749098e-01 2.509010e-02 1.816377e-18 1.000074e-53
1.524e+09 9.964349e-08 9.915250e-01 8.474887e-03 7.376278e-20 1.398682e-56
1.565e+09 1.606468e-07 9.969393e-01 3.060504e-03 4.137204e-21 4.336156e-59
1.596e+09 2.647446e-07 9.988406e-01 1.159100e-03 2.883492e-22 2.287896e-61
1.619e+09 3.331487e-07 9.993760e-01 6.236768e-04 4.620679e-23 5.261857e-63
1.635e+09 3.785486e-07 9.996096e-01 3.900276e-04 1.078229e-23 2.420428e-64
1.648e+09 3.763454e-07 9.996925e-01 3.071580e-04 4.623720e-24 3.580954e-65
1.659e+09 3.676792e-07 9.997608e-01 2.388658e-04 1.848769e-24 4.411922e-66
1.669e+09 3.506222e-07 9.997897e-01 2.099464e-04 1.095118e-24 1.267780e-66
1.679e+09 3.406676e-07 9.998138e-01 1.859043e-04 6.849012e-25 4.232401e-67
1.689e+09 3.413139e-07 9.998448e-01 1.548278e-04 3.619505e-25 1.013369e-67
1.700e+09 3.430922e-07 9.998731e-01 1.265731e-04 1.801658e-25 2.131788e-68
1.715e+09 3.472209e-07 9.999003e-01 9.936500e-05 7.863486e-26 3.372662e-69
1.742e+09 3.786069e-07 9.999419e-01 5.771484e-05 1.338475e-26 7.200251e-71
1.789e+09 4.300450e-07 9.999747e-01 2.485489e-05 8.523789e-28 1.798300e-73
1.853e+09 5.623301e-07 9.999910e-01 8.425130e-06 2.910112e-29 1.368107e-76
1.926e+09 7.464903e-07 9.999965e-01 2.726976e-06 8.670131e-31 7.847581e-80
2.003e+09 9.513328e-07 9.999981e-01 9.130779e-07 2.741936e-32 4.846491e-83
2.084e+09 1.186926e-06 9.999985e-01 3.300710e-07 1.099240e-33 4.940210e-86
2.165e+09 1.321327e-06 9.999985e-01 1.727564e-07 1.351950e-34 5.258860e-88
2.245e+09 1.181352e-06 9.999987e-01 1.425174e-07 5.860621e-35 6.823856e-89
2.325e+09 6.924120e-07 9.999990e-01 3.212465e-07 4.498926e-34 2.985383e-87
2.405e+09 3.641928e-07 9.999986e-01 1.002840e-06 9.144420e-33 9.883365e-85
2.487e+09 2.671159e-07 9.999982e-01 1.516495e-06 2.438254e-32 5.627533e-84
2.570e+09 2.235833e-07 9.999980e-01 1.757200e-06 3.128558e-32 7.556303e-84
2.659e+09 2.156867e-07 9.999983e-01 1.447902e-06 1.511273e-32 1.399676e-84
2.764e+09 2.332580e-07 9.999989e-01 8.773855e-07 2.966222e-33 4.073398e-86
2.899e+09 2.728210e-07 9.999993e-01 4.045117e-07 2.525620e-34 2.045203e-88
3.065e+09 2.889456e-07 9.999995e-01 1.811483e-07 1.678883e-35 5.084142e-91
3.252e+09 2.205475e-07 9.999996e-01 1.667062e-07 8.431281e-36 7.254101e-92
3.446e+09 1.649107e-07 9.999997e-01 1.424860e-07 3.176455e-36 5.267327e-93
3.637e+09 1.123446e-07 9.999997e-01 1.877228e-07 4.698930e-36 7.164804e-93
3.815e+09 8.464402e-08 9.999997e-01 2.040182e-07 4.129969e-36 3.520146e-93
3.975e+09 6.878003e-08 9.999997e-01 2.235612e-07 4.177091e-36 2.651875e-93
4.117e+09 5.163700e-08 9.999996e-01 3.096838e-07 8.493432e-36 8.509387e-93
