#NTIMES:     65
#NSTAGES:     8
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5           fe6           fe7
    1.248596E+03    7.2541E-34    1.4481E-25    1.1433E-18    1.5478E-12    1.5830E-07    1.1387E-03    2.1147E-01    7.8740E-01
    1.325372E+03    4.8266E-34    9.7598E-26    7.8559E-19    1.1018E-12    1.1825E-07    9.1896E-04    1.8986E-01    8.0922E-01
    1.406869E+03    3.0328E-35    6.9063E-27    6.5132E-20    1.1791E-13    1.7540E-08    2.2518E-04    9.1534E-02    9.0824E-01
    1.493377E+03    4.8868E-37    1.3531E-28    1.6422E-21    4.3973E-15    1.0519E-09    2.7845E-05    2.9669E-02    9.7030E-01
    1.585205E+03    2.8706E-38    9.2842E-30    1.3653E-22    4.8502E-16    1.6076E-10    6.9171E-06    1.3898E-02    9.8609E-01
    1.682679E+03    3.6679E-39    1.3354E-30    2.2695E-23    9.9471E-17    4.1765E-11    2.5517E-06    8.0683E-03    9.9193E-01
    1.786147E+03    3.6274E-40    1.4930E-31    2.9607E-24    1.6393E-17    8.9326E-12    8.1300E-07    4.3162E-03    9.9568E-01
    1.895977E+03    2.6830E-41    1.2826E-32    3.0584E-25    2.2220E-18    1.6271E-12    2.3155E-07    2.1775E-03    9.9782E-01
    2.012561E+03    2.1325E-42    1.1829E-33    3.3864E-26    3.2191E-19    3.1412E-13    6.9187E-08    1.1303E-03    9.9887E-01
    2.136313E+03    1.2733E-43    8.4053E-35    2.9721E-27    3.8381E-20    5.1648E-14    1.8535E-08    5.5537E-04    9.9944E-01
    2.267674E+03    7.9020E-45    6.3568E-36    2.8319E-28    5.0171E-21    9.3502E-15    5.4073E-09    2.8776E-04    9.9971E-01
    2.407114E+03    4.1920E-46    4.1924E-37    2.4030E-29    5.9835E-22    1.5775E-15    1.5148E-09    1.4669E-04    9.9985E-01
    2.555127E+03    2.5389E-47    3.1155E-38    2.2669E-30    7.8235E-23    2.8692E-16    4.5111E-10    7.7592E-05    9.9992E-01
    2.712241E+03    3.3377E-48    4.7661E-39    4.1351E-31    1.8125E-23    8.4522E-17    1.9052E-10    4.9501E-05    9.9995E-01
    2.879017E+03    7.7467E-49    1.2471E-39    1.2393E-31    6.4818E-24    3.6077E-17    1.0507E-10    3.6390E-05    9.9996E-01
    3.056048E+03    2.7457E-49    4.9604E-40    5.5644E-32    3.3359E-24    2.1281E-17    7.3193E-11    3.0269E-05    9.9997E-01
    3.243964E+03    1.7080E-49    3.4072E-40    4.1967E-32    2.7227E-24    1.8797E-17    6.8001E-11    2.9271E-05    9.9997E-01
    3.443435E+03    1.6830E-49    3.6393E-40    4.7914E-32    3.2043E-24    2.2800E-17    7.9237E-11    3.1879E-05    9.9997E-01
    3.655171E+03    2.2876E-49    5.3324E-40    7.4106E-32    4.9542E-24    3.5209E-17    1.1017E-10    3.8177E-05    9.9996E-01
    3.879927E+03    3.5685E-49    9.2179E-40    1.3791E-31    9.2092E-24    6.5205E-17    1.7674E-10    4.9598E-05    9.9995E-01
    4.118504E+03    7.2860E-49    2.0180E-39    3.1432E-31    2.0256E-23    1.3778E-16    3.1230E-10    6.7960E-05    9.9993E-01
    4.371751E+03    1.4407E-48    3.8747E-39    5.7934E-31    3.4793E-23    2.2001E-16    4.3951E-10    8.1680E-05    9.9992E-01
    4.640569E+03    8.0826E-49    2.2641E-39    3.5509E-31    2.2780E-23    1.5411E-16    3.4033E-10    7.1296E-05    9.9993E-01
    4.925917E+03    2.3518E-49    7.5319E-40    1.3603E-31    1.0237E-23    8.1359E-17    2.1829E-10    5.6646E-05    9.9994E-01
    5.228812E+03    8.0385E-50    2.9289E-40    6.0433E-32    5.2515E-24    4.8229E-17    1.5246E-10    4.7129E-05    9.9995E-01
    5.550331E+03    5.0936E-50    1.9674E-40    4.3081E-32    3.9850E-24    3.8966E-17    1.3187E-10    4.3777E-05    9.9996E-01
    5.891620E+03    4.7507E-50    1.9092E-40    4.3280E-32    4.0904E-24    4.0831E-17    1.3776E-10    4.4990E-05    9.9996E-01
    6.253896E+03    5.3124E-50    2.2265E-40    5.2123E-32    4.9598E-24    4.9753E-17    1.6114E-10    4.9194E-05    9.9995E-01
    6.638447E+03    6.6414E-50    2.8538E-40    6.7842E-32    6.3954E-24    6.3422E-17    1.9427E-10    5.4620E-05    9.9995E-01
    7.046645E+03    9.5067E-50    4.1613E-40    9.9599E-32    9.1734E-24    8.8619E-17    2.5063E-10    6.2924E-05    9.9994E-01
    7.479943E+03    1.6054E-49    7.3556E-40    1.8063E-31    1.6215E-23    1.5176E-16    3.7968E-10    7.9460E-05    9.9992E-01
    7.939884E+03    3.3597E-49    1.5975E-39    3.9770E-31    3.4097E-23    3.0214E-16    6.4447E-10    1.0690E-04    9.9989E-01
    8.428107E+03    9.0190E-49    4.2856E-39    1.0423E-30    8.2407E-23    6.6643E-16    1.1731E-09    1.4909E-04    9.9985E-01
    8.946351E+03    4.0539E-48    1.9011E-38    4.4197E-30    3.0805E-22    2.1567E-15    2.8556E-09    2.4451E-04    9.9976E-01
    9.496461E+03    5.1414E-47    2.3011E-37    4.8620E-29    2.7248E-21    1.4787E-14    1.2269E-08    5.5035E-04    9.9945E-01
    1.008040E+04    2.8872E-45    1.1312E-35    1.9596E-27    7.6512E-20    2.7002E-13    1.0957E-07    1.8557E-03    9.9814E-01
    1.070024E+04    1.8234E-42    5.6840E-33    7.1127E-25    1.5829E-17    2.7409E-11    3.5688E-06    1.2831E-02    9.8717E-01
    1.135820E+04    4.2980E-38    9.3859E-29    7.1464E-21    6.8457E-14    3.6359E-08    7.6526E-04    2.2929E-01    7.6995E-01
    1.205661E+04    7.3174E-33    9.7082E-24    3.7213E-16    1.0969E-09    9.0862E-05    1.2100E-01    8.5371E-01    2.5203E-02
    1.279797E+04    1.8469E-28    1.3978E-19    2.5177E-12    1.9417E-06    1.6991E-02    9.0080E-01    8.2201E-02    1.0081E-05
    1.358477E+04    5.3161E-25    2.3911E-16    2.1044E-09    4.1133E-04    3.4299E-01    6.5592E-01    6.7997E-04    2.9276E-10
    1.437244E+04    1.3267E-21    3.0971E-13    1.0549E-06    3.0046E-02    9.5129E-01    1.8663E-02    4.0631E-08    7.3003E-18
    1.500937E+04    8.1712E-18    7.5930E-10    5.9928E-04    8.2989E-01    1.6951E-01    3.0132E-06    5.3513E-16    6.7260E-31
    1.552878E+04    2.4818E-14    6.1363E-07    5.2302E-02    9.4753E-01    1.6343E-04    1.7903E-13    7.6576E-29    8.4434E-51
    1.591273E+04    1.1396E-11    7.8731E-05    7.5403E-01    2.4589E-01    6.1467E-08    9.7531E-21    3.3652E-41    1.5566E-69
    1.617011E+04    5.9277E-10    1.1197E-03    9.9477E-01    4.1143E-03    6.9311E-13    5.8006E-30    4.1447E-56    5.8192E-83
    1.634952E+04    2.5779E-08    1.3726E-02    9.8624E-01    3.7271E-05    1.8680E-18    2.7339E-40    1.1005E-70    2.5505E-93
    1.648696E+04    1.0663E-06    1.6487E-01    8.3513E-01    1.9873E-07    1.1996E-24    8.9247E-52    6.7223E-77    7.9209-105
    1.659878E+04    1.3590E-05    7.0788E-01    2.9210E-01    5.0571E-10    3.9433E-31    9.7731E-62    2.3266E-83    9.1452-115
    1.669545E+04    4.1475E-05    9.4722E-01    5.2735E-02    1.6369E-12    7.8780E-37    3.4062E-64    5.4364E-89    3.6822-117
    1.678508E+04    7.2170E-05    9.8671E-01    1.3219E-02    2.0518E-14    3.5098E-41    5.5225E-66    3.1327E-93    7.7702-119
    1.687250E+04    1.0291E-04    9.9514E-01    4.7537E-03    8.0353E-16    2.0203E-44    2.7209E-67    2.2628E-96    4.8373-120
    1.696111E+04    1.3705E-04    9.9779E-01    2.0748E-03    5.8934E-17    5.0213E-47    2.3590E-68    6.6446E-99    4.9675-121
    1.705636E+04    1.7944E-04    9.9884E-01    9.8000E-04    5.6662E-18    2.3951E-49    2.5597E-69    3.5744-101    6.0854-122
    1.716416E+04    2.3647E-04    9.9929E-01    4.6974E-04    5.8274E-19    1.3738E-51    2.8677E-70    2.2312-103    7.4248-123
    1.730537E+04    3.2954E-04    9.9947E-01    2.0094E-04    4.3136E-20    4.0536E-54    2.2562E-71    6.9891-106    6.2064-124
    1.760745E+04    6.2037E-04    9.9934E-01    4.2345E-05    3.8080E-22    4.3841E-56    2.1090E-73    7.9780-108    6.1366-126
    1.821538E+04    2.0205E-03    9.9798E-01    2.8587E-06    1.2322E-25    3.0822E-57    6.9776E-77    5.7065-109    2.0745-129
    1.893451E+04    6.5258E-03    9.9347E-01    1.9699E-07    4.1863E-29    2.1640E-58    2.3760E-80    3.9973-110    7.0952-133
    1.971244E+04    1.7878E-02    9.8212E-01    1.7698E-08    2.9076E-32    1.9698E-59    1.6525E-83    3.6286-111    4.9653-136
    2.054375E+04    4.1727E-02    9.5827E-01    2.0790E-09    4.3562E-35    2.3359E-60    2.4870E-86    4.2950-112    7.5383-139
    2.140728E+04    9.4464E-02    9.0554E-01    2.7040E-10    1.2447E-37    3.0679E-61    2.4745E-88    5.6441-113    8.2276-141
    2.226561E+04    1.7913E-01    8.2087E-01    4.7758E-11    7.9916E-38    5.5135E-62    9.7779E-88    1.0235-113    3.4068-140
    2.313428E+04    2.8247E-01    7.1753E-01    2.0880E-11    6.0349E-37    2.5069E-62    7.5553E-87    4.7842-114    2.7220-139
    2.404497E+04    3.8788E-01    6.1212E-01    3.0413E-11    4.2101E-36    3.9769E-62    5.5046E-86    8.1467-114    2.1315-138
    2.500523E+04    4.6133E-01    5.3867E-01    7.4533E-11    2.5819E-35    1.1414E-61    3.7067E-85    2.6941-113    1.6477-137
    2.604263E+04    4.2882E-01    5.7118E-01    3.0635E-10    1.8798E-34    6.0940E-61    3.0972E-84    1.8474-112    1.7539-136
    2.724271E+04    2.0416E-01    7.9584E-01    2.5962E-09    2.0579E-33    7.7979E-60    3.9277E-83    3.5674-111    3.3112-135
    2.880103E+04    4.1337E-02    9.5866E-01    1.7848E-08    1.4655E-32    8.3550E-59    2.8099E-82    5.9459-110    3.6678-134
    3.057189E+04    2.0142E-02    9.7986E-01    3.5442E-08    3.4562E-32    1.9568E-58    6.4041E-82    1.6203-109    9.7940-134
    3.239972E+04    1.0673E-02    9.8933E-01    8.2033E-08    1.3734E-31    3.1810E-58    1.9263E-81    1.8461-109    2.1001-133
    3.417455E+04    6.6498E-03    9.9335E-01    2.1031E-07    9.3132E-31    5.9406E-58    9.3945E-81    2.5030-109    7.4292-133
    3.587716E+04    4.7772E-03    9.9522E-01    4.7835E-07    5.6077E-30    1.0901E-57    4.0589E-80    3.6872-109    2.5705-132
    3.749452E+04    3.6706E-03    9.9633E-01    1.0982E-06    3.7039E-29    2.1314E-57    1.8348E-79    6.1071-109    9.7886-132
    3.901907E+04    3.0817E-03    9.9692E-01    2.0791E-06    1.5660E-28    3.6604E-57    6.0488E-79    9.4647-109    2.9004-131
    4.041392E+04    2.7908E-03    9.9721E-01    3.0966E-06    3.4777E-28    5.1482E-57    1.2767E-78    1.2495-108    5.7524-131
    4.166067E+04    2.4903E-03    9.9750E-01    5.0845E-06    8.7561E-28    7.9178E-57    3.3087E-78    1.7834-108    1.3889-130
    4.282033E+04    2.2260E-03    9.9776E-01    9.3479E-06    2.5554E-27    1.3582E-56    1.0889E-77    2.8184-108    4.2396-130
    4.393802E+04    2.0622E-03    9.9792E-01    1.6963E-05    6.9769E-27    2.3197E-56    3.7212E-77    4.4702-108    1.3576-129
    4.506444E+04    1.9812E-03    9.9799E-01    2.7912E-05    1.7272E-26    3.6410E-56    1.1980E-76    6.6036-108    4.1513-129
    4.621047E+04    1.9457E-03    9.9801E-01    3.9934E-05    4.0496E-26    5.0290E-56    3.4299E-76    8.7019-108    1.1432-128
    4.737662E+04    1.8912E-03    9.9806E-01    5.1544E-05    1.0225E-25    6.3186E-56    9.4711E-76    1.0524-107    3.0588-128
    4.855943E+04    1.7937E-03    9.9814E-01    6.1331E-05    2.7830E-25    7.3643E-56    2.5598E-75    1.1884-107    8.0513-128
    4.976293E+04    1.6627E-03    9.9827E-01    6.8163E-05    7.7859E-25    8.0579E-56    6.6809E-75    1.2662-107    2.0535-127
    5.099069E+04    1.5176E-03    9.9841E-01    7.1904E-05    2.1644E-24    8.4086E-56    1.6631E-74    1.2926-107    5.0070-127
    5.224631E+04    1.3679E-03    9.9856E-01    7.3254E-05    5.8779E-24    8.5277E-56    3.9293E-74    1.2903-107    1.1608-126
    5.353171E+04    1.2163E-03    9.9871E-01    7.3294E-05    1.5439E-23    8.5765E-56    8.7623E-74    1.2900-107    2.5460-126
    5.484612E+04    1.0628E-03    9.9886E-01    7.3092E-05    3.8798E-23    8.7148E-56    1.8350E-73    1.3227-107    5.2621-126
    5.618687E+04    9.0934E-04    9.9902E-01    7.3480E-05    9.2018E-23    9.0574E-56    3.5750E-73    1.4121-107    1.0159-125
    5.754538E+04    7.6235E-04    9.9916E-01    7.4892E-05    2.0208E-22    9.6426E-56    6.3949E-73    1.5695-107    1.8078-125
    5.891516E+04    6.2793E-04    9.9929E-01    7.7283E-05    4.0382E-22    1.0441E-55    1.0421E-72    1.7972-107    2.9458-125
    6.027894E+04    5.1320E-04    9.9941E-01    8.0287E-05    7.2296E-22    1.1359E-55    1.5361E-72    2.0804-107    4.3662-125
    6.162742E+04    4.2252E-04    9.9949E-01    8.3714E-05    1.1552E-21    1.2334E-55    2.0657E-72    2.4043-107    5.9422-125
    6.293850E+04    3.5343E-04    9.9956E-01    8.7166E-05    1.6619E-21    1.3290E-55    2.5691E-72    2.7462-107    7.5313-125
    6.419616E+04    3.0303E-04    9.9961E-01    9.0128E-05    2.1796E-21    1.4146E-55    3.0003E-72    3.0812-107    9.0269-125
    6.537984E+04    2.6728E-04    9.9964E-01    9.2438E-05    2.6551E-21    1.4880E-55    3.3473E-72    3.3956-107    1.0401-124
    6.646444E+04    2.4167E-04    9.9966E-01    9.3632E-05    3.0351E-21    1.5402E-55    3.5877E-72    3.6568-107    1.1547-124
    6.743912E+04    2.2066E-04    9.9969E-01    9.2702E-05    3.2572E-21    1.5518E-55    3.6696E-72    3.8026-107    1.2227-124
    6.827867E+04    2.0456E-04    9.9970E-01    9.2901E-05    3.4457E-21    1.5730E-55    3.7360E-72    3.9341-107    1.2800-124
    6.898947E+04    1.9253E-04    9.9972E-01    9.1029E-05    3.4901E-21    1.5278E-55    3.6009E-72    3.8080-107    1.2505-124
    6.955800E+04    1.8352E-04    9.9973E-01    8.8052E-05    3.4101E-21    1.4217E-55    3.2810E-72    3.4347-107    1.1337-124
    6.978577E+04    1.8000E-04    9.9974E-01    8.4296E-05    3.1678E-21    1.3026E-55    2.8967E-72    3.0525-107    9.8870-125
    6.989993E+04    1.7844E-04    9.9974E-01    7.7811E-05    2.7561E-21    1.1475E-55    2.4108E-72    2.6114-107    8.1196-125
    6.995708E+04    1.7750E-04    9.9975E-01    6.8376E-05    2.1501E-21    9.7569E-56    1.8362E-72    2.1866-107    6.1550-125
    6.998567E+04    1.7788E-04    9.9976E-01    5.8140E-05    1.5002E-21    8.1045E-56    1.2630E-72    1.8008-107    4.2271-125
    6.999926E+04    1.7887E-04    9.9977E-01    4.8234E-05    9.5901E-22    6.5957E-56    7.9932E-73    1.4584-107    2.6788-125
    6.999997E+04    1.7906E-04    9.9977E-01    4.7039E-05    8.9050E-22    6.4268E-56    7.4217E-73    1.4217-107    2.4895-125
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5           fe6           fe7
    8.772128E+02    2.4885E-33    5.6265E-25    4.8209E-18    6.3824E-12    5.8262E-07    3.0885E-03    3.4769E-01    6.4922E-01
    8.817035E+02    2.4885E-33    5.6265E-25    4.8209E-18    6.3824E-12    5.8262E-07    3.0885E-03    3.4769E-01    6.4922E-01
    8.953142E+02    2.4886E-33    5.6266E-25    4.8210E-18    6.3825E-12    5.8262E-07    3.0886E-03    3.4769E-01    6.4922E-01
    9.231691E+02    2.4888E-33    5.6270E-25    4.8213E-18    6.3829E-12    5.8265E-07    3.0887E-03    3.4769E-01    6.4922E-01
    9.772176E+02    2.4885E-33    5.6265E-25    4.8209E-18    6.3824E-12    5.8262E-07    3.0885E-03    3.4769E-01    6.4922E-01
    1.037326E+03    2.4832E-33    5.6149E-25    4.8116E-18    6.3715E-12    5.8178E-07    3.0854E-03    3.4753E-01    6.4939E-01
    1.101111E+03    2.4594E-33    5.5631E-25    4.7695E-18    6.3212E-12    5.7789E-07    3.0707E-03    3.4678E-01    6.5015E-01
    1.168818E+03    2.3905E-33    5.4095E-25    4.6422E-18    6.1663E-12    5.6570E-07    3.0237E-03    3.4435E-01    6.5262E-01
    1.240689E+03    2.1881E-33    4.9576E-25    4.2670E-18    5.7078E-12    5.2933E-07    2.8817E-03    3.3686E-01    6.6026E-01
    1.316978E+03    1.3240E-33    3.0549E-25    2.6988E-18    3.7775E-12    3.7315E-07    2.2422E-03    3.0006E-01    6.9769E-01
    1.397959E+03    1.0540E-34    2.7011E-26    2.7501E-19    4.8559E-13    6.5367E-08    6.3171E-04    1.6091E-01    8.3846E-01
    1.483920E+03    2.0252E-36    6.2116E-28    7.9936E-21    2.0386E-14    4.3633E-09    8.5354E-05    5.5926E-02    9.4399E-01
    1.575166E+03    9.7189E-38    3.5005E-29    5.5012E-22    1.8863E-15    5.7445E-10    1.8979E-05    2.4775E-02    9.7521E-01
    1.672023E+03    9.9110E-39    4.0612E-30    7.4728E-23    3.2210E-16    1.2776E-10    6.2319E-06    1.3507E-02    9.8649E-01
    1.774835E+03    9.0534E-40    4.2013E-31    9.0427E-24    4.9402E-17    2.5698E-11    1.8918E-06    7.0315E-03    9.9297E-01
    1.883970E+03    6.2330E-41    3.3605E-32    8.7054E-25    6.2522E-18    4.4094E-12    5.1312E-07    3.4469E-03    9.9655E-01
    1.999815E+03    4.3600E-42    2.7394E-33    8.5673E-26    8.1189E-19    7.7445E-13    1.4222E-07    1.7128E-03    9.9829E-01
    2.122784E+03    2.4319E-43    1.8175E-34    7.0230E-27    9.0567E-20    1.2000E-13    3.6204E-08    8.1543E-04    9.9918E-01
    2.253313E+03    1.3474E-44    1.2294E-35    6.0061E-28    1.0703E-20    1.9871E-14    9.8182E-09    4.0449E-04    9.9960E-01
    2.391869E+03    6.6252E-46    7.5266E-37    4.7423E-29    1.1929E-21    3.1576E-15    2.6118E-09    1.9965E-04    9.9980E-01
    2.538945E+03    3.7289E-47    5.2096E-38    4.1795E-30    1.4640E-22    5.4314E-16    7.4071E-10    1.0238E-04    9.9990E-01
    2.695065E+03    4.3110E-48    7.0512E-39    6.7980E-31    3.0609E-23    1.4640E-16    2.9164E-10    6.2701E-05    9.9994E-01
    2.860784E+03    9.1540E-49    1.6929E-39    1.8776E-31    1.0171E-23    5.8588E-17    1.5293E-10    4.4772E-05    9.9996E-01
    3.036693E+03    3.0832E-49    6.4007E-40    8.0251E-32    5.0045E-24    3.3198E-17    1.0332E-10    3.6609E-05    9.9996E-01
    3.223420E+03    1.8295E-49    4.2009E-40    5.7989E-32    3.9338E-24    2.8382E-17    9.3892E-11    3.5018E-05    9.9996E-01
    3.421628E+03    1.7874E-49    4.4506E-40    6.5717E-32    4.6031E-24    3.4264E-17    1.0938E-10    3.8206E-05    9.9996E-01
    3.632023E+03    2.5460E-49    6.8082E-40    1.0569E-31    7.3681E-24    5.4480E-17    1.5595E-10    4.6485E-05    9.9995E-01
    3.855356E+03    4.3271E-49    1.2763E-39    2.1211E-31    1.4659E-23    1.0697E-16    2.6251E-10    6.2173E-05    9.9994E-01
    4.092421E+03    8.8610E-49    2.8341E-39    4.9523E-31    3.3235E-23    2.3383E-16    4.7973E-10    8.7143E-05    9.9991E-01
    4.344064E+03    1.9034E-48    5.9111E-39    9.8965E-31    6.1510E-23    3.9923E-16    7.1137E-10    1.0792E-04    9.9989E-01
    4.611180E+03    1.3094E-48    4.1801E-39    7.2250E-31    4.6871E-23    3.1796E-16    6.0379E-10    9.8875E-05    9.9990E-01
    4.894722E+03    4.1292E-49    1.4896E-39    2.9301E-31    2.2029E-23    1.7355E-16    3.9531E-10    7.9291E-05    9.9992E-01
    5.195698E+03    1.3713E-49    5.6444E-40    1.2723E-31    1.1081E-23    1.0126E-16    2.7278E-10    6.5520E-05    9.9993E-01
    5.515181E+03    8.2057E-50    3.6000E-40    8.6631E-32    8.0877E-24    7.9257E-17    2.3066E-10    6.0132E-05    9.9994E-01
    5.854309E+03    7.3773E-50    3.3729E-40    8.4219E-32    8.0669E-24    8.1018E-17    2.3688E-10    6.1267E-05    9.9994E-01
    6.214290E+03    8.1772E-50    3.9027E-40    1.0075E-31    9.7346E-24    9.8351E-17    2.7692E-10    6.7051E-05    9.9993E-01
    6.596406E+03    1.0467E-49    5.1224E-40    1.3425E-31    1.2835E-23    1.2791E-16    3.3956E-10    7.5223E-05    9.9992E-01
    7.002019E+03    1.5713E-49    7.8050E-40    2.0514E-31    1.9076E-23    1.8411E-16    4.4852E-10    8.7867E-05    9.9991E-01
    7.432572E+03    2.7659E-49    1.4330E-39    3.8508E-31    3.4788E-23    3.2353E-16    6.9460E-10    1.1249E-04    9.9989E-01
    7.889601E+03    6.0905E-49    3.2743E-39    8.9133E-31    7.6742E-23    6.7215E-16    1.2221E-09    1.5469E-04    9.9985E-01
    8.374732E+03    1.7882E-48    9.5842E-39    2.5398E-30    2.0043E-22    1.5864E-15    2.3479E-09    2.2265E-04    9.9978E-01
    8.889693E+03    8.7446E-48    4.6046E-38    1.1606E-29    8.0301E-22    5.4435E-15    5.9910E-09    3.7547E-04    9.9962E-01
    9.436320E+03    1.1498E-46    5.7817E-37    1.3257E-28    7.3945E-21    3.8632E-14    2.6542E-08    8.6184E-04    9.9914E-01
    1.001656E+04    6.7313E-45    2.9702E-35    5.5995E-27    2.1869E-19    7.3729E-13    2.4611E-07    2.9740E-03    9.9703E-01
    1.063248E+04    4.2561E-42    1.4995E-32    2.0533E-24    4.6207E-17    7.5853E-11    8.1048E-06    2.0666E-02    9.7933E-01
    1.128627E+04    8.0162E-38    2.0015E-28    1.6937E-20    1.6796E-13    8.4727E-08    1.4837E-03    3.2112E-01    6.7740E-01
    1.198026E+04    1.0449E-32    1.5841E-23    6.7552E-16    2.0537E-09    1.5631E-04    1.6747E-01    8.1800E-01    1.4375E-02
    1.271692E+04    2.9433E-28    2.4859E-19    4.8287E-12    3.5924E-06    2.5565E-02    9.2720E-01    4.7226E-02    2.6296E-06
    1.349805E+04    1.1143E-24    5.4163E-16    4.9107E-09    8.3995E-04    4.8571E-01    5.1323E-01    2.2364E-04    3.0637E-11
    1.425822E+04    1.5681E-21    4.0920E-13    1.4887E-06    3.9213E-02    9.4896E-01    1.1824E-02    1.3041E-08    9.4251E-19
    1.486986E+04    3.2531E-18    3.9580E-10    4.1314E-04    7.7680E-01    2.2278E-01    5.7449E-06    1.5408E-15    3.0482E-30
    1.537519E+04    2.8707E-15    1.1799E-07    1.9618E-02    9.7965E-01    7.3631E-04    5.4068E-12    2.6493E-26    5.7895E-47
    1.578064E+04    1.7094E-12    2.1493E-05    4.6773E-01    5.3225E-01    8.5065E-07    1.4857E-18    1.1187E-37    2.2765E-64
    1.606880E+04    1.0835E-10    4.0243E-04    9.7945E-01    2.0148E-02    4.1565E-11    9.1846E-27    4.6211E-51    9.3351E-80
    1.627147E+04    4.4269E-09    4.6610E-03    9.9511E-01    2.2565E-04    2.0870E-16    1.4103E-36    7.0531E-67    1.3466E-89
    1.642133E+04    2.4672E-07    6.8126E-02    9.3187E-01    1.2098E-06    1.2755E-22    4.1663E-48    7.0995E-75    3.7002-101
    1.653799E+04    6.7914E-06    5.4157E-01    4.5842E-01    2.6830E-09    1.6291E-29    1.4759E-60    9.3566E-82    1.3485-113
    1.663728E+04    3.1000E-05    9.2380E-01    7.6166E-02    4.3575E-12    5.4633E-36    8.5461E-64    3.5268E-88    8.7522-117
    1.672867E+04    5.9914E-05    9.8383E-01    1.6108E-02    3.1537E-14    7.0604E-41    7.9800E-66    5.9003E-93    1.0607-118
    1.681726E+04    8.7924E-05    9.9452E-01    5.3890E-03    9.8133E-16    2.4262E-44    3.1643E-67    2.5892E-96    5.3818-120
    1.690746E+04    1.1842E-04    9.9761E-01    2.2697E-03    6.4098E-17    4.6217E-47    2.4699E-68    5.8979E-99    5.0276-121
    1.700408E+04    1.5566E-04    9.9879E-01    1.0522E-03    5.7807E-18    1.8941E-49    2.5325E-69    2.7466-101    5.8608-122
    1.711406E+04    2.0590E-04    9.9930E-01    4.9506E-04    5.5812E-19    9.3507E-52    2.6855E-70    1.4873-103    6.8205-123
    1.726274E+04    2.9052E-04    9.9951E-01    2.0300E-04    3.6041E-20    2.1087E-54    1.8607E-71    3.5921-106    5.0654-124
    1.762026E+04    6.0051E-04    9.9937E-01    3.3413E-05    1.4881E-22    3.4477E-56    8.2165E-74    6.2544-108    2.3883-126
    1.824949E+04    1.9460E-03    9.9805E-01    2.2413E-06    4.6639E-26    2.4118E-57    2.6332E-77    4.4493-109    7.8228-130
    1.897008E+04    6.0734E-03    9.9393E-01    1.6523E-07    1.9134E-29    1.8128E-58    1.0843E-80    3.3411-110    3.2415-133
    1.974151E+04    1.6561E-02    9.8344E-01    1.5034E-08    1.3730E-32    1.6701E-59    7.7849E-84    3.0689-111    2.3422-136
    2.056198E+04    3.9630E-02    9.6037E-01    1.6868E-09    1.7965E-35    1.8888E-60    1.0179E-86    3.4597-112    3.0850-139
    2.140466E+04    9.3398E-02    9.0660E-01    2.0054E-10    3.3209E-38    2.2625E-61    1.8847E-89    4.1379-113    5.7599-142
    2.223509E+04    1.8906E-01    8.1094E-01    2.6497E-11    9.7847E-41    3.0274E-62    1.8273E-91    5.5642-114    6.1431-144
    2.306880E+04    3.2259E-01    6.7741E-01    4.2657E-12    6.3640E-41    5.0100E-63    1.3072E-90    9.3840-115    4.6579-143
    2.392915E+04    4.7635E-01    5.2365E-01    1.6561E-12    5.8385E-40    2.0898E-63    1.2315E-89    4.1445-115    4.6594-142
    2.481906E+04    6.1337E-01    3.8663E-01    2.6223E-12    4.6057E-39    3.7772E-63    1.0418E-88    8.4025-115    4.4161-141
    2.574483E+04    6.8949E-01    3.1051E-01    8.5473E-12    3.9575E-38    1.5189E-62    1.0029E-87    4.1036-114    5.1478-140
    2.676165E+04    6.3511E-01    3.6489E-01    6.6657E-11    5.4890E-37    1.6406E-61    1.6018E-86    6.0818-113    1.1259-138
    2.804648E+04    2.4667E-01    7.5333E-01    1.0729E-09    1.0188E-35    4.2671E-60    3.1079E-85    2.5521-111    3.5198-137
    2.970986E+04    4.5360E-02    9.5464E-01    5.2299E-09    7.7641E-35    2.9995E-59    2.0053E-84    2.5631-110    3.2672-136
    3.154016E+04    1.9016E-02    9.8098E-01    1.3312E-08    3.5887E-34    7.1557E-59    7.4252E-84    5.6727-110    1.1280-135
    3.346810E+04    9.5579E-03    9.9044E-01    4.0567E-08    3.7489E-33    1.4125E-58    4.2540E-83    7.2226-110    4.1710-135
    3.532400E+04    6.4085E-03    9.9359E-01    1.1227E-07    4.2429E-32    2.9095E-58    2.9156E-82    1.1026-109    2.1103-134
