#NTIMES:    65
#NSTAGES:     8
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5           co6           co7
    8.218569E+03   1.0000E-099   7.7689E-037   6.4250E-028   4.4745E-020   3.4547E-013   1.6117E-007   3.2793E-003   9.9672E-001
    8.720592E+03   1.0000E-099   6.5711E-036   4.9388E-027   2.9510E-019   1.7665E-012   5.5753E-007   6.5696E-003   9.9343E-001
    9.253280E+03   1.0000E-099   1.3552E-034   8.8666E-026   4.2592E-018   1.7743E-011   3.2057E-006   1.7429E-002   9.8257E-001
    9.818507E+03   1.0000E-099   1.2059E-032   6.2304E-024   2.1168E-016   5.0640E-010   3.9661E-005   6.9314E-002   9.3065E-001
    1.041826E+04   1.0000E-099   6.8686E-030   2.4768E-021   5.0105E-014   5.2029E-008   1.1669E-003   3.8087E-001   6.1796E-001
    1.105465E+04   1.0000E-099   2.5308E-026   5.1897E-018   4.6448E-011   1.2657E-005   3.8914E-002   9.0753E-001   5.3540E-002
    1.172991E+04   1.0000E-099   6.1506E-022   5.5783E-014   1.4561E-007   4.9362E-003   7.0724E-001   2.8772E-001   1.0506E-004
    1.244654E+04   1.0000E-099   1.2257E-017   3.8005E-010   1.7591E-004   3.2222E-001   6.7653E-001   1.0768E-003   3.7534E-010
    1.320989E+04   1.0000E-099   2.0943E-014   2.1343E-007   1.3859E-002   9.6781E-001   1.8332E-002   6.0898E-008   9.1563E-018
    1.386136E+04   1.0000E-099   7.6585E-012   2.8133E-005   2.5952E-001   7.4031E-001   1.3600E-004   1.0361E-012   7.4847E-026
    1.439601E+04   1.0000E-099   6.5402E-010   8.6391E-004   9.2277E-001   7.6367E-002   7.5286E-008   5.9327E-019   7.6271E-036
    1.488398E+04   1.0000E-099   2.9390E-008   1.1480E-002   9.8704E-001   1.4764E-003   3.7838E-012   1.2506E-026   9.1450E-048
    1.536359E+04   1.0000E-099   2.7871E-006   2.1195E-001   7.8804E-001   9.7032E-006   2.0568E-017   7.1142E-036   5.0214E-062
    1.576618E+04   1.0000E-099   7.6014E-005   9.0396E-001   9.5961E-002   5.4232E-009   3.5849E-024   3.8481E-047   1.3506E-076
    1.605431E+04   1.0000E-099   8.0647E-004   9.9751E-001   1.6796E-003   2.0507E-013   1.3540E-032   1.1470E-060   5.5937E-085
    1.626454E+04   1.0000E-099   8.5128E-003   9.9147E-001   1.8175E-005   2.4810E-018   4.9238E-042   1.7209E-070   2.0752E-094
    1.642532E+04   1.0000E-099   9.4672E-002   9.0533E-001   1.2622E-007   1.0625E-023   2.2722E-052   6.9332E-076   9.5744E-105
    1.655498E+04   1.0000E-099   5.1848E-001   4.8152E-001   5.8323E-010   3.3072E-029   7.0072E-062   2.1625E-081   3.1072E-114
    1.667029E+04   1.0000E-099   8.9592E-001   1.0408E-001   1.7387E-012   1.3077E-034   1.9557E-064   8.8870E-087   9.3509E-117
    1.677962E+04   1.0000E-099   9.8079E-001   1.9209E-002   7.7220E-015   1.7640E-039   9.8421E-067   1.3465E-091   5.4374E-119
    1.689033E+04   1.0000E-099   9.9508E-001   4.9212E-003   9.7415E-017   1.9271E-043   1.5532E-068   1.8276E-095   1.0894E-120
    1.700983E+04   1.0000E-099   9.9832E-001   1.6775E-003   2.8829E-018   1.1617E-046   5.8386E-070   1.3898E-098   5.2555E-122
    1.715276E+04   1.0000E-099   9.9937E-001   6.2695E-004   1.1361E-019   1.2624E-049   2.8579E-071   1.8618E-101   3.2204E-123
    1.737920E+04   1.0000E-099   9.9982E-001   1.8060E-004   1.9759E-021   2.5661E-053   6.1291E-073   4.6234E-105   8.5929E-125
    1.783361E+04   1.0000E-099   9.9998E-001   2.3038E-005   2.9209E-024   9.6935E-057   1.0733E-075   2.0413E-108   1.8054E-127
    1.847574E+04   1.0000E-099   1.0000E+000   2.0290E-006   1.6624E-027   9.1597E-058   6.4435E-079   2.0105E-109   1.1606E-130
    1.920106E+04   1.0000E-099   1.0000E+000   1.9847E-007   1.2821E-030   9.2571E-059   5.0402E-082   2.0415E-110   9.3558E-134
    1.996484E+04   1.0000E-099   1.0000E+000   2.1890E-008   1.3197E-033   1.0414E-059   5.2031E-085   2.2864E-111   9.8527E-137
    2.076583E+04   1.0000E-099   1.0000E+000   2.9029E-009   2.3155E-036   1.4024E-060   9.1302E-088   3.0609E-112   1.7580E-139
    2.157573E+04   1.0000E-099   1.0000E+000   4.8950E-010   8.6985E-039   2.4052E-061   3.4425E-090   5.2373E-113   6.7415E-142
    2.236403E+04   1.0000E-099   1.0000E+000   1.0093E-010   5.4897E-041   5.0720E-062   2.1922E-092   1.1044E-113   4.3698E-144
    2.314625E+04   1.0000E-099   1.0000E+000   2.4409E-011   5.3227E-043   1.2736E-062   2.1731E-094   2.7940E-114   4.4373E-146
    2.393639E+04   1.0000E-099   1.0000E+000   7.0284E-012   9.1864E-045   3.9362E-063   3.9549E-096   8.9120E-115   8.4555E-148
    2.472926E+04   1.0000E-099   1.0000E+000   2.3655E-012   2.8243E-046   1.4856E-063   1.3413E-097   3.6091E-115   3.1238E-149
    2.551565E+04   1.0000E-099   1.0000E+000   8.9741E-013   3.4212E-047   6.6292E-064   2.4371E-098   1.8178E-115   8.8533E-150
    2.630877E+04   1.0000E-099   1.0000E+000   5.2511E-013   6.5170E-046   4.8260E-064   6.5031E-097   1.5969E-115   3.2176E-148
    2.717031E+04   1.0000E-099   1.0000E+000   2.1186E-012   4.9005E-044   2.6376E-063   6.5356E-095   1.1628E-114   4.4104E-146
    2.821638E+04   1.0000E-099   1.0000E+000   1.2150E-011   3.7105E-042   2.2923E-062   7.3147E-093   1.5205E-113   7.6340E-144
    2.977151E+04   1.0000E-099   1.0000E+000   3.2112E-011   2.6035E-040   9.2709E-062   7.6509E-091   9.3070E-113   1.3099E-141
    3.159270E+04   1.0000E-099   1.0000E+000   2.7164E-010   5.5058E-039   7.8714E-061   1.4981E-089   7.7993E-112   2.4423E-140
    3.352251E+04   1.0000E-099   1.0000E+000   1.6156E-009   6.0810E-038   3.1350E-060   1.1094E-088   2.0494E-111   1.2932E-139
    3.556826E+04   1.0000E-099   1.0000E+000   6.7687E-009   1.0250E-036   8.5059E-060   1.1733E-087   3.5323E-111   8.9642E-139
    3.754689E+04   1.0000E-099   1.0000E+000   2.7250E-008   2.0789E-035   2.4934E-059   1.7417E-086   7.4506E-111   9.9438E-138
    3.929074E+04   1.0000E-099   1.0000E+000   7.4533E-008   1.7907E-034   5.7475E-059   1.2638E-085   1.4340E-110   6.1672E-137
    4.082838E+04   1.0000E-099   1.0000E+000   1.7077E-007   1.2678E-033   1.1646E-058   7.8830E-085   2.5495E-110   3.4232E-136
    4.219940E+04   1.0000E-099   1.0000E+000   4.1731E-007   1.4846E-032   2.5074E-058   8.0582E-084   4.7856E-110   3.0849E-135
    4.346538E+04   1.0000E-099   1.0000E+000   9.9257E-007   2.3097E-031   5.3320E-058   1.1080E-082   8.9878E-110   3.7802E-134
    4.470136E+04   1.0000E-099   1.0000E+000   2.0334E-006   3.3240E-030   1.0064E-057   1.4582E-081   1.5471E-109   4.5682E-133
    4.593010E+04   1.0000E-099   1.0000E+000   3.4733E-006   3.4064E-029   1.6322E-057   1.4102E-080   2.3630E-109   4.1849E-132
    4.716666E+04   1.0000E-099   9.9999E-001   5.2466E-006   2.7167E-028   2.3891E-057   1.0855E-079   3.3332E-109   3.1290E-131
    4.840749E+04   1.0000E-099   9.9999E-001   7.2740E-006   1.7281E-027   3.2544E-057   6.7595E-079   4.4498E-109   1.9248E-130
    4.966166E+04   1.0000E-099   9.9999E-001   9.4014E-006   8.6397E-027   4.1765E-057   3.3389E-078   5.6742E-109   9.5108E-130
    5.093097E+04   1.0000E-099   9.9999E-001   1.1560E-005   3.3670E-026   5.1344E-057   1.2963E-077   7.0100E-109   3.7396E-129
    5.222081E+04   1.0000E-099   9.9999E-001   1.3712E-005   1.0346E-025   6.1182E-057   3.9972E-077   8.4831E-109   1.1787E-128
    5.353175E+04   1.0000E-099   9.9998E-001   1.5837E-005   2.5510E-025   7.1154E-057   9.9556E-077   1.0119E-108   3.0149E-128
    5.486424E+04   1.0000E-099   9.9998E-001   1.7906E-005   5.2272E-025   8.1133E-057   2.0766E-076   1.2009E-108   6.4607E-128
    5.621587E+04   1.0000E-099   9.9998E-001   1.9898E-005   9.2033E-025   9.1216E-057   3.7630E-076   1.4442E-108   1.1924E-127
    5.758018E+04   1.0000E-099   9.9998E-001   2.1799E-005   1.4441E-024   1.0174E-056   6.1276E-076   1.7818E-108   1.9514E-127
    5.895115E+04   1.0000E-099   9.9998E-001   2.3562E-005   2.0479E-024   1.1306E-056   9.0523E-076   2.2455E-108   2.8371E-127
    6.031355E+04   1.0000E-099   9.9997E-001   2.5049E-005   2.6647E-024   1.2495E-056   1.2277E-075   2.8226E-108   3.7448E-127
    6.165963E+04   1.0000E-099   9.9997E-001   2.6086E-005   3.2060E-024   1.3651E-056   1.5334E-075   3.4511E-108   4.5333E-127
    6.296626E+04   1.0000E-099   9.9997E-001   2.6632E-005   3.6132E-024   1.4678E-056   1.7844E-075   4.0557E-108   5.1279E-127
    6.421958E+04   1.0000E-099   9.9997E-001   2.6773E-005   3.8790E-024   1.5526E-056   1.9675E-075   4.5950E-108   5.5324E-127
    6.539762E+04   1.0000E-099   9.9997E-001   2.6700E-005   4.0377E-024   1.6221E-056   2.0938E-075   5.0683E-108   5.8044E-127
    6.647820E+04   1.0000E-099   9.9997E-001   2.6484E-005   4.1102E-024   1.6749E-056   2.1697E-075   5.4663E-108   5.9675E-127
    6.744774E+04   1.0000E-099   9.9997E-001   2.6181E-005   4.1018E-024   1.7099E-056   2.1942E-075   5.7759E-108   6.0091E-127
    6.828413E+04   1.0000E-099   9.9997E-001   2.5466E-005   4.0091E-024   1.7008E-056   2.1599E-075   5.8854E-108   5.8908E-127
    6.899197E+04   1.0000E-099   9.9997E-001   2.5010E-005   3.9214E-024   1.6745E-056   2.0904E-075   5.8138E-108   5.6190E-127
    6.955866E+04   1.0000E-099   9.9998E-001   2.3841E-005   3.6831E-024   1.5558E-056   1.8973E-075   5.2980E-108   4.9519E-127
    6.978609E+04   1.0000E-099   9.9998E-001   2.2586E-005   3.3437E-024   1.4227E-056   1.6691E-075   4.7407E-108   4.2526E-127
    6.990008E+04   1.0000E-099   9.9998E-001   2.1060E-005   2.9087E-024   1.2748E-056   1.4077E-075   4.1511E-108   3.5063E-127
    6.995714E+04   1.0000E-099   9.9998E-001   1.8354E-005   2.2241E-024   1.0796E-056   1.0598E-075   3.4749E-108   2.6152E-127
    6.998569E+04   1.0000E-099   9.9998E-001   1.5711E-005   1.5609E-024   9.0455E-057   7.3732E-076   2.8919E-108   1.8112E-127
    6.999926E+04   1.0000E-099   9.9999E-001   1.3098E-005   1.0124E-024   7.4085E-057   4.7574E-076   2.3586E-108   1.1670E-127
    6.999997E+04   1.0000E-099   9.9999E-001   1.2752E-005   9.4525E-025   7.2072E-057   4.4438E-076   2.2957E-108   1.0908E-127
#TIME:     1.300
#NVEL: 115
#vel_mid[km/s]           co0           co1           co2           co3           co4           co5           co6           co7
    8.772128E+02   1.0000E-099   4.2236E-022   9.3774E-015   9.7619E-009   3.5928E-004   1.7889E-001   8.0955E-001   1.1198E-002
    8.832043E+02   1.0000E-099   4.2236E-022   9.3774E-015   9.7619E-009   3.5928E-004   1.7889E-001   8.0955E-001   1.1198E-002
    9.014253E+02   1.0000E-099   4.2228E-022   9.3756E-015   9.7603E-009   3.5923E-004   1.7888E-001   8.0956E-001   1.1200E-002
    9.390027E+02   1.0000E-099   4.2166E-022   9.3632E-015   9.7492E-009   3.5893E-004   1.7880E-001   8.0963E-001   1.1208E-002
    9.991196E+02   1.0000E-099   4.1866E-022   9.3028E-015   9.6950E-009   3.5743E-004   1.7841E-001   8.0998E-001   1.1249E-002
    1.059702E+03   1.0000E-099   4.0919E-022   9.1117E-015   9.5232E-009   3.5267E-004   1.7717E-001   8.1110E-001   1.1382E-002
    1.124003E+03   1.0000E-099   3.8097E-022   8.5382E-015   9.0032E-009   3.3809E-004   1.7330E-001   8.1455E-001   1.1812E-002
    1.192205E+03   1.0000E-099   3.0281E-022   6.9266E-015   7.5131E-009   2.9499E-004   1.6130E-001   8.2511E-001   1.3296E-002
    1.264546E+03   1.0000E-099   1.4706E-022   3.5842E-015   4.2445E-009   1.9144E-004   1.2802E-001   8.5270E-001   1.9096E-002
    1.341276E+03   1.0000E-099   2.7579E-023   7.7403E-016   1.1160E-009   6.8830E-005   7.2735E-002   8.8511E-001   4.2088E-002
    1.422663E+03   1.0000E-099   2.1748E-024   7.5181E-017   1.4474E-010   1.4076E-005   2.8972E-002   8.4972E-001   1.2129E-001
    1.508987E+03   1.0000E-099   1.3762E-025   5.9448E-018   1.5493E-011   2.3979E-006   9.6922E-003   6.9144E-001   2.9886E-001
    1.600550E+03   1.0000E-099   9.5333E-027   5.0775E-019   1.7479E-012   4.0934E-007   2.9967E-003   4.6626E-001   5.3074E-001
    1.697668E+03   1.0000E-099   6.4528E-028   4.1954E-020   1.8791E-013   6.4735E-008   8.2173E-004   2.6351E-001   7.3567E-001
    1.800679E+03   1.0000E-099   3.5318E-029   2.8297E-021   1.6662E-014   8.5168E-009   1.8890E-004   1.2614E-001   8.7367E-001
    1.909941E+03   1.0000E-099   1.5172E-030   1.5294E-022   1.2111E-015   9.3978E-010   3.7281E-005   5.3352E-002   9.4661E-001
    2.025833E+03   1.0000E-099   5.7531E-032   7.4033E-024   8.0079E-017   9.5652E-011   6.8563E-006   2.1282E-002   9.7871E-001
    2.148757E+03   1.0000E-099   2.1091E-033   3.5213E-025   5.2788E-018   9.7885E-012   1.2650E-006   8.4505E-003   9.9155E-001
    2.279140E+03   1.0000E-099   7.8868E-035   1.7399E-026   3.6674E-019   1.0617E-012   2.4499E-007   3.4477E-003   9.9655E-001
    2.417434E+03   1.0000E-099   3.5381E-036   1.0255E-027   3.0087E-020   1.3337E-013   5.3031E-008   1.4966E-003   9.9850E-001
    2.564119E+03   1.0000E-099   2.4154E-037   8.8694E-029   3.4680E-021   2.2266E-014   1.4153E-008   7.2857E-004   9.9927E-001
    2.719705E+03   1.0000E-099   2.9593E-038   1.3100E-029   6.4255E-022   5.5240E-015   5.0633E-009   4.1658E-004   9.9958E-001
    2.884732E+03   1.0000E-099   6.7309E-039   3.4450E-030   2.0036E-022   2.1280E-015   2.5213E-009   2.8599E-004   9.9971E-001
    3.059772E+03   1.0000E-099   2.7916E-039   1.6044E-030   1.0558E-022   1.2849E-015   1.7681E-009   2.3754E-004   9.9976E-001
    3.245433E+03   1.0000E-099   2.1983E-039   1.3707E-030   9.6849E-023   1.2444E-015   1.7747E-009   2.4068E-004   9.9976E-001
    3.442360E+03   1.0000E-099   3.1777E-039   2.0701E-030   1.4889E-022   1.8665E-015   2.4779E-009   2.9266E-004   9.9971E-001
    3.651236E+03   1.0000E-099   7.6954E-039   5.1435E-030   3.6388E-022   4.1879E-015   4.7157E-009   4.2361E-004   9.9958E-001
    3.872786E+03   1.0000E-099   2.2077E-038   1.5426E-029   1.0822E-021   1.1326E-014   1.0459E-008   6.7138E-004   9.9933E-001
    4.107780E+03   1.0000E-099   6.5691E-038   4.6261E-029   3.1284E-021   2.9308E-014   2.2107E-008   1.0305E-003   9.9897E-001
    4.357032E+03   1.0000E-099   1.7180E-037   1.1455E-028   7.1574E-021   5.9455E-014   3.7755E-008   1.3882E-003   9.9861E-001
    4.621409E+03   1.0000E-099   1.9317E-037   1.2932E-028   8.0677E-021   6.6309E-014   4.1181E-008   1.4597E-003   9.9854E-001
    4.901828E+03   1.0000E-099   1.0013E-037   7.3593E-029   5.0589E-021   4.6102E-014   3.2004E-008   1.2808E-003   9.9872E-001
    5.199261E+03   1.0000E-099   4.5300E-038   3.7360E-029   2.8928E-021   2.9887E-014   2.3726E-008   1.0973E-003   9.9890E-001
    5.514743E+03   1.0000E-099   2.9658E-038   2.6184E-029   2.1712E-021   2.4040E-014   2.0486E-008   1.0186E-003   9.9898E-001
    5.849367E+03   1.0000E-099   2.7698E-038   2.5436E-029   2.1792E-021   2.4650E-014   2.1179E-008   1.0438E-003   9.9896E-001
    6.204296E+03   1.0000E-099   3.3955E-038   3.2009E-029   2.7758E-021   3.1037E-014   2.5598E-008   1.1673E-003   9.9883E-001
    6.580761E+03   1.0000E-099   5.6229E-038   5.2915E-029   4.4947E-021   4.7669E-014   3.5797E-008   1.4134E-003   9.9859E-001
    6.980070E+03   1.0000E-099   1.2428E-037   1.1472E-028   9.3150E-021   9.0393E-014   5.8668E-008   1.8694E-003   9.9813E-001
    7.403608E+03   1.0000E-099   3.4883E-037   3.1821E-028   2.4631E-020   2.1416E-013   1.1470E-007   2.7377E-003   9.9726E-001
    7.852845E+03   1.0000E-099   1.3550E-036   1.2019E-027   8.6571E-020   6.4856E-013   2.6992E-007   4.4461E-003   9.9555E-001
    8.329341E+03   1.0000E-099   8.4944E-036   6.9880E-027   4.4381E-019   2.6792E-012   7.9524E-007   8.1477E-003   9.9185E-001
    8.834750E+03   1.0000E-099   1.0114E-034   7.4331E-026   3.9525E-018   1.7740E-011   3.3316E-006   1.8110E-002   9.8189E-001
    9.370826E+03   1.0000E-099   3.3118E-033   2.0657E-024   8.5239E-017   2.5062E-010   2.4521E-005   5.4467E-002   9.4551E-001
    9.939431E+03   1.0000E-099   4.7367E-031   2.2713E-022   6.3634E-015   9.9409E-009   3.7341E-004   2.2771E-001   7.7192E-001
    1.054254E+04   1.0000E-099   3.1198E-028   1.0022E-019   1.5683E-012   9.4090E-007   8.4354E-003   7.5970E-001   2.3187E-001
    1.118224E+04   1.0000E-099   1.5227E-024   2.5919E-016   1.5981E-009   2.0343E-004   1.8505E-001   8.0920E-001   5.5449E-003
    1.186076E+04   1.0000E-099   2.6384E-020   1.8305E-012   2.7849E-006   3.2843E-002   9.2549E-001   4.1659E-002   9.1201E-007
    1.258078E+04   1.0000E-099   2.9640E-016   6.7140E-009   1.5517E-003   7.7238E-001   2.2604E-001   2.5434E-005   3.0207E-013
    1.332240E+04   1.0000E-099   2.4972E-013   1.8503E-006   5.5209E-002   9.4266E-001   2.1270E-003   4.0775E-010   1.6137E-021
    1.390800E+04   1.0000E-099   5.3424E-011   1.4512E-004   5.9659E-001   4.0326E-001   8.2299E-006   3.3017E-015   5.5919E-030
    1.440303E+04   1.0000E-099   2.0817E-009   2.0798E-003   9.7890E-001   1.9024E-002   1.9756E-009   7.6724E-022   2.3221E-040
    1.489325E+04   1.0000E-099   8.9382E-008   2.5939E-002   9.7371E-001   3.5159E-004   9.7387E-014   1.6740E-029   2.9781E-052
    1.538345E+04   1.0000E-099   6.3461E-006   3.7360E-001   6.2640E-001   1.9381E-006   4.4392E-019   7.9593E-039   1.3289E-066
    1.578160E+04   1.0000E-099   1.0385E-004   9.5316E-001   4.6740E-002   7.0679E-010   5.4535E-026   3.4185E-050   2.0810E-078
    1.607113E+04   1.0000E-099   1.0261E-003   9.9816E-001   8.1786E-004   2.9269E-014   2.5506E-034   1.4975E-063   1.0481E-086
    1.628742E+04   1.0000E-099   1.0340E-002   9.8965E-001   9.5240E-006   4.2538E-019   1.2931E-043   2.9128E-071   5.4489E-096
    1.645181E+04   1.0000E-099   9.5768E-002   9.0423E-001   9.2248E-008   4.1388E-024   2.8280E-053   2.6845E-076   1.1923E-105
    1.658991E+04   1.0000E-099   4.6237E-001   5.3763E-001   7.4016E-010   4.3082E-029   8.7263E-062   2.7928E-081   3.8418E-114
    1.671292E+04   1.0000E-099   8.4637E-001   1.5363E-001   4.5514E-012   6.9567E-034   5.0349E-064   4.6470E-086   2.3611E-116
    1.683160E+04   1.0000E-099   9.6825E-001   3.1754E-002   2.7058E-014   1.6892E-038   3.2578E-066   1.2162E-090   1.6917E-118
    1.695223E+04   1.0000E-099   9.9213E-001   7.8734E-003   3.1414E-016   1.6054E-042   4.5473E-068   1.3788E-094   2.8800E-120
    1.708496E+04   1.0000E-099   9.9748E-001   2.5172E-003   7.5867E-018   6.3817E-046   1.3940E-069   6.9070E-098   1.1333E-121
    1.724997E+04   1.0000E-099   9.9913E-001   8.7091E-004   2.2727E-019   3.8380E-049   5.3412E-071   5.2734E-101   5.6067E-123
    1.751686E+04   1.0000E-099   9.9977E-001   2.2605E-004   2.7183E-021   3.4990E-053   8.2748E-073   6.1688E-105   1.1372E-124
    1.800703E+04   1.0000E-099   9.9997E-001   2.9013E-005   4.0023E-024   1.2347E-056   1.4872E-075   2.6242E-108   2.5290E-127
    1.866284E+04   1.0000E-099   1.0000E+000   2.8687E-006   3.2138E-027   1.3175E-057   1.2689E-078   2.9437E-109   2.3279E-130
    1.938677E+04   1.0000E-099   1.0000E+000   3.1180E-007   3.3798E-030   1.4787E-058   1.3536E-081   3.3230E-110   2.5599E-133
    2.015013E+04   1.0000E-099   1.0000E+000   3.5583E-008   3.8770E-033   1.7179E-059   1.5542E-084   3.8373E-111   2.9937E-136
    2.094767E+04   1.0000E-099   1.0000E+000   4.8062E-009   7.3627E-036   2.3537E-060   2.9481E-087   5.2195E-112   5.7659E-139
    2.174583E+04   1.0000E-099   1.0000E+000   8.4234E-010   3.1355E-038   4.1971E-061   1.2603E-089   9.2799E-113   2.5049E-141
    2.252233E+04   1.0000E-099   1.0000E+000   1.8315E-010   2.3498E-040   9.3583E-062   9.5534E-092   2.0721E-113   1.9346E-143
    2.329941E+04   1.0000E-099   1.0000E+000   4.7305E-011   2.8549E-042   2.5255E-062   1.1940E-093   5.6622E-114   2.4874E-145
    2.408224E+04   1.0000E-099   1.0000E+000   1.4981E-011   6.8835E-044   8.6525E-063   3.0618E-095   2.0185E-114   6.7245E-147
    2.486488E+04   1.0000E-099   1.0000E+000   5.5594E-012   2.9666E-045   3.6279E-063   1.4654E-096   9.1684E-115   3.5243E-148
    2.563803E+04   1.0000E-099   1.0000E+000   2.2738E-012   1.8232E-046   1.7556E-063   1.0496E-097   5.0560E-115   2.9064E-149
    2.642209E+04   1.0000E-099   1.0000E+000   1.0650E-012   2.5551E-047   1.0286E-063   2.1146E-098   3.6083E-115   8.8630E-150
    2.727480E+04   1.0000E-099   1.0000E+000   2.6813E-012   1.1542E-045   3.5173E-063   1.5662E-096   1.6525E-114   1.0831E-147
    2.832378E+04   1.0000E-099   1.0000E+000   1.6242E-011   1.4668E-043   3.2374E-062   2.9316E-094   2.2992E-113   3.1277E-145
    2.983785E+04   1.0000E-099   1.0000E+000   3.1345E-011   1.3869E-041   9.5464E-062   4.2157E-092   1.0243E-112   7.3150E-143
    3.166184E+04   1.0000E-099   1.0000E+000   1.8003E-010   4.2366E-040   5.4929E-061   1.2078E-090   5.7827E-112   2.0712E-141
    3.358302E+04   1.0000E-099   1.0000E+000   1.0744E-009   5.3668E-039   2.1621E-060   9.8408E-090   1.4614E-111   1.1749E-140
    3.562930E+04   1.0000E-099   1.0000E+000   4.7837E-009   1.0475E-037   6.1733E-060   1.2041E-088   2.6087E-111   9.3934E-140
    3.762756E+04   1.0000E-099   1.0000E+000   2.0586E-008   2.6371E-036   1.9290E-059   2.1952E-087   5.8578E-111   1.2604E-138
    3.937907E+04   1.0000E-099   1.0000E+000   5.8656E-008   2.6878E-035   4.6244E-059   1.8765E-086   1.1736E-110   9.1218E-138
    4.091672E+04   1.0000E-099   1.0000E+000   1.4044E-007   2.3153E-034   9.7535E-059   1.4200E-085   2.1661E-110   6.0997E-137
    4.229017E+04   1.0000E-099   1.0000E+000   3.6194E-007   3.4995E-033   2.2056E-058   1.8760E-084   4.2607E-110   7.0707E-136
    4.356322E+04   1.0000E-099   1.0000E+000   9.0171E-007   7.1540E-032   4.9042E-058   3.4050E-083   8.3690E-110   1.1421E-134
    4.480269E+04   1.0000E-099   1.0000E+000   1.9086E-006   1.3047E-030   9.5602E-058   5.6939E-082   1.4873E-109   1.7558E-133
    4.603380E+04   1.0000E-099   1.0000E+000   3.3100E-006   1.6351E-029   1.5762E-057   6.7508E-081   2.3147E-109   1.9752E-132
    4.727072E+04   1.0000E-099   9.9999E-001   5.0660E-006   1.5529E-028   2.3371E-057   6.1873E-080   3.3017E-109   1.7587E-131
    4.851126E+04   1.0000E-099   9.9999E-001   7.0382E-006   1.1425E-027   3.1880E-057   4.4515E-079   4.4062E-109   1.2496E-130
    4.976478E+04   1.0000E-099   9.9999E-001   9.1190E-006   6.4074E-027   4.0931E-057   2.4636E-078   5.6010E-109   6.9172E-130
    5.103259E+04   1.0000E-099   9.9999E-001   1.1250E-005   2.7225E-026   5.0344E-057   1.0408E-077   6.8904E-109   2.9598E-129
    5.232042E+04   1.0000E-099   9.9999E-001   1.3408E-005   8.9113E-026   6.0075E-057   3.4115E-077   8.3070E-109   9.9245E-129
    5.362836E+04   1.0000E-099   9.9998E-001   1.5565E-005   2.2984E-025   7.0015E-057   8.8708E-077   9.8829E-109   2.6557E-128
    5.495718E+04   1.0000E-099   9.9998E-001   1.7681E-005   4.8613E-025   8.0017E-057   1.9070E-076   1.1704E-108   5.8831E-128
    5.630404E+04   1.0000E-099   9.9998E-001   1.9723E-005   8.7520E-025   9.0117E-057   3.5283E-076   1.4037E-108   1.1135E-127
    5.766284E+04   1.0000E-099   9.9998E-001   2.1670E-005   1.3905E-024   1.0061E-056   5.8258E-076   1.7282E-108   1.8527E-127
    5.902721E+04   1.0000E-099   9.9998E-001   2.3466E-005   1.9996E-024   1.1184E-056   8.7031E-076   2.1786E-108   2.7388E-127
    6.038235E+04   1.0000E-099   9.9998E-001   2.4972E-005   2.6135E-024   1.2360E-056   1.1894E-075   2.7462E-108   3.6471E-127
    6.172044E+04   1.0000E-099   9.9997E-001   2.6019E-005   3.1569E-024   1.3507E-056   1.4947E-075   3.3720E-108   4.4467E-127
    6.301846E+04   1.0000E-099   9.9997E-001   2.6572E-005   3.5678E-024   1.4534E-056   1.7481E-075   3.9808E-108   5.0570E-127
    6.426300E+04   1.0000E-099   9.9997E-001   2.6722E-005   3.8389E-024   1.5394E-056   1.9359E-075   4.5290E-108   5.4790E-127
    6.543200E+04   1.0000E-099   9.9997E-001   2.6659E-005   4.0032E-024   1.6106E-056   2.0675E-075   5.0123E-108   5.7668E-127
    6.650421E+04   1.0000E-099   9.9997E-001   2.6450E-005   4.0805E-024   1.6652E-056   2.1483E-075   5.4195E-108   5.9423E-127
    6.746586E+04   1.0000E-099   9.9997E-001   2.6149E-005   4.0761E-024   1.7016E-056   2.1769E-075   5.7356E-108   5.9926E-127
    6.829568E+04   1.0000E-099   9.9997E-001   2.5441E-005   3.9878E-024   1.6941E-056   2.1463E-075   5.8512E-108   5.8811E-127
    6.899819E+04   1.0000E-099   9.9998E-001   2.4986E-005   3.9029E-024   1.6690E-056   2.0796E-075   5.7848E-108   5.6139E-127
    6.956113E+04   1.0000E-099   9.9998E-001   2.3817E-005   3.6662E-024   1.5520E-056   1.8892E-075   5.2763E-108   4.9504E-127
    6.978729E+04   1.0000E-099   9.9998E-001   2.2560E-005   3.3280E-024   1.4202E-056   1.6625E-075   4.7234E-108   4.2522E-127
    6.990064E+04   1.0000E-099   9.9998E-001   2.1031E-005   2.8943E-024   1.2731E-056   1.4023E-075   4.1368E-108   3.5059E-127
