#NTIMES: 4
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 18
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
2.003410E+04 7.671251E+03 1.813546E-15 6.846186E+07 5.861872E+07
2.083800E+04 7.540806E+03 1.288441E-15 4.850203E+07 4.171140E+07
2.164798E+04 7.411444E+03 9.801639E-16 3.682913E+07 3.177004E+07
2.244795E+04 7.299966E+03 7.046132E-16 2.645753E+07 2.287919E+07
2.324590E+04 7.207776E+03 4.976684E-16 1.866519E+07 1.620206E+07
2.405250E+04 7.115367E+03 3.646601E-16 1.361013E+07 1.192129E+07
2.486775E+04 7.033831E+03 2.797517E-16 1.032095E+07 9.212966E+06
2.569888E+04 6.958361E+03 2.174250E-16 7.886402E+06 7.247181E+06
2.658715E+04 6.868278E+03 1.640969E-16 5.847892E+06 5.571791E+06
2.763753E+04 6.786071E+03 1.173679E-16 4.147075E+06 4.097937E+06
2.898698E+04 6.687680E+03 7.899292E-17 2.823574E+06 2.878578E+06
3.065218E+04 6.590272E+03 4.607305E-17 1.728726E+06 1.786373E+06
3.251555E+04 6.497351E+03 2.285532E-17 9.204527E+05 9.446460E+05
3.423965E+04 6.412024E+03 1.133535E-17 4.792491E+05 4.862263E+05
#
#TIME: 20.0
#NVEL: 45
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
6.681933E+03 1.653090E+04 8.301976E-14 2.663333E+09 9.140961E+08
7.073503E+03 1.717034E+04 7.672443E-14 2.469360E+09 8.445166E+08
7.505583E+03 1.740970E+04 6.710747E-14 2.182380E+09 7.456199E+08
7.964053E+03 1.747502E+04 5.864195E-14 1.941748E+09 6.638992E+08
8.450525E+03 1.741696E+04 5.285809E-14 1.798414E+09 6.167761E+08
8.966715E+03 1.727178E+04 4.635044E-14 1.639400E+09 5.651961E+08
9.514450E+03 1.700405E+04 3.930471E-14 1.461974E+09 5.083250E+08
1.009565E+04 1.648642E+04 3.342590E-14 1.318262E+09 4.648509E+08
1.071233E+04 1.565800E+04 2.738194E-14 1.146012E+09 4.132449E+08
1.136668E+04 1.440303E+04 2.095518E-14 8.887574E+08 3.431880E+08
1.206113E+04 1.286334E+04 1.497258E-14 5.672785E+08 2.630391E+08
1.279345E+04 1.146113E+04 1.102569E-14 3.969199E+08 2.037585E+08
1.352863E+04 1.053634E+04 8.337839E-15 3.034604E+08 1.591148E+08
1.419473E+04 9.974880E+03 6.225506E-15 2.277812E+08 1.217138E+08
1.475775E+04 9.625145E+03 4.764925E-15 1.740938E+08 9.584643E+07
1.524048E+04 9.378498E+03 4.605293E-15 1.668748E+08 9.643568E+07
1.564700E+04 9.151654E+03 5.493228E-15 1.965001E+08 1.234490E+08
1.596030E+04 8.898294E+03 7.649479E-15 2.720104E+08 1.893190E+08
1.618740E+04 8.662695E+03 8.389346E-15 3.027512E+08 2.264116E+08
1.635415E+04 8.488325E+03 8.232886E-15 3.020135E+08 2.354105E+08
1.648418E+04 8.374359E+03 7.239080E-15 2.684814E+08 2.137853E+08
1.659312E+04 8.295292E+03 6.019097E-15 2.246955E+08 1.809184E+08
1.669200E+04 8.240153E+03 5.179438E-15 1.940917E+08 1.573004E+08
1.678858E+04 8.193655E+03 4.626885E-15 1.738438E+08 1.416153E+08
1.688835E+04 8.153323E+03 4.187165E-15 1.576606E+08 1.290710E+08
