#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    2.962639E+04   1.0000E-099   9.9995E-001   5.4460E-005   1.4710E-025
    3.140883E+04   1.0000E-099   9.9993E-001   6.8702E-005   3.1410E-025
    3.327645E+04   1.0000E-099   9.9993E-001   7.0717E-005   5.3729E-025
    3.525673E+04   1.0000E-099   9.9992E-001   7.9834E-005   1.0426E-024
    3.733469E+04   1.0000E-099   9.9990E-001   1.0282E-004   2.9614E-024
    3.919478E+04   1.0000E-099   9.9987E-001   1.3326E-004   7.9695E-024
    4.081013E+04   1.0000E-099   9.9983E-001   1.7277E-004   3.4361E-023
    4.224475E+04   1.0000E-099   9.9973E-001   2.6511E-004   3.4057E-022
    4.355866E+04   1.0000E-099   9.9950E-001   5.0330E-004   6.3052E-021
    4.482503E+04   1.0000E-099   9.9898E-001   1.0205E-003   1.5571E-019
    4.608069E+04   1.0000E-099   9.9792E-001   2.0825E-003   2.9104E-018
    4.733353E+04   1.0000E-099   9.9557E-001   4.4335E-003   3.5413E-017
    4.859157E+04   1.0000E-099   9.9056E-001   9.4383E-003   2.8122E-016
    4.985492E+04   1.0000E-099   9.8163E-001   1.8366E-002   1.4661E-015
    5.113263E+04   1.0000E-099   9.6838E-001   3.1622E-002   5.2763E-015
    5.242509E+04   1.0000E-099   9.5237E-001   4.7635E-002   1.3827E-014
    5.373578E+04   1.0000E-099   9.3669E-001   6.3308E-002   2.8373E-014
    5.506464E+04   1.0000E-099   9.2192E-001   7.8082E-002   4.8570E-014
    5.640821E+04   1.0000E-099   9.0730E-001   9.2700E-002   7.4106E-014
    5.776415E+04   1.0000E-099   8.9240E-001   1.0760E-001   1.0456E-013
    5.911958E+04   1.0000E-099   8.7769E-001   1.2231E-001   1.3813E-013
    6.046877E+04   1.0000E-099   8.6421E-001   1.3579E-001   1.7230E-013
    6.179403E+04   1.0000E-099   8.5310E-001   1.4690E-001   2.0303E-013
    6.308262E+04   1.0000E-099   8.4485E-001   1.5515E-001   2.2771E-013
    6.431750E+04   1.0000E-099   8.3991E-001   1.6009E-001   2.4457E-013
    6.547368E+04   1.0000E-099   8.3718E-001   1.6282E-001   2.5528E-013
    6.653868E+04   1.0000E-099   8.3616E-001   1.6384E-001   2.6078E-013
    6.748809E+04   1.0000E-099   8.3699E-001   1.6301E-001   2.6073E-013
    6.831097E+04   1.0000E-099   8.3842E-001   1.6158E-001   2.5735E-013
    6.900592E+04   1.0000E-099   8.4158E-001   1.5842E-001   2.5144E-013
    6.956392E+04   1.0000E-099   8.5058E-001   1.4942E-001   2.3347E-013
    6.978865E+04   1.0000E-099   8.6108E-001   1.3892E-001   2.0863E-013
    6.990128E+04   1.0000E-099   8.7319E-001   1.2681E-001   1.7844E-013
    6.995766E+04   1.0000E-099   8.8405E-001   1.1595E-001   1.4407E-013
    6.998587E+04   1.0000E-099   8.9087E-001   1.0913E-001   1.1075E-013
    6.999928E+04   1.0000E-099   8.9736E-001   1.0264E-001   8.0266E-014
    6.999998E+04   1.0000E-099   8.9805E-001   1.0195E-001   7.5806E-014
#TIME:     3.061
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772128E+02   1.0000E-099   2.2435E-013   3.4044E-006   1.0000E+000
    8.826213E+02   1.0000E-099   2.2435E-013   3.4044E-006   1.0000E+000
    8.990474E+02   1.0000E-099   2.2400E-013   3.4008E-006   1.0000E+000
    9.328226E+02   1.0000E-099   2.2165E-013   3.3774E-006   1.0000E+000
    9.896739E+02   1.0000E-099   2.1308E-013   3.2913E-006   1.0000E+000
    1.048487E+03   1.0000E-099   1.9773E-013   3.1340E-006   1.0000E+000
    1.110832E+03   1.0000E-099   1.7448E-013   2.8881E-006   1.0000E+000
    1.176884E+03   1.0000E-099   1.4351E-013   2.5434E-006   1.0000E+000
    1.246863E+03   1.0000E-099   1.0828E-013   2.1185E-006   1.0000E+000
    1.321004E+03   1.0000E-099   7.5458E-014   1.6758E-006   1.0000E+000
    1.399553E+03   1.0000E-099   4.8475E-014   1.2650E-006   1.0000E+000
    1.482773E+03   1.0000E-099   2.9442E-014   9.3077E-007   1.0000E+000
    1.570941E+03   1.0000E-099   1.8092E-014   6.9359E-007   1.0000E+000
    1.664351E+03   1.0000E-099   1.1437E-014   5.2772E-007   1.0000E+000
    1.763316E+03   1.0000E-099   7.3365E-015   4.0709E-007   1.0000E+000
    1.868166E+03   1.0000E-099   4.6440E-015   3.1450E-007   1.0000E+000
    1.979250E+03   1.0000E-099   2.9516E-015   2.4576E-007   1.0000E+000
    2.096940E+03   1.0000E-099   1.9337E-015   1.9666E-007   1.0000E+000
    2.221628E+03   1.0000E-099   1.3054E-015   1.6080E-007   1.0000E+000
    2.353729E+03   1.0000E-099   9.0577E-016   1.3388E-007   1.0000E+000
    2.493686E+03   1.0000E-099   6.5880E-016   1.1442E-007   1.0000E+000
    2.641964E+03   1.0000E-099   5.1011E-016   1.0102E-007   1.0000E+000
    2.799060E+03   1.0000E-099   4.1455E-016   9.1339E-008   1.0000E+000
    2.965497E+03   1.0000E-099   3.4451E-016   8.3389E-008   1.0000E+000
    3.141830E+03   1.0000E-099   2.9191E-016   7.6704E-008   1.0000E+000
    3.328648E+03   1.0000E-099   2.5522E-016   7.1525E-008   1.0000E+000
    3.526575E+03   1.0000E-099   2.2273E-016   6.6579E-008   1.0000E+000
    3.736271E+03   1.0000E-099   1.8395E-016   6.0350E-008   1.0000E+000
    3.958436E+03   1.0000E-099   1.5397E-016   5.5199E-008   1.0000E+000
    4.193811E+03   1.0000E-099   1.5223E-016   5.4974E-008   1.0000E+000
    4.443182E+03   1.0000E-099   1.6681E-016   5.7690E-008   1.0000E+000
    4.707381E+03   1.0000E-099   1.7142E-016   5.8628E-008   1.0000E+000
    4.987290E+03   1.0000E-099   1.5733E-016   5.6287E-008   1.0000E+000
    5.283842E+03   1.0000E-099   1.4003E-016   5.3194E-008   1.0000E+000
    5.598029E+03   1.0000E-099   1.2815E-016   5.0983E-008   1.0000E+000
    5.930896E+03   1.0000E-099   1.2004E-016   4.9471E-008   1.0000E+000
    6.283557E+03   1.0000E-099   1.1646E-016   4.8925E-008   1.0000E+000
    6.657188E+03   1.0000E-099   1.1893E-016   4.9759E-008   1.0000E+000
    7.053036E+03   1.0000E-099   1.2436E-016   5.1404E-008   1.0000E+000
    7.472421E+03   1.0000E-099   1.3219E-016   5.3839E-008   1.0000E+000
    7.916743E+03   1.0000E-099   1.5086E-016   5.8870E-008   1.0000E+000
    8.387486E+03   1.0000E-099   1.9038E-016   6.8448E-008   1.0000E+000
    8.886220E+03   1.0000E-099   2.6245E-016   8.4637E-008   1.0000E+000
    9.414609E+03   1.0000E-099   4.2343E-016   1.1616E-007   1.0000E+000
    9.974417E+03   1.0000E-099   9.2181E-016   1.9342E-007   1.0000E+000
    1.056751E+04   1.0000E-099   3.0350E-015   4.2948E-007   1.0000E+000
    1.119595E+04   1.0000E-099   1.4569E-014   1.2660E-006   1.0000E+000
    1.185781E+04   1.0000E-099   9.3816E-014   4.6506E-006   1.0000E+000
    1.244210E+04   1.0000E-099   8.3879E-013   2.1377E-005   9.9998E-001
    1.294399E+04   1.0000E-099   8.4555E-012   1.0798E-004   9.9989E-001
    1.342930E+04   1.0000E-099   8.8989E-011   5.4930E-004   9.9945E-001
    1.396585E+04   1.0000E-099   1.2297E-009   3.4035E-003   9.9660E-001
    1.456379E+04   1.0000E-099   1.9898E-008   2.4408E-002   9.7559E-001
    1.523084E+04   1.0000E-099   6.5655E-007   2.3406E-001   7.6594E-001
    1.580225E+04   1.0000E-099   1.1997E-005   8.4364E-001   1.5635E-001
    1.622410E+04   1.0000E-099   7.2233E-005   9.9089E-001   9.0348E-003
    1.654489E+04   1.0000E-099   2.4226E-004   9.9902E-001   7.3578E-004
    1.683845E+04   1.0000E-099   4.7582E-004   9.9940E-001   1.2687E-004
    1.714948E+04   1.0000E-099   9.2169E-004   9.9905E-001   2.5309E-005
    1.750349E+04   1.0000E-099   1.8874E-003   9.9811E-001   4.5981E-006
    1.788684E+04   1.0000E-099   4.1533E-003   9.9585E-001   7.6503E-007
    1.827687E+04   1.0000E-099   9.5800E-003   9.9042E-001   1.2073E-007
    1.866024E+04   1.0000E-099   2.1683E-002   9.7832E-001   1.9317E-008
    1.903958E+04   1.0000E-099   4.4649E-002   9.5535E-001   3.3977E-009
    1.942932E+04   1.0000E-099   8.0752E-002   9.1925E-001   6.8415E-010
    1.985346E+04   1.0000E-099   1.3361E-001   8.6639E-001   1.4907E-010
    2.033293E+04   1.0000E-099   2.1513E-001   7.8487E-001   3.1051E-011
    2.089121E+04   1.0000E-099   3.4723E-001   6.5277E-001   5.1357E-012
    2.152483E+04   1.0000E-099   5.3878E-001   4.6122E-001   6.1147E-013
    2.220816E+04   1.0000E-099   7.3536E-001   2.6464E-001   5.4033E-014
    2.291481E+04   1.0000E-099   8.7577E-001   1.2423E-001   3.7925E-015
    2.363456E+04   1.0000E-099   9.5282E-001   4.7179E-002   1.9106E-016
    2.435959E+04   1.0000E-099   9.8377E-001   1.6231E-002   7.1999E-018
    2.508268E+04   1.0000E-099   9.9419E-001   5.8083E-003   2.8061E-019
    2.580070E+04   1.0000E-099   9.9779E-001   2.2097E-003   1.2483E-020
    2.653292E+04   1.0000E-099   9.9913E-001   8.6897E-004   5.6009E-022
    2.733039E+04   1.0000E-099   9.9966E-001   3.3810E-004   2.2795E-023
    2.827831E+04   1.0000E-099   9.9987E-001   1.2652E-004   1.0297E-024
    2.957369E+04   1.0000E-099   9.9992E-001   7.7799E-005   3.3981E-025
    3.131950E+04   1.0000E-099   9.9992E-001   7.9198E-005   3.9586E-025
    3.318346E+04   1.0000E-099   9.9992E-001   8.0381E-005   6.5916E-025
    3.515660E+04   1.0000E-099   9.9990E-001   9.5083E-005   1.3615E-024
    3.725647E+04   1.0000E-099   9.9987E-001   1.2746E-004   3.9305E-024
    3.911753E+04   1.0000E-099   9.9983E-001   1.6678E-004   9.1557E-024
    4.074840E+04   1.0000E-099   9.9979E-001   2.1082E-004   3.0018E-023
    4.219221E+04   1.0000E-099   9.9970E-001   2.9756E-004   2.5525E-022
    4.351036E+04   1.0000E-099   9.9948E-001   5.1518E-004   4.5863E-021
    4.478273E+04   1.0000E-099   9.9901E-001   9.9474E-004   1.1924E-019
    4.604030E+04   1.0000E-099   9.9802E-001   1.9817E-003   2.3626E-018
    4.729714E+04   1.0000E-099   9.9581E-001   4.1917E-003   3.0365E-017
    4.855708E+04   1.0000E-099   9.9103E-001   8.9674E-003   2.5106E-016
    4.982257E+04   1.0000E-099   9.8237E-001   1.7634E-002   1.3511E-015
    5.110243E+04   1.0000E-099   9.6929E-001   3.0705E-002   4.9809E-015
    5.239626E+04   1.0000E-099   9.5339E-001   4.6608E-002   1.3278E-014
    5.370893E+04   1.0000E-099   9.3761E-001   6.2389E-002   2.7587E-014
    5.503898E+04   1.0000E-099   9.2273E-001   7.7269E-002   4.7610E-014
    5.638449E+04   1.0000E-099   9.0800E-001   9.1995E-002   7.3083E-014
    5.774166E+04   1.0000E-099   8.9301E-001   1.0699E-001   1.0344E-013
    5.909908E+04   1.0000E-099   8.7820E-001   1.2180E-001   1.3709E-013
    6.045074E+04   1.0000E-099   8.6461E-001   1.3539E-001   1.7139E-013
    6.177809E+04   1.0000E-099   8.5340E-001   1.4660E-001   2.0229E-013
    6.306912E+04   1.0000E-099   8.4506E-001   1.5494E-001   2.2715E-013
    6.430594E+04   1.0000E-099   8.4006E-001   1.5994E-001   2.4417E-013
    6.546399E+04   1.0000E-099   8.3729E-001   1.6271E-001   2.5500E-013
    6.653211E+04   1.0000E-099   8.3623E-001   1.6377E-001   2.6060E-013
    6.748290E+04   1.0000E-099   8.3704E-001   1.6296E-001   2.6060E-013
    6.830789E+04   1.0000E-099   8.3845E-001   1.6155E-001   2.5726E-013
    6.900407E+04   1.0000E-099   8.4160E-001   1.5840E-001   2.5139E-013
    6.956302E+04   1.0000E-099   8.5058E-001   1.4942E-001   2.3348E-013
    6.978821E+04   1.0000E-099   8.6107E-001   1.3893E-001   2.0866E-013
    6.990107E+04   1.0000E-099   8.7318E-001   1.2682E-001   1.7849E-013
    6.995758E+04   1.0000E-099   8.8405E-001   1.1595E-001   1.4412E-013
    6.998585E+04   1.0000E-099   8.9088E-001   1.0912E-001   1.1077E-013
    6.999928E+04   1.0000E-099   8.9738E-001   1.0262E-001   8.0242E-014
    6.999998E+04   1.0000E-099   8.9807E-001   1.0193E-001   7.5784E-014
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772128E+02   1.0000E-099   2.3578E-013   3.8375E-006   1.0000E+000
    8.819255E+02   1.0000E-099   2.3578E-013   3.8375E-006   1.0000E+000
    8.962159E+02   1.0000E-099   2.3540E-013   3.8335E-006   1.0000E+000
    9.254950E+02   1.0000E-099   2.3296E-013   3.8073E-006   1.0000E+000
    9.789786E+02   1.0000E-099   2.2328E-013   3.7023E-006   1.0000E+000
    1.037229E+03   1.0000E-099   2.0554E-013   3.5056E-006   1.0000E+000
    1.098904E+03   1.0000E-099   1.8000E-013   3.2119E-006   1.0000E+000
    1.164247E+03   1.0000E-099   1.4790E-013   2.8214E-006   1.0000E+000
    1.233475E+03   1.0000E-099   1.1257E-013   2.3558E-006   1.0000E+000
    1.306819E+03   1.0000E-099   7.9507E-014   1.8699E-006   1.0000E+000
    1.384525E+03   1.0000E-099   5.1297E-014   1.4049E-006   1.0000E+000
    1.466851E+03   1.0000E-099   3.0330E-014   1.0099E-006   1.0000E+000
    1.554072E+03   1.0000E-099   1.7830E-014   7.2891E-007   1.0000E+000
    1.646480E+03   1.0000E-099   1.0846E-014   5.3979E-007   1.0000E+000
    1.744382E+03   1.0000E-099   6.9051E-015   4.1176E-007   1.0000E+000
    1.848106E+03   1.0000E-099   4.4554E-015   3.1837E-007   1.0000E+000
    1.957998E+03   1.0000E-099   2.8429E-015   2.4694E-007   1.0000E+000
    2.074424E+03   1.0000E-099   1.8221E-015   1.9380E-007   1.0000E+000
    2.197772E+03   1.0000E-099   1.1972E-015   1.5525E-007   1.0000E+000
    2.328456E+03   1.0000E-099   8.1994E-016   1.2770E-007   1.0000E+000
    2.466909E+03   1.0000E-099   5.9572E-016   1.0860E-007   1.0000E+000
    2.613596E+03   1.0000E-099   4.6290E-016   9.5710E-008   1.0000E+000
    2.769005E+03   1.0000E-099   3.7834E-016   8.6596E-008   1.0000E+000
    2.933654E+03   1.0000E-099   3.1599E-016   7.9191E-008   1.0000E+000
    3.108094E+03   1.0000E-099   2.6759E-016   7.2867E-008   1.0000E+000
    3.292906E+03   1.0000E-099   2.3275E-016   6.7904E-008   1.0000E+000
    3.488708E+03   1.0000E-099   2.0284E-016   6.3364E-008   1.0000E+000
    3.696152E+03   1.0000E-099   1.6778E-016   5.7702E-008   1.0000E+000
    3.915932E+03   1.0000E-099   1.3860E-016   5.2633E-008   1.0000E+000
    4.148780E+03   1.0000E-099   1.3382E-016   5.1974E-008   1.0000E+000
    4.395473E+03   1.0000E-099   1.4728E-016   5.4823E-008   1.0000E+000
    4.656835E+03   1.0000E-099   1.5621E-016   5.6751E-008   1.0000E+000
    4.933738E+03   1.0000E-099   1.4785E-016   5.5447E-008   1.0000E+000
    5.227106E+03   1.0000E-099   1.3333E-016   5.2838E-008   1.0000E+000
    5.537919E+03   1.0000E-099   1.2264E-016   5.0847E-008   1.0000E+000
    5.867212E+03   1.0000E-099   1.1549E-016   4.9554E-008   1.0000E+000
    6.216087E+03   1.0000E-099   1.1244E-016   4.9195E-008   1.0000E+000
    6.585705E+03   1.0000E-099   1.1537E-016   5.0290E-008   1.0000E+000
    6.977302E+03   1.0000E-099   1.2184E-016   5.2405E-008   1.0000E+000
    7.392184E+03   1.0000E-099   1.3028E-016   5.5317E-008   1.0000E+000
    7.831736E+03   1.0000E-099   1.4748E-016   6.0604E-008   1.0000E+000
    8.297424E+03   1.0000E-099   1.8359E-016   7.0467E-008   1.0000E+000
    8.790802E+03   1.0000E-099   2.5488E-016   8.8054E-008   1.0000E+000
    9.313518E+03   1.0000E-099   4.2168E-016   1.2323E-007   1.0000E+000
    9.867315E+03   1.0000E-099   9.3858E-016   2.0944E-007   1.0000E+000
    1.045404E+04   1.0000E-099   3.0359E-015   4.6338E-007   1.0000E+000
    1.107573E+04   1.0000E-099   1.3898E-014   1.3238E-006   1.0000E+000
    1.173130E+04   1.0000E-099   8.5611E-014   4.7217E-006   1.0000E+000
    1.231131E+04   1.0000E-099   7.3405E-013   2.1171E-005   9.9998E-001
    1.281343E+04   1.0000E-099   7.0228E-012   1.0339E-004   9.9990E-001
    1.330626E+04   1.0000E-099   7.2995E-011   5.2023E-004   9.9948E-001
    1.384804E+04   1.0000E-099   1.0162E-009   3.2279E-003   9.9677E-001
    1.445314E+04   1.0000E-099   1.5456E-008   2.2476E-002   9.7752E-001
    1.515370E+04   1.0000E-099   5.2258E-007   2.2155E-001   7.7845E-001
    1.576027E+04   1.0000E-099   9.5853E-006   8.2876E-001   1.7123E-001
    1.620925E+04   1.0000E-099   5.7893E-005   9.8956E-001   1.0386E-002
    1.655151E+04   1.0000E-099   1.8626E-004   9.9891E-001   8.9901E-004
    1.686889E+04   1.0000E-099   3.4320E-004   9.9949E-001   1.6818E-004
    1.721620E+04   1.0000E-099   6.3232E-004   9.9933E-001   3.5724E-005
    1.762137E+04   1.0000E-099   1.2519E-003   9.9874E-001   6.7970E-006
    1.805685E+04   1.0000E-099   2.6817E-003   9.9732E-001   1.1882E-006
    1.849364E+04   1.0000E-099   6.0135E-003   9.9399E-001   1.9790E-007
    1.891431E+04   1.0000E-099   1.3270E-002   9.8673E-001   3.3466E-008
    1.932093E+04   1.0000E-099   2.6922E-002   9.7308E-001   6.2601E-009
    1.972833E+04   1.0000E-099   4.8956E-002   9.5104E-001   1.3531E-009
    2.015560E+04   1.0000E-099   8.2792E-002   9.1721E-001   3.2261E-010
    2.061984E+04   1.0000E-099   1.3685E-001   8.6315E-001   7.6385E-011
    2.113500E+04   1.0000E-099   2.2559E-001   7.7441E-001   1.5874E-011
    2.170971E+04   1.0000E-099   3.6433E-001   6.3567E-001   2.6126E-012
    2.233998E+04   1.0000E-099   5.4596E-001   4.5404E-001   3.2691E-013
    2.301625E+04   1.0000E-099   7.3151E-001   2.6849E-001   3.0331E-014
    2.372079E+04   1.0000E-099   8.7695E-001   1.2305E-001   1.9909E-015
    2.443212E+04   1.0000E-099   9.5461E-001   4.5385E-002   9.0229E-017
    2.513882E+04   1.0000E-099   9.8366E-001   1.6343E-002   3.5851E-018
    2.584016E+04   1.0000E-099   9.9370E-001   6.2976E-003   1.5776E-019
    2.655795E+04   1.0000E-099   9.9745E-001   2.5468E-003   7.4415E-021
    2.734178E+04   1.0000E-099   9.9899E-001   1.0137E-003   3.1595E-022
    2.827666E+04   1.0000E-099   9.9963E-001   3.6679E-004   1.1013E-023
    2.954972E+04   1.0000E-099   9.9986E-001   1.4426E-004   1.1022E-024
    3.128169E+04   1.0000E-099   9.9990E-001   9.8069E-005   5.3836E-025
    3.314405E+04   1.0000E-099   9.9991E-001   9.2614E-005   7.8183E-025
    3.511485E+04   1.0000E-099   9.9989E-001   1.1398E-004   1.6954E-024
    3.721193E+04   1.0000E-099   9.9984E-001   1.5871E-004   5.1199E-024
    3.908032E+04   1.0000E-099   9.9979E-001   2.1064E-004   1.1519E-023
    4.071797E+04   1.0000E-099   9.9974E-001   2.6344E-004   3.0767E-023
    4.216726E+04   1.0000E-099   9.9965E-001   3.4647E-004   2.1645E-022
    4.348907E+04   1.0000E-099   9.9945E-001   5.5021E-004   3.6865E-021
    4.476343E+04   1.0000E-099   9.9900E-001   1.0026E-003   9.9048E-020
    4.602333E+04   1.0000E-099   9.9806E-001   1.9395E-003   2.0563E-018
    4.728173E+04   1.0000E-099   9.9595E-001   4.0545E-003   2.7429E-017
    4.854338E+04   1.0000E-099   9.9132E-001   8.6818E-003   2.3347E-016
    4.981003E+04   1.0000E-099   9.8282E-001   1.7176E-002   1.2832E-015
    5.109107E+04   1.0000E-099   9.6988E-001   3.0116E-002   4.8048E-015
    5.238589E+04   1.0000E-099   9.5404E-001   4.5957E-002   1.2951E-014
    5.369932E+04   1.0000E-099   9.3822E-001   6.1784E-002   2.7111E-014
    5.503017E+04   1.0000E-099   9.2326E-001   7.6740E-002   4.7036E-014
    5.637631E+04   1.0000E-099   9.0846E-001   9.1542E-002   7.2468E-014
    5.773425E+04   1.0000E-099   8.9340E-001   1.0660E-001   1.0279E-013
    5.909232E+04   1.0000E-099   8.7852E-001   1.2148E-001   1.3649E-013
    6.044459E+04   1.0000E-099   8.6486E-001   1.3514E-001   1.7085E-013
    6.177265E+04   1.0000E-099   8.5360E-001   1.4640E-001   2.0184E-013
    6.306439E+04   1.0000E-099   8.4521E-001   1.5479E-001   2.2680E-013
    6.430202E+04   1.0000E-099   8.4017E-001   1.5983E-001   2.4391E-013
    6.546090E+04   1.0000E-099   8.3737E-001   1.6263E-001   2.5480E-013
    6.652962E+04   1.0000E-099   8.3629E-001   1.6371E-001   2.6045E-013
    6.748119E+04   1.0000E-099   8.3708E-001   1.6292E-001   2.6049E-013
    6.830671E+04   1.0000E-099   8.3849E-001   1.6151E-001   2.5717E-013
    6.900341E+04   1.0000E-099   8.4162E-001   1.5838E-001   2.5132E-013
    6.956278E+04   1.0000E-099   8.5059E-001   1.4941E-001   2.3344E-013
    6.978809E+04   1.0000E-099   8.6108E-001   1.3892E-001   2.0863E-013
    6.990102E+04   1.0000E-099   8.7319E-001   1.2681E-001   1.7847E-013
    6.995755E+04   1.0000E-099   8.8407E-001   1.1593E-001   1.4410E-013
    6.998584E+04   1.0000E-099   8.9089E-001   1.0911E-001   1.1076E-013
    6.999928E+04   1.0000E-099   8.9740E-001   1.0260E-001   8.0218E-014
    6.999999E+04   1.0000E-099   8.9809E-001   1.0191E-001   7.5765E-014
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.772128E+02   1.0000E-099   2.4652E-013   4.3152E-006   1.0000E+000
    8.813507E+02   1.0000E-099   2.4652E-013   4.3152E-006   1.0000E+000
    8.938818E+02   1.0000E-099   2.4614E-013   4.3108E-006   1.0000E+000
    9.194811E+02   1.0000E-099   2.4361E-013   4.2817E-006   1.0000E+000
    9.702245E+02   1.0000E-099   2.3258E-013   4.1533E-006   1.0000E+000
    1.028013E+03   1.0000E-099   2.1171E-013   3.9043E-006   1.0000E+000
    1.089141E+03   1.0000E-099   1.8292E-013   3.5458E-006   1.0000E+000
    1.153903E+03   1.0000E-099   1.4882E-013   3.0939E-006   1.0000E+000
    1.222516E+03   1.0000E-099   1.1329E-013   2.5805E-006   1.0000E+000
    1.295209E+03   1.0000E-099   8.1129E-014   2.0599E-006   1.0000E+000
    1.372224E+03   1.0000E-099   5.3492E-014   1.5585E-006   1.0000E+000
    1.453819E+03   1.0000E-099   3.1578E-014   1.1104E-006   1.0000E+000
    1.540265E+03   1.0000E-099   1.7926E-014   7.7957E-007   1.0000E+000
    1.631852E+03   1.0000E-099   1.0446E-014   5.6004E-007   1.0000E+000
    1.728884E+03   1.0000E-099   6.4537E-015   4.1805E-007   1.0000E+000
    1.831687E+03   1.0000E-099   4.1805E-015   3.2172E-007   1.0000E+000
    1.940602E+03   1.0000E-099   2.7335E-015   2.5055E-007   1.0000E+000
    2.055993E+03   1.0000E-099   1.7649E-015   1.9566E-007   1.0000E+000
    2.178246E+03   1.0000E-099   1.1403E-015   1.5425E-007   1.0000E+000
    2.307768E+03   1.0000E-099   7.6152E-016   1.2454E-007   1.0000E+000
    2.444992E+03   1.0000E-099   5.4333E-016   1.0445E-007   1.0000E+000
    2.590375E+03   1.0000E-099   4.1914E-016   9.1386E-008   1.0000E+000
    2.744403E+03   1.0000E-099   3.4295E-016   8.2514E-008   1.0000E+000
    2.907590E+03   1.0000E-099   2.8764E-016   7.5522E-008   1.0000E+000
    3.080480E+03   1.0000E-099   2.4397E-016   6.9563E-008   1.0000E+000
    3.263650E+03   1.0000E-099   2.1194E-016   6.4897E-008   1.0000E+000
    3.457712E+03   1.0000E-099   1.8566E-016   6.0896E-008   1.0000E+000
    3.663313E+03   1.0000E-099   1.5543E-016   5.6007E-008   1.0000E+000
    3.881140E+03   1.0000E-099   1.2847E-016   5.1304E-008   1.0000E+000
    4.111919E+03   1.0000E-099   1.2232E-016   5.0496E-008   1.0000E+000
    4.356421E+03   1.0000E-099   1.3469E-016   5.3452E-008   1.0000E+000
    4.615461E+03   1.0000E-099   1.4631E-016   5.6162E-008   1.0000E+000
    4.889904E+03   1.0000E-099   1.4233E-016   5.5777E-008   1.0000E+000
    5.180665E+03   1.0000E-099   1.3032E-016   5.3679E-008   1.0000E+000
    5.488716E+03   1.0000E-099   1.2070E-016   5.1939E-008   1.0000E+000
    5.815084E+03   1.0000E-099   1.1428E-016   5.0855E-008   1.0000E+000
    6.160859E+03   1.0000E-099   1.1152E-016   5.0665E-008   1.0000E+000
    6.527194E+03   1.0000E-099   1.1450E-016   5.1965E-008   1.0000E+000
    6.915311E+03   1.0000E-099   1.2123E-016   5.4430E-008   1.0000E+000
    7.326507E+03   1.0000E-099   1.2940E-016   5.7696E-008   1.0000E+000
    7.762154E+03   1.0000E-099   1.4510E-016   6.3296E-008   1.0000E+000
    8.223704E+03   1.0000E-099   1.8121E-016   7.4197E-008   1.0000E+000
    8.712699E+03   1.0000E-099   2.5914E-016   9.4718E-008   1.0000E+000
    9.230771E+03   1.0000E-099   4.4322E-016   1.3591E-007   1.0000E+000
    9.779647E+03   1.0000E-099   1.0136E-015   2.3686E-007   1.0000E+000
    1.036116E+04   1.0000E-099   3.2487E-015   5.2463E-007   1.0000E+000
    1.097734E+04   1.0000E-099   1.4203E-014   1.4532E-006   1.0000E+000
    1.162442E+04   1.0000E-099   8.6090E-014   5.1263E-006   9.9999E-001
    1.219331E+04   1.0000E-099   7.0597E-013   2.2376E-005   9.9998E-001
    1.269474E+04   1.0000E-099   6.3390E-012   1.0487E-004   9.9990E-001
    1.319666E+04   1.0000E-099   6.4911E-011   5.2090E-004   9.9948E-001
    1.374440E+04   1.0000E-099   9.0585E-010   3.2280E-003   9.9677E-001
    1.435635E+04   1.0000E-099   1.3058E-008   2.1894E-002   9.7811E-001
    1.508495E+04   1.0000E-099   4.4005E-007   2.1689E-001   7.8311E-001
    1.572413E+04   1.0000E-099   7.8960E-006   8.1934E-001   1.8065E-001
    1.619751E+04   1.0000E-099   4.7133E-005   9.8840E-001   1.1551E-002
    1.656075E+04   1.0000E-099   1.4504E-004   9.9879E-001   1.0611E-003
    1.690072E+04   1.0000E-099   2.4948E-004   9.9953E-001   2.1719E-004
    1.728549E+04   1.0000E-099   4.3594E-004   9.9951E-001   4.9436E-005
    1.774494E+04   1.0000E-099   8.3075E-004   9.9916E-001   9.9235E-006
    1.823325E+04   1.0000E-099   1.7064E-003   9.9829E-001   1.8637E-006
    1.871541E+04   1.0000E-099   3.6090E-003   9.9639E-001   3.4325E-007
