#NTIMES:    65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    8.596292E+03   1.0000E-099   1.8042E-021   7.1077E-015   3.9393E-007   1.0000E+000
    9.128368E+03   1.0000E-099   2.7794E-021   9.4605E-015   4.4940E-007   1.0000E+000
    9.693378E+03   1.0000E-099   6.0656E-021   1.6205E-014   5.8237E-007   1.0000E+000
    1.029336E+04   1.0000E-099   2.0256E-020   3.8418E-014   8.9771E-007   1.0000E+000
    1.093048E+04   1.0000E-099   1.7746E-019   1.9082E-013   2.0898E-006   1.0000E+000
    1.160703E+04   1.0000E-099   4.8594E-018   2.4929E-012   8.8139E-006   9.9999E-001
    1.232546E+04   1.0000E-099   5.0626E-016   1.2547E-010   8.7730E-005   9.9991E-001
    1.308836E+04   1.0000E-099   2.8523E-014   4.8780E-009   7.4097E-004   9.9926E-001
    1.389955E+04   1.0000E-099   3.2957E-012   4.5714E-007   1.0114E-002   9.8989E-001
    1.474312E+04   1.0000E-099   1.1629E-008   1.2445E-003   6.0755E-001   3.9121E-001
    1.540367E+04   1.0000E-099   1.2550E-005   8.8638E-001   1.1361E-001   1.5059E-006
    1.581332E+04   1.0000E-099   3.1132E-005   9.9977E-001   1.9443E-004   5.9977E-013
    1.611284E+04   1.0000E-099   8.7760E-005   9.9991E-001   2.1065E-007   9.3290E-020
    1.636570E+04   1.0000E-099   4.6230E-004   9.9954E-001   3.8553E-011   2.2960E-028
    1.654730E+04   1.0000E-099   1.5126E-003   9.9849E-001   6.6235E-014   8.8819E-035
    1.669441E+04   1.0000E-099   4.5789E-003   9.9542E-001   2.1074E-016   1.4315E-040
    1.681682E+04   1.0000E-099   1.6371E-002   9.8363E-001   3.8430E-019   7.5911E-047
    1.692241E+04   1.0000E-099   5.4752E-002   9.4525E-001   6.3455E-022   6.0321E-052
    1.702116E+04   1.0000E-099   1.3086E-001   8.6914E-001   2.5159E-024   2.8734E-052
    1.711664E+04   1.0000E-099   2.2787E-001   7.7213E-001   4.0277E-026   3.4452E-052
    1.721561E+04   1.0000E-099   3.3700E-001   6.6300E-001   1.4052E-027   3.6213E-052
    1.732334E+04   1.0000E-099   4.6364E-001   5.3636E-001   5.9062E-029   3.3848E-052
    1.744562E+04   1.0000E-099   5.9292E-001   4.0708E-001   2.7373E-030   2.8467E-052
    1.759425E+04   1.0000E-099   7.1088E-001   2.8912E-001   1.2503E-031   2.1884E-052
    1.788224E+04   1.0000E-099   8.4435E-001   1.5565E-001   1.2714E-033   1.2781E-052
    1.867332E+04   1.0000E-099   9.5359E-001   4.6411E-002   4.9953E-037   4.2012E-053
