#NTIMES: 4
#NSTAGES: 8
#TIMES[d]: 5.0 10.0 15.0 20.0
#
#TIME: 5.0
#NVEL: 18
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5 Ca6 Ca7
3.423965E+04 1.246089E-15 1.573528E-05 9.999843E-01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
#
#TIME: 20.0
#NVEL: 45
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5 Ca6 Ca7
6.681933E+03 1.244916E-18 1.232862E-08 9.680646E-01 3.193536E-02 1.410107E-08 4.497394E-20 0.000000E+00 0.000000E+00
7.073503E+03 1.219414E-18 1.223013E-08 9.309272E-01 6.907267E-02 9.996048E-08 1.569208E-18 0.000000E+00 0.000000E+00
7.505583E+03 1.236585E-18 1.278129E-08 9.174138E-01 8.258599E-02 1.644380E-07 4.101324E-18 0.000000E+00 0.000000E+00
7.964053E+03 1.362447E-18 1.419745E-08 9.235949E-01 7.640496E-02 1.432871E-07 3.495201E-18 0.000000E+00 0.000000E+00
8.450525E+03 1.734800E-18 1.721551E-08 9.435631E-01 5.643685E-02 7.314018E-08 1.189471E-18 0.000000E+00 0.000000E+00
8.966715E+03 2.238236E-18 2.114677E-08 9.635868E-01 3.641319E-02 2.709928E-08 2.315914E-19 0.000000E+00 0.000000E+00
9.514450E+03 2.970082E-18 2.659376E-08 9.809171E-01 1.908291E-02 6.180121E-09 1.946387E-20 0.000000E+00 0.000000E+00
1.009565E+04 4.658234E-18 3.715447E-08 9.939016E-01 6.098364E-03 4.510046E-10 2.321717E-22 0.000000E+00 0.000000E+00
1.071233E+04 8.548776E-18 5.814206E-08 9.990151E-01 9.847961E-04 6.754249E-12 1.808130E-25 0.000000E+00 0.000000E+00
1.136668E+04 1.904411E-17 1.074717E-07 9.999484E-01 5.145487E-05 7.156514E-15 0.000000E+00 0.000000E+00 0.000000E+00
1.206113E+04 4.697055E-17 2.267402E-07 9.999990E-01 7.830319E-07 4.021545E-19 0.000000E+00 0.000000E+00 0.000000E+00
1.279345E+04 1.649452E-16 5.860855E-07 9.999994E-01 6.123872E-09 4.825921E-24 0.000000E+00 0.000000E+00 0.000000E+00
1.352863E+04 4.821640E-16 1.295250E-06 9.999987E-01 1.197979E-10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.419473E+04 8.751977E-16 2.089793E-06 9.999979E-01 8.248967E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.475775E+04 1.165820E-15 2.730947E-06 9.999973E-01 1.405353E-12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.524048E+04 1.998058E-15 3.923889E-06 9.999961E-01 3.168652E-13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.564700E+04 4.903363E-15 6.704944E-06 9.999933E-01 6.270466E-14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.596030E+04 1.737173E-14 1.390255E-05 9.999861E-01 8.524942E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.618740E+04 3.887267E-14 2.283003E-05 9.999772E-01 1.499538E-15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.635415E+04 6.158775E-14 3.090387E-05 9.999691E-01 4.221119E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.648418E+04 6.732748E-14 3.396566E-05 9.999660E-01 1.997053E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.659312E+04 6.020604E-14 3.331476E-05 9.999667E-01 1.277240E-16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.669200E+04 5.426944E-14 3.250161E-05 9.999675E-01 9.385752E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.678858E+04 5.091393E-14 3.220671E-05 9.999678E-01 7.134321E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.688835E+04 4.827011E-14 3.200489E-05 9.999680E-01 5.596147E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.699880E+04 4.576322E-14 3.185911E-05 9.999681E-01 4.282063E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.714640E+04 4.369308E-14 3.196974E-05 9.999680E-01 3.115832E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.741525E+04 4.118737E-14 3.252614E-05 9.999675E-01 1.748328E-17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.788812E+04 3.433731E-14 3.171291E-05 9.999683E-01 8.427688E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.853238E+04 3.558300E-14 3.497530E-05 9.999650E-01 3.068285E-18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
