#NTIMES: 4
#NVEL: 287
#TIMES[d]: 5.0 10.0 15.0 20.0
#vel_mid[km/s] Tgas_t0[K] Tgas_t1[K] ... Tgas_tn[K]
1.458310E+04 1.000000E-99 1.000000E-99 1.013959E+04 9.733635E+03
1.467945E+04 1.000000E-99 1.000000E-99 1.005845E+04 9.673782E+03
1.477581E+04 1.000000E-99 1.000000E-99 9.980435E+03 9.615919E+03
1.487216E+04 1.000000E-99 1.000000E-99 9.915984E+03 9.566686E+03
1.496852E+04 1.000000E-99 1.000000E-99 9.851533E+03 9.517454E+03
1.506487E+04 1.000000E-99 1.058176E+04 9.787082E+03 9.468221E+03
1.516123E+04 1.000000E-99 1.053294E+04 9.722631E+03 9.418988E+03
1.525759E+04 1.000000E-99 1.047744E+04 9.657847E+03 9.368950E+03
1.535394E+04 1.000000E-99 1.039100E+04 9.591521E+03 9.315183E+03
1.545030E+04 1.000000E-99 1.030456E+04 9.525195E+03 9.261416E+03
1.554665E+04 1.000000E-99 1.021812E+04 9.458869E+03 9.207649E+03
1.564301E+04 1.000000E-99 1.013167E+04 9.392543E+03 9.153881E+03
1.573936E+04 1.000000E-99 1.002169E+04 9.311839E+03 9.076961E+03
1.583572E+04 1.000000E-99 9.910686E+03 9.230514E+03 8.999040E+03
1.593208E+04 1.000000E-99 9.799683E+03 9.149188E+03 8.921119E+03
1.602843E+04 1.000000E-99 9.678235E+03 9.055146E+03 8.827613E+03
1.612479E+04 1.000000E-99 9.552460E+03 8.955836E+03 8.727652E+03
1.622114E+04 1.000000E-99 9.428462E+03 8.854530E+03 8.627411E+03
1.631750E+04 1.000000E-99 9.307762E+03 8.749523E+03 8.526652E+03
1.641385E+04 1.000000E-99 9.194672E+03 8.646948E+03 8.435995E+03
1.651021E+04 1.000000E-99 9.098063E+03 8.553205E+03 8.355465E+03
1.660657E+04 1.000000E-99 9.034419E+03 8.483621E+03 8.287797E+03
1.670292E+04 1.000000E-99 8.978778E+03 8.441190E+03 8.234895E+03
1.679928E+04 1.000000E-99 8.934180E+03 8.399740E+03 8.189330E+03
1.689563E+04 1.000000E-99 8.888705E+03 8.343355E+03 8.150443E+03
1.699199E+04 1.000000E-99 8.844506E+03 8.305005E+03 8.112344E+03
1.708834E+04 1.000000E-99 8.810372E+03 8.270394E+03 8.079607E+03
1.718470E+04 1.000000E-99 8.779442E+03 8.237705E+03 8.047732E+03
1.728105E+04 1.000000E-99 8.752207E+03 8.207500E+03 8.016549E+03
1.737741E+04 1.000000E-99 8.724972E+03 8.177294E+03 7.985366E+03
1.747377E+04 1.000000E-99 8.699584E+03 8.152113E+03 7.959081E+03
1.757012E+04 9.294523E+03 8.675390E+03 8.130181E+03 7.935964E+03
1.766648E+04 9.298329E+03 8.651196E+03 8.108250E+03 7.912846E+03
1.776283E+04 9.302134E+03 8.627002E+03 8.086318E+03 7.889729E+03
1.785919E+04 9.305939E+03 8.602808E+03 8.064386E+03 7.866612E+03
1.795554E+04 9.299116E+03 8.581382E+03 8.044557E+03 7.845791E+03
1.805190E+04 9.287731E+03 8.561144E+03 8.025629E+03 7.825957E+03
1.814826E+04 9.276345E+03 8.540906E+03 8.006702E+03 7.806122E+03
1.824461E+04 9.264960E+03 8.520669E+03 7.987775E+03 7.786287E+03
1.834097E+04 9.253575E+03 8.500431E+03 7.968848E+03 7.766453E+03
1.843732E+04 9.242190E+03 8.480193E+03 7.949921E+03 7.746618E+03
1.853368E+04 9.230767E+03 8.459982E+03 7.931022E+03 7.726803E+03
1.863003E+04 9.216587E+03 8.441728E+03 7.914227E+03 7.708404E+03
1.872639E+04 9.202407E+03 8.423474E+03 7.897431E+03 7.690005E+03
1.882275E+04 9.188227E+03 8.405220E+03 7.880636E+03 7.671606E+03
1.891910E+04 9.174047E+03 8.386966E+03 7.863840E+03 7.653208E+03
1.901546E+04 9.159867E+03 8.368712E+03 7.847045E+03 7.634809E+03
1.911181E+04 9.145687E+03 8.350458E+03 7.830249E+03 7.616410E+03
1.920817E+04 9.131507E+03 8.332205E+03 7.813454E+03 7.598011E+03
1.930452E+04 9.117464E+03 8.315059E+03 7.796758E+03 7.580775E+03
1.940088E+04 9.103584E+03 8.299246E+03 7.780182E+03 7.564937E+03
1.949723E+04 9.089705E+03 8.283433E+03 7.763606E+03 7.549099E+03
1.959359E+04 9.075826E+03 8.267620E+03 7.747031E+03 7.533261E+03
1.968995E+04 9.061947E+03 8.251807E+03 7.730455E+03 7.517423E+03
1.978630E+04 9.048068E+03 8.235994E+03 7.713879E+03 7.501585E+03
1.988266E+04 9.034188E+03 8.220181E+03 7.697303E+03 7.485746E+03
1.997901E+04 9.020309E+03 8.204368E+03 7.680727E+03 7.469908E+03
2.007537E+04 9.006054E+03 8.188759E+03 7.664554E+03 7.454577E+03
2.017172E+04 8.991296E+03 8.173424E+03 7.648919E+03 7.439921E+03
2.026808E+04 8.976538E+03 8.158088E+03 7.633284E+03 7.425265E+03
2.036444E+04 8.961780E+03 8.142752E+03 7.617649E+03 7.410609E+03
2.046079E+04 8.947021E+03 8.127416E+03 7.602014E+03 7.395953E+03
2.055715E+04 8.932263E+03 8.112080E+03 7.586378E+03 7.381297E+03
2.065350E+04 8.917505E+03 8.096744E+03 7.570743E+03 7.366642E+03
2.074986E+04 8.902747E+03 8.081408E+03 7.555108E+03 7.351986E+03
2.084621E+04 8.887761E+03 8.065987E+03 7.539494E+03 7.337343E+03
2.094257E+04 8.870328E+03 8.049653E+03 7.524105E+03 7.322834E+03
2.103893E+04 8.852894E+03 8.033320E+03 7.508716E+03 7.308325E+03
2.113528E+04 8.835460E+03 8.016986E+03 7.493327E+03 7.293816E+03
2.123164E+04 8.818027E+03 8.000653E+03 7.477938E+03 7.279307E+03
2.132799E+04 8.800593E+03 7.984319E+03 7.462549E+03 7.264798E+03
2.142435E+04 8.783159E+03 7.967986E+03 7.447160E+03 7.250289E+03
2.152070E+04 8.765725E+03 7.951652E+03 7.431771E+03 7.235780E+03
2.161706E+04 8.748292E+03 7.935318E+03 7.416382E+03 7.221271E+03
2.171341E+04 8.728853E+03 7.919202E+03 7.402325E+03 7.207852E+03
2.180977E+04 8.708466E+03 7.903188E+03 7.388897E+03 7.194947E+03
2.190613E+04 8.688079E+03 7.887173E+03 7.375470E+03 7.182041E+03
2.200248E+04 8.667692E+03 7.871159E+03 7.362043E+03 7.169136E+03
2.209884E+04 8.647305E+03 7.855145E+03 7.348615E+03 7.156231E+03
2.219519E+04 8.626919E+03 7.839131E+03 7.335188E+03 7.143326E+03
2.229155E+04 8.606532E+03 7.823117E+03 7.321761E+03 7.130421E+03
2.238790E+04 8.586145E+03 7.807103E+03 7.308333E+03 7.117516E+03
2.248426E+04 8.566404E+03 7.791791E+03 7.295771E+03 7.104815E+03
2.258062E+04 8.547732E+03 7.777640E+03 7.284639E+03 7.092452E+03
2.267697E+04 8.529060E+03 7.763489E+03 7.273506E+03 7.080088E+03
2.277333E+04 8.510388E+03 7.749338E+03 7.262374E+03 7.067724E+03
2.286968E+04 8.491716E+03 7.735187E+03 7.251242E+03 7.055360E+03
2.296604E+04 8.473044E+03 7.721036E+03 7.240109E+03 7.042996E+03
2.306239E+04 8.454372E+03 7.706885E+03 7.228977E+03 7.030633E+03
2.315875E+04 8.435700E+03 7.692734E+03 7.217845E+03 7.018269E+03
2.325511E+04 8.417164E+03 7.678701E+03 7.206721E+03 7.006187E+03
2.335146E+04 8.399919E+03 7.665785E+03 7.195682E+03 6.996770E+03
2.344782E+04 8.382674E+03 7.652868E+03 7.184643E+03 6.987354E+03
2.354417E+04 8.365429E+03 7.639952E+03 7.173604E+03 6.977937E+03
2.364053E+04 8.348185E+03 7.627036E+03 7.162565E+03 6.968521E+03
2.373688E+04 8.330940E+03 7.614119E+03 7.151526E+03 6.959104E+03
2.383324E+04 8.313695E+03 7.601203E+03 7.140487E+03 6.949688E+03
2.392959E+04 8.296450E+03 7.588286E+03 7.129447E+03 6.940271E+03
2.402595E+04 8.279205E+03 7.575370E+03 7.118408E+03 6.930855E+03
2.412231E+04 8.262946E+03 7.563237E+03 7.108385E+03 6.921634E+03
2.421866E+04 8.247062E+03 7.551402E+03 7.098748E+03 6.912488E+03
2.431502E+04 8.231177E+03 7.539567E+03 7.089111E+03 6.903343E+03
2.441137E+04 8.215293E+03 7.527733E+03 7.079475E+03 6.894197E+03
2.450773E+04 8.199409E+03 7.515898E+03 7.069838E+03 6.885051E+03
2.460408E+04 8.183524E+03 7.504063E+03 7.060201E+03 6.875905E+03
2.470044E+04 8.167640E+03 7.492228E+03 7.050564E+03 6.866759E+03
2.479680E+04 8.151756E+03 7.480393E+03 7.040927E+03 6.857613E+03
2.489315E+04 8.135567E+03 7.468571E+03 7.031524E+03 6.848804E+03
2.498951E+04 8.118527E+03 7.456783E+03 7.022775E+03 6.840937E+03
2.508586E+04 8.101487E+03 7.444995E+03 7.014025E+03 6.833070E+03
2.518222E+04 8.084448E+03 7.433208E+03 7.005276E+03 6.825202E+03
2.527857E+04 8.067408E+03 7.421420E+03 6.996526E+03 6.817335E+03
2.537493E+04 8.050368E+03 7.409632E+03 6.987777E+03 6.809468E+03
2.547129E+04 8.033328E+03 7.397845E+03 6.979027E+03 6.801601E+03
2.556764E+04 8.016288E+03 7.386057E+03 6.970278E+03 6.793733E+03
2.566400E+04 7.999249E+03 7.374269E+03 6.961528E+03 6.785866E+03
2.576035E+04 7.981939E+03 7.362606E+03 6.952127E+03 6.778659E+03
2.585671E+04 7.964477E+03 7.351012E+03 6.942355E+03 6.771827E+03
2.595306E+04 7.947014E+03 7.339419E+03 6.932583E+03 6.764994E+03
2.604942E+04 7.929552E+03 7.327826E+03 6.922811E+03 6.758162E+03
2.614577E+04 7.912089E+03 7.316233E+03 6.913040E+03 6.751329E+03
2.624213E+04 7.894627E+03 7.304640E+03 6.903268E+03 6.744497E+03
2.633849E+04 7.877164E+03 7.293047E+03 6.893496E+03 6.737664E+03
2.643484E+04 7.859702E+03 7.281453E+03 6.883724E+03 6.730832E+03
2.653120E+04 7.842239E+03 7.269860E+03 6.873952E+03 6.723999E+03
2.662755E+04 7.824825E+03 7.259010E+03 6.865116E+03 6.717001E+03
2.672391E+04 7.807477E+03 7.249188E+03 6.857575E+03 6.709771E+03
2.682026E+04 7.790129E+03 7.239366E+03 6.850033E+03 6.702542E+03
2.691662E+04 7.772781E+03 7.229544E+03 6.842492E+03 6.695313E+03
2.701298E+04 7.755433E+03 7.219722E+03 6.834951E+03 6.688084E+03
2.710933E+04 7.738084E+03 7.209900E+03 6.827410E+03 6.680855E+03
2.720569E+04 7.720736E+03 7.200078E+03 6.819868E+03 6.673626E+03
2.730204E+04 7.703388E+03 7.190256E+03 6.812327E+03 6.666397E+03
2.739840E+04 7.686040E+03 7.180434E+03 6.804786E+03 6.659168E+03
2.749475E+04 7.668692E+03 7.170612E+03 6.797245E+03 6.651938E+03
2.759111E+04 7.651344E+03 7.160790E+03 6.789703E+03 6.644709E+03
2.768747E+04 7.634066E+03 7.151378E+03 6.782429E+03 6.638034E+03
2.778382E+04 7.616852E+03 7.142345E+03 6.775404E+03 6.631872E+03
2.788018E+04 7.599638E+03 7.133313E+03 6.768379E+03 6.625711E+03
2.797653E+04 7.582424E+03 7.124281E+03 6.761353E+03 6.619550E+03
2.807289E+04 7.565211E+03 7.115249E+03 6.754328E+03 6.613388E+03
2.816924E+04 7.547997E+03 7.106216E+03 6.747302E+03 6.607227E+03
2.826560E+04 7.530783E+03 7.097184E+03 6.740277E+03 6.601066E+03
2.836196E+04 7.513569E+03 7.088152E+03 6.733251E+03 6.594905E+03
2.845831E+04 7.496355E+03 7.079120E+03 6.726226E+03 6.588743E+03
2.855467E+04 7.479142E+03 7.070087E+03 6.719201E+03 6.582582E+03
2.865102E+04 7.461928E+03 7.061055E+03 6.712175E+03 6.576421E+03
2.874738E+04 7.444714E+03 7.052023E+03 6.705150E+03 6.570260E+03
2.884373E+04 7.427500E+03 7.042991E+03 6.698124E+03 6.564098E+03
2.894009E+04 7.410287E+03 7.033958E+03 6.691099E+03 6.557937E+03
2.903644E+04 7.393280E+03 7.025365E+03 6.684787E+03 6.552168E+03
2.913280E+04 7.376470E+03 7.017186E+03 6.679150E+03 6.546772E+03
2.922916E+04 7.359660E+03 7.009008E+03 6.673514E+03 6.541376E+03
2.932551E+04 7.342850E+03 7.000830E+03 6.667877E+03 6.535979E+03
2.942187E+04 7.326040E+03 6.992652E+03 6.662241E+03 6.530583E+03
2.951822E+04 7.309230E+03 6.984474E+03 6.656604E+03 6.525187E+03
2.961458E+04 7.292420E+03 6.976295E+03 6.650968E+03 6.519791E+03
2.971093E+04 7.275610E+03 6.968117E+03 6.645331E+03 6.514394E+03
2.980729E+04 7.258800E+03 6.959939E+03 6.639695E+03 6.508998E+03
2.990365E+04 7.241989E+03 6.951761E+03 6.634059E+03 6.503602E+03
3.000000E+04 7.225179E+03 6.943582E+03 6.628422E+03 6.498205E+03
3.009636E+04 7.208369E+03 6.935404E+03 6.622786E+03 6.492809E+03
3.019271E+04 7.191559E+03 6.927226E+03 6.617149E+03 6.487413E+03
3.028907E+04 7.174749E+03 6.919048E+03 6.611513E+03 6.482016E+03
3.038542E+04 7.157939E+03 6.910869E+03 6.605876E+03 6.476620E+03
3.048178E+04 7.141129E+03 6.902691E+03 6.600240E+03 6.471224E+03
3.057814E+04 7.124319E+03 6.894513E+03 6.594603E+03 6.465827E+03
3.067449E+04 7.107995E+03 6.886638E+03 6.589160E+03 6.460678E+03
3.077085E+04 7.093286E+03 6.879768E+03 6.584355E+03 6.456350E+03
3.086720E+04 7.078577E+03 6.872898E+03 6.579550E+03 6.452022E+03
3.096356E+04 7.063868E+03 6.866028E+03 6.574745E+03 6.447694E+03
3.105991E+04 7.049159E+03 6.859158E+03 6.569940E+03 6.443366E+03
3.115627E+04 7.034450E+03 6.852288E+03 6.565135E+03 6.439037E+03
3.125262E+04 7.019741E+03 6.845418E+03 6.560330E+03 6.434709E+03
3.134898E+04 7.005032E+03 6.838549E+03 6.555525E+03 6.430381E+03
3.144534E+04 6.990323E+03 6.831679E+03 6.550720E+03 6.426053E+03
3.154169E+04 6.975614E+03 6.824809E+03 6.545915E+03 6.421725E+03
3.163805E+04 6.960905E+03 6.817939E+03 6.541109E+03 6.417397E+03
3.173440E+04 6.946196E+03 6.811069E+03 6.536304E+03 6.413068E+03
3.183076E+04 6.931487E+03 6.804199E+03 6.531499E+03 6.408740E+03
3.192711E+04 6.916777E+03 6.797329E+03 6.526694E+03 6.404412E+03
3.202347E+04 6.902068E+03 6.790459E+03 6.521889E+03 6.400084E+03
3.211983E+04 6.887359E+03 6.783589E+03 6.517084E+03 6.395756E+03
3.221618E+04 6.872650E+03 6.776720E+03 6.512279E+03 6.391428E+03
3.231254E+04 6.857941E+03 6.769850E+03 6.507474E+03 6.387099E+03
3.240889E+04 6.843232E+03 6.762980E+03 6.502669E+03 6.382771E+03
3.250525E+04 6.828523E+03 6.756110E+03 6.497864E+03 6.378443E+03
3.260160E+04 6.814753E+03 6.750116E+03 6.493092E+03 6.374316E+03
3.269796E+04 6.801095E+03 6.744227E+03 6.488323E+03 6.370213E+03
3.279432E+04 6.787437E+03 6.738338E+03 6.483555E+03 6.366110E+03
3.289067E+04 6.773778E+03 6.732449E+03 6.478786E+03 6.362007E+03
3.298703E+04 6.760120E+03 6.726560E+03 6.474017E+03 6.357904E+03
3.308338E+04 6.746462E+03 6.720671E+03 6.469248E+03 6.353801E+03
3.317974E+04 6.732804E+03 6.714782E+03 6.464480E+03 6.349698E+03
3.327609E+04 6.719146E+03 6.708893E+03 6.459711E+03 6.345595E+03
3.337245E+04 6.705488E+03 6.703004E+03 6.454942E+03 6.341492E+03
3.346880E+04 6.691830E+03 6.697115E+03 6.450174E+03 6.337388E+03
3.356516E+04 6.678172E+03 6.691226E+03 6.445405E+03 6.333285E+03
3.366152E+04 6.664514E+03 6.685337E+03 6.440636E+03 6.329182E+03
3.375787E+04 6.650856E+03 6.679448E+03 6.435868E+03 6.325079E+03
3.385423E+04 6.637198E+03 6.673559E+03 6.431099E+03 6.320976E+03
3.395058E+04 6.623540E+03 6.667670E+03 6.426330E+03 6.316873E+03
3.404694E+04 6.609882E+03 6.661781E+03 6.421562E+03 6.312770E+03
3.414329E+04 6.596224E+03 6.655892E+03 6.416793E+03 6.308667E+03
3.423965E+04 6.582566E+03 6.650003E+03 6.412024E+03 6.304564E+03
