#NTIMES: 265
#NSTAGES: 4
#TIMES[d]: 1.0736 1.18096 1.299056 1.428962 1.571858 1.729044 1.901948 2.092143 2.301357 2.531493 2.784642 3.063106 3.369417 3.706359 4.076994 4.484694 4.933163 5.426479 5.969127 6.56604 7.222644 7.944908 8.739399 9.613339 10.574673 11.574673 12.574673 13.574673 14.574673 15.574673 16.574673 17.574673 18.574673 19.574673 20.574673 21.574673 22.574673 23.574673 24.574673 25.574673 26.574673 27.574673 28.574673 29.574673 30.574673 31.574673 32.574673 33.574673 34.574673 35.574673 36.574673 37.574673 38.574673 39.574673 40.574673 41.574673 42.574673 43.574673 44.574673 45.574673 46.574673 47.574673 48.57467 49.57467 50.57467 51.57467 52.57467 53.57467 54.57467 55.57467 56.57467 57.57467 58.57467 59.57467 60.57467 61.57467 62.57467 63.57467 64.57467 65.57467 66.57467 67.57467 68.57467 69.57467 70.57467 71.57467 72.57467 73.57467 74.57467 75.57467 76.57467 77.57467 78.57467 79.57467 80.57467 81.57467 82.57467 83.57467 84.57467 85.57467 86.57467 87.57467 88.57467 89.57467 90.57467 91.57467 92.57467 93.57467 94.57467 95.57467 96.57467 97.574676 98.574676 99.574676 100.574676 101.574676 102.574676 103.574676 104.574676 105.574676 106.574676 107.574676 108.574676 109.574676 110.574676 111.574676 112.574676 113.574676 114.574676 115.574676 116.574676 117.574676 118.574676 119.574676 120.574676 121.574676 122.574676 123.574676 124.574676 125.574676 126.574676 127.574676 128.574676 129.574676 130.574676 131.574676 132.574676 133.574676 134.574676 135.574676 136.574676 137.574676 138.574676 139.574676 140.574676 141.574676 142.574676 143.574676 144.574676 145.574676 146.574676 147.574676 148.574676 149.574676 150.574676 151.574676 152.574676 153.574676 154.574676 155.574676 156.574676 157.574676 158.574676 159.574676 160.574676 161.574676 162.574676 163.574676 164.574676 165.574676 166.574676 167.574676 168.574676 169.574676 170.574676 171.574676 172.574676 173.574676 174.574676 175.574676 176.574676 177.574676 178.574676 179.574676 180.574676 181.574676 182.574676 183.574676 184.574676 185.574676 186.574676 187.574676 188.574676 189.574676 190.574676 191.574676 192.574676 193.574676 194.574676 195.574676 196.574676 197.574676 198.574676 199.574676 200.574676 201.574676 202.574676 203.574676 204.574676 205.574676 206.574676 207.574676 208.574676 209.574676 210.574676 211.574676 212.574676 213.574676 214.574676 215.574676 216.574676 217.574676 218.574676 219.574676 220.574676 221.574676 222.574676 223.574676 224.574676 225.574676 226.574676 227.574676 228.574676 229.574676 230.574676 231.574676 232.574676 233.574676 234.574676 235.574676 236.574676 237.574676 238.574676 239.574676 240.574676 241.574676 242.574676 243.574676 244.574676 245.574676 246.574676 247.574676 248.574676 249.574676 250.574676
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] ca0 ca1 ca2 ca3
5.899e+04 5.257991e-10 9.994003e-01 5.996590e-04 1.594676e-87
6.034e+04 4.658304e-10 9.995169e-01 4.831420e-04 1.049891e-88
6.168e+04 4.118691e-10 9.995911e-01 4.088819e-04 1.050772e-89
6.297e+04 3.744275e-10 9.996995e-01 3.004706e-04 3.673614e-91
6.422e+04 3.154345e-10 9.996265e-01 3.734890e-04 7.767172e-91
6.539e+04 2.962404e-10 9.997464e-01 2.536330e-04 1.692874e-92
6.646e+04 2.502855e-10 9.996577e-01 3.423416e-04 7.525859e-92
6.742e+04 2.105203e-10 9.994368e-01 5.631578e-04 1.848123e-90
6.826e+04 1.936789e-10 9.994518e-01 5.481940e-04 8.285879e-91
6.896e+04 1.840750e-10 9.995191e-01 4.808974e-04 1.856067e-91
6.948e+04 2.005850e-10 9.997343e-01 2.657027e-04 1.809599e-93
6.976e+04 3.560020e-10 9.999637e-01 3.630024e-05 2.262550e-99
6.989e+04 1.955127e-10 9.997493e-01 2.507156e-04 9.133479e-94
6.995e+04 1.324028e-10 9.972581e-01 2.741908e-03 8.950249e-86
6.998e+04 1.693359e-10 9.994744e-01 5.256433e-04 2.303466e-91
7.000e+04 1.665228e-10 9.995364e-01 4.636440e-04 6.823254e-92
#TIME: 44.574673
#NVEL: 114
#vel_mid[km/s] ca0 ca1 ca2 ca3
4.401e+02 5.920492e-13 9.575979e-05 9.999042e-01 7.581299e-23
8.862e+02 7.570173e-13 1.160655e-04 9.998839e-01 3.271636e-23
9.061e+02 8.361855e-13 1.254540e-04 9.998745e-01 2.324800e-23
9.444e+02 8.421971e-13 1.261587e-04 9.998738e-01 2.268206e-23
9.991e+02 7.362696e-13 1.135699e-04 9.998864e-01 3.598706e-23
1.061e+03 7.080480e-13 1.101474e-04 9.998899e-01 4.115426e-23
1.126e+03 7.200603e-13 1.115765e-04 9.998884e-01 3.895851e-23
1.194e+03 7.033883e-13 1.094036e-04 9.998906e-01 4.280293e-23
1.267e+03 6.805430e-13 1.062538e-04 9.998937e-01 4.962685e-23
1.345e+03 6.775687e-13 1.048824e-04 9.998951e-01 5.560437e-23
1.427e+03 6.731993e-13 1.028968e-04 9.998971e-01 6.570590e-23
1.514e+03 6.589595e-13 1.011729e-04 9.998988e-01 7.079329e-23
1.607e+03 5.858491e-13 9.359234e-05 9.999064e-01 9.134935e-23
1.705e+03 5.520800e-13 9.001470e-05 9.999100e-01 1.035124e-22
1.809e+03 5.115116e-13 8.504849e-05 9.999150e-01 1.300876e-22
1.919e+03 4.762264e-13 8.102385e-05 9.999190e-01 1.535667e-22
2.037e+03 4.265350e-13 7.486712e-05 9.999251e-01 2.070995e-22
2.161e+03 3.473741e-13 6.465912e-05 9.999353e-01 3.585007e-22
2.293e+03 2.801920e-13 5.639758e-05 9.999436e-01 5.364289e-22
2.433e+03 2.263100e-13 4.932435e-05 9.999507e-01 7.852241e-22
2.582e+03 1.905800e-13 4.415539e-05 9.999558e-01 1.097538e-21
2.739e+03 1.711364e-13 4.132128e-05 9.999587e-01 1.313209e-21
2.907e+03 1.520068e-13 3.863855e-05 9.999614e-01 1.507463e-21
3.084e+03 1.302912e-13 3.593781e-05 9.999641e-01 1.554765e-21
3.273e+03 1.099555e-13 3.364318e-05 9.999664e-01 1.400893e-21
3.472e+03 9.422838e-14 3.214939e-05 9.999679e-01 1.099786e-21
3.685e+03 7.848960e-14 3.053543e-05 9.999695e-01 8.058411e-22
3.910e+03 6.045787e-14 2.803090e-05 9.999720e-01 5.821235e-22
4.148e+03 5.764870e-14 2.890500e-05 9.999711e-01 3.418134e-22
4.402e+03 7.505642e-14 3.539604e-05 9.999646e-01 1.447983e-22
4.671e+03 9.364284e-14 4.257060e-05 9.999574e-01 6.012030e-23
4.956e+03 9.962320e-14 4.772794e-05 9.999523e-01 2.426280e-23
5.259e+03 1.070603e-13 5.414443e-05 9.999459e-01 8.964257e-24
5.580e+03 1.354454e-13 6.775144e-05 9.999322e-01 2.516585e-24
5.921e+03 1.802777e-13 8.811965e-05 9.999119e-01 5.821818e-25
6.282e+03 2.534904e-13 1.200889e-04 9.998799e-01 1.023916e-25
6.666e+03 3.998878e-13 1.769023e-04 9.998231e-01 1.288236e-26
7.074e+03 6.890485e-13 2.787030e-04 9.997213e-01 1.111315e-27
7.506e+03 1.303222e-12 4.744340e-04 9.995256e-01 5.777816e-29
7.964e+03 3.070400e-12 9.183245e-04 9.990817e-01 1.916166e-30
8.451e+03 1.075223e-11 2.228463e-03 9.977715e-01 3.206685e-32
8.967e+03 4.979750e-11 6.375391e-03 9.936246e-01 2.900456e-34
9.514e+03 2.784966e-10 2.040792e-02 9.795921e-01 1.539867e-36
1.010e+04 1.826058e-09 7.075024e-02 9.292498e-01 4.995921e-39
1.071e+04 1.215904e-08 2.377425e-01 7.622575e-01 7.530589e-42
1.137e+04 5.308458e-08 5.529910e-01 4.470089e-01 6.986662e-45
1.206e+04 1.308119e-07 8.111132e-01 1.888867e-01 6.117488e-48
1.279e+04 2.464055e-07 9.340273e-01 6.597246e-02 5.482298e-51
1.353e+04 4.085250e-07 9.780298e-01 2.196974e-02 5.423191e-54
1.419e+04 6.096314e-07 9.922045e-01 7.794873e-03 7.273310e-57
1.476e+04 7.694680e-07 9.962446e-01 3.754597e-03 5.366355e-59
1.524e+04 1.094403e-06 9.982916e-01 1.707348e-03 5.542622e-61
1.565e+04 1.617970e-06 9.991559e-01 8.424324e-04 1.556703e-62
1.596e+04 2.370461e-06 9.995130e-01 4.846193e-04 1.600369e-63
1.619e+04 3.075560e-06 9.997045e-01 2.924033e-04 1.098172e-64
1.635e+04 3.691082e-06 9.998043e-01 1.920559e-04 9.374909e-66
1.648e+04 3.949678e-06 9.998503e-01 1.457383e-04 1.308331e-66
1.659e+04 3.944055e-06 9.998745e-01 1.215419e-04 2.620431e-67
1.669e+04 3.742348e-06 9.998807e-01 1.155613e-04 1.176037e-67
1.679e+04 3.767207e-06 9.998948e-01 1.014720e-04 3.917011e-68
1.689e+04 3.977112e-06 9.999138e-01 8.223728e-05 8.906998e-69
1.700e+04 4.400778e-06 9.999351e-01 6.054414e-05 1.197412e-69
1.715e+04 4.748270e-06 9.999492e-01 4.603762e-05 1.802602e-70
1.742e+04 5.075529e-06 9.999619e-01 3.305027e-05 1.535672e-71
1.789e+04 6.821532e-06 9.999799e-01 1.332703e-05 3.884689e-74
1.853e+04 1.033094e-05 9.999852e-01 4.462661e-06 4.322830e-77
1.926e+04 1.219610e-05 9.999854e-01 2.373101e-06 5.175471e-79
2.003e+04 1.559180e-05 9.999834e-01 1.026454e-06 1.733320e-81
2.084e+04 2.059393e-05 9.999790e-01 4.191207e-07 4.369844e-84
2.165e+04 1.742770e-05 9.999821e-01 4.563117e-07 2.970296e-84
2.245e+04 1.785499e-05 9.999818e-01 3.213636e-07 1.607612e-85
2.325e+04 1.393178e-05 9.999857e-01 3.886208e-07 1.584962e-85
2.405e+04 1.124139e-05 9.999883e-01 4.438459e-07 1.187443e-85
2.487e+04 6.988916e-06 9.999922e-01 8.503955e-07 1.429005e-84
2.570e+04 4.743594e-06 9.999939e-01 1.315450e-06 4.758678e-84
2.659e+04 3.137016e-06 9.999949e-01 1.953028e-06 9.262871e-84
2.764e+04 1.576424e-06 9.999942e-01 4.182460e-06 6.991545e-83
2.899e+04 7.572625e-07 9.999918e-01 7.436636e-06 7.580106e-83
3.065e+04 2.724650e-07 9.999855e-01 1.419774e-05 2.160397e-83
3.252e+04 4.719793e-08 9.999185e-01 8.146460e-05 6.832106e-82
3.446e+04 1.613233e-08 9.997318e-01 2.681690e-04 1.652634e-80
3.637e+04 1.057170e-08 9.995691e-01 4.308471e-04 6.064578e-80
3.815e+04 8.045833e-09 9.994435e-01 5.565408e-04 9.030714e-80
3.975e+04 6.588284e-09 9.992645e-01 7.354591e-04 2.700910e-79
4.117e+04 5.796028e-09 9.993635e-01 6.365368e-04 3.177205e-80
4.247e+04 4.966427e-09 9.994691e-01 5.308984e-04 2.257811e-81
4.369e+04 3.995252e-09 9.994083e-01 5.916622e-04 1.337538e-81
4.488e+04 3.302626e-09 9.994290e-01 5.709684e-04 2.687175e-82
4.608e+04 2.531999e-09 9.990269e-01 9.731071e-04 4.820331e-81
4.729e+04 2.191346e-09 9.992071e-01 7.928667e-04 2.982619e-82
4.852e+04 2.024141e-09 9.995531e-01 4.468706e-04 1.124686e-84
4.975e+04 1.628181e-09 9.994102e-01 5.897943e-04 2.945984e-84
5.101e+04 1.473017e-09 9.996085e-01 3.914792e-04 4.068762e-86
5.229e+04 1.273836e-09 9.996563e-01 3.437118e-04 4.839306e-87
5.360e+04 1.060475e-09 9.996243e-01 3.757016e-04 3.050809e-87
5.492e+04 9.091814e-10 9.996511e-01 3.488572e-04 5.597982e-88
5.627e+04 8.257262e-10 9.997570e-01 2.429539e-04 1.212795e-89
5.762e+04 6.696461e-10 9.996939e-01 3.060804e-04 2.228580e-89
5.899e+04 6.163242e-10 9.997931e-01 2.068662e-04 4.061937e-91
6.034e+04 5.418751e-10 9.998192e-01 1.807641e-04 5.187633e-92
6.168e+04 4.121783e-10 9.996651e-01 3.348596e-04 1.826107e-90
6.297e+04 3.483251e-10 9.996121e-01 3.878975e-04 2.122575e-90
6.422e+04 3.521501e-10 9.998100e-01 1.900345e-04 4.329452e-93
6.539e+04 2.682362e-10 9.996222e-01 3.777672e-04 2.859816e-91
6.646e+04 2.296367e-10 9.994846e-01 5.154486e-04 1.530413e-90
6.742e+04 2.390779e-10 9.997379e-01 2.621256e-04 5.283120e-93
6.826e+04 1.991000e-10 9.995983e-01 4.017115e-04 6.501339e-92
6.896e+04 1.909895e-10 9.996585e-01 3.414733e-04 1.176319e-92
6.948e+04 2.027566e-10 9.998332e-01 1.667915e-04 3.257670e-95
6.976e+04 1.964481e-10 9.998164e-01 1.835595e-04 6.098850e-95
6.989e+04 1.621196e-10 9.995278e-01 4.721613e-04 6.676442e-92
6.995e+04 2.864524e-10 9.999469e-01 5.310187e-05 1.462773e-98
6.998e+04 3.409428e-10 9.999636e-01 3.635790e-05 1.711477e-99
7.000e+04 2.475054e-10 9.999154e-01 8.457125e-05 3.233879e-97
#TIME: 45.574673
#NVEL: 114
#vel_mid[km/s] ca0 ca1 ca2 ca3
4.401e+02 7.877114e-13 1.241108e-04 9.998759e-01 1.962409e-23
8.862e+02 9.960757e-13 1.490652e-04 9.998509e-01 8.736225e-24
9.061e+02 1.075232e-12 1.582334e-04 9.998418e-01 6.701963e-24
9.444e+02 1.113163e-12 1.625739e-04 9.998374e-01 5.941574e-24
9.991e+02 9.641659e-13 1.453244e-04 9.998547e-01 9.777945e-24
1.061e+03 9.899480e-13 1.483450e-04 9.998517e-01 8.927322e-24
1.126e+03 9.882125e-13 1.481029e-04 9.998519e-01 9.006728e-24
1.194e+03 9.282206e-13 1.408507e-04 9.998591e-01 1.134039e-23
1.267e+03 8.765175e-13 1.342402e-04 9.998658e-01 1.431092e-23
1.345e+03 9.170476e-13 1.377760e-04 9.998622e-01 1.350089e-23
1.427e+03 9.131432e-13 1.354818e-04 9.998645e-01 1.577761e-23
1.514e+03 9.144396e-13 1.356932e-04 9.998643e-01 1.562668e-23
1.607e+03 8.453623e-13 1.295001e-04 9.998705e-01 1.757026e-23
1.705e+03 7.777936e-13 1.222940e-04 9.998777e-01 2.156300e-23
1.809e+03 7.078550e-13 1.140068e-04 9.998860e-01 2.874608e-23
1.919e+03 6.455687e-13 1.069285e-04 9.998931e-01 3.631165e-23
2.037e+03 5.813883e-13 9.930145e-05 9.999007e-01 4.788861e-23
2.161e+03 5.135465e-13 9.151691e-05 9.999085e-01 6.239713e-23
2.293e+03 4.242260e-13 8.136273e-05 9.999186e-01 8.619267e-23
2.433e+03 3.461605e-13 7.172848e-05 9.999283e-01 1.225478e-22
2.582e+03 2.965048e-13 6.506858e-05 9.999349e-01 1.625754e-22
2.739e+03 2.717825e-13 6.187264e-05 9.999381e-01 1.821037e-22
2.907e+03 2.522800e-13 5.987647e-05 9.999401e-01 1.806303e-22
3.084e+03 2.189235e-13 5.618290e-05 9.999438e-01 1.800654e-22
3.273e+03 1.895644e-13 5.360238e-05 9.999464e-01 1.497831e-22
3.472e+03 1.642771e-13 5.159593e-05 9.999484e-01 1.140434e-22
3.685e+03 1.343669e-13 4.822008e-05 9.999518e-01 8.980920e-23
3.910e+03 1.047765e-13 4.458100e-05 9.999554e-01 6.310633e-23
4.148e+03 1.011238e-13 4.631738e-05 9.999537e-01 3.575226e-23
4.402e+03 1.327435e-13 5.703697e-05 9.999430e-01 1.455331e-23
4.671e+03 1.692417e-13 6.971625e-05 9.999303e-01 5.520240e-24
4.956e+03 1.813352e-13 7.848485e-05 9.999215e-01 2.147210e-24
5.259e+03 2.002989e-13 9.085927e-05 9.999091e-01 7.055227e-25
5.580e+03 2.567409e-13 1.149296e-04 9.998851e-01 1.800767e-25
5.921e+03 3.522886e-13 1.532360e-04 9.998468e-01 3.497017e-26
6.282e+03 4.991783e-13 2.099987e-04 9.997900e-01 5.637254e-27
6.666e+03 8.233402e-13 3.183205e-04 9.996817e-01 5.956288e-28
7.074e+03 1.561570e-12 5.301675e-04 9.994698e-01 4.066913e-29
7.506e+03 3.320221e-12 9.557645e-04 9.990442e-01 1.821811e-30
7.964e+03 9.158850e-12 2.003704e-03 9.979963e-01 4.950753e-32
8.451e+03 3.524300e-11 5.059436e-03 9.949406e-01 7.828386e-34
8.967e+03 1.714600e-10 1.473407e-02 9.852659e-01 6.702964e-36
9.514e+03 9.373661e-10 4.587704e-02 9.541230e-01 3.678045e-38
1.010e+04 5.683535e-09 1.475835e-01 8.524165e-01 1.187693e-40
1.071e+04 3.161074e-08 4.145028e-01 5.854972e-01 1.481404e-43
1.137e+04 1.005927e-07 7.255493e-01 2.744506e-01 1.400008e-46
1.206e+04 2.057996e-07 8.991068e-01 1.008930e-01 1.185280e-49
1.279e+04 3.520640e-07 9.658230e-01 3.417660e-02 1.161606e-52
1.353e+04 5.648664e-07 9.888087e-01 1.119076e-02 1.100769e-55
1.419e+04 8.087462e-07 9.957895e-01 4.209695e-03 2.077374e-58
1.476e+04 1.058982e-06 9.981107e-01 1.888248e-03 1.078452e-60
1.524e+04 1.448803e-06 9.990654e-01 9.331865e-04 1.809834e-62
1.565e+04 2.036136e-06 9.994871e-01 5.108207e-04 9.045623e-64
1.596e+04 3.405649e-06 9.997675e-01 2.291273e-04 2.565409e-65
1.619e+04 4.583234e-06 9.998663e-01 1.291589e-04 1.242904e-66
1.635e+04 4.647884e-06 9.998785e-01 1.168669e-04 5.668188e-67
1.648e+04 4.974802e-06 9.999064e-01 8.862433e-05 7.882707e-68
1.659e+04 4.988024e-06 9.999217e-01 7.333014e-05 1.514971e-68
1.669e+04 6.846414e-06 9.999587e-01 3.447470e-05 1.702530e-70
1.679e+04 6.002231e-06 9.999546e-01 3.941422e-05 2.260667e-70
1.689e+04 6.621320e-06 9.999640e-01 2.934077e-05 3.282945e-71
1.700e+04 6.843391e-06 9.999686e-01 2.457371e-05 8.634321e-72
1.715e+04 7.013976e-06 9.999724e-01 2.059102e-05 2.154578e-72
1.742e+04 7.151024e-06 9.999767e-01 1.616278e-05 2.920485e-73
1.789e+04 9.904390e-06 9.999840e-01 6.108257e-06 5.129232e-76
1.853e+04 1.420324e-05 9.999835e-01 2.247178e-06 9.018780e-79
1.926e+04 1.927655e-05 9.999798e-01 8.942147e-07 2.177553e-81
2.003e+04 2.168645e-05 9.999778e-01 4.932028e-07 2.594608e-83
2.084e+04 2.106723e-05 9.999786e-01 3.758475e-07 1.956787e-84
2.165e+04 2.276083e-05 9.999770e-01 2.468979e-07 8.238026e-86
2.245e+04 1.918096e-05 9.999806e-01 2.605998e-07 4.144967e-86
2.325e+04 1.762168e-05 9.999822e-01 2.263962e-07 6.771732e-87
2.405e+04 1.580972e-05 9.999840e-01 2.100145e-07 1.676080e-87
2.487e+04 1.231172e-05 9.999874e-01 2.615677e-07 2.112938e-87
2.570e+04 6.815006e-06 9.999926e-01 6.135699e-07 6.841680e-86
2.659e+04 5.166947e-06 9.999941e-01 7.040484e-07 3.500225e-86
2.764e+04 2.675637e-06 9.999959e-01 1.436550e-06 2.117341e-85
2.899e+04 1.202548e-06 9.999959e-01 2.910668e-06 4.605260e-85
3.065e+04 3.826678e-07 9.999926e-01 7.008890e-06 4.385010e-85
3.252e+04 7.766136e-08 9.999725e-01 2.745471e-05 1.418603e-84
3.446e+04 2.058389e-08 9.998920e-01 1.079607e-04 2.908100e-83
3.637e+04 1.195242e-08 9.997887e-01 2.112884e-04 2.656678e-82
3.815e+04 8.805905e-09 9.997042e-01 2.958408e-04 6.439441e-82
3.975e+04 7.584056e-09 9.997113e-01 2.886760e-04 1.883941e-82
4.117e+04 7.101555e-09 9.998051e-01 1.948484e-04 3.811100e-84
4.247e+04 5.535065e-09 9.997426e-01 2.573741e-04 8.108162e-84
4.369e+04 4.771547e-09 9.997967e-01 2.033283e-04 3.732452e-85
4.488e+04 3.902541e-09 9.997939e-01 2.061347e-04 1.076409e-85
4.608e+04 3.215518e-09 9.997843e-01 2.157040e-04 4.311672e-86
4.729e+04 2.696169e-09 9.997854e-01 2.146347e-04 1.249417e-86
4.852e+04 2.375350e-09 9.998261e-01 1.739184e-04 8.333710e-88
4.975e+04 1.838813e-09 9.997450e-01 2.549991e-04 4.234819e-87
5.101e+04 1.765673e-09 9.998569e-01 1.431164e-04 2.010786e-89
5.229e+04 1.861182e-09 9.999355e-01 6.451309e-05 2.624204e-92
5.360e+04 1.281998e-09 9.998681e-01 1.319390e-04 1.122576e-90
5.492e+04 9.817775e-10 9.997983e-01 2.016635e-04 7.637313e-90
5.627e+04 1.089972e-09 9.999302e-01 6.983099e-05 1.397062e-93
5.762e+04 6.855043e-10 9.997673e-01 2.326820e-04 2.348385e-90
5.899e+04 7.681523e-10 9.999260e-01 7.403309e-05 2.175308e-94
6.034e+04 8.050697e-10 9.999579e-01 4.207768e-05 2.093467e-96
6.168e+04 4.691305e-10 9.998494e-01 1.506439e-04 3.935874e-93
6.297e+04 4.091547e-10 9.998574e-01 1.426337e-04 9.632659e-94
6.422e+04 4.236966e-10 9.999282e-01 7.182224e-05 2.948929e-96
6.539e+04 3.067068e-10 9.998236e-01 1.763659e-04 8.805411e-94
6.646e+04 3.036979e-10 9.998843e-01 1.157109e-04 2.032384e-95
6.742e+04 2.358333e-10 9.997540e-01 2.460011e-04 2.756887e-93
6.826e+04 2.485324e-10 9.998665e-01 1.335220e-04 1.835521e-95
6.896e+04 2.068295e-10 9.998255e-01 1.744795e-04 5.538311e-95
6.948e+04 2.682263e-10 9.999633e-01 3.668632e-05 3.641376e-100
6.976e+04 1.591367e-10 9.995344e-01 4.655747e-04 5.202725e-92
6.989e+04 1.650023e-10 9.996370e-01 3.630321e-04 7.471191e-93
6.995e+04 4.387844e-10 9.999873e-01 1.266838e-05 9.032032e-103
6.998e+04 1.542392e-09 9.999990e-01 1.026917e-06 1.192769e-108
7.000e+04 7.138435e-10 9.999953e-01 4.668391e-06 3.819925e-105
#TIME: 46.574673
#NVEL: 114
#vel_mid[km/s] ca0 ca1 ca2 ca3
4.401e+02 1.023858e-12 1.576629e-04 9.998423e-01 5.504633e-24
8.862e+02 1.319449e-12 1.921264e-04 9.998079e-01 2.274131e-24
9.061e+02 1.409896e-12 2.023189e-04 9.997977e-01 1.802127e-24
9.444e+02 1.283595e-12 1.880440e-04 9.998120e-01 2.504437e-24
9.991e+02 1.232795e-12 1.822172e-04 9.998178e-01 2.884205e-24
1.061e+03 1.251006e-12 1.843071e-04 9.998157e-01 2.740898e-24
1.126e+03 1.252923e-12 1.844793e-04 9.998155e-01 2.733870e-24
1.194e+03 1.213463e-12 1.797008e-04 9.998203e-01 3.100033e-24
1.267e+03 1.180835e-12 1.753485e-04 9.998247e-01 3.530562e-24
1.345e+03 1.215223e-12 1.777043e-04 9.998223e-01 3.517826e-24
1.427e+03 1.259030e-12 1.803607e-04 9.998196e-01 3.563523e-24
1.514e+03 1.208483e-12 1.748530e-04 9.998251e-01 4.069477e-24
1.607e+03 1.105835e-12 1.656105e-04 9.998344e-01 4.728559e-24
1.705e+03 1.052865e-12 1.607387e-04 9.998393e-01 5.128064e-24
1.809e+03 9.713553e-13 1.515706e-04 9.998484e-01 6.493619e-24
1.919e+03 8.959461e-13 1.435421e-04 9.998565e-01 7.843720e-24
2.037e+03 8.340424e-13 1.369570e-04 9.998630e-01 9.148053e-24
2.161e+03 7.334134e-13 1.258632e-04 9.998741e-01 1.207015e-23
2.293e+03 6.239284e-13 1.145734e-04 9.998854e-01 1.502773e-23
2.433e+03 5.229640e-13 1.031778e-04 9.998968e-01 1.951955e-23
2.582e+03 4.604730e-13 9.564994e-05 9.999044e-01 2.362120e-23
2.739e+03 4.184511e-13 9.030385e-05 9.999097e-01 2.741612e-23
2.907e+03 3.985147e-13 8.913849e-05 9.999109e-01 2.493113e-23
3.084e+03 3.519716e-13 8.472652e-05 9.999153e-01 2.355888e-23
3.273e+03 3.165900e-13 8.318867e-05 9.999168e-01 1.725719e-23
3.472e+03 2.760388e-13 8.033462e-05 9.999197e-01 1.295622e-23
3.685e+03 2.330105e-13 7.679283e-05 9.999232e-01 9.255673e-24
3.910e+03 1.871482e-13 7.243490e-05 9.999276e-01 5.974305e-24
4.148e+03 1.837478e-13 7.611795e-05 9.999239e-01 3.197822e-24
4.402e+03 2.361102e-13 9.220553e-05 9.999078e-01 1.368152e-24
4.671e+03 3.107983e-13 1.155647e-04 9.998844e-01 4.492081e-25
4.956e+03 3.413183e-13 1.325113e-04 9.998675e-01 1.562066e-25
5.259e+03 3.878544e-13 1.567550e-04 9.998432e-01 4.467245e-26
5.580e+03 5.052191e-13 2.008134e-04 9.997992e-01 1.020405e-26
5.921e+03 7.103078e-13 2.721757e-04 9.997278e-01 1.751539e-27
6.282e+03 1.053376e-12 3.831775e-04 9.996168e-01 2.448981e-28
6.666e+03 1.869176e-12 6.032450e-04 9.993968e-01 2.260068e-29
7.074e+03 3.870937e-12 1.044465e-03 9.989555e-01 1.441068e-30
7.506e+03 9.441699e-12 2.018271e-03 9.979817e-01 5.427088e-32
7.964e+03 2.784167e-11 4.334392e-03 9.956656e-01 1.472975e-33
8.451e+03 1.106073e-10 1.102501e-02 9.889750e-01 2.337987e-35
8.967e+03 5.347031e-10 3.162881e-02 9.683712e-01 2.042312e-37
9.514e+03 2.752262e-09 9.325145e-02 9.067485e-01 1.181146e-39
1.010e+04 1.514560e-08 2.712072e-01 7.287928e-01 3.313549e-42
1.071e+04 6.204425e-08 5.847161e-01 4.152838e-01 4.676187e-45
1.137e+04 1.629876e-07 8.414255e-01 1.585743e-01 3.425972e-48
1.206e+04 2.915423e-07 9.440317e-01 5.596804e-02 3.463792e-51
1.279e+04 4.735828e-07 9.812304e-01 1.876911e-02 3.532677e-54
1.353e+04 7.360406e-07 9.937078e-01 6.291486e-03 3.886709e-57
1.419e+04 1.091204e-06 9.977967e-01 2.202202e-03 5.149461e-60
1.476e+04 1.412900e-06 9.989825e-01 1.016102e-03 3.232503e-62
1.524e+04 1.976408e-06 9.995136e-01 4.844630e-04 4.631474e-64
1.565e+04 2.768477e-06 9.997291e-01 2.681367e-04 2.503042e-65
1.596e+04 4.205156e-06 9.998510e-01 1.448054e-04 1.893739e-66
1.619e+04 5.233201e-06 9.999000e-01 9.472759e-05 1.999123e-67
1.635e+04 6.537284e-06 9.999359e-01 5.760036e-05 1.138568e-68
1.648e+04 6.275932e-06 9.999400e-01 5.372940e-05 4.677039e-69
1.659e+04 6.750660e-06 9.999544e-01 3.885741e-05 4.434248e-70
1.669e+04 6.725564e-06 9.999596e-01 3.366429e-05 1.223532e-70
1.679e+04 8.173325e-06 9.999712e-01 2.058172e-05 6.069773e-72
1.689e+04 7.446917e-06 9.999705e-01 2.210292e-05 6.037472e-72
1.700e+04 7.799972e-06 9.999742e-01 1.803724e-05 1.383569e-72
1.715e+04 8.261673e-06 9.999776e-01 1.418092e-05 2.465133e-73
1.742e+04 1.018528e-05 9.999821e-01 7.699264e-06 4.749228e-75
1.789e+04 1.266734e-05 9.999838e-01 3.559445e-06 2.364269e-77
1.853e+04 2.112750e-05 9.999779e-01 9.528180e-07 7.090265e-81
1.926e+04 2.360428e-05 9.999758e-01 5.558984e-07 1.320301e-82
2.003e+04 2.678636e-05 9.999729e-01 2.988771e-07 1.333634e-84
2.084e+04 2.796257e-05 9.999718e-01 1.951697e-07 4.220300e-86
2.165e+04 2.988228e-05 9.999700e-01 1.304032e-07 1.915570e-87
2.245e+04 2.845214e-05 9.999714e-01 1.069613e-07 2.407685e-88
2.325e+04 2.409629e-05 9.999758e-01 1.110690e-07 1.085596e-88
2.405e+04 1.836722e-05 9.999815e-01 1.454158e-07 1.835025e-88
2.487e+04 1.476983e-05 9.999851e-01 1.707205e-07 1.711462e-88
2.570e+04 1.132046e-05 9.999885e-01 2.126053e-07 1.935078e-88
