#Magnitudes for spectra_ddc10_stella calculated by wsynphot
#with vega calibration file: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/calspec/alpha_lyr_stis_003.fits 
#and with scipy 1D interpolation kind='cubic'.
#U,B,V,R,I are Generic Bessell filters and J, H, K are 2MASS filters, taken from http://svo2.cab.inta-csic.es/theory/fps/index.php 
#The spectra file used was last modified at: 2022-05-10 15:17:30 UTC
#and had md5 hash: f3167cb655c77ad6b170ad27a09e46cb
#
#NTIMES: 1093
#NBANDS: 8
#time[d] U B V R I J H K
1.793800e-06 11.357450 13.000241 14.160022 14.685483 15.168663 17.194214 17.771284 18.541016
1.340930e-05 11.357450 13.000241 14.160022 14.685483 15.168663 17.194214 17.771284 18.541016
2.346000e-05 11.357450 13.000241 14.160022 14.685483 15.168663 17.194214 17.771284 18.541016
3.170990e-05 11.357450 12.999266 14.157946 14.683875 15.168663 17.194214 17.771284 18.541016
4.422100e-05 11.356997 12.998002 14.157946 14.683875 15.168663 17.194214 17.771284 18.538978
5.478640e-05 11.356428 12.998002 14.157937 14.682996 15.167090 17.193159 17.771284 18.538514
6.214760e-05 11.354950 12.998002 14.157937 14.682982 15.166165 17.193158 17.769312 18.538514
7.075290e-05 11.354950 12.997741 14.157520 14.682982 15.166165 17.191713 17.768788 18.538514
8.227910e-05 11.354950 12.996775 14.157201 14.681376 15.166165 17.191713 17.768788 18.538514
9.090140e-05 11.354497 12.995502 14.155448 14.681376 15.166165 17.191713 17.768788 18.536481
9.518650e-05 11.353928 12.995502 14.155448 14.681376 15.166165 17.190660 17.768788 18.536481
1.014699e-04 11.353928 12.995502 14.155439 14.680497 15.164591 17.190660 17.768788 18.536017
1.106666e-04 11.352448 12.995241 14.155023 14.680483 15.163665 17.190660 17.766807 18.536017
1.176526e-04 11.352448 12.994274 14.154703 14.678875 15.163665 17.189215 17.766283 18.536017
1.210258e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.212768e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.212769e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.220917e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.220920e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.226750e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.226768e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.233254e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.233255e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.233256e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.236577e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.236584e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.236591e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.237665e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.240298e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.240299e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.240505e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.241956e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.243188e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.244747e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.244749e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.245019e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.245843e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.246705e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.247245e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.247253e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.247721e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
1.248204e-04 11.352448 12.994265 14.152947 14.678875 15.163665 17.189215 17.766283 18.536017
